"S1816-79502012000100010-sza","The effect of crop residue layers on evapotranspiration, growth and yield of irrigated sugarcane","Olivier, FC, Singels, A","Water SA; 38(1); 77-86","Water SA","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1816-79502012000100010&lang=pt" 
"S1029-30192012000100020-cub","Dr. Pedro Pouymiró Dupuy: una vida consagrada al bienestar humano","Pouymiró Pubillones, Pedro O., Pouymiró Brooks, Yalili, Pouymiró Brooks, Iarmila","MEDISAN; 16(1); 151-154","MEDISAN","Espanhol","2012","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1029-30192012000100020&lang=pt" 
"S0100-72032012000100001-scl","Aborto legal: o conhecimento dos profissionais e as implicações das políticas públicas","Vieira, Elisabeth Meloni","Revista Brasileira de Ginecologia e Obstetrícia; 34(1); 1-3","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000100001&lang=pt" 
"S0100-72032012000100002-scl","Mulheres com síndrome dos ovários policísticos apresentam maior frequência de síndrome metabólica independentemente do índice de massa corpóreo","Melo, Anderson Sanches, Macedo, Carolina Sales Vieira, Romano, Lucas Gabriel Maltoni, Ferriani, Rui Alberto, Navarro, Paula Andrea de Albuquerque Salles","Revista Brasileira de Ginecologia e Obstetrícia; 34(1); 4-10","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000100002&lang=pt" 
"S0100-72032012000100008-scl","Marcadores séricos de trombofilias hereditárias e anticorpos antifosfolípides em gestantes com antecedentes de pré-eclâmpsia grave","Figueiró-Filho, Ernesto Antonio, Oliveira, Vanessa Marcon de, Coelho, Lílian Rezende, Breda, Ili","Revista Brasileira de Ginecologia e Obstetrícia; 34(1); 40-46","Revista Brasileira de Ginecologia e Obstetrícia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032012000100008&lang=pt" 
"S0122-53832012000100001-col","PRE-STACK SEISMIC INVERSION BASED ON A GENETIC ALGORITHM: A CASE FROM THE LLANOS BASIN (COLOMBIA) IN THE ABSENCE OF WELL INFORMATION","Moncayo, Edward, Tchegliakova, Nadejda, Montes, Luis","CT&amp;F - Ciencia, Tecnología y Futuro; 4(5); 5-20","CT&amp;F - Ciencia, Tecnología y Futuro","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-53832012000100001&lang=pt" 
"S0122-53832012000100003-col","EFFECT OF PITCH PETROLEUM OXIDATION ON MESOPHASE PRODUCTION","Barraza-Burgos, Juan-Manuel, Ospina-Espinosa, Juan-Manuel","CT&amp;F - Ciencia, Tecnología y Futuro; 4(5); 33-42","CT&amp;F - Ciencia, Tecnología y Futuro","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-53832012000100003&lang=pt" 
"S0122-53832012000100002-col","A KINETIC STUDY OF ESTERIFICATION OF NAPHTHENIC ACIDS FROM A COLOMBIAN HEAVY CRUDE OIL","Quiroga-Becerra, Haydée, Mejía-Miranda, Carlos, Laverde-Cataño, Dionisio, Hernández-López, Marian, Gómez-Sánchez, Mauricio","CT&amp;F - Ciencia, Tecnología y Futuro; 4(5); 21-31","CT&amp;F - Ciencia, Tecnología y Futuro","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-53832012000100002&lang=pt" 
"S0122-53832012000100005-col","PREDICTION OF DENSITY AND VISCOSITY OF COLOMBIAN CRUDE OILS FROM CHROMATOGRAPHIC DATA","Morales-Medina, Giovanni, Guzmán, Alexander","CT&amp;F - Ciencia, Tecnología y Futuro; 4(5); 57-73","CT&amp;F - Ciencia, Tecnología y Futuro","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-53832012000100005&lang=pt" 
"S0122-53832012000100004-col","DETERMINATION OF MOLECULAR MASSES FOR PETROLEUM DISTILLATES BY SIMULATED DISTILLATION","Carbognani, Lante, Díaz-Gómez, Lina, Oldenburg, Thomas B. P, Pereira-Almao, Pedro","CT&amp;F - Ciencia, Tecnología y Futuro; 4(5); 43-55","CT&amp;F - Ciencia, Tecnología y Futuro","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-53832012000100004&lang=pt" 
"S0122-53832012000100007-col","RESEARCH ON ENERGY INDEXES OF COGENERATED PLANTS WITH GAS TURBINES AND HEAT RECUPERATOR STEAM GENERATORS","Bermúdez-Valencia, Luis F., Sarria-López, Bienvenido","CT&amp;F - Ciencia, Tecnología y Futuro; 4(5); 85-100","CT&amp;F - Ciencia, Tecnología y Futuro","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-53832012000100007&lang=pt" 
"S0122-53832012000100006-col","LAMINAR FLAME SPEED OF SOY AND CANOLA BIOFUELS","Gómez-Meyer, Juan-Sebastián, Gollahalli, Subramanyam R, Parthasarathy, Ramkumar N, Quiroga, Jabid-Eduardo","CT&amp;F - Ciencia, Tecnología y Futuro; 4(5); 75-83","CT&amp;F - Ciencia, Tecnología y Futuro","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-53832012000100006&lang=pt" 
"S0872-01692012000100001-prt","The global role of kidney Transplantation: For the World Kidney Day Steering Committee 2012","Garcia, Guillermo, Harden, Paul, Chapman, Jeremy","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 5-11","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100001&lang=pt" 
"S0872-01692012000100002-prt","Iron isomaltoside 1000: a new high dose option for parenteral iron therapy","Kalra, Philip A., Bock, Klaus, Meldal, Morten","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 13-24","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100002&lang=pt" 
"S0872-01692012000100003-prt","Primary glomerular diseases: variations in disease types seen in Africa and Europe","Okpechi, Ikechi, Duffield, Maureen, Swanepoel, Charles","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 25-31","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100003&lang=pt" 
"S0872-01692012000100004-prt","The use of statins in patients with chronic kidney disease not in dialysis: A scientific review","Carneiro, António Vaz","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 33-40","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100004&lang=pt" 
"S0872-01692012000100005-prt","Multicystic dysplastic kidney: a review of eleven years (2000 - 2010)","Rios, Helena, Santos, Raquel, Gomes, Clara, Correia, António Jorge","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 41-46","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100005&lang=pt" 
"S0872-01692012000100006-prt","Clinical and pathological findings in women withFabry disease","Natário, Ana, Viana, Helena, Galvão, Maria João, Carvalho, Fernanda","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 47-54","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100006&lang=pt" 
"S0872-01692012000100007-prt","Membranous nephropathy in three paediatric patients","Nobre, Susana, Santos, Raquel, Gomes, Clara, Cunha, Fernanda X., Correia, António J.","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 55-60","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100007&lang=pt" 
"S0872-01692012000100008-prt","Atypical haemolytic-uraemic syndrome caused by factor H mutation: case report and new management strategies in children","Araújo, Luísa Neiva, Faria, Maria Sameiro, Rocha, Liliana, Costa, Teresa, Barbot, José, Mota, Conceição","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 61-65","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100008&lang=pt" 
"S0872-01692012000100009-prt","Extracorporeal shock wave lithotripsy in a 10-month-old girl with staghorn calculus","Silva, António V., Moreira, Diana A., Reis, Armando, Rodrigues, Filipe, Ferreira, Graça, Marques, Eduarda, Vilarinho, António","Portuguese Journal of Nephrology &amp; Hypertension; 26(1); 67-70","Portuguese Journal of Nephrology &amp; Hypertension","Inglês","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0872-01692012000100009&lang=pt" 
"S0041-90602012000100010-col","¿PODRÁN LAS ACCIONES POPULARES COLOMBIANAS SOBREVIVIR A LOS RECIENTES ATAQUES LEGISLATIVOS Y JURISPRUDENCIALES?","Londoño-Toro, Beatriz, Torres-Villarreal, María Lucía","Vniversitas; (124); 235-259","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100010&lang=pt" 
"S0041-90602012000100011-col","LA AUTONOMÍA EDUCATIVA INDÍGENA EN COLOMBIA","Molina-Betancur, Carlos Mario","Vniversitas; (124); 261-292","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100011&lang=pt" 
"S0041-90602012000100012-col","LA NEGATIVA A NEGOCIAR: EL EJEMPLO DE LA NEGOCIACIÓN PRECONTRACTUAL DEL ACUERDO MARITAL Y MATRIMONIAL ENTRE ABOGADOS","Nisimblat, Nattan","Vniversitas; (124); 293-323","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100012&lang=pt" 
"S0041-90602012000100013-col","EL RÉGIMEN JURÍDICO DE LAS ACCIONES EN LA SAS (II)","Veiga-Copo, Abel B","Vniversitas; (124); 325-357","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100013&lang=pt" 
"S0120-48072012000100003-col","La población en manuales escolares de geografía de América, Colombia (1970-1990): Colombia, (1970-1990)","Cerón, Patricia","Universitas Humanística; (73); 59-84","Universitas Humanística","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100003&lang=pt" 
"S0120-48072012000100002-col","La identidad latinoamericana: proceso contradictorio de su construcción-deconstrucción-reconfiguración dentro de contextos globales","Hugo Ramos, Víctor","Universitas Humanística; (73); 15-58","Universitas Humanística","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100002&lang=pt" 
"S0120-48072012000100001-col","PRESENTACIÓN","Aldana Cedeño, Janneth","Universitas Humanística; (73); 7-12","Universitas Humanística","Inglês, Espanhol, Português","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100001&lang=pt" 
"S0120-48072012000100007-col","Políticas del Underground","Salazar, Milton Andrés","Universitas Humanística; (73); 173-200","Universitas Humanística","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100007&lang=pt" 
"S0120-48072012000100006-col","Interdisciplinariedad en investigación: ¿colaboración, cruce o superación de las disciplinas?","Uribe Mallarino, Consuelo","Universitas Humanística; (73); 147-172","Universitas Humanística","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100006&lang=pt" 
"S0120-48072012000100005-col","Planeación del desarrollo y violación a los derechos humanos: Risaralda y la &quot;reinvención del territorio&quot;","Martínez Herrera, Luis Adolfo","Universitas Humanística; (73); 107-144","Universitas Humanística","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100005&lang=pt" 
"S0120-48072012000100004-col","Entre la minoridad y la ciudadanía. Sensibilidades legales sobre la normatividad de protección de la niñez y la adolescencia en Colombia: Legal Sensitivities Around the Regulations for Children and Adolescent Protection in Colombia","Castrillón V, María del Carmen","Universitas Humanística; (73); 87-106","Universitas Humanística","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100004&lang=pt" 
"S0120-48072012000100009-col","La producción de soya durante el período 1976-2002: desempeño e impacto en la estructura agraria de la Provincia de Córdoba (Argentina)","Civitaresi, H. Martín","Universitas Humanística; (73); 239-261","Universitas Humanística","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100009&lang=pt" 
"S0120-48072012000100008-col","Descripción cuantitativa de la pluralización religiosa en Colombia","Mauricio Beltrán, William","Universitas Humanística; (73); 201-237","Universitas Humanística","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-48072012000100008&lang=pt" 
"S0120-87052012000100013-col","El cementerio de los elefantes","MORENO MORENO, FERNANDO DE JESÚS","CES Medicina; 26(1); 135-138","CES Medicina","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87052012000100013&lang=pt" 
"S0120-87052012000100011-col","Sir William Osler. Desde el nacimiento de los hospitales universitarios hasta la satisfacción por la medicina moderna","GONZÁLEZ VÉLEZ, MIGUEL","CES Medicina; 26(1); 121-129","CES Medicina","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87052012000100011&lang=pt" 
"S0120-87052012000100010-col","Cardiomiopatía de Takotsubo, el gran imitador del infarto agudo del miocardio","ROJAS JIMÉNEZ, SARA, LOPERA VALLE, JOHAN SEBASTIÁN","CES Medicina; 26(1); 107-120","CES Medicina","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87052012000100010&lang=pt" 
"S0041-90602012000100009-col","LA PROTECCIÓN JURÍDICA DE LOS PRODUCTOS Y PROCEDIMIENTOS FARMACÉUTICOS - RÉGIMEN COMUNITARIO ANDINO, EL ACUERDO ADPIC Y LOS TRATADOS DE LIBRE COMERCIO DE COLOMBIA CON LOS ESTADOS UNIDOS Y CON LA UNIÓN EUROPEA","Jiménez-Valderrama, Fernando Augusto","Vniversitas; (124); 201-233","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100009&lang=pt" 
"S0041-90602012000100008-col","NATURALEZA DEL DEFENSOR DE FAMILIA COMO INSTITUCIÓN GARANTE DE LA EFICACIA DE LOS DERECHOS DE LA NIÑEZ Y LA ADOLESCENCIA.: ¿CONCILIADOR O JUEZ?","Jiménez-Barros, Ricardo","Vniversitas; (124); 169-199","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100008&lang=pt" 
"S0041-90602012000100007-col","SOBRE LAS LEYES Y SU DIMENSIÓN ÉTICA","Jalomo-Aguirre, Francisco","Vniversitas; (124); 147-167","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100007&lang=pt" 
"S0041-90602012000100006-col","VIOLACIONES AL DERECHO INTERNACIONAL HUMANITARIO: PREVENIR, ANTES QUE SANCIONAR","Jaimes-Amado, María Cecilia, Prieto-Sanjuán, Rafael A","Vniversitas; (124); 119-145","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100006&lang=pt" 
"S0041-90602012000100005-col","JUICIO INTEGRADO DE CONSTITUCIONALIDAD: ANÁLISIS DE LA METODOLOGÍA UTILIZADA POR LA CORTE CONSTITUCIONAL COLOMBIANA","Insignares-Cera, Silvana, Molinares-Hassan, Viridiana","Vniversitas; (124); 91-118","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100005&lang=pt" 
"S0041-90602012000100004-col","LA RELACIÓN USUARIO/CILINDRO EN EL NUEVO ESQUEMA PARA LA PRESTACIÓN DEL SERVICIO PÚBLICO DOMICILIARIO DE GAS LICUADO DE PETRÓLEO &quot;GLP&quot;","Chaux, Francisco José","Vniversitas; (124); 63-90","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100004&lang=pt" 
"S0041-90602012000100003-col","VENTAS A DISTANCIA Y SU TRATAMIENTO EN EL NUEVO ESTATUTO DEL CONSUMIDOR","Bernal-Fandiño, Mariana","Vniversitas; (124); 43-61","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100003&lang=pt" 
"S0041-90602012000100001-col","TLC CON ESTADOS UNIDOS: CRONOLOGÍA DE UNA AGENDA DE DESARROLLO SOCIAL Y ECONÓMICO","Alarcón-Palacio, Yadira","Vniversitas; (124); 9-15","Vniversitas","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0041-90602012000100001&lang=pt" 
"S0120-87052012000100012-col","Errores comunes en la elaboración de artículos científicos","RESTREPO BAENA, EMILIO ALBERTO","CES Medicina; 26(1); 131-134","CES Medicina","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-87052012000100012&lang=pt" 
"S1645-44642012000100001-prt","Editorial","","Revista de Gestão dos Países de Língua Portuguesa; 11(1); 01-01","Revista de Gestão dos Países de Língua Portuguesa","Português","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-44642012000100001&lang=pt" 
"S1645-44642012000100002-prt","Motivações e estratégias de internacionalização dos três maiores bancos brasileiros frente à nova configuração econômica mundial","Geleilate, José, Forte, Sérgio","Revista de Gestão dos Países de Língua Portuguesa; 11(1); 02-12","Revista de Gestão dos Países de Língua Portuguesa","Português","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-44642012000100002&lang=pt" 
"S1645-44642012000100003-prt","A «estratégia-como-prática»: A tipologia dos nove domínios","Costa, Renato Lopes da, António, Nelson","Revista de Gestão dos Países de Língua Portuguesa; 11(1); 13-25","Revista de Gestão dos Países de Língua Portuguesa","Português","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-44642012000100003&lang=pt" 
"S1645-44642012000100004-prt","Índice de «disclosure» das instituições filantrópicas de Ensino Superior do Brasil","Lima, Emanoel, Pereira, Carlos","Revista de Gestão dos Países de Língua Portuguesa; 11(1); 26-40","Revista de Gestão dos Países de Língua Portuguesa","Português","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-44642012000100004&lang=pt" 
"S1645-44642012000100005-prt","Avaliação de desempenho organizacional: Análise comparativa dos modelos teóricos e pesquisa de aplicação nas Instituições de Ensino Superior da Região Metropolitana de São Paulo","Crispim, Sérgio, Lugoboni, Leonardo","Revista de Gestão dos Países de Língua Portuguesa; 11(1); 41-54","Revista de Gestão dos Países de Língua Portuguesa","Português","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-44642012000100005&lang=pt" 
"S1645-44642012000100006-prt","Investigando o comportamento dos consumidores que buscam a simplicidade: Um estudo exploratório","Silva, Renata, Chauvel, Marie, Macedo-Soares, T. Diana","Revista de Gestão dos Países de Língua Portuguesa; 11(1); 55-65","Revista de Gestão dos Países de Língua Portuguesa","Português","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-44642012000100006&lang=pt" 
"S1645-44642012000100007-prt","Consumidor injustiçado, consumidor emocionado?: Uma análise das emoções em episódios de reclamação","Nunesmaia, Ananda, Pereira, Rita","Revista de Gestão dos Países de Língua Portuguesa; 11(1); 66-79","Revista de Gestão dos Países de Língua Portuguesa","Português","2012","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-44642012000100007&lang=pt" 
"S0124-71072012000100008-col","SALUD EN EL TRABAJO","Matabanchoy Tulcán, Sonia Maritza","Universidad y Salud; 14(1); 87-102","Universidad y Salud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-71072012000100008&lang=pt" 
"S0124-71072012000100007-col","CONOCIMIENTOS Y ACTITUD DE LOS ODONTÓLOGOS EN LA ATENCIÓN DE PERSONAS CON DISCAPACIDAD INTELECTUAL","Córdoba Urbano, Doris Lucía, España Coral, Sorany del Socorro, Tapia T., Genny Liliana","Universidad y Salud; 14(1); 78-86","Universidad y Salud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-71072012000100007&lang=pt" 
"S0124-71072012000100006-col","FENÓMENOS TRANSFERENCIALES EN LAS TOMAS RITUALES URBANAS DE AYAHUASCA","Córdoba, Martha Isabel, Vallejo, Álvaro Roberto, Saa, Juan Manuel","Universidad y Salud; 14(1); 67-77","Universidad y Salud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-71072012000100006&lang=pt" 
"S0124-71072012000100005-col","EL BURNOUT EN LA PRÁCTICA PEDAGÓGICA DEL DOCENTE DE SAN JUAN DE PASTO","Enríquez Villota, María Fernanda, Garzón Velásquez, Fernando","Universidad y Salud; 14(1); 50-66","Universidad y Salud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-71072012000100005&lang=pt" 
"S0124-71072012000100004-col","FACTORES DE RIESGO ASOCIADOS A LA SEROPREVALENCIA DE BRUCELOSIS Y LEPTOSPIROSIS EN LOS OPERARIOS DE LA PLANTA DE BENEFICIO DE PASTO, NARIÑO","Benavides Benavides, Bibiana, Jiménez Salas, Efraín Alejandro, Riascos Enríquez, Diego Fernando","Universidad y Salud; 14(1); 42-49","Universidad y Salud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-71072012000100004&lang=pt" 
"S0124-71072012000100003-col","ESTUDIO TRANSVERSAL DE CRECIMIENTO DE LOS ESCOLARES BOGOTANOS: VALORES DE ESTATURA, PESO ÍNDICE DE MASA CORPORAL DE LOS SIETE A LOS DIECIOCHO AÑOS","Fernández Ortega, Jairo Alejandro, Ruiz Arias, Flor Alba","Universidad y Salud; 14(1); 21-41","Universidad y Salud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-71072012000100003&lang=pt" 
"S0124-71072012000100002-col","CARACTERIZACIÓN DE LA MICROBIOTA LÁCTICA GÁSTRICA ASOCIADA A GASTRITIS CRÓNICA","Pazos, Alvaro J., Bravo, Luis Eduardo, Betancourt, Andrés M., Astudillo, Myriam","Universidad y Salud; 14(1); 7-20","Universidad y Salud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-71072012000100002&lang=pt" 
"S0124-71072012000100001-col","LOS DETERMINANTES SOCIALES DE LA SALUD","CERÓN SOUZA, CRISTINA","Universidad y Salud; 14(1); 5-5","Universidad y Salud","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-71072012000100001&lang=pt" 
"S0121-56122012000100001-col","Editorial","Arreaza, Catalina, Rettberg, Angelika","Colombia Internacional; (75); 6-15","Colombia Internacional","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-56122012000100001&lang=pt" 
"S1657-95342012000100014-col","Dear Editor:","Pachajoa, Harry","Colombia Médica; 43(1); 108-108","Colombia Médica","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100014&lang=pt" 
"S1657-95342012000100015-col","In Memoriam","","Colombia Médica; 43(1); 109-110","Colombia Médica","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100015&lang=pt" 
"S1657-95342012000100012-col","Mecanismos moleculares mediados por células fagocíticas en la aspergilosis invasiva","Dzul-Rosado, Karla Rossanet, Martínez-Campos, Viridiana, Peniche-Lara, Gaspar, Zavala-Castro, Jorge E","Colombia Médica; 43(1); 95-102","Colombia Médica","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100012&lang=pt" 
"S1657-95342012000100013-col","Investigación en la práctica de la medicina familiar: ¿una causa perdida o un desafío pendiente?","Rubinstein, Adolfo","Colombia Médica; 43(1); 103-107","Colombia Médica","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100013&lang=pt" 
"S1657-95342012000100010-col","Congenital orbital teratoma. Case report","González, Cristina, Restrepo, Carlos A, Salazar, Gloria I, Monsalve, Patricia","Colombia Médica; 43(1); 82-85","Colombia Médica","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100010&lang=pt" 
"S1657-95342012000100011-col","Valoración del crecimiento y del estado madurativo en población pediátrica y su importancia clínica","González, Emilio, Aguilar, María José","Colombia Médica; 43(1); 86-94","Colombia Médica","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100011&lang=pt" 
"S1657-95342012000100009-col","Current status of the programs for detection of hearing loss in children younger than six months in Cali","González, Laura, Fernández de Soto, Julia María, Torres, Martha Inés","Colombia Médica; 43(1); 73-81","Colombia Médica","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100009&lang=pt" 
"S1657-95342012000100008-col","Presión arterial por edad, género, talla y estrato socioeconómico en población escolarizada de Cali, Colombia","Restrepo de Rovetto, Consuelo, Agudelo, Juan Carlos, Conde, Luis H, Pradilla, Alberto","Colombia Médica; 43(1); 63-72","Colombia Médica","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100008&lang=pt" 
"S1657-95342012000100001-col","Un reto para Colombia: mejorar la utilización de medicamentos probadamente beneficiosos en la prevención secundaria cardiovascular","López-Jaramillo, Patricio, Anthony Camacho, Paul","Colombia Médica; 43(1); 7-10","Colombia Médica","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100001&lang=pt" 
"S1657-95342012000100003-col","Nasal and vaginal colonization of methicillin-resistant Staphylococcus aureus in pregnant women in Cartagena, Colombia","Correa, Oscar, Delgado, Kelly, Rangel, Carla, Bello, Ana, Reyes, Niradiz","Colombia Médica; 43(1); 19-27","Colombia Médica","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100003&lang=pt" 
"S1657-95342012000100002-col","Perfil clínico epidemiológico de los pacientes con cáncer tratados en una institución de tercer nivel. Manizales, Colombia, 1995-2004","Villegas, Carlos Raúl, Chacón, José Arnoby, Cardona, Juan Paulo, Correa, Luz Ángela","Colombia Médica; 43(1); 11-18","Colombia Médica","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100002&lang=pt" 
"S1657-95342012000100005-col","Molecular serotyping and identification of the 85M gragment in different Colombian isolates of Listeria monocytogenes strains: A descriptive study","Vanegas, María Consuelo, Medrano, Mayra Viviana, Martínez, Aida Juliana, Arévalo, Stefany Alejandra","Colombia Médica; 43(1); 38-45","Colombia Médica","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100005&lang=pt" 
"S1657-95342012000100004-col","Rapid detection of sentinel lymph node metastases in different techniques and comparison in low-grade breast carcinomas","Sua, Luz F, Silva, Nhora M, Quim, Martha Vidaurreta, de la Orden, Virginia, Veganzones, Silvia, Rafael, Sara, Maestro de las Casas, María L","Colombia Médica; 43(1); 28-37","Colombia Médica","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342012000100004&lang=pt" 
