"S0718-22952016000100002-chl","La manifestación de lo general en la comedia según Aristóteles","Cifuentes Acuña, Luis","Revista chilena de literatura; (92); 33-51","Revista chilena de literatura","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22952016000100002&lang=pt" 
"S0034-71672016000200266-scl","Atitudes e o prazer/sofrimento no trabalho em saúde mental","Gonçalves, Aline Mara, Vilela, Sueli de Carvalho, Terra, Fábio de Souza, Nogueira, Denismar Alves","Revista Brasileira de Enfermagem; 69(2); 266-274","Revista Brasileira de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672016000200266&lang=pt" 
"S0034-71672016000200343-scl","Representações sociais dos estudantes de enfermagem sobre assistência hospitalar e atenção primária","Mendes, Felismina Rosa Parreira, Zangão, Maria Otília Brites, Gemito, Maria Laurência Grou Parreirinha, Serra, Isaura da Conceição Cascalho","Revista Brasileira de Enfermagem; 69(2); 343-350","Revista Brasileira de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672016000200343&lang=pt" 
"S0034-71672016000200360-scl","Influência dos modelos inovadores paulistas na Política Brasileira de Saúde Mental","Vieira, Márcia do Nascimento, Marcolan, João Fernando","Revista Brasileira de Enfermagem; 69(2); 360-367","Revista Brasileira de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672016000200360&lang=pt" 
"S0034-71672016000200351-scl","Estresse e risco cardiovascular: intervenção multiprofissional de educação em saúde","Gomes, Cármen Marilei, Capellari, Claudia, Pereira, Daniele dos Santos Guidotti, Volkart, Paulo Roberto, Moraes, Ana Paula, Jardim, Valquíria, Bertuol, Maiara","Revista Brasileira de Enfermagem; 69(2); 351-359","Revista Brasileira de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672016000200351&lang=pt" 
"S0034-71672016000200382-scl","Prevalência e fatores associados a acidentes de trânsito com mototaxistas","Almeida, Gilmara Celli Maia de, Medeiros, Fabianna da Conceição Dantas de, Pinto, Lígia Oliveira, Moura, Jamile Marinho Bezerra de Oliveira, Lima, Kenio Costa","Revista Brasileira de Enfermagem; 69(2); 382-388","Revista Brasileira de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672016000200382&lang=pt" 
"S0034-71672016000200389-scl","Comportamento suicida entre dependentes químicos","Cantão, Luiza, Botti, Nadja Cristiane Lappann","Revista Brasileira de Enfermagem; 69(2); 389-396","Revista Brasileira de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672016000200389&lang=pt" 
"S0034-71672016000200326-scl","Agricultura familiar e a conservação da saúde humana e ambiental","Borges, Anelise Miritz, Bonow, Clarice Alves, Silva, Mara Regina Santos da, Rocha, Laurelize Pereira, Cezar-Vaz, Marta Regina","Revista Brasileira de Enfermagem; 69(2); 326-334","Revista Brasileira de Enfermagem","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672016000200326&lang=pt" 
"S0011-85162016000300006-sza","Comparison of a custom made electronic record book database with a traditional student record book for recording clinical procedural credits and continuous clinical assessments in Restorative Dentistry","Bookhan, V, de Wet, FA, Brandt, PD","South African Dental Journal; 71(3); 119-124","South African Dental Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0011-85162016000300006&lang=pt" 
"S1516-18462016000200470-scl","Impacto da voz na comunicação social e emoção de professoras antes e após fonoterapia","Santos, Stephanie Mayra de Moraes, Medeiros, Jéssica da Silva Andrade, Gama, Ana Cristina Côrtes, Teixeira, Letícia Caldas, Medeiros, Adriane Mesquita de","Revista CEFAC; 18(2); 470-480","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200470&lang=pt" 
"S1516-18462016000200449-scl","Nasalância na presença e ausência da fricativa faríngea","Guerra, Thais Alves, Marino, Viviane Cristina de Castro, Rocha, Diana Conceição da, Jacob, Mahyara Francini, Pegoraro-Krook, Maria Inês, Dutka, Jeniffer de Cássia Rillo","Revista CEFAC; 18(2); 449-458","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200449&lang=pt" 
"S1516-18462016000200520-scl","Análise integral da produção científica brasileira em motricidade orofacial: estado da arte e perspectivas futuras","Tomaz-Morais, James, Lima, Jully Anne Soares de, Luckwü-Lucena, Brunna Thaís, Batista, André Ulisses Dantas, Limeira, Rebecca Rhuanny Tolentino, Silva, Sâmara Munique, Castro, Ricardo Dias de","Revista CEFAC; 18(2); 520-532","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200520&lang=pt" 
"S1516-18462016000200417-scl","Evolução da deglutição no pós-AVC agudo: estudo descritivo","Mourão, Aline Mansueto, Almeida, Erica Oliveira, Lemos, Stela Maris Aguiar, Vicente, Laélia Cristina Caseiro, Teixeira, Antonio Lúcio","Revista CEFAC; 18(2); 417-425","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200417&lang=pt" 
"S1516-18462016000200439-scl","Disfunção temporomandibular e dor craniocervical em profissionais da área da enfermagem sob estresse no trabalho","Pozzebon, Daniela, Piccin, Chaiane Facco, Silva, Ana Maria Toniolo da, Corrêa, Eliane Castilhos Rodrigues","Revista CEFAC; 18(2); 439-448","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200439&lang=pt" 
"S1516-18462016000200369-scl","Clustering e switching em deficientes auditivos usuários do português brasileiro: fluência verbal semântica e fonológica","Chiossi, Julia Santos Costa, Soares, Alexandra Dezani, Chiari, Brasilia Maria","Revista CEFAC; 18(2); 369-376","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200369&lang=pt" 
"S1516-18462016000200377-scl","O ruído e a qualidade de vida na perspectiva de trabalhadores de postos de combustíveis","Pommerehn, Jodeli, Filha, Valdete Alves Valentins dos Santos, Miolo, Silvana Basso, Fedosse, Elenir","Revista CEFAC; 18(2); 377-384","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200377&lang=pt" 
"S1516-18462016000200498-scl","Expressividade vocal e corporal para falar bem no telejornalismo: resultados de treinamento","Neiva, Tássia Marina Araújo, Gama, Ana Cristina Côrtes, Teixeira, Letícia Caldas","Revista CEFAC; 18(2); 498-507","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200498&lang=pt" 
"S1516-18462016000200459-scl","Desenvolvimento e aplicação de instrumento administrativo para orientação das pesquisas em telefonoaudiologia","Zanferrari, Paulo Marcos, Corrêa, Camila de Castro, Wen, Chao Lung, Berretin-Felix, Giédre","Revista CEFAC; 18(2); 459-469","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200459&lang=pt" 
"S1516-18462016000200408-scl","Encaminhamentos escolares de crianças com dificuldades na escrita: uma análise da posição adotada pela família","Mazzarotto, Ingrid H. E. Kolb, Berberian, Ana Paula, Massi, Giselle, Cunha, Jenane Topanotti, Tonocchi, Rita, Barbosa, Ana Paula Belido","Revista CEFAC; 18(2); 408-416","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200408&lang=pt" 
"S1516-18462016000200533-scl","Fonoterapia vocal e fisioterapia respiratória com idosos saudáveis: revisão de literatura","Cielo, Carla Aparecida, Pascotini, Fernanda dos Santos, Ribeiro, Vanessa Veis, Gomes, Ariane de Macedo, Haeffner, Léris Salete Bonfanti","Revista CEFAC; 18(2); 533-543","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200533&lang=pt" 
"S1516-18462016000200392-scl","Nomeação automática rápida em escolares de 6 e 7 anos","Araujo, Gleici Fernanda dos Santos, Ferreira, Tais de Lima, Ciasca, Sylvia Maria","Revista CEFAC; 18(2); 392-398","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200392&lang=pt" 
"S1516-18462016000200544-scl","Prevenção e intervenção em casos de tendência antissocial em uma perspectiva winnicottiana: alterações de linguagem como sintoma inicial da deprivação ambiental","Londero, Angélica Dotto, Souza, Ana Paula Ramos de","Revista CEFAC; 18(2); 544-554","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200544&lang=pt" 
"S1516-18462016000200426-scl","Dificuldades alimentares na paralisia cerebral: proposta de um protocolo","Conde, Marcela de Oliveira, Tessicini, Giuliana, Bittar, Daniela Pimenta, Ishigaki, Ellen Cristina Siqueira Soares","Revista CEFAC; 18(2); 426-438","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200426&lang=pt" 
"S1516-18462016000200513-scl","Alterações de linguagem e processamento auditivo: revisão de literatura","Souza, Marina Alves de, Passaglio, Nathália de Jesus Silva, Lemos, Stela Maris Aguiar","Revista CEFAC; 18(2); 513-519","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200513&lang=pt" 
"S1516-18462016000200348-scl","Hábitos e queixas auditivas de adolescentes usuários de estéreos pessoais","Correa, Bruna Machado, Silveira, Aron Ferreira da, Bonfante, Daniela, Costa, Maristela Julio, Biaggio, Eliara Pinto Vieira","Revista CEFAC; 18(2); 348-354","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200348&lang=pt" 
"S1516-18462016000200341-scl","Avaliação do sistema nervoso auditivo central em neonatos com Hemorragia peri intraventricular","Angrisani, Rosanna Giaffredo, Fagá, Ana Micheline Costa, Goulart, Ana Lucia, Azevedo, Marisa Frasson de","Revista CEFAC; 18(2); 341-347","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200341&lang=pt" 
"S1516-18462016000200335-scl","Avaliação do programa de triagem auditiva neonatal da Clínica Escola do Univag","Costa, Ana Paula Cordoval da, Raignieri, Flávia Santiago Battistin, Figueiredo, Kammely Jandira de, Espinosa, Mariano Martinez, Nardez, Taína Maiza Bilinski, Rodrigues, Priscila de Araújo Lucas","Revista CEFAC; 18(2); 335-340","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200335&lang=pt" 
"S1516-18462016000200481-scl","Autopercepção da função glótica e análise perceptivoauditiva de professores de escolas municipais","Carregosa, Elisângela Santos, Silva, Vanine Leal, Brito, Aline, Dornelas, Rodrigo, Irineu, Roxane de Alencar","Revista CEFAC; 18(2); 481-490","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200481&lang=pt" 
"S1516-18462016000200508-scl","Revisão integrativa: atuação fonoaudiológica com recém-nascidos portadores de cardiopatia em unidade de terapia intensiva neonatal","Barbosa, Marcela Dinalli Gomes, Germini, Michele Fernanda Canfild Antunes, Fernandes, Raquel Gama, Almeida, Tatiana Magalhães de, Magnoni, Daniel","Revista CEFAC; 18(2); 508-512","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200508&lang=pt" 
"S0103-49792016000100165-scl","LEITURA NA PRISÃO FEMININA: da biblioteca ao questionamento dos gostos","Sequeiros, Paula","Caderno CRH; 29(76); 165-180","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100165&lang=pt" 
"S0103-49792016000100053-scl","ENTRE O DISCURSO SOLIDÁRIO E A AÇÃO PRAGMÁTICA DA COOPERAÇÃO BRASILEIRA EM MOÇAMBIQUE: os casos dos projetos de implantação da fábrica de medicamentos antirretrovirais e o ProSavana","Almeida, Elga Lessa de","Caderno CRH; 29(76); 53-68","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100053&lang=pt" 
"S0103-49792016000100087-scl","A BAHIA E OS SEUS FLUXOS E REFLUXOS RUMO À MÍTICA MAMA ÁFRICA: um possível campo de exercício da cooperação Sul-Sul?","Santos, Andre Luis Nascimento dos, Correia, Marcos Fábio Rezende, Oliveira, Paulo Victor de","Caderno CRH; 29(76); 87-100","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100087&lang=pt" 
"S0103-49792016000100013-scl","COOPERAÇÃO SUL-SUL EM EDUCAÇÃO E RELAÇÕES BRASIL-PALOP","Milani, Carlos R. S., Conceição, Francisco Carlos da, M’Bunde, Timóteo Saba","Caderno CRH; 29(76); 13-32","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100013&lang=pt" 
"S0103-49792016000100133-scl","MOVIMENTOS “ESPONTÂNEOS”: a resistência dos trabalhadores migrantes nos canaviais","Menezes, Marilda Aparecida, Cover, Maciel","Caderno CRH; 29(76); 133-148","Caderno CRH","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792016000100133&lang=pt" 
"S1516-18462016000200385-scl","Prontuário eletrônico em cenário de prática: percepção dos graduandos e profissionais de fonoaudiologia","Alves, Dayara Alessandra, Kuroishi, Rita Cristina Sadako, Mandrá, Patrícia Pupin","Revista CEFAC; 18(2); 385-391","Revista CEFAC","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462016000200385&lang=pt" 
"S1413-78522016000200067-scl","PROPRIOCEPTION, BODY BALANCE AND FUNCTIONALITY IN INDIVIDUALS WITH ACL RECONSTRUCTION","Furlanetto, Tássia Silveira, Peyré-Tartaruga, Leonardo Alexandre, Pinho, Alexandre Severo do, Bernardes, Emanuele da Silva, Zaro, Milton Antonio","Acta Ortopédica Brasileira; 24(2); 67-72","Acta Ortopédica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522016000200067&lang=pt" 
"S1413-78522016000200085-scl","MANAGEMENT OF INFANTILE BLOUNT&#039;S DISEASE WITH MOLDED ORTHOSES: A NEW PERSPECTIVE","Luzo, Maria Cândida de Miranda, Montenegro, Nei Botter, Massa, Bruno Sérgio Ferreira, Angeli, Luiz Renato Agrizzi de, Cordeiro, Felippi Guizardi, Guarniero, Roberto","Acta Ortopédica Brasileira; 24(2); 85-89","Acta Ortopédica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-78522016000200085&lang=pt" 
"S0122-82852016000200002-col","Campañas políticas y desafección ciudadana: aproximación desde Chile a los efectos de las actividades electorales en el proceso democrático","López-Hermida Russo, Alberto Pedro, Fierro-Zamora, Pedro","Palabra Clave; 19(2); 365-397","Palabra Clave","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852016000200002&lang=pt" 
"S0122-82852016000200008-col","Dispositivos móviles: el nuevo reto para la industria de la prensa y del libro en España","Costa-Sánchez, Carmen, Rodríguez-Vázquez, Ana Isabel, López-García, Xosé","Palabra Clave; 19(2); 526-555","Palabra Clave","Espanhol","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852016000200008&lang=pt" 
"S0120-33472016000200018-col","Promoting perioperative registries in Latin America: More questions than answers","Ariza, Fredy, Novoa, Luisa F, Castaño, Darío","Revista Colombiana de Anestesiología; 44(2); 182-182","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200018&lang=pt" 
"S0120-33472016000200017-col","Bronchospasm triggered by spinal anaesthesia. Case report and review of the literature","Rodilla-Fiz, Ana María, Gómez-Garrido, Marta, Martínez-López, Fernando, Monsalve-Naharro, Jose Ángel, Girón-La Casa, María, López-Pérez, Alfonso","Revista Colombiana de Anestesiología; 44(2); 179-181","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200017&lang=pt" 
"S0100-72032016000400161-scl","Organized, Population-based Cervical Cancer Screening Program: It Would Be a Good Time for Brazil Now","Derchain, Sophie, Teixeira, Julio Cesar, Zeferino, Luiz Carlos","Revista Brasileira de Ginecologia e Obstetrícia; 38(4); 161-163","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000400161&lang=pt" 
"S1989-38092016000100005-esp","Diferencias de género en la imagen corporal y su importancia en el control de peso","Ramos, Pilar, Rivera, Francisco, Pérez, Rosario Soledad, Lara, Laura, Moreno, Carmen","Escritos de Psicología (Internet); 9(1); 42-50","Escritos de Psicología (Internet)","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092016000100005&lang=pt" 
"S0034-737X2016000200122-scl","Growth and plant mass of radish fertirrigated with different doses nitrogen","Silva, Patrícia Ferreira da, Matos, Rigoberto Moreira de, Ediclecia, Vitoria, Alencar, Aryadne Ellen Vilar de, Dantas Neto, José","Revista Ceres; 63(2); 122-128","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200122&lang=pt" 
"S0120-33472016000200016-col","Case report: Subdural anesthesia in the obstetric patient","Palacio-García, Carlos Andrés, Gómez-Menéndez, Juan Manuel","Revista Colombiana de Anestesiología; 44(2); 174-178","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200016&lang=pt" 
"S0120-33472016000200010-col","Vasectomy surgery: Where one should not underestimate the risk","Ramírez-Pimiento, Juan David, Navarro-Vargas, José Ricardo","Revista Colombiana de Anestesiología; 44(2); 137-139","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200010&lang=pt" 
"S0120-33472016000200015-col","Horner syndrome after epidural analgesia for labor. Report on three cases","Rodríguez-Sánchez, Eduardo, Vadillo, Juan Manuel, Herrera-Cálo, Pablo, Marenco de la Fuente, María Luisa","Revista Colombiana de Anestesiología; 44(2); 170-173","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200015&lang=pt" 
"S0120-33472016000200014-col","Case history. &quot;Coral snake&quot; Micrurus mipartitus bite in 1968. A herpetologist&#039;s ordeal","Ocampo-Trujillo, Bernardo","Revista Colombiana de Anestesiología; 44(2); 161-169","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200014&lang=pt" 
"S0120-33472016000200012-col","Do not resuscitate orders and anesthesia","Gempeler-Rueda, Fritz Eduardo, De Brigard-Pérez, Ana María","Revista Colombiana de Anestesiología; 44(2); 146-150","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200012&lang=pt" 
"S0120-33472016000200009-col","Comment on &quot;A randomized trial of the effects of antibiotic prophylaxis on epidural-related fever in labor&quot;","Kattan, Eduardo, Lacassie, Hector J","Revista Colombiana de Anestesiología; 44(2); 134-136","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200009&lang=pt" 
"S0120-33472016000200007-col","The anaesthetist&#039;s role from the patient&#039;s perspective: punto de vista de los pacientes","Acosta-Martínez, Jesús, Guerrero-Domínguez, Rosana, López-Herrera-Rodríguez, Daniel, Sánchez-Carrillo, Francisco","Revista Colombiana de Anestesiología; 44(2); 121-127","Revista Colombiana de Anestesiología","Inglês","2016","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472016000200007&lang=pt" 
"S1989-38092016000100002-esp","Efectos de una intervención cognitivo-conductual para disminuir el burnout en cuidadores de ancianos institucionalizados","Reyes Jarquín, Karina, González-Celis Rangel, Ana Luisa Mónica","Escritos de Psicología (Internet); 9(1); 15-23","Escritos de Psicología (Internet)","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092016000100002&lang=pt" 
"S1989-38092016000100006-esp","Estudio piloto de la validez convergente de la adaptación española del Denison Organizational Culture Survey","Zaderey, Oleh, Bonavia, Tomas","Escritos de Psicología (Internet); 9(1); 51-60","Escritos de Psicología (Internet)","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092016000100006&lang=pt" 
"S1989-38092016000100004-esp","Más allá de la cultura: validación de un modelo multidimensional de autoconcepto en adolescentes argentinos","Calero, Alejandra Daniela, Molina, María Fernanda","Escritos de Psicología (Internet); 9(1); 33-41","Escritos de Psicología (Internet)","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092016000100004&lang=pt" 
"S1989-38092016000100007-esp","Efecto del contexto verbal en el reconocimiento de la expresión de alegría y tristeza","Gordillo, Fernando, Pérez, Miguel Ángel, Castillo, Gabriela, Mestas, Lilia, Arana, José María, López, Rafael Manuel","Escritos de Psicología (Internet); 9(1); 61-68","Escritos de Psicología (Internet)","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092016000100007&lang=pt" 
"S0100-72032016000400183-scl","Perinatal Outcomes in Pregnant Women Users of Illegal Drugs","Oliveira, Tenilson Amaral, Bersusa, Ana Aparecida Sanches, Santos, Tatiana Fiorelli dos, Aquino, Márcia Maria Auxiliadora de, Mariani Neto, Corintio","Revista Brasileira de Ginecologia e Obstetrícia; 38(4); 183-188","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000400183&lang=pt" 
"S0100-72032016000400189-scl","Could Low Birth Weight be Associated with Cardiovascular Disease in Adolescence?","Alves, Priscila de Jesus dos Santos, Araujo Júnior, Edward, Henriques, Ana Ciléia Pinto Teixeira, Carvalho, Francisco Herlânio Costa","Revista Brasileira de Ginecologia e Obstetrícia; 38(4); 189-195","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000400189&lang=pt" 
"S0034-737X2016000200214-scl","Effect of spatial arrangement on the production components and yield of sunflower","Bezerra, Francisco Thiago Coelho, Dutra, Alek Sandro, Pitombeira, João Bosco","Revista Ceres; 63(2); 214-222","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200214&lang=pt" 
"S0034-737X2016000200208-scl","Effect of plant-biostimulant on cassava initial growth","Magalhães, João Emílio de Souza, Ferreira, Evander Alves, Oliveira, Maxwel Coura de, Pereira, Gustavo Antonio Mendes, Silva, Daniel Valadão, Santos, José Barbosa dos","Revista Ceres; 63(2); 208-213","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200208&lang=pt" 
"S0034-737X2016000200272-scl","Milho consorciado com capim tifton na Amazônia sul ocidental","Dias, Jairo Rafael Machado, Reinicke, Tyago Matheus, Ferreira, Elvino, Starling, Larissa Cristina Torrezani, Souza, Fábio Régis de, Bergamin, Anderson Cristian, Partelli, Fábio Luiz","Revista Ceres; 63(2); 272-274","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200272&lang=pt" 
"S0034-737X2016000200265-scl","Growth of sugar cane varieties under salinity","Simões, Welson Lima, Calgaro, Marcelo, Coelho, Daniela Siqueira, Santos, Delfran Batista dos, Souza, Moisés Alves de","Revista Ceres; 63(2); 265-271","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200265&lang=pt" 
"S0034-737X2016000200256-scl","Gradual correction of phosphorus availability in the no-tillage system","Kurihara, Carlos Hissao, Silva, William Marra, Dias, Matheus Marques, Tsujigushi, Bruno Patrício, Silva, João Vitor de Souza","Revista Ceres; 63(2); 256-264","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200256&lang=pt" 
"S0034-737X2016000200165-scl","Seletividade de herbicidas sobre arroz irrigado em resposta à época de semeadura e redução da luminosidade em fases do desenvolvimento","Venske, Eduardo, Schaedler, Carlos Eduardo, Ritter, Ronan, Fin, Silvana Spaniol, Bahry, Carlos André, Avila, Luis Antonio de, Zimmer, Paulo Dejalma","Revista Ceres; 63(2); 165-173","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200165&lang=pt" 
"S0034-737X2016000200249-scl","Efeito de doses de fósforo na produtividade e armazenamento pós-colheita de dois cultivares de cebola","Resende, Geraldo Milanez de, Costa, Nivaldo Duarte, Yuri, Jony Eishi","Revista Ceres; 63(2); 249-255","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200249&lang=pt" 
"S0034-737X2016000200241-scl","Carbohydrates Concentration in leaves of potato plants affected by nitrogen fertilization rates","Braun, Heder, Fontes, Paulo Cezar Rezende, Silva, Tania Pires da, Finger, Fernando Luiz, Cecon, Paulo Roberto, Ferreira, Ana Paula Sato","Revista Ceres; 63(2); 241-248","Revista Ceres","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200241&lang=pt" 
"S0034-737X2016000200174-scl","Adaptabilidade e estabilidade de progênies de meios-irmãos de pinhão-manso em diferentes regiões do Brasil","Rocha, Rodrigo Barros, Laviola, Bruno Galvêas, Silva, Sergio Delmar dos Anjos e, Juház, Ana Cristina Pinto, Albrecht, Júlio César, Rosado, Tatiana Barbosa","Revista Ceres; 63(2); 174-182","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200174&lang=pt" 
"S0034-737X2016000200113-scl","Variabilidade físico-química da farinha de mandioca do Território da Cidadania do Vale do Juruá, Acre","Álvares, Virgínia de Souza, Miqueloni, Daniela Popim, Negreiros, Jacson Rondinelli da Silva","Revista Ceres; 63(2); 113-121","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200113&lang=pt" 
"S0034-737X2016000200154-scl","Crescimento inicial de Parkia platycephala (Benth.) e Enterolobium timbouva (Mart.) sob condições de campo numa área de Cerrado","Alves, Laís Ramos, Oliveira, Rafael José de, Coimbra, Ronaldo Rodrigues, Ferreira, Wagner de Melo","Revista Ceres; 63(2); 154-164","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200154&lang=pt" 
"S0034-737X2016000200183-scl","Capacidade de combinação de genitores de cenoura para caracteres de produtividade de raízes e tolerância à queima-das-folhas","Carvalho, Agnaldo Donizette Ferreira de, Silva, Giovani Olegário da, Pereira, Ricardo Borges","Revista Ceres; 63(2); 183-190","Revista Ceres","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2016000200183&lang=pt" 
