"S0034-89102010000500009-scl","Validação da versão brasileira do Youth Risk Behavior Survey 2007","Guedes, Dartagnan Pinto, Lopes, Cynthia Correa","Revista de Saúde Pública; 44(5); 840-850","Revista de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102010000500009&lang=pt" 
"S1728-59172010000400014-per","Monitoreo y resucitación del paciente en estado de choque","Morales Corvacho, Jorge Edmundo","Acta Médica Peruana; 27(4); 298-301","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400014&lang=pt" 
"S1728-59172010000400016-per","Mercurio y salud en Madre de Dios, Perú","Osores Plenge, Fernando, Grández Urbina, J. Antonio, Fernández Luque, Jorge L.","Acta Médica Peruana; 27(4); 310-314","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400016&lang=pt" 
"S1728-59172010000400005-per","Valoración de la higiene del sueño mediante una escala modificada en adultos mayores","Varela Pinedo, Luis Fernando, Tello Rodríguez, Tania, Ortiz Saavedra, Pedro José, Chávez Jimeno, Helver","Acta Médica Peruana; 27(4); 233-237","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400005&lang=pt" 
"S1728-59172010000400004-per","Los problemas éticos en la práctica clínica de médicos jóvenes peruanos","Sogi Uematsui, Cecilia, Zavala Sarrio, Salomón, Delgado Vásquez, Ana, Cárdenas Díaz, Maximiliano","Acta Médica Peruana; 27(4); 227-232","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400004&lang=pt" 
"S1728-59172010000400012-per","Guías de Reanimación Cardiopulmonar","Escalante-Kanashiro, Raffo","Acta Médica Peruana; 27(4); 281-285","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400012&lang=pt" 
"S1728-59172010000400015-per","Estrategias para mejorar la sobrevivencia de los pacientes con sepsis severa","Mayorga Espichán, Manuel","Acta Médica Peruana; 27(4); 302-309","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400015&lang=pt" 
"S1728-59172010000400008-per","Pacientes con toxocariosis ocular atendidos en el Hospital Nacional Cayetano Heredia, el Hospital Nacional Arzobispo Loayza y el Instituto Nacional de Salud del Niño entre los años 1997 y 2010","Ramírez Bustamante, Claudia Elena, Hernández Peña, Arturo, Breña Chávez, Judith Patricia, Yoshiyama Sasaki, Christian, Lu, Luis, Alzamora Barrios, Blanca, Maguiña Vargas, Ciro","Acta Médica Peruana; 27(4); 250-256","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400008&lang=pt" 
"S1728-59172010000400011-per","Manteniendo la permeabilidad de la vía aérea","Ige Afuso, Manuel, Chumacero Ortiz, Jenner","Acta Médica Peruana; 27(4); 270-280","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400011&lang=pt" 
"S1728-59172010000400006-per","Evaluación de la calidad de estructura y contenido de los formatos de consentimiento médico informado de los hospitales de la Región Lambayeque. Marzo-junio 2010","Castro Maldonado, Betty, Callirgos Lozada, Claudia Carolina, Failoc Rojas, Virgilio Efraín, Leguía Cerna, Juan Alberto, Díaz-Vélez, Cristian","Acta Médica Peruana; 27(4); 238-243","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400006&lang=pt" 
"S1728-59172010000400007-per","Estudio de calidad de vida y factores pronósticos de los pacientes con epilepsia refractaria del Hospital Miguel Grau de EsSalud, Lima - Perú","Pérez Galdós, Proel","Acta Médica Peruana; 27(4); 244-249","Acta Médica Peruana","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1728-59172010000400007&lang=pt" 
"S0185-33252010000500001-mex","Estudio de costo-efectividad de intervenciones para prevenir el abuso de alcohol en México","Medina-Mora, María Elena, García-Téllez, Ignacio, Cortina, Diego, Orozco, Ricardo, Robles, Rebeca, Vázquez-Pérez, Lucía, Real, Tania, Chisholm, Dan","Salud mental; 33(5); 373-378","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500001&lang=pt" 
"S0185-33252010000500010-mex","El hakik: ¿remedio o veneno?","Garrabé, Jean","Salud mental; 33(5); 457-465","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500010&lang=pt" 
"S0185-33252010000500011-mex","Agresión y violencia: Cerebro, comportamiento y bioética","Muñoz-Delgado, Edgar Alonso","Salud mental; 33(5); 467-469","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500011&lang=pt" 
"S0185-33252010000500012-mex","Autoevaluación","Heinze, Gerhard","Salud mental; 33(5); 471-472","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500012&lang=pt" 
"S0185-33252010000500002-mex","Las alucinaciones y el delirio como representaciones anancásticas","Rojas Malpica, Carlos","Salud mental; 33(5); 379-387","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500002&lang=pt" 
"S0185-33252010000500003-mex","Perfil integral del candidato al Programa de Alta Exigencia Académica (PAEA) de la Facultad de Medicina de la Universidad Nacional Autónoma de México (UNAM)","Vargas, Ingrid, Aburto, Mónica, Cortés, José, Álvarez, Asunción, Ramírez, Claudia, Farfán, Aurora, Heinze, Gerhard","Salud mental; 33(5); 389-396","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500003&lang=pt" 
"S0185-33252010000500004-mex","Factores asociados a la búsqueda y uso de servicios de salud: del modelo psicosocial al socio-económico","Arredondo, Armando","Salud mental; 33(5); 397-408","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500004&lang=pt" 
"S0185-33252010000500005-mex","Soporte emocional y vivencias del VIH: Impactos en varones y mujeres mexicanos desde un enfoque de género","Campero, Lourdes, Caballero, Marta, Kendall, Tamil, Herrera, Cristina, Zarco, Ángel","Salud mental; 33(5); 409-417","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500005&lang=pt" 
"S0185-33252010000500006-mex","Programas de prevención de tabaquismo para mujeres adolescentes","Calleja, Nazira, Pick, Susan, Reidl, Lucy, González-Forteza, Catalina","Salud mental; 33(5); 419-427","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500006&lang=pt" 
"S0185-33252010000500007-mex","Retention rates and potential predictors in a longitudinal randomized control trial to prevent postpartum depression","Lara, Ma. Asunción, Navarro, Claudia, Navarrete, Laura, Le, Huynh-Nhu","Salud mental; 33(5); 429-436","Salud mental","Inglês","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500007&lang=pt" 
"S0185-33252010000500008-mex","Perfiles e indicadores psicológicos relacionados con la dispareunia y el vaginismo: Estudio cualitativo. Segunda parte","Sánchez Bravo, Claudia, Carreño Meléndez, Jorge, Corres Ayala, Norma Patricia, Taracena Ruiz, Bertha Elvia","Salud mental; 33(5); 437-449","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500008&lang=pt" 
"S0185-33252010000500009-mex","El cerebro y las drogas, sus mecanismos neurobiológicos","Méndez Díaz, Mónica, Ruiz Contreras, Alejandra E., Prieto Gómez, Berta, Romano, Antonio, Caynas, Seraid, Prospéro García, Oscar","Salud mental; 33(5); 451-456","Salud mental","Espanhol","2010","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252010000500009&lang=pt" 
"S0798-22592010000500006-ven","Estabilidad enzoótica de babesiosis bovina en la región de Puerto Berrío, Colombia","Ríos Osorio, Leonardo Alberto, Zapata Salas, Richard, Reyes, Julián, Mejía, Jaime, Baena, Armando","Revista Científica; 20(5); 485-492","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500006&lang=pt" 
"S0798-22592010000500008-ven","Patógenos contagiosos y ambientales aislados de cuartos mamarios con mastitis subclínica de alto riesgo en tres fincas del estado Zulia","Valero-Leal, Kutchynskaya, Valbuena, Emiro, Chacón, Fanny, Olivares, Yamelys, Castro, Gustavo, Briñez, Wilfido","Revista Científica; 20(5); 498-505","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500008&lang=pt" 
"S0798-22592010000500003-ven","Parámetros reproductivos de la Iguana Verde (Iguana Iguana) en condiciones de cautiverio en Ooaxaca, México","Pinacho Santana, Beatriz, Arcos-García, José Luis, López-Pozos, Roberto, Mendoza Martínez, Germán David, Plata Pérez, Fernando Xicotencatl","Revista Científica; 20(5); 467-472","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500003&lang=pt" 
"S0798-22592010000500005-ven","Análisis morfométrico y ultraestructural del efecto del láser infrarrojo 10 j/cm2 sobre fibroblastos de conejo","Cornejo Uri, Ricardo, Matamala Vargas, Fernando, Silva Mella, Héctor, Garrido Oñate, Orlando","Revista Científica; 20(5); 480-484","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500005&lang=pt" 
"S0798-22592010000500007-ven","Maleato de Mepiramine como tratamiento de la urticaria en caballos; un estudio multicéntrico, aleatorizado y Controlado con placebo a doble ciego","Ural, Kerem, Ulutas, Bülent","Revista Científica; 20(5); 493-497","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500007&lang=pt" 
"S0798-22592010000500012-ven","Serotipos de Listeria Monocytogenes aislados de alimentos producidos en la provincia de Cautín, Chile","Betancourt, Oriana, Villagrán, Karen, Muñoz, Fredy, Gutiérrez, Eladio, Mayorga, Mauricio, Melgarejo, Patricia","Revista Científica; 20(5); 529-536","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500012&lang=pt" 
"S0798-22592010000500013-ven","Preferencia de carne bovina con diferentes tipos de modificaciones genéticas en temuco, región de la Araucanía, Chile","Schnettler, Berta, Avila, Richard, Sepúlveda, Néstor, Miranda, Horacio, Sepúlveda, José, Denegri, Marianela","Revista Científica; 20(5); 537-545","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500013&lang=pt" 
"S0798-22592010000500010-ven","Concentraciones plasmáticas de las hormonas esteroides y de LH en respuesta a la administración de prostaglandinas en ovejas Bergamacia","Uribe-Velásquez, Luis Fernando, Vélez-Marín, Miryam, Correa-Orozco, Adriana","Revista Científica; 20(5); 512-518","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500010&lang=pt" 
"S0798-22592010000500011-ven","Suplementación parenteral con cobre y zinc en bovinos Brahman en crecimiento en la región sur occidental de Venezuela","Mora Luna, Robert Emilio, Herrera Angulo, Ana María, García Colmenares, Mailyn Johanna, Chicco, Claudio F, Pérez Ontiveros, Roso Javier","Revista Científica; 20(5); 519-528","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500011&lang=pt" 
"S0798-22592010000500014-ven","Caracterización física y química de la sardina (Sardinella aurita)","Valls, Jaime E, Paredes, Ana","Revista Científica; 20(5); 546-554","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500014&lang=pt" 
"S0798-22592010000500001-ven","Editorial","Pérez Barrientos, Mario","Revista Científica; 20(5); 455-455","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500001&lang=pt" 
"S0798-22592010000500009-ven","Evidencia serológica de Anaplasma spp. en pequeños rumiantes de Venezuela utilizando MSP5 recombinante en ensayos inmunoenzimáticos","Tavares-Marques, Lucinda M, Núñez, Cristina, Rey-Valeirón, Catalina, Reyna-Bello, Armando","Revista Científica; 20(5); 506-511","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500009&lang=pt" 
"S0798-22592010000500002-ven","Concentraciones plasmáticas de las hormonas esteroides y de lh en respuesta a la administración de prostaglandinas en ovejas Bergamacia","Uribe-Velásquez, Luis Fernando, Vélez-M, Miryam, Correa-Orozco, Adriana","Revista Científica; 20(5); 457-466","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500002&lang=pt" 
"S0798-22592010000500004-ven","Actividad antibacteriana de lactoferrina bovina y lactoferrina porcina sobre Escherichia Coli K88+","Ramos-Clamont, Gabriela, Rodríguez-Franco, Dora, Guzmán-Partida, Ana María, Acedo-Félix, Evelia, Vázquez-Moreno, Luz","Revista Científica; 20(5); 473-479","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000500004&lang=pt" 
"S0034-76122010000500002-scl","Tourism special edition","Macedo-Soares, T. Diana L. van Aduard de, Brunelli, Mariana de Queiroz","Revista de Administração Pública; 44(5); 1047-1048","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500002&lang=pt" 
"S0034-76122010000500001-scl","The director&#039;s words","Zouain, Deborah Moraes","Revista de Administração Pública; 44(5); 1045-1045","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500001&lang=pt" 
"S0034-76122010000500006-scl","Current trends in the global tourism industry: evidence from the United States","Delener, Nejdet","Revista de Administração Pública; 44(5); 1125-1137","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500006&lang=pt" 
"S0034-76122010000500011-scl","Ambiguidades institucionais e intelectuais","Monteiro, Jorge Vianna","Revista de Administração Pública; 44(5); 1243-1248","Revista de Administração Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500011&lang=pt" 
"S0034-76122010000500010-scl","Scientific research in tourism: review of the literature from 2005 to 2009","Brunelli, Mariana de Queiroz, Macedo-Soares, T. Diana L. van Aduard de, Zouain, Deborah Moraes, Borges, Ana Paula","Revista de Administração Pública; 44(5); 1225-1240","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500010&lang=pt" 
"S0034-76122010000500003-scl","A model of destination competitiveness/sustainability: Brazilian perspectives","Ritchie, J.R. Brent, Crouch, Geoffrey I.","Revista de Administração Pública; 44(5); 1049-1066","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500003&lang=pt" 
"S0034-76122010000500005-scl","Evaluation of collaborative strategies for ecotourism and recreational activities in natural parks of Rio de Janeiro","Cohen, Marcos, Silva, Jorge Ferreira da","Revista de Administração Pública; 44(5); 1097-1123","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500005&lang=pt" 
"S0034-76122010000500007-scl","Innovative technological capability in firms of the tourism sector: a study of the hotels in the city of Rio de Janeiro during the 1990-2008 period","Figueiredo, Paulo N., Gomes, Saulo, Farias, Roberto","Revista de Administração Pública; 44(5); 1139-1170","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500007&lang=pt" 
"S0034-76122010000500008-scl","Innovation for sustainable urban tourism: some thoughts on best practice","Scott, Noel, Cooper, Chris","Revista de Administração Pública; 44(5); 1171-1190","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500008&lang=pt" 
"S0034-76122010000500009-scl","Higher education of tourism in Spain and its adaptation to the European higher education area","Espasandín Bustelo, Francisco, Díaz Fernandez, Carmen, Quirós Tomás, Francisco Javier","Revista de Administração Pública; 44(5); 1191-1223","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500009&lang=pt" 
"S0034-76122010000500004-scl","Competitiveness of tourist destinations: the study of 65 key destinations for the development of regional tourism","Barbosa, Luiz Gustavo Medeiros, Oliveira, Carlyle Tadeu Falcão de, Rezende, Cristiane","Revista de Administração Pública; 44(5); 1067-1095","Revista de Administração Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122010000500004&lang=pt" 
"S1981-77462010000200011-scl","Conhecimento e imaginário social","Spiess, Maiko Rafael","Trabalho, Educação e Saúde; 8(2); 349-351","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200011&lang=pt" 
"S1981-77462010000200001-scl","","Fonseca, Angélica Ferreira, Martins, Carla Macedo, Pereira, Isabel Brasil","Trabalho, Educação e Saúde; 8(2); 181-184","Trabalho, Educação e Saúde","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200001&lang=pt" 
"S1981-77462010000200002-scl","Tramitação e desdobramentos da LDB/1996: embates entre projetos antagônicos de sociedade e de educação","Brzezinski, Iria","Trabalho, Educação e Saúde; 8(2); 185-206","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200002&lang=pt" 
"S1981-77462010000200003-scl","A Educação Permanente em Saúde como estratégia pedagógica de transformação das práticas: possibilidades e limites","Lima, Josiane Vivian Camargo de, Turini, Bárbara, Carvalho, Brígida Gimenez, Nunes, Elisabete de Fátima Pólo Almeida, Lepre, Rafaela de Lemos, Mainardes, Priscila, Cordoni Junior, Luiz","Trabalho, Educação e Saúde; 8(2); 207-227","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200003&lang=pt" 
"S1981-77462010000200004-scl","A crescente escolarização do agente comunitário de saúde: uma indução do processo de trabalho?","Mota, Roberta Rodrigues de Alencar, David, Helena Maria Scherlowski Leal","Trabalho, Educação e Saúde; 8(2); 229-248","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200004&lang=pt" 
"S1981-77462010000200005-scl","Educação permanente com os auxiliares de enfermagem da Estratégia Saúde da Família em Sobral, Ceará","Balbino, Aldiania Carlos, Bezerra, Mirna Marques, Freitas, Cibelly Aliny Siqueira Lima, Albuquerque, Izabelle Mont´Alverne Napoleão, Dias, Maria Socorro de Araújo, Pinto, Vicente de Paulo Teixeira","Trabalho, Educação e Saúde; 8(2); 249-266","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200005&lang=pt" 
"S1981-77462010000200006-scl","Formação de agentes comunitários em ambiente e saúde na Colônia Juliano Moreira: uma abordagem etnográfica","Cecchetto, Fátima, Monteiro, Simone, Fernandes, Erica","Trabalho, Educação e Saúde; 8(2); 267-283","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200006&lang=pt" 
"S1981-77462010000200008-scl","A relação professor-aluno no ensino da Odontologia na Universidade Federal do Espírito Santo","Cavaca, Aline Guio, Esposti, Carolina Dutra Degli, Santos-Neto, Edson Theodoro, Gomes, Maria José","Trabalho, Educação e Saúde; 8(2); 305-318","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200008&lang=pt" 
"S1981-77462010000200009-scl","Capacitação de técnicos de saúde: uma experiência pioneira no estado do Tocantins, Brasil","Serpa Filho, Arlindo, Okochi, Regiane Cristina Neto","Trabalho, Educação e Saúde; 8(2); 319-335","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200009&lang=pt" 
"S1981-77462010000200010-scl","","","Trabalho, Educação e Saúde; 8(2); 337-347","Trabalho, Educação e Saúde","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200010&lang=pt" 
"S1981-77462010000200007-scl","Profissão, docente de odontologia: o desafio da pós-graduação na formação de professores","Baltazar, Mariângela Monteiro de Melo, Moysés, Samuel Jorge, Bastos, Carmen Célia Barradas Correia","Trabalho, Educação e Saúde; 8(2); 285-303","Trabalho, Educação e Saúde","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462010000200007&lang=pt" 
"S1810-634X2010000400001-per","La Química, un hito de la ciencia","Valles F., Luis","Revista de la Sociedad Química del Perú; 76(4); 311-312","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400001&lang=pt" 
"S1810-634X2010000400002-per","Síntesis y caracterización de quitosano cuaternario nativo y reticulado en polvo para su aplicación en la adsorción de aniones metálicos","Navarro, Abel E., Manrique, Ángela, Iparraguirre, Ernesto, Díaz, Carlos, Jacinto, Christian, Cuizano, Norma, Llanos, Bertha P.","Revista de la Sociedad Química del Perú; 76(4); 313-321","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400002&lang=pt" 
"S1810-634X2010000400004-per","Use of basic Methylene Blue Dye for specific surface area measurement of metal hexacyanoferrate(II) complexes","Bhushan Tewari, Brij, Ostwald Thornton, Clint","Revista de la Sociedad Química del Perú; 76(4); 330-335","Revista de la Sociedad Química del Perú","Inglês","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400004&lang=pt" 
"S1810-634X2010000400006-per","Estudio de la biosorción de ion oro (III) mediante quitosano cuaternario y quitosano cuaternario entrecruzado","Iparraguirre, Ernesto, Manrique, Ángela, Navarro, Abel E., Cuizano, Norma A., Medina, Rosa, Llanos, Bertha P.","Revista de la Sociedad Química del Perú; 76(4); 355-365","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400006&lang=pt" 
"S1810-634X2010000400011-per","Extracción y caracterización del aceite delas larvas del Tenebrio molitor","Valdez Pantoja, César, Untiveros Bermúdez, Graciela","Revista de la Sociedad Química del Perú; 76(4); 407-414","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400011&lang=pt" 
"S1810-634X2010000400003-per","Contribución al estudio fitoquímico del liquen Thamnolia vermicularis subsp. Vermicularis S. STR.","Castro Mandujano, Olivio Nino","Revista de la Sociedad Química del Perú; 76(4); 322-329","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400003&lang=pt" 
"S1810-634X2010000400007-per","Estudio químico del aceite esencial del fruto de Morinda citrifolia Lineo (noni)","Garay Cauti, Zoila, Acha De la Cruz, Otilia, de Souza, Amada, Collantes Díaz, Ingrit E.","Revista de la Sociedad Química del Perú; 76(4); 366-376","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400007&lang=pt" 
"S1810-634X2010000400010-per","Síntesis y caracterización de nanopartículas de ferrita de cobalto obtenidas por el proceso sol-gel","Montes de Oca, Juan, Chuquisengo, Llojan, Alarcón, Hugo","Revista de la Sociedad Química del Perú; 76(4); 400-406","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400010&lang=pt" 
"S1810-634X2010000400009-per","Aislamiento del ácido úsnico de Flavoparmelia caperata y su determinación cuantitativa por espectroscopía UV, en diez líquenes","Castro Mandujano, Olivio Nino","Revista de la Sociedad Química del Perú; 76(4); 389-399","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400009&lang=pt" 
"S1810-634X2010000400008-per","Sustitución parcial de harina de trigo Triticum aestivum L. por harina de kiwicha Amaranthus caudatus L., usando el método directo y esponja y masa, en la elaboración de pan","Pascual Chagman, Gloria, Zapata Huamán, Joaquín","Revista de la Sociedad Química del Perú; 76(4); 377-388","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400008&lang=pt" 
"S1810-634X2010000400005-per","Preparación de partículas de quitosano reticuladas con tripolifosfato y modificadas con polietilenglicol","Rodríguez Hamamura, Nadia, Valderrama Negrón, Ana, Alarcón Cavero, Hugo, López Milla, Alcides","Revista de la Sociedad Química del Perú; 76(4); 336-354","Revista de la Sociedad Química del Perú","Espanhol","2010","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1810-634X2010000400005&lang=pt" 
"S0327-07932010000400002-arg","LPV control of a magnetic bearing experiment","Ghersin, A.S., Smith, R.S., Sánchez, R.S.","Latin American applied research; 40(4); 303-310","Latin American applied research","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932010000400002&lang=pt" 
"S0327-07932010000400003-arg","Interactive remeshing for navigation over landscape models","Cifuentes, M. V., Venere, M. J., Clausse, A.","Latin American applied research; 40(4); 311-315","Latin American applied research","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932010000400003&lang=pt" 
"S0327-07932010000400004-arg","A Laboratory experiment for undergraduate instruction: non deal flow in tubular vessels","Gigola, C. E., Nardini, M. L., Olivera, A. C., Brignole, N. B.","Latin American applied research; 40(4); 317-322","Latin American applied research","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932010000400004&lang=pt" 
"S0327-07932010000400005-arg","Synthesis and characterization of high silica zeolites from coal fly ash(CFA): two cases of zeolite syntheses from the same waste material","Robledo Muñiz, J. G., Medina Ramírez, A., Almaza Robles, J.M., Gamero Melo, P., Escobedo Bocardo, J.C., Mendoza Martínez, A. M.","Latin American applied research; 40(4); 323-328.","Latin American applied research","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932010000400005&lang=pt" 
"S0327-07932010000400006-arg","Biological sulphate removal in acid mine drainage using anaerobic fixed bed reactors with cheese whey as a carbon source","Jiménez-Rodríguez, A.M., Durán-Barrantes, M.M., Borja, R, Sánchez, E., Colmenarejo, M.F., Raposo, F.","Latin American applied research; 40(4); 329-335.","Latin American applied research","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932010000400006&lang=pt" 
"S0327-07932010000400007-arg","Esterification and transesterification assisted by microwaves of crude palm oil: Homogeneous catalysis","Mazo, P.C., Ríos, L.A.","Latin American applied research; 40(4); 337-342","Latin American applied research","Inglês","2010","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932010000400007&lang=pt" 
