"S0101-41612007000100003-scl","Condicionantes de clubes de convergência no Brasil","Gondim, João Luis Brasil, Barreto, Flávio Ataliba, Carvalho, José Raimundo","Estudos Econômicos (São Paulo); 37(1); 71-100","Estudos Econômicos (São Paulo)","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612007000100003&lang=pt" 
"S0717-92272007000100013-chl","Archibald Cochrane (1909-1988)","","Revista chilena de neuro-psiquiatría; 45(1); 78-79","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100013&lang=pt" 
"S0717-92272007000100016-chl","Dr. Lautaro Rodríguez López (1943 - 2006)","Avdaloff V, Walter","Revista chilena de neuro-psiquiatría; 45(1); 84-85","Revista chilena de neuro-psiquiatría","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272007000100016&lang=pt" 
"S0001-37652007000100002-scl","Finitely curved orbits of complex polynomial vector fields","Mafra, Albetã C.","Anais da Academia Brasileira de Ciências; 79(1); 13-16","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100002&lang=pt" 
"S0001-37652007000100004-scl","1,4- Addition of diazomethane to a heterodiene: a direct preparation of the oxazolic ring","Emery, Flávio da S., Silva, Raphael S.F., Moura, Kelly C.G. de, Pinto, Maria C.F.R., Amorim, Mauro B., Malta, Valéria R.S., Santos, Regina H.A., Honório, Kátia M., Silva, Albérico B.F. da, Pinto, Antonio V.","Anais da Academia Brasileira de Ciências; 79(1); 29-33","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100004&lang=pt" 
"S0001-37652007000100017-scl","The use of piezocone tests for high-resolution stratigraphy of Quaternary sediment sequences in the Brazilian coast","Mio, Giuliano de, Giacheti, Heraldo L.","Anais da Academia Brasileira de Ciências; 79(1); 153-170","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100017&lang=pt" 
"S0001-37652007000100015-scl","Oceanographic parameters in continental margin of the State of Ceará (northeastern Brazil) deduced from C and O isotopes in foraminifers","Marques, Wanessa S., Menor, Eldemar de A., Sial, Alcides N., Manso, Valdir A.V., Freire, Satander S.","Anais da Academia Brasileira de Ciências; 79(1); 129-139","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100015&lang=pt" 
"S0001-37652007000100014-scl","Uranium-lead dating method at the Pará-Iso isotope geology laboratory, UFPA, Belém - Brazil","Krymsky, Robert S., Macambira, Moacir J.B., Lafon, Jean-Michel, Estumano, Gérson S.","Anais da Academia Brasileira de Ciências; 79(1); 115-128","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100014&lang=pt" 
"S0001-37652007000100016-scl","Groundwater resources in the State of São Paulo (Brazil): the application of indicators","Hirata, Ricardo, Suhogusoff, Alexandra, Fernandes, Amélia","Anais da Academia Brasileira de Ciências; 79(1); 141-152","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100016&lang=pt" 
"S0004-282X2007000100002-scl","First, do no harm: the risks of overtreating children with epilepsy","Chuang, Eunice, Guerreiro, Marilisa M., Tsuchie, Sara Y., Santucci, Angelica, Guerreiro, Carlos A. M., Montenegro, Maria Augusta","Arquivos de Neuro-Psiquiatria; 65(1); 1-4","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100002&lang=pt" 
"S0004-282X2007000100038-scl","Isolated pathetick nerve paresis by compression from a dolichoectatic basilar artery: case report","Maranhão-Filho, Péricles, Souto, Antonio Aversa Dutra do, Nogueira, Jânio","Arquivos de Neuro-Psiquiatria; 65(1); 176-178","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100038&lang=pt" 
"S0004-282X2007000100037-scl","Dandy-Walker syndrome in adult mimicking myasthenia gravis","Cardoso, Juliana, Lange, Marcos C., Lorenzoni, Paulo J., Scola, Rosana H., Werneck, Lineu C.","Arquivos de Neuro-Psiquiatria; 65(1); 173-175","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100037&lang=pt" 
"S0004-282X2007000100035-scl","Merosin-positive congenital muscular dystrophy: neuroimaging findings","Matta, André Palma da Cunha, Gonsalves, Márcia de Castro Diniz","Arquivos de Neuro-Psiquiatria; 65(1); 167-169","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100035&lang=pt" 
"S0004-282X2007000100028-scl","Efeito do metilfenidato no processamento auditivo em crianças e adolescentes com transtorno do deficit de atenção/hiperatividade","Cavadas, Marcia, Pereira, Liliane Desgualdo, Mattos, Paulo","Arquivos de Neuro-Psiquiatria; 65(1); 138-143","Arquivos de Neuro-Psiquiatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100028&lang=pt" 
"S0004-282X2007000100033-scl","Hypomyelination with atrophy of the basal ganglia and cerebellum: case report","Matta, André Palma da Cunha, Ribas, Márcia Cristina Antunes","Arquivos de Neuro-Psiquiatria; 65(1); 161-163","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100033&lang=pt" 
"S0004-282X2007000100032-scl","Menkes&#039; disease: case report","Agertt, Fabio, Crippa, Ana C.S., Lorenzoni, Paulo J., Scola, Rosana H., Bruck, Isac, Paola, Luciano de, Silvado, Carlos E., Werneck, Lineu C.","Arquivos de Neuro-Psiquiatria; 65(1); 157-160","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100032&lang=pt" 
"S0004-282X2007000100034-scl","Probable causal link between epilepsy and sleep apnea: case report","Dominici, Michele, Pompeu Filho, Fernando, Gomes, Marleide da Mota","Arquivos de Neuro-Psiquiatria; 65(1); 164-166","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100034&lang=pt" 
"S0004-282X2007000100040-scl","Theory of mind and the frontal lobes","Caixeta, Leonardo","Arquivos de Neuro-Psiquiatria; 65(1); 181-181","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100040&lang=pt" 
"S0004-282X2007000100036-scl","Dermoid cyst of the anterior fontanelle in adults: case report","Castro, Ricardo Antônio Gênova de, Ribeiro Filho, Afonso de Souza, Silva Jr., Valderi Vieira da","Arquivos de Neuro-Psiquiatria; 65(1); 170-172","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100036&lang=pt" 
"S0004-282X2007000100039-scl","Comparison study of executive functions in Parkinson&#039;s disease and degenerative cerebellar disease&#039;s patients","Teive, Hélio","Arquivos de Neuro-Psiquiatria; 65(1); 179-180","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100039&lang=pt" 
"S1806-83242007000100004-scl","Location and angulation of curvatures of mesiobucal canals of mandibular molars debrided by three endodontic techniques","Constante, Isa Geralda Teixeira, Davidowicz, Harry, Barletta, Fernando Branco, Moura, Abilio Albuquerque Maranhão de","Brazilian Oral Research; 21(1); 22-28","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100004&lang=pt" 
"S1806-83242007000100009-scl","An in vitro comparison of the force decay generated by different commercially available elastomeric chains and NiTi closed coil springs","Santos, Ana Cristina Soares, Tortamano, André, Naccarato, Sandra Regina Frazatto, Dominguez-Rodriguez, Gladys Cristina, Vigorito, Julio Wilson","Brazilian Oral Research; 21(1); 51-57","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100009&lang=pt" 
"S1806-83242007000100016-scl","Erratum","","Brazilian Oral Research; 21(1); 9-9","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100016&lang=pt" 
"S0001-37652007000100001-scl","On focal stability in dimension two","Peixoto, Mauricio M., Pugh, Charles C.","Anais da Academia Brasileira de Ciências; 79(1); 1-11","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100001&lang=pt" 
"S0001-37652007000100003-scl","New tools to study biophysical properties of single molecules and single cells","Rocha, Márcio S., Mesquita, Oscar N.","Anais da Academia Brasileira de Ciências; 79(1); 17-28","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100003&lang=pt" 
"S0001-37652007000100006-scl","Spatial variation in the stable isotopes of 13C and 15N and trophic position of Leporinus friderici (Characiformes, Anostomidae) in Corumbá Reservoir, Brazil","Pereira, Alexandre L., Benedito, Evanilde, Sakuragui, Cássia M.","Anais da Academia Brasileira de Ciências; 79(1); 41-49","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100006&lang=pt" 
"S0001-37652007000100010-scl","Elevated mazes as animal models of anxiety: effects of serotonergic agents","Pinheiro, Simone H., Zangrossi-Jr., Hélio, Del-Ben, Cristina M., Graeff, Frederico G.","Anais da Academia Brasileira de Ciências; 79(1); 71-85","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100010&lang=pt" 
"S0001-37652007000100011-scl","Rhodnius prolixus Malpighian tubules and control of diuresis by neurohormones","Martini, Sabrina V., Nascimento, Suzete B., Morales, Marcelo M.","Anais da Academia Brasileira de Ciências; 79(1); 87-95","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100011&lang=pt" 
"S0001-37652007000100012-scl","Animal defense strategies and anxiety disorders","Shuhama, Rosana, Del-Ben, Cristina M., Loureiro, Sônia R., Graeff, Frederico G.","Anais da Academia Brasileira de Ciências; 79(1); 97-109","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100012&lang=pt" 
"S0001-37652007000100018-scl","Sedimentary changes on the Southeastern Brazilian upper slope during the last 35,000 years","Mahiques, Michel M., Fukumoto, Marina M., Silveira, Ilson C.A., Figueira, Rubens C.L., Bícego, Marcia C., Lourenço, Rafael A., Mello-e-Sousa, Silvia H.","Anais da Academia Brasileira de Ciências; 79(1); 171-181","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100018&lang=pt" 
"S0001-37652007000100009-scl","Pore-linked filaments in anura spermatocyte nuclei","Beçak, Maria Luiza, Fukuda-Pizzocaro, Kazumi","Anais da Academia Brasileira de Ciências; 79(1); 63-70","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100009&lang=pt" 
"S0004-282X2007000100003-scl","Early-onset Parkinson&#039;s disease and depression","Bertucci Filho, Délcio, Teive, Hélio A.G., Werneck, Lineu C.","Arquivos de Neuro-Psiquiatria; 65(1); 5-10","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100003&lang=pt" 
"S0004-282X2007000100006-scl","Linkage study of voltage-gated potassium channels in familial mesial temporal lobe epilepsy","Maurer-Morelli, Cláudia Vianna, Marchesini, Rafael Breglio, Secolin, Rodrigo, Santos, Neide Ferreira, Kobayashi, Eliane, Cendes, Fernando, Lopes-Cendes, Iscia","Arquivos de Neuro-Psiquiatria; 65(1); 20-23","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100006&lang=pt" 
"S0004-282X2007000100010-scl","Cerebrovascular disease in childhood: neuropsychological investigation of 14 cases","Guimarães, Inês Elcione, Ciasca, Sylvia Maria, Moura-Ribeiro, M. Valeriana L.","Arquivos de Neuro-Psiquiatria; 65(1); 41-47","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100010&lang=pt" 
"S0004-282X2007000100012-scl","Outcome of sleepiness and fatigue scores in obstructive sleep apnea syndrome patients with and without restless legs syndrome after nasal CPAP","Rodrigues, Raimundo Nonato Delgado, Rodrigues, Aída Alexandra Alvim de Abreu e Silva, Pratesi, Riccardo, Gomes, Marília Miranda Fortes, Vasconcelos, Ana Maria Nogales, Erhardt, Christine, Krieger, Jean","Arquivos de Neuro-Psiquiatria; 65(1); 54-58","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100012&lang=pt" 
"S0004-282X2007000100014-scl","EEG spectral cohrence inter and intrahemispheric during catching object fall task","Portella, Cláudio Elidio, Silva, Julio Guilherme, Machado, Sergio, Velasques, Bruna, Bastos, Victor Hugo do Vale, Ferreira-Vorkapic, Camila, Terra, Patrícia, Lopes, Vladimir, Cagy, Mauricio, Carvalho, Eduardo de, Orsini, Marco, Basile, Luis, Piedade, Roberto, Ribeiro, Pedro","Arquivos de Neuro-Psiquiatria; 65(1); 63-67","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100014&lang=pt" 
"S0004-282X2007000100029-scl","Vigabatrina no tratamento da síndrome de West: avaliação clínica e eletrencefalográfica em 13 pacientes","Henriques-Souza, Adélia Maria de Miranda, Ataide Junior, Luiz, Laurentino, Silvia Gomes","Arquivos de Neuro-Psiquiatria; 65(1); 114-149","Arquivos de Neuro-Psiquiatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100029&lang=pt" 
"S0004-282X2007000100031-scl","A case of pervasive developmental disorder with chromosomal translocation 1-4","Tarelho, Luciana G., Assumpção Jr., Francisco B.","Arquivos de Neuro-Psiquiatria; 65(1); 153-156","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000100031&lang=pt" 
"S1806-83242007000100001-scl","Bond strength of adhesive systems to human tooth enamel","Paradella, Thaís Cachuté, Fava, Marcelo","Brazilian Oral Research; 21(1); 4-9","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100001&lang=pt" 
"S1806-83242007000100002-scl","Effect of surface treatments on the bond strength of a zirconia-reinforced ceramic to composite resin","Bona, Alvaro Della, Borba, Márcia, Benetti, Paula, Cecchetti, Dileta","Brazilian Oral Research; 21(1); 10-15","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100002&lang=pt" 
"S1806-83242007000100007-scl","Prevalence of oral hemangioma, vascular malformation and varix in a Brazilian population","Corrêa, Priscila Henriques, Nunes, Lara Cristina Caldeira, Johann, Aline Cristina Batista Rodrigues, Aguiar, Maria Cássia Ferreira de, Gomez, Ricardo Santiago, Mesquita, Ricardo Alves","Brazilian Oral Research; 21(1); 40-45","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100007&lang=pt" 
"S1806-83242007000100008-scl","Antimicrobial activity of Uncaria tomentosa against oral human pathogens","Ccahuana-Vasquez, Renzo Alberto, Santos, Silvana Soléo Ferreira dos, Koga-Ito, Cristiane Yumi, Jorge, Antonio Olavo Cardoso","Brazilian Oral Research; 21(1); 46-50","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100008&lang=pt" 
"S1806-83242007000100010-scl","Gingival margin alterations and the pre-orthodontic treatment amount of keratinized gingiva","Closs, Luciane Quadrado, Branco, Paula, Rizzatto, Susana Deon, Raveli, Dirceu Barnabé, Rösing, Cassiano Kuchenbecker","Brazilian Oral Research; 21(1); 58-63","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100010&lang=pt" 
"S1806-83242007000100011-scl","Oral hygiene frequency and presence of visible biofilm in the primary dentition","Santos, Ana Paula Pires dos, Séllos, Mariana Canano, Ramos, Maria Eliza Barbosa, Soviero, Vera Mendes","Brazilian Oral Research; 21(1); 64-69","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100011&lang=pt" 
"S1806-83242007000100012-scl","Use of 0.1% chlorine dioxide to inhibit the formation of morning volatile sulphur compounds (VSC)","Peruzzo, Daiane Cristina, Jandiroba, Priscila Fontoura Castelo Branco, Nogueira Filho, Getulio da Rocha","Brazilian Oral Research; 21(1); 70-74","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100012&lang=pt" 
"S1806-83242007000100013-scl","Effect of gamma rays on the bone repair process in rats with estrogen deficiency","Chicarelli, Mariliani, Ramos, Flávia Maria de Moraes, Manzi, Flávio Ricardo, Novaes, Pedro Duarte, Bóscolo, Frab Norberto, Almeida, Solange Maria de","Brazilian Oral Research; 21(1); 75-80","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100013&lang=pt" 
"S1806-83242007000100014-scl","Tensile bond strength of self-etching versus total-etching adhesive systems under different dentinal substrate conditions","Susin, Alexandre Henrique, Vasconcellos, Walison Arthuso, Saad, José Roberto Cury, Oliveira Junior, Osmir Batista de","Brazilian Oral Research; 21(1); 81-86","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100014&lang=pt" 
"S1806-83242007000100003-scl","Flexural strength and modulus of elasticity of different types of resin-based composites","Rodrigues Junior, Sinval Adalberto, Zanchi, Cesar Henrique, Carvalho, Rodrigo Varella de, Demarco, Flávio Fernando","Brazilian Oral Research; 21(1); 16-21","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100003&lang=pt" 
"S1806-83242007000100006-scl","In vitro antimicrobial activity of different gutta-percha points and calcium hydroxide pastes","Tanomaru, Juliane Maria Guerreiro, Pappen, Fernanda Geraldes, Tanomaru Filho, Mário, Spolidorio, Denise Madalena Palomari, Ito, Izabel Yoko","Brazilian Oral Research; 21(1); 35-39","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100006&lang=pt" 
"S1806-83242007000100005-scl","Brazilian gutta-percha points. Part II: thermal properties","Maniglia-Ferreira, Cláudio, Gurgel-Filho, Eduardo Diogo, Silva Jr, João Batista Araújo, Paula, Regina Célia Monteiro de, Feitosa, Judith Pessoa Andrade, Gomes, Brenda Paula Figueiredo de Almeida, Souza-Filho, Francisco José de","Brazilian Oral Research; 21(1); 29-34","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100005&lang=pt" 
"S1806-83242007000100015-scl","Adherence to HeLa cells, typing by killer toxins and susceptibility to antifungal agents of Candida dubliniensis strains","Silva, Gismari Miranda da, Silveira, Fernando Ricardo Xavier da, Pires, Maria de Fátima Costa","Brazilian Oral Research; 21(1); 87-91","Brazilian Oral Research","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-83242007000100015&lang=pt" 
"S0001-37652007000100005-scl","Insecticidal activity of 2-tridecanone against the cowpea weevil Callosobruchus maculatus (Coleoptera: Bruchidae)","Braga, Yussef F.B., Grangeiro, Thalles B., Freire, Eder A., Lopes, Helano L., Bezerra, José N. S., Andrade-Neto, Manoel, Lima, Mary Anne S.","Anais da Academia Brasileira de Ciências; 79(1); 35-39","Anais da Academia Brasileira de Ciências","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0001-37652007000100005&lang=pt" 
"S0365-28072007000100003-chl","Choristoneura rosaceana (Harris) and Pandemis pyrusana Kearfott (Lepidoptera: Tortricidae) Male Control in Washington State (USA) Apple Orchards Treated with Different Source Densities of Several Attracticide Formulations","Curkovic, Tomislav, F. Brunner, Jay","Agricultura Técnica; 67(1); 23-28","Agricultura Técnica","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072007000100003&lang=pt" 
"S0365-28072007000100008-chl","Calpún-INIA, Cultivar de Lenteja (Lens culinaris Medik.) de Grano Grande y Resistente a Roya","Peñaloza, Enrique, Tay U, Juan, France I, Andrés","Agricultura Técnica; 67(1); 68-71","Agricultura Técnica","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072007000100008&lang=pt" 
"S0365-28072007000100010-chl","Uso del Índice de Área Foliar y del Porcentaje de Cobertura del Suelo Para Estimar la Radiación Interceptada en Papa","de la Casa, Antonio, Ovando, Gustavo, Bressanini, Luciano, Rodríguez, Ángel, Martínez, Jorge","Agricultura Técnica; 67(1); 78-85","Agricultura Técnica","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072007000100010&lang=pt" 
"S0365-28072007000100012-chl","Cama de Broiler y Grano de Cebada Entero o Molido en Raciones de Engorda Invernal de Novillos","Rojas G, Claudio, Manríquez B, Moisés","Agricultura Técnica; 67(1); 94-99","Agricultura Técnica","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0365-28072007000100012&lang=pt" 
"S1413-80502007000100001-scl","Uma investigação dos determinantes socioeconômicos da depressão mental no Brasil com ênfase nos efeitos da educação","Santos, Marcelo Justus dos, Kassouf, Ana Lúcia","Economia Aplicada; 11(1); 5-26","Economia Aplicada","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-80502007000100001&lang=pt" 
"S0042-96862007000300008-spa","Trade policy and health: from conflicting interests to policy coherence","Blouin, Chantal","Bulletin of the World Health Organization; 85(3); 169-173","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300008&lang=pt" 
"S0042-96862007000300023-spa","Reflections on the revolution in health and foreign policy","Fidler, David P","Bulletin of the World Health Organization; 85(3); 243-244","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300023&lang=pt" 
"S0042-96862007000300022-spa","The value of a human rights perspective in health and foreign policy","Robinson, Mary","Bulletin of the World Health Organization; 85(3); 241-242","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300022&lang=pt" 
"S0042-96862007000300021-spa","The need for global planned mobilization of essential medicine: lessons from a massive Thai botulism outbreak","Ungchusak, K, Chunsuttiwat, S, Braden, CR, Aldis, W, Ueno, K, Olsen, SJ, Wiboolpolprasert, S","Bulletin of the World Health Organization; 85(3); 238-240","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300021&lang=pt" 
"S0042-96862007000300001-spa","In this month&#039;s Bulletin","","Bulletin of the World Health Organization; 85(3); 161-161","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300001&lang=pt" 
"S0042-96862007000300004-spa","Medical visas mark growth of Indian medical tourism","Chinai, Rupa, Goswami, Rahul","Bulletin of the World Health Organization; 85(3); 164-165","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300004&lang=pt" 
"S0042-96862007000300020-spa","Global climate change: implications for international public health policy","Campbell-Lendrum, Diarmid, Corvalán, Carlos, Neira, Maria","Bulletin of the World Health Organization; 85(3); 235-237","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300020&lang=pt" 
"S0042-96862007000300010-spa","Security, insecurity and health","Coupland, Robin","Bulletin of the World Health Organization; 85(3); 181-184","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300010&lang=pt" 
"S0042-96862007000300019-spa","Health and security in foreign policy","Katz, Rebecca, Singer, Daniel A","Bulletin of the World Health Organization; 85(3); 233-234","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300019&lang=pt" 
"S0042-96862007000300017-spa","Health imperatives in foreign policy: the case of Malaysia","Barraclough, Simon, Phua, Kai-Lit","Bulletin of the World Health Organization; 85(3); 225-229","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300017&lang=pt" 
"S0042-96862007000300018-spa","Global health diplomacy: the need for new perspectives, strategic approaches and skills in global health","Kickbusch, Ilona, Silberschmidt, Gaudenz, Buss, Paulo","Bulletin of the World Health Organization; 85(3); 230-232","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300018&lang=pt" 
"S0042-96862007000300007-spa","Recent news from WHO","","Bulletin of the World Health Organization; 85(3); 168-168","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300007&lang=pt" 
"S0042-96862007000300005-spa","Navy labs play public health role","Meleigy, May","Bulletin of the World Health Organization; 85(3); 165-166","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300005&lang=pt" 
"S0042-96862007000300006-spa","Health is a foreign policy concern","","Bulletin of the World Health Organization; 85(3); 167-168","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300006&lang=pt" 
"S0042-96862007000300002-spa","Foreign policy, trade and health: at the cutting edge of global health diplomacy","Drager, Nick, Fidler, David P","Bulletin of the World Health Organization; 85(3); 162-162","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300002&lang=pt" 
"S0042-96862007000300003-spa","Strengthening public health education and training to improve global health","Sadana, Ritu, Mushtaque, A, Chowdhury, R, Petrakova, Alena","Bulletin of the World Health Organization; 85(3); 163-163","Bulletin of the World Health Organization","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862007000300003&lang=pt" 
"S1517-83822007000100001-scl","Enzootic bovine leukosis: performance of an indirect ELISA applied in serological diagnosis","González, Teresa, Licursi, María, Bonzo, Estela","Brazilian Journal of Microbiology; 38(1); 1-5","Brazilian Journal of Microbiology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822007000100001&lang=pt" 
