"S1413-86702012000300014-scl","A case of myopericarditis associated to Campylobacter jejuni infection in the southern hemisphere","Fica, Alberto, Seelmann, Daniela, Porte, Lorena, Eugenin, Daniela, Gallardo, Ricardo","Brazilian Journal of Infectious Diseases; 16(3); 294-296","Brazilian Journal of Infectious Diseases","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702012000300014&lang=pt" 
"S0100-736X2012000600007-scl","Surto de compactação primária de abomaso em bovinos leiteiros associado ao consumo de silagem de girassol","Mesquita, Leonardo P., Abreu, Camila C., Nogueira, Clayton I., Pavarini, Saulo P., Seixas, Josilene N., Varaschin, Mary S., Bezerra Júnior, Pedro S., Wouters, Flademir","Pesquisa Veterinária Brasileira; 32(6); 510-514","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600007&lang=pt" 
"S0100-736X2012000600009-scl","Caracterização epidemiológica e fatores de risco associados à leptospirose em ovinos deslanados do semiárido brasileiro","Alves, Clebert J., Alcino, Jeferson F., Farias, Areano E.M., Higino, Severino S.S., Santos, Fabrine A., Azevedo, Sergio S., Costa, Diego Figueiredo, Santos, Carolina S.A.B.","Pesquisa Veterinária Brasileira; 32(6); 523-528","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600009&lang=pt" 
"S0100-736X2012000600010-scl","Doenças de chinchilas (Chinchilla lanigera)","Lucena, Ricardo B., Giaretta, Paula R., Tessele, Bianca, Fighera, Rafael A., Kommers, Glaucia D., Irigoyen, Luiz Francisco, Barros, Claudio S.L.","Pesquisa Veterinária Brasileira; 32(6); 529-535","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600010&lang=pt" 
"S0100-736X2012000600011-scl","Caracterização clínica e laboratorial de cães naturalmente infectados com Trypanosoma cruzi no semiárido nordestino","Santana, Vanessa L., Souza, Almir P., Lima, Dayanne A.S.D., Araújo, Ana L., Justiniano, Soraia V., Dantas, Raiara P., Guedes, Paulo M.M., Melo, Márcia A.","Pesquisa Veterinária Brasileira; 32(6); 536-541","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600011&lang=pt" 
"S0100-736X2012000600012-scl","Osmolaridade, ânion gap, potencial hidrogeniônico e íons plasmáticos mensuráveis de equinos puro sangue Árabe finalistas em provas de enduro de 90 km","Dumont, Cinthia B.S., Leite, Ceci R., Moraes, Júlia M., Moreira, Meryonne, Moscardini, Augusto R.C., Godoy, Roberta F., Lima, Eduardo M.M.","Pesquisa Veterinária Brasileira; 32(6); 542-546","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600012&lang=pt" 
"S0100-736X2012000600014-scl","Descrição morfológica do diafragma do sagui-de-tufo-branco (Callithrix jacchus)","Lessa, Thais B., Constantino, Maria Vitória P., Silva, Luana Célia S. da, Santos, Paulo R.S., A. Neto, Antônio C. de, Miglino, Maria A., Bombonato, Pedro P., Ambrósio, Carlos E.","Pesquisa Veterinária Brasileira; 32(6); 553-558","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600014&lang=pt" 
"S0100-736X2012000600002-scl","Caracterização das lesões por Cysticercus bovis, na inspeção post mortem de bovinos, pelos exames macroscópico, histopatológico e pela reação em cadeia da polimerase (PCR)","Costa, Renata F.R., Santos, Iacir F., Santana, Angela Patricia, Tortelly, Rogerio, Nascimento, Elmiro R., Fukuda, Rubens T., Carvalho, Eulógio C.Q., Menezes, Rodrigo C.","Pesquisa Veterinária Brasileira; 32(6); 477-484","Pesquisa Veterinária Brasileira","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2012000600002&lang=pt" 
"S1808-86942012000300001-scl","Valores de referência da prova calórica a ar","Albertino, Sérgio, Bittar, Roseli Saraiva Moreira, Bottino, Marco Aurélio, Ganança, Maurício Malavasi, Gonçalves, Denise Utsch, Greters, Mario Edvin, Mezzalira, Raquel, Ganança, Fernando Freitas","Brazilian Journal of Otorhinolaryngology; 78(3); 2-2","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300001&lang=pt" 
"S1808-86942012000300005-scl","Perdas auditivas em paralisia facial periférica após cirurgia de descompressão","Palombo, Alexandre Augusto Kroskinsque, Shibukawa, Andre Fernando, Barros, Flavia, Testa, José Ricardo G.","Brazilian Journal of Otorhinolaryngology; 78(3); 21-26","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300005&lang=pt" 
"S1808-86942012000300008-scl","Estudo demográfico, clínico e terapêutico do ameloblastoma: análise de 40 casos","França, Luciano José de Lemos, Curioni, Otávio Alberto, Paiva, Diógenes Lopes, Vianna, Débora Modelli, Dedivitis, Rogério Aparecido, Rapoport, Abrão","Brazilian Journal of Otorhinolaryngology; 78(3); 38-41","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300008&lang=pt" 
"S1808-86942012000300025-scl","Cisto sacular congênito da laringe","Sennes, Luiz Ubirajara, Imamura, Rui, Frizzarini, Ronaldo, Hachiya, Adriana, Chagury, Azis Arruda","Brazilian Journal of Otorhinolaryngology; 78(3); 137-137","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300025&lang=pt" 
"S1808-86942012000300019-scl","Avaliação da expressão gênica de metaloproteinases de matriz e seus inibidores em colesteatomas por amplificação de ácidos nucleicos","Rezende, Carlos Eduardo Borges, Souto, Ricardo Peres do, Rapoport, Priscila Bogar, Campos, Laís de, Generato, Marcela Bovo","Brazilian Journal of Otorhinolaryngology; 78(3); 116-121","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300019&lang=pt" 
"S1808-86942012000300024-scl","Rosai-Dorfman em seios paranasais como diagnóstico diferencial de polipose nasosinusal na infância","Avelino, Melissa A. G., Elias, Thaís Gomes Abrahão, Rezende, Renata Martins Dayrel, Lima, Ana Paula Lindoso, Gonçalves, Alexandra Vilela","Brazilian Journal of Otorhinolaryngology; 78(3); 136-136","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300024&lang=pt" 
"S1808-86942012000300022-scl","Schwanoma Plexiforme de ponta nasal: abordagem cirúrgica","Ferraz, Renata Caroline Mendonça, Duarte, Juliana Antoniolli, Fujita, Reginaldo Raimundo, Pignatari, Shirlei Shizue Nagata","Brazilian Journal of Otorhinolaryngology; 78(3); 134-134","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300022&lang=pt" 
"S1808-86942012000300023-scl","Metástase laríngea por adenocarcinoma de próstata: uma entidade rara","Oliveira, José Alberto Alves, Said, Roberta de Almeida, Cartaxo, Rafaella de Sousa, Santos, José Alexandre Macedo dos, Gondim, Ricardo Lincoln Pinto","Brazilian Journal of Otorhinolaryngology; 78(3); 135-135","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300023&lang=pt" 
"S1413-81232012000600004-scl","Os autores respondem: risco de captura e política pública em energia","","Ciência &amp; Saúde Coletiva; 17(6); 1403-1406","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600004&lang=pt" 
"S1413-81232012000600001-scl","Rio+20: (In) sustentabilidade e saúde coletiva","Gouveia, Nelson, Miranda, Ary Carvalho de","Ciência &amp; Saúde Coletiva; 17(6); 1384-1384","Ciência &amp; Saúde Coletiva","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600001&lang=pt" 
"S1413-81232012000600029-scl","","Brito, Monique Araújo de","Ciência &amp; Saúde Coletiva; 17(6); 1657-1658","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600029&lang=pt" 
"S1413-81232012000600006-scl","Saúde ambiental e desigualdades: construindo indicadores para o desenvolvimento sustentável","Carneiro, Fernando Ferreira, Franco Netto, Guilherme, Corvalan, Carlos, Freitas, Carlos Machado de, Sales, Luiz Belino Ferreira","Ciência &amp; Saúde Coletiva; 17(6); 1419-1425","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600006&lang=pt" 
"S1413-81232012000600011-scl","Governança ambiental e economia verde","Jacobi, Pedro Roberto, Sinisgalli, Paulo Antonio de Almeida","Ciência &amp; Saúde Coletiva; 17(6); 1469-1478","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600011&lang=pt" 
"S1413-81232012000600013-scl","Riscos, saúde e justiça ambiental: o protagonismo das populações atingidas na produção de conhecimento","Porto, Marcelo Firpo, Finamore, Renan","Ciência &amp; Saúde Coletiva; 17(6); 1493-1501","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600013&lang=pt" 
"S1413-81232012000600014-scl","Resíduos sólidos urbanos: impactos socioambientais e perspectiva de manejo sustentável com inclusão social","Gouveia, Nelson","Ciência &amp; Saúde Coletiva; 17(6); 1503-1510","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600014&lang=pt" 
"S1413-81232012000600020-scl","Variáveis climáticas, condições de vida e saúde da população: a leptospirose no município do Rio de Janeiro de 1996 a 2009","Oliveira, Teresa Vieira dos Santos de, Marinho, Diana Pinheiro, Costa Neto, Cristina, Kligerman, Débora Cynamon","Ciência &amp; Saúde Coletiva; 17(6); 1569-1576","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600020&lang=pt" 
"S1413-81232012000600027-scl","A importância da abordagem contextual no ensino de biossegurança","Pereira, Maria Eveline de Castro, Silva, Pedro César Teixeira, Costa, Marco Antonio Ferreira da, Jurberg, Claudia, Borba, Cintia de Moraes","Ciência &amp; Saúde Coletiva; 17(6); 1643-1648","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600027&lang=pt" 
"S1413-81232012000600026-scl","Capacidade para o trabalho e qualidade de vida de trabalhadores industriais","Costa, Carolina Souza Neves da, Freitas, Elizabeth Garcia de, Mendonça, Lorena Cristina de Souza, Alem, Michele Elizabeth Rubio, Coury, Helenice Jane Cote Gil","Ciência &amp; Saúde Coletiva; 17(6); 1635-1642","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600026&lang=pt" 
"S1413-81232012000600024-scl","Pedalando em busca de alternativas saudáveis e sustentáveis","Carvalho, Mauren Lopes de, Freitas, Carlos Machado de","Ciência &amp; Saúde Coletiva; 17(6); 1617-1628","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600024&lang=pt" 
"S1413-81232012000600025-scl","Profile of Brazilian scientific production on A/H1N1 pandemic influenza","Luchs, Adriana","Ciência &amp; Saúde Coletiva; 17(6); 1629-1634","Ciência &amp; Saúde Coletiva","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600025&lang=pt" 
"S1413-81232012000600030-scl","","","Ciência &amp; Saúde Coletiva; 17(6); 1659-1659","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600030&lang=pt" 
"S1413-81232012000600029-spa","","Brito, Monique Araújo de","Ciência &amp; Saúde Coletiva; 17(6); 1657-1658","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600029&lang=pt" 
"S1413-81232012000600030-spa","","","Ciência &amp; Saúde Coletiva; 17(6); 1659-1659","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600030&lang=pt" 
"S1413-81232012000600001-spa","Rio+20: (In) sustentabilidade e saúde coletiva","Gouveia, Nelson, Miranda, Ary Carvalho de","Ciência &amp; Saúde Coletiva; 17(6); 1384-1384","Ciência &amp; Saúde Coletiva","Inglês, Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600001&lang=pt" 
"S1413-81232012000600028-spa","Atividade in vitro de extratos brutos de duas espécies vegetais do cerrado sobre leveduras do gênero Candida","Silva, Sônia Maria Ferreira Queiroz e, Pinheiro, Sandra Maria Botelho, Queiroz, Maria Vilian Ferreira, Pranchevicius, Maria Cristina, Castro, José Gerley Díaz, Perim, Michele Cezimbra, Carreiro, Solange Cristina","Ciência &amp; Saúde Coletiva; 17(6); 1649-1656","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600028&lang=pt" 
"S1413-81232012000600027-spa","A importância da abordagem contextual no ensino de biossegurança","Pereira, Maria Eveline de Castro, Silva, Pedro César Teixeira, Costa, Marco Antonio Ferreira da, Jurberg, Claudia, Borba, Cintia de Moraes","Ciência &amp; Saúde Coletiva; 17(6); 1643-1648","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600027&lang=pt" 
"S1413-81232012000600026-spa","Capacidade para o trabalho e qualidade de vida de trabalhadores industriais","Costa, Carolina Souza Neves da, Freitas, Elizabeth Garcia de, Mendonça, Lorena Cristina de Souza, Alem, Michele Elizabeth Rubio, Coury, Helenice Jane Cote Gil","Ciência &amp; Saúde Coletiva; 17(6); 1635-1642","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600026&lang=pt" 
"S1413-81232012000600025-spa","Profile of Brazilian scientific production on A/H1N1 pandemic influenza","Luchs, Adriana","Ciência &amp; Saúde Coletiva; 17(6); 1629-1634","Ciência &amp; Saúde Coletiva","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600025&lang=pt" 
"S1413-81232012000600020-spa","Variáveis climáticas, condições de vida e saúde da população: a leptospirose no município do Rio de Janeiro de 1996 a 2009","Oliveira, Teresa Vieira dos Santos de, Marinho, Diana Pinheiro, Costa Neto, Cristina, Kligerman, Débora Cynamon","Ciência &amp; Saúde Coletiva; 17(6); 1569-1576","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600020&lang=pt" 
"S1413-81232012000600016-spa","As queimadas na região amazônica e o adoecimento respiratório","Gonçalves, Karen dos Santos, Castro, Hermano Albuquerque de, Hacon, Sandra de Souza","Ciência &amp; Saúde Coletiva; 17(6); 1523-1532","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600016&lang=pt" 
"S1413-81232012000600014-spa","Resíduos sólidos urbanos: impactos socioambientais e perspectiva de manejo sustentável com inclusão social","Gouveia, Nelson","Ciência &amp; Saúde Coletiva; 17(6); 1503-1510","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600014&lang=pt" 
"S1413-81232012000600013-spa","Riscos, saúde e justiça ambiental: o protagonismo das populações atingidas na produção de conhecimento","Porto, Marcelo Firpo, Finamore, Renan","Ciência &amp; Saúde Coletiva; 17(6); 1493-1501","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600013&lang=pt" 
"S1413-81232012000600009-spa","Gestão ambiental e democracia: análise crítica, cenários e desafios","Porto, Marcelo Firpo de Souza, Schütz, Gabriel Eduardo","Ciência &amp; Saúde Coletiva; 17(6); 1447-1456","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600009&lang=pt" 
"S1413-81232012000600007-spa","Global environmental health and sustainable development: the role at Rio+20","Furie, Gregg Lawrence, Balbus, John","Ciência &amp; Saúde Coletiva; 17(6); 1427-1432","Ciência &amp; Saúde Coletiva","Inglês","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600007&lang=pt" 
"S1413-81232012000600006-spa","Saúde ambiental e desigualdades: construindo indicadores para o desenvolvimento sustentável","Carneiro, Fernando Ferreira, Franco Netto, Guilherme, Corvalan, Carlos, Freitas, Carlos Machado de, Sales, Luiz Belino Ferreira","Ciência &amp; Saúde Coletiva; 17(6); 1419-1425","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600006&lang=pt" 
"S1413-81232012000600005-spa","A agenda da sustentabilidade global e sua pauta oficial: uma análise crítica na perspectiva da Saúde Coletiva","Schütz, Gabriel Eduardo, Tambellini, Anamaria Testa, Asmus, Carmen Ildes Rodrigues Fróes, Meyer, Armando, Câmara, Volney de Magalhães","Ciência &amp; Saúde Coletiva; 17(6); 1407-1418","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232012000600005&lang=pt" 
"S1808-86942012000300014-scl","Complicações em 550 cirurgias consecutivas de implante coclear","Brito, Rubens, Monteiro, Tatiana Alves, Leal, Aquiles Figueiredo, Tsuji, Robinson Koji, Pinna, Mariana Hausen, Bento, Ricardo Ferreira","Brazilian Journal of Otorhinolaryngology; 78(3); 80-85","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300014&lang=pt" 
"S1808-86942012000300015-scl","A densidade do linfonodo metastático como fator prognóstico no carcinoma espinocelular da língua e soalho bucal","Amar, Ali, Rapoport, Abrão, Curioni, Otávio Alberto, Dedivitis, Rogério Aparecido, Cernea, Cláudio Roberto, Brandão, Lenine Garcia","Brazilian Journal of Otorhinolaryngology; 78(3); 86-90","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300015&lang=pt" 
"S1808-86942012000300016-scl","Potencial evocado cognitivo e desordem de processamento auditivo em crianças com distúrbios de leitura e escrita","Wiemes, Gislaine Richter Minhoto, Kozlowski, Lorena, Mocellin, Marcos, Hamerschmidt, Rogério, Schuch, Luiz Henrique","Brazilian Journal of Otorhinolaryngology; 78(3); 91-97","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300016&lang=pt" 
"S1808-86942012000300018-scl","Estudo da prevalência de hipoacusia em indivíduos com diabetes mellitus tipo 1","Malucelli, Diego Augusto, Malucelli, Fernanda Justus, Fonseca, Vinicius Ribas, Zeigeboim, Bianca, Ribas, Angela, Trotta, Fabiano de, Silva, Thanara Pruner da","Brazilian Journal of Otorhinolaryngology; 78(3); 105-115","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300018&lang=pt" 
"S1808-86942012000300020-scl","Otoproteção em cobaias expostas a agrotóxico e ginkgo biloba","Finkler, Andréa Dulor, Silveira, Aron Ferreira da, Munaro, Gisiane, Zanrosso, Crisley Dossin","Brazilian Journal of Otorhinolaryngology; 78(3); 122-128","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300020&lang=pt" 
"S1808-86942012000300021-scl","Percepção da fala de usuários de implante coclear com a estratégia HiRes 120: revisão sistemática","Melo, Tatiana Mendes de, Bevilacqua, Maria Cecília, Costa, Orozimbo Alves","Brazilian Journal of Otorhinolaryngology; 78(3); 129-133","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942012000300021&lang=pt" 
"S1413-81232012000600002-scl","Análise dos impactos sociais e à saúde de grandes empreendimentos hidrelétricos: lições para uma gestão energética sustentável","Queiroz, Adriana Renata Sathler de, Motta-Veiga, Marcelo","Ciência &amp; Saúde Coletiva; 17(6); 1387-1398","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600002&lang=pt" 
"S1413-81232012000600005-scl","A agenda da sustentabilidade global e sua pauta oficial: uma análise crítica na perspectiva da Saúde Coletiva","Schütz, Gabriel Eduardo, Tambellini, Anamaria Testa, Asmus, Carmen Ildes Rodrigues Fróes, Meyer, Armando, Câmara, Volney de Magalhães","Ciência &amp; Saúde Coletiva; 17(6); 1407-1418","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600005&lang=pt" 
"S1413-81232012000600007-scl","Global environmental health and sustainable development: the role at Rio+20","Furie, Gregg Lawrence, Balbus, John","Ciência &amp; Saúde Coletiva; 17(6); 1427-1432","Ciência &amp; Saúde Coletiva","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600007&lang=pt" 
"S1413-81232012000600008-scl","Abordagens ecossistêmica e comunicativa na implantação de agendas territorializadas de desenvolvimento sustentável e promoção da saúde","Gallo, Edmundo, Setti, Andréia Faraoni Freitas","Ciência &amp; Saúde Coletiva; 17(6); 1433-1446","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600008&lang=pt" 
"S1413-81232012000600009-scl","Gestão ambiental e democracia: análise crítica, cenários e desafios","Porto, Marcelo Firpo de Souza, Schütz, Gabriel Eduardo","Ciência &amp; Saúde Coletiva; 17(6); 1447-1456","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600009&lang=pt" 
"S1413-81232012000600010-scl","Saúde e economia verde: desafios para o desenvolvimento sustentável e erradicação da pobreza","Gallo, Edmundo, Setti, Andréia Faraoni Freitas, Magalhães, Danielly de Paiva, Machado, Jorge Mesquita Huet, Buss, Daniel Forsin, Franco Netto, Francisco de Abreu, Buss, Paulo Marchiori","Ciência &amp; Saúde Coletiva; 17(6); 1457-1468","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600010&lang=pt" 
"S1413-81232012000600012-scl","Governança em saúde e ambiente para o desenvolvimento sustentável","Buss, Paulo Marchiori, Machado, Jorge Mesquita Huet, Gallo, Edmundo, Magalhães, Danielly de Paiva, Setti, Andréia Faraoni Freitas, Franco Netto, Francisco de Abreu, Buss, Daniel Forsin","Ciência &amp; Saúde Coletiva; 17(6); 1479-1491","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600012&lang=pt" 
"S1413-81232012000600015-scl","O contexto global e nacional frente aos desafios do acesso adequado à água para consumo humano","Augusto, Lia Giraldo da Silva, Gurgel, Idê Gomes Dantas, Câmara Neto, Henrique Fernandes, Melo, Carlos Henrique de, Costa, André Monteiro","Ciência &amp; Saúde Coletiva; 17(6); 1511-1522","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600015&lang=pt" 
"S1413-81232012000600016-scl","As queimadas na região amazônica e o adoecimento respiratório","Gonçalves, Karen dos Santos, Castro, Hermano Albuquerque de, Hacon, Sandra de Souza","Ciência &amp; Saúde Coletiva; 17(6); 1523-1532","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600016&lang=pt" 
"S1413-81232012000600017-scl","O verde da economia no campo: desafios à pesquisa e às políticas públicas para a promoção da saúde no avanço da modernização agrícola","Rigotto, Raquel Maria, Carneiro, Fernando Ferreira, Marinho, Alice Maria Correia Pequeno, Rocha, Mayara Melo, Ferreira, Marcelo José Monteiro, Pessoa, Vanira Matos, Teixeira, Ana Cláudia de Araújo, Silva, Maria de Lourdes Vicente da, Braga, Lara de Queiroz Viana, Teixeira, Maiana Maia","Ciência &amp; Saúde Coletiva; 17(6); 1533-1542","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600017&lang=pt" 
"S1413-81232012000600018-scl","Utilização do modelo FPEEEA (OMS) para a análise dos riscos relacionados ao uso de agrotóxicos em atividades agrícolas do estado do Rio de Janeiro","Araújo-Pinto, Mariana de, Peres, Frederico, Moreira, Josino Costa","Ciência &amp; Saúde Coletiva; 17(6); 1543-1555","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600018&lang=pt" 
"S1413-81232012000600019-scl","Contaminação de águas superficiais e de chuva por agrotóxicos em uma região do estado do Mato Grosso","Moreira, Josino Costa, Peres, Frederico, Simões, Ana Cristina, Pignati, Wanderlei Antonio, Dores, Eliane de Carvalho, Vieira, Sandro Nunes, Strüssmann, Christine, Mott, Tamí","Ciência &amp; Saúde Coletiva; 17(6); 1557-1568","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600019&lang=pt" 
"S1413-81232012000600021-scl","Vulnerabilidade socioambiental, redução de riscos de desastres e construção da resiliência: lições do terremoto no Haiti e das chuvas fortes na Região Serrana, Brasil","Freitas, Carlos Machado de, Carvalho, Mauren Lopes de, Ximenes, Elisa Francioli, Arraes, Eduardo Fonseca, Gomes, José Orlando","Ciência &amp; Saúde Coletiva; 17(6); 1577-1586","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600021&lang=pt" 
"S1413-81232012000600022-scl","Health, environment and working conditions in tobacco cultivation: a review of the literature","Riquinho, Deise Lisboa, Hennington, Elida Azevedo","Ciência &amp; Saúde Coletiva; 17(6); 1587-1600","Ciência &amp; Saúde Coletiva","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600022&lang=pt" 
"S1413-81232012000600023-scl","Enchentes e saúde pública: uma questão na literatura científica recente das causas, consequências e respostas para prevenção e mitigação","Freitas, Carlos Machado de, Ximenes, Elisa Francioli","Ciência &amp; Saúde Coletiva; 17(6); 1601-1616","Ciência &amp; Saúde Coletiva","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232012000600023&lang=pt" 
