"S0038-23532011000100011-sza","Fusarium spp. and levels of fumonisins in maize produced by subsistence farmers in South Africa","Ncube, E, Flett, BC, Waalwijk, C, Viljoen, A","South African Journal of Science; 107(1-2); 1-7","South African Journal of Science","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532011000100011&lang=pt" 
"S0034-72802011000100011-scl","Tumor metastático uveal: revisão de literatura sobre a neoplasia ocular maligna mais comum","Meyer, Isadora","Revista Brasileira de Oftalmologia; 70(1); 51-56","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100011&lang=pt" 
"S0034-72802011000100010-scl","Acometimento orbitário na doença de Rosai-Dorfman","Oliveira, Cristiana Dumaresq de, Gonçalves, Allan C. Pieroni, Moura, Frederico Castelo, Rossato, Luiz Angelo, Monteiro, Mário Luiz Ribeiro","Revista Brasileira de Oftalmologia; 70(1); 46-50","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100010&lang=pt" 
"S0034-72802011000100012-scl","Conjuntivite neonatal com ênfase na sua prevenção","Passos, Angelo Ferreira, Agostini, Fernanda Spinassé","Revista Brasileira de Oftalmologia; 70(1); 57-67","Revista Brasileira de Oftalmologia","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000100012&lang=pt" 
"S0102-695X2011000100015-scl","Antibacterial and antioxidant activities and acute toxicity of Bumelia sartorum Mart., Sapotaceae, a Brazilian medicinal plant","Ruela, Halliny S., Leal, Ivana C. R., Almeida, Michelle R. A. de, Santos, Kátia R. N. dos, Wessjohann, Ludger A., Kuster, Ricardo M.","Revista Brasileira de Farmacognosia; 21(1); 86-91","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100015&lang=pt" 
"S0034-71672011000100001-scl","O projeto científico da Revista Brasileira de Enfermagem - REBEn","Cabral, Ivone Evangelista, Garcia, Telma Ribeiro","Revista Brasileira de Enfermagem; 64(1); 7-7","Revista Brasileira de Enfermagem","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100001&lang=pt" 
"S0034-71672011000100029-scl","Processo de Enfermagem para pacientes com Anorexia Nervosa","Toledo, Vanessa Pellegrino, Ramos, Natália Amorim, Wopereis, Flávia","Revista Brasileira de Enfermagem; 64(1); 193-197","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100029&lang=pt" 
"S0034-71672011000100028-scl","Perspectivas filosóficas do uso da tecnologia no cuidado de enfermagem em terapia intensiva","Schwonke, Camila Rose G. Barcelos, Lunardi Filho, Wilson Danilo, Lunardi, Valéria Lerch, Santos, Silvana Sidney Costa, Barlem, Edison Luiz Devos","Revista Brasileira de Enfermagem; 64(1); 189-192","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100028&lang=pt" 
"S0034-71672011000100027-scl","A enfermagem e suas apostas no autocuidado: investimentos emancipatórios ou práticas de sujeição?","Oliveira, Dora Lúcia Liedens Corrêa de","Revista Brasileira de Enfermagem; 64(1); 185-188","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100027&lang=pt" 
"S0102-695X2011000100001-scl","Sobre a legislação de acesso ao patrimônio genético e aos conhecimentos tradicionais","Silva, Fernanda Álvares, Espindola, Laila Salmen","Revista Brasileira de Farmacognosia; 21(1); -","Revista Brasileira de Farmacognosia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100001&lang=pt" 
"S0102-695X2011000100005-scl","A comparative study on analytical method of total alkaloids from cortex Phellodendri amurens by reversed phase high performance liquid chromatography (RP-HPLC) and pressurized capillary electrochromatography (pCEC)","Yang, Bo, Zhang, Xiaoying, Zhang, Rusong","Revista Brasileira de Farmacognosia; 21(1); 16-23","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100005&lang=pt" 
"S0102-695X2011000100011-scl","Bioactivity guided isolation and characterization of the phytoconstituents from the Tridax procumbens","Agrawal, Surendra S., Talele, Gokul S.","Revista Brasileira de Farmacognosia; 21(1); 58-62","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100011&lang=pt" 
"S0102-695X2011000100019-scl","Anxiolytic-like and sedative effects of Hydrocotyle umbellata L., Araliaceae, extract in mice","Rocha, Fábio F., Almeida, Cláudio S., Santos, Rafael T. dos, Santana, Suely A., Costa, Elson A., Paula, José R. de, Vanderlinde, Frederico A.","Revista Brasileira de Farmacognosia; 21(1); 115-120","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100019&lang=pt" 
"S0102-695X2011000100014-scl","Antioxidant capacity and larvicidal activity of essential oil and extracts from Lippia grandis","Damasceno, Evelyn Ivana T., Silva, Joyce Kelly R., Andrade, Eloisa Helena A., Sousa, Pergentino José C., Maia, José Guilherme S.","Revista Brasileira de Farmacognosia; 21(1); 78-85","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100014&lang=pt" 
"S0102-695X2011000100029-scl","Antihypertensive effect of methanolic extract of Passiflora nepalensis","Patel, Sita Sharan, Verma, Neelesh Kumar, Shrestha, Bhupendra, Gauthaman, Karunakaran","Revista Brasileira de Farmacognosia; 21(1); 187-189","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100029&lang=pt" 
"S0102-695X2011000100013-scl","Biological potential of Stillingia oppositifolia","Cota, Betania Barros, Johann, Susana, Oliveira, Djalma M., Siqueira, Ezequias P., Souza-Fagundes, Elaine M., Cisalpino, Patrícia S., Alves, Tânia M. A., Zani, Carlos Leomar","Revista Brasileira de Farmacognosia; 21(1); 70-77","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100013&lang=pt" 
"S0102-695X2011000100009-scl","Antimicrobial activity and chemical composition of essential oil of Pelargonium odoratissimum","Andrade, Milene A., Cardoso, Maria G., Batista, Luís R., Freire, Juliana M., Nelson, David L.","Revista Brasileira de Farmacognosia; 21(1); 47-52","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100009&lang=pt" 
"S0102-695X2011000100004-scl","Morpho-anatomy of Solanum pseudocapsicum","Sanghvi, Gaurav V., Koyani, Rina D., Patil, Vidya S., Rajput, Kishore S.","Revista Brasileira de Farmacognosia; 21(1); 11-15","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100004&lang=pt" 
"S0102-695X2011000100028-scl","Technological development of aqueous extracts from Calycophyllum spruceanum (Benth.) Hook. f. ex K. Schum., Rubiaceae, (mulateiro) using factorial design","Costa, Leidyana M. da, Santos, Viviane A. dos, Ohana, Débora T., Lima, Emerson S., Pereira, Maria de M., Souza, Tatiane P. de","Revista Brasileira de Farmacognosia; 21(1); 181-186","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100028&lang=pt" 
"S0102-695X2011000100030-scl","Modulation of drug resistance in Staphylococcus aureus by extract of mango (Mangifera indica L., Anacardiaceae) peel","Oliveira, Susy Mary Souto de, Falcão-Silva, Vivyanne S., Siqueira-Junior, José P., Costa, Maria José de Carvalho, Diniz, Margareth de Fátima F. de Melo","Revista Brasileira de Farmacognosia; 21(1); 190-193","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100030&lang=pt" 
"S0102-695X2011000100002-scl","The tragedy of the common reviewers: the peer review process","Albuquerque, Ulysses Paulino de","Revista Brasileira de Farmacognosia; 21(1); 1-3","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100002&lang=pt" 
"S0102-695X2011000100027-scl","Self-organizing maps and VolSurf approach to predict aldose reductase inhibition by flavonoid compounds","Scotti, Luciana, Fernandes, Mariane B., Muramatsu, Eric, Pasqualoto, Kerly F. M., Emereciano, Vicente de P., Tavares, Leoberto C., Silva, Marcelo Sobral da, Scotti, Marcus T.","Revista Brasileira de Farmacognosia; 21(1); 170-180","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100027&lang=pt" 
"S0034-71672011000100009-scl","Vivenciando a experiência da parturição em um modelo assistencial humanizado","Silva, Larissa Mandarano da, Barbieri, Márcia, Fustinoni, Suzete Maria","Revista Brasileira de Enfermagem; 64(1); 60-65","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100009&lang=pt" 
"S2176-94512011000100005-scl","Estudo comparativo de complicações durante o uso do aparelho de Herbst com cantiléver e com splint inferior de acrílico removível","Moro, Alexandre, Janson, Guilherme, Moresca, Ricardo, Freitas, Marcos Roberto de, Henriques, José Fernando Castanha","Dental Press Journal of Orthodontics; 16(1); e1-e7","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100005&lang=pt" 
"S2176-94512011000100008-scl","Avaliação do efeito de tratamentos superficiais sobre a força de adesão de braquetes em provisórios de resina acrílica","Masioli, Deise Lima Cunha, Almeida, Marco Antonio de Oliveira, Masioli, Marco Antonio, Almeida, José Roberto Moraes de","Dental Press Journal of Orthodontics; 16(1); 37-47","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100008&lang=pt" 
"S2176-94512011000100010-scl","Avaliação dos fatores determinantes da estética do perfil facial","Reis, Sílvia Augusta Braga, Abrão, Jorge, Claro, Cristiane Aparecida de Assis, Capelozza Filho, Leopoldino","Dental Press Journal of Orthodontics; 16(1); 57-67","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100010&lang=pt" 
"S2176-94512011000100011-scl","Percepção das alterações no plano gengival na estética do sorriso","Feu, Daniela, Andrade, Fabíola Bof de, Nascimento, Ana Paula Camata, Miguel, José Augusto Mendes, Gomes, Antonio Augusto, Capelli Júnior, Jonas","Dental Press Journal of Orthodontics; 16(1); 68-74","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100011&lang=pt" 
"S2176-94512011000100013-scl","Avaliação do efeito da expansão rápida da maxila na via aérea superior, por meio da nasofibroscopia: descrição da técnica e relato de caso","Jorge, Edmilsson Pedro, Santos-Pinto, Ary dos, Gandini Júnior, Luiz Gonzaga, Guariza Filho, Odilon, Castro, Anibal Benedito Batista Arrais Torres de","Dental Press Journal of Orthodontics; 16(1); 81-89","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100013&lang=pt" 
"S2176-94512011000100014-scl","Análise da posição rotacional do primeiro molar permanente superior na má oclusão de Classe II Divisão 1","Junqueira, Marisa Helena Zingaretti, Valle-Corotti, Karyna Martins, Garib, Daniela Gamba, Vieira, Ricardo Brandão, Ferreira, Flavio Vellini","Dental Press Journal of Orthodontics; 16(1); 90-98","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100014&lang=pt" 
"S2176-94512011000100015-scl","Avaliação da proporção facial vertical: relação entre as alturas tegumentar e esquelética","Costa, Márcia Cristina Cunha, Barbosa, Marcelo de Castellucci e, Bittencourt, Marcos Alan Vieira","Dental Press Journal of Orthodontics; 16(1); 99-106","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100015&lang=pt" 
"S2176-94512011000100016-scl","Avaliação do atrito em braquetes autoligáveis submetidos à mecânica de deslizamento: um estudo in vitro","Pacheco, Mariana Ribeiro, Oliveira, Dauro Douglas, Smith Neto, Perrin, Jansen, Wellington Correa","Dental Press Journal of Orthodontics; 16(1); 107-115","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100016&lang=pt" 
"S2176-94512011000100017-scl","Avaliação qualitativa em modelo experimental fotoelástico do sistema de força gerado pela mola &quot;T&quot; centralizada com pré-ativações preconizadas por Burstone","Maia, Luiz Guilherme Martins, Gomes, Vanderlei Luiz, Santos-Pinto, Ary dos, Monini, André da Costa, Gandini-Jr, Luiz Gonzaga","Dental Press Journal of Orthodontics; 16(1); 116-125","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100017&lang=pt" 
"S2176-94512011000100018-scl","Má oclusão Classe I de Angle, com mordida aberta anterior, tratada com extração de dentes permanentes","Matsumoto, Mírian Aiko Nakane","Dental Press Journal of Orthodontics; 16(1); 126-138","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100018&lang=pt" 
"S2176-94512011000100002-scl","Por que o ortodontista deve conhecer a qualidade de vida de seu paciente?","Feu, Daniela","Dental Press Journal of Orthodontics; 16(1); 13-16","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100002&lang=pt" 
"S2176-94512011000100003-scl","As reabsorções radiculares múltiplas ou severas não estão relacionadas a fatores sistêmicos, suscetibilidade individual, tendência familiar e predisposição individual","Consolaro, Alberto, Franscischone, Telma Regina Gobbi, Furquim, Laurindo Zanco","Dental Press Journal of Orthodontics; 16(1); 17-21","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100003&lang=pt" 
"S2176-94512011000100006-scl","Comparação entre a radiografia de cavum e a cefalométrica de perfil na avaliação da nasofaringe e das adenoides por otorrinolaringologistas","Almeida, Rhita Cristina Cunha, Artese, Flavia, Carvalho, Felipe de Assis Ribeiro, Cunha, Rachel Dias, Almeida, Marco Antonio de Oliveira","Dental Press Journal of Orthodontics; 16(1); 32-33","Dental Press Journal of Orthodontics","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512011000100006&lang=pt" 
"S0102-695X2011000100022-scl","Assessment of hepatoprotective effect of Tecomella undulata (Sm.) Seem., Bignoniaceae, on paracetamol-induced hepatotoxicity in rats","Patel, Krishna N., Gupta, Gajendra, Goyal, Manoj, Nagori, B. P.","Revista Brasileira de Farmacognosia; 21(1); 133-138","Revista Brasileira de Farmacognosia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2011000100022&lang=pt" 
"S0034-71672011000100002-scl","Percepção de mães sobre o cuidado domiciliar prestado ao bebê nascido com baixo peso","Fonseca, Elieth Lessa, Marcon, Sonia Silva","Revista Brasileira de Enfermagem; 64(1); 11-17","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100002&lang=pt" 
"S0034-71672011000100003-scl","Perfil sociodemográfico e clínico de uma equipe de enfermagem portadora de Hipertensão Arterial","Custódio, Ires Lopes, Lima, Francisca Elisângela Teixeira, Almeida, Maria Irismar de, Silva, Lúcia de Fátima da, Monteiro, Ana Ruth Macedo","Revista Brasileira de Enfermagem; 64(1); 18-24","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100003&lang=pt" 
"S0034-71672011000100004-scl","Privacidade em unidades de terapia intensiva: direitos do paciente e implicações para a enfermagem","Baggio, Maria Aparecida, Pomatti, Dalva Maria, Bettinelli, Luiz Antonio, Erdmann, Alacoque Lorenzini","Revista Brasileira de Enfermagem; 64(1); 25-30","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100004&lang=pt" 
"S0034-71672011000100005-scl","Reincidência da gravidez em adolescentes de Teresina, PI, Brasil","Nery, Inez Sampaio, Mendonça, Rita de Cássia Magalhães, Gomes, Ivanilda Sepúlveda, Fernandes, Ana Catharina Nunes, Oliveira, Delviane Costa de","Revista Brasileira de Enfermagem; 64(1); 31-37","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100005&lang=pt" 
"S0034-71672011000100006-scl","Processo de trabalho da enfermeira que atua em puericultura nas unidades de saúde da família","Assis, Wesley Dantas de, Collet, Neusa, Reichert, Altamira Pereira da Silva, Sá, Lenilde Duarte de","Revista Brasileira de Enfermagem; 64(1); 38-46","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100006&lang=pt" 
"S0034-71672011000100007-scl","Avaliação da atenção prestada aos familiares em um centro de atenção psicossocial","Duarte, Maria de Lourdes Custódio, Kantorski, Luciane Prado","Revista Brasileira de Enfermagem; 64(1); 47-52","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100007&lang=pt" 
"S0034-71672011000100008-scl","Relação entre espiritualidade e câncer: perspectiva do paciente","Guerrero, Giselle Patrícia, Zago, Márcia Maria Fontão, Sawada, Namie Okino, Pinto, Maria Helena","Revista Brasileira de Enfermagem; 64(1); 53-59","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100008&lang=pt" 
"S0034-71672011000100010-scl","Vivência da amamentação por trabalhadoras de uma indústria têxtil do Estado do Ceará, Brasil","Morais, Ana Márcia Bustamante de, Machado, Márcia Maria Tavares, Aquino, Priscila de Souza, Almeida, Maria Irismar de","Revista Brasileira de Enfermagem; 64(1); 66-71","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100010&lang=pt" 
"S0034-71672011000100011-scl","Enfermagem e saúde ambiental: possibilidades de atuação para a promoção da saúde","Lopes, Maria do Socorro Vieira, Ximenes, Lorena Barbosa","Revista Brasileira de Enfermagem; 64(1); 72-77","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100011&lang=pt" 
"S0034-71672011000100012-scl","Processos de trabalho do enfermeiro durante surtos de raiva humana no Estado do Pará, Brasil","Bezerra, Patrícia Melo","Revista Brasileira de Enfermagem; 64(1); 78-83","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100012&lang=pt" 
"S0034-71672011000100013-scl","Violência institucional: vivências no cotidiano da equipe de enfermagem","Santos, Ana Maria Ribeiro dos, Soares, Juliana de Cássia Nunes, Nogueira, Luciana Ferreira, Araújo, Nayra Assunção, Mesquita, Gerardo Vasconcelos, Leal, Clara Francisca dos Santos","Revista Brasileira de Enfermagem; 64(1); 84-90","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100013&lang=pt" 
"S0034-71672011000100014-scl","Características epidemiológicas dos óbitos maternos ocorridos em Recife, PE, Brasil (2000-2006)","Correia, Rafaella Araújo, Araújo, Hallana Cristina, Furtado, Betise Mery Alencar, Bonfim, Cristine","Revista Brasileira de Enfermagem; 64(1); 91-97","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100014&lang=pt" 
"S0034-71672011000100015-scl","Características dos enfermeiros de uma unidade tecnológica: implicações para o cuidado de enfermagem","Silva, Rafael Celestino da, Ferreira, Márcia de Assunção","Revista Brasileira de Enfermagem; 64(1); 98-105","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100015&lang=pt" 
"S0034-71672011000100016-scl","Construção de um conceito de cuidado de enfermagem: contribuição para o ensino de graduação","Vale, Eucléia Gomes, Pagliuca, Lorita Marlena Freitag","Revista Brasileira de Enfermagem; 64(1); 106-113","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100016&lang=pt" 
"S0034-71672011000100017-scl","Representações de gênero nas relações estudante de enfermagem e cliente: contribuições ao processo de ensino-aprendizagem","Muroya, Renata de Lima, Auad, Daniela, Brêtas, José Roberto da Silva","Revista Brasileira de Enfermagem; 64(1); 114-122","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100017&lang=pt" 
"S0034-71672011000100019-scl","Qualidade de vida de graduandos de enfermagem","Oliveira, Beatriz Marques de, Mininel, Vivian Aline, Felli, Vanda Elisa Andres","Revista Brasileira de Enfermagem; 64(1); 130-135","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100019&lang=pt" 
"S0034-71672011000100020-scl","Desempenho das atividades de vida de prostitutas segundo o Modelo de Enfermagem de Roper, Logan e Tierney","Aquino, Priscila de Souza, Nicolau, Ana Izabel Oliveira, Pinheiro, Ana Karina Bezerra","Revista Brasileira de Enfermagem; 64(1); 136-144","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100020&lang=pt" 
"S0034-71672011000100021-scl","A arte de ensinar enfermagem: uma história de sucesso","Pava, Andrea Macêdo, Neves, Eduardo Borba","Revista Brasileira de Enfermagem; 64(1); 145-151","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100021&lang=pt" 
"S0034-71672011000100022-scl","Posturas pedagógicas adotadas no ensino de enfermagem e saúde na Região Sul do Brasil","Lino, Mônica Motta, Backes, Vânia Marli Schubert, Ferraz, Fabiene, Reibnitz, Kenia Schmidt, Martini, Jussara Gue","Revista Brasileira de Enfermagem; 64(1); 152-159","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100022&lang=pt" 
"S0034-71672011000100023-scl","A legislação brasileira e as recomendações internacionais sobre a exposição ocupacional aos agentes","Galon, Tanyse, Marziale, Maria Helena Palucci, Souza, Wecksley Leonardo de","Revista Brasileira de Enfermagem; 64(1); 160-167","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100023&lang=pt" 
"S0034-71672011000100024-scl","Avanços e desafios da enfermagem na produção científica sobre psoríase","Arruda, Cristina Silva, Nogueira, Eliza, Oliveira, Milena Silva de, Pereira, Eliane Ramos, Silva, Rose Mary Costa Rosa Andrade","Revista Brasileira de Enfermagem; 64(1); 168-175","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100024&lang=pt" 
"S0210-56912011000100008-esp","Multirresistencia antibiótica en unidades de críticos","López-Pueyo, M.J., Barcenilla-Gaite, F., Amaya-Villar, R., Garnacho-Montero, J.","Medicina Intensiva; 35(1); 41-53","Medicina Intensiva","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912011000100008&lang=pt" 
"S0034-71672011000100025-scl","Anomalia anorretal e cuidados maternos","Melo, Manuela Costa, Kamada, Ivone","Revista Brasileira de Enfermagem; 64(1); 176-179","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100025&lang=pt" 
"S0034-71672011000100026-scl","Necessidades de cuidados de enfermagem do cuidador da pessoa sob cuidados paliativos","Fonseca, João Vicente César, Rebelo, Teresa","Revista Brasileira de Enfermagem; 64(1); 180-184","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100026&lang=pt" 
"S0034-71672011000100031-scl","Sistematização da Assistência de Enfermagem ao portador de Diabetes Mellitus e Insuficiência Renal Crônica","Mascarenhas, Nildo Batista, Pereira, Álvaro, Silva, Rudval Souza da, Silva, Mary Gomes da","Revista Brasileira de Enfermagem; 64(1); 203-208","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100031&lang=pt" 
"S0034-71672011000100018-scl","Percepção dos profissionais de saúde sobre a filosofia assistencial de uma maternidade pública da região sul do Brasil","Brüggemann, Odaléa Maria, Monticelli, Marisa, Fernandes, Viviane Bergler, Boing, Antonio Fernando, Volkner, Cilene, Koettker, Joyce Green","Revista Brasileira de Enfermagem; 64(1); 123-129","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000100018&lang=pt" 
"S0036-36342011000100009-spa","Consenso para el diagnóstico clínico y microbiológico y la prevención de la infección por Bordetella pertussis","","Salud Pública de México; 53(1); 57-65","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000100009&lang=pt" 
"S0036-36342011000100007-spa","A model for the A(H1N1) epidemic in Mexico, including social isolation","Velasco-Hernández, Jorge X, Leite, Maria Conceicao A","Salud Pública de México; 53(1); 40-47","Salud Pública de México","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000100007&lang=pt" 
"S0036-36342011000100012-spa","Perspectivas de salud para un mundo en proceso de calentamiento","Cooney, Catherine M.","Salud Pública de México; 53(1); 88-89","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000100012&lang=pt" 
"S0036-36342011000100014-spa","Especialistas discuten la ciencia de la medicina preventiva en congreso universitario","","Salud Pública de México; 53(1); 97-97","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000100014&lang=pt" 
"S0036-36342011000100015-spa","Encuesta Nacional de Salud en Escolares 2008","Shamah Levy, T","Salud Pública de México; 53(1); 98-98","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000100015&lang=pt" 
"S0036-36342011000100017-spa","Encuesta Global de Tabaquismo en Adultos","Reynales-Shigematsu, LM, Shamah-Levy, T, Méndez Gómez-Humarán, I, Rojas-Martínez, R, Lazcano-Ponce, E","Salud Pública de México; 53(1); 101-102","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000100017&lang=pt" 
"S0036-36342011000100016-spa","Las lesiones por causa externa en México: lecciones aprendidas y desafíos para el Sistema Nacional de Salud","Dantés, Héctor Gómez","Salud Pública de México; 53(1); 99-101","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000100016&lang=pt" 
"S0036-36342011000100010-spa","Dr. Juan Antonio Rull Rodrigo (1933-2010)","López-Zaragoza, José Luis","Salud Pública de México; 53(1); 76-77","Salud Pública de México","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342011000100010&lang=pt" 
