"S0102-33062015000300310-scl","Taxonomy of Sinningia Nees (Gesneriaceae) in Rio Grande do Sul, southern Brazil","Ferreira, Gabriel Emiliano, Chautems, Alain, Waechter, Jorge Luiz","Acta Botanica Brasilica; 29(3); 310-326","Acta Botanica Brasilica","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062015000300310&lang=pt" 
"S1519-38292015000300289-scl","Associação entre estado nutricional da mãe e a frequência, local e companhia durante as refeições com o sobrepeso/obesidade de adolescentes da cidade de Florianópolis, Brasil","D’Avila, Gisele Liliam, Müller, Roberta Luisa, Gonsalez, Priscila Schramm, Vasconcelos, Francisco de Assis Guedes de","Revista Brasileira de Saúde Materno Infantil; 15(3); 289-299","Revista Brasileira de Saúde Materno Infantil","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000300289&lang=pt" 
"S0103-507X2015000300252-scl","Ventilação não invasiva com pressão positiva pós-extubação: características e desfechos na prática clínica","Yamauchi, Liria Yuri, Figueiroa, Maise, Silveira, Leda Tomiko Yamada da, Travaglia, Teresa Cristina Francischetto, Bernardes, Sidnei, Fu, Carolina","Revista Brasileira de Terapia Intensiva; 27(3); 252-259","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300252&lang=pt" 
"S1984-63982015000300839-scl","Pronomes que também são termos: análise contextual dos pronomes yo e ello em textos de psicanálise no par de idiomas português / espanhol","Salgado, Ana Rachel","Revista Brasileira de Linguística Aplicada; 15(3); 839-872","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300839&lang=pt" 
"S0103-507X2015000300212-scl","Principais características observadas em pacientes com doenças hematológicas admitidos em unidade de terapia intensiva de um hospital universitário","Barreto, Lídia Miranda, Torga, Júlia Pereira, Coelho, Samuel Viana, Nobre, Vandack","Revista Brasileira de Terapia Intensiva; 27(3); 212-219","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300212&lang=pt" 
"S1984-63982015000300681-scl","Trajetórias de aprendizagem, aconselhamento linguageiro e teoria da complexidade","Silva, Walkyria Magno e, Matos, Maria Clara Vianna Sá e, Rabelo, Jhonatan Allan de Andrade","Revista Brasileira de Linguística Aplicada; 15(3); 681-710","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300681&lang=pt" 
"S1516-35982015000900335-scl","Flemingia macrophylla in goat feeding","Oiticica, Isabel das Neves, Fonseca, Carlos Elysio Moreira da, Souza, Vinícius Carneiro de, Silva, Aline Barros da, Lopes, Fernando César Ferraz, Morenz, Mirton José Frota","Revista Brasileira de Zootecnia; 44(9); 335-341","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000900335&lang=pt" 
"S0103-507X2015000300205-scl","A distensibilidade da veia jugular interna parece ser uma alternativa à distensibilidade da veia cava inferior para avaliar a responsividade a fluidos","Broilo, Fabiano, Meregalli, Andre, Friedman, Gilberto","Revista Brasileira de Terapia Intensiva; 27(3); 205-211","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300205&lang=pt" 
"S1984-63982015000300657-scl","Precisão e complexidade gramatical na entrevista de proficiência oral em língua estrangeira","Almeida, Vanessa Borges de","Revista Brasileira de Linguística Aplicada; 15(3); 657-680","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300657&lang=pt" 
"S0103-507X2015000300260-scl","Comparação entre um método de diagnóstico clínico e a técnica de vigilância do Center for Disease Control and Prevention para identificação de pneumonia associada à ventilação mecânica","Waltrick, Renata, Possamai, Dimitri Sauter, Aguiar, Fernanda Perito de, Dadam, Micheli, Souza Filho, Valmir João de, Ramos, Lucas Rocker, Laurett, Renata da Silva, Fujiwara, Kênia, Caldeira Filho, Milton, Koenig, Álvaro, Westphal, Glauco Adrieno","Revista Brasileira de Terapia Intensiva; 27(3); 260-265","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300260&lang=pt" 
"S0066-782X2015002200235-scl","Co-administration of Apelin and T4 Protects Inotropic and Chronotropic Changes Occurring in Hypothyroid Rats","Akhondali, Zahra, Badavi, Mohammad, Dianat, Mahin, Faraji, Farzaneh","Arquivos Brasileiros de Cardiologia; 105(3); 235-240","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200235&lang=pt" 
"S1519-38292015000300309-scl","Prematuridade e fatores associados em Santa Catarina, Brasil: análise após alteração do campo idade gestacional na Declaração de Nascidos Vivos","Freitas, Paulo Fontoura, Araújo, Rafael Rodrigues de","Revista Brasileira de Saúde Materno Infantil; 15(3); 309-316","Revista Brasileira de Saúde Materno Infantil","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000300309&lang=pt" 
"S1519-38292015000300301-scl","Neck circumference as a complementary measure to identify excess body weight in children aged 13-24 months","Santos, Daniela dos, Contarato, Aila Anne Pinto Farias, Kroll, Caroline, Bertoli, Mayte, Czarnobay, Sandra Ana, Figueirêdo, Katherinne Barth Wanis, Mastroeni, Silmara Salete de Barros Silva, Mastroeni, Marco Fabio","Revista Brasileira de Saúde Materno Infantil; 15(3); 301-307","Revista Brasileira de Saúde Materno Infantil","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000300301&lang=pt" 
"S0103-507X2015000300235-scl","Redução de mortalidade em pacientes internados por doenças respiratórias após a implementação de unidade de cuidados intensivos em hospital secundário do interior do Brasil","Diogo, Luciano Passamani, Bahlis, Laura Fuchs, Wajner, André, Waldemar, Fernando Starosta","Revista Brasileira de Terapia Intensiva; 27(3); 235-239","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300235&lang=pt" 
"S0066-782X2015002200285-scl","Experience of ECMO in Primary Graft Dysfunction after Orthotopic Heart Transplantation","Lima, Elson Borges, Cunha, Claudio Ribeiro da, Barzilai, Vitor Salvatore, Ulhoa, Marcelo Botelho, Barros, Maria Regina de, Moraes, Camila Scatolin, Fortaleza, Letycia Chagas, Vieira, Nubia Wellerson, Atik, Fernando Antibas","Arquivos Brasileiros de Cardiologia; 105(3); 285-291","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200285&lang=pt" 
"S1516-35982015000900314-scl","Performance and digestibility of steers fed by-product of fresh passion fruit or sorghum silage, with and without concentrate supplementation","Alves, Guilherme Ribeiro, Fontes, Carlos Augusto de Alencar, Processi, Elizabeth Fonsêca, Fernandes, Alberto Magno, Oliveira, Tadeu Silva de, Glória, Leonardo Siqueira","Revista Brasileira de Zootecnia; 44(9); 314-320","Revista Brasileira de Zootecnia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982015000900314&lang=pt" 
"S1984-63982015000300537-scl","Por que a graduação em Letras-Inglês pode ter o status de formação contínua?","Sorte, Paulo Boa","Revista Brasileira de Linguística Aplicada; 15(3); 537-564","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300537&lang=pt" 
"S0123-59232015000300012-col","AGRADECIMIENTO REVISORES","","Estudios Gerenciales; 31(136); 359-359","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300012&lang=pt" 
"S0123-59232015000300001-col","Presentación de la revista ESTUDIOS GERENCIALES número 136","","Estudios Gerenciales; 31(136); 241-242","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300001&lang=pt" 
"S0103-507X2015000300284-scl","Aspiração endotraqueal em recém-nascidos intubados: uma revisão integrativa da literatura","Gonçalves, Roberta Lins, Tsuzuki, Lucila Midori, Carvalho, Marcos Giovanni Santos","Revista Brasileira de Terapia Intensiva; 27(3); 284-292","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300284&lang=pt" 
"S0066-782X2015002200256-scl","Testosterone Deficiency Increases Hospital Readmission and Mortality Rates in Male Patients with Heart Failure","Santos, Marcelo Rodrigues dos, Sayegh, Ana Luiza Carrari, Groehs, Raphaela Vilar Ramalho, Fonseca, Guilherme, Trombetta, Ivani Credidio, Barretto, Antônio Carlos Pereira, Arap, Marco Antônio, Negrão, Carlos Eduardo, Middlekauff, Holly R., Alves, Maria-Janieire de Nazaré Nunes","Arquivos Brasileiros de Cardiologia; 105(3); 256-264","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200256&lang=pt" 
"S1984-63982015000300735-scl","Interação e aprendizagem em Sites de Redes Sociais: uma análise a partir das concepções sócio-históricas de Vygotsky e Bakhtin","Rabello, Cíntia Regina Lacerda","Revista Brasileira de Linguística Aplicada; 15(3); 735-760","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300735&lang=pt" 
"S1519-38292015000300325-scl","Prevalência e fatores associados ao hábito de fumar de gestantes na cidade de São Luís, Maranhão, Brasil","Barbosa, Raphael Lacerda, Nathasje, Ian Favero, Chagas, Deysianne Costa das, Alves, Maria Teresa Seabra Soares de Britto e","Revista Brasileira de Saúde Materno Infantil; 15(3); 325-335","Revista Brasileira de Saúde Materno Infantil","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000300325&lang=pt" 
"S1021-20192015000300002-sza","Comparison of two data-driven modelling techniques for long-term streamflow prediction using limited datasets","Oyebode, O K, Adeyemo, J A, Otieno, F A O","Journal of the South African Institution of Civil Engineering; 57(3); 9-19","Journal of the South African Institution of Civil Engineering","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192015000300002&lang=pt" 
"S0123-59232015000300002-col","La capacidad de innovación y su relación con el emprendimiento en las regiones de México","Sánchez Tovar, Yesenia, García Fernández, Francisco, Mendoza Flores, José Esteban","Estudios Gerenciales; 31(136); 243-252","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300002&lang=pt" 
"S0123-59232015000300007-col","Uso de variables mediadoras y moderadoras en la explicación de la lealtad del consumidor en ambientes de servicios","Bustamante, Juan Carlos","Estudios Gerenciales; 31(136); 299-309","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300007&lang=pt" 
"S0123-59232015000300006-col","Opciones reales aplicadas en redes integradas de servicios de salud empleando diferentes métodos de estimación de la volatilidad","González-Echeverri, Germán, Mora-Valencia, Andrés, Solano, Juan Gregorio","Estudios Gerenciales; 31(136); 287-298","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300006&lang=pt" 
"S0123-59232015000300005-col","La composición del consejo de administración y la estructura accionaria como factores explicativos de la transparencia en el gobierno corporativo en Latinoamérica: evidencia en empresas cotizadas de Argentina, Brasil, Chile y México","Briano Turrent, Guadalupe del Carmen, Saavedra García, María Luisa","Estudios Gerenciales; 31(136); 275-286","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300005&lang=pt" 
"S0123-59232015000300004-col","La adquisición de empresas. ¿En qué nivel de relación industrial son un modo más apropiado de diversificación empresarial?","Cernas Ortiz, Daniel Arturo, Mercado Salgado, Patricia","Estudios Gerenciales; 31(136); 266-274","Estudios Gerenciales","Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232015000300004&lang=pt" 
"S1984-63982015000300621-scl","Globalização e Multilingualismo no Brasil Competência Linguística e o Programa Ciência Sem Fronteiras","Archanjo, Renata","Revista Brasileira de Linguística Aplicada; 15(3); 621-656","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300621&lang=pt" 
"S1984-63982015000300873-scl","A negociação da moralidade por meio da produção de justificativas na reconstrução da narrativa do abuso sexual de crianças e de adolescentes: um estudo situado","Sell, Mariléia","Revista Brasileira de Linguística Aplicada; 15(3); 873-898","Revista Brasileira de Linguística Aplicada","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-63982015000300873&lang=pt" 
"S0103-507X2015000300190-scl","Distensibilidade da jugular interna, uma possibilidade não invasiva para avaliar responsividade a fluidos?","Westphal, Glauco Adrieno, Freitas, Flávio Geraldo Rezende de","Revista Brasileira de Terapia Intensiva; 27(3); 190-192","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300190&lang=pt" 
"S0066-782X2015002200228-scl","Cardiac Sympathetic Hyperactivity after Chemotherapy: Early Sign of Cardiotoxicity?","Guimarães, Sarita Lígia Pessoa de Melo Machado, Brandão, Simone Cristina Soares, Andrade, Luciana Raposo, Maia, Rafael José Coelho, Markman Filho, Brivaldo","Arquivos Brasileiros de Cardiologia; 105(3); 228-234","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200228&lang=pt" 
"S0103-507X2015000300274-scl","Avaliação do risco nutricional em pacientes oncológicos graves: revisão sistemática","Fruchtenicht, Ana Valéria Gonçalves, Poziomyck, Aline Kirjner, Kabke, Geórgia Brum, Loss, Sérgio Henrique, Antoniazzi, Jorge Luiz, Steemburgo, Thais, Moreira, Luis Fernando","Revista Brasileira de Terapia Intensiva; 27(3); 274-283","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300274&lang=pt" 
"S1519-38292015000300317-scl","Cobertura do Sistema de Informações sobre Nascidos Vivos e potenciais fontes de informação em municípios de pequeno porte em Minas Gerais, Brasil","Girodo, Anne Marielle, Campos, Deise, Bittencourt, Sonia Duarte de Azevedo, Szwarcwald, Célia Landmann, França, Elisabeth Barboza","Revista Brasileira de Saúde Materno Infantil; 15(3); 317-324","Revista Brasileira de Saúde Materno Infantil","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000300317&lang=pt" 
"S0066-782X2015002200301-scl","Impact of Physical Activity Interventions on Blood Pressure in Brazilian Populations","Bento, Vivian Freitas Rezende, Albino, Flávia Barbizan, Moura, Karen Fernandes de, Maftum, Gustavo Jorge, Santos, Mauro de Castro dos, Guarita-Souza, Luiz César, Faria Neto, José Rocha, Baena, Cristina Pellegrino","Arquivos Brasileiros de Cardiologia; 105(3); 301-308","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200301&lang=pt" 
"S0066-782X2015002200309-scl","Case 3/2015 – 53-Year-Old Female with Cardiogenic Shock 12 Years after Surgical Correction of Endomyocardial Fibrosis","Ponczek, Michel Abi Kalansky, Feitosa, Fernanda Seligmann, Demarchi, Léa Maria Macruz Ferreira","Arquivos Brasileiros de Cardiologia; 105(3); 309-315","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200309&lang=pt" 
"S0103-507X2015000300293-scl","Para: Extubação fora do leito: um estudo de viabilidade","Skueresky, Amanda Soares, Forgiarini, Soraia Genebra Ibrahim, Forgiarini Júnior, Luiz Alberto, Dias, Alexandre Simões","Revista Brasileira de Terapia Intensiva; 27(3); 293-295","Revista Brasileira de Terapia Intensiva","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2015000300293&lang=pt" 
"S0864-02892015000300009-cub","Método clínico en el estudio de un paciente con tendencia hemorrágica: anamnesis y examen físico","Castillo González, Dunia","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 312-317","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300009&lang=pt" 
"S1519-38292015000300261-scl","A Integração da metodologia com escopo de um periódico","Cabral Filho, José Eulálio","Revista Brasileira de Saúde Materno Infantil; 15(3); 261-262","Revista Brasileira de Saúde Materno Infantil","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-38292015000300261&lang=pt" 
"S1021-20192015000300003-sza","Performance assessment of aquatic macrophytes for treatment of municipal wastewater","Shah, M, Hashmi, H N, Ghumman, A R, Zeeshan, M","Journal of the South African Institution of Civil Engineering; 57(3); 18-25","Journal of the South African Institution of Civil Engineering","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192015000300003&lang=pt" 
"S1021-20192015000300006-sza","Finite element analyses of the structural behaviour of pylons supporting an inclined coal conveyor","Perduh, M, Strasheim, J A v B","Journal of the South African Institution of Civil Engineering; 57(3); 44-56","Journal of the South African Institution of Civil Engineering","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192015000300006&lang=pt" 
"S1021-20192015000300001-sza","Evaluation of the effect of deteriorating riding quality on bus-pavement interaction","Dreyer, C M W, Steyn, W J vd M","Journal of the South African Institution of Civil Engineering; 57(3); 2-8","Journal of the South African Institution of Civil Engineering","Inglês","2015","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-20192015000300001&lang=pt" 
"S0066-782X2015002200322-scl","Therapeutic Adherence and Functional Capacity in Heart Failure","Oliveira, Márcia Maria Carneiro, Sampaio, Elieusa e Silva, Aras Júnior, Roque","Arquivos Brasileiros de Cardiologia; 105(3); 322-322","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200322&lang=pt" 
"S0066-782X2015002200320-scl","Left Ventricular Pseudoaneurysm Secondary to Mitral Valve Endocarditis","Bochard-Villanueva, Bruno, Estornell-Erill, Jordi","Arquivos Brasileiros de Cardiologia; 105(3); 320-321","Arquivos Brasileiros de Cardiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2015002200320&lang=pt" 
"S0864-02892015000300012-cub","Policitemia Vera enmascarada: un nuevo concepto","Macia Pérez, Ivis, Fernández Delgado, Norma, Fundora Sarraff, Teresa","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 331-333","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300012&lang=pt" 
"S0864-02892015000300013-cub","¿Es posible la transfusión de plaquetas no isogrupo ABO?","Martínez Martínez, Alexei, Fernández Delgado, Norma D, Román Torres, Roy","Revista Cubana de Hematología, Inmunología y Hemoterapia; 31(3); 334-336","Revista Cubana de Hematología, Inmunología y Hemoterapia","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-02892015000300013&lang=pt" 
"S2071-081X2015000200003-bol","Diseño de un algoritmo de búsqueda informada mediante el simulador robótico stage","Saavedra Alcoba, Marcelo, Enríquez Paz, Luigi Pedro","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia; 10(10); 39-59","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia","Espanhol","2015","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2071-081X2015000200003&lang=pt" 
"S2071-081X2015000200001-bol","Las tecnologías educativas y la formación de pensamiento crítico","Leidy Yurany, Castrillón Morales","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia; 10(10); 15-28","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia","Espanhol","2015","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2071-081X2015000200001&lang=pt" 
"S2071-081X2015000200004-bol","Replicación asíncrona de base de datos","Colquehuanca Javieri, Mijael","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia; 10(10); 61-79","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia","Espanhol","2015","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2071-081X2015000200004&lang=pt" 
"S2071-081X2015000200002-bol","El concepto freudiano del superyó en la actualidad de la práctica clínica","Prado Rivas, Leonardo Martín","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia; 10(10); 29-37","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia","Espanhol","2015","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2071-081X2015000200002&lang=pt" 
"S2071-081X2015000200005-bol","Conceptos a analizar para la utilización de las Niifs en Bolivia","Berthin Amengual, Hugo","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia; 10(10); 81-98","Fides et Ratio - Revista de Difusión cultural y científica de la Universidad La Salle en Bolivia","Espanhol","2015","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S2071-081X2015000200005&lang=pt" 
"S0104-07072015000300826-scl","TRANSLATION AND ADAPTATION OF THE BATES-JENSEN WOUND ASSESSMENT TOOL FOR THE BRAZILIAN CULTURE","Alves, Daniela Fernanda dos Santos, Almeida, Angélica Olivetto de, Silva, Juliany Lino Gomes, Morais, Flávia Inglezina, Dantas, Sônia Regina Pérez Evangelista, Alexandre, Neusa Maria Costa","Texto &amp; Contexto - Enfermagem; 24(3); 826-833","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300826&lang=pt" 
"S0104-07072015000300898-scl","The core values of modern nursing in the light of Dilthey and Scheler","Guimarães, Gilberto de Lima, Chianca, Tania Couto Machado, Mendoza, Isabel Yovana Quispe, Goveia, Vania Regina, Matos, Selme Silqueira de, Viana, Ligia de Oliveira","Texto &amp; Contexto - Enfermagem; 24(3); 898-905","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300898&lang=pt" 
"S0104-07072015000300891-scl","Causes of infantile-juvenile obesity: reflexions based on the theory of Hannah Arendt","Mariz, Larissa Soares, Enders, Bertha Cruz, Santos, Viviane Euzébia Pereira, Tourinho, Francis Solange Vieira, Vieira, Caroline Evelin Nascimento Kluczynik","Texto &amp; Contexto - Enfermagem; 24(3); 891-897","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300891&lang=pt" 
"S2237-93632015000300175-scl","Endoanal pilonidal sinus: case report and literature review","Talini, Carolina, Fracaro, Geanine Baggio, Araújo, Allan Cezar Faria, Lima, Doryane Maria dos Reis, Westphalen, André Pereira","Journal of Coloproctology (Rio de Janeiro); 35(3); 175-177","Journal of Coloproctology (Rio de Janeiro)","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632015000300175&lang=pt" 
"S0104-07072015000300615-scl","IMPROVING THE IMPACT ON HEALTH: THE SOCIAL ACCOUNTABILITY APPROACH","Boelen, Charles","Texto &amp; Contexto - Enfermagem; 24(3); 615-616","Texto &amp; Contexto - Enfermagem","Inglês, Espanhol, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300615&lang=pt" 
"S0104-07072015000300883-scl","THE QUALITY OF QUALITATIVE RESEARCH: FROM EVALUATION TO ATTAINMENT","Benjumea, Carmen de la Cuesta","Texto &amp; Contexto - Enfermagem; 24(3); 883-890","Texto &amp; Contexto - Enfermagem","Inglês, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300883&lang=pt" 
"S0104-07072015000300775-scl","WEAKENED SOCIAL NETWORK: THE EXPERIENCE OF CAREGIVERS OF THE HIV-EXPOSED INFANT","Alvarenga, Willyane de Andrade, Galvão, Marli Teresinha Gimeniz, Nascimento, Lucila Castanheira, Beretta, Maria Isabel Ruiz, Dupas, Giselle","Texto &amp; Contexto - Enfermagem; 24(3); 775-783","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300775&lang=pt" 
"S0104-44782015000300003-scl","Apresentação de dossiê: Estado, mercado e desenvolvimento","Monteiro, Cristiano Fonseca, Undurraga, Tomás","Revista de Sociologia e Política; 23(55); 3-10","Revista de Sociologia e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782015000300003&lang=pt" 
"S0104-07072015000300875-scl","HOME BIRTH: UNDERSTANDING THE REASONS FOR THIS CHOICE","Sanfelice, Clara Fróes de Oliveira, Shimo, Antonieta Keiko Kakuda","Texto &amp; Contexto - Enfermagem; 24(3); 875-882","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300875&lang=pt" 
"S0104-07072015000300637-scl","WORKING CONTEXT IN A HEMODIALYSIS SERVICE: EVALUATION OF NURSING STAFF","Prestes, Francine Cassol, Beck, Carmem Lúcia Colomé, Magnago, Tânia Solange Bosi de Souza, Silva, Rosangela Marion da, Tavares, Juliana Petri","Texto &amp; Contexto - Enfermagem; 24(3); 637-645","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300637&lang=pt" 
"S0104-07072015000300792-scl","Influence of spirituality, religion and beliefs in the quality of life of people with spinal cord injury","Magalhães, Samira Rocha, Carvalho, Zuila Maria de Figueiredo, Andrade, Luciene Miranda de, Pinheiro, Ana Karina Bezerra, Studart, Rita Mônica Borges","Texto &amp; Contexto - Enfermagem; 24(3); 792-800","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300792&lang=pt" 
"S0104-07072015000300662-scl","STRATEGIES OF FAMILIES IN THE CARE OF CHILDREN WITH CHRONIC DISEASES","Salvador, Marli dos Santos, Gomes, Giovana Calcagno, Oliveira, Pâmela Kath de, Gomes, Vera Lúcia de Oliveira, Busanello, Josefine, Xavier, Daiani Modernel","Texto &amp; Contexto - Enfermagem; 24(3); 662-669","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300662&lang=pt" 
"S0104-07072015000300697-scl","Self-care activities and their relationship to metabolic and clinical control of people with diabetes Mellitus","Coelho, Anna Claudia Martins, Boas, Lilian Cristiane Gomes Villas, Gomides, Daniele dos Santos, Foss-Freitas, Maria Cristina, Pace, Ana Emilia","Texto &amp; Contexto - Enfermagem; 24(3); 697-705","Texto &amp; Contexto - Enfermagem","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072015000300697&lang=pt" 
