"S0042-96862002000900008-spa","Rating maternal and neonatal health services in developing countries","Bulatao, Rodolfo A., Ross, John A.","Bulletin of the World Health Organization; 80(9); 721-727","Bulletin of the World Health Organization","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862002000900008&lang=pt" 
"S0366-69132002000300004-scl","Temperatura de cura e sua influência na resistência à explosão de concretos refratários de alta alumina","Akiyoshi, M. M., Morisco, R. C., Innocentini, M. D. M., Pandolfelli, V. C., Bittencourt, L. R. M.","Cerâmica; 48(307); 126-130","Cerâmica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132002000300004&lang=pt" 
"S0366-69132002000300003-scl","Influência das condições de processamento cerâmico na resistência mecânica e na permeabilidade dos filtros de Al2O3-SiC","Salvini, V. R., Innocentini, M. D. M., Pandolfelli, V. C.","Cerâmica; 48(307); 121-125","Cerâmica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132002000300003&lang=pt" 
"S0366-69132002000300002-scl","Caracterização de massas argilosas contendo resíduo proveniente do setor petrolífero e sua utilização em cerâmica estrutural","Santos, R. S., Souza, G. P., Holanda, J. N. F.","Cerâmica; 48(307); 115-120","Cerâmica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132002000300002&lang=pt" 
"S0366-69132002000300006-scl","Influência da composição das matérias-primas no processo de gresificação de revestimentos cerâmicos","Sánchez-Muñoz, L., Cava, S. da S., Paskocimas, C. A., Cerisuelo, E., Longo, E., Carda, J. B.","Cerâmica; 48(307); 137-145","Cerâmica","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132002000300006&lang=pt" 
"S0100-84042002000300007-scl","Biologia reprodutiva de Copaifera langsdorffii Desf. (Leguminosae, Caesalpinioideae","FREITAS, CRISTIANE V., OLIVEIRA, PAULO E.","Brazilian Journal of Botany; 25(3); 311-321","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300007&lang=pt" 
"S0100-84042002000300012-scl","Fenologia de leguminosas arbóreas em uma área de cerrado marginal no nordeste do Maranhão","BULHÃO, CLARISSA F., FIGUEIREDO, PAULO S.","Brazilian Journal of Botany; 25(3); 361-369","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300012&lang=pt" 
"S0100-84042002000300008-scl","Estrutura fitossociológica da comunidade de lianas em uma floresta estacional semidecidual na Fazenda Canchim, São Carlos, SP","HORA, REGIS C., SOARES, JOÃO J.","Brazilian Journal of Botany; 25(3); 323-329","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300008&lang=pt" 
"S1806-11172002000300015-scl","Um Cálculo Aproximado do Poder das Pontas","Ferreira, G. F. Leal","Revista Brasileira de Ensino de Física; 24(3); 367-370","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300015&lang=pt" 
"S1806-11172002000300008-scl","Uma Demonstração de como o Método da Função Zeta para o Potencial Efetivo Elimina as Divergências","Nogueira, José Alexandre, Maia Jr., Adolfo","Revista Brasileira de Ensino de Física; 24(3); 306-311","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300008&lang=pt" 
"S1806-11172002000300007-scl","Undergraduate Study of Thermal Conductivity of Metals","Ferrari, T. B., Hara, S. H., Aziani, J. L., Rocha, L., Paula, E. de, Mulato, M.","Revista Brasileira de Ensino de Física; 24(3); 296-305","Revista Brasileira de Ensino de Física","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300007&lang=pt" 
"S1806-11172002000300006-scl","Capacitor Cilíndrico Excêntrico","Carvalho, Ricardo Egydio de, Silva, Ana Paula Morinelli Amaral da","Revista Brasileira de Ensino de Física; 24(3); 290-295","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300006&lang=pt" 
"S1806-11172002000300005-scl","Carga em Presença de Folha Dielétrica e a Atração entre Elas","Ferreira, G. F. Leal","Revista Brasileira de Ensino de Física; 24(3); 285-289","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300005&lang=pt" 
"S1806-11172002000300009-scl","Sliding Block on a Semicircular Track with Friction","Mania, A. J., Mol, A. W., Brandão, C. S. S.","Revista Brasileira de Ensino de Física; 24(3); 312-316","Revista Brasileira de Ensino de Física","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300009&lang=pt" 
"S1806-11172002000300016-scl","Construindo um Densímetro","Ricetti, Rodrigo","Revista Brasileira de Ensino de Física; 24(3); 371-373","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300016&lang=pt" 
"S1806-11172002000300014-scl","Um Interessante Problema de Vestibular Envolvendo a Não-Conservação da Energia Mecânica em um Referencial Acelerado","Freitas, Jair C. C.","Revista Brasileira de Ensino de Física; 24(3); 362-366","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300014&lang=pt" 
"S1806-11172002000300017-scl","","Ferreira, G. F. Leal","Revista Brasileira de Ensino de Física; 24(3); 374-374","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300017&lang=pt" 
"S0100-84042002000300001-scl","Primary and secondary development of Cyperus giganteus Vahl rhizome (Cyperaceae)","RODRIGUES, ANA C., ESTELITA, MARIA EMÍLIA M.","Brazilian Journal of Botany; 25(3); 251-258","Brazilian Journal of Botany","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300001&lang=pt" 
"S0100-84042002000300009-scl","Taxa de cruzamento e sistema reprodutivo de uma população natural de Copaifera langsdorffii Desf. na região de Lavras (MG) por meio de isoenzimas","OLIVEIRA, ALESSANDRO F., CARVALHO, DULCINÉIA DE, ROSADO, SEBASTIÃO C.S.","Brazilian Journal of Botany; 25(3); 331-338","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300009&lang=pt" 
"S0100-84042002000300010-scl","Distribuição e caracterização anatômica dos coléteres foliares de Prestonia coalita (Vell.) Woodson (Apocynaceae)","RIO, MARIA C. SCATOLIN, CASTRO, MARÍLIA M., KINOSHITA, LUIZA S.","Brazilian Journal of Botany; 25(3); 339-349","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300010&lang=pt" 
"S0100-84042002000300011-scl","Polinização e biologia floral de Clusia arrudae Planchon &amp; Triana (Clusiaceae) na Serra da Calçada, município de Brumadinho, MG","CARMO, ROSELAINI M., FRANCESCHINELLI, EDIVANI V.","Brazilian Journal of Botany; 25(3); 351-360","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300011&lang=pt" 
"S0100-84042002000300002-scl","Florística e estrutura do componente epifítico vascular em floresta ombrófila mista aluvial do rio Barigüi, Paraná, Brasil","KERSTEN, RODRIGO A., SILVA, SANDRO M.","Brazilian Journal of Botany; 25(3); 259-267","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300002&lang=pt" 
"S0100-84042002000300003-scl","Comparação de dois métodos de avaliação da fenologia de plantas, sua interpretação e representação","BENCKE, CINARA S.C., MORELLATO, L. PATRÍCIA C.","Brazilian Journal of Botany; 25(3); 269-275","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300003&lang=pt" 
"S0100-84042002000300004-scl","Relação entre distribuição de espécies arbóreas e topografia em um gradiente florestal na Estação Ecológica do Panga (Uberlândia, MG)","CARDOSO, EDIVANE, SCHIAVINI, IVAN","Brazilian Journal of Botany; 25(3); 277-289","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300004&lang=pt" 
"S0100-84042002000300005-scl","Estudo florístico e fitossociológico de um fragmento florestal urbano: Bosque dos Alemães, Campinas, SP","CIELO FILHO, ROQUE, SANTIN, DIONETE A.","Brazilian Journal of Botany; 25(3); 291-301","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000300005&lang=pt" 
"S1806-11172002000300004-scl","Constantes de Movimento para um Potencial Dependente da Velocidade","Castro, A. S. de, Marchesetti, E. L., Feldt, A.","Revista Brasileira de Ensino de Física; 24(3); 278-284","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300004&lang=pt" 
"S1806-11172002000300003-scl","Relatividad y el Espacio-Tiempo: Una introduccion para estudiantes de colegio","Velarde, Alfonso","Revista Brasileira de Ensino de Física; 24(3); 262-277","Revista Brasileira de Ensino de Física","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300003&lang=pt" 
"S1806-11172002000300010-scl","Calor: Una Propuesta Didáctica Constructivista con Enfoque de Ciencia Integrada","Castillo, Alberto de L., Granados, Dora I., Marino, Luis A.","Revista Brasileira de Ensino de Física; 24(3); 317-323","Revista Brasileira de Ensino de Física","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300010&lang=pt" 
"S1806-11172002000300011-scl","Dificuldades Conceituais em Física Apresentadas por Alunos Ingressantes em um Curso de Engenharia","Barbeta, Vagner Bernal, Yamamoto, Issao","Revista Brasileira de Ensino de Física; 24(3); 324-341","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300011&lang=pt" 
"S1806-11172002000300012-scl","A Temática Ambiental e o Ensino de Física na Escola Média: Algumas Possibilidades de Desenvolver o Tema Produção de Energia Elétrica em Larga Escala em uma Situação de Ensino","Silva, Luciano Fernandes, Carvalho, Luiz Marcelo de","Revista Brasileira de Ensino de Física; 24(3); 342-352","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300012&lang=pt" 
"S1806-11172002000300013-scl","As Origens Históricas do Eletroscópio","Medeiros, Alexandre","Revista Brasileira de Ensino de Física; 24(3); 353-361","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300013&lang=pt" 
"S0100-72032002000800006-scl","Mastopatia Diabética: Causa Incomum de Doença Inflamatória da Mama","Mottola Jr., Juvenal, Mazzoccato, Fábio Martins Laginha Cídia, Berretini Jr., Anastásio, Assunção, Maria do Carmo","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 535-539","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800006&lang=pt" 
"S0100-72032002000800012-scl","Viabilidade e Fertilização in vitro de Oócitos Bovinos após Vitrificação em Solução 6 M de DMSO","Galbinski, Sérgio","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 562-562","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800012&lang=pt" 
"S0100-72032002000800010-scl","Técnicas de Acupuntura para Alívio da Dor no Trabalho de Parto: Ensaio Clínico","Knobel, Roxana","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 561-561","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800010&lang=pt" 
"S0100-72032002000800011-scl","Avaliação Clínica da Sensibilidade Cutânea de Pacientes Submetidas a Dissecção Axilar Durante o Tratamento Cirúrgico do Câncer de Mama com Preservação do Nervo Intercostobraquial","Pimentel, Mônica Duarte","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 561-561","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800011&lang=pt" 
"S0100-72032002000800002-scl","Corticosteróide Antenatal: Ciclo Único versus Múltiplo - Comparação de Resultados","Meneguel, Joice Fabiola, Guinsburg, Ruth, Miyoshi, Milton Harumi, Peres, Clovis de Araújo, Kopelman, Benjamin Israel, Camano, Luiz","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 505-510","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800002&lang=pt" 
"S0100-72032002000800004-scl","Epilepsia e Gravidez: Evolução e Repercussões","Lorenzato, Roberta Zago, Cavalli, Ricardo de Carvalho, Duarte, Geraldo, Sakamoto, Américo Ceiki, Mauad Filho, Francisco, Nogueira, Antônio Alberto, Cunha, Sérgio Pereira da","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 521-526","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800004&lang=pt" 
"S0100-72032002000800005-scl","Análise Comparativa de Testes Diagnósticos para Diabete Gestacional","Katz, Leila, Amorim, Melania, Coutinho, Isabela, Santos, Luiz Carlos","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 527-533","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800005&lang=pt" 
"S0100-72032002000800007-scl","A Histerossonografia na Avaliação da Cavidade Uterina em Pacientes Menopausadas","Ceccato Júnior, Benito Pio Vitório, Melo, Victor Hugo de, Lira Neto, José Benedito de","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 541-545","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800007&lang=pt" 
"S0100-72032002000800008-scl","Efeitos dos Fitoestrogênios sobre Alguns Parâmetros Clínicos e Laboratoriais no Climatério","Han, Kyung Koo, Soares Júnior, José Maria, Haidar, Mauro Abi, Girão, Manoel João Batista C., Nunes, Marcia Gaspar, Lima, Geraldo Rodrigues de, Baracat, Edmund C.","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 547-552","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800008&lang=pt" 
"S0100-72032002000800003-scl","Gestação na Adolescência: Relação com o Baixo Peso ao Nascer","Aquino-Cunha, Margarida, Queiroz-Andrade, Marcony, Tavares-Neto, José, Andrade, Tarcísio","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 513-519","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800003&lang=pt" 
"S0100-72032002000800001-scl","Maternidade Segura e Planejada","","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 503-503","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800001&lang=pt" 
"S0100-72032002000800009-scl","Síndrome Hemolítico-Urêmica Pós-parto: Relato de Caso","Ramos, José Geraldo Lopes, Martins-Costa, Sérgio Hofmeister, Barros, Elvino, Schmidt, Adriana Prato, Melo, Márcia Portela de","Revista Brasileira de Ginecologia e Obstetrícia; 24(8); 555-559","Revista Brasileira de Ginecologia e Obstetrícia","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032002000800009&lang=pt" 
"S1806-11172002000300002-scl","Sobre Cálculo Vetorial","Ruggeri, Elysio R.F.","Revista Brasileira de Ensino de Física; 24(3); 261-261","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300002&lang=pt" 
"S1806-11172002000300001-scl","Reformulação Curricular dos Cursos de Física","Pietrocola, Maurício","Revista Brasileira de Ensino de Física; 24(3); 259-259","Revista Brasileira de Ensino de Física","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172002000300001&lang=pt" 
"S0370-41062002000500001-chl","Comienzos de la pediatría en el antiguo Hospital San Juan de Dios de Santiago: El doctor Francisco Javier Tocornal","Zúñiga R., Sergio","Revista chilena de pediatría; 73(5); 451-454","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500001&lang=pt" 
"S0370-41062002000500002-chl","Nefropatía Diabética","Ugarte P., Francisca, Carranza B., Claudio","Revista chilena de pediatría; 73(5); 455-460","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500002&lang=pt" 
"S0370-41062002000500003-chl","Uso de ventilación de alta frecuencia oscilatoria en pacientes pediátricos","Donoso F., Alejandro, León B., José, Rojas A., Gloria, Valverde G., Cristián, Escobar C, Máximo, Ramírez A., Milena, Kong C., Jorge, Oberpaur W., Bernd","Revista chilena de pediatría; 73(5); 461-470","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500003&lang=pt" 
"S0370-41062002000500004-chl","Estudio de concordancia clínica en educandos de pre y postítulo en Pediatría: Puntaje de Tal","Urzúa B., Soledad, Duffau T., Gastón, Zepeda. F., Guillermo, Sagredo J., Susana","Revista chilena de pediatría; 73(5); 471-477","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500004&lang=pt" 
"S0370-41062002000500005-chl","Prevalencia de factores de riesgo de enfermedades crónicas no transmisibles en estudiantes de medicina de la Universidad de Valparaíso","Mc Coll C., Peter, Amador C., Macarena, Aros B., Johanna, Lastra C., Ana, Pizarro S., Carla","Revista chilena de pediatría; 73(5); 478-482","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500005&lang=pt" 
"S0370-41062002000500006-chl","Enfermedad de Kikuchi-Fujimoto","Tordecilla C., Juan, Medina F., Mirta, Ávila R., Ricardo, Campbell B., Myriam","Revista chilena de pediatría; 73(5); 483-488","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500006&lang=pt" 
"S0370-41062002000500007-chl","Infección por hongos en catéteres venosos centrales","Pérez Y., Alejandra, Contreras S., Ana María, Zolezzi R., Paola, Cruz P., Carolina, Fierro A., Carlos, Faúndez V., Cecilia, Folatre B., Isabel, Cea S., Gustavo","Revista chilena de pediatría; 73(5); 489-494","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500007&lang=pt" 
"S0370-41062002000500008-chl","Nefrectomía laparoscópica en niños","Castillo C., Octavio, Portalier F., Paulo, Díaz M., Manuel, Stange E., Patricia, Arellano H., Leonardo","Revista chilena de pediatría; 73(5); 495-499","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500008&lang=pt" 
"S0370-41062002000500009-chl","Caso clínico-radiológico para diagnóstico","GARCÍA B., CRISTIÁN, FANTOBAL R., ALEJANDRA","Revista chilena de pediatría; 73(5); 500-503","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500009&lang=pt" 
"S0370-41062002000500010-chl","¿Cómo se maneja el paciente diabético quirúrgico?","Codner D., Ethel","Revista chilena de pediatría; 73(5); 504-505","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500010&lang=pt" 
"S0370-41062002000500011-chl","Craneosinostosis: Visión del neurocirujano","Zuleta F., Arturo","Revista chilena de pediatría; 73(5); 506-507","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500011&lang=pt" 
"S0370-41062002000500012-chl","Enfermedad Inflamatoria Intestinal (EII)","GONZÁLEZ Y., MÓNICA","Revista chilena de pediatría; 73(5); 508-510","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500012&lang=pt" 
"S0370-41062002000500013-chl","Displasia broncopulmonar: Complicaciones y tratamiento durante los primeros años de vida","SÁNCHEZ D., IGNACIO","Revista chilena de pediatría; 73(5); 511-515","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500013&lang=pt" 
"S0370-41062002000500014-chl","Cómo elegir una cámara digital","Cosoi P., Eduardo","Revista chilena de pediatría; 73(5); 516-517","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500014&lang=pt" 
"S0370-41062002000500015-chl","Ventilação de alta freqüência por oscilação comparada a ventilação mecânica convencional associada a reposição de surfactante em coelhos","Piva, Jefferson, Chatrkaw, Phornlert, Choong, Karen, Frndova, Helena, Cox, Peter","Revista chilena de pediatría; 73(5); 518-528","Revista chilena de pediatría","Português","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500015&lang=pt" 
"S0370-41062002000500016-chl","Fatores de risco para suspeita de atraso no desenvolvimento neuropsicomotor aos 12 meses de vida","Halpern, Ricardo, Giugliani, Elsa R. J., Victora, Cesar G., Barros, Fernando C., Horta, Bernardo L.","Revista chilena de pediatría; 73(5); 529-539","Revista chilena de pediatría","Português","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500016&lang=pt" 
"S0370-41062002000500017-chl","Mortalidad infantil en Chile","Tapia Zapatero, Jaime I.","Revista chilena de pediatría; 73(5); 540-540","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500017&lang=pt" 
"S0370-41062002000500018-chl","RESEÑA DE LIBRO","","Revista chilena de pediatría; 73(5); 541-541","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500018&lang=pt" 
"S0370-41062002000500019-chl","FE DE ERRATAS","","Revista chilena de pediatría; 73(5); 541-541","Revista chilena de pediatría","Espanhol","2002","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062002000500019&lang=pt" 
"S0036-36342002000500012-spa","Información básica sobre recursos del Sistema Nacional de Salud, 2001","","Salud Pública de México; 44(5); 476-485","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500012&lang=pt" 
"S0036-36342002000500011-spa","Principales características y diagnóstico de los grupos patógenos de Escherichia coli","Rodríguez-Angeles, Guadalupe","Salud Pública de México; 44(5); 464-475","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500011&lang=pt" 
"S0036-36342002000500009-spa","La infección por el virus del papiloma humano, un posible marcador biológico de comportamiento sexual en estudiantes universitarios","Sánchez-Alemán, Miguel A, Uribe-Salas, Felipe, Conde-González, Carlos J","Salud Pública de México; 44(5); 442-447","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500009&lang=pt" 
"S0036-36342002000500008-spa","Sensibilidad antimicrobiana y caracterización de cepas de Streptococcus pyogenes aisladas de un brote de escarlatina","Pedraza-Avilés, Alberto González, Ortiz-Zaragoza, Catalina, Mota-Vázquez, Ricardo, Dickinson-Bannack, Ma Eloísa, Dávila-Mendoza, Rocío, Fernández-Ortega, Miguel Angel","Salud Pública de México; 44(5); 437-441","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500008&lang=pt" 
"S0036-36342002000500007-spa","Implementation and evaluation of a National External Quality Control Program for Cervical Cytology in Mexico","Flisser, Ana, García-Malo, Felipe, Canepa, María de los Angeles, Doncel, Susana, Espinoza, Raquel, Moreno, Ramiro, Avila, Isidro, Pérez-Palacios, Gregorio, Tapia-Conyer, Roberto, de la Fuente, Juan Ramón","Salud Pública de México; 44(5); 431-436","Salud Pública de México","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500007&lang=pt" 
"S0036-36342002000500006-spa","Frecuencia y algunos factores de riesgo de mortalidad en el estado de Hidalgo, México, por defectos de cierre del tubo neural","Muñoz-Juárez, Sergio, Vargas-Flores, Humberto, Hernández-Prado, Bernardo, López-Ríos, Olga, Ortiz-Espinosa, Rosa María","Salud Pública de México; 44(5); 422-430","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500006&lang=pt" 
"S0036-36342002000500005-spa","Condiciones de trabajo y salud de una universidad venezolana","Rojas-Martini, Maritza, Squillante, Guido, Espinoza, Carlos","Salud Pública de México; 44(5); 413-421","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500005&lang=pt" 
"S0036-36342002000500004-spa","Frecuencias de grupos sanguíneos e incompatibilidades ABO y RhD, en La Paz, Baja California Sur, México","del Peón-Hidalgo, Lorenzo, Pacheco-Cano, Ma Guadalupe, Zavala-Ruiz, Mirna, Madueño-López, Alejandro, García-González, Adolfo","Salud Pública de México; 44(5); 406-412","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500004&lang=pt" 
"S0036-36342002000500002-spa","Evaluación de la disponibilidad, utilización y costos de la tomografía computarizada en el estado de Morelos, México","Pérez-Rodríguez, John, Durán-Arenas, Juan Luis Gerardo, Hernández-Gaytán, Sendy Isarel, Tirado-Gómez, Laura Leticia, Díaz-Vásquez, Francisco Javier, López-Cervantes, Malaquías","Salud Pública de México; 44(5); 392-398","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500002&lang=pt" 
"S0036-36342002000500001-spa","Validación de un cuestionario para la medición de las creencias sobre el climaterio","Chávez-Ayala, Rubén, Andrade-Palos, Patricia, Rivera-Rivera, Leonor","Salud Pública de México; 44(5); 385-391","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500001&lang=pt" 
"S0036-36342002000500010-spa","Consideraciones metodológicas para evaluar la calidad de vida","Velarde-Jurado, Elizabeth, Avila-Figueroa, Carlos","Salud Pública de México; 44(5); 448-463","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500010&lang=pt" 
"S0036-36342002000500003-spa","Factores de riesgo asociados con la prevalencia de hipertensión arterial en adultos de Bucaramanga, Colombia","Bautista, Leonelo E, Vera-Cala, Lina María, Villamil, Liliana, Silva, Sandra M, Peña, Iván M, Luna, Laura V","Salud Pública de México; 44(5); 399-405","Salud Pública de México","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342002000500003&lang=pt" 
"S0004-282X2002000500003-scl","Insomnia and hypnotic use in Campo Grande general population, Brazil","Souza, José Carlos, Magna, Luiz Alberto, Reimão, Rubens","Arquivos de Neuro-Psiquiatria; 60(3B); 702-707","Arquivos de Neuro-Psiquiatria","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2002000500003&lang=pt" 
