"S0074-02762008000100010-scl","Aedes aegypti, Aedes albopictus, and dengue in Argentina: current knowledge and future directions","Vezzani, Darío, Carbajo, Aníbal E","Memórias do Instituto Oswaldo Cruz; 103(1); 66-74","Memórias do Instituto Oswaldo Cruz","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762008000100010&lang=pt" 
"S1982-56762008000100010-scl","Localization of Pantoea ananatis inside lesions of maize white spot disease using transmission electron microscopy and molecular techniques","Bomfeti, Cleide A., Souza-Paccola, Edneia A., Massola Júnior, Nelson S., Marriel, Ivanildo E., Meirelles, Walter F., Casela, Carlos R., Paccola-Meirelles, Luzia D.","Tropical Plant Pathology; 33(1); 63-66","Tropical Plant Pathology","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100010&lang=pt" 
"S0034-72802008000100003-scl","The influence of thalamosinusotomy under different constant intraocular pressures on aqueous outflow facility in isolated porcine eyes","Mérula, Rafael Vidal, Haefliger, Ivan O., Cronemberger, Sebastião, Calixto, Nassim","Revista Brasileira de Oftalmologia; 67(1); 12-18","Revista Brasileira de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100003&lang=pt" 
"S0034-72802008000100006-scl","Abordagem da Catarata Congênita: análise de série de casos","Rezende, Marina Soares Viegas Moura, Souza, Simone de Biagi, Dib, Omar, Branzoni, Eduardo, Ribeiro, Luiz Eduardo Feliciano","Revista Brasileira de Oftalmologia; 67(1); 32-38","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100006&lang=pt" 
"S1982-56762008000100003-scl","Brevipalpus-associated viruses in the central Amazon Basin","Rodrigues, José Carlos V., Antony, Lucille M.K., Salaroli, Renato B., Kitajima, Elliot W.","Tropical Plant Pathology; 33(1); 12-19","Tropical Plant Pathology","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100003&lang=pt" 
"S0034-72802008000100004-scl","Influência da postura na pressão intra-ocular e nos defeitos de campo visual no glaucoma primário de ângulo aberto e glaucoma de pressão normal","Meirelles, Sérgio Henrique Sampaio, Mathias, Cristina Rodrigues, Brandão, Gilberto, Frota, Ana Carolina de Arantes, Yamane, Riuitiro","Revista Brasileira de Oftalmologia; 67(1); 19-24","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000100004&lang=pt" 
"S1676-24442008000100004-scl","Intervalos de referência no laboratório clínico","Ferreira, Carlos Eduardo dos Santos, Andriolo, Adagmar","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 11-16","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100004&lang=pt" 
"S1676-24442008000100006-scl","Estudo comparativo de raspados orais submetidos à técnica de citologia em meio líquido e citopatologia convencional","Dias, Eliane Pedra, Milagres, Adrianna, Santos, Janaína Barbieri dos, Valladares, Carla Peixoto, Souza, Anna Carolina Bastos de, Pinheiro, Raquel dos Santos","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 25-29","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100006&lang=pt" 
"S1676-24442008000100007-scl","Correlação entre os dados clínicos e histopatológicos dos casos de carcinoma espinocelular oral do Instituto Maranhense de Oncologia Aldenora Bello, em São Luís, MA","Coaracy, Ana Emília Veloso, Lopes, Fernanda Ferreira, Cruz, Maria Carmen Fontoura Nogueira da, Bastos, Eider Guimarães","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 31-35","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100007&lang=pt" 
"S1676-24442008000100003-scl","PML-RARalpha gene detection method optimization for quantitative PCR","Vasconcellos, Jaíra Ferreira de, Melo, Raul Antônio Morais, Melo, Fárida Coeli Barros Correia, Neves, Washington Batista, Kido, Éderson Akio","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 7-10","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100003&lang=pt" 
"S1676-24442008000100001-scl","Nossa capa: comemorando os 200 anos...","","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); -","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100001&lang=pt" 
"S1676-24442008000100002-scl","Celso Carlos de Campos Guerra","Rosenfeld, Luiz Gastão","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); -","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100002&lang=pt" 
"S0102-09352008000100038-scl","Occurrence of Listeria monocytogenes in silages assessed by fluorescent in situ hybridization","Oliveira, M., Guerra, M., Bernardo, F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 60(1); 267-269","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352008000100038&lang=pt" 
"S0102-09352008000100035-scl","Blood lactate threshold reflects glucose responses in horses submitted to incremental exercise test","Ferraz, G.C., D’Angelis, F.H.F., Teixeira-Neto, A.R., Freitas, E.V.V., Lacerda-Neto, J.C., Queiroz-Neto, A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 60(1); 256-259","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352008000100035&lang=pt" 
"S0102-09352008000100034-scl","Avaliação clínica da infecção experimental de bezerros com Salmonella Dublin","Silva, D.G., Silva, P.R.L., Fagliari, J.J., Ávila, F.A, Alessi, A.C., Oliveira, R.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 60(1); 251-255","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352008000100034&lang=pt" 
"S0102-09352008000100036-scl","Caracterização de amostras do vírus da raiva, isoladas nas regiões Norte e Centro-Oeste do Brasil, com anticorpos monoclonais antilissavírus","Batista, H.B.C.R., Schmidt, E., Caldas, E., Massunaga, P., Teixeira, T.F., Schaefer, R., Roehe, P.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 60(1); 260-262","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352008000100036&lang=pt" 
"S0102-09352008000100037-scl","Precisão da técnica de absorciometria de raios-x de dupla energia na determinação da composição corporal em gatos","Borges, N.C., Vasconcellos, R.S., Canola, J.C., Paula, F.J.A., Carciofi, A.C., Pereira, G.T.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 60(1); 263-266","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352008000100037&lang=pt" 
"S0102-09352008000100040-scl","Isolation and characterizaton of Edwardsiella tarda from pacu Myleus micans","Lima, L.C., Fernandes, A.A., Costa, A.A.P., Velasco, F.O., Leite, R.C., Hackett, J.L.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 60(1); 275-277","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352008000100040&lang=pt" 
"S0102-09352008000100039-scl","Níveis de anticorpos contra o vírus da cinomose canina e o parvovírus canino em cães não vacinados e vacinados","Hass, R., Johann, J.M., Caetano, C.F., Fischer, G., Vargas, G.D., Vidor, T., Hübner, S.O.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 60(1); 270-274","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352008000100039&lang=pt" 
"S0102-09352008000100041-scl","Antimicrobial susceptibility of coagulase-negative Staphylococci isolated from mastitic cattle in Brazil","Machado, T.R.O., Correa, M.G., Marin, J.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 60(1); 278-282","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352008000100041&lang=pt" 
"S1982-56762008000100001-scl","Fitopatologia Brasileira goes international","Pfenning, Ludwig H., Resende, Mário Lúcio V., Casela, Carlos R.","Tropical Plant Pathology; 33(1); 3-3","Tropical Plant Pathology","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100001&lang=pt" 
"S1982-56762008000100012-scl","Reação de genótipos de soja ao nematóide reniforme","Asmus, Guilherme Lafourcade","Tropical Plant Pathology; 33(1); 69-71","Tropical Plant Pathology","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100012&lang=pt" 
"S1982-56762008000100011-scl","Alta incidência de Pepper yellow mosaic virus em tomateiro em região produtora no Distrito Federal","Dianese, Érico C., Resende, Renato O., Inoue-Nagata, Alice K.","Tropical Plant Pathology; 33(1); 67-68","Tropical Plant Pathology","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100011&lang=pt" 
"S1982-56762008000100013-scl","Ocorrência de fungos em sementes de plantas medicinais, aromáticas e condimentares da família Lamiaceae","Kruppa, Pedro C., Russomanno, Olga M.R.","Tropical Plant Pathology; 33(1); 72-75","Tropical Plant Pathology","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100013&lang=pt" 
"S1982-56762008000100002-scl","Antagonistic process of Dicyma pulvinata against Fusicladium macrosporum on rubber tree","Mello, Sueli C.M., Estevanato, Carlos Eduardo, Braúna, Leonardo M., Capdeville, Guy de, Queiroz, Paulo Roberto, Lima, Luzia Helena C.","Tropical Plant Pathology; 33(1); 5-11","Tropical Plant Pathology","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100002&lang=pt" 
"S1982-56762008000100005-scl","Rhizobacterium and acibenzolar-S-methyl (ASM) in resistance induction against bacterial blight and expression of defense responses in cotton","Ishida, Alessandra K.N., Souza, Ricardo M., Resende, Mário Lúcio V., Cavalcanti, Fábio R., Oliveira, Dili L., Pozza, Edson A.","Tropical Plant Pathology; 33(1); 27-34","Tropical Plant Pathology","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100005&lang=pt" 
"S1982-56762008000100006-scl","Doses de aplicação de nitrogênio e potássio em relação à podridão parda e sarna em ameixeira &#039;Reubennel&#039; na região de Araucária, Paraná","May-De-Mio, Louise L., Tutida, Inês, Motta, Antônio C.V., Dolinski, Marcos A., Serrat, Beatriz M., Monteguti, Denise","Tropical Plant Pathology; 33(1); 35-40","Tropical Plant Pathology","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100006&lang=pt" 
"S1982-56762008000100007-scl","Métodos de inoculação e efeitos de Fusarium oxysporum f. sp. vasinfectum em sementes de algodoeiro","Sousa, Marcella V., Machado, José C., Pfenning, Ludwig H., Kawasaki, Vivian H., Araújo, Dejânia V., Silva, Adriano A., Martini Neto, Alfredo","Tropical Plant Pathology; 33(1); 41-48","Tropical Plant Pathology","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100007&lang=pt" 
"S1982-56762008000100008-scl","Bactérias endófitas do cafeeiro e a indução de enzimas relacionadas com o controle da ferrugem (Hemileia vastatrix)","Silva, Harllen S.A., Terrasan, César R.F., Tozzi, João P.L., Melo, Itamar S., Bettiol, Wagner","Tropical Plant Pathology; 33(1); 49-54","Tropical Plant Pathology","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100008&lang=pt" 
"S1982-56762008000100009-scl","Mutantes insercionais de Magnaporthe grisea com patogenicidade alterada em arroz","Marchi, Carlos Eduardo, Brommonschenkel, Sérgio H., Queiroz, Marisa V., Borges, Mírian F., Mizubuti, Eduardo S.G.","Tropical Plant Pathology; 33(1); 55-62","Tropical Plant Pathology","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1982-56762008000100009&lang=pt" 
"S1676-24442008000100005-scl","Contribuição da citopatologia para o diagnóstico de carcinoma de células escamosas oral","Fontes, Karla Bianca F. C., Milagres, Adrianna, Piragibe, Maria Midori Miura, Silva, Licínio Esmeraldo da, Dias, Eliane Pedra","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 17-24","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100005&lang=pt" 
"S1676-24442008000100008-scl","Nonalcoholic fatty liver disease: histopathological evaluation and interobserver agreement","Berenstein, Cynthia Koeppel, Cardoso, Caroline Guimarães, Toppa, Nivaldo Hartung, Leite, Virginia Hora Rios","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 37-44","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100008&lang=pt" 
"S1676-24442008000100009-scl","D2-40, a novel lymphatic endothelial marker: identification of lymphovascular invasion and relationship with axillary metastases in breast cancer","Marinho, Vanessa Fortes Zschaber, Sanches, Fernanda Squárcio Fernandes, Rocha, Gislene Fátima Silva, Metze, Konradin, Gobbi, Helenice","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 45-50","Jornal Brasileiro de Patologia e Medicina Laboratorial","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100009&lang=pt" 
"S1676-24442008000100010-scl","Análise da morfometria nuclear: descrição da metodologia e o papel dos softwares de edição de imagem","Andrea, Carlos Eduardo de, Bleggi-Torres, Luiz Fernando, Alves, Maria Teresa de Seixas","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 51-57","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100010&lang=pt" 
"S1676-24442008000100011-scl","Efeitos da exposição pré-natal e pós-natal ao etanol no córtex cerebral de ratos: um estudo do neurópilo","Jerônimo, Márcio Sousa, Pontes Filho, Nicodemos Teles de, Melo Júnior, Mário Ribeiro de","Jornal Brasileiro de Patologia e Medicina Laboratorial; 44(1); 59-64","Jornal Brasileiro de Patologia e Medicina Laboratorial","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-24442008000100011&lang=pt" 
"S1516-35982008000200001-scl","Inclusão de amido em dietas para larvas de tilápia-do-nilo","Boscolo, Wilson Rogério, Signor, Altevir, Signor, Arcangelo Augusto, Feiden, Aldi, Reidel, Adilson","Revista Brasileira de Zootecnia; 37(2); 177-180","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200001&lang=pt" 
"S1516-35982008000200003-scl","Dinâmica do perfilhamento do capim-marandu cultivado em duas alturas e três intervalos de corte","Difante, Gelson dos Santos, Nascimento Júnior, Domicio do, Silva, Sila Carneiro da, Euclides, Valéria Pacheco Batista, Zanine, Anderson de Moura, Adese, Bruna","Revista Brasileira de Zootecnia; 37(2); 189-196","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200003&lang=pt" 
"S1516-35982008000200008-scl","Acúmulo de forragem e características do solo e da planta no estabelecimento de capim-massai com diferentes níveis de saturação por bases, fósforo e nitrogênio","Volpe, Edimilson, Marchetti, Marlene Estevão, Macedo, Manuel Cláudio Motta, Lempp, Beatriz","Revista Brasileira de Zootecnia; 37(2); 228-237","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200008&lang=pt" 
"S1516-35982008000200013-scl","Avaliação de materiais alternativos em substituição à maravalha como cama de aviário","Avila, Valdir Silveira de, Oliveira, Ubirajara de, Figueiredo, Elsio Antonio Pereira de, Costa, Carlos Alberto Fagondes, Abreu, Valéria Maria Nascimento, Rosa, Paulo Sérgio","Revista Brasileira de Zootecnia; 37(2); 273-277","Revista Brasileira de Zootecnia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982008000200013&lang=pt" 
"S1024-94352008000200001-cub","Evidenciar la ciencia cubana","Dorta Contreras, Alberto Juan","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200001&lang=pt" 
"S1024-94352008000200002-cub","Dirección por valores: una gestión con la persona como centro","Cañedo Andalia, Rubén, Guerrero Pupo, Julio Cristóbal","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200002&lang=pt" 
"S1024-94352008000200003-cub","Aspectos teóricos en torno a la gestión del conocimiento en la medicina basada en evidencias","Casas Valdés, Aloyma, Oramas Díaz, Jehová, Presno Quesada, Ileana, López Espinosa, José Antonio, Cañedo Andalia, Rubén","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200003&lang=pt" 
"S1024-94352008000200004-cub","Otra historia de la investigación científica en México: El Instituto Mexicano del Seguro Social","Licea de Arenas, Judith, Arenas Vargas, Miguel, González, Eric, Romero, Rubén D","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200004&lang=pt" 
"S1024-94352008000200005-cub","Apuntes sobre las convergencias y divergencias entre las profesiones de consultor y auditor","Rodríguez Roche, Sulema, Jiménez Rivas, Anay, Consuegra Tamayo, María Isabel","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200005&lang=pt" 
"S1024-94352008000200007-cub","Síntesis de información y artículos de revisión","Cué Brugueras, Manuel, Oramas Díaz, Jehová","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200007&lang=pt" 
"S1024-94352008000200008-cub","El documento de patente y su estructura","Díaz Pérez, Maidelyn","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200008&lang=pt" 
"S1024-94352008000200009-cub","Acceso abierto y software libre: premisas para la independencia tecnológicaa","Torricella Morales, Raúl G, Lee Tenorio, Francisco, Huerta Espinosa, Víctor M","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200009&lang=pt" 
"S1024-94352008000200010-cub","Sabe usted cómo crear un blog en Infomed","","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200010&lang=pt" 
"S1024-94352008000200011-cub","Cómo escribir en el blog de Infomed","Pérez Álvarez, Reynaldo, Urra González, Pedro","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200011&lang=pt" 
"S1024-94352008000200012-cub","","Santovenia Díaz, Javier, Cañedo Andalia, Rubén","ACIMED; 17(2); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008000200012&lang=pt" 
"S0036-36342008000100004-spa","Psicoanálisis y epidemiología del suicidio en Guanajuato de 1997 a 2001: reflexiones sobre jóvenes","Roca Chiapas, José María de la","Salud Pública de México; 50(1); 4-5","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100004&lang=pt" 
"S0036-36342008000100001-spa","50 años de Salud Pública de México","","Salud Pública de México; 50(1); 1-2","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100001&lang=pt" 
"S0036-36342008000100005-spa","Prevalencia del polimorfismo 677T del gen MTHFR en una muestra de la población de Nuevo León, México","Aguirre-Rodríguez, Ana Alejandra, Martínez-de Villarreal, Laura Elia, Velazco-Campos, María del Roble, Sampallo-Hernández, Ernestina, Esmer-Sánchez, María del Carmen","Salud Pública de México; 50(1); 5-6","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100005&lang=pt" 
"S0036-36342008000100006-spa","Sexual and reproductive health of young people","Shah, Iqbal H, Leal, Ondina Fachel, Bronfman, Mario","Salud Pública de México; 50(1); 8-9","Salud Pública de México","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100006&lang=pt" 
"S0036-36342008000100002-spa","Prácticas alimentarias de mujeres rurales","Unikel-Santoncini, Claudia","Salud Pública de México; 50(1); 3-3","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100002&lang=pt" 
"S0036-36342008000100003-spa","Subregistro de desnutrición en la consulta externa pediátrica de un hospital general","Hernández, Dulce Milagros Razo-Blanco, Lima-Gómez, Virgilio, Hernández-Juárez, Glenda Fabiola, Quezada-García, Alma Rosa","Salud Pública de México; 50(1); 3-4","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100003&lang=pt" 
"S0036-36342008000100013-spa","Assessment of personal exposure to ozone in asthmatic children residing in Mexico City","Ramírez-Aguilar, Matiana, Barraza-Villarreal, Albino, Moreno-Macías, Hortensia, Winer, Arthur M, Cicero-Fernández, Pablo, Vélez-Márquez, Ma. Guadalupe Doris, Cortez-Lugo, Marlene, Sienra-Monge, Juan José, Romieu, Isabelle","Salud Pública de México; 50(1); 67-75","Salud Pública de México","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100013&lang=pt" 
"S0036-36342008000100012-spa","Intervención para reducir riesgo en conductas sexuales de adolescentes: un ensayo aleatorizado y controlado","Gallegos, Esther C, Villarruel, Antonia M, Loveland-Cherry, Carol, Ronis, David L, Yan Zhou, MS","Salud Pública de México; 50(1); 59-66","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100012&lang=pt" 
"S0036-36342008000100011-spa","Risk factors for cervical cancer among HPV positive women in Mexico","Flores, Yvonne N, Bishai, David M, Shah, Keerti V, Lazcano-Ponce, Eduardo, Lörincz, Attila, Hernández, Mauricio, Ferris, Daron, Salmerón, Jorge","Salud Pública de México; 50(1); 49-58","Salud Pública de México","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100011&lang=pt" 
"S0036-36342008000100010-spa","Users&#039; and providers&#039; perspectives on technological procedures for &#039;normal&#039; childbirth in a public maternity hospital in Salvador, Brazil","McCallum, Cecilia, Reis, Ana Paula dos","Salud Pública de México; 50(1); 40-48","Salud Pública de México","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100010&lang=pt" 
"S0036-36342008000100009-spa","Anticoncepción y aborto en Argentina: perspectivas de obstetras y ginecólogos","Szulik, Dalia, Gogna, Mónica, Petracci, Mónica, Ramos, Silvina, Romero, Mariana","Salud Pública de México; 50(1); 32-39","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100009&lang=pt" 
"S0036-36342008000100007-spa","The sexual and reproductive health of young people in Latin America: evidence from WHO case studies","Kostrzewa, Kate","Salud Pública de México; 50(1); 10-16","Salud Pública de México","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100007&lang=pt" 
"S0036-36342008000100008-spa","Imágenes de género y conductas sexual y reproductiva","Miño-Worobiej, Ariel","Salud Pública de México; 50(1); 17-31","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100008&lang=pt" 
"S0036-36342008000100014-spa","Prevalencia de infección por el virus del Nilo Occidental en dos zoológicos del estado de Tabasco","Hidalgo-Martínez, M, Puerto, Fernando I, Farfán-Ale, José Arturo, García-Rejón, Julián E, Rosado-Paredes, Elsy del P, Méndez-Galván, Jorge, Figueroa-Ocampo, Raymunda, Takashima, Ikuo, Ramos, Celso","Salud Pública de México; 50(1); 76-85","Salud Pública de México","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342008000100014&lang=pt" 
"S0036-46652008000100016-scl","Antibióticos na prática médica","","Revista do Instituto de Medicina Tropical de São Paulo; 50(1); 6-6","Revista do Instituto de Medicina Tropical de São Paulo","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000100016&lang=pt" 
"S0036-46652008000100011-scl","Cutaneous infection caused by Corynebacterium pseudodiphtheriticum: a microbiological report","Cantarelli, Vlademir Vicente, Brodt, Teresa Cristina Z., Secchi, Carina, Inamine, Everton, Pereira, Fabiana de Souza","Revista do Instituto de Medicina Tropical de São Paulo; 50(1); 51-52","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000100011&lang=pt" 
"S0036-46652008000100005-scl","Febrifugine derivative antimalarial activity: quantum mechanical predictors","Autreto, Pedro Alves da Silva, Lavarda, Francisco Carlos","Revista do Instituto de Medicina Tropical de São Paulo; 50(1); 21-24","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000100005&lang=pt" 
"S0036-46652008000100013-scl","Prevalence of intestinal parasites in children from public daycare centers in the city of Belo Horizonte, Minas Gerais, Brazil","Menezes, Aline L., Lima, Vítor M.P., Freitas, Mayrce T.S., Rocha, Míriam O., Silva, Edward F., Dolabella, Silvio S.","Revista do Instituto de Medicina Tropical de São Paulo; 50(1); 57-59","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000100013&lang=pt" 
"S0036-46652008000100007-scl","The effect of antioxidant properties of aqueous garlic extract and Nigella sativa as anti-schistosomiasis agents in mice","EL Shenawy, Nahla S., Soliman, Maha F. M., Reyad, Shimaa I.","Revista do Instituto de Medicina Tropical de São Paulo; 50(1); 29-36","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000100007&lang=pt" 
"S0036-46652008000100012-scl","Cystic echinococcosis in southern Brazil","de La Rue, Mario L.","Revista do Instituto de Medicina Tropical de São Paulo; 50(1); 53-56","Revista do Instituto de Medicina Tropical de São Paulo","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0036-46652008000100012&lang=pt" 
