"S0104-62762008000200003-scl","Opiniões políticas e sentimentos partidários dos eleitores brasileiros","Carreirão, Yan de Souza","Opinião Pública; 14(2); 319-351","Opinião Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-62762008000200003&lang=pt" 
"S0103-84782008000800021-scl","O ultra-som terapêutico de 1 MHz, na dose de 0,5 W cm-2, sobre o tecido ósseo de cães avaliado por densitometria óptica em imagens radiográficas","Silveira, Douglas Severo, Pippi, Ney Luis, Costa, Fabiano Séllos, Vescovi, Lorena Adão, Conti, Laura Monteiro de Castro, Weiss, Andréia, Silva, Gilson Fernandes da, Azevedo Júnior, Romildo Rocha, Braga, Fabrício de Vargas Arigony, Vulcano, Luiz Carlos, Favarato, Evandro, Costa Júnior, Jair da","Ciência Rural; 38(8); 2225-2231","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800021&lang=pt" 
"S0103-84782008000800022-scl","Recuperação funcional de cães com doença do disco intervertebral toracolombar submetidos ao tratamento cirúrgico","Festugatto, Rafael, Mazzanti, Alexandre, Raiser, Alceu Gaspar, Pelizzari, Charles, Salbego, Fabiano Zanini, Beckmann, Diego Vilibaldo, Pereira, Desydere Trindade, Santos, Rosmarini Passos dos","Ciência Rural; 38(8); 2232-2238","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800022&lang=pt" 
"S0103-84782008000800023-scl","Otimização da técnica da PCR para a detecção de Actinobacillus pleuropneumoniae","Souza, Karina Koerich de, Klein, Catia Silene, Kich, Jalusa Deon, Coldebella, Arlei, Alberton, Geraldo Camilo","Ciência Rural; 38(8); 2239-2244","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800023&lang=pt" 
"S0103-84782008000800026-scl","Duddingtonia flagrans: controle biológico de nematodeos de bovinos a campo","Jobim, Marta Bañolas, Santurio, Janio Morais, De La Rue, Mario Luiz","Ciência Rural; 38(8); 2256-2263","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800026&lang=pt" 
"S0103-84782008000800027-scl","Ecological aspects of small strongylids in the Paraíba Valley Region, State of São Paulo, Brazil","Pereira, José Roberto, Vianna, Sérgio Sebastião da Silva","Ciência Rural; 38(8); 2264-2270","Ciência Rural","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800027&lang=pt" 
"S0103-84782008000800028-scl","Adição de piruvato de sódio e trolox ao diluidor utilizado para congelação de sêmen de garanhões férteis e subférteis","Silva, Karen Mascaro Gonçalves da, Gamboa, Sandra Cristina, Rodrigues, Ana Sofia, Santos, João Ramalho, Guerra, Maria Madalena Pessoa","Ciência Rural; 38(8); 2271-2277","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800028&lang=pt" 
"S0103-84782008000800029-scl","Metanálise para características de carcaça de bovinos de diferentes grupos genéticos","Lopes, Jader Silva, Rorato, Paulo Roberto Nogara, Weber, Tomás, Rodrigues, Rogério Dias, Comin, Juliana Grigoletto, Dornelles, Mariana de Almeida","Ciência Rural; 38(8); 2278-2284","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800029&lang=pt" 
"S0103-84782008000800030-scl","Utilização de leveduras vivas (Saccharomyces cerevisiae) visando à produção de cordeiros Ile de France superprecoces em sistema de creep-feeding","Neumann, Mikael, Ost, Paulo Roberto, Pellegrini, Luiz Giovani de, Mello, Sávio Etiene Grassi de, Silva, Marco Antônio Almeida da, Nörnberg, José Laerte","Ciência Rural; 38(8); 2285-2292","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800030&lang=pt" 
"S0103-84782008000800032-scl","Tempo de jejum na granja sobre o perfil hormonal e os parâmetros fisiológicos em suínos de abate pesados","Dalla Costa, Osmar Antonio, Ludke, Jorge Vitor, Costa, Mateus José Rodrigues Paranhos da, Faucitano, Luigi, Coldebella, Arlei, Kich, Jalusa Deon, Peloso, José Vicente, Dalla Roza, Darlan","Ciência Rural; 38(8); 2300-2306","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800032&lang=pt" 
"S0103-84782008000800033-scl","Desempenho, características de carcaça, qualidade da carne e condição sanitária de suínos criados nas fases de crescimento e terminação nos sistemas confinado convencional e de cama sobreposta","Dalla Costa, Osmar Antonio, Amaral, Armando Lopes do, Ludke, Jorge Vitor, Coldebella, Arlei, Figueiredo, Elsio Antonio Pereira de","Ciência Rural; 38(8); 2307-2313","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800033&lang=pt" 
"S0103-84782008000800038-scl","Farinha de vísceras de aves na alimentação de alevinos de lambari","Signor, Arcangelo Augusto, Boscolo, Wilson Rogério, Bittencourt, Fabio, Feiden, Aldi, Reidel, Adilson","Ciência Rural; 38(8); 2339-2344","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800038&lang=pt" 
"S0103-84782008000800050-scl","Sistema silvipastoril na Amazônia: ferramenta para elevar o desempenho produtivo de búfalos","Castro, Anderson Corrêa, Lourenço Júnior, José de Brito, Santos, Núbia de Fátima Alves dos, Monteiro, Edwana Mara Moreira, Aviz, Márcia Alessandra Brito de, Garcia, Alexandre Rossetto","Ciência Rural; 38(8); 2395-2402","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800050&lang=pt" 
"S0103-84782008000800051-scl","Comportamento biológico de matriz scaffold acrescida de células progenitoras na reparação óssea","Olsson, Débora Cristina, Pippi, Ney Luis, Tognoli, Guilherme Kanciukaits, Raiser, Alceu Gaspar","Ciência Rural; 38(8); 2403-2412","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800051&lang=pt" 
"S0103-84782008000800003-scl","Dinâmica populacional do psilídeo-de-concha Glycaspis brimblecombei (Moore, 1964) (Hemiptera: Psyllidae) e de seu parasitóide Psyllaephagus bliteus (Hymenoptera: Encyrtidae) em floresta de Eucalyptus camaldulensis","Ferreira Filho, Pedro José, Wilcken, Carlos Frederico, Oliveira, Nádia Cristina de, Dal Pogetto, Mário Henrique Ferreira do Amaral, Lima, Alexandre Coutinho Vianna","Ciência Rural; 38(8); 2109-2114","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800003&lang=pt" 
"S0103-84782008000800010-scl","Qualidade da maçã &quot;Gala&quot; armazenada em atmosfera controlada associada à absorção e ao controle da síntese e da ação do etileno","Brackmann, Auri, Eisermann, Ana Cristina, Weber, Anderson, Giehl, Ricardo Fabiano Hettwer, Pavanello, Elizandra Pivotto, Both, Vanderlei","Ciência Rural; 38(8); 2151-2156","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800010&lang=pt" 
"S0103-84782008000800025-scl","Contagem, isolamento e caracterização de bactérias psicrotróficas contaminantes de leite cru refrigerado","Arcuri, Edna Froeder, Silva, Priscilla Diniz Lima da, Brito, Maria Aparecida Vasconcelos Paiva, Brito, José Renaldi Feitosa, Lange, Carla Christine, Magalhães, Margarida Maria dos Anjos","Ciência Rural; 38(8); 2250-2255","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800025&lang=pt" 
"S0103-84782008000800002-scl","Resposta de Sitophilus oryzae (L.), Cryptolestes ferrugineus (Stephens) e Oryzaephilus surinamensis (L.) a diferentes concentrações de terra de diatomácea em trigo armazenado a granel","Pinto Júnior, Airton Rodrigues, Lazzari, Flavio Antonio, Lazzari, Sonia Maria Noemberg, Ceruti, Fabiane Cristina","Ciência Rural; 38(8); 2103-2108","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800002&lang=pt" 
"S0103-84782008000800036-scl","Diferentes formulações de multimisturas sobre a resposta biológica em ratos","Kaminski, Tiago André, Silva, Leila Picolli da, Bagetti, Milena, Monego, Magda Aita, Moura, Guilherme Barcellos de","Ciência Rural; 38(8); 2327-2333","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800036&lang=pt" 
"S0103-84782008000800039-scl","Efeito do ácido tartárico nos valores de potássio, acidez titulável e pH durante a vinificação de uvas Cabernet Sauvignon","Daudt, Carlos Eugenio, Fogaça, Aline de Oliveira","Ciência Rural; 38(8); 2345-2350","Ciência Rural","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782008000800039&lang=pt" 
"S0873-65612008000200001-prt","","","Etnográfica; 12(2); 281-281","Etnográfica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200001&lang=pt" 
"S0873-65612008000200002-prt","Diferencias y desigualdades entre los HSH usuarios de locales comerciales de encuentro sexual: algunas contribuciones a las estrategias comunitarias de prevención del VIH","Pérez, Fernando Villaamil, Rubio, María Isabel Jociles","Etnográfica; 12(2); 285-321","Etnográfica","Espanhol","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200002&lang=pt" 
"S0873-65612008000200003-prt","Fundação Nacional de Saúde.: A política brasileira de saúde indígena vista através de um museu","Teixeira, Carla Costa","Etnográfica; 12(2); 323-351","Etnográfica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200003&lang=pt" 
"S0873-65612008000200004-prt","Paradoxos, fluidez e ambiguidade do pensamento simbólico (o caso ruwund): para uma crítica a alguns modelos de análise","Palmeirim, Manuela","Etnográfica; 12(2); 353-368","Etnográfica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200004&lang=pt" 
"S0873-65612008000200005-prt","European Christianities at the turn of the millennium: an introduction","Blanes, Ruy Llera, Sarró, Ramon","Etnográfica; 12(2); 371-376","Etnográfica","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200005&lang=pt" 
"S0873-65612008000200006-prt","The Sicilian Mafia: transformation to a global evil","Puccio-Den, Deborah","Etnográfica; 12(2); 377-386","Etnográfica","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200006&lang=pt" 
"S0873-65612008000200007-prt","Prayer and symbolisation in an Irish Catholic community","Salazar, Carles","Etnográfica; 12(2); 387-402","Etnográfica","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200007&lang=pt" 
"S0873-65612008000200008-prt","“Are you a real Christian?”: Stereotypes, distrust and distinction strategies between “new” and “old” Protestants in Catalonia","Griera, Maria M.","Etnográfica; 12(2); 403-423","Etnográfica","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200008&lang=pt" 
"S0873-65612008000200009-prt","Reclaiming the (Swiss) nation for God: the politics of Charismatic prophecy","Gonzalez, Philippe","Etnográfica; 12(2); 425-451","Etnográfica","Inglês","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200009&lang=pt" 
"S0873-65612008000200010-prt","O corpo, o gueto e o Estado penal","Durão, Susana","Etnográfica; 12(2); 455-486","Etnográfica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200010&lang=pt" 
"S0873-65612008000200011-prt","Terrorismo, suicídio e utopia: um olhar sobre o debate actual","Cabral, João de Pina","Etnográfica; 12(2); 489-500","Etnográfica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200011&lang=pt" 
"S0873-65612008000200012-prt","A energia da antropologia. Seis cartas de Jorge Dias para Ernesto Veiga de Oliveira","Leal, João","Etnográfica; 12(2); 503-521","Etnográfica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200012&lang=pt" 
"S0873-65612008000200013-prt","","Guijarro, Ester Massó","Etnográfica; 12(2); 525-561","Etnográfica","Espanhol","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200013&lang=pt" 
"S0873-65612008000200014-prt","","Cordeiro, Graça Índias","Etnográfica; 12(2); 565-567","Etnográfica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200014&lang=pt" 
"S0873-65612008000200015-prt","Rio de Janeiro: Cultura, Política, Conflito","Durão, Susana","Etnográfica; 12(2); 568-570","Etnográfica","Português","2008","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612008000200015&lang=pt" 
"S1806-37132008001100007-scl","Fatores associados à experimentação do cigarro em adolescentes","Silva, Maristela Prado e, Silva, Regina Maria Veras Gonçalves da, Botelho, Clovis","Jornal Brasileiro de Pneumologia; 34(11); 927-935","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100007&lang=pt" 
"S1806-37132008001100008-scl","Tabagismo em pacientes internados em um hospital geral","Oliveira, Maria Vera Cruz de, Oliveira, Tatiana Riera de, Pereira, Carlos Alberto de Castro, Bonfim, Alexandre Vidal, Leitão Filho, Fernando Studart, Voss, Larissa Rego","Jornal Brasileiro de Pneumologia; 34(11); 936-941","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100008&lang=pt" 
"S1806-37132008001100009-scl","Citocinas e proteínas de fase aguda do soro como marcadores de regressão da resposta inflamatória ao tratamento da tuberculose pulmonar","Peresi, Eliana, Silva, Sônia Maria Usó Ruiz, Calvi, Sueli Aparecida, Marcondes-Machado, Jussara","Jornal Brasileiro de Pneumologia; 34(11); 942-949","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100009&lang=pt" 
"S1806-37132008001100010-scl","Isolamento de micobactérias não-tuberculosas em São José do Rio Preto entre 1996 e 2005","Pedro, Heloisa da Silveira Paro, Pereira, Maria Izabel Ferreira, Goloni, Maria do Rosário Assad, Ueki, Suely Yoko Mizuka, Chimara, Erica","Jornal Brasileiro de Pneumologia; 34(11); 950-955","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100010&lang=pt" 
"S1806-37132008001100012-scl","Tuberculose e silicose: epidemiologia, diagnóstico e quimioprofilaxia","Barboza, Carlos Eduardo Galvão, Winter, Daniel Hugo, Seiscento, Márcia, Santos, Ubiratan de Paula, Terra Filho, Mário","Jornal Brasileiro de Pneumologia; 34(11); 959-966","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100012&lang=pt" 
"S1806-37132008001100013-scl","Diretrizes para a prevenção, diagnóstico e tratamento da hiperidrose compensatória","Lyra, Roberto de Menezes, Campos, José Ribas Milanez de, Kang, Davi Wen Wei, Loureiro, Marcelo de Paula, Furian, Marcos Bessa, Costa, Mário Gesteira, Coelho, Marlos de Souza","Jornal Brasileiro de Pneumologia; 34(11); 967-977","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100013&lang=pt" 
"S0100-879X2008001100011-scl","Diversity among satellite glial cells in dorsal root ganglia of the rat","Nascimento, R.S., Santiago, M.F., Marques, S.A., Allodi, S., Martinez, A.M.B.","Brazilian Journal of Medical and Biological Research; 41(11); 1011-1017","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100011&lang=pt" 
"S1806-37132008001100003-scl","Prevalência de aspergilose broncopulmonar alérgica em pacientes com fibrose cística na Bahia, Brasil","Carneiro, Ana Cláudia Costa, Lemos, Antônio Carlos Moreira, Arruda, Sérgio Marcos, Santana, Maria Angélica Pinheiro Santos","Jornal Brasileiro de Pneumologia; 34(11); 900-906","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100003&lang=pt" 
"S1806-37132008001100005-scl","Determinação do componente inflamatório das doenças das vias aéreas através do escarro induzido: utilização na prática clínica","Moritz, Pablo, Steidle, Leila John Marques, Felisbino, Manuela Brisot, Kleveston, Túlia, Pizzichini, Marcia Margaret Menezes, Pizzichini, Emilio","Jornal Brasileiro de Pneumologia; 34(11); 913-921","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100005&lang=pt" 
"S1806-37132008001100002-scl","Influência do biofármaco DNA-hsp65 na lesão pulmonar induzida por bleomicina","Padua, Adriana Ignacio de, Silva, Célio Lopes, Ramos, Simone Gusmão, Faccioli, Lúcia Helena, Martinez, José Antônio Baddini","Jornal Brasileiro de Pneumologia; 34(11); 891-899","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100002&lang=pt" 
"S1806-37132008001100018-scl","Resposta dos autores","Martinez, José Antonio Baddini","Jornal Brasileiro de Pneumologia; 34(11); 990-990","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100018&lang=pt" 
"S1806-37132008001100017-scl","O uso de animais em estudos experimentais","Karapolat, Sami","Jornal Brasileiro de Pneumologia; 34(11); 989-989","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100017&lang=pt" 
"S0100-879X2008001100012-scl","The polymorphism of the serotonin-2A receptor T102C is associated with age","Jobim, P.F.C., Prado-Lima, P.A.S., Schwanke, C.H.A., Giugliani, R., Cruz, I.B.M.","Brazilian Journal of Medical and Biological Research; 41(11); 1018-1023","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100012&lang=pt" 
"S0100-879X2008001100008-scl","An ultrasound and histomorphological analysis of experimental liver cirrhosis in rats","Dias, J.V., Paredes, B.D., Mesquita, L.F.Q., Carvalho, A.B., Kozlowski, E.O., Lessa, A.S., Takiya, C.M., Resende, C.M.C., Coelho, H.S.M., Campos-de-Carvalho, A.C., Rezende, G.F.M., Goldenberg, R.C.S.","Brazilian Journal of Medical and Biological Research; 41(11); 992-999","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100008&lang=pt" 
"S0100-879X2008001100004-scl","Reduced cortical renal GLUT1 expression induced by angiotensin-converting enzyme inhibition in diabetic spontaneously hypertensive rats","Souza, M.S., Machado, U.F., Okamoto, M., Bertoluci, M.C., Ponpermeyer, C., Leguisamo, N., Azambuja, F., Irigoyen, M.C., Schaan, B.D.","Brazilian Journal of Medical and Biological Research; 41(11); 960-968","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100004&lang=pt" 
"S0100-879X2008001100013-scl","Effects of systemic administration of ciliary neurotrophic factor on Bax and Bcl-2 proteins in the lumbar spinal cord of neonatal rats after sciatic nerve transection","Rezende, A.C.S., Vieira, A.S., Rogério, F., Rezende, L.F., Boschero, A.C., Negro, A., Langone, F.","Brazilian Journal of Medical and Biological Research; 41(11); 1024-1028","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100013&lang=pt" 
"S0100-879X2008001100003-scl","Association between dental-oral health in young adults and salivary glutathione, lipid peroxidation and sialic acid levels and carbonic anhydrase activity","Öztürk, L.K., Furuncuoğlu, H., Atala, M.H., Uluköylü, O., Akyüz, S., Yarat, A.","Brazilian Journal of Medical and Biological Research; 41(11); 956-959","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100003&lang=pt" 
"S0100-879X2008001100009-scl","Long-term aerobic swimming training by rats reduces the number of aberrant crypt foci in 1,2-dimethylhydrazine-induced colon cancer","Lunz, W., Peluzio, M.C.G., Dias, C.M.G.C., Moreira, A.P.B., Natali, A.J.","Brazilian Journal of Medical and Biological Research; 41(11); 1000-1004","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100009&lang=pt" 
"S1806-37132008001100001-scl","O escarro induzido na prática médica","Vianna, Elcio Oliveira","Jornal Brasileiro de Pneumologia; 34(11); 889-890","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100001&lang=pt" 
"S1806-37132008001100016-scl","Nocardiose pulmonar em portador de doença pulmonar obstrutiva crônica e bronquiectasias","Aidê, Miguel Abidon, Lourenço, Silvia Soares, Marchiori, Edson, Zanetti, Gláucia, Mondino, Pedro Juan José","Jornal Brasileiro de Pneumologia; 34(11); 985-988","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100016&lang=pt" 
"S1806-37132008001100015-scl","Linfangioma cístico do mediastino","Correia, Filipa Maria Arruda Viveiros, Seabra, Bárbara, Rego, Ana, Duarte, Raquel, Miranda, José","Jornal Brasileiro de Pneumologia; 34(11); 982-984","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100015&lang=pt" 
"S1806-37132008001100011-scl","Broncoscopia para remoção de corpo estranho: onde está o atraso?","Lima, Alexandre Garcia de, Santos, Nelson Alves dos, Rocha, Elen Renate Figueira, Toro, Ivan Felizardo Contrera","Jornal Brasileiro de Pneumologia; 34(11); 956-958","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100011&lang=pt" 
"S1806-37132008001100014-scl","Ginecomastia: um efeito colateral raro da isoniazida","Morrone, Nelson, Morrone Junior, Nelson, Braz, Alessandra Garcia, Maia, José Antonio Freire","Jornal Brasileiro de Pneumologia; 34(11); 978-981","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100014&lang=pt" 
"S0100-879X2008001100002-scl","Liver oxidative stress of the grey mullet Mugil cephalus presents seasonal variations in Ennore estuary","Padmini, E., Vijaya Geetha, B., Usha Rani, M.","Brazilian Journal of Medical and Biological Research; 41(11); 951-955","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100002&lang=pt" 
"S0100-879X2008001100014-scl","Hyperthermia induced after recirculation triggers chronic neurodegeneration in the penumbra zone of focal ischemia in the rat brain","Favero-Filho, L.A., Borges, A.A., Grassl, C., Lopes, A.C., Sinigaglia-Coimbra, R., Coimbra, C.G.","Brazilian Journal of Medical and Biological Research; 41(11); 1029-1036","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100014&lang=pt" 
"S0100-879X2008001100007-scl","Potential pathogenic role of aggregative- adhering Corynebacterium diphtheriae of different clonal groups in endocarditis","Hirata Jr., R., Pereira, G.A., Filardy, A.A., Gomes, D.L.R., Damasco, P.V., Rosa, A.C.P., Nagao, P.E., Pimenta, F.P., Mattos-Guaraldi, A.L.","Brazilian Journal of Medical and Biological Research; 41(11); 986-991","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100007&lang=pt" 
"S0100-879X2008001100005-scl","Cloning, purification and comparative characterization of two digestive lysozymes from Musca domestica larvae","Cançado, F.C., Chimoy Effio, P, Terra, W.R., Marana, S.R.","Brazilian Journal of Medical and Biological Research; 41(11); 969-977","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100005&lang=pt" 
"S0100-879X2008001100010-scl","Anti-cyclic citrullinated peptide antibodies and rheumatoid factor in leprosy patients with articular involvement","Ribeiro, S.L.E., Pereira, H.L.A., Silva, N.P., Neves, R.M.S., Sato, E.I.","Brazilian Journal of Medical and Biological Research; 41(11); 1005-1010","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100010&lang=pt" 
"S0100-879X2008001100006-scl","Effect of conditioned medium of mesenchymal stem cells on the in vitro maturation and subsequent development of mouse oocyte","Ling, B., Feng, D.Q., Zhou, Y., Gao, T., Wei, H.M., Tian, Z.G.","Brazilian Journal of Medical and Biological Research; 41(11); 978-985","Brazilian Journal of Medical and Biological Research","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-879X2008001100006&lang=pt" 
"S1806-37132008001100004-scl","Função pulmonar e força muscular respiratória em pacientes com doença renal crônica submetidos à hemodiálise","Kovelis, Demetria, Pitta, Fábio, Probst, Vanessa Suziane, Peres, Celeide Pinto Aguiar, Delfino, Vinicius Daher Alvares, Mocelin, Altair Jacob, Brunetto, Antônio Fernando","Jornal Brasileiro de Pneumologia; 34(11); 907-912","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100004&lang=pt" 
"S1806-37132008001100006-scl","Estudo comparativo entre um sistema de sonda genética e métodos clássicos na identificação das micobactérias","Coelho, Andréa Gobetti Vieira, Zamarioli, Liliana Aparecida, Reis, Clemira Martins Pereira Vidal, Nascimento, Ana Carolina Chiou, Rodrigues, Juliana dos Santos","Jornal Brasileiro de Pneumologia; 34(11); 922-926","Jornal Brasileiro de Pneumologia","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132008001100006&lang=pt" 
"S0074-02762008000700003-scl","Characterization of polymorphisms in the mannose-binding lectin gene promoter among human immunodeficiency virus 1 infected subjects","Vallinoto, ACR, Muto, NA, Alves, AEM, Machado, LFA, Azevedo, VN, Souza, LLB, Ishak, MOG, Ishak, R","Memórias do Instituto Oswaldo Cruz; 103(7); 645-649","Memórias do Instituto Oswaldo Cruz","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762008000700003&lang=pt" 
"S0074-02762008000700005-scl","Spatial modelling of Lutzomyia (Nyssomyia) whitmani s.l. (Antunes &amp; Coutinho, 1939) (Diptera: Psychodidae: Phlebotominae) habitat suitability in the state of Mato Grosso, Brazil","Zeilhofer, Peter, Kummer, Olga Patrícia, Santos, Emerson Soares dos, Ribeiro, Ana Lúcia Maria, Missawa, Nanci Akemi","Memórias do Instituto Oswaldo Cruz; 103(7); 653-660","Memórias do Instituto Oswaldo Cruz","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762008000700005&lang=pt" 
"S0074-02762008000700006-scl","Comparison of serological responses in two different populations with pulmonary tuberculosis","Araujo, Zaida, Giampietro, Francesca, Cançado, Lucio Castellano, Singh, Mahavir, Wide, Albina","Memórias do Instituto Oswaldo Cruz; 103(7); 661-667","Memórias do Instituto Oswaldo Cruz","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762008000700006&lang=pt" 
