"S0103-90162009000400008-scl","Minas-type fresh cheese developed from buffalo milk with addition of L. acidophilus","Marcatti, Bruna, Habitante, Ana Mônica Quinta Barbosa, Sobral, Paulo José do Amaral, Favaro-Trindade, Carmen Sílvia","Scientia Agricola; 66(4); 481-485","Scientia Agricola","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162009000400008&lang=pt" 
"S1726-67182009000200002-cub","Un nuevo dispositivo para el abordaje de la vía respiratoria anatómicamente difícil.: El Airtraq ®","Cordero Escobar, Idoris, Casacó Vázquez, Irelys, Silva Barrios, Evelin, Iglesias Hernández, Raúl","Revista Cubana de Anestesiología y Reanimación; 8(2); -","Revista Cubana de Anestesiología y Reanimación","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182009000200002&lang=pt" 
"S1726-67182009000200008-cub","Complicación de una preeclampsia grave en una paciente portadora de hemoglobinopatía SC","Iglesias Hernández, Raúl, Casacó Vázquez, Irelys, Silva Barrios, Evelyn, Vázquez Cedeño, Jorge Luis, Ortiz Jiménez, Yosvany","Revista Cubana de Anestesiología y Reanimación; 8(2); -","Revista Cubana de Anestesiología y Reanimación","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182009000200008&lang=pt" 
"S1726-67182009000200009-cub","Trombofilia como causa de embolismo pulmonar perioperatorio","Espinaco Valdés, Javier, Montero Rodríguez, Misael, Rodríguez Labañino, Tonia, Cisneros Díaz, Adolfo","Revista Cubana de Anestesiología y Reanimación; 8(2); -","Revista Cubana de Anestesiología y Reanimación","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182009000200009&lang=pt" 
"S1726-67182009000200003-cub","Calidad en la anestesia espinal con bupivacaína más fentanyl para pacientes con fractura intertrocantérica de cadera","González Pérez, Elvis, Aguila Soto, Paula C, Pérez Sainz, Rafael A., Nieto Monteagudo, Carlos G., González Cabrera, Nereida, Ramírez Méndez, Marilyn","Revista Cubana de Anestesiología y Reanimación; 8(2); -","Revista Cubana de Anestesiología y Reanimación","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182009000200003&lang=pt" 
"S1726-67182009000200004-cub","Hiperlactatemia durante la cirugía cardiaca pediátrica con circulación extracorpórea","Barrial Moreno, Jacqueline, Facenda Mederos, Abel, Bravo Pérez, Luis A., Pérez Assef, Albadio","Revista Cubana de Anestesiología y Reanimación; 8(2); -","Revista Cubana de Anestesiología y Reanimación","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182009000200004&lang=pt" 
"S1726-67182009000200005-cub","Analgesia durante el trabajo de parto y su influencia sobre el estado neuroconductual del recién nacido","Gómez Hernández, Ariel, Domínguez Pérez, Braulio, Exposito Camacho, Alfredo","Revista Cubana de Anestesiología y Reanimación; 8(2); -","Revista Cubana de Anestesiología y Reanimación","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182009000200005&lang=pt" 
"S1726-67182009000200006-cub","Ventilación por presión en cirugía torácica","Orizondo Pajón, Sergio A., Morúa-Delgado Varela, Mónica, Falcón Guerra, Miriam, Pimienta Peguero, Milagros, Nicolau Cruz, Isis","Revista Cubana de Anestesiología y Reanimación; 8(2); -","Revista Cubana de Anestesiología y Reanimación","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182009000200006&lang=pt" 
"S1726-67182009000200007-cub","Metabolismo cerebral durante la anestesia total intravenosa con ketamina para tumores supratentoriales","González Pérez, Elvis, Nieto Monteagudo, Carlos G., Juanes Mora, Isade de la C., Aguila Soto, Paula C., González, Nereida, Rodríguez Santos, Caridad","Revista Cubana de Anestesiología y Reanimación; 8(2); -","Revista Cubana de Anestesiología y Reanimación","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1726-67182009000200007&lang=pt" 
"S0213-91112009000400014-spa","Utilización habitual de medicamentos en mujeres perimenopáusicas residentes en Jaca","Sanclemente Pérez, María Silvia, Rabanaque Hernández, María José","Gaceta Sanitaria; 23(4); 330-333","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400014&lang=pt" 
"S0213-91112009000400018-spa","Recursos diagnósticos para las infecciones de transmisión sexual en los laboratorios de Cataluña (España)","Calmet, Montserrat, Juvé, Rosa, Alberny, Mireia, Andreu, Antonia, Loureiro, Eva, Matas, Lourdes, Vilamala, Anna, Casabona, Jordi","Gaceta Sanitaria; 23(4); 348-350","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400018&lang=pt" 
"S0213-91112009000400020-spa","Distinguiendo entre «cita errónea» y plagio","Peiró, Salvador, Barber-Hueso, Carmen, Rodríguez-Sánchez, Óscar, Cervera-Pérez, Inmaculada","Gaceta Sanitaria; 23(4); 352-353","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400020&lang=pt" 
"S0213-91112009000400004-spa","Comentario: Integrando dimensiones en la intervención con personas mayores","Coll-Planas, Laura","Gaceta Sanitaria; 23(4); 278-279","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400004&lang=pt" 
"S0213-91112009000400022-spa","Fe de errores de &quot;Contaminación del aire interior y del agua de baño en piscinas cubiertas de Guipúzcoa&quot;","","Gaceta Sanitaria; 23(4); 357-357","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400022&lang=pt" 
"S0120-56092009000200025-col","AGENDA PROSPECTIVA DE INVESTIGACIÓN Y DESARROLLO TECNOLÓGICO PARA LA CADENA PRODUCTIVA DE CAUCHO NATURAL Y SU INDUSTRIA EN COLOMBIA","CASTELLANOS DOMÍNGUEZ, OSCAR FERNANDO, FONSECA RODRÍGUEZ, SANDRA LORENA, BARÓN NÚÑEZ, MARBY ROCÍO","Ingeniería e Investigación; 29(2); 146-147","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200025&lang=pt" 
"S0120-56092009000200024-col","EVOLUCIÓN EN LOS TRES MOMENTOS DE LA DOCENCIA EN INGENIERÍA","ALBÉNIZ LACLAUSTRA, VICENTE, CAÑÓN RODRÍGUEZ, JULIO CÉSAR, SALAZAR CONTRERAS, JAIME, SILVA SÁNCHEZ, EDUARDO","Ingeniería e Investigación; 29(2); 145-145","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200024&lang=pt" 
"S0120-56092009000200021-col","Los procesos en un modelo de gestión de patentes universitarias","López Gómez, María del Socorro, Simón, Rodolfo Schmal, Cabrales Gómez, Fernando, García Tobón, Carolina","Ingeniería e Investigación; 29(2); 135-141","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200021&lang=pt" 
"S0120-56092009000200020-col","Manufactura biológica e inteligente: atributos de la vida aplicados al desarrollo tecnológico","Jiménez Hernández, Claudia Nelcy, Castellanos Domínguez, Oscar Fernando, Montoya Restrepo, Luz Alexandra","Ingeniería e Investigación; 29(2); 127-134","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200020&lang=pt" 
"S0120-56092009000200023-col","MANUAL METODOLÓGICO PARA LA DEFINICIÓN DE AGENDAS DE INVESTIGACIÓN Y DESARROLLO EN CADENAS PRODUCTIVAS AGROINDUSTRIALES","CASTELLANOS DOMÍNGUEZ, OSCAR FERNANDO, TORRES PIÑEROS, LUZ MARINA, DOMÍNGUEZ MARTÍNEZ, KAREN PATRICIA","Ingeniería e Investigación; 29(2); 143-144","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200023&lang=pt" 
"S0120-56092009000200022-col","AYUDAS PARA LA COMPRENSIÓN ESPACIAL: Usando AUTO CAD","RINCÓN PARDO, JUAN EDILBERTO","Ingeniería e Investigación; 29(2); 142-142","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200022&lang=pt" 
"S0120-56092009000200010-col","An ARIMA model for forecasting Wi-Fi data network traffic values","Hernández Suarez, Cesar Augusto, Salcedo Parra, Octavio José, Escobar Díaz, Andrés","Ingeniería e Investigación; 29(2); 65-69","Ingeniería e Investigación","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200010&lang=pt" 
"S0120-56092009000200011-col","Modelos para el estudio fenomenológico de la combustión sin llama con simulación numérica","Herrera Múnera, Bernardo Argemiro, Amell Arrieta, Andrés Adolfo, Cadavid Sierra, Francisco Javier","Ingeniería e Investigación; 29(2); 70-76","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200011&lang=pt" 
"S0120-56092009000200012-col","A comparative study of GERIPA ethanol with other fuels","Lombardi, Geraldo, Rodríguez Ramos, Pedro A., Ometto, Aldo, Corsini, Romeu, Pérez Ones, Osney, Zumalacárregui de Cárdenas, Lourdes","Ingeniería e Investigación; 29(2); 77-80","Ingeniería e Investigación","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200012&lang=pt" 
"S0120-56092009000200013-col","Implementación del método de estabilización de Petrov-Galerkin en contracorriente para la solución numérica de problemas altamente advectivos","Galeano Urueña, Carlos Humberto, Mantilla Gonzalez, Juan Miguel, Garzón Alvarado, Diego Alexander","Ingeniería e Investigación; 29(2); 81-87","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200013&lang=pt" 
"S0120-56092009000200014-col","Producción de entropía y ley de enfriamiento de Newton","Barragán, Daniel","Ingeniería e Investigación; 29(2); 88-93","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200014&lang=pt" 
"S0120-56092009000200015-col","Aplicación de los sistemas de soporte a la decisión (DSS) en el comercio electrónico: Implementing a decision support system (DSS) in e-business","Ruiz G., Alexandra, Hernandez R., Leonardo A., Giraldo O., William J.","Ingeniería e Investigación; 29(2); 94-99","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200015&lang=pt" 
"S0120-56092009000200016-col","Implementación de dos estrategias de control para la velocidad de un motor DC","Rairán Antolines, José Danilo, Sierra Niño, Yeni Paola, Moreno Roballo, Néstor Iván","Ingeniería e Investigación; 29(2); 100-106","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200016&lang=pt" 
"S0120-56092009000200017-col","Fundamentos teóricos para el cálculo de los parámetros técnicos de las líneas eléctricas aéreas de baja tensión para su uso en telecomunicaciones","Bastidas Mora, Henry","Ingeniería e Investigación; 29(2); 107-111","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200017&lang=pt" 
"S0120-56092009000200018-col","Recuperación de señales dispersas utilizando orthogonal matching pursuit (OMP)","Lobato Polo, Adriana Patricia, Ruiz Coral, Rafael Humberto, Quiróga Sepúlveda, Julián Armando, Recio Vélez, Adolfo León","Ingeniería e Investigación; 29(2); 112-118","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200018&lang=pt" 
"S0120-56092009000200019-col","Metodología de diseño para la recogida de residuos sólidos urbanos mediante factores punta de generación: sistemas de caja fija (SCF)","Zafra Mejía, Carlos Alfonso","Ingeniería e Investigación; 29(2); 119-126","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200019&lang=pt" 
"S0120-56092009000200003-col","Determinación de la energía superficial libre de cementos asfálticos colombianos","Alvarez-Lugo, Allex E., Caro-Spinel, Silvia","Ingeniería e Investigación; 29(2); 20-24","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200003&lang=pt" 
"S0120-56092009000200002-col","Calibración de modelos de elementos finitos de muros de adobe por optimización","Rodríguez Calderón, Wilson, Pallares Muñoz, Myriam Rocío","Ingeniería e Investigación; 29(2); 10-19","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200002&lang=pt" 
"S0120-56092009000200001-col","Resistencia a la compresión y reología de cementantes ambientalmente amigables","Lizarazo Marriaga, Juan Manuel, Claisse, Peter","Ingeniería e Investigación; 29(2); 5-9","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200001&lang=pt" 
"S0120-56092009000200007-col","Detección de cortocircuito en el devanado de un motor sincrónico de imanes permanentes usando corriente de secuencia negativa en dominio tiempo","Quiroga, Jabid E.","Ingeniería e Investigación; 29(2); 48-52","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200007&lang=pt" 
"S0120-56092009000200006-col","Revisión de la literatura en interoperabilidad entre sistemas heterogéneos de software","Zapata, Carlos Mario, González Calderón, Guillermo","Ingeniería e Investigación; 29(2); 42-47","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200006&lang=pt" 
"S0120-56092009000200005-col","Evaluación del proceso de cocción para obtener un confite duro a partir de pulpa de araza (Eugenia stipitata)","Rodríguez Sandoval, Eduardo, Bastidas Garzón, Patricia","Ingeniería e Investigación; 29(2); 35-41","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200005&lang=pt" 
"S0120-56092009000200004-col","Características termogravimétricas de carbonizados obtenidos a altas velocidades de calentamiento","Rojas González, Andrés Felipe, Barraza Burgos, Juan Manuel","Ingeniería e Investigación; 29(2); 25-34","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200004&lang=pt" 
"S0120-56092009000200009-col","Estudio de la biosorción de cromo con hoja de café","Higuera Cobos, Oscar Fabián, Florez García, Luis Carlos, Arroyave Londoño, Juan Felipe","Ingeniería e Investigación; 29(2); 59-64","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200009&lang=pt" 
"S0120-56092009000200008-col","Arranque y operación a escala real de un sistema de tratamiento de lodos activos para aguas residuales de matadero","Pabón, Sandra Liliana, Suárez Gélvez, John Hermógenes","Ingeniería e Investigación; 29(2); 53-58","Ingeniería e Investigación","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56092009000200008&lang=pt" 
"S0213-91112009000400021-spa","La manera que tiene el infinito de caber en un cántaro","Porta, Miquel","Gaceta Sanitaria; 23(4); 354-354","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400021&lang=pt" 
"S0213-91112009000400017-spa","Políticas tutelares asimétricas: conciliando preferencias individuales y sociales en salud pública","Repullo Labrador, José Ramón","Gaceta Sanitaria; 23(4); 342-347","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400017&lang=pt" 
"S0213-91112009000400013-spa","Factores de riesgo de casos esporádicos de gastroenteritis por Campylobacter en niños","Fajó-Pascual, Marta, García, Pere Godoy, Aramburu Arnuelos, Jesús, Nogués Biau, Antoni","Gaceta Sanitaria; 23(4); 326-329","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400013&lang=pt" 
"S0213-91112009000400012-spa","Satisfacción de los usuarios con el servicio de teleoftalmología con cámara no midriática para el cribado de la retinopatía diabética","García Serrano, Mª José, Asensi Blanch, Ángel, Farré Marimon, Josep Maria, Colomé Sabaté, Ignasi, Gras Miguel, Maite, Saldias Ochandonera, Quima, Juan Ezquerra, Susana","Gaceta Sanitaria; 23(4); 322-325","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400012&lang=pt" 
"S0213-91112009000400011-spa","Efectos de la vacunación antigripal sobre el porcentaje de linfocitos T CD4 positivos en pacientes VIH 1/2 positivos: estudio de una cohorte","Barrionuevo Rosas, Leslie, Masuet Aumatell, Cristina, Ramon Torrell, Josep M.","Gaceta Sanitaria; 23(4); 315-321","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400011&lang=pt" 
"S0213-91112009000400010-spa","Análisis de coste-beneficio de un programa de prevención del tabaquismo en escolares","Hormigo Amaro, Jordi, García-Altés, Anna, López, Mª José, Bartoll, Xavier, Nebot, Manel, Ariza, Carles","Gaceta Sanitaria; 23(4); 311-314","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400010&lang=pt" 
"S0213-91112009000400009-spa","Factors associated with chloroquine induced pruritus during malaria treatment in Mozambican University students","Gama, Helena, Ismael, Aldo, Sitoi, Felicidade, Matola, André, Barros, Henrique, Lunet, Nuno","Gaceta Sanitaria; 23(4); 306-310","Gaceta Sanitaria","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400009&lang=pt" 
"S0213-91112009000400008-spa","Frecuencia y tendencia temporal de los defectos congénitos en Asturias: La necesidad de la vigilancia clinicoepidemiológica","Mosquera Tenreiro, Carmen, Riaño Galán, Isolina, Rodríguez Dehli, Cristina, Fernández Toral, Joaquín, Moro Bayón, Carmen, Rodríguez Fernández, Adela, Suárez Menéndez, M. Etelvina, García López, Enrique, Ariza Hevia, Fernando","Gaceta Sanitaria; 23(4); 300-305","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400008&lang=pt" 
"S0213-91112009000400007-spa","A mortality study of the last outbreak of yellow fever in Barcelona City (Spain) in 1870","Canela Soler, Jaume, Pallarés Fusté, Maria Rosa, Abós Herràndiz, Rafael, Nebot Adell, Carme, Lawrence, Robert S.","Gaceta Sanitaria; 23(4); 295-299","Gaceta Sanitaria","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400007&lang=pt" 
"S0213-91112009000400006-spa","Estimating the health and economic benefits associated with reducing air pollution in the Barcelona metropolitan area (Spain)","Pérez, Laura, Sunyer, Jordi, Künzli, Nino","Gaceta Sanitaria; 23(4); 287-294","Gaceta Sanitaria","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400006&lang=pt" 
"S0213-91112009000400005-spa","Factores que influyen en la coordinación entre niveles asistenciales según la opinión de directivos y profesionales sanitarios","Henao Martínez, Diana, Vázquez Navarrete, M. Luisa, Vargas Lorenzo, Ingrid","Gaceta Sanitaria; 23(4); 280-286","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400005&lang=pt" 
"S0213-91112009000400003-spa","Evaluación del proyecto estatal de intervención para la mejora de la calidad de vida y la reducción de complicaciones asociadas al envejecimiento: «Agrega salud a tus años»","Horacio Marín, Gustavo, Homar, Cecilia, Niedfeld, Germán, Matcovick, Graciela, Mamonde, Mario","Gaceta Sanitaria; 23(4); 272-277","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400003&lang=pt" 
"S0213-91112009000400002-spa","Comparación de dos métodos para corregir el sesgo de no respuesta a una encuesta: sustitución muestral y ajuste según propensión a responder","Vives, Alejandra, Ferreccio, Catterina, Marshall, Guillermo","Gaceta Sanitaria; 23(4); 266-271","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400002&lang=pt" 
"S0213-91112009000400001-spa","Crisis económica y salud","Dávila Quintana, Carmen Delia, López-Valcárcel, Beatriz González","Gaceta Sanitaria; 23(4); 261-265","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400001&lang=pt" 
"S0213-91112009000400019-spa","La cita errónea encadenada al frío de las vacunas","Tuells, José, Pastor Villalba, Eliseo, Portero Alonso, Antonio, Martín Ivorra, Rosa","Gaceta Sanitaria; 23(4); 351-351","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400019&lang=pt" 
"S0213-91112009000400015-spa","Revisión estructurada de los cuestionarios y escalas que miden la actividad física en los adultos mayores y ancianos","Guirao-Goris, Josep Adolf, Cabrero-García, Julio, Moreno Pina, J. Patricia, Muñoz-Mendoza, Carmen Luz","Gaceta Sanitaria; 23(4); 334.e51-334.e67","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400015&lang=pt" 
"S0213-91112009000400016-spa","Características de la producción científica sobre cuidados familiares prestados por mujeres inmigrantes","Casado-Mejía, Rosa, Ruiz-Arias, Esperanza, Solano-Parés, Ana","Gaceta Sanitaria; 23(4); 335-341","Gaceta Sanitaria","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0213-91112009000400016&lang=pt" 
"S0100-15742009000200001-scl","EDITORIAL","","Cadernos de Pesquisa; 39(137); 349-350","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200001&lang=pt" 
"S0100-15742009000200010-scl","Intercâmbios acadêmicos internacionais: bolsas Capes, CNPq e Fapesp","Mazza, Débora","Cadernos de Pesquisa; 39(137); 521-547","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200010&lang=pt" 
"S0100-15742009000200012-scl","Autoestima e alfabetização: o que há nessa relação?","Traversini, Clarice Salete","Cadernos de Pesquisa; 39(137); 577-595","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200012&lang=pt" 
"S0100-15742009000200015-scl","Heterogeneidade do desempenho de alunos da Unicamp, do ingresso à conclusão","Maia, Rafael Pimentel, Pinheiro, Hildete Prisco, Pinheiro, Aluisio de Souza","Cadernos de Pesquisa; 39(137); 645-660","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200015&lang=pt" 
"S0100-15742009000200018-scl","Planeta web 2.0: inteligencia colectiva o medios fast food","Halmann, Adriane Lizbehd, Argollo, Rita Virginia, Aragão, Géssica de Oliveira","Cadernos de Pesquisa; 39(137); 688-693","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200018&lang=pt" 
"S0100-15742009000200017-scl","Mercado de trabalho e gênero: comparações internacionais","Santos, Naira Pinheiro dos","Cadernos de Pesquisa; 39(137); 685-693","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200017&lang=pt" 
"S0100-15742009000200002-scl","A transmissão cultural assediada: metamorfoses da cultura comum na escola","Dussel, Inés","Cadernos de Pesquisa; 39(137); 351-365","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200002&lang=pt" 
"S0100-15742009000200003-scl","Estudos de currículo: avanços e desafios no processo de internacionalização","Moreira, Antonio Flavio Barbosa","Cadernos de Pesquisa; 39(137); 367-381","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200003&lang=pt" 
"S0100-15742009000200004-scl","Currículo: entre teorias e métodos","Pacheco, José Augusto","Cadernos de Pesquisa; 39(137); 383-400","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200004&lang=pt" 
"S0100-15742009000200005-scl","A luta pela ética no ensino fundamental: religiosa ou laica?","Cunha, Luiz Antônio","Cadernos de Pesquisa; 39(137); 401-419","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200005&lang=pt" 
"S0100-15742009000200006-scl","Práticas educacionais distintas: a psicologia no ensino médio paulista","Dadico, Luciana","Cadernos de Pesquisa; 39(137); 420-440","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200006&lang=pt" 
"S0100-15742009000200007-scl","Tecnologia, trabalho e formação na reforma curricular do ensino médio","Silva, Monica Ribeiro da","Cadernos de Pesquisa; 39(137); 441-460","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200007&lang=pt" 
"S0100-15742009000200008-scl","As políticas de diversidade na educação no governo Lula","Moehlecke, Sabrina","Cadernos de Pesquisa; 39(137); 461-487","Cadernos de Pesquisa","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200008&lang=pt" 
"S0100-15742009000200009-scl","Combate ao sexismo em livros didáticos: construção da agenda e sua crítica","Rosemberg, Fúlvia, Moura, Neide Cardoso de, Silva, Paulo Vinícius Baptista","Cadernos de Pesquisa; 39(137); 489-519","Cadernos de Pesquisa","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200009&lang=pt" 
"S0100-15742009000200011-scl","A teoria das representações sociais nos estudos sobre representações de professores","Menin, Maria Suzana de Stefano, Shimizu, Alessandra de Morais, Lima, Claudia Maria de","Cadernos de Pesquisa; 39(137); 549-576","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200011&lang=pt" 
"S0100-15742009000200013-scl","Formação de professores no Rio de Janeiro durante o Estado Novo","Lopes, Sonia de Castro","Cadernos de Pesquisa; 39(137); 597-619","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200013&lang=pt" 
"S0100-15742009000200014-scl","Cotistas e não-cotistas: rendimento de alunos da Universidade de Brasília","Velloso, Jacques","Cadernos de Pesquisa; 39(137); 621-644","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200014&lang=pt" 
"S0100-15742009000200016-scl","Zygmunt bauman: entrevista sobre a educação. Desafios pedagógicos e modernidade líquida","Porcheddu, Alba, Rezende, Neide Luzia de, Bulgarelli, Marcello","Cadernos de Pesquisa; 39(137); 661-684","Cadernos de Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742009000200016&lang=pt" 
"S0120-28042009000200005-col","YBCO THICK FILMS BY SOFT CHEMICAL MELT-ANNEALING METHOD","Garcés, Paula A., Marino, Alvaro","Revista Colombiana de Química; 38(2); 249-256","Revista Colombiana de Química","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-28042009000200005&lang=pt" 
