"S1516-84842008000100024-scl","Estudo das alterações moleculares do gene ABO em doadores de sangue fenotipados como A3 e A3B","Domingues, Alexandre E.","Revista Brasileira de Hematologia e Hemoterapia; 30(1); 83-84","Revista Brasileira de Hematologia e Hemoterapia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842008000100024&lang=pt" 
"S0213-12852008000100001-esp","","Bascones Martínez, Antonio","Avances en Odontoestomatología; 24(1); 9-9","Avances en Odontoestomatología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852008000100001&lang=pt" 
"S0365-05962008000100011-scl","Escabiose na cabeça e pescoço: nós a estamos reconhecendo?","Kovacs, Fabiana Thais, Silveira, Vera Magalhães da, Bandeira, Aurilene Monteiro","Anais Brasileiros de Dermatologia; 83(1); 83-85","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100011&lang=pt" 
"S0365-05962008000100008-scl","Síndrome dos cabelos impenteáveis (pili canaliculi): variabilidade clínica em 12 membros de uma família","Cunha Filho, Roberto Rheingantz da, Almeida Jr, Hiram Larangeira de, Rocha, Nara Moreira, Castro, Luis Antônio Suita de","Anais Brasileiros de Dermatologia; 83(1); 53-55","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100008&lang=pt" 
"S0365-05962008000100005-scl","Impacto na qualidade de vida em pacientes com hanseníase: correlação do Dermatology Life Quality Index com diversas variáveis relacionadas à doença","Martins, Bruna Dacier Lobato, Torres, Fernanda Nogueira, Oliveira, Maria Leide Wand-Del-Rey de","Anais Brasileiros de Dermatologia; 83(1); 39-43","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100005&lang=pt" 
"S0365-05962008000100007-scl","Dermatose por IgA linear induzida pela gestação","Kanagusuko, Telma, Aoki, Valéria, Tebcherani, Antonio José, Sanchez, Ana Paula Galli","Anais Brasileiros de Dermatologia; 83(1); 49-52","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100007&lang=pt" 
"S0365-05962008000100014-scl","Dermatologia comparativa: verrugas virais","Tannus, Bruno Guimarães, Sato, Mauricio Shigueru, Cavalin, Leila Cristina, Brenner, Fabiane Mullinari","Anais Brasileiros de Dermatologia; 83(1); 93-94","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100014&lang=pt" 
"S0365-05962008000100013-scl","Caso para diagnóstico","Froes, Giselle Carvalho, Bittencourt, Flávia Vasques, Resende, Ana Cristina Brandão de, Brandão, Flávia Vieira","Anais Brasileiros de Dermatologia; 83(1); 90-92","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100013&lang=pt" 
"S0365-05962008000100009-scl","Clinical correlations of recent developments in the pathogenesis of atopic dermatitis","Sehra, Sarita, Tuana, Florencia M. Barbé, Holbreich, Mark, Mousdicas, Nico, Kaplan, Mark H., Travers, Jeffrey B.","Anais Brasileiros de Dermatologia; 83(1); 57-73","Anais Brasileiros de Dermatologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100009&lang=pt" 
"S0365-05962008000100012-scl","Você conhece esta síndrome?","Freitas, Thais Helena Proença de, Rotter, Anita, Muller, Helena, Scalissi, Nilza Maria","Anais Brasileiros de Dermatologia; 83(1); 87-89","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100012&lang=pt" 
"S0365-05962008000100017-scl","Porfiria cutânea tardia. Estudo evolutivo das características clínicas e laboratoriais: bioquímica, imunofluorescênciae microscopia óptica","Vieira, Fátima Mendonça Jorge","Anais Brasileiros de Dermatologia; 83(1); 96-96","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100017&lang=pt" 
"S0365-05962008000100016-scl","Polimorfismos do gene SLC11A1 (NRAMP1) na Leishmaniose Tegumentar Americana em população de uma região do sudeste do Brasil","Gatti, Maria Fernanda Chociay","Anais Brasileiros de Dermatologia; 83(1); 95-96","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100016&lang=pt" 
"S0365-05962008000100015-scl","Efeitos da radiação solar crônica e prolongada sobre o sistema imunológico de pescadores do Recife","Bezerra, Sarita Maria de Fátima Martins de Carvalho","Anais Brasileiros de Dermatologia; 83(1); 95-95","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100015&lang=pt" 
"S0365-05962008000100002-scl","Dermatologia na pele negra","Alchorne, Mauricio Mota de Avelar, Abreu, Marilda Aparecida Milanez Morgado de","Anais Brasileiros de Dermatologia; 83(1); 7-20","Anais Brasileiros de Dermatologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962008000100002&lang=pt" 
"S0213-12852008000100006-esp","Aspectos prácticos en la prevención del cáncer oral","Chimenos Küstner, E.","Avances en Odontoestomatología; 24(1); 61-67","Avances en Odontoestomatología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852008000100006&lang=pt" 
"S0213-12852008000100010-esp","Malignización del liquen plano oral","Cerero-Lapiedra, R.","Avances en Odontoestomatología; 24(1); 97-103","Avances en Odontoestomatología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852008000100010&lang=pt" 
"S0213-12852008000100007-esp","Marcadores de senescencia celular en cáncer y precáncer oral","Campo-Trapero, J., Cano-Sánchez, J., López-Durán, M., Palacios-Sánchez, B., Sánchez-Gutierrez, J.J., Bascones-Martínez, A.","Avances en Odontoestomatología; 24(1); 69-80","Avances en Odontoestomatología","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852008000100007&lang=pt" 
"S0212-16112008000100007-esp","Valoración nutricional de los menús escolares de los colegios públicos de la isla de Tenerife","Campos Díaz, J., Rodríguez Álvarez, C., Calvo Pacheco, M., Arévalo Morales, M. P., Sierra López, A., Arias Rodríguez, A.","Nutrición Hospitalaria; 23(1); 41-45","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000100007&lang=pt" 
"S0212-16112008000100001-esp","Revisión de ensayos clínicos controlados mediante cambios en el comportamiento para el tratamiento de la obesidad","Márquez-Ibáñez, B., Armendáriz-Anguiano, A. L., Bacardí-Gascón, M., Jiménez-Cruz, A.","Nutrición Hospitalaria; 23(1); 1-5","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000100001&lang=pt" 
"S1130-01082008000200003-esp","Evaluación del uso de los inhibidores de la bomba de protones en un servicio de medicina interna","Martín-Echevarría, E., Pereira Juliá, A., Torralba, M., Arriola Pereda, G., Martín Dávila, P., Mateos, J., Rodríguez Zapata, M.","Revista Española de Enfermedades Digestivas; 100(2); 76-81","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200003&lang=pt" 
"S0212-16112008000100003-esp","Efecto de la ingesta de un preparado lácteo con fibra dietética sobre el estreñimiento crónico primario idiopático","López Román, J., Martínez Gonzálvez, A. B., Luque, A., Pons Miñano, J. A., Vargas Acosta, A., Iglesias, J. R., Hernández, M.","Nutrición Hospitalaria; 23(1); 12-19","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000100003&lang=pt" 
"S0212-16112008000100009-esp","Influencia de la temperatura en la ingesta de pacientes hospitalizados","González Molero, I., Olveira Fuster, G., Liébana, M. I., Oliva, L., Laínez López, M., Muñoz Aguilar, A.","Nutrición Hospitalaria; 23(1); 54-59","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000100009&lang=pt" 
"S0100-39842008000100016-scl","","Nacif, Marcelo Souto","Radiologia Brasileira; 41(1); 18-18","Radiologia Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842008000100016&lang=pt" 
"S1130-01082008000200002-esp","Diagnóstico y tratamiento de los quistes de colédoco: Presentación de 10 nuevos casos","Uribarrena Amezaga, R., Raventós, N., Fuentes, J., Elías, J., Tejedo, V., Uribarrena Echebarría, R.","Revista Española de Enfermedades Digestivas; 100(2); 71-75","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200002&lang=pt" 
"S1130-01082008000200017-esp","Hepatitis A outbreak in Thailand during the past 25-year period: A summary","Wiwanitkit, V.","Revista Española de Enfermedades Digestivas; 100(2); 115-116","Revista Española de Enfermedades Digestivas","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200017&lang=pt" 
"S1130-01082008000200013-esp","Infradiagnóstico de trastornos motores esofágicos en colagenosis y enfermedades autoinmunes","Corominas, H., González-Suárez, B., Riera, M., Fíguls, R.","Revista Española de Enfermedades Digestivas; 100(2); 110-111","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200013&lang=pt" 
"S1130-01082008000200015-esp","Lesión iatrogénica de un conducto aberrante del sectorial anterior derecho hepático (segmentos V-VIII) independiente: Dificultades en su diagnóstico y tratamiento","Gómez Portilla, A., Romero Pujana, E., Martín, E., Martínez de Lecea, C., Magrach, L., Olabarria, I., Sancha, A., Cendoya, I., Cortés, J.","Revista Española de Enfermedades Digestivas; 100(2); 113-115","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200015&lang=pt" 
"S1130-01082008000200016-esp","Level of transaminase enzymes in the reported cases of bird flu infection in Thailand","Wiwanitkit, V.","Revista Española de Enfermedades Digestivas; 100(2); 115-115","Revista Española de Enfermedades Digestivas","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200016&lang=pt" 
"S0212-16112008000100015-esp","Gregorio Varela Mosquera","","Nutrición Hospitalaria; 23(1); 81-81","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000100015&lang=pt" 
"S0042-96862008000200007-spa","Smoke alarm from Afghanistan to Morocco","Gavlak, Dale","Bulletin of the World Health Organization; 86(2); 89-90","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200007&lang=pt" 
"S0042-96862008000200004-spa","Echocardiographic screening for rheumatic heart disease","Marijon, Eloi, Ou, Phalla, Celermajer, David S, Ferreira, Beatriz, Mocumbi, Ana Olga, Sidi, Daniel, Jouven, Xavier","Bulletin of the World Health Organization; 86(2); 84-84","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200004&lang=pt" 
"S0042-96862008000200003-spa","What evolutionary biology offers public health","Nesse, Randolph M","Bulletin of the World Health Organization; 86(2); 83-83","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200003&lang=pt" 
"S0042-96862008000200002-spa","Malaria eradication back on the table","Tanner, Marcel, Savigny, Don de","Bulletin of the World Health Organization; 86(2); 82-82","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200002&lang=pt" 
"S0042-96862008000200001-spa","In this month’s Bulletin","","Bulletin of the World Health Organization; 86(2); 81-81","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200001&lang=pt" 
"S0042-96862008000200008-spa","Hopes and fears for malaria","","Bulletin of the World Health Organization; 86(2); 91-92","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200008&lang=pt" 
"S0042-96862008000200006-spa","Space technology: a new frontier for public health","","Bulletin of the World Health Organization; 86(2); 87-88","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200006&lang=pt" 
"S0042-96862008000200005-spa","Getting health to rural communities in Bangladesh","Amin, Aasha Mehreen","Bulletin of the World Health Organization; 86(2); 85-86","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200005&lang=pt" 
"S0042-96862008000200009-spa","Recent news from WHO","","Bulletin of the World Health Organization; 86(2); 92-92","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200009&lang=pt" 
"S0042-96862008000200014-spa","Methodological considerations in implementing the WHO Global Survey for Monitoring Maternal and Perinatal Health","Shah, Archana, Faundes, Anibal, Machoki, M&#039;Imunya, Bataglia, Vicente, Amokrane, Faouzi, Donner, Allan, Mugerwa, Kidza, Carroli, Guillermo, Fawole, Bukola, Langer, Ana, Wolomby, Jean José, Naravaez, Alberto, Nafiou, Idi, Kublickas, Marius, Valladares, Eliette, Velasco, Alejandro, Zavaleta, Nelly, Neves, Isilda, Villar, José","Bulletin of the World Health Organization; 86(2); 126-131","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200014&lang=pt" 
"S0042-96862008000200016-spa","Vaccination greatly reduces disease, disability, death and inequity worldwide","Andre, FE, Booy, R, Bock, HL, Clemens, J, Datta, SK, John, TJ, Lee, BW, Lolekha, S, Peltola, H, Ruff, TA, Santosham, M, Schmitt, HJ","Bulletin of the World Health Organization; 86(2); 140-146","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200016&lang=pt" 
"S0042-96862008000200018-spa","Optimizing paediatric HIV care in Kenya: challenges in early infant diagnosis","Cherutich, Peter, Inwani, Irene, Nduati, Ruth, Mbori-Ngachad, Dorothy","Bulletin of the World Health Organization; 86(2); 155-160","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200018&lang=pt" 
"S0212-16112008000100005-esp","Non-clinical adolescent girls at risk of eating disorder: under-reporters or restrained eaters?","Babio, N., Canals, J., Fernández-Ballart, J., Arija, V.","Nutrición Hospitalaria; 23(1); 20-26","Nutrición Hospitalaria","Inglês","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000100005&lang=pt" 
"S0212-16112008000100008-esp","Prevalencia de desnutrición en pacientes con neoplasia digestiva previa cirugía","Cid Conde, L., Fernández López, T., Neira Blanco, P., Arias Delgado, J., Varela Correa, J. J., Gómez Lorenzo, F. F.","Nutrición Hospitalaria; 23(1); 46-53","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000100008&lang=pt" 
"S1130-01082008000200012-esp","Tuberculosis intestinal: un reto diagnóstico","Benito García, P., Prieto Vicente, V., Geijo Martínez, F., Fradejas Salazar, P., Sánchez Garrido, A., Velasco Guardado, A., Rodríguez Rincón, M. T.","Revista Española de Enfermedades Digestivas; 100(2); 109-110","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200012&lang=pt" 
"S1130-01082008000200001-esp","Impedancia intraluminal multicanal asociada a pHmetría en el estudio de la enfermedad por reflujo gastroesofágico","Ruiz de León San Juan, A., Pérez de la Serna Bueno, J. A.","Revista Española de Enfermedades Digestivas; 100(2); 67-70","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200001&lang=pt" 
"S1130-01082008000200011-esp","Colitis microscópica","Miquel Plaza, J., Mingo Baelloso, Y.","Revista Española de Enfermedades Digestivas; 100(2); 108-108","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200011&lang=pt" 
"S1130-01082008000200018-esp","In memoriam: Antonio Bienvenido Navarro","González Mateos, F.","Revista Española de Enfermedades Digestivas; 100(2); 117-118","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200018&lang=pt" 
"S1130-01082008000200014-esp","Hepatocarcinoma simulando hiperplasia nodular focal","Yáñez López, J., Blanco Rodríguez, M., Souto Ruzo, J., Gómez Gutiérrez, M., Alvite Canosa, M., Arnal Monreal, F.","Revista Española de Enfermedades Digestivas; 100(2); 111-113","Revista Española de Enfermedades Digestivas","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082008000200014&lang=pt" 
"S0212-16112008000100014-esp","","","Nutrición Hospitalaria; 23(1); 80-80","Nutrición Hospitalaria","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112008000100014&lang=pt" 
"S0042-96862008000200010-spa","Intermittent preventive treatment of malaria in pregnancy: a new delivery system and its effect on maternal health and pregnancy outcomes in Uganda","Mbonye, A K, Bygbjerg, I C, Magnussen, P","Bulletin of the World Health Organization; 86(2); 93-100","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200010&lang=pt" 
"S0042-96862008000200011-spa","Cost-effectiveness of malaria diagnostic methods in sub-Saharan Africa in an era of combination therapy","Shillcutt, Samuel, Morel, Chantal, Goodman, Catherine, Coleman, Paul, Bell, David, Whitty, Christopher JM, Mills, A","Bulletin of the World Health Organization; 86(2); 101-110","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200011&lang=pt" 
"S0042-96862008000200012-spa","Individual and population burdens of major trauma in the Netherlands","Holtslag, Herman R, van Beeck, Eduard F, Lichtveld, Rob A, Leenen, Loek PH, Lindeman, Eline, van der Werkend, Chris","Bulletin of the World Health Organization; 86(2); 111-117","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200012&lang=pt" 
"S0212-71992008000200015-esp","Enfermedad perianal de evolución tórpida","Oropesa Juanes, R., Abril López de Medrano, V., Huguet, J. M., Roig, J. V., Ballester, J. E., Ortega, E.","Anales de Medicina Interna; 25(2); 101-102","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200015&lang=pt" 
"S0212-71992008000200003-esp","Hemoglobinopatías diagnosticadas en el área sanitaria del Hospital Universitario Nuestra Señora de Candelaria de Santa Cruz de Tenerife durante un año","Heras Flórez, S. de las, Pérez Hernández, L. M.","Anales de Medicina Interna; 25(2); 61-66","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200003&lang=pt" 
"S0212-71992008000200006-esp","Coexistencia de Síndrome Lifoproliferativo Crónico y Síndrome Mieloproliferativo Crónico en tres pacientes","Hernández Sánchez, M. C., García Quiroga, H., Ulibarrena Redondo, C., Méndez Sánchez, J. A.","Anales de Medicina Interna; 25(2); 78-80","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200006&lang=pt" 
"S0212-71992008000200005-esp","Efectividad de bortezomib y dexametasona en el tratamiento de mieloma múltiple refractario: estudio retrospectivo de una serie de casos consecutivos","Khosravi Shahi, P., Sabin Domínguez, P., Encinas García, S., Izarzugaza Perón, Y., Pérez Manga, G.","Anales de Medicina Interna; 25(2); 73-77","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200005&lang=pt" 
"S0212-71992008000200008-esp","Ascitis mielomatosa: Reporte de un caso y revisión de la literatura","Young, P., Finn, B. B., Pellegrini, D., Bruetman, J. E., Shanley, C. M., Tolosa Vilell, C., Trimarchi, H.","Anales de Medicina Interna; 25(2); 85-89","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200008&lang=pt" 
"S0212-71992008000200002-esp","Recidiva local tras la cirugía del cáncer de pulmón no microcrítico: Factores pronósticos","Bernal Bernal, R., León Jiménez, A., Jaén Olasolo, J., Benítez Rodríguez, E., Mateo Vallejo, F.","Anales de Medicina Interna; 25(2); 55-60","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200002&lang=pt" 
"S0212-71992008000200007-esp","Hemoperitoneo como forma de presentación del carcinoma hepatocelular: experiencia de tres casos con rotura tumoral espontánea y revisión de la literatura","Fernández-Ruiz, M., Guerra-Vales, J. M., Llenas-García, J., Delgado-García, J. M., Gómez-Pellico, C., González-Barber, A.","Anales de Medicina Interna; 25(2); 81-84","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200007&lang=pt" 
"S0212-71992008000200016-esp","Infarto de la arteria cerebral media como forma de presentación de la tuberculosis miliar","Zalba Etayo, B., Obón Azuara, B., Gutiérrez Cía, I., Villanueva Anadón, B., Ridruejo Sáez, R.","Anales de Medicina Interna; 25(2); 102-103","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200016&lang=pt" 
"S0212-71992008000200010-esp","Fiebre periódica hereditaria","Estébanez Muñoz, M., Gómez Cerezo, J., López Rodríguez, M., Pagán Muñoz, B., Barbado Hernández, F. J.","Anales de Medicina Interna; 25(2); 93-97","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200010&lang=pt" 
"S0212-71992008000200013-esp","Mujer de 28 años VIH negativa con sarcoma de Kaposi, púrpura trombocitopénica idiopática e hipogammaglobulinemia","Fonseca Aizpuru, E. M., Arias Miranda, I., García-Alcalde, M. L., Nuño Mateo, F. J.","Anales de Medicina Interna; 25(2); 100-100","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200013&lang=pt" 
"S0212-71992008000200011-esp","Infradiagnóstico del déficit de hierro en pacientes ambulatorios debido al mal uso y a las limitaciones de los marcadores bioquímicos: utilidad del contenido de hemoglobina del reticulocito","González García, M. E., Cepeda Piorno, J., González Huerta, A. J., Fernández Álvarez, C.","Anales de Medicina Interna; 25(2); 98-99","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200011&lang=pt" 
"S0212-71992008000200014-esp","¿Qué actitud se debe adoptar ante el traumatismo pancreático?","Obón Azuara, B., Gutiérrez Cía, I., Luque Gómez, P., Velilla Soriano, C.","Anales de Medicina Interna; 25(2); 100-101","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200014&lang=pt" 
"S0212-71992008000200004-esp","Vigilancia epidemiológica de la intoxicación aguda en el área sur de la comunidad de Madrid: estudio Veia 2004","Caballero Vallés, P. J., Dorado Pombo, S., Díaz Brasero, A., Eugenia García Gil, M., Yubero Salgado, L., Torres Pacho, N., Ibero Esparza, C., Cantero Bengoechea, J.","Anales de Medicina Interna; 25(2); 67-72","Anales de Medicina Interna","Espanhol","2008","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-71992008000200004&lang=pt" 
"S0100-736X2008000200003-scl","Blood-gas and electrolyte values for Amazon parrots (Amazona aestiva)","Paula, Valéria V., Fantoni, Denise T., Otsuki, Denise A., Auler Jr, José O.C.","Pesquisa Veterinária Brasileira; 28(2); 108-112","Pesquisa Veterinária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2008000200003&lang=pt" 
"S0100-736X2008000200002-scl","Estudo anatômico das artérias coronárias de suínos Landrace","Moura Junior, Paulo C., Vieira, Tiago H.M., Vieira, Saulo R.C., Sobreiro, Durval, Ruiz, Cristiane R., Wafae, Gabriela C., Silva, Nailton C. da, Wafae, Nader","Pesquisa Veterinária Brasileira; 28(2); 103-107","Pesquisa Veterinária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2008000200002&lang=pt" 
"S0100-736X2008000200005-scl","Artroscopia do joelho de ovinos","Hette, Khadije, Rahal, Sheila C., Volpi, Reinaldo S., Ferreira, Danilo Otávio L., Teixeira, Carlos R.","Pesquisa Veterinária Brasileira; 28(2); 119-123","Pesquisa Veterinária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2008000200005&lang=pt" 
"S0100-736X2008000200006-scl","Metabolismo e distribuição do flúor em ovinos jovens tratados cronicamente com fluoreto de sódio","Filappi, Andreane R., Prestes, Danívia S., Antes, Fabiane G., Flores, Éder L.M., Dressler, Valderi L., Flores, Érico M.M., Cecim, Marcelo","Pesquisa Veterinária Brasileira; 28(2); 124-128","Pesquisa Veterinária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2008000200006&lang=pt" 
"S0100-736X2008000200001-scl","Assessment of NADPH-diaphorase stained myenteric neurons of the jejunum of diabetic rats supplemented with ascorbic acid","Silverio, Sônia M., Mari, Renata de B., Clebis, Naianne K., Scoz, Juliana R., Germano, Ricardo de M., Agreste, Fernanda, Bombonato, Pedro Primo, Stabille, Sandra R.","Pesquisa Veterinária Brasileira; 28(2); 95-102","Pesquisa Veterinária Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2008000200001&lang=pt" 
"S0100-736X2008000200004-scl","Vascularização arterial da região do nó sinoatrial em corações suínos: origem, distribuição e quantificação","Vidotti, Ana P., Agreste, Fernanda R., Bombonato, Pedro P., Prado, Isaura M. M., Monteiro, Rosângela","Pesquisa Veterinária Brasileira; 28(2); 113-118","Pesquisa Veterinária Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2008000200004&lang=pt" 
"S0042-96862008000200013-spa","Comparison of rubella seroepidemiology in 17 countries: progress towards international disease control targets","Nardone, Anthony, Tischer, Annedore, Andrews, Nick, Backhouse, Jo, Theeten, Heidi, Gatcheva, Nina, Zarvou, Marios, Kriz, Bohumir, Pebody, Richard G, Bartha, Kalman, O’Flanagan, Darina, Cohen, Dani, Duks, Arnis, Griskevicius, Algirdas, Mossong, Joel, Barbara, Christopher, Pistol, Adrianna, Slaciková, Margareta, Prosenc, Katarina, Johansen, Kari, Mille, Elizabeth","Bulletin of the World Health Organization; 86(2); 118-125","Bulletin of the World Health Organization","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862008000200013&lang=pt" 
