"S0718-560X2014000400011-chl","Fishing in Easter Island, a recent history (1950-2010)","Zylich, Kyrstn, Harper, Sarah, Lidandeo, Roberto, Vega, Rodrigo, Zeller, Dirk","Latin american journal of aquatic research; 42(4); 845-856","Latin american journal of aquatic research","Inglês","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-560X2014000400011&lang=pt" 
"S0121-50512014000400005-col","Los habitus en la comprensión de la cultura organizacional: un estudio en Procesos y Diseños Energéticos S.A.","Higuita López, Daimer, Sanabria Sánchez, Fabián","Innovar; 24(54); 59-74","Innovar","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400005&lang=pt" 
"S0121-50512014000400008-col","Accrual Financial Reporting in the Public Sector: Is it a Reality?","Brusca Alijarde, Isabel, Montesinos Julve, Vicente","Innovar; 24(54); 107-120","Innovar","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400008&lang=pt" 
"S0121-50512014000400011-col","Influencia de la cultura en el comportamiento de compra online de productos turísticos. El caso de España y México","Sanz Blas, Silvia, Ruiz Mafé, Carla, Pérez Pérez, Isabel, Hernández Ortega, Blanca","Innovar; 24(54); 153-165","Innovar","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400011&lang=pt" 
"S0121-50512014000400010-col","El factor de la percepción de control como determinante en la intención de compra de productos ecológicos","Puelles Gallo, Maria, Llorens Marín, Miguel, Talledo Flores, Hernán","Innovar; 24(54); 139-152","Innovar","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400010&lang=pt" 
"S0121-50512014000400013-col","Individual Scholar Productivity Rankings in Business Ethics Research","Warnick, Benjamin J, Rodrigo, Pablo, Albrecht, Chad O, Stephens, Nathaniel M","Innovar; 24(54); 183-198","Innovar","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400013&lang=pt" 
"S0121-50512014000400012-col","Relación entre inversión publicitaria y demanda turística a través de la teoría de la cointegración","Rodriguez Molina, Miguel Ángel, Frías Jamilena, Dolores Maria, Polo Peña, Ana Isabel, Rodríguez López, María Eugenia","Innovar; 24(54); 167-182","Innovar","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400012&lang=pt" 
"S0121-50512014000400014-col","Análisis de la eficiencia técnica y su relación con los resultados de la evaluación de desempeño en una Universidad Chilena","Cáceres V, Hernán, Kristjanpoller R, Werner, Tabilo A, Jorge","Innovar; 24(54); 199-217","Innovar","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400014&lang=pt" 
"S0121-50512014000400016-col","Las nuevas metodologías docentes y su repercusión en los planes de estudio","Amo, Elisa, Jareño, Francisco, Lagos, M. Gabriela, Tobarra, María Ángeles","Innovar; 24(54); 231-249","Innovar","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400016&lang=pt" 
"S0121-50512014000400004-col","Los Estudios Organizacionales. Un campo de conocimiento comprensivo para el estudio de las organizaciones: A comprehensive field of knowledge for research concerning organizations","Gonzales-Miranda, René","Innovar; 24(54); 43-58","Innovar","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400004&lang=pt" 
"S0121-50512014000400006-col","Gobierno abierto: transparencia, participación y colaboración en las Administraciones Públicas","García García, Jesús","Innovar; 24(54); 75-88","Innovar","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-50512014000400006&lang=pt" 
"S0212-16112014001100028-esp","Assessment of body composition, through anthropometric and non-anthropometric methods, of University students from Valencia (Spain)","Olearo, Beatrice, Soriano Del Castillo, José Miguel, Boselli, Pietro Marco, Micó, Lydia","Nutrición Hospitalaria; 30(4); 911-918","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100028&lang=pt" 
"S0212-16112014001100006-esp","Los niveles de mineralización ósea están influenciados por la composición corporal en niños y adolescentes","Correa Rodríguez, María, Rueda Medina, Blanca, González Jiménez, Emilio, Flores Navarro Pérez, Carmen, Schmidt-Rio Valle, Jacqueline","Nutrición Hospitalaria; 30(4); 763-768","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100006&lang=pt" 
"S0212-16112014001100026-esp","Actividad física y hábitos de salud en estudiantes universitarios argentinos","Pérez Ugidos, Guillermo, Lanío, Fernando A., Zelarayán, Julio, Márquez, Sara","Nutrición Hospitalaria; 30(4); 896-904","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100026&lang=pt" 
"S0212-16112014001100017-esp","The use of flaxseed flour during pregnancy and lactation reverses lower birth weight in offspring from diabetic mothers but averts the development during lactation","Correia-Santos, André Manoel, Câmara Vicente, Gabriela, Suzuki, Akemi, D&#039;Ávila Pereira, Aline, Anjos, Juliana Saraiva dos, Lenzi de Almeida, Kátia Calvi, Teles Boaventura, Gilson","Nutrición Hospitalaria; 30(4); 831-836","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100017&lang=pt" 
"S0212-16112014001100005-esp","Adherencia pre y postoperatoria a la dieta mediterránea y su efecto sobre la pérdida de peso y el perfil lipídico en pacientes obesos mórbidos sometidos a gastrectomía vertical como procedimiento bariátrico","Ruiz-Tovar, Jaime, Boix, Evangelina, Bozhychko, Maryana, Campo, Jone Miren Del, Martínez, Rosana, Bonete, José María, Calpena, Rafael","Nutrición Hospitalaria; 30(4); 756-762","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100005&lang=pt" 
"S0212-16112014001100011-esp","Milk and dairy products intake in child-juvenile population in Navarre, Spain","Durá-Travé, Teodoro, Gallinas-Victoriano, Fidel","Nutrición Hospitalaria; 30(4); 794-799","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100011&lang=pt" 
"S0212-16112014001100009-esp","Periodos críticos en la variación de la composición corporal en niños en edad escolar","Cristi-Montero, Carlos, Bresciani, Guilherme, Alvarez, Ana, Arriagada, Valentina, Beneventi, Angelo, Canepa, Valentina, Espinoza, Paula, Parraguez, Melisa, Toledo, Carlos, Valencia, Consuelo, Rodriguez-Rodriguez, Fernando","Nutrición Hospitalaria; 30(4); 782-786","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100009&lang=pt" 
"S0212-16112014001100018-esp","Papel inmunomodulador de las dietas lipídicas en un modelo murino inmunosuprimido e infectado con Listeria monocytogenes","Cerón Rodríguez, José María, Puertollano Vacas, M.ª Ángeles, Puertollano Vacas, M.ª Elena, Álvarez de Cienfuegos López, Gerardo","Nutrición Hospitalaria; 30(4); 837-844","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100018&lang=pt" 
"S0212-16112014001100020-esp","Relationship between sex, body composition, gait speed and body satisfaction in elderly people","Latorre Román, P.A., García-Pinillos, F., Huertas Herrador, J.A., Cózar Barba, M., Muñoz Jiménez, M.","Nutrición Hospitalaria; 30(4); 851-857","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100020&lang=pt" 
"S0212-16112014001100015-esp","The relationship between beverage intake and weight status in children: the Cuenca study","Milla Tobarra, Marta, Martínez-Vizcaíno, Vicente, Lahoz García, Noelia, Cañete García-Prieto, Jorge, Arias-Palencia, Natalia María, García-Hermoso, Antonio","Nutrición Hospitalaria; 30(4); 818-824","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100015&lang=pt" 
"S0212-16112014001100012-esp","Effect of hospital nutrition support on growth velocity and nutritional status of low birth weight infants","Azzeh, Firas S., Alazzeh, Awfa Y., Dabbour, Ibrahim R., Jazar, Abdelelah S., Obeidat, Ahmed A.","Nutrición Hospitalaria; 30(4); 800-805","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100012&lang=pt" 
"S0212-16112014001100007-esp","Fitness muscular y riesgo cardio-metabólico en adultos jóvenes colombianos","Ramírez-Vélez, Robinson, Meneses-Echavez, José F., González-Ruíz, Katherine, Enrique Correa, Jorge","Nutrición Hospitalaria; 30(4); 769-775","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100007&lang=pt" 
"S0212-16112014001100029-esp","Is duration of postoperative fasting associated with infection and prolonged length of stay in surgical patients?","Silva de Assis, Michelli Cristina, Moraes Silveira, Carla Rosane de, Gomes Beghetto, Mariur, Mello, Elza Daniel de","Nutrición Hospitalaria; 30(4); 919-926","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100029&lang=pt" 
"S0212-16112014001100034-esp","Hypoalbuminemia and oxidative stress in patients on renal hemodialysis program","Lima de Castro, Lais, Carvalho e Martins, Maria do Carmo de, Mendes Garcez, Anderson, Rocha Pacheco, James Frederico, Valmor Macedo Cunha, Francisco, Machado Moita Neto, José, Lima de Freitas, Manoela Carine, Melo Cunha, Luan Arnon de","Nutrición Hospitalaria; 30(4); 952-959","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100034&lang=pt" 
"S0212-16112014001100033-esp","Manejo del riesgo de enfermedad cardiovascular con leche enriquecida en esteróles en población joven adulta: ensayo clínico controlado aleatorizado y cruzado","San Mauro Martín, Ismael, Collado Yurrita, Luis, Ciudad Cabañas, María José, Cuadrado Cenzual, María Ángeles, Hernández Cabria, Marta, Calle Purón, María Elisa","Nutrición Hospitalaria; 30(4); 945-951","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100033&lang=pt" 
"S0212-16112014001100003-esp","Eficacia de las estrategias de motivación en el tratamiento del sobrepeso y obesidad","Tárraga Marcos, M.ª Loreto, Rosich, Nuria, Panisello Royo, Josefa María, Gálvez Casas, Aránzazu, Serrano Selva, Juan P., Rodríguez-Montes, José Antonio, Tárraga López, Pedro J.","Nutrición Hospitalaria; 30(4); 741-748","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100003&lang=pt" 
"S0212-16112014001100024-esp","Prebiotics prevent the appearance of aberrant crypt foci (ACF) in the colon of Balb/C mice for increasing the gene expression of p16 protein","Freitas Gomides, Antônio Frederico, Paula, Sérgio Oliveira de, Gonçalves, Reggiani Vilela, Oliveira, Leandro Licursi de, Luces Fortes Ferreira, Célia Lúcia de, Comastri, Débora Silva, Gouveia Peluzio, Maria do Carmo","Nutrición Hospitalaria; 30(4); 883-890","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100024&lang=pt" 
"S0212-16112014001100014-esp","Estudio y prevalencia de la diabetes mellitus postrasplante: análisis en un grupo de pacientes trasplantados renales","Fernández Castillo, Rafael, Fernández Gallegos, Ruth, Gómez Urquiza, José Luis, Cañadas de la Fuente, Guillermo A., Esteban de la Rosa, Rafael Jose, Peña Amaro, María Pilar","Nutrición Hospitalaria; 30(4); 813-817","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100014&lang=pt" 
"S0212-16112014001100019-esp","Asociación del consumo de desayuno y la calidad de vida en adultos mayores autonomos chilenos","García Milla, Paula, Candia Johns, Priscila, Durán Agüero, Samuel","Nutrición Hospitalaria; 30(4); 845-850","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100019&lang=pt" 
"S0212-16112014001100030-esp","Prevalencia de trastornos de la conducta alimentaria en universitarios españoles y factores asociados: proyecto uniHcos","Martínez-González, Leticia, Fernández Villa, Tania, Molina de la Torre, Antonio José, Ayán Pérez, Carlos, Bueno Cavanillas, Aurora, Capelo Álvarez, Rocío, Mateos Campos, Ramona, Martín Sánchez, Vicente","Nutrición Hospitalaria; 30(4); 927-934","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100030&lang=pt" 
"S0212-16112014001100008-esp","Prevalence of overweight and obesity among primary school children aged 5 to 14 years in Wannan area, China","He, Lianping, Ren, Xiaohua, Chen, Yan, Jin, Yuelong, Pan, Rui, Wei, Ningkai, Qiu, Shenwei, Lu, Wei, Ding, Lingling, Guo, Daoxia, Wang, Linghong, Nie, Zhonghua, Yao, Yingshui","Nutrición Hospitalaria; 30(4); 776-781","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100008&lang=pt" 
"S0212-16112014001100010-esp","Las alteraciones metabólicas asociadas a la obesidad están ya presentes en los primeros años de vida: estudio colaborativo español","Martos-Moreno, Gabriel Á., Gil-Campos, Mercedes, Bueno, Gloria, Bahillo, Pilar, Bernal, Susana, Feliu, Albert, Lechuga-Sancho, Alfonso M., Palomo, Enrique, Ruiz, Rafael, Vela, Amaia","Nutrición Hospitalaria; 30(4); 787-793","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100010&lang=pt" 
"S0212-16112014001100025-esp","Frecuencia de anorexia-caquexia y su asociación con síntomas gastrointestinales, en pacientes paliativos del Instituto Nacional de Cancerología, México","Pérez Camargo, Dana Aline, Allende Pérez, Silvia R., Meneses García, Abelardo, Nicola Delfin, Luigina De, Copca Mendoza, Erika Thalía, Sánchez López, Miriam S., Flores García, Martha Karen, Verástegui Avilés, Emma","Nutrición Hospitalaria; 30(4); 891-895","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100025&lang=pt" 
"S0212-16112014001100004-esp","Validating an energy expenditure prediction equation in overweight and obese Mexican patients","Quiroz-Olguín, Gabriela, Serralde-Zúñiga, Aurora E., Vianey Saldaña-Morales, Maria, Gulias-Herrero, Alfonso, Guevara-Cruz, Martha","Nutrición Hospitalaria; 30(4); 749-755","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100004&lang=pt" 
"S0212-16112014001100022-esp","Effect of l-arginine supplementation on insulin resistance and adipocitokines levels in head and neck cancer non diabetic patients after surgery","Luis, Daniel de, Izaola, Olatz, Fuente, Beatriz de la, Aller, R.","Nutrición Hospitalaria; 30(4); 870-875","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100022&lang=pt" 
"S0212-16112014001100013-esp","Applicability of the visceral adiposity index (VAI) in predicting components of metabolic syndrome in young adults","Schuster, Jéssica, Vogel, Patrícia, Eckhardt, Cristiane, Bosco Morelo, Simone Dal","Nutrición Hospitalaria; 30(4); 806-812","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100013&lang=pt" 
"S0212-16112014001100023-esp","Impacto del tratamiento antineoplásico en el estado nutricional en pacientes con cáncer de mama","Monroy Cisneros, Karina, Esparza Romero, Julián, Genaro Guevara Torres, Alfonso, Valencia, Mauro E., Méndez Estrada, Rosa Olivia, Tortoledo Ortiz, Orlando, Pacheco Moreno, Bertha I., Astiazarán García, Humberto","Nutrición Hospitalaria; 30(4); 876-882","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100023&lang=pt" 
"S0212-16112014001100031-esp","Relationship between dietary intake and use of protease inhibitors with anthropometric and biochemical parameters of lipodystrophy in people living with HIV","Lima da Silva, Tatiane Andreza, Rangel Barboza, Renata, Dias de Andrade, Ricardo, Silva Cunha de Medeiros, Rafaela Catherine da, Azevedo de Medeiros, Jason, Albuquerque Galvao de Souza, Hunaway, Dantas Leite, Lucia, Moreira Silva Dantas, Paulo","Nutrición Hospitalaria; 30(4); 935-940","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100031&lang=pt" 
"S0212-16112014001100032-esp","Traducción y adaptación al castellano del cuestionario de salud para celíacos Canadian Celiac Health Survey","Pelegrí, Cristina, Mañes, Jordi, Soriano, Jose Miguel","Nutrición Hospitalaria; 30(4); 941-944","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100032&lang=pt" 
"S0212-16112014001100021-esp","Factores asociados al riesgo nutricional en adultos mayores autónomos no institucionalizados","Montejano Lozoya, A. Raimunda, Ferrer Diego, Rosa M.ª, Clemente Marín, Gonzalo, Martínez-Alzamora, Nieves, Sanjuan Quiles, Ángela, Ferrer Ferrándiz, Esperanza","Nutrición Hospitalaria; 30(4); 858-869","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100021&lang=pt" 
"S0212-16112014001100016-esp","Effects of flaxseed flour on the lipid profile of rats submitted to prolonged androgen stimuli","Amorim Ribeiro, Ilma Cely de, Soares da Costa, Carlos Alberto, Alves Pereira, Vivian, Teles Boaventura, Gilson, Alves Chagas, Mauricio","Nutrición Hospitalaria; 30(4); 825-830","Nutrición Hospitalaria","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100016&lang=pt" 
"S0212-16112014001100001-esp","Actividad física en embarazadas y su influencia en parámetros materno-fetales: revisión sistemática","Aguilar Cordero, M. J., Sánchez López, A. M., Rodríguez Blanque, R., Noack Segovia, J. P., Pozo Cano, M. D., López-Contreras, G., Mur Villar, N.","Nutrición Hospitalaria; 30(4); 719-726","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100001&lang=pt" 
"S0212-16112014001100027-esp","Nuevos métodos fiables para diagnosticar la depleción proteico-calórica en los pacientes en hemodiálisis","Castellano-Gasch, Sandra, Palomares-Sancho, Inés, Molina-Niñez, Manuel, Ramos-Sánchez, Rosa, Merello-Godino, José I., Maduell, Francisco","Nutrición Hospitalaria; 30(4); 905-910","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100027&lang=pt" 
"S0212-16112014001100002-esp","Programas de actividad física para reducir sobrepeso y obesidad en niños y adolescentes: revisión sistemática","Aguilar Cordero, M. J., Ortegón Piñero, A., Mur Villar, N., Sánchez García, J. C., García Verazaluce, J. J., García García, I., Sánchez López, A. M.","Nutrición Hospitalaria; 30(4); 727-740","Nutrición Hospitalaria","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112014001100002&lang=pt" 
"S1850-37482014000500020-arg","El papel del sistema renina-angiotensina en la obesidad e insulinorresistencia","Donato, Martín","Revista argentina de cardiología; 82(5); 471-471","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500020&lang=pt" 
"S1850-37482014000500021-arg","Angioplastia primaria en el infarto de miocardio: ¿qué es?","Blüguermann, Jorge","Revista argentina de cardiología; 82(5); 472-472","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500021&lang=pt" 
"S1850-37482014000500010-arg","Resultados a largo plazo de la plástica mitral en enfermedad degenerativa: prolapso posterior versus anterior o bivalvar","Vrancic, Juan M., Piccinini, Fernando F., Camporrotondo, Mariano, Espinoza, Juan C., Camou, Juan I., Castro, Florencia, Vivas, Martín, Ruiz, Javier, Gutiérrez, Guillermo, Navia, Daniel O.","Revista argentina de cardiología; 82(5); 409-415","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500010&lang=pt" 
"S1850-37482014000500017-arg","Historia clínica electrónica SAC y el cambio de escenario de la investigación clínica","Tajer, Carlos D.","Revista argentina de cardiología; 82(5); 456-457","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500017&lang=pt" 
"S1850-37482014000500016-arg","Estrategias de tratamiento en el síndrome coronario agudo con elevación del segmento ST en la provincia de Tierra del Fuego, República Argentina.: Registro SCACEST TDF","Caccavo, Alberto","Revista argentina de cardiología; 82(5); 455-455","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500016&lang=pt" 
"S1850-37482014000500015-arg","Endocarditis infecciosa mitroaórtica nativa secundaria a brucelosis","Godoy, Ulises, Levin, Ricardo, Pérez Baztarrica, Gabriel, Corvalán, Emmanuel, Salvaggio, Flavio, Porcile, Rafael","Revista argentina de cardiología; 82(5); 446-454","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500015&lang=pt" 
"S1850-37482014000500014-arg","Consenso de Recuperación Cardiovascular SAC 2012","","Revista argentina de cardiología; 82(5); 425-445","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500014&lang=pt" 
"S1850-37482014000500019-arg","Correr, aunque sea poco, parece mejorar el pronóstico vital","Thierer, Jorge","Revista argentina de cardiología; 82(5); 465-470","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500019&lang=pt" 
"S1850-37482014000500018-arg","La génesis de nuestra medicina: El nacimiento de la Medicina en la Grecia clásica","Doval, Hernán C.","Revista argentina de cardiología; 82(5); 458-464","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500018&lang=pt" 
"S1850-37482014000500008-arg","Evaluación del ambiente educacional en residencias de cardiología","Galli, Amanda, Brissón, María Eugenia, Soler, Carlos, Lapresa, Susana, Alves De Lima, Alberto","Revista argentina de cardiología; 82(5); -","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500008&lang=pt" 
"S1850-37482014000500009-arg","Diagnóstico etiológico de la miocardiopatía en pacientes receptores de trasplante cardíaco: Concordancia entre el diagnóstico clínico pretrasplante y la anatomía patológica","Constantin, Iván, Del Castillo, Santiago L., Vita, Tomás, Del P. Iacino, Mercedes, Valle Raleigh, Juan M., Pizarro, Rodolfo, Marenchino, Ricardo G., Vulcano, Norberto, García Rivello, Hernan J., Belziti, César A.","Revista argentina de cardiología; 82(5); 402-408","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500009&lang=pt" 
"S1850-37482014000500004-arg","Perfil clínico de pacientes con miocardiopatía hipertrófica en un hospital universitario","Arias, Aníbal M., Bagnati, Rodrigo P., Pérez DE Arenaza, Diego, Oberti, Pablo F., Falconi, Mariano L., Pizarro, Rodolfo, Díaz Babio, Gonzalo, Lucas, Luciano O., García Mónaco, Ricardo, Belziti, César A.","Revista argentina de cardiología; 82(5); 366-372","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500004&lang=pt" 
"S1850-37482014000500005-arg","Calidad de atención del infarto agudo de miocardio en la Argentina: Observaciones del Registro SCAR (Síndromes Coronarios Agudos en Argentina)","Fernández, Horacio E., Bilbao, Jorge A., Cohen Arazi, Hernán, Ayerdi, María L., Telayna, Juan M., Duronto, Ernesto A., Villarreal, Ricardo, Blanco, Patricia, Higa, Claudio","Revista argentina de cardiología; 82(5); 373-380","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500005&lang=pt" 
"S1850-37482014000500006-arg","Angioplastia primaria en el infarto agudo de miocardio: predictores de eventos en el seguimiento a largo plazo","Álvarez, José A., Migliaro, Guillermo, Leiva, Gustavo, Allin, Jorge G., Baglioni, Pablo, Fernández Recalde, María Luz, Avaca, Horacio, Deketele, Felipe","Revista argentina de cardiología; 82(5); 381-388","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500006&lang=pt" 
"S1850-37482014000500007-arg","Encuesta sobre la calidad de vida profesional de los cardiólogos en la Argentina","Calderón, José G. E., Borracci, Raúl A., Sökn, Fernando, Angel, Adriana, Darú, Víctor, Lerman, Jorge, Trongé, Jorge","Revista argentina de cardiología; 82(5); 389-395","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500007&lang=pt" 
"S1850-37482014000500001-arg","El &quot;mundo real&quot; de la miocardiopatía hipertrófica","Campbell, Patrick, Ventura, Héctor O.","Revista argentina de cardiología; 82(5); 359-360","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500001&lang=pt" 
"S1850-37482014000500002-arg","Registros y bases de datos: la importancia de obtener información","Guzmán, Luis A., Seoane, Leonardo A.","Revista argentina de cardiología; 82(5); 361-363","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500002&lang=pt" 
"S1850-37482014000500003-arg","El diagnóstico de la miocardiopatía: el costo de la oportunidad perdida","Mehra, Mandeep R., Mehra, Lushna M., Uber, Patricia A.","Revista argentina de cardiología; 82(5); 364-365","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500003&lang=pt" 
"S1850-37482014000500013-arg","50 años de la cardioversión en la Argentina","Drajer, Saúl, Cherjovsky, Roberto M.","Revista argentina de cardiología; 82(5); 423-424","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500013&lang=pt" 
"S1850-37482014000500012-arg","Integración diagnóstica en la comunicación interauricular","Lombardero, Martín","Revista argentina de cardiología; 82(5); 421-422","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500012&lang=pt" 
"S1850-37482014000500011-arg","Ablación por radiofrecuencia de arritmia ventricular frecuente guiada por catéter multielectrodo Array","Azocar, Damián, Dubner, Sergio J., Labadet, Carlos D., Hadid, Claudio, Valsecchi, María C., Domínguez, Agustín E.","Revista argentina de cardiología; 82(5); 416-420","Revista argentina de cardiología","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1850-37482014000500011&lang=pt" 
"S1852-16062014000200007-arg","Reformismo, Revolución y Socialismo: aportes y debates sobre la (temprana) radicalización de los jóvenes universitarios entre 1955 y 1966","Pis Diez, Nayla","Sociohistórica; (34); -","Sociohistórica","Espanhol","2014","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1852-16062014000200007&lang=pt" 
