"S0717-73482012000300011-chl","PANORAMA","Cruz M, Edgardo, Astorga F, Luis","Revista chilena de enfermedades respiratorias; 28(3); 255-259","Revista chilena de enfermedades respiratorias","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73482012000300011&lang=pt" 
"S0212-16112012000400034-esp","Mice fed with a high fat diet show a decrease in the expression of &quot;toll like receptor&quot; (TLR)2 and TLR6 mRNAs in adipose and hepatic tissues","Betanzos-Cabrera, G., Estrada-Luna, D., Belefant-Miller, H., Cancino-Díaz, J. C.","Nutrición Hospitalaria; 27(4); 1196-1203","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400034&lang=pt" 
"S0212-16112012000400021-esp","Validation of a food frequency questionnaire for children and adolescents aged 4 to 11 years living in Salvador, Bahia","Matos, S. M. A., Prado, M. S., Santos, C. A. S. T., D&#039;Innocenzo, S., Assis, A. M. O., Dourado, L. S., Oliveira, N. S., Rodrigues, L. C., Barreto, M. L.","Nutrición Hospitalaria; 27(4); 1114-1119","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400021&lang=pt" 
"S0212-16112012000400048-esp","Calidad de vida y proceso diagnóstico en celíacos adultos de la Comunidad Valenciana","Pelegrí Calvo, C., Soriano del Castillo, J. M., Mañes Vinuesa, J.","Nutrición Hospitalaria; 27(4); 1293-1297","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400048&lang=pt" 
"S0212-16112012000400011-esp","Prebióticos y nucleótidos en alimentación infantil: revisión de la evidencia","Cilla, A., Lacomba, R., García-Llatas, G., Alegría, A.","Nutrición Hospitalaria; 27(4); 1037-1048","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400011&lang=pt" 
"S0212-16112012000400029-esp","Sobrepeso y obesidad como factor pronóstico de la desmotivación en el niño y el adolescente","Aguilar Cordero, M.ª J., González Jiménez, E., Padilla López, C. A., Guisado Barrilao, R., Sánchez López, A. M.","Nutrición Hospitalaria; 27(4); 1166-1169","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400029&lang=pt" 
"S0212-16112012000400024-esp","Evolution of nutritional, hematologic and biochemical changes in obese women during 8 weeks after Roux-en-Y gastric bypasss","Custódio Afonso Rocha, V., Ramos de Arvelos, L., Pereira Felix, G., Nogueira Prado de Souza, D., Bernardino Neto, M., Santos Resende, E., Penha-Silva, N.","Nutrición Hospitalaria; 27(4); 1134-1140","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400024&lang=pt" 
"S0212-16112012000400053-esp","Validación de un cuestionario de frecuencia de consumo de licopeno","Ramos Gordillo, M., Cabrera Fránquiz, F., Pérez Lorenzo, Y., Cabrera Oliva, J., Yedra, M., Sánchez Villegas, A.","Nutrición Hospitalaria; 27(4); 1320-1327","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400053&lang=pt" 
"S0212-16112012000400013-esp","Envejecimiento y desnutrición: un reto para la sostenibilidad del SNS; conclusiones del IX Foro de Debate Abbott-SENPE","García de Lorenzo y Mateos, A., Álvarez, J., De Man, F.","Nutrición Hospitalaria; 27(4); 1060-1064","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400013&lang=pt" 
"S0212-16112012000400006-esp","Enteral nutrition therapy for critically ill adult patients: critical review and algorithm creation","Araújo-Junqueira, L., De-Souza, Daurea A.","Nutrición Hospitalaria; 27(4); 999-1008","Nutrición Hospitalaria","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400006&lang=pt" 
"S0212-16112012000400058-esp","El registro de Nutrición Artificial Domiciliaria y Ambulatoria de la Sociedad Española de Nutrición Parenteral y Enteral: análisis DAFO","Wanden-Berghe, C., Pérez de la Cruz, A., Lobo Tamer, G., Calleja Fernández, A., Gómez Candela, C., Zugasti Murillo, A., Apezetxea Celaya, A., Torres Corts, A., Moreno Villarés, J. M., de Luis, D., Penacho, M.ª Á., Laborda, L., Burgos, R., Irles, J. A., Cuerda Compes, C., Virgili Casas, M.ª N., Martínez Olmos, M. A., García Luna, P. P.","Nutrición Hospitalaria; 27(4); 1357-1360","Nutrición Hospitalaria","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112012000400058&lang=pt" 
"S0122-02682012000200012-col","Sunflower meal concentrations in Massai grass silage","Borja, Máikal S, Oliveira, Ronaldo L, Lima, Luciano S, Bagaldo, Adriana R, Carvalho, Gleidson GP, Ribeiro, Cláudio VDM","Revista MVZ Córdoba; 17(2); 3041-3046","Revista MVZ Córdoba","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200012&lang=pt" 
"S0122-02682012000200013-col","Evaluación de la producción de carne de ganado criollo patagónico","Abbiati C, Nora, Fernández T, Eduardo, Aulicino D, José María, Martínez M, Rubén, Rodríguez C, Diego, Ferrari H, Claudia","Revista MVZ Córdoba; 17(2); 3047-3052","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200013&lang=pt" 
"S0122-02682012000200010-col","Diversidad de micorrizas arbusculares en pasto colosuana (Bothriochloa pertusa (L) A. Camus de fincas ganaderas del municipio de Corozal-Sucre","Pérez C, Alexander, Botero L, Catalina, Cepero G, Maria","Revista MVZ Córdoba; 17(2); 3024-3032","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200010&lang=pt" 
"S0122-02682012000200011-col","Efecto de diferentes niveles de aceites esenciales de Lippia origanoides kunth en pollos de engorde","Betancourt L, Liliana, Ariza N, Claudia, Gonzalo, Díaz G, Germán, Afanador T","Revista MVZ Córdoba; 17(2); 3033-3040","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200011&lang=pt" 
"S0122-02682012000200016-col","Uso de la inmunohistoquímica como herramienta epidemiológica para el diagnóstico de rabia bovina a partir de casos no conclusivos","Jurado G, Gloria, Montoya-Flórez, Luis, Betancur H, Cesar, Pedraza-Ordoñez, Francisco","Revista MVZ Córdoba; 17(2); 3065-3070","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200016&lang=pt" 
"S0122-02682012000200017-col","Enteritis eosinofílica idiopática en una vaca lechera de Antioquia","Ramírez R, María, Rodríguez, Berardo, Ramírez V, Nicolás","Revista MVZ Córdoba; 17(2); 3071-3079","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200017&lang=pt" 
"S0122-02682012000200014-col","Uso de la actividad colinesterasa para el diagnóstico de intoxicaciones por insecticidas organofosforados y carbamatos","Pérez M, Juan, Olivera A, Martha, Ruiz O, María, Villar A, David, Giraldo E, Carlos","Revista MVZ Córdoba; 17(2); 3053-3058","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200014&lang=pt" 
"S0122-02682012000200015-col","Occurrence and identification of yeasts in dogs external ear canal with and without otitis","de Bona, Elidiana, Ubiratan Paz Telesca, Sergio, Meneghello Fuentefria, Alexandre","Revista MVZ Córdoba; 17(2); 3059-3064","Revista MVZ Córdoba","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200015&lang=pt" 
"S0122-02682012000200018-col","Colangiocarcinoma hepático en un felino y hallazgos anatomopatólogicos, y clínicos compatibles con peritonitis infecciosa felina","Ochoa A, Julieta, Roque, AI, Daza H, JA","Revista MVZ Córdoba; 17(2); 3080-3086","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200018&lang=pt" 
"S0122-02682012000200019-col","Plasmocitoma extramedular de nódulos linfáticos en un perro","Ballut P, Juan, Padrón C, Lissy","Revista MVZ Córdoba; 17(2); 3087-3091","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200019&lang=pt" 
"S0122-02682012000200005-col","Presence of lung metastases in bitches affected by malignant mammary neoplasms in Medellin (Colombia)","Gómez J, Brigitte, Ramírez R, María, Maldonado E, Juan","Revista MVZ Córdoba; 17(2); 2983-2990","Revista MVZ Córdoba","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200005&lang=pt" 
"S0122-02682012000200004-col","Seroprevalencia de rinotraqueitis infecciosa bovina en hatos lecheros de Toca - Boyacá","Ochoa, Ximena, Orbegozo, Marcela, Manrique-Abril, Fred, Pulido M, Martín, Ospina, Juan","Revista MVZ Córdoba; 17(2); 2974-2982","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200004&lang=pt" 
"S0122-02682012000200007-col","Modelación y parámetros genéticos de curvas de lactancia en bovinos Holstein en Colombia","Cañas A, Jhon, Cerón-Muñoz, Mario, Corrales A, Juan","Revista MVZ Córdoba; 17(2); 2998-3003","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200007&lang=pt" 
"S0122-02682012000200006-col","Obtención y evaluación del semen de capibara Hydrochoerus hydrochaeris","Rodríguez P, José, Peña J, Miguel, Góngora O, Agustín, Murillo P, Ricardo","Revista MVZ Córdoba; 17(2); 2991-2997","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200006&lang=pt" 
"S0122-02682012000200001-col","Las claves de las palabras clave en los artículos científicos","González T, Marco, Mattar V, Salim","Revista MVZ Córdoba; 17(2); 7-9","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200001&lang=pt" 
"S0122-02682012000200003-col","Estudio histológico, inmuno-histoquímico y de cultivo celular de mamas humana y canina normal y cancerosa","Fernandes B, Carine, V, Marcelo José, Junqueira Del C, Ricardo, Mesquita V, Liana, Martinez M, Mastoby","Revista MVZ Córdoba; 17(2); 30-40","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200003&lang=pt" 
"S0122-02682012000200002-col","Comparación entre líneas de ratones en el ensayo de aberraciones cromosómicas en médula ósea","Arencibia A, Daniel, Rosario F, Luis, Vidal N, Alexis","Revista MVZ Córdoba; 17(2); 10-20","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200002&lang=pt" 
"S0122-02682012000200009-col","Obtención de anticuerpos monoclonales de ratón contra proteasa de cisteína 5 recombinante de Entamoeba histolytica","Trejos S, Juanita, Castaño O, Jhon","Revista MVZ Córdoba; 17(2); 3014-3023","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200009&lang=pt" 
"S0122-02682012000200008-col","Efecto de la sacarosa en la producción de celulosa por Gluconacetobacter xylinus en cultivo estático","Jaramillo L, Rubén, Tobio J, Wladimir, Escamilla M, José","Revista MVZ Córdoba; 17(2); 3004-3013","Revista MVZ Córdoba","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-02682012000200008&lang=pt" 
"S0718-65682012000200028-chl","Reinvención de la exclusión social en tiempos de crisis, Joaquín García Roca.","Renes Ayala, Víctor","Polis (Santiago); 11(32); 539-547","Polis (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682012000200028&lang=pt" 
"S0718-65682012000200027-chl","La expresión y lo interno, David H. Finkelstein.","Navarro, María G","Polis (Santiago); 11(32); 531-537","Polis (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682012000200027&lang=pt" 
"S1727-37812012000200002-sza","Die rol van en beperkings op die regbank om sosiale vrede in Suid-Afrika te bevorder","Bertelsmann, E","PER: Potchefstroomse Elektroniese Regsblad; 15(2); 01-20","PER: Potchefstroomse Elektroniese Regsblad","Africaner","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1727-37812012000200002&lang=pt" 
"S1989-38092012000200004-esp","Working memory structure in children: comparing different models during childhood","Injoque-Ricle, Irene, Barreyro, Juan Pablo, Burin, Débora I.","Escritos de Psicología (Internet); 5(2); 27-38","Escritos de Psicología (Internet)","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092012000200004&lang=pt" 
"S1989-38092012000200003-esp","Low emotional arousal in depression as explained by the motivated attention approach","Moratti, Stephan","Escritos de Psicología (Internet); 5(2); 20-26","Escritos de Psicología (Internet)","Inglês","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092012000200003&lang=pt" 
"S1989-38092012000200001-esp","Resiliencia psicológica y dolor crónico","Ruiz Párraga, Gema Teresa, López Martínez, Alicia Eva","Escritos de Psicología (Internet); 5(2); 1-11","Escritos de Psicología (Internet)","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092012000200001&lang=pt" 
"S1989-38092012000200002-esp","Liderazgo entre iguales en equipos deportivos: una revisión camino a la integración","Torrado Quintela, Julio","Escritos de Psicología (Internet); 5(2); 12-19","Escritos de Psicología (Internet)","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1989-38092012000200002&lang=pt" 
"S0122-82852012000200004-col","La enunciación en las revistas femeninas: los casos de Para Ti y Mujeres &amp; Compañía","Dillon, Alfredo","Palabra Clave; 15(2); 252-279","Palabra Clave","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852012000200004&lang=pt" 
"S0122-82852012000200005-col","¿Cómo cambiar el mundo? Movimientos sociales y acontecimiento","González-Montero, Sebastián Alejandro","Palabra Clave; 15(2); 280-317","Palabra Clave","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852012000200005&lang=pt" 
"S0122-82852012000200006-col","Estrategias de promoción turística a través de Facebook","Martínez-Valerio, Lizette","Palabra Clave; 15(2); 318-338","Palabra Clave","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852012000200006&lang=pt" 
"S0122-82852012000200007-col","","Llano-González, Ricardo","Palabra Clave; 15(2); 339-342","Palabra Clave","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852012000200007&lang=pt" 
"S0122-82852012000200001-col","En busca de identidad","Gutiérrez-Coba, Liliana","Palabra Clave; 15(2); 201-203","Palabra Clave","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852012000200001&lang=pt" 
"S0122-82852012000200002-col","Verdades e produção de subjetividades: um estudo sobre mulheres bíblicas no discurso publicitário","Witzel, Denise Gabriel","Palabra Clave; 15(2); 204-223","Palabra Clave","Português","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852012000200002&lang=pt" 
"S0122-82852012000200003-col","La publicidad radiofónica en España y el perfil socio-demográfico de su audiencia","Perelló-Oliver, Salvador, Muela-Molina, Clara","Palabra Clave; 15(2); 224-251","Palabra Clave","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852012000200003&lang=pt" 
"S0122-82852012000200008-col","","Velásquez-Espinosa, Jairo Darío","Palabra Clave; 15(2); 343-346","Palabra Clave","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0122-82852012000200008&lang=pt" 
"S0365-66912012000800009-esp","Evolución histórica de las lentes de contacto","Sánchez Ferreiro, A.V., Muñoz Bellido, L.","Archivos de la Sociedad Española de Oftalmología; 87(8); 265-266","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800009&lang=pt" 
"S0365-66912012000800005-esp","Glaucoma juvenil y foseta papilar con desprendimiento macular asociado a síndrome de Klinefelter","Muniesa Royo, M.J., Sánchez Pérez, C., Jurjo Campo, C.","Archivos de la Sociedad Española de Oftalmología; 87(8); 256-259","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800005&lang=pt" 
"S0365-66912012000800007-esp","¿Son los medicamentos genéricos iguales que los originales?","Asensio-Sánchez, V.M.","Archivos de la Sociedad Española de Oftalmología; 87(8); 263-264","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800007&lang=pt" 
"S0365-66912012000800001-esp","Estrés oxidativo y orbitopatía de Graves","Genol Saavedra, I., Toledano Fernández, N., Nogueira Goriba, A.","Archivos de la Sociedad Española de Oftalmología; 87(8); 235-236","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800001&lang=pt" 
"S0365-66912012000800008-esp","Medicina regenerativa corneal: aplicaciones en oftalmología","Sánchez Ferreiro, A.V., Guerra Calleja, G., Camiña Núñez, M., Muñoz Bellido, L.","Archivos de la Sociedad Española de Oftalmología; 87(8); 264-265","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800008&lang=pt" 
"S0365-66912012000800006-esp","Características clínicas de la degeneración vítreo-retiniana de Goldmann-Favre","Herrador-Montiel, Á., Sánchez-Vicente, J.L., Arias-Alcalá, M.","Archivos de la Sociedad Española de Oftalmología; 87(8); 260-262","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800006&lang=pt" 
"S0365-66912012000800011-esp","Sellos con un aire","Noguera Paláu, J.J.","Archivos de la Sociedad Española de Oftalmología; 87(8); 268-268","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800011&lang=pt" 
"S0365-66912012000800012-esp","Patología ocular en la obra de Rafael Sanzio (II): El papa León X","Santos-Bueso, E., Sáenz-Francés, F., García-Sánchez, J.","Archivos de la Sociedad Española de Oftalmología; 87(8); 269-270","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800012&lang=pt" 
"S0365-66912012000800003-esp","Hacia la nueva clasificación de la degeneración macular asociada a la edad basada en la tomografía de coherencia óptica de dominio espectral","Gallego-Pinazo, R., Dolz-Marco, R., Díaz-Llopis, M.","Archivos de la Sociedad Española de Oftalmología; 87(8); 247-252","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800003&lang=pt" 
"S0365-66912012000800002-esp","Agudeza visual a largo plazo en pacientes con degeneración macular asociada a la edad tratados con ranibizumab y persistencia de fluido subretiniano","Torrón, C., Fernández-Pérez, S., Ruiz, O., Leciñena, J., Pablo, L.","Archivos de la Sociedad Española de Oftalmología; 87(8); 237-246","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800002&lang=pt" 
"S0365-66912012000800010-esp","Catarara y glaucoma","Fraile-Maya, J.","Archivos de la Sociedad Española de Oftalmología; 87(8); 267-267","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800010&lang=pt" 
"S0120-00622012000200010-col","","SÁNCHEZ CASTRO, LILIANA CAROLINA","Ideas y Valores; 61(spe149); 167-169","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200010&lang=pt" 
"S0120-00622012000200011-col","","FLÓREZ, FELIPE ÁNGEL","Ideas y Valores; 61(spe149); 167-169","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200011&lang=pt" 
"S0120-00622012000200012-col","Annas, Julia. Intelligent Virtue","MELO, SANTIAGO","Ideas y Valores; 61(spe149); 169-173","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200012&lang=pt" 
"S0120-00622012000200013-col","Gonzalez, Francisco J. Plato and Heidegger. A Question of Dialogue","FLÓREZ, ALFONSO","Ideas y Valores; 61(spe149); 181-206","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200013&lang=pt" 
"S0120-00622012000200014-col","Vogt, Katja M. Law, Reason, and the Cosmic City","GARCÍA, INDALECIO","Ideas y Valores; 61(spe149); 206-209","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200014&lang=pt" 
"S0120-00622012000200015-col","APÉNDICE DE CITACIÓN DE TEXTOS ANTIGUOS","","Ideas y Valores; 61(spe149); 211-212","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200015&lang=pt" 
"S0120-00622012000200003-col","MENÓN EL POLITIKOS. POLÍTICA Y UNIDAD DEL ALMA EN EL MENÓN DE PLATÓN","ARIZA, SERGIO","Ideas y Valores; 61(spe149); 39-58","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200003&lang=pt" 
"S0120-00622012000200002-col","SOCRATES: PLATONIC POLITICAL IDEAL","LONG, CHRISTOPHER P","Ideas y Valores; 61(spe149); 11-38","Ideas y Valores","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200002&lang=pt" 
"S0120-00622012000200001-col","NÚMERO ESPECIAL PLATÓN Y LA POLÍTICA SOCRÁTICA","ARIZA, SERGIO","Ideas y Valores; 61(spe149); 5-9","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200001&lang=pt" 
"S0120-00622012000200007-col","FREEDOM AND RESPONSIBILITY IN THE MYTH OF ER","BERZINS McCOY, MARINA","Ideas y Valores; 61(spe149); 125-141","Ideas y Valores","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200007&lang=pt" 
"S0120-00622012000200006-col","SOCRATES ON PHILOSOPHY AND POLITICS: ANCIENT AND CONTEMPORARY INTERPRETATIONS","GONZALEZ, FRANCISO J","Ideas y Valores; 61(spe149); 103-123","Ideas y Valores","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200006&lang=pt" 
"S0120-00622012000200005-col","","BRILL, SARA","Ideas y Valores; 61(spe149); 85-102","Ideas y Valores","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200005&lang=pt" 
"S0120-00622012000200004-col","FRIENDSHIP AND WAR: TRUE POLITICAL ART AS THE ALLIANCE OF PHILOSOPHY AND RHETORIC IN PLATO&#039;S GORGIAS","PARRA, NICOLÁS","Ideas y Valores; 61(spe149); 59-83","Ideas y Valores","Inglês","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200004&lang=pt" 
"S0120-00622012000200009-col","GALENO, LIBRO SOBRE LA BUENA CONDICIÓN","","Ideas y Valores; 61(spe149); 155-165","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200009&lang=pt" 
"S0120-00622012000200008-col","MONEDA Y ESENCIA. UNA REFLEXIÓN SOBRE ECONOMÍA Y METAFÍSICA EN LA REPÚBLICA DE PLATÓN","FLÓREZ, ALFONSO","Ideas y Valores; 61(spe149); 143-154","Ideas y Valores","Espanhol","2012","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-00622012000200008&lang=pt" 
"S0365-66912012000800004-esp","Rotura escleral traumática atípica: a propósito de un caso","Sánchez Ferreiro, A.V., Barreiro González, J.R.","Archivos de la Sociedad Española de Oftalmología; 87(8); 253-255","Archivos de la Sociedad Española de Oftalmología","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0365-66912012000800004&lang=pt" 
"S0718-65682012000200026-chl","Construcción estatal, orden oligárquico y respuestas sociales: Argentina y Chile, 1840-1930 Ernesto Bohoslavsky y Milton Godoy Orellana (editores)","Gaete Lagos, Jorge","Polis (Santiago); 11(32); 527-530","Polis (Santiago)","Espanhol","2012","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-65682012000200026&lang=pt" 
"S0103-63512012000200001-scl","Metalistas x papelistas: origens teóricas e antecedentes do debate entre monetaristas e desenvolvimentistas","Fonseca, Pedro Cezar Dutra, Mollo, Maria de Lourdes Rollemberg","Nova Economia; 22(2); 203-233","Nova Economia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512012000200001&lang=pt" 
"S0103-63512012000200003-scl","Impactos de medidas &quot;antidumping&quot; adotadas pelos EUA sobre o setor siderúrgico de Minas Gerais e o restante do Brasil","Firme, Vinícius de Azevedo Couto, Vasconcelos, Claudio R. F.","Nova Economia; 22(2); 261-302","Nova Economia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512012000200003&lang=pt" 
"S0103-63512012000200005-scl","Assimetria e concentração: um estudo empírico da distribuição de investimentos previstos para o Estado do Espírito Santo, 2009-2014","Magalhães, Matheus Albergaria de, Toscano, Victor Nunes","Nova Economia; 22(2); 333-337","Nova Economia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512012000200005&lang=pt" 
"S0103-63512012000200006-scl","Pequenas e médias empresas exportadoras: fatores discriminantes e condicionantes de permanência na atividade","Carvalho, Heloisa Rosa, Gomes, Marília Fernandes Maciel, Lima, João Eustáquio de","Nova Economia; 22(2); 379-404","Nova Economia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512012000200006&lang=pt" 
"S0103-63512012000200004-scl","Universidades federais mineiras: análise da produção de pesquisa científica e conhecimento no contexto do sistema mineiro de inovação","Chiarini, Tulio, Vieira, Karina Pereira, Zorzin, Paola La Guardia","Nova Economia; 22(2); 307-332","Nova Economia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512012000200004&lang=pt" 
"S0103-63512012000200002-scl","Dinâmica da taxa de câmbio em uma economia monetária periférica: uma abordagem keynesiana","Andrade, Rogerio P. de, Prates, Daniela Magalhães","Nova Economia; 22(2); 235-257","Nova Economia","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-63512012000200002&lang=pt" 
