"S0187-73802016000100001-mex","Editorial. Un nuevo tipo de letra en la RFM","González Hernández, Víctor A.","Revista fitotecnia mexicana; 39(1); -3","Revista fitotecnia mexicana","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-73802016000100001&lang=pt" 
"S1130-05582016000100004-esp","Indicaciones quirúrgicas de las fracturas orbitarias atendiendo al tamaño del defecto de fractura determinado por tomografía computarizada: una revisión sistemática","Garcia Garcia, Blas, Dean Ferrer, Alicia","Revista Española de Cirugía Oral y Maxilofacial; 38(1); 35-41","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582016000100004&lang=pt" 
"S1130-05582016000100008-esp","Fibroma osificante de seno etmoidal con invasión orbitaria: a propósito de un caso","Masià-Gridilla, Jordi, Mogedas-Vegara, Alfonso, Gutierrez-Santamaría, Javier, Alonso-Alonso, Tirso, Alberola-Ferranti, Margarita, Hueto-Madrid, Juan Antonio","Revista Española de Cirugía Oral y Maxilofacial; 38(1); 59-61","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582016000100008&lang=pt" 
"S1130-05582016000100002-esp","Clasificación pronóstica de los tumores malignos de glándula parótida","Maza-Solano, Juan M., Sánchez-Gómez, Serafín, Herrero-Salado, Tomás, Benavente-Bermudo, Gustavo, Ventura-Díaz, Julio, Mingo Fernández, Emilio J. de","Revista Española de Cirugía Oral y Maxilofacial; 38(1); 11-16","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582016000100002&lang=pt" 
"S1130-05582016000100005-esp","Epistaxis en un paciente con seudoaneurisma de la arteria maxilar interna como complicación de una osteotomía de LeFort tipo 1: reporte de un caso","Peghini, Esteban, Pla, Ana, Campollo, Jorge, Salvador, Elena","Revista Española de Cirugía Oral y Maxilofacial; 38(1); 49-51","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582016000100005&lang=pt" 
"S1130-52742016000100004-esp","Evaluación de un caso de trastorno obsesivo compulsivo e intervención","Caja, Raquel","Clínica y Salud; 27(1); 23-28","Clínica y Salud","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-52742016000100004&lang=pt" 
"S1130-05582016000100006-esp","Manejo quirúrgico del linfedema facial secundario a tratamiento oncológico","Martínez-Pérez, Fátima, Arribas-García, Ignacio, Álvarez-Flórez, Modesto","Revista Española de Cirugía Oral y Maxilofacial; 38(1); 51-56","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582016000100006&lang=pt" 
"S0717-73562016000100001-chl","MOVILIDADES, ETNICIDADES, Y FRONTERAS NACIONALES EN EL SIGLO XXI: FAMILIAS CHIPAYA EN EL NORTE CHILENO","Gavilán Vega, Vivian","Chungará (Arica); 48(1); 3-8","Chungará (Arica)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562016000100001&lang=pt" 
"S1130-05582016000100003-esp","Fasceítis necrosante cervicofacial: una infección severa que requiere tratamiento quirúrgico temprano","Martínez, Alan Y., McHenry, Christopher R., Meneses Rivadeneira, Leopoldo","Revista Española de Cirugía Oral y Maxilofacial; 38(1); 23-28","Revista Española de Cirugía Oral y Maxilofacial","Espanhol","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582016000100003&lang=pt" 
"S1130-05582016000100001-esp","Guidance flap choice for lip cancer: principles, timing and esthetic-functional results","Salgarelli, Attilio Carlo, Setti, Giacomo, Bellini, Pierantonio, Magnoni, Cristina, Robiony, Massimo, Consolo, Ugo","Revista Española de Cirugía Oral y Maxilofacial; 38(1); 1-10","Revista Española de Cirugía Oral y Maxilofacial","Inglês","2016","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-05582016000100001&lang=pt" 
"S0717-73562016000100009-chl","IDEOLOGÍAS LINGÜÍSTICAS ACERCA DEL MAPUDUNGUN EN LA URBE CHILENA: EL SABER TRADICIONAL Y SU APLICACIÓN A LA REVITALIZACIÓN LINGÜÍSTICA","Rojas, Darío, Lagos, Cristián, Espinoza, Marco","Chungará (Arica); 48(1); 115-125","Chungará (Arica)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562016000100009&lang=pt" 
"S0717-73562016000100008-chl","INTERACCIONES ENTRE ESPAÑOLES DE CHILOÉ Y CHONOS EN LOS SIGLOS XVII Y XVIII: PEDRO Y FRANCISCO DELCO, IGNACIO Y CRISTÓBAL TALCAPILLÁN Y MARTÍN OLLETA","Urbina Carrasco, Ximena","Chungará (Arica); 48(1); 103-114","Chungará (Arica)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562016000100008&lang=pt" 
"S0717-73562016000100010-chl","CHILE Y EL INSTITUTO INDIGENISTA INTERAMERICANO, 1940-1993: UNA VISIÓN DE CONJUNTO","Vergara, Jorge Iván, Gundermann, Hans","Chungará (Arica); 48(1); 127-144","Chungará (Arica)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562016000100010&lang=pt" 
"S0717-73562016000100007-chl","A 100 AÑOS DE LA REBELIÓN DE ANGATA: ¿RESISTENCIA RELIGIOSA O SECULAR? LAS COMPLICIDADES TIRE1 Y LOS MÚLTIPLES SENTIDOS DE LA REVUELTA DE 1914 EN RAPA NUI","Foerster, Rolf, Montecino, Sonia","Chungará (Arica); 48(1); 91-101","Chungará (Arica)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562016000100007&lang=pt" 
"S0717-73562016000100004-chl","ANÁLISIS MORFOMÉTRICO Y TECNOLÓGICO DE ARTEFACTOS BIFACIALES: UN CASO DE ESTUDIO DEL GOLFO SAN MATÍAS (PROVINCIA DE RÍO NEGRO, ARGENTINA)","Alberti, Jimena, Cardillo, Marcelo","Chungará (Arica); 48(1); 39-52","Chungará (Arica)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-73562016000100004&lang=pt" 
"S0366-69132016000100001-scl","Editorial","Yoshimura, Humberto N.","Cerâmica; 62(361); C3-C3","Cerâmica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132016000100001&lang=pt" 
"S0366-69132016000100016-scl","A gênese de uma cultura ceramista","Silva, K. J. da","Cerâmica; 62(361); 105-109","Cerâmica","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132016000100016&lang=pt" 
"S1676-06032016000100110-scl","Sporormiella as a tool for detecting the presence of large herbivores in the Neotropics","Raczka, Marco Felipe, Bush, Mark B., Folcik, Alexandra M., McMichael, Crystal H.","Biota Neotropica; 16(1); -","Biota Neotropica","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-06032016000100110&lang=pt" 
"S1414-462X2016000100001-scl","Saúde Ambiental e Ocupacional na Amazônia","Lima, Marcelo de Oliveira","Cadernos Saúde Coletiva; 24(1); 1-2","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100001&lang=pt" 
"S1414-462X2016000100077-scl","Material de educação ambiental como estratégia de prevenção da leptospirose para uma comunidade urbana reassentada","Mesquita, Marilise Oliveira, Trevilato, Graziella Chaves, Saraiva, Luiza de Holleben, Schons, Michelle da Silva, Garcia, Maria Isabel Ferreira","Cadernos Saúde Coletiva; 24(1); 77-83","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100077&lang=pt" 
"S0718-95162016000100011-chl","Thresholds of copper toxicity to lettuce in field-collected agricultural soils exposed to copper mining activities in Chile","Verdejo, J, Ginocchio, R, Sauvé, S, Mondaca, P, Neaman, A","Journal of soil science and plant nutrition; 16(1); 154-158","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100011&lang=pt" 
"S0100-72032016000300117-scl","Antenatal Corticosteroid Administration for Reducing the Risk of Neonatal Morbidities from Prematurity","Bittar, Roberto Eduardo, Francisco, Rossana Pulcineli Vieira, Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 38(3); 117-119","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000300117&lang=pt" 
"S1414-462X2016000100003-scl","Deforestation and malaria incidence in the legal Amazon Region between 1996 and 2012","Guimarães, Raphael Mendonça, Valente, Bárbara Campos, Faria, Priscila Almeida, Stephanelli, Lásaro Linhares, Chaiblich, Juliana Valentim, Arjona, Felipe Bagatoli Silveira","Cadernos Saúde Coletiva; 24(1); 3-8","Cadernos Saúde Coletiva","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100003&lang=pt" 
"S1414-462X2016000100099-scl","Telemedicina na Estratégia de Saúde da Família: avaliando sua aplicabilidade no contexto do PET Saúde","Nunes, Altacílio Aparecido, Bava, Maria do Carmo Guimarães Caccia, Cardoso, Carmen Lúcia, Mello, Luane Marques de, Trawitzki, Luciana Vitaliano Voi, Watanabe, Marlivia Gonçalves de Carvalho, Braggion, Maria Fernanda, Matumoto, Sílvia, Carreta, Regina Dakuzako, Santos, Vania dos","Cadernos Saúde Coletiva; 24(1); 99-104","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100099&lang=pt" 
"S0718-95162016000100012-chl","Soil-nutrient availability affected by different biomass-ash applications","Quirantes, M, Calvo, F, Romero, E, Nogales, R","Journal of soil science and plant nutrition; 16(1); 159-163","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100012&lang=pt" 
"S1414-462X2016000100049-scl","Regulação em Saúde: desafios à governança do SUS","Barbosa, Dayse Vieira Santos, Barbosa, Nelson Bezerra, Najberg, Estela","Cadernos Saúde Coletiva; 24(1); 49-54","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100049&lang=pt" 
"S1980-65742016000100094-scl","The effects of foot morphology and anthropometry on unipodal postural control","Alonso, Angelica C., Peterson, Mark, Duganieri, Márcia R., Garcez-Leme, Luiz E., Mochizuki, Luis, Bocalini, Danilo S., Luna, Natalia M. S., Canonica, Alexandra C., Greve, Júlia M. D.","Motriz: Revista de Educação Física; 22(1); 94-98","Motriz: Revista de Educação Física","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-65742016000100094&lang=pt" 
"S1980-65742016000100090-scl","Perception of effort monitors internal load during compounded circuit training","Azevedo, Alessandra de, Matos, Lorena Fernanda de, Nakamura, Fábio Yuzo, Pereira, Gleber","Motriz: Revista de Educação Física; 22(1); 90-93","Motriz: Revista de Educação Física","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-65742016000100090&lang=pt" 
"S0100-72032016000300147-scl","Predictive Capability of HPV and Pap Tests in Screening for Cervical Cancer over a Three-Year Follow-up","Girianelli, Vania Reis, Thuler, Luiz Claudio Santos, Silva, Gulnar Azevedo e","Revista Brasileira de Ginecologia e Obstetrícia; 38(3); 147-153","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000300147&lang=pt" 
"S1414-462X2016000100009-scl","Occupational accidents related to cattle slaughter in Mato Grosso, Brazil","Silva, Ageo Mario Cândido da, Ultramari, Alexandre Volkman, Pginati, Walderley Antonio, Moi, Gisele Pedroso","Cadernos Saúde Coletiva; 24(1); 9-13","Cadernos Saúde Coletiva","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100009&lang=pt" 
"S0718-95162016000100009-chl","Nitrogen availability and mineralization in Pinus radiata stands fertilized mid-rotation at three contrasting sites","Ramírez, M. V, Rubilar, R. A, Montes, C, Stape, J.L, Fox, T.R, Lee Allen, H","Journal of soil science and plant nutrition; 16(1); 118-136","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100009&lang=pt" 
"S0718-95162016000100010-chl","Addition impact of biochar from different feedstocks on microbial community and available concentrations of elements in a Psammaquent and a Plinthudult","Muhammad, N, Brookes, P. C, Wu, J","Journal of soil science and plant nutrition; 16(1); 137-153","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100010&lang=pt" 
"S0718-95162016000100006-chl","Changes in P pools over three months in two soils amended with legume residues","Alamgir, M, Marschner, P","Journal of soil science and plant nutrition; 16(1); 76-87","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100006&lang=pt" 
"S0718-95162016000100013-chl","Arbuscular Mycorrhizal symbiosis in four Al-tolerant wheat genotypes grown in an acidic Andisol","Seguel, A, Castillo, C.G, Morales, A, Campos, P, Cornejo, P, Borie, F","Journal of soil science and plant nutrition; 16(1); 164-173","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100013&lang=pt" 
"S1414-462X2016000100105-scl","Níveis plasmáticos de cortisol em universitários com má qualidade de sono","Araújo, Márcio Flávio Moura de, Vasconcelos, Hérica Cristina Alves de, Marinho, Niciane Bandeira Pessoa, Freitas, Roberto Wagner Júnior Freire de, Damasceno, Marta Maria Coelho","Cadernos Saúde Coletiva; 24(1); 105-110","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100105&lang=pt" 
"S0718-95162016000100015-chl","Soil-plant characteristics in an age sequence of coronilla varia l. plantations along embankments","Li, Y, Gao, Z, Tang, L","Journal of soil science and plant nutrition; 16(1); 174-186","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100015&lang=pt" 
"S0100-72032016000300120-scl","Comparison of Two- and Three-dimensional Ultrasonography in the Evaluation of Lesion Level in Fetuses with Spina Bifida","Requeijo, Márcio José Rosa, Bunduki, Victor, Francisco, Rossana Pulcineli Vieira, Lopes, Marco Antonio Borges, Ruano, Rodrigo, Zugaib, Marcelo","Revista Brasileira de Ginecologia e Obstetrícia; 38(3); 120-126","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000300120&lang=pt" 
"S0100-72032016000300140-scl","Assessment of the Effects of Tribulus Terrestris on Sexual Function of Menopausal Women","Postigo, Sóstenes, Lima, Sônia Maria Rolim Rosa, Yamada, Silvia Saito, Reis, Benedito Fabiano dos, Silva, Gustavo Maximiliano Dutra da, Aoki, Tsutomu","Revista Brasileira de Ginecologia e Obstetrícia; 38(3); 140-146","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000300140&lang=pt" 
"S0718-95162016000100008-chl","Qualitative parameters of pleurotus ostreatus (jacq.) p. kumm. mushrooms grown on supplemented spent substrate","Picornell-Buendía, M. R, Pardo-Giménez, A, de Juan-Valero, J. A","Journal of soil science and plant nutrition; 16(1); 101-117","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100008&lang=pt" 
"S0718-95162016000100003-chl","Targeted yield precision model assessment for rice-rice crop sequences in Farmers&#039; Fields in Humid, Sub-tropical Northeastern India","Das, K.N, Basumatary, A, Ahmed, S","Journal of soil science and plant nutrition; 16(1); 48-59","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100003&lang=pt" 
"S1414-462X2016000100084-scl","Déficit estatural e fatores associados em crianças de 6 a 24 meses atendidas em unidades de saúde do sudoeste da Bahia","Magalhães, Elma Izze da Silva, Maia, Daniela Santana, Bonfim, Carla Fabrícia Araújo, Pereira Netto, Michele, Lamounier, Joel Alves, Rocha, Daniela da Silva","Cadernos Saúde Coletiva; 24(1); 84-91","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100084&lang=pt" 
"S0718-95162016000100005-chl","Ammonia emissions from livestock production in Chile: an inventory and uncertainty analysis","Muñoz, E, Navia, R, Zaror, C, Alfaro, M","Journal of soil science and plant nutrition; 16(1); 60-75","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100005&lang=pt" 
"S0718-95162016000100018-chl","Microbial consortium and pig slurry to improve chemical properties of degraded soil and nutrient plant uptake(Schoebitz and Vidal, 2016)","Schoebitz, M, Vidal, G","Journal of soil science and plant nutrition; 16(1); 226-236","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100018&lang=pt" 
"S0100-72032016000300132-scl","Continued Compliance and Degree of Satisfaction in Nulligravida and Parous Women with Intrauterine Contraceptive Devices","Scavuzzi, Adriana, Souza, Alex Sandro Rolland, Amorim, Melania Maria Ramos","Revista Brasileira de Ginecologia e Obstetrícia; 38(3); 132-139","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000300132&lang=pt" 
"S0718-95162016000100020-chl","Recycling pulp mill sludge to volcanic soil: a column leaching study","Gallardo, F, Briceño, G, Flores, M.J, Diez, M.C","Journal of soil science and plant nutrition; 16(1); 248-261","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100020&lang=pt" 
"S1414-462X2016000100055-scl","Aportes de los estudios comparativos para la comprensión de las políticas y sistemas de salud en países de América Latina","Luzuriaga, María José, Bahia, Lígia","Cadernos Saúde Coletiva; 24(1); 55-62","Cadernos Saúde Coletiva","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100055&lang=pt" 
"S0718-95162016000100001-chl","Microbial communities of bulk and Eschscholzia californica rhizosphere soils at two altitudes in Central Chile","de Armas-Ricard, M, Orlando, J, Bustamante, R, Carú, M","Journal of soil science and plant nutrition; 16(1); 1-13","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100001&lang=pt" 
"S1414-462X2016000100041-scl","Cancer incidence and mortality in rural workers in the Brazilian Western Amazon","Santos, Emanuela de Souza Gomes dos, Lopes, Creso Machado, Koifman, Sergio","Cadernos Saúde Coletiva; 24(1); 41-48","Cadernos Saúde Coletiva","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100041&lang=pt" 
"S1414-462X2016000100070-scl","Effects of prenatal exposure to methylmercury in children auditory processing","Dutra, Marilene Danieli Simões, Cavadas, Marcia, Jesus, Iracina Maura de, Santos, Elisabeth Oliveira, Câmara, Volney de Magalhães","Cadernos Saúde Coletiva; 24(1); 70-76","Cadernos Saúde Coletiva","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100070&lang=pt" 
"S0100-72032016000300127-scl","Use of Medicinal Plants with Teratogenic and Abortive Effects by PregnantWomen in a City in Northeastern Brazil","Araújo, Cristina Ruan Ferreira de, Santiago, Felipe Gomes, Peixoto, Marcelo Italiano, Oliveira, José Olivandro Duarte de, Coutinho, Mayrla de Sousa","Revista Brasileira de Ginecologia e Obstetrícia; 38(3); 127-131","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000300127&lang=pt" 
"S1414-462X2016000100063-scl","Caracterização do envelhecimento populacional no município do Rio de Janeiro: contribuições para políticas públicas sustentáveis","Alves, Davi da Silveira Barroso, Barbosa, Maria Tereza Serrano, Caffarena, Ernesto Raúl, Silva, Alexandre Sousa da","Cadernos Saúde Coletiva; 24(1); 63-69","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100063&lang=pt" 
"S0718-95162016000100014-chl","Non-destructive Assessment of Highbush Blueberry Fruit Maturity Parameters and Anthocyanins by Using a Visible/Near Infrared (vis/NIR) Spectroscopy Device: A Preliminary Approach","Ribera-Fonseca, A, Noferini, M, Rombolá, A.D","Journal of soil science and plant nutrition; 16(1); 174-186","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100014&lang=pt" 
"S1414-462X2016000100111-scl","Controle da pressão arterial em idosas hipertensas em uma Unidade de Saúde da Família e fatores associados","Moroz, Maisa Bastos, Kluthcovsky, Ana Claudia Garabeli Cavalli, Schafranski, Marcelo Derbli","Cadernos Saúde Coletiva; 24(1); 111-117","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100111&lang=pt" 
"S0718-95162016000100004-chl","Potential repellent activity of the essential oil of ruta chalepensis (linnaeus) from chile against aegorhinus superciliosus (guérin) (Coleoptera: Curculionidae)","Tampe, J, Parra, L, Huaiquil, K, Quiroz, A","Journal of soil science and plant nutrition; 16(1); 48-59","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100004&lang=pt" 
"S1414-462X2016000100124-scl","Grupos operativos na Atenção Primária à Saúde como prática de discussão e educação: uma revisão","Menezes, Kênia Kiefer Parreiras de, Avelino, Patrick Roberto","Cadernos Saúde Coletiva; 24(1); 124-130","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100124&lang=pt" 
"S0718-95162016000100007-chl","LInkage between herbaceous vegetation and soil characteristics along rawal dam islamabad","Yousaf, A, Shabbir, R, Jabeen, A, Erum, S, Ahmad, S. S","Journal of soil science and plant nutrition; 16(1); 88-100","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100007&lang=pt" 
"S1414-462X2016000100032-scl","Síndrome metabólica, componentes e fatores associados em adultos de 40 anos ou mais de um município da Região Sul do Brasil","Bortoletto, Maira Sayuri Sakay, Souza, Regina Kazue Tanno de, Cabrera, Marcos Aparecido Sarria, González, Alberto Durán","Cadernos Saúde Coletiva; 24(1); 32-40","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100032&lang=pt" 
"S0100-72032016000300154-scl","High Risk HPV E6/E7 Oncoprotein Expression in Women with High Grade Squamous Intraepithelial Lesion","Valença, Jefferson Elias Cordeiro, Gonçalves, Ana Katherine, Silva, Ismael Dale Cotrim Guerreiro da, Eleutério Junior, José, Silva, Terezinha Tenório da, Bruneska, Danyelly, Ximenes, Ricardo Arraes de Alencar","Revista Brasileira de Ginecologia e Obstetrícia; 38(3); 154-159","Revista Brasileira de Ginecologia e Obstetrícia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032016000300154&lang=pt" 
"S1414-462X2016000100092-scl","Uso do Self-Reporting Questionnaire (SRQ-20) para determinação dos sintomas físicos e psicoemocionais em funcionários de uma indústria metalúrgica do Vale do Paraíba/SP","Guirado, Gunther Monteiro de Paula, Pereira, Nathalia Mendrot Pinho","Cadernos Saúde Coletiva; 24(1); 92-98","Cadernos Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100092&lang=pt" 
"S0718-95162016000100017-chl","Inoculation with selenobacteria and arbuscular mycorrhizal fungi to enhance selenium content in lettuce plants and improve tolerance against drought stress","Durán, P, Acuña, J.J, Armada, E, López-Castillo, O.M, Cornejo, P, Mora, M.L, Azcón, R","Journal of soil science and plant nutrition; 16(1); 211-225","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100017&lang=pt" 
"S0718-95162016000100016-chl","Phytase-producing Bacillus sp. inoculation increases phosphorus availability in cattle manure","Menezes-Blackburn, D, Inostroza, N.G, Gianfreda, L, Greiner, R, Mora, M.L, Jorquera, M.A","Journal of soil science and plant nutrition; 16(1); 200-210","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100016&lang=pt" 
"S1414-462X2016000100118-scl","Agreement assessment between hemoglobin and hematocrit to detect anemia prevalence in children less than 5 years old","Brunken, Gisela Soares, França, Giovanny Vinícius Araújo de, Luiz, Ronir Raggio, Szarfarc, Sophia Cornbluth","Cadernos Saúde Coletiva; 24(1); 118-123","Cadernos Saúde Coletiva","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100118&lang=pt" 
"S0718-95162016000100019-chl","The impact of foliar nickel fertilization on urease activity in pecan trees","Ojeda-Barrios, D.L, Sánchez-Chávez, E, Sida-Arreola, J.P, Valdez-Cepeda, R, Balandran-Valladares, M","Journal of soil science and plant nutrition; 16(1); 237-247","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000100019&lang=pt" 
"S1414-462X2016000100014-scl","Surveillance of the drinking water quality din the Legal Amazon: analysis of vulnerable areas","Vasconcelos, Cíntia Honório, Andrade, Rosane Cristina de, Bonfim, Camila Vicente, Resende, Rodrigo Matias de Sousa, Queiroz, Fernanda Barbosa de, Daniel, Mariely Helena Barbosa, Grigoletto, Jamyle Calencio, Cabral, Adriana Rodrigues, Redivo, Andre Luciancencov, Lacerda, Julio Cesar Verneque, Rohlfs, Daniela Buosi","Cadernos Saúde Coletiva; 24(1); 14-20","Cadernos Saúde Coletiva","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-462X2016000100014&lang=pt" 
"S1980-65742016000100042-scl","&quot;Athletic Identity Measurement Scale&quot;: Translation, Adaptation and Validation for Brazil","Silva, Walan Robert da, Ferrari, Elisa Pinheiro, Medeiros, Thiago Emannuel, Freitas, Kamyla Thais Dias de, Tkac, Claudio Marcelo, Cardoso, Fernando Luiz","Motriz: Revista de Educação Física; 22(1); 42-47","Motriz: Revista de Educação Física","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-65742016000100042&lang=pt" 
"S1980-65742016000100035-scl","Longer repetition duration increases muscle activation and blood lactate response in matched resistance training protocols","Martins-Costa, Hugo Cesar, Diniz, Rodrigo Cesar Ribeiro, Lima, Fernando Vitor, Machado, Sandra Carvalho, Almeida, Rafael Silva Valle de, Andrade, André Gustavo Pereira de, Chagas, Mauro Heleno","Motriz: Revista de Educação Física; 22(1); 35-41","Motriz: Revista de Educação Física","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-65742016000100035&lang=pt" 
