"S0103-18132011000100002-scl","Fundamentos éticos da esfera discursiva da imprensa no Brasil: um jogo de epígrafes e memórias","Magalhães, Anderson Salvaterra","Trabalhos em Linguística Aplicada; 50(1); 27-43","Trabalhos em Linguística Aplicada","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132011000100002&lang=pt" 
"S0042-96862011000600012-spa","Pharmacology and immuno-virologic efficacy of once-a-day HAART in African HIV-infected children: ANRS 12103 phase II trial","Nacro, Boubacar, Zoure, Emmanuelle, Hien, Hervé, Tamboura, Hassane, Rouet, François, Ouiminga, Adama, Drabo, Ali, Yameogo, Souleymane, Hien, Alain, Peyriere, Hélène, Mathieu, Olivier, Hirt, Deborah, Treluyer, Jean-Marc, Nicolas, Joëlle, Foulongne, Vincent, Segondy, Michel, van de Perre, Philippe, Diagbouga, Serge, Msellati, Philippe","Bulletin of the World Health Organization; 89(6); 451-458","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600012&lang=pt" 
"S0042-96862011000600013-spa","Spatial heterogeneity of haemoglobin concentration in preschool-age children in sub-Saharan Africa","Magalhães, Ricardo J Soares, Clements, Archie CA","Bulletin of the World Health Organization; 89(6); 459-468","Bulletin of the World Health Organization","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862011000600013&lang=pt" 
"S0102-37722011000200008-scl","Apoio comportamental positivo: estratégias educacionais aplicadas a comportamentos-problema de alunos","Rios, Karyne de Souza Augusto, Denari, Fátima Elisabeth","Psicologia: Teoria e Pesquisa; 27(2); 157-168","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000200008&lang=pt" 
"S0104-07072011000200001-scl","A imagem da enfermeira - as origens históricas da invisibilidade na enfermagem","Nelson, Sioban","Texto &amp; Contexto - Enfermagem; 20(2); 223-224","Texto &amp; Contexto - Enfermagem","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072011000200001&lang=pt" 
"S0104-07072011000200023-scl","Texto Contexto Enferm, Florianópolis, 2011 Janeiro-Março; 20(1)","","Texto &amp; Contexto - Enfermagem; 20(2); 392-393","Texto &amp; Contexto - Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072011000200023&lang=pt" 
"S0104-07072011000200022-scl","Estratégias de captação de doadores de sangue: uma revisão integrativa da literatura","Rodrigues, Rosane Suely May, Reibnitz, Kenya Schmidt","Texto &amp; Contexto - Enfermagem; 20(2); 384-391","Texto &amp; Contexto - Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072011000200022&lang=pt" 
"S0034-74342011000200008-col","Uso de antidepresivos para el tratamiento de los síntomas climatéricos","Flores-Ramos, Mónica, Aguilera-Pérez, Jesús Rafael","Revista Colombiana de Obstetricia y Ginecología; 62(2); 161-166","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200008&lang=pt" 
"S0034-74342011000200009-col","Interpretación de estudios de costo-efectividad en ginecología","Aponte-González, Johanna, Eslava-Schmalbach, Javier, Díaz-Rojas, Jorge A, Gaitán-Duarte, Hernando","Revista Colombiana de Obstetricia y Ginecología; 62(2); 177-187","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200009&lang=pt" 
"S0034-74342011000200004-col","Edad de la gestante adolescente como factor de riesgo para complicaciones en el embarazo. Cartagena (Colombia) 2009: Estudio de corte transversal","Domínguez-Anaya, Regina, Herazo-Beltrán, Yaneth","Revista Colombiana de Obstetricia y Ginecología; 62(2); 141-147","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200004&lang=pt" 
"S0034-74342011000200005-col","Parto vaginal después de una cesárea previa, Hospital San Juan de Dios, Cali (Colombia): Estudio de cohorte","Cuero-Vidal, Olga Lucía, Clavijo-Prado, Carlos Andrés","Revista Colombiana de Obstetricia y Ginecología; 62(2); 148-154","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200005&lang=pt" 
"S0034-74342011000200006-col","Prevalencia de defectos congénitos en un hospital de tercer nivel en Cali (Colombia) 2004-2008: Asociación con edad materna","Pachajoa, Harry, Caicedo, Carlos Alberto, Saldarriaga, Wilmar, Méndez, Fabián","Revista Colombiana de Obstetricia y Ginecología; 62(2); 155-160","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200006&lang=pt" 
"S0034-74342011000200007-col","Papel de la cistoscopia en el estudio de las pacientes con dolor pélvico crónico: estudio observacional","Villegas-Echeverri, Juan Diego, López-Jaramillo, José Duván, León-Avellaneda, José William, Restrepo-Santa, Lina Marcela","Revista Colombiana de Obstetricia y Ginecología; 62(2); 161-166","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200007&lang=pt" 
"S0034-74342011000200001-col","Tabaquismo en el embarazo: una epidemia silenciosa prevenible en Colombia","Tolosa, Jorge E, Echavarría-Restrepo, Luis Guillermo, Agudelo J, Bernardo","Revista Colombiana de Obstetricia y Ginecología; 62(2); 119-122","Revista Colombiana de Obstetricia y Ginecología","Inglês, Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200001&lang=pt" 
"S0034-74342011000200002-col","Prevalencia de tabaquismo en una población de embarazadas en el Hospital Universitario San Vicente de Paúl en Medellín (Colombia)","Cortés-Yepes, Hernán","Revista Colombiana de Obstetricia y Ginecología; 62(2); 127-130","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200002&lang=pt" 
"S0034-74342011000200003-col","Morbilidad materna extrema en cuidados intensivos obstétricos: Cartagena (Colombia) 2006 - 2008","Rojas, José A, Cogollo, Marysabel, Miranda, Jezid E, Ramos, Enrique C, Fernández, Juan C, Bello, Ana M","Revista Colombiana de Obstetricia y Ginecología; 62(2); 131-140","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200003&lang=pt" 
"S0034-74342011000200012-col","Manejo laparoscópico de la enfermedad pélvica inflamatoria severa: reporte de tres casos y revisión de la literatura","Calle-Gómez, Gustavo Adolfo, Arango-Martínez, Adriana María, Castañeda-Roldán, Juan David, De los Ríos-Posada, José Fernando, Serna, Eduardo, Vásquez, Ricardo, Jiménez-Zuluaga, Luis Alberto, González, Antonio","Revista Colombiana de Obstetricia y Ginecología; 62(2); 201-207","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200012&lang=pt" 
"S0034-74342011000200011-col","Hemorragia fetomaterna masiva con patrón cardiotocográfico sinusoidal: Presentación de un caso y revisión de la literatura","Abehsera-Davó, Daniel, Iglesias-Sánchez, Carlos, Dans, Fernando Magdaleno, González-González, Antonio","Revista Colombiana de Obstetricia y Ginecología; 62(2); 196-200","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200011&lang=pt" 
"S0034-74342011000200010-col","Las parteras, patrimonio de la humanidad","Alarcón-Nivia, Miguel Ángel, Sepúlveda-Agudelo, Janer, Alarcón-Amaya, Iván Camilo","Revista Colombiana de Obstetricia y Ginecología; 62(2); 188-195","Revista Colombiana de Obstetricia y Ginecología","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342011000200010&lang=pt" 
"S0100-39842011000300014-scl","Síndrome de Mayer-Rokitansky-Kuster-Hauser: relato de caso e revisão da literatura","Gutsche, Rodrigo Manfroi, Chagas, Lucia Antunes, Leal, Rodolfo, Cunha, André Lima da, Djahjah, Maria Célia Resende","Radiologia Brasileira; 44(3); 192-194","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000300014&lang=pt" 
"S0100-39842011000300010-scl","Avaliação dos diferentes métodos de medida de força de compressão em três equipamentos mamográficos diferentes","Lykawka, Rochelle, Biasi, Patrícia, Guerini, Clauzi Rodrigo, Bemvenuti, Marcelo Schneider, Hoff, Gabriela","Radiologia Brasileira; 44(3); 172-176","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000300010&lang=pt" 
"S0100-39842011000300013-scl","Avaliação e seguimento de pacientes adultos com síndrome do intestino curto pelo exame contrastado de trânsito intestinal","Chagas Neto, Francisco Abaeté das, Barreto, André Rodrigues Façanha, Muglia, Valdair Francisco, Elias Junior, Jorge, Bellucci, Ângela Delete, Marchini, Júlio Sérgio, Cunha, Selma Freire de Carvalho da","Radiologia Brasileira; 44(3); 188-191","Radiologia Brasileira","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842011000300013&lang=pt" 
"S0034-70942011000300002-scl","Avaliação dos níveis de citocinas e da função pulmonar de pacientes submetidos à cirurgia cardíaca com circulação extracorpórea","Machado, Luciano Brandão, Negri, Elnara Marcia, Bonafé, Wanderley Wesley, Santos, Luciana Moraes, Malbouisson, Luís Marcelo Sá, Carmona, Maria José Carvalho","Revista Brasileira de Anestesiologia; 61(3); 280-285","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300002&lang=pt" 
"S0034-70942011000300004-scl","Analgesia pós-operatória: comparação entre infusão contínua de anestésico local e opioide via cateter peridural e infusão contínua de anestésico local via cateter na ferida operatória","Almeida, Maria Cristina Simões de, Locks, Giovani de Figueiredo, Gomes, Horácio Pereira, Brunharo, Guilherme Muriano, Kauling, Ana Laura Colle","Revista Brasileira de Anestesiologia; 61(3); 298-303","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300004&lang=pt" 
"S0034-70942011000300007-scl","Monitoramento não invasivo baseado na biorreatância revela instabilidade hemodinâmica significativa durante cesárea eletiva sob raquianestesia","Doherty, Anne, Ohashi, Yayoi, Downey, Kristi, Carvalho, Jose CA","Revista Brasileira de Anestesiologia; 61(3); 326-332","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300007&lang=pt" 
"S0034-70942011000300008-scl","Influência de variáveis laborais na qualidade de vida dos anestesiologistas da cidade de João Pessoa","Santos, Maria de Fátima Oliveira dos, Oliveira, Harison José de","Revista Brasileira de Anestesiologia; 61(3); 338-343","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300008&lang=pt" 
"S0034-70942011000300009-scl","O ecocardiograma transesofágico na cirurgia de Ross","Salgado Filho, Marcello Fonseca, Siciliano, Arthur, Diego, Luiz Antônio, Miana, Leonardo Augusto, Salgado, Júlia","Revista Brasileira de Anestesiologia; 61(3); 347-350","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300009&lang=pt" 
"S0034-70942011000300011-scl","Cefaleia após anestesia subaracnoidea com sete meses de evolução: relato de caso","Barbosa, Fabiano Timbó","Revista Brasileira de Anestesiologia; 61(3); 357-359","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300011&lang=pt" 
"S0034-70942011000300012-scl","Reação anafilática induzida por látex em paciente submetido à apendicectomia aberta: relato de caso","Machado, Jean Abreu, Cunha, Romilton Crozetta da, Oliveira, Benhur Heleno de, Silva, Jane da","Revista Brasileira de Anestesiologia; 61(3); 363-366","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300012&lang=pt" 
"S0034-70942011000300013-scl","Anestesia e artrite reumatoide","Vieira, Eneida Maria, Goodman, Stuart, Tanaka, Pedro Paulo","Revista Brasileira de Anestesiologia; 61(3); 371-375","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300013&lang=pt" 
"S0034-70942011000300014-scl","A dor e o protagonismo da mulher na parturição","Pereira, Raquel da Rocha, Franco, Selma Cristina, Baldin, Nelma","Revista Brasileira de Anestesiologia; 61(3); 382-388","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300014&lang=pt" 
"S0034-70942011000300003-scl","Associação entre uso de hemocomponentes e mortalidade em cinco anos após transplante hepático","Morais, Bruno Salome de, Sanches, Marcelo Dias, Lima, Agnaldo Soares, Ribeiro, Daniel Dias, Ferrari, Teresa Cristina de Abreu, Duarte, Malvina Maria de Freitas, Cançado, Guilherme Henrique Gomes Moreira","Revista Brasileira de Anestesiologia; 61(3); 289-292","Revista Brasileira de Anestesiologia","Inglês, Português, Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-70942011000300003&lang=pt" 
"S0034-75312011000200007-cub","Aspectos éticos en pediatría","Martínez Delgado, Daisy Amparo, Rodríguez Prieto, Yisell María, Cuan Colina, Madyu","Revista Cubana de Pediatría; 83(2); 173-181","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200007&lang=pt" 
"S0034-75312011000200008-cub","Extracción de un catéter fracturado mediante cateterismo cardíaco intervencionista en un paciente prematuro de 1 600 g","Ozores Suárez, Francisco Javier, Ramiro Novoa, Juan Carlos, Díaz Ramirez, Francisco, Ochoa Suárez, Iran, González Guillen, Alexander, de Quesada Suárez, Leopoldo","Revista Cubana de Pediatría; 83(2); 182-187","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200008&lang=pt" 
"S0034-75312011000200009-cub","Síndrome del QT largo","Cabrera Ortega, Michel, Ozores Suárez, Francisco Javier","Revista Cubana de Pediatría; 83(2); 188-192","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200009&lang=pt" 
"S0034-75312011000200011-cub","Linfoma no Hodgkin primario de mama, revisión de la literatura y presentación de un caso","Verdecia Cañizares, Caridad, Português Díaz, Andrés, Alonso Pirez, Magda, Cubero Meléndez, Osiris","Revista Cubana de Pediatría; 83(2); 200-206","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200011&lang=pt" 
"S0034-75312011000200012-cub","Radioterapia de intensidad modulada en el tratamiento de tumores en pediatría, primeros casos en Cuba: first cases in Cuba","Alert Silva, José, Chon Rivas, Ivonne, Nápoles Morales, Misleidy, Pérez Peña, Lourdes, Larrinaga Cortina, Eduardo, Alfonso Laguardia, Rodolfo, Silvestre Patayo, Ileana, García Yip, Fernando, Lara Mas, Elier, Diaz Moreno, Rogelio","Revista Cubana de Pediatría; 83(2); 207-214","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200012&lang=pt" 
"S0034-75312011000200001-cub","Predicción de daño renal en pacientes con primera infección febril del tracto urinario","Duarte Pérez, María Caridad, Guillén Dosal, Ana, Martínez Silva, Magalys, Díaz Álvarez, Manuel","Revista Cubana de Pediatría; 83(2); 120-129","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200001&lang=pt" 
"S0034-75312011000200002-cub","Meningitis aséptica concurrente con infección del tracto urinario en recién nacidos","Díaz Álvarez, Manuel, Cárdenas González, Luena","Revista Cubana de Pediatría; 83(2); 130-141","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200002&lang=pt" 
"S0034-75312011000200003-cub","Musicoterapia aplicada a niños con síndrome de Down","Pineda Pérez, Eloy, Pérez Remón, Yarima","Revista Cubana de Pediatría; 83(2); 142-148","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200003&lang=pt" 
"S0034-75312011000200004-cub","Caracterización clínico-epidemiológica de la miopía en la población infantil de un municipio de Venezuela","Carballo Wong, Ceilan, Triana Casado, Idalia, Carnero Álvarez, Yorian, Martínez Legón, Zoila","Revista Cubana de Pediatría; 83(2); 149-157","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200004&lang=pt" 
"S0034-75312011000200005-cub","Comportamiento clínico-epidemiológico de la enfermedad de Kawasaki","Morales Leiva, Milagros, Luis Álvarez, María del Carmen, Seiglie Díaz, Frances, Pantoja Pereda, Odette","Revista Cubana de Pediatría; 83(2); 158-165","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200005&lang=pt" 
"S0034-75312011000200006-cub","Costo-beneficio en una unidad de cuidados intensivos neonatales","Amador Morán, Rafael, Labrada Despaigne, Alberto, Campo González, Ana, Díaz Aguilar, Rosa","Revista Cubana de Pediatría; 83(2); 166-172","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200006&lang=pt" 
"S0034-75312011000200010-cub","Leucemia congénita aguda","González García, Nilvia Esther, Broche Cardó, Regla, Trelles Porro, Lissette, Cubero Rego, María de los Ángeles, Morales Mesa, Eduardo, Arencibia Núñez, Alberto, Pérez Ulloa, Luis Enrique","Revista Cubana de Pediatría; 83(2); 193-199","Revista Cubana de Pediatría","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75312011000200010&lang=pt" 
"S0104-83332011000100017-scl","Dicionário crítico do feminismo","Abreu, Maira","Cadernos Pagu; (36); 405-415","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100017&lang=pt" 
"S0104-83332011000100014-scl","A difícil arte de expor mulheres artistas","Simioni, Ana Paula Cavalcanti","Cadernos Pagu; (36); 375-388","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100014&lang=pt" 
"S0104-83332011000100015-scl","Minissaias, militâncias, revoluções e gênero na última ditadura argentina","Veiga, Ana Maria","Cadernos Pagu; (36); 389-394","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100015&lang=pt" 
"S0104-83332011000100003-scl","Reflexões e problemas da &quot;transmissão&quot; intergeracional no feminismo brasileiro","Gonçalves, Eliane, Pinto, Joana Plaza","Cadernos Pagu; (36); 25-46","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100003&lang=pt" 
"S0104-83332011000100010-scl","Domesticidade e identidades de gênero na revista Casa &amp; Jardim (anos 1950 e 60)","Santos, Marinês Ribeiro dos","Cadernos Pagu; (36); 257-282","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100010&lang=pt" 
"S0104-83332011000100004-scl","Jovens feministas do Rio de Janeiro: trajetórias, pautas e relações intergeracionais","Zanetti, Julia Paiva","Cadernos Pagu; (36); 47-75","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100004&lang=pt" 
"S0104-83332011000100005-scl","&quot;Eu não preciso falar que eu sou branca, cara, eu sou Latina!&quot; Ou a complexidade da identificação racial na ideologia de ativistas jovens (não)brancas","Huijg, Dieuwertje Dyi","Cadernos Pagu; (36); 77-116","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100005&lang=pt" 
"S0104-83332011000100008-scl","¿Morirán mis hijos o las frutas del monte se secarán si no canto y uso mi amuleto cada noche? Mujeres tobas (qom) y Misioneros Anglicanos en el Chaco Centro occidental (Argentina)","Gómez, Mariana Daniela","Cadernos Pagu; (36); 187-222","Cadernos Pagu","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100008&lang=pt" 
"S0104-83332011000100009-scl","Una poética del nombre: los &quot;comienzos&quot; de María Moreno hacia mediados de los años 80 en el contexto cultural argentino","Leone, Lucía María de","Cadernos Pagu; (36); 223-256","Cadernos Pagu","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100009&lang=pt" 
"S0104-83332011000100011-scl","Discursos que (con)formam corpos grávidos: da medicina à educação física","Schwengber, Maria Simone Vione, Meyer, Dagmar Estermann","Cadernos Pagu; (36); 283-314","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100011&lang=pt" 
"S0104-83332011000100013-scl","O gênero do cuidado de si: as implicações da dieta alimentar na comensalidade de diabéticos","Lopes, Andréia Aparecida Ferreira","Cadernos Pagu; (36); 345-374","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100013&lang=pt" 
"S0104-83332011000100006-scl","&quot;Não faz mal pensar que não se está só&quot;: estilo, produção cultural e feminismo entre as minas do rock em São Paulo","Facchini, Regina","Cadernos Pagu; (36); 117-153","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100006&lang=pt" 
"S0104-83332011000100012-scl","Um estado emotivo: representação da gravidez na mídia","Rezende, Claudia Barcellos","Cadernos Pagu; (36); 315-344","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100012&lang=pt" 
"S0104-83332011000100001-scl","Apresentação","Corrêa, Mariza","Cadernos Pagu; (36); 7-7","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100001&lang=pt" 
"S0104-83332011000100002-scl","Apresentação","Facchini, Regina, França, Isadora Lins","Cadernos Pagu; (36); 9-24","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100002&lang=pt" 
"S0104-83332011000100016-scl","Islam y Mujer: a propósito de dos obras de Fátima Mernissi","Mohomed, Carimo","Cadernos Pagu; (36); 395-403","Cadernos Pagu","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100016&lang=pt" 
"S0104-83332011000100018-scl","Atitudes raciais de pretos e mulatos em São Paulo","Almeida, Tânia Mara Campos","Cadernos Pagu; (36); 417-425","Cadernos Pagu","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-83332011000100018&lang=pt" 
"S0034-89102011000300001-scl","Propaganda de álcool e associação ao consumo de cerveja por adolescentes","Faria, Roberta, Vendrame, Alan, Silva, Rebeca, Pinsky, Ilana","Revista de Saúde Pública; 45(3); 441-447","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300001&lang=pt" 
"S0034-89102011000300019-scl","Índice h de docentes em Saúde Coletiva no Brasil","Pereira, Julio Cesar Rodrigues, Bronhara, Bruna","Revista de Saúde Pública; 45(3); 599-606","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300019&lang=pt" 
"S0034-89102011000300015-scl","Femicídios: homicídios femininos no Brasil","Meneghel, Stela Nazareth, Hirakata, Vania Naomi","Revista de Saúde Pública; 45(3); 564-574","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300015&lang=pt" 
"S0034-89102011000300016-scl","Custo do tratamento de pacientes com histórico de tabagismo em hospital especializado em câncer","Pinto, Márcia, Ugá, Maria Alicia Domínguez","Revista de Saúde Pública; 45(3); 575-582","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300016&lang=pt" 
"S0034-89102011000300020-scl","How many low birthweight babies in low- and middle-income countries are preterm?","Barros, Fernando C, Barros, Aluísio J D, Villar, José, Matijasevich, Alicia, Domingues, Marlos R, Victora, Cesar G","Revista de Saúde Pública; 45(3); 607-616","Revista de Saúde Pública","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300020&lang=pt" 
"S0034-89102011000300008-scl","Alteração vocal auto-referida em professores: prevalência e fatores associados","Marçal, Cláudia Cossentino Bruck, Peres, Marco Aurélio","Revista de Saúde Pública; 45(3); 503-511","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300008&lang=pt" 
"S0034-89102011000300017-scl","Aquisição de medicamentos genéricos em município de médio porte","Bevilacqua, Gabriela, Farias, Mareni Rocha, Blatt, Carine Raquel","Revista de Saúde Pública; 45(3); 583-589","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300017&lang=pt" 
"S0034-89102011000300013-scl","Subnotificação da comorbidade tuberculose e aids: uma aplicação do método de linkage","Carvalho, Carolina Novaes, Dourado, Ines, Bierrenbach, Ana Luiza","Revista de Saúde Pública; 45(3); 548-555","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300013&lang=pt" 
"S0034-89102011000300014-scl","Áreas de vulnerabilidade para co-infecção HIV-aids/TB em Ribeirão Preto, SP","Brunello, Maria Eugênia Firmino, Chiaravalloti Neto, Francisco, Arcêncio, Ricardo Alexandre, Andrade, Rubia Laine de Paula, Magnabosco, Gabriela Tavares, Villa, Tereza Cristina Scatena","Revista de Saúde Pública; 45(3); 556-563","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300014&lang=pt" 
"S0034-89102011000300011-scl","Mortalidade de motociclistas em acidentes de transporte no Distrito Federal, 1996 a 2007","Montenegro, Marli de Mesquita Silva, Duarte, Elisabeth Carmen, Prado, Rogério Ruscitto do, Nascimento, Andréia de Fátima","Revista de Saúde Pública; 45(3); 529-538","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300011&lang=pt" 
"S0034-89102011000300018-scl","Judicialização do acesso a medicamentos no Estado de Minas Gerais, Brasil","Machado, Marina Amaral de Ávila, Acurcio, Francisco de Assis, Brandão, Cristina Mariano Ruas, Faleiros, Daniel Resende, Guerra Jr, Augusto Afonso, Cherchiglia, Mariângela Leal, Andrade, Eli Iola Gurgel","Revista de Saúde Pública; 45(3); 590-598","Revista de Saúde Pública","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102011000300018&lang=pt" 
