"S0103-50532005000600029-scl","Solid state oxidation of phenols to quinones with sodium perborate on wet montmorillonite K10","Hashemi, Mohammed M., Eftekhari-Sis, Bagher, Khalili, Behzad, Karimi-Jaberi, Zahed","Journal of the Brazilian Chemical Society; 16(5); 1082-1084","Journal of the Brazilian Chemical Society","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532005000600029&lang=pt" 
"S0365-05962005000600018-scl","Sarcomatose múltipla hemorrágica de Kaposi","Marques, Silvio Alencar","Anais Brasileiros de Dermatologia; 80(5); 549-552","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600018&lang=pt" 
"S0365-05962005000600016-scl","Lipomatose simétrica benigna","Gon, Airton dos Santos, Minelli, Lorivaldo, Mendes, Mauro Filgueiras","Anais Brasileiros de Dermatologia; 80(5); 545-546","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600016&lang=pt" 
"S0365-05962005000600013-scl","Livedo reticularis ulcerado em paciente com anticorpo anticardiolipina tipo IgA","Magro, Carlos Eduardo, Guidolin, Fernanda, Bezerra Neto, Francisco, Mesquita, Lismari, Skare, Thelma","Anais Brasileiros de Dermatologia; 80(5); 538-539","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600013&lang=pt" 
"S0365-05962005000600005-scl","Prevalência de achados cutâneos em portadores de esclerose sistêmica: experiência de um hospital universitário","Guidolin, Fernanda, Esmanhotto, Letícia, Magro, Carlos Eduardo, Silva, Marilia Barreto, Skare, Thelma L.","Anais Brasileiros de Dermatologia; 80(5); 481-486","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600005&lang=pt" 
"S0365-05962005000600012-scl","Infliximab no tratamento da artrite psoriásica grave","Loyola, Adriano Jaime Consorte, Castro, Lia Cândida Miranda de, Chaibub, Sulamita Costa Wirth, Ximenes, Antônio Carlos","Anais Brasileiros de Dermatologia; 80(5); 535-537","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600012&lang=pt" 
"S0365-05962005000600008-scl","Dupla drenagem para cadeias linfonodais distintas, detectada por técnica de biópsia de linfonodo sentinela em pacientes com melanoma cutâneo: relato de dois casos","Castro, Luiz Guilherme M., Duprat, João Pedreira, Landman, Gilles","Anais Brasileiros de Dermatologia; 80(5); 499-502","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600008&lang=pt" 
"S0365-05962005000600017-scl","Há 100 anos, a descoberta do Treponema pallidum","Souza, Elemir Macedo de","Anais Brasileiros de Dermatologia; 80(5); 547-548","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600017&lang=pt" 
"S0365-05962005000600015-scl","Caso para diagnóstico","Comunello, Luciane Nardi, Duquia, Rodrigo Pereira, Almeida Jr, Hiram Larangeira de","Anais Brasileiros de Dermatologia; 80(5); 543-544","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600015&lang=pt" 
"S0365-05962005000600011-scl","Teledermatologia: passado, presente e futuro","Miot, Hélio Amante, Paixão, Maurício Pedreira, Wen, Chao Lung","Anais Brasileiros de Dermatologia; 80(5); 523-532","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600011&lang=pt" 
"S0365-05962005000600014-scl","Você conhece esta síndrome?","Gonçalves, Viviane Priscila, Pimenta, Mariana Rodrigues, Teixeira, Luís Eduardo Moreira, Gontijo, Bernardo","Anais Brasileiros de Dermatologia; 80(5); 540-542","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600014&lang=pt" 
"S0365-05962005000600019-scl","","","Anais Brasileiros de Dermatologia; 80(5); 553-554","Anais Brasileiros de Dermatologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600019&lang=pt" 
"S0365-05962005000600002-scl","A importância dos descritores em Ciências da Saúde: DeCS para os Anais Brasileiros de Dermatologia","Leite, Rosalynn, Huguenin, Suzana","Anais Brasileiros de Dermatologia; 80(5); 458-458","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600002&lang=pt" 
"S0365-05962005000600003-scl","Processos linfoproliferativos da pele: Parte 1 - Linfomas cutâneos de células B","Moricz, Claudia Zavaloni Melotti de, Sanches Jr., José Antonio","Anais Brasileiros de Dermatologia; 80(5); 461-471","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600003&lang=pt" 
"S0365-05962005000600004-scl","Associação entre líquen plano e infecção pelo vírus da hepatite C: um estudo prospectivo envolvendo 66 pacientes da clínica de dermatologia da Santa Casa de Misericórdia de São Paulo","Guerreiro, Thais Dias Tavares, Machado, Marília Moura, Freitas, Thais Helena Proença de","Anais Brasileiros de Dermatologia; 80(5); 475-480","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600004&lang=pt" 
"S0365-05962005000600006-scl","Prevalência de psoríase em estudo de 261 pacientes com vitiligo","Castro, Caio César Silva de","Anais Brasileiros de Dermatologia; 80(5); 489-492","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600006&lang=pt" 
"S0365-05962005000600007-scl","Risco de complicações durante a cirurgia dermatológica: protocolo das exéreses em fuso","Pimentel, Eugênio Raul de Almeida, Oliveira, Juliana Pedroso de, Bloch, Leila David, Niwa, Anne Beatriz Mautari","Anais Brasileiros de Dermatologia; 80(5); 493-498","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600007&lang=pt" 
"S0365-05962005000600009-scl","Epidermólise bolhosa distrófica recessiva mitis: relato de caso clínico","Gürtler, Thaiz Gava Rigoni, Diniz, Lucia Martins, Souza Filho, João Basilio de","Anais Brasileiros de Dermatologia; 80(5); 503-508","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600009&lang=pt" 
"S0365-05962005000600010-scl","Talidomida no tratamento do eritema nodoso hansênico: revisão sistemática dos ensaios clínicos e perspectivas de novas investigações","Penna, Gerson Oliveira, Martelli, Celina M. T., Stefani, Mariane M. A., Macedo, Vanize O., Maroja, Maria de Fátima, Chaul, Aiçar","Anais Brasileiros de Dermatologia; 80(5); 511-522","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000600010&lang=pt" 
"S1516-89132005000700014-scl","Technetium-99m ceftizoxime kit preparation","Diniz, Simone Odília Fernandes, Siqueira, Cristiano Ferrari, Nelson, David Lee, Martin-Comin, Josep, Cardoso, Valbert Nascimento","Brazilian Archives of Biology and Technology; 48(spe2); 89-96","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700014&lang=pt" 
"S1516-89132005000700016-scl","The surgical viability and radiological monitoring of brain implants of bioactive micro-seeds in an animal model","Silva, Giane X. O., Campos, Tarcisio Passos Ribeiro de, Siqueira, Sávio Lana, Maciel, Marcelo B.","Brazilian Archives of Biology and Technology; 48(spe2); 109-113","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700016&lang=pt" 
"S1516-89132005000700021-scl","Advances in bacterial specific imaging","Wareham, David, Michael, J., Das, Satya","Brazilian Archives of Biology and Technology; 48(spe2); 145-152","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700021&lang=pt" 
"S1516-89132005000700018-scl","Metastasic bone pain management with radioactive isotopes","Coya Viña, Juan","Brazilian Archives of Biology and Technology; 48(spe2); 127-135","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700018&lang=pt" 
"S1516-89132005000700022-scl","Dosimetric evaluation in radiation synovectomy","Lima, Carla Flávia de, Campo, Tarcisio Passos Ribeiro de","Brazilian Archives of Biology and Technology; 48(spe2); 153-158","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700022&lang=pt" 
"S1516-89132005000700025-scl","PET and PET/CT imaging for the earliest detection and treatment of colorectal carcinoma","Carter, Kevin, Kotlyarov, Eduard","Brazilian Archives of Biology and Technology; 48(spe2); 169-174","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700025&lang=pt" 
"S1516-89132005000700032-scl","Determination of 99Mo contamination in a nuclear medicine patient submitted to a diagnostic procedure with 99mTc","Dantas, Bernardo Maranhão, Dantas, Ana Letícia Almeida, Marques, Fábio Luiz Navarro, Bertelli, Luiz, Stabin, Michael G.","Brazilian Archives of Biology and Technology; 48(spe2); 215-220","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700032&lang=pt" 
"S1516-89132005000700036-scl","Ordered mesoporous silica carrier system applied in nanobiothecnology","Sousa, Andreza de, Sousa, Edésia Martins Barros de","Brazilian Archives of Biology and Technology; 48(spe2); 243-250","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700036&lang=pt" 
"S1516-44462005000600002-scl","Women&#039;s mental health: what don&#039;t we know?","Steiner, Meir","Revista Brasileira de Psiquiatria; 27(); s41-s42","Revista Brasileira de Psiquiatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462005000600002&lang=pt" 
"S1516-44462005000600001-scl","Women&#039;s mental health: current issues and controversies","Soares, Claudio N, Born, Leslie, Steiner, Meir","Revista Brasileira de Psiquiatria; 27(); s40-s40","Revista Brasileira de Psiquiatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462005000600001&lang=pt" 
"S1516-44462005000600004-scl","Domestic violence, alcohol and substance abuse","Zilberman, Monica L, Blume, Sheila B","Revista Brasileira de Psiquiatria; 27(); s51-s55","Revista Brasileira de Psiquiatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462005000600004&lang=pt" 
"S1516-44462005000600007-scl","Women&#039;s mental health in Brazil: clinical challenges and perspectives in research","Rennó Jr, Joel, Fernandes, César Eduardo, Mantese, João Carlos, Valadares, Gislene Cristina, Maggio Fonseca, Ângela, Diegoli, Mara, Brasiliano, Silvia, Hochgraf, Patrícia","Revista Brasileira de Psiquiatria; 27(); s73-s76","Revista Brasileira de Psiquiatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462005000600007&lang=pt" 
"S1516-89132005000700004-scl","Tc-99m direct radiolabeling of monoclonal antibody ior egf/r3: quality control and image studies in mice","Dias, Carla Roberta, Marczewski, Barbara, Moraes, Vanessa, Barboza, Marycel Figols de, Osso Junior, João Alberto","Brazilian Archives of Biology and Technology; 48(spe2); 29-35","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700004&lang=pt" 
"S1516-89132005000700001-scl","Preparation and evaluation of modified composition for lyophilized kits of [Cu(MIBI)4]BF4 for [99mTc] technetium labeling","Lima, Marisa de Jesus de C., Marques, Fabio Luiz Navarro, Okamoto, Miriam Roseli Yoshie, Garcez, Alexandre Tales, Sapienza, Marcelo Tatit, Buchpiguel, Carlos Alberto","Brazilian Archives of Biology and Technology; 48(spe2); 1-8","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700001&lang=pt" 
"S1516-89132005000700017-scl","123-I ioflupane (Datscan®) presynaptic nigrostriatal imaging in patients with movement disorders","Soriano Castrejón, Angel, García Vicente, Ana María, Cortés Romera, Montserrat, Cano, Julia Vaamonde, Marina, Sonia Rodado, Poblete García, Victor Manuel, Ruiz Solís, Sebastián, Talavera Rubio, María del Prado","Brazilian Archives of Biology and Technology; 48(spe2); 115-126","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700017&lang=pt" 
"S1516-89132005000700024-scl","Acetylsalicylic acid and labeling of blood constituents with technetium-99m","Fonseca, Adenilson de Souza da, Frydman, Jacques Natan Grinapel, Rocha, Vanessa Câmara da, Bernardo-Filho, Mario","Brazilian Archives of Biology and Technology; 48(spe2); 163-168","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700024&lang=pt" 
"S1516-89132005000700031-scl","In vitro response of the human breast cancer cell line MDAMB-231 and human peripheral blood mononuclear cells exposed to 60Co at single fraction","Andrade, Lídia Maria, Campos, Tarcisio Passos Ribeiro de, Leite, M. F., Góes, A. M.","Brazilian Archives of Biology and Technology; 48(spe2); 205-213","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700031&lang=pt" 
"S1516-89132005000700034-scl","Physical and biological dosimetry for risk perception in radioprotection","Amaral, Ademir","Brazilian Archives of Biology and Technology; 48(spe2); 229-234","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700034&lang=pt" 
"S1516-89132005000700015-scl","Scintigraphic diagnosis of infectious complications in renal failure patients undergoing hemodialysis, continuous ambulatory peritoneal dialysis or renal transplant","Vicente, Ana María García, Solís, Sebastián Ruiz, Castrejón, Angel Soriano, García, Víctor Manuel Poblete, Rubio, Maria del Prado Talavera, Marina, Sonia Rodado, Romera, Montserrat Cortés","Brazilian Archives of Biology and Technology; 48(spe2); 97-108","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700015&lang=pt" 
"S1516-89132005000700035-scl","Biodistribution of free 99mTc-ovalbumin and 99mTc-ovalbumin encapsulated in liposomes","Alves, Andrea Catão, Gontijo, Cristiano Machado, Oliveira, Mônica Cristina, Diniz, Simone Odília Fernandes, Oliveira, Flávia Márcia, Cardoso, Valbert Nascimento, Ramaldes, Gilson Andrade","Brazilian Archives of Biology and Technology; 48(spe2); 235-241","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700035&lang=pt" 
"S1516-44462005000600003-scl","Anxiety disorders in women: does gender matter to treatment?","Kinrys, Gustavo, Wygant, Lisa E","Revista Brasileira de Psiquiatria; 27(); s43-s50","Revista Brasileira de Psiquiatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462005000600003&lang=pt" 
"S1516-44462005000600006-scl","Trauma &amp; the reproductive lifecycle in women","Born, Leslie, Phillips, Shauna Dae, Steiner, Meir, Soares, Claudio N","Revista Brasileira de Psiquiatria; 27(); s65-s72","Revista Brasileira de Psiquiatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462005000600006&lang=pt" 
"S1516-44462005000600005-scl","Postpartum depression: we know the risks, can it be prevented?","Zinga, Dawn, Phillips, Shauna Dae, Born, Leslie","Revista Brasileira de Psiquiatria; 27(); s56-s64","Revista Brasileira de Psiquiatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462005000600005&lang=pt" 
"S0021-75572005000600003-scl","Peso de nascimento: motivo de preocupação em curto e longo prazo","Rugolo, Ligia Maria Suppo de Souza","Jornal de Pediatria; 81(5); 359-360","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600003&lang=pt" 
"S0021-75572005000600002-scl","Doença celíaca: a afecção com múltiplas faces","Pratesi, Riccardo, Gandolfi, Lenora","Jornal de Pediatria; 81(5); 357-358","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600002&lang=pt" 
"S0021-75572005000600001-scl","O impacto da L-carnitina no estado nutricional da cardiomiopatia dilatada idiopática na infância","Azeka, Estela","Jornal de Pediatria; 81(5); 355-356","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600001&lang=pt" 
"S0021-75572005000600005-scl","O papel da L-carnitina no estado nutricional e na evolução ecocardiográfica da cardiomiopatia dilatada idiopática da infância","Azevedo, Vitor M. P., Albanesi Filho, Francisco M., Santos, Marco A., Castier, Márcia B., Cunha, Maria Ourinda M.","Jornal de Pediatria; 81(5); 368-372","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600005&lang=pt" 
"S0021-75572005000600004-scl","Consumo de leite de vaca e anemia ferropriva na infância","Oliveira, Maria A. A., Osório, Mônica M.","Jornal de Pediatria; 81(5); 361-367","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600004&lang=pt" 
"S0021-75572005000600006-scl","Doença celíaca em crianças e adolescentes com síndrome de Down","Nisihara, Renato M., Kotze, Lorete M. S., Utiyama, Shirley R. R., Oliveira, Nanci P., Fiedler, Patrícia T., Messias-Reason, Iara T.","Jornal de Pediatria; 81(5); 373-376","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600006&lang=pt" 
"S0021-75572005000600007-scl","O peso ao nascer influencia o estado nutricional ao final do primeiro ano de vida?","Motta, Maria Eugênia Farias Almeida, Silva, Gisélia Alves Pontes da, Araújo, Ozanil Cursino, Lira, Pedro Israel, Lima, Marília de Carvalho","Jornal de Pediatria; 81(5); 377-382","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600007&lang=pt" 
"S0021-75572005000600008-scl","Estado nutricional de crianças índias terenas: evolução do peso e estatura e prevalência atual de anemia","Morais, Mauro Batista, Alves, Gildney Maria dos Santos, Fagundes-Neto, Ulysses","Jornal de Pediatria; 81(5); 383-389","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600008&lang=pt" 
"S0066-782X2005002400001-scl","Editorial","Xavier, Hermes Toros","Arquivos Brasileiros de Cardiologia; 85(); 4-4","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400001&lang=pt" 
"S0066-782X2005002400007-scl","Mecanismos de hepatotoxicidade","Bertolami, Marcelo Chiara","Arquivos Brasileiros de Cardiologia; 85(); 25-27","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400007&lang=pt" 
"S0066-782X2005002400002-scl","Periodicidade e escolha de exames laboratoriais na terapia hipolipemiante","Martinez, Tania Leme da Rocha, Nascimento, Helena Maria do","Arquivos Brasileiros de Cardiologia; 85(); 6-8","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400002&lang=pt" 
"S0066-782X2005002400005-scl","Farmacologia da niacina ou ácido nicotínico","Santos, Raul D.","Arquivos Brasileiros de Cardiologia; 85(); 17-19","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400005&lang=pt" 
"S0066-782X2005002400004-scl","Farmacologia do fibratos","Xavier, Hermes Toros","Arquivos Brasileiros de Cardiologia; 85(); 15-16","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400004&lang=pt" 
"S0066-782X2005002400006-scl","Ezetimiba: farmacocinética e terapêutica","Araújo, Renata G., Casella Filho, Antonio, Chagas, Antonio Carlos P.","Arquivos Brasileiros de Cardiologia; 85(); 20-24","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400006&lang=pt" 
"S0066-782X2005002400009-scl","Associação de medicamentos: estatinas e fibratos","Xavier, Hermes Toros","Arquivos Brasileiros de Cardiologia; 85(); 34-35","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400009&lang=pt" 
"S0066-782X2005002400008-scl","Terapia hipolipemiante em situações especiais: hipotireoidismo e hepatopatias","Cesena, Fernando H. Y., Xavier, Hermes Toros, Luz, Protásio L. da","Arquivos Brasileiros de Cardiologia; 85(); 28-33","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400008&lang=pt" 
"S0066-782X2005002400011-scl","Mecanismos de rabdomiólise com as estatinas","Magalhães, Maria Eliane Campos","Arquivos Brasileiros de Cardiologia; 85(); 42-44","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400011&lang=pt" 
"S0066-782X2005002400013-scl","Tratamento hipolipemiante em situações especiais: pós-transplante e/ou terapia imunossupressora","Izar, Maria Cristina de Oliveira","Arquivos Brasileiros de Cardiologia; 85(); 50-57","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400013&lang=pt" 
"S0066-782X2005002400014-scl","Terapia hipolipemiante em situações especiais: síndrome de imunodeficiência adquirida","Yu, Pai Ching, Calderaro, Daniela, Lima, Enéas M. O., Caramelli, Bruno","Arquivos Brasileiros de Cardiologia; 85(); 58-61","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400014&lang=pt" 
"S0066-782X2005002400003-scl","Farmacocinética das estatinas","Fonseca, Francisco Antonio Helfenstein","Arquivos Brasileiros de Cardiologia; 85(); 9-14","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400003&lang=pt" 
"S0066-782X2005002400010-scl","Combinação de fármacos na abordagem das dislipidemias: associação entre estatinas e niacina","Borges, Jairo Lins","Arquivos Brasileiros de Cardiologia; 85(); 36-41","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400010&lang=pt" 
"S0066-782X2005002400012-scl","Estatinas na doença renal crônica","Ferreira, Soraia R. C., Rocha, Aloísio M., Saraiva, José Francisco K.","Arquivos Brasileiros de Cardiologia; 85(); 45-49","Arquivos Brasileiros de Cardiologia","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2005002400012&lang=pt" 
"S0021-75572005000600009-scl","Sildenafil no tratamento da hipertensão arterial pulmonar idiopática em crianças e adolescentes","Oliveira, Edmundo Clarindo, Amaral, Carlos Faria Santos","Jornal de Pediatria; 81(5); 390-394","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600009&lang=pt" 
"S0021-75572005000600010-scl","Função endotelial de adolescentes normotensos sem fatores de risco para hipertensão arterial","Andrade, Zélia M. de, Carvalhaes, João T. A., Taddei, José A. A. C., Christofalo, Dejaldo M. J., Ajzen, Sergio A.","Jornal de Pediatria; 81(5); 395-399","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600010&lang=pt" 
"S0021-75572005000600011-scl","Tratamento conservador do rim displásico multicístico: curso clínico e ultra-sonográfico","Rabelo, Eli Armando S., Oliveira, Eduardo A., Silva, José Maria Penido, Bouzada, Maria Cândida F., Sousa, Bárbara C., Almeida, Mirela N., Tatsuo, Edson Samesima","Jornal de Pediatria; 81(5); 400-404","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600011&lang=pt" 
"S0021-75572005000600012-scl","Freqüência do emprego de analgésicos em unidades de terapia intensiva neonatal universitárias","Prestes, Ana Claudia Y., Guinsburg, Ruth, Balda, Rita C. X., Marba, Sergio T. M., Rugolo, Ligia M. S. S., Pachi, Paulo R., Bentlin, Maria Regina","Jornal de Pediatria; 81(5); 405-410","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600012&lang=pt" 
"S0021-75572005000600013-scl","Prevalência e fatores de risco para asma em escolares de uma coorte no Sul do Brasil","Chatkin, Moema N., Menezes, Ana Maria B.","Jornal de Pediatria; 81(5); 411-416","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600013&lang=pt" 
"S0021-75572005000600014-scl","Bronquiolite aguda por rinovírus em lactentes jovens","Pitrez, Paulo M. C., Stein, Renato T., Stuermer, Larissa, Macedo, Izolete S., Schmitt, Virgínia M., Jones, Marcus H., Arruda, Eurico","Jornal de Pediatria; 81(5); 417-420","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600014&lang=pt" 
"S0021-75572005000600015-scl","Hiperbilirrubinemia neonatal prolongada devido à associação entre síndrome de Gilbert e doença hemolítica por incompatibilidade RhD","Facchini, Fernando P., Assis, Angela Maria de","Jornal de Pediatria; 81(5); 421-424","Jornal de Pediatria","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572005000600015&lang=pt" 
"S1516-89132005000700020-scl","Radioguided surgery for breast cancer: preliminary experience in Piaui","Abreu, Benedita, Melo, Nayana, Vieira, Sabas, Abreu, Evandro, Abreu, João Batista de, Pádua Filho, Antonio de","Brazilian Archives of Biology and Technology; 48(spe2); 141-144","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700020&lang=pt" 
"S1516-89132005000700019-scl","Liquid kit for preparation of 188rhenium-etidronate","Marczewski, Barbara, Dias, Carla Roberta, Moraes, Vanessa, Osso Junior, João Alberto","Brazilian Archives of Biology and Technology; 48(spe2); 137-140","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700019&lang=pt" 
"S1516-89132005000700013-scl","Use of labelled cisplatin obtained by direct irradiation in a preliminary biodistribution study","Carvalho Júnior, Álvaro Dutra de, Abrantes, Fabiana Moreira, Menezes, Maria Ângela, Leal, Alexandre Soares, Cardoso, Valbert Nascimento, Oliveira, Mônica Cristina de","Brazilian Archives of Biology and Technology; 48(spe2); 85-88","Brazilian Archives of Biology and Technology","Inglês","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132005000700013&lang=pt" 
