"S0120-62302010000200013-col","Técnica robusta de marca de agua basada en normalización de imágenes","Hernández, Manuel Cedillo, Nakano Miyatake, Mariko, Pérez Meana, Héctor","Revista Facultad de Ingeniería Universidad de Antioquia; (52); 147-160","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000200013&lang=pt" 
"S0798-22592010000200005-ven","Estudio ultraestructural del hipotálamo de ratones tratados crónicamente con manganeso","Villalobos, Virginia, Martínez, Juan Carlos, Castellano, Alan, Hernández-Fonseca, Juan Pablo, Medina-Leendertz, Shirley, Bonilla, Ernesto","Revista Científica; 20(2); 144-152","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000200005&lang=pt" 
"S0798-22592010000200006-ven","Estudio hematológico y detección de hemoparásitos en caballos criollos venezolanos de dos hatos del Estado Apure, Venezuela","Castellanos, Raymi, Canelón, José L, Calzolaio, Vita, Aguinaco, Federico, López, Ángel, Montesinos, Roselys","Revista Científica; 20(2); 153-160","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000200006&lang=pt" 
"S0798-22592010000200007-ven","Capacidad probiótica de cepas del género Lactobacillus extraídas del tracto intestinal de animales de granja","Ávila, José, Ávila, Manuel, Tovar, Belkis, Brizuela, María, Perazzo, Yurimaua, Hernández, Helis","Revista Científica; 20(2); 161-170","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000200007&lang=pt" 
"S0798-22592010000200013-ven","Yodación de la sal para consumo humano en plantas procesadoras del Estado Zulia, Venezuela","Sánchez, Egar, García, Arelis, de Vale, María, Medina, Alberto, Contreras, Mary, Marín, Drucila, Vale, Oswaldo","Revista Científica; 20(2); 196-202","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000200013&lang=pt" 
"S0798-22592010000200011-ven","Caracterización del perfil proteico en el fluido luminal uterino durante el ciclo estral en vacas doble propósito","Rodríguez-Márquez, José, Riera, Mario, Hidalgo, Gladys, Morales-Piñero, Roneisa, Palomares, Roberto, Boscán, Julio","Revista Científica; 20(2); 184-189","Revista Científica","Espanhol","2010","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0798-22592010000200011&lang=pt" 
"S1139-13752010000100008-esp","Adhesión al tratamiento y edad: variaciones en función de los parámetros utilizados","Iborra Moltó, Carmelo, López-Roig, Sofía, Roca Alonso, Mercedes, Pastor Mira, Mª Ángeles","Revista de la Sociedad Española de Enfermería Nefrológica; 13(1); 78-81","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752010000100008&lang=pt" 
"S1139-13752010000100007-esp","Método sencillo a realizar por el paciente en su domicilio para el diagnóstico de peritonitis","Melero Melero, Koro, Zugasti Laquidain, M. Rosario, Rivas Osés, M. Teresa, Tellería Izaguirre, Amaia","Revista de la Sociedad Española de Enfermería Nefrológica; 13(1); 75-77","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752010000100007&lang=pt" 
"S1413-73722010000100002-scl","Relatório da gestão 2009","Tuleski, Silvana Calvo, Borges, Marta Eliane Echeverria","Psicologia em Estudo; 15(1); 06-15","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100002&lang=pt" 
"S1413-73722010000100001-scl","Classificação dos periódicos no sistema QUALIS da CAPES: a mudança dos critérios é urgente!","Tuleski, Silvana, Barroco, Sônia Shima","Psicologia em Estudo; 15(1); 01-04","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100001&lang=pt" 
"S1139-13752010000100003-esp","Comparación de infusión automática respecto a manual en hemodiafiltracion &quot;on line&quot; post - dilucional","Fernández Martínez, Ana Vanessa, Soto Ureña, Salvadora, Arenas Fuentes, Maria, Horrillo Jiménez, Francisco, Sáez Donaire, Natalia, Pérez Valencia, Laura","Revista de la Sociedad Española de Enfermería Nefrológica; 13(1); 17-22","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752010000100003&lang=pt" 
"S1139-13752010000100005-esp","Estado cognitivo del paciente de edad avanzada en programa de hemodiálisis","Gil Nieto, David, Perera Díaz, Montse, Sevane Fernández, Lidia","Revista de la Sociedad Española de Enfermería Nefrológica; 13(1); 30-35","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752010000100005&lang=pt" 
"S1139-13752010000100002-esp","Complicaciones del trasplante renal en el Instituto de Nefrología. 2001-2005","Rodríguez Martínez, Roynel, Bacallao Méndez, Raymed, Gutiérrez García, Francisco, Fonseca Hernández, Dianelys","Revista de la Sociedad Española de Enfermería Nefrológica; 13(1); 7-15","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752010000100002&lang=pt" 
"S1139-13752010000100006-esp","Influencia de la carga inicial de glucosa sobre los pacientes en diálisis peritoneal","Cirera Segura, Francisco, Martín Espejo, Jesús Lucas","Revista de la Sociedad Española de Enfermería Nefrológica; 13(1); 37-43","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752010000100006&lang=pt" 
"S1139-13752010000100004-esp","Estudio comparativo de flujos y resistencias de catéteres para hemodiálisis usando bioconectores luer-lock","Cobo Sánchez, José Luis, Incera Setién, Mª Elena, Vicente Jiménez, Mª Yolanda, Sainz Alonso, Rosana, Sáenz de Buruaga Perea, Araceli, Díez Rumayor, Modesto, Menezo Viadero, Raquel, Gándara Revuelta, Magdalena, Cuadrado Mantecón, Mª Eugenia, Villa Llamazares, Camino, Alonso Nates, Rosa","Revista de la Sociedad Española de Enfermería Nefrológica; 13(1); 23-28","Revista de la Sociedad Española de Enfermería Nefrológica","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1139-13752010000100004&lang=pt" 
"S1413-73722010000100003-scl","Além das portarias: desafios da política de saúde mental","Luzio, Cristina Amélia, Yasui, Silvio","Psicologia em Estudo; 15(1); 17-26","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100003&lang=pt" 
"S1413-73722010000100004-scl","Problematizando a reforma psiquiátrica brasileira: a genealogia da reabilitação psicossocial","Pinto, Alessandra Teixeira Marques, Ferreira, Arthur Arruda Leal","Psicologia em Estudo; 15(1); 27-34","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100004&lang=pt" 
"S1413-73722010000100005-scl","Sentidos sobre a prática grupal no contexto de saúde pública","Rasera, Emerson Fernando, Rocha, Rita Martins Godoy","Psicologia em Estudo; 15(1); 35-44","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100005&lang=pt" 
"S1413-73722010000100006-scl","A equipe de saúde como mediadora no desenvolvimento psicossocial da criança hospitalizada","Martins, Sueli Terezinha Ferreira, Paduan, Vanessa Cristina","Psicologia em Estudo; 15(1); 45-54","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100006&lang=pt" 
"S1413-73722010000100007-scl","Dizer x fazer de mães e filhos em exame médico","Wechsler, Amanda Muglia, Amaral, Vera Lúcia Adami Raposo do","Psicologia em Estudo; 15(1); 55-63","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100007&lang=pt" 
"S1413-73722010000100008-scl","A síndrome da fadiga crônica: apresentação e controvérsias","Zorzanelli, Rafaela Teixeira","Psicologia em Estudo; 15(1); 65-71","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100008&lang=pt" 
"S1413-73722010000100010-scl","O crime passional na perspectiva de infratores presos: um estudo qualitativo","Santiago, Rosilene Almeida, Coelho, Maria Thereza Ávila Dantas","Psicologia em Estudo; 15(1); 87-95","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100010&lang=pt" 
"S1413-73722010000100011-scl","Implicações emocionais da chegada de um irmão para o primogênito: uma revisão da literatura","Oliveira, Débora Silva de, Lopes, Rita de Cássia Sobreira","Psicologia em Estudo; 15(1); 97-106","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100011&lang=pt" 
"S1413-73722010000100012-scl","A psicologia e a constituição do campo educacional brasileiro","Sganderla, Ana Paola, Carvalho, Diana Carvalho de","Psicologia em Estudo; 15(1); 107-115","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100012&lang=pt" 
"S1413-73722010000100013-scl","Ambientes inclusivos na educação infantil: possibilidades e impedimentos","Sekkel, Marie Claire, Zanelatto, Raquel, Brandão, Suely de Barros","Psicologia em Estudo; 15(1); 117-126","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100013&lang=pt" 
"S1413-73722010000100014-scl","Inter(ação) social nos contextos de pesquisa/intervenção em escolas de Fortaleza","Colaço, Veriana de Fátima Rodrigues, Chaves, Hamilton Viana, Jucá, Ana Cleide Barros, Teixeira, Paulo André Sousa, Alves, Ricardo Rilton Nogueira, Sá, Ticiana Santiago de","Psicologia em Estudo; 15(1); 127-135","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100014&lang=pt" 
"S1413-73722010000100015-scl","O caminho da terra: revisitando a história do MST no Pontal do Paranapanema - SP - desde uma ótica psicopolítica","Silva, Alessandro Soares da","Psicologia em Estudo; 15(1); 137-149","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100015&lang=pt" 
"S1413-73722010000100016-scl","Família, trabalho, identidades de gênero","Silva, Thálita Cavalcanti Menezes da, Amazonas, Maria Cristina Lopes de Almeida, Vieira, Luciana Leila Fontes","Psicologia em Estudo; 15(1); 151-159","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100016&lang=pt" 
"S1413-73722010000100017-scl","Produtividade, necessidade e afetividade: justiça distributiva e empatia em jovens brasileiros","Sampaio, Leonardo Rodrigues, Camino, Cleonice Pereira, Roazzi, Antonio","Psicologia em Estudo; 15(1); 161-170","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100017&lang=pt" 
"S1413-73722010000100018-scl","Tradução, adaptação e exploração de propriedades psicométricas da escala de tecnoestresse (RED/TIC)","Carlotto, Mary Sandra, Câmara, Sheila Gonçalves","Psicologia em Estudo; 15(1); 171-178","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100018&lang=pt" 
"S1413-73722010000100019-scl","Sobre corpos e monstros: algumas reflexões contemporâneas a partir da filosofia da diferença","Peixoto Junior, Carlos Augusto","Psicologia em Estudo; 15(1); 179-187","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100019&lang=pt" 
"S1413-73722010000100020-scl","O reencontro da clínica com a metáfora","Zanello, Valeska, Martins, Francisco","Psicologia em Estudo; 15(1); 189-196","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100020&lang=pt" 
"S1413-73722010000100021-scl","A falta no outro como subversão da estrutura na teoria lacaniana","Sales, Léa Silveira","Psicologia em Estudo; 15(1); 198-203","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100021&lang=pt" 
"S1413-73722010000100022-scl","Modelos teóricos das relações coparentais: revisão crítica","Lamela, Diogo, Nunes-Costa, Rui, Figueiredo, Bárbara","Psicologia em Estudo; 15(1); 205-216","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100022&lang=pt" 
"S1413-73722010000100023-scl","Grupo psicoeducativo multifamiliar no tratamento dos transtornos alimentares na adolescência","Nicoletti, Manoela, Gonzaga, Ana Paula, Modesto, Sue Ellen Ferreira, Cobelo, Alicia Weisz","Psicologia em Estudo; 15(1); 217-223","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100023&lang=pt" 
"S1413-73722010000100009-scl","Gravidez na adolescência: análise contextual de risco e proteção","Cerqueira-Santos, Elder, Paludo, Simone dos Santos, dei Schirò, Eva Diniz Bensaja, Koller, Sílvia Helena","Psicologia em Estudo; 15(1); 72-85","Psicologia em Estudo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722010000100009&lang=pt" 
"S0102-311X2010000300023-scl","","Palma, Alexandre","Cadernos de Saúde Pública; 26(3); 639-640","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300023&lang=pt" 
"S0102-311X2010000300001-scl","Projeto SB Brasil 2010: elemento estratégico na construção de um modelo de vigilância em saúde bucal","Roncalli, Angelo Giuseppe","Cadernos de Saúde Pública; 26(3); 428-429","Cadernos de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300001&lang=pt" 
"S0102-311X2010000300004-scl","Caracterização de demandas judiciais de fornecimento de medicamentos &quot;essenciais&quot; no Estado do Rio de Janeiro, Brasil","Pepe, Vera Lúcia Edais, Ventura, Miriam, Sant&#039;ana, João Maurício Brambati, Figueiredo, Tatiana Aragão, Souza, Vanessa dos Reis de, Simas, Luciana, Osorio-de-Castro, Claudia Garcia Serpa","Cadernos de Saúde Pública; 26(3); 461-471","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300004&lang=pt" 
"S0102-311X2010000300003-scl","Estudo caso-controle com resposta multinomial: uma proposta de análise","Mafra, Ana Carolina Cintra Nunes, Nucci, Luciana Bertoldi, Cordeiro, Ricardo, Stephan, Celso","Cadernos de Saúde Pública; 26(3); 451-459","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300003&lang=pt" 
"S0102-311X2010000300007-scl","Working conditions and musculoskeletal pain among Brazilian pottery workers","Melzer, Adriana Cristina de Souza, Iguti, Aparecida Mari","Cadernos de Saúde Pública; 26(3); 492-502","Cadernos de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300007&lang=pt" 
"S0102-311X2010000300014-scl","Gravidez na adolescência e outros fatores de risco para mortalidade fetal e infantil no Município do Rio de Janeiro, Brasil","Oliveira, Elaine Fernandes Viellas de, Gama, Silvana Granado Nogueira da, Silva, Cosme Marcelo Furtado Passos da","Cadernos de Saúde Pública; 26(3); 567-578","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300014&lang=pt" 
"S0102-311X2010000300020-scl","Quality of life among children from São Paulo, Brazil: the impact of demographic, family and socioeconomic variables","Klatchoian, Denise Ascenção, Len, Claudio A., Terreri, Maria Teresa R. A., Hilário, Maria Odete E.","Cadernos de Saúde Pública; 26(3); 631-636","Cadernos de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300020&lang=pt" 
"S0102-311X2010000300019-scl","Persistência dos sintomas de dengue em uma população de Uberaba, Minas Gerais, Brasil","Teixeira, Luciana de Almeida Silva, Lopes, Juliana Salviano Mendonça, Martins, André Guilherme da Costa, Campos, Fernando Augusto Batista, Miranzi, Sybelle de Souza Castro, Nascentes, Gabriel Antônio Nogueira","Cadernos de Saúde Pública; 26(3); 624-630","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300019&lang=pt" 
"S0102-311X2010000300022-scl","Desenvolvimento, ambiente e saúde: implicações da (des)localização industrial","Souza, Cezarina Maria Nobre","Cadernos de Saúde Pública; 26(3); 638-639","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300022&lang=pt" 
"S0102-311X2010000300021-scl","Comidas tradicionais indígenas do alto Rio Negro","Leite, Maurício Soares","Cadernos de Saúde Pública; 26(3); 637-638","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300021&lang=pt" 
"S0210-56912010000200006-esp","Valoración del potencial donante de órganos y tejidos en el seno de la pandemia por gripe A H1N1","Chamorro, C., Palencia, E., Bodí, M.A., Garrido, G.","Medicina Intensiva; 34(2); 127-133","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000200006&lang=pt" 
"S0102-311X2010000300001-spa","Projeto SB Brasil 2010: elemento estratégico na construção de um modelo de vigilância em saúde bucal","Roncalli, Angelo Giuseppe","Cadernos de Saúde Pública; 26(3); 428-429","Cadernos de Saúde Pública","Inglês, Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300001&lang=pt" 
"S0102-311X2010000300022-spa","Desenvolvimento, ambiente e saúde: implicações da (des)localização industrial","Souza, Cezarina Maria Nobre","Cadernos de Saúde Pública; 26(3); 638-639","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300022&lang=pt" 
"S0102-311X2010000300021-spa","Comidas tradicionais indígenas do alto Rio Negro","Leite, Maurício Soares","Cadernos de Saúde Pública; 26(3); 637-638","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300021&lang=pt" 
"S0102-311X2010000300020-spa","Quality of life among children from São Paulo, Brazil: the impact of demographic, family and socioeconomic variables","Klatchoian, Denise Ascenção, Len, Claudio A., Terreri, Maria Teresa R. A., Hilário, Maria Odete E.","Cadernos de Saúde Pública; 26(3); 631-636","Cadernos de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300020&lang=pt" 
"S0102-311X2010000300023-spa","","Palma, Alexandre","Cadernos de Saúde Pública; 26(3); 639-640","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300023&lang=pt" 
"S0102-311X2010000300019-spa","Persistência dos sintomas de dengue em uma população de Uberaba, Minas Gerais, Brasil","Teixeira, Luciana de Almeida Silva, Lopes, Juliana Salviano Mendonça, Martins, André Guilherme da Costa, Campos, Fernando Augusto Batista, Miranzi, Sybelle de Souza Castro, Nascentes, Gabriel Antônio Nogueira","Cadernos de Saúde Pública; 26(3); 624-630","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300019&lang=pt" 
"S0102-311X2010000300018-spa","Evolution of disease mortality burden in Cuba: 1990-2005","Seuc, Armando H., Domínguez, Emma","Cadernos de Saúde Pública; 26(3); 615-623","Cadernos de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300018&lang=pt" 
"S0102-311X2010000300017-spa","Modelo para avaliação da gestão de recursos humanos em saúde","Scalco, Sirlesia Vigarani, Lacerda, Josimari Telino de, Calvo, Maria Cristina Marino","Cadernos de Saúde Pública; 26(3); 603-614","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300017&lang=pt" 
"S0102-311X2010000300016-spa","Dor crônica em pacientes esquizofrênicos: prevalência e características","Almeida, Jouce Gabriela de, Kurita, Geana Paula, Braga, Patricia Emilia, Pimenta, Cibele Andrucioli de Mattos","Cadernos de Saúde Pública; 26(3); 591-602","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300016&lang=pt" 
"S0102-311X2010000300012-spa","Prevalência de adultos e idosos insuficientemente ativos moradores em áreas de unidades básicas de saúde com e sem Programa Saúde da Família em Pernambuco, Brasil","Alves, João Guilherme Bezerra, Siqueira, Fernando Vinholes, Figueiroa, José Natal, Facchini, Luiz Augusto, Silveira, Denise Silva da, Piccini, Roberto Xavier, Tomasi, Elaine, Thumé, Elaine, Hallal, Pedro C.","Cadernos de Saúde Pública; 26(3); 543-556","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300012&lang=pt" 
"S0102-311X2010000300011-spa","Mineração de dados e características da mortalidade infantil","Vianna, Rossana Cristina Xavier Ferreira, Moro, Claudia Maria Cabral de Barra, Moysés, Samuel Jorge, Carvalho, Deborah, Nievola, Julio Cesar","Cadernos de Saúde Pública; 26(3); 535-542","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300011&lang=pt" 
"S0102-311X2010000300009-spa","Time trends and predictors of mortality from ill-defined causes in old age: 9 year folllow-up of the Bambuí cohort study (Brazil)","Lima-Costa, Maria Fernanda, Matos, Divane Leite, Laurenti, Ruy, Mello-Jorge, Maria Helena Prado de, Cesar, Cibele Comini","Cadernos de Saúde Pública; 26(3); 514-522","Cadernos de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300009&lang=pt" 
"S0102-311X2010000300008-spa","Adaptação transcultural: tradução e validação de conteúdo para o idioma português do modelo da Tripartite Influence Scale de insatisfação corporal","Conti, Maria Aparecida, Scagliusi, Fernanda, Queiroz, Gisele Kawamura de Oliveira, Hearst, Norman, Cordás, Táki Athanássios","Cadernos de Saúde Pública; 26(3); 503-513","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300008&lang=pt" 
"S0102-311X2010000300007-spa","Working conditions and musculoskeletal pain among Brazilian pottery workers","Melzer, Adriana Cristina de Souza, Iguti, Aparecida Mari","Cadernos de Saúde Pública; 26(3); 492-502","Cadernos de Saúde Pública","Inglês","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300007&lang=pt" 
"S0102-311X2010000300005-spa","Aquisição de açúcar e perfil de macronutrientes na cesta de alimentos adquirida pelas famílias brasileiras (2002-2003)","Levy, Renata Bertazzi, Claro, Rafael Moreira, Monteiro, Carlos Augusto","Cadernos de Saúde Pública; 26(3); 472-480","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300005&lang=pt" 
"S0102-311X2010000300003-spa","Estudo caso-controle com resposta multinomial: uma proposta de análise","Mafra, Ana Carolina Cintra Nunes, Nucci, Luciana Bertoldi, Cordeiro, Ricardo, Stephan, Celso","Cadernos de Saúde Pública; 26(3); 451-459","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000300003&lang=pt" 
"S0102-311X2010000300002-scl","Qualidade de vida e transtornos alimentares: uma revisão sistemática","Tirico, Patrícia Passarelli, Stefano, Sérgio Carlos, Blay, Sergio Luís","Cadernos de Saúde Pública; 26(3); 431-449","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300002&lang=pt" 
"S0102-311X2010000300005-scl","Aquisição de açúcar e perfil de macronutrientes na cesta de alimentos adquirida pelas famílias brasileiras (2002-2003)","Levy, Renata Bertazzi, Claro, Rafael Moreira, Monteiro, Carlos Augusto","Cadernos de Saúde Pública; 26(3); 472-480","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300005&lang=pt" 
"S0102-311X2010000300006-scl","Mortes evitáveis em menores de um ano, Brasil, 1997 a 2006: contribuições para a avaliação de desempenho do Sistema Único de Saúde","Malta, Deborah Carvalho, Duarte, Elisabeth Carmen, Escalante, Juan José Cortez, Almeida, Márcia Furquim de, Sardinha, Luciana M. Vasconcelos, Macário, Eduardo Marques, Monteiro, Rosane Aparecida, Morais Neto, Otaliba Libânio de","Cadernos de Saúde Pública; 26(3); 481-491","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300006&lang=pt" 
"S0102-311X2010000300008-scl","Adaptação transcultural: tradução e validação de conteúdo para o idioma português do modelo da Tripartite Influence Scale de insatisfação corporal","Conti, Maria Aparecida, Scagliusi, Fernanda, Queiroz, Gisele Kawamura de Oliveira, Hearst, Norman, Cordás, Táki Athanássios","Cadernos de Saúde Pública; 26(3); 503-513","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300008&lang=pt" 
"S0102-311X2010000300009-scl","Time trends and predictors of mortality from ill-defined causes in old age: 9 year folllow-up of the Bambuí cohort study (Brazil)","Lima-Costa, Maria Fernanda, Matos, Divane Leite, Laurenti, Ruy, Mello-Jorge, Maria Helena Prado de, Cesar, Cibele Comini","Cadernos de Saúde Pública; 26(3); 514-522","Cadernos de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300009&lang=pt" 
"S0102-311X2010000300010-scl","Metodologia de elaboração do Índice de Responsividade do Serviço (IRS)","Andrade, Gabriela Rieveres Borges de, Vaitsman, Jeni, Farias, Luis Otávio","Cadernos de Saúde Pública; 26(3); 523-534","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300010&lang=pt" 
"S0102-311X2010000300011-scl","Mineração de dados e características da mortalidade infantil","Vianna, Rossana Cristina Xavier Ferreira, Moro, Claudia Maria Cabral de Barra, Moysés, Samuel Jorge, Carvalho, Deborah, Nievola, Julio Cesar","Cadernos de Saúde Pública; 26(3); 535-542","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300011&lang=pt" 
"S0102-311X2010000300012-scl","Prevalência de adultos e idosos insuficientemente ativos moradores em áreas de unidades básicas de saúde com e sem Programa Saúde da Família em Pernambuco, Brasil","Alves, João Guilherme Bezerra, Siqueira, Fernando Vinholes, Figueiroa, José Natal, Facchini, Luiz Augusto, Silveira, Denise Silva da, Piccini, Roberto Xavier, Tomasi, Elaine, Thumé, Elaine, Hallal, Pedro C.","Cadernos de Saúde Pública; 26(3); 543-556","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300012&lang=pt" 
"S0102-311X2010000300013-scl","Colegiados de gestão em serviços de saúde: um estudo empírico","Cecilio, Luiz Carlos de Oliveira","Cadernos de Saúde Pública; 26(3); 557-566","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000300013&lang=pt" 
