"S1519-69842007000200019-scl","The defensive strike of five species of lanceheads of the genus Bothrops (Viperidae)","Araújo, MS., Martins, M.","Brazilian Journal of Biology; 67(2); 327-332","Brazilian Journal of Biology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842007000200019&lang=pt" 
"S0034-98872007000500010-chl","Prevalencia de sepsis grave en las Unidades de Cuidado Intensivo: Primer estudio nacional multicéntrico","Dougnac L, Alberto, Mercado F, Marcelo, Cornejo R, Rodrigo, Cariaga V, Mario, Hernández P, Glenn, Andresen H, Max, Bugedo T, Guillermo, Castillo F, Luis","Revista médica de Chile; 135(5); 620-630","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500010&lang=pt" 
"S0034-98872007000500011-chl","Síndrome de deficiencia del transportador de glucosa tipo 1 (SDGLUT-1) tratado con dieta cetogénica: Caso clínico","Cornejo E, Verónica, Cabello A, Juan Francisco, Colombo C, Marta, Raimann B, Erna","Revista médica de Chile; 135(5); 631-635","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500011&lang=pt" 
"S0034-98872007000500012-chl","Hiperplasia angiolinfoidea con eosinofilia: Presentación de un caso en cavidad oral y revisión de la literatura","Salinas F, Olga, Corredoira S, Yamile, Rojas A, Gonzalo","Revista médica de Chile; 135(5); 636-639","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500012&lang=pt" 
"S0034-98872007000500013-chl","Dermopatía fibrosante nefrogénica: Reporte de dos casos","Concha R, Marcela, Vera K, Cristian, Jara C, Aquiles, Atabales A, Fernando, González B, Sergio","Revista médica de Chile; 135(5); 640-646","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500013&lang=pt" 
"S0034-98872007000500014-chl","Psicología de la salud: Una clave para comprender el fenómeno de la adherencia terapéutica","Ortiz P, Manuel, Ortiz P, Eugenia","Revista médica de Chile; 135(5); 647-652","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500014&lang=pt" 
"S0034-98872007000500015-chl","Evaluación de rasgos personales, &quot;self&quot;, esquizofrenia y estructuras de la línea media cortical","Torres C, Walter, Silva, Jaime R, Silva F, Luis","Revista médica de Chile; 135(5); 653-660","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500015&lang=pt" 
"S0034-98872007000500016-chl","El último año de lucidez de Friedrich Nietzsche","Figueroa, Gustavo","Revista médica de Chile; 135(5); 661-668","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500016&lang=pt" 
"S0034-98872007000500017-chl","La reanimación cardiorrespiratoria y la orden de no reanimar","","Revista médica de Chile; 135(5); 669-679","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500017&lang=pt" 
"S0034-98872007000500018-chl","XXXI CONGRESO MUNDIAL DE MEDICINA INTERNA 2012: Santiago - Chile","","Revista médica de Chile; 135(5); 680-680","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500018&lang=pt" 
"S0034-98872007000500019-chl","ENCUESTA A LOS USUARIOS DE LA REVISTA MÉDICA DE CHILE","","Revista médica de Chile; 135(5); -","Revista médica de Chile","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0034-98872007000500019&lang=pt" 
"S0873-65612007000100001-prt","","Almeida, Miguel Vale de","Etnográfica; 11(1); 3-4","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100001&lang=pt" 
"S0873-65612007000100002-prt","Determination and chaos according to Mozambican divination","Granjo, Paulo","Etnográfica; 11(1); 7-28","Etnográfica","Inglês","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100002&lang=pt" 
"S0873-65612007000100003-prt","Contacto, conhecimento e conflito: Dinâmicas culturais e sociais num movimento evangélico cigano na Península Ibérica","Blanes, Ruy Llera","Etnográfica; 11(1); 29-54","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100003&lang=pt" 
"S0873-65612007000100004-prt","Usos da ruralidade: apresentação","Leal, João","Etnográfica; 11(1); 57-62","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100004&lang=pt" 
"S0873-65612007000100005-prt","&quot;A poesia dos simples&quot;: arte popular e nação no Estado Novo","Alves, Vera Marques","Etnográfica; 11(1); 63-89","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100005&lang=pt" 
"S0873-65612007000100006-prt","O comunismo mágico-científico de Alves Redol","Neves, José","Etnográfica; 11(1); 91-114","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100006&lang=pt" 
"S0873-65612007000100007-prt","&quot;A caminhada até às aldeias&quot;: A ruralidade na transição para a democracia em Portugal","Almeida, Sónia Vespeira de","Etnográfica; 11(1); 115-139","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100007&lang=pt" 
"S0873-65612007000100008-prt","A procura do turismo em espaço rural","Silva, Luís","Etnográfica; 11(1); 141-163","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100008&lang=pt" 
"S0873-65612007000100009-prt","Usos da ruralidade na arquitectura paisagista","Xavier, Sandra","Etnográfica; 11(1); 165-188","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100009&lang=pt" 
"S0873-65612007000100010-prt","&quot;Aromas de urze e de lama&quot;: reflexões sobre o gesto etnográfico","Cabral, João de Pina","Etnográfica; 11(1); 191-212","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100010&lang=pt" 
"S0873-65612007000100011-prt","Itinerário de aprendizagens sobre a construção teórica do objecto saber","Caria, Telmo H.","Etnográfica; 11(1); 215-250","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100011&lang=pt" 
"S0873-65612007000100012-prt","East and West: Orientalism, war and the colonial present","Assayag, Jackie","Etnográfica; 11(1); 253-269","Etnográfica","Inglês","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100012&lang=pt" 
"S0873-65612007000100013-prt","Memória Social em Campo Maior","Rovisco, Eduarda","Etnográfica; 11(1); 273-275","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100013&lang=pt" 
"S0873-65612007000100014-prt","A Revolução no alentejo memória e traumas da reforma agrária em avis","Godinho, Paula","Etnográfica; 11(1); 275-280","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100014&lang=pt" 
"S0873-65612007000100015-prt","Dinâmicas do mundo rural: etnografias da mudança","Cunha, Luís","Etnográfica; 11(1); 280-286","Etnográfica","Português","2007","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612007000100015&lang=pt" 
"S0717-68212007000100001-chl","SUBASTANDO LA ENERGÍA ELÉCTRICA PARA CLIENTES REGULADOS: EQUILIBRIO CON INFORMACIÓN COMPLETA Y AVERSIÓN AL RIESGO","CARAVIA, FRANCISCO, SAAVEDRA, EDUARDO","Cuadernos de economía; 44(129); 3-30","Cuadernos de economía","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212007000100001&lang=pt" 
"S0717-68212007000100002-chl","EFECTOS DISTRIBUTIVOS DE LA REFORMA DE LA SEGURIDAD SOCIAL: EL CASO URUGUAYO","FORTEZA, ALVARO","Cuadernos de economía; 44(129); 31-58","Cuadernos de economía","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212007000100002&lang=pt" 
"S0717-68212007000100003-chl","¿PUEDE EL DISEÑO DE UN TORNEO DEPORTIVO AFECTAR SU ASISTENCIA?","SERTSIOS, GIORGO","Cuadernos de economía; 44(129); 59-89","Cuadernos de economía","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212007000100003&lang=pt" 
"S0717-68212007000100004-chl","CONVERGENCIA Y ESTABILIDAD DE LOS TIPOS DE CAMBIO EUROPEOS: UNA APLICACIÓN DE EXPONENTES DE LYAPUNOV","OLMEDO, ELENA, GIMENO, RICARDO, ESCOT, LORENZO, MATEOS, RUTH","Cuadernos de economía; 44(129); 91-108","Cuadernos de economía","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212007000100004&lang=pt" 
"S0717-68212007000100005-chl","EVIDENCE OF A BANK LENDING CHANNEL FOR ARGENTINA AND COLOMBIA","GÓMEZ-GONZÁLEZ, JOSÉ, GROSZ, FERNANDO","Cuadernos de economía; 44(129); 109-126","Cuadernos de economía","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-68212007000100005&lang=pt" 
"S0717-71782007000100001-chl","Modificación de los parámetros inmunitarios hemolinfáticos en el ostión del norte (Argopecten purpuratus Lamarck, 1819) afectados por el cuadro de retracción del manto","González, Marcelo, Arenas, Gloria","Investigaciones marinas; 35(1); 3-12","Investigaciones marinas","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100001&lang=pt" 
"S0717-71782007000100002-chl","Tendencias en la biomasa de sardina común (Strangomera bentincki) y anchoveta (Engraulis ringens) en la zona centro-sur de Chile, entre 1991 y 2005","Gatica, Claudio, Arteaga, Marcos, Giacaman, José, Ruiz, Patricia","Investigaciones marinas; 35(1); 13-24","Investigaciones marinas","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100002&lang=pt" 
"S0717-71782007000100003-chl","Un modelo trófico preliminar del ecosistema pelágico del norte de Chile (18°20’S-24°00’S)","Medina, Marianela, Arancibia, Hugo, Neira, Sergio","Investigaciones marinas; 35(1); 25-38","Investigaciones marinas","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100003&lang=pt" 
"S0717-71782007000100004-chl","Dimensionamiento y configuración teórica de una línea de cultivo de ostra perla (Pinctada imbricata Mollusca: Bivalvia), en la bahía de Charagato, isla de Cubagua, Venezuela","Trujillo, Ernesto, Martínez, Guillermo, León, Luis","Investigaciones marinas; 35(1); 39-54","Investigaciones marinas","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100004&lang=pt" 
"S0717-71782007000100005-chl","Selectividad por tamaño de las presas en merluza común (Merluccius gayi gayi), zona centro-sur de Chile (1992-1997)","Cubillos, Luis A, Alarcón, Carolina, Arancibia, Hugo","Investigaciones marinas; 35(1); 55-69","Investigaciones marinas","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100005&lang=pt" 
"S0717-71782007000100006-chl","Relación entre actividad enzimática y biomasa de ensambles fitoplanctónicos en el sistema pelágico","Iriarte, José L, Quiñones, Renato A, González, Rodrigo R, Valenzuela, Cynthia P","Investigaciones marinas; 35(1); 71-84","Investigaciones marinas","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100006&lang=pt" 
"S0717-71782007000100007-chl","Bycatch of the piked dogfish Squalus acanthias Linné, 1758 (Chondrichthyes, Squalidae) in semi-pelagic longline fisheries at the Patagonian Shelf","Seco Pon, Juan P, Gandini, Patricia A","Investigaciones marinas; 35(1); 85-88","Investigaciones marinas","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100007&lang=pt" 
"S0717-71782007000100008-chl","Flushing time in Perlas Lagoon and Bluefields Bay, Nicaragua","Brenes, Carlos L, Hernández, Aldo, Ballestero, Daniel","Investigaciones marinas; 35(1); 89-96","Investigaciones marinas","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100008&lang=pt" 
"S0717-71782007000100009-chl","New record of Prymnesium parvum f. patelliferum (Green, Hibberd &amp; Piennar) Larsen stat. nov. (Prymnesiophyceae) from Valparaíso Bay","Beltrami, Orietta, Escobar, Marcela, Collantes, Gloria","Investigaciones marinas; 35(1); 97-104","Investigaciones marinas","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100009&lang=pt" 
"S0717-71782007000100010-chl","Podding of juvenile king crabs Lithodes santolla (Molina, 1782) (Crustacea) in association with holdfasts of Macrocystis pyrifera (Linnaeus) C. Agardh, 1980","Cárdenas, César A, Cañete, Juan I, Oyarzún, Sylvia, Mansilla, Andrés","Investigaciones marinas; 35(1); 105-110","Investigaciones marinas","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100010&lang=pt" 
"S0717-71782007000100011-chl","Un nuevo método de análisis digital para la determinación de los niveles de consumo foliar","Sandrini-Neto, Leonardo, Hostin, Leonardo, Lana, Paulo, Pellizzari, Franciane","Investigaciones marinas; 35(1); 111-116","Investigaciones marinas","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100011&lang=pt" 
"S0717-71782007000100012-chl","Composición taxonómica del zooplancton superficial en el Pacífico colombiano (septiembre 2003)","Giraldo, Alan, Gutiérrez, Erica","Investigaciones marinas; 35(1); 117-122","Investigaciones marinas","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-71782007000100012&lang=pt" 
"S0066-782X2007000500020-scl","Qual é o valor de corte da pressão arterial para o diagnóstico de hipertensão?","","Arquivos Brasileiros de Cardiologia; 88(5); 622-622","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500020&lang=pt" 
"S0066-782X2007000500004-scl","Evolução clínica pós-stent coronariano em pacientes submetidos a transplante de rim","Mota, Fábio Monteiro, Araújo, Juliana, Arruda, José Airton, S. Júnior, Hélio T., Pestana, José O. M., Sousa, José Marconi A. de, Lima, Valter C.","Arquivos Brasileiros de Cardiologia; 88(5); 521-524","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500004&lang=pt" 
"S0066-782X2007000500026-scl","Uso de rTPA e aspirina no tratamento de trombose intracardíaca em recém-nascido","Tardin, Fernanda Almeida, Avanza Júnior, Antônio Carlos, Andião, Marcos Rogério Arantes, Rabello, Sônia Maria Alves Andrade, Cristello, Emília de Mattos Gouvêa, Baltan, Edna Cellis Vaccari, Pegurin, Edelweiss Bussinguer Pereira, Oliveira, Norma Suely","Arquivos Brasileiros de Cardiologia; 88(5); e121-e123","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500026&lang=pt" 
"S0066-782X2007000500021-scl","Revascularização do miocárdio em paciente com situs inversus totalis","Pego-Fernandes, Paulo Manuel, Serro-Azul, João Batista de, Matheus, Fernando, Maehara, Bruno Shoiti","Arquivos Brasileiros de Cardiologia; 88(5); e103-e106","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500021&lang=pt" 
"S0066-782X2007000500010-scl","Bases morfológicas para o estudo do septo interatrial no feto humano","Amaral, Hugo Becker, Zielinsky, Paulo, Silveira, Aron Ferreira da, Costabeber, Ijoni, Nicoloso, Luiz Henrique, Souza Filho, Olmiro Cezimbra de, Salum, Marcelo, Manica, João Luiz, Zanettini, Juliana Silveira, Costabeber, Ane Micheli","Arquivos Brasileiros de Cardiologia; 88(5); 559-564","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500010&lang=pt" 
"S0066-782X2007000500027-scl","Síndrome metabólica","Luna, Rafael Leite","Arquivos Brasileiros de Cardiologia; 88(5); e124-e126","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500027&lang=pt" 
"S0066-782X2007000500025-scl","Anuloplastia de homoenxerto pulmonar criopreservado com anel de Delrin na atresia pulmonar com comunicação interventricular","Croti, Ulisses Alexandre, Braile, Domingo Marcolino, Godoy, Moacir Fernandes de, Ramirez, Vladimir, Beani, Lilian, Moscadini, Aírton Camacho","Arquivos Brasileiros de Cardiologia; 88(5); e118-e120","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500025&lang=pt" 
"S0066-782X2007000500024-scl","Trombose aguda de prótese mecânica mitral tratada efetivamente com trombólise","Pereira Filho, Wilson Coelho, Hallack Neto, Abrahão, Pimentel, Leandro Caetano, Bonato, Glauco Resende, Possani, Felipe de Sousa, Caminatti, Moisés","Arquivos Brasileiros de Cardiologia; 88(5); e115-e117","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500024&lang=pt" 
"S0066-782X2007000500023-scl","Trombose coronariana tardia secundária a implante de stent com paclitaxel sem reestenose dos stents convencionais","Abreu, Luciano Maurício de, Meireles, George César Ximenes, Sumita, Marcos Kiyoshi, Forte, Antonio Artur da Cruz, Aliaga, Jose Del Carmen Solano, Hayashi, Jorge","Arquivos Brasileiros de Cardiologia; 88(5); e111-e114","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500023&lang=pt" 
"S0066-782X2007000500022-scl","Aneurismas múltiplos de pontes aorto-coronárias de veia safena com ruptura fatal","Távora, Fábio R., Jeudy, Jean, Burke, Allen P.","Arquivos Brasileiros de Cardiologia; 88(5); e107-e110","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500022&lang=pt" 
"S0066-782X2007000500019-scl","Caso 2/2007: criança de dois anos com comunicação interventricular e banda anômala de ventrículo direito","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 88(5); 620-621","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500019&lang=pt" 
"S0066-782X2007000500018-scl","Caso 3/2007: insuficiência cardíaca e bloqueio atrioventricular da condução do estímulo em mulher de 59 anos portadora de sarcoidose","Medeiros, Fábio de Moraes, Seguro, Luis Fernando B. C., Castelli, Jussara Bianchi","Arquivos Brasileiros de Cardiologia; 88(5); 611-619","Arquivos Brasileiros de Cardiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500018&lang=pt" 
"S0066-782X2007000500028-scl","O uso de estatinas é benéfico para pacientes com insuficiência cardíaca?","Miname, Marcio Hiroshi, Santos, Raul D., Forti, Neusa, Diament, Jayme","Arquivos Brasileiros de Cardiologia; 88(5); e127-e131","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500028&lang=pt" 
"S0066-782X2007000500001-scl","Versão em português, adaptação transcultural e validação do Questionário de Claudicação de Edimburgo","Makdisse, Marcia, Nascimento Neto, Raimundo, Chagas, Antonio Carlos Palandri, Brasil, David, Borges, Jairo Lins, Oliveira, Anderson, Gordillo, José, Balsalobre, Gisele, Crozariol, Luciana, Pinho, Miriam, Oliveira, Rafaela, Salles, Ana Fátima","Arquivos Brasileiros de Cardiologia; 88(5); 501-506","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500001&lang=pt" 
"S0066-782X2007000500002-scl","Efeitos cardiovasculares da anestesia local com vasoconstritor durante exodontia em coronariopatas","Conrado, Valeria C. L. S., Andrade, Januário de, Angelis, Gabriella A. M. C. de, Andrade, Ana Carolina P. de, Timerman, Lilia, Andrade, Mercedes M., Moreira, Dalmo R., Sousa, Amanda G. M. R., Sousa, J. Eduardo M. R., Piegas, Leopoldo S.","Arquivos Brasileiros de Cardiologia; 88(5); 507-513","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500002&lang=pt" 
"S0066-782X2007000500003-scl","Forame oval patente e acidente vascular cerebral isquêmico em jovens: associação causal ou estatística?","Negrão, Edson Marcio, Brandi, Ivar Viana, Nunes, Simone Vilela, Távora, Daniel Gurgel Fernandes, Nakayama, Mauro, Beraldo, Paulo Sergio Siebra","Arquivos Brasileiros de Cardiologia; 88(5); 514-520","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500003&lang=pt" 
"S0066-782X2007000500005-scl","Tratamento da doença arterial coronariana em renais crônicos em diálise do Hospital das Clínicas da Faculdade de Medicina de Botucatu - UNESP","Vieira, Paula Ferreiro, Garcia, Paula Dalsoglio, Bregagnollo, Edson Antonio, Carvalho, Fábio Cardoso, Kochi, Ana Cláudia, Martins, Antonio Sérgio, Caramori, Jaqueline Costa Teixeira, Franco, Roberto Jorge da Silva, Barretti, Pasqual, Martin, Luis Cuadrado","Arquivos Brasileiros de Cardiologia; 88(5); 525-530","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500005&lang=pt" 
"S0066-782X2007000500006-scl","O teste ergométrico é factível, eficaz e custo-efetivo na predição de eventos cardiovasculares no paciente muito idoso, quando comparado à cintilografia de perfusão miocárdica","Vacanti, Luciano Janussi, Sposito, Andrei Carvalho, Séspedes, Luciano, Sarpi, Maíra, Ramires, José Antonio F., Bortnick, Anna E.","Arquivos Brasileiros de Cardiologia; 88(5); 531-536","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500006&lang=pt" 
"S0066-782X2007000500007-scl","Qualidade de vida após revascularização cirúrgica do miocárdio, angioplastia ou tratamento clínico","Takiuti, Myrthes Emy, Hueb, Whady, Hiscock, Shirley Borghetti, Nogueira, Célia Regina Simões da Rocha, Girardi, Priscyla, Fernandes, Fabio, Favarato, Desiderio, Lopes, Neuza, Borges, Jorge Chiquie, Góis, Aécio Flávio Teixeira de, Ramires, José Antonio Franchini","Arquivos Brasileiros de Cardiologia; 88(5); 537-544","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500007&lang=pt" 
"S0066-782X2007000500008-scl","Efeitos do uso da adrenalina na anestesia local odontológica em portador de coronariopatia","Neves, Ricardo Simões, Neves, Itamara Lucia Itagiba, Giorgi, Dante Marcelo Artigas, Grupi, Cesar José, César, Luís Antonio Machado, Hueb, Whady, Grinberg, Max","Arquivos Brasileiros de Cardiologia; 88(5); 545-551","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500008&lang=pt" 
"S0066-782X2007000500009-scl","Reserva de fluxo coronariano na anemia falciforme","Souza Júnior, José Leão de, Rodrigues, Ana Clara Tude, Buck, Paula Cássia, Guallandro, Sandra Fátima Menosi, Mady, Charles","Arquivos Brasileiros de Cardiologia; 88(5); 552-558","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500009&lang=pt" 
"S0066-782X2007000500011-scl","Monitorização ambulatorial da pressão arterial e pressão casual em hiper-reatores ao esforço","Oliveira, Lucia Brandão de, Cunha, Ademir Batista da, Martins, Wolney de Andrade, Abreu, Rosiane Fátima Silveira de, Barros, Luciana Silva Nogueira de, Cunha, Delma Maria, Nóbrega, Antonio Cláudio Lucas da, Martins Filho, Luiz Romeu","Arquivos Brasileiros de Cardiologia; 88(5); 565-572","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500011&lang=pt" 
"S0066-782X2007000500012-scl","Índice de massa corporal e circunferência da cintura como marcadores de hipertensão arterial em adolescentes","Rosa, Maria Luiza Garcia, Mesquita, Evandro Tinoco, Rocha, Emanuel Ribeiro Romeiro da, Fonseca, Vânia de Matos","Arquivos Brasileiros de Cardiologia; 88(5); 573-578","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500012&lang=pt" 
"S0066-782X2007000500013-scl","Ocorrência e preditores clínicos de pseudocrise hipertensiva no atendimento de emergência","Sobrinho, Silvestre, Correia, Luís C. L., Cruz, Constança, Santiago, Mila, Paim, Ana Catarina, Meireles, Bruno, Andrade, Mariana, Kerner, Mariana, Amoedo, Paula, Souza, Carlos Marcílio de","Arquivos Brasileiros de Cardiologia; 88(5); 579-584","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500013&lang=pt" 
"S0066-782X2007000500014-scl","Proteína C-reativa: marcador inflamatório com valor prognóstico em pacientes com insuficiência cardíaca descompensada","Villacorta, Humberto, Masetto, Antonio Claudio, Mesquita, Evandro Tinoco","Arquivos Brasileiros de Cardiologia; 88(5); 585-589","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500014&lang=pt" 
"S0066-782X2007000500015-scl","Avaliação clínica e laboratorial hepática em indivíduos com insuficiência cardíaca congestiva","Vasconcelos, Luiz Antônio Brito Arruda, Almeida, Eros Antônio de, Bachur, Luiz Felipe","Arquivos Brasileiros de Cardiologia; 88(5); 590-595","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500015&lang=pt" 
"S0066-782X2007000500017-scl","Prognóstico em médio prazo da cintilografia de perfusão miocárdica de estresse na unidade de dor torácica","Azevedo, Jader Cunha de, Félix, Renata Christian Martins, Corrêa, Patrícia Lavatori, Barbirato, Gustavo Borges, Dohmann, Hans Fernando da Rocha, Silva, Paulo Roberto Dutra da, Mesquita, Evandro Tinoco, Mesquita, Cláudio Tinoco","Arquivos Brasileiros de Cardiologia; 88(5); 602-610","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500017&lang=pt" 
"S0066-782X2007000500029-scl","Uso clínico da ecocardiografia com contraste à base de microbolhas","Tsutsui, Jeane Mike, Mathias Junior, Wilson","Arquivos Brasileiros de Cardiologia; 88(5); e132-e138","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000500029&lang=pt" 
