"S1517-45222015000100222-scl","Flexibilização do Trabalho e Mobilidade Geográfica nas Forças Armadas","Monteiro, Rosa, Oliveira, Sónia, Daniel, Fernanda","Sociologias; 17(38); 222-253","Sociologias","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222015000100222&lang=pt" 
"S0482-50042015000200146-scl","Infliximabe, metotrexato e sua combinação no tratamento da artrite reumatoide: revisão sistemática e metanálise","Costa, Juliana de Oliveira, Lemos, Lívia Lovato Pires de, Machado, Marina Amaral de Ávila, Almeida, Alessandra Maciel, Kakehasi, Adriana Maria, Araújo, Vânia de Eloísa, Cherchiglia, Mariângela Leal, Andrade, Eli Iola Gurgel, Acurcio, Francisco de Assis","Revista Brasileira de Reumatologia; 55(2); 146-158","Revista Brasileira de Reumatologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0482-50042015000200146&lang=pt" 
"S1561-31942015000200001-cub","El deber sagrado de brindar salud a nuestro pueblo","Orraca Castillo, Miladys","Revista de Ciencias Médicas de Pinar del Río; 19(2); 179-181","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200001&lang=pt" 
"S1561-31942015000200006-cub","Estado del programa de diagnóstico prenatal citogenético","Blanco Pérez, Irenia, Miñoso Pérez, Sahily, Barroso Gazquez, Caridad, Socarras Gámez, Ada, Cué Perdomo, Elena","Revista de Ciencias Médicas de Pinar del Río; 19(2); 214-222","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200006&lang=pt" 
"S1561-31942015000200005-cub","Fascitis plantar","Artidiello Bustio, Dinorah, Hernández Echevarría, Diamelys Caridad, Aguilar Artidiello, Heilyn, Salazar Camacho, María Caridad","Revista de Ciencias Médicas de Pinar del Río; 19(2); 206-213","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200005&lang=pt" 
"S1561-31942015000200020-cub","Tratamiento del asma bronquial en niños según la medicina Bioenergética y Natural","Hernández García, Sandra Haydée, Rodríguez Arencibia, Miguel Ángel, Machín López-Portilla, María Teresa, García Martínez, Aimara, Prat Ribet, Isandra","Revista de Ciencias Médicas de Pinar del Río; 19(2); 374-394","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200020&lang=pt" 
"S1561-31942015000200008-cub","La calidad en el desempeño de enfermería en la cirugía endoscópica","Baños Sánchez, Darelys, García Martínez, Aimara, Prat Ribet, Isandra, Martínez Morejón, Yoaly de las Mercedes, Amador Hernández, Yurien","Revista de Ciencias Médicas de Pinar del Río; 19(2); 232-243","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200008&lang=pt" 
"S1561-31942015000200012-cub","El impacto de la multimedia &quot;Implante Coclear&quot; en el proceso docente educativo de las ciencias médicas","Arce Hernández, Mario, Tellería Prieto, María del Carmen, Barrios Poo, William, Morejón Alfonso, Maricel, Arce Puente, Dayana","Revista de Ciencias Médicas de Pinar del Río; 19(2); 275-286","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200012&lang=pt" 
"S1561-31942015000200007-cub","Comportamiento del embarazo postérmino y su asociación con diferentes factores maternos","Balestena Sánchez, Jorge Manuel, González Llanes, Katisleydis, Balestena Justiniani, Adixa","Revista de Ciencias Médicas de Pinar del Río; 19(2); 223-231","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200007&lang=pt" 
"S1561-31942015000200013-cub","La política de gastos compensatorios de Batista en la perspectiva pedagógica de la educación médica","García Acosta, Dianelys, Ferro González, Belkis, Hernández Rodríguez, Ileana María","Revista de Ciencias Médicas de Pinar del Río; 19(2); 287-303","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200013&lang=pt" 
"S1561-31942015000200016-cub","La gestión innovativa universitaria por proyecto en la restauración neurológica de boxeadores","Serrano Tamayo, Marcos Alexis, Martínez Bárzagas, Odonel, Fornet Hernández, Elena, Ramírez Espinosa, Bernardo","Revista de Ciencias Médicas de Pinar del Río; 19(2); 330-341","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200016&lang=pt" 
"S1561-31942015000200009-cub","Seguimiento ambulatorio de pacientes alcohólicos","Montanet Avendaño, Adalberto, Bravo Cruz, Carmen María, Díaz Valdes, Marta María, Pérez Calzada, Marlen","Revista de Ciencias Médicas de Pinar del Río; 19(2); 244-252","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200009&lang=pt" 
"S1561-31942015000200004-cub","Salud periodontal en gerontes de casas de abuelos en Pinar del Río","Pérez Hernández, Leyda Yenima","Revista de Ciencias Médicas de Pinar del Río; 19(2); 195-205","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200004&lang=pt" 
"S1561-31942015000200018-cub","Catarata traumática, un caso complejo","Torres González, Odisbel, Gómez Martínez, Nayaris, Primelles Hernández, Roberto, Corrales Negrín, Yusleydi, González Sotero, Janet","Revista de Ciencias Médicas de Pinar del Río; 19(2); 356-366","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200018&lang=pt" 
"S1561-31942015000200010-cub","Evaluación del Programa de Tuberculosis en instituciones cerradas","Duarte Rodríguez, Blanca, López Díaz, Saray, Gallardo Pons, Gleddys, Cabrera Torres, Osvaldo, Pérez Castillo, José Manuel","Revista de Ciencias Médicas de Pinar del Río; 19(2); 253-265","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200010&lang=pt" 
"S1561-31942015000200017-cub","El diagnóstico sobre la inserción social a la comunidad de familias de niños con necesidades educativas especiales","Montané Caballero, Saíra, Díaz Hernández, Zenia, Labrador Díaz, Milay, Pérez Pacheco, Katia María, Vázquez Vázquez, Anselmo","Revista de Ciencias Médicas de Pinar del Río; 19(2); 342-355","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200017&lang=pt" 
"S1561-31942015000200011-cub","La uveítis, comportamiento clínico epidemiológico en Pinar del Río","Naranjo Valladares, Barbara Taysel, López Torres, Mirlanea, Moreno Domínguez, José Carlos, Acosta Rodríguez, Felipe","Revista de Ciencias Médicas de Pinar del Río; 19(2); 266-274","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200011&lang=pt" 
"S1561-31942015000200015-cub","Influencia del pensamiento pedagógico de Fidel en la formación de valores éticos en los profesionales de la salud","Vargas Yzquierdo, Jorge, Garrido Amable, Odette, Garrido Amable, Giselle, Fernández Dopico, Rosa Moraima, López Palomino, Maritza Brigida","Revista de Ciencias Médicas de Pinar del Río; 19(2); 320-329","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200015&lang=pt" 
"S1561-31942015000200019-cub","La reproducción asistida","Fernández Borbón, Hugo, Gerez Mena, Suraima, Pineda Bouzón, Anyelin","Revista de Ciencias Médicas de Pinar del Río; 19(2); 367-373","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200019&lang=pt" 
"S1561-31942015000200014-cub","Estrategia para implementar la concepción didáctica del proceso de formación en idioma Inglés a estudiantes de Medicina","Bosque Cruz, Mayelin, Cabrera Albert, Juan Silvio, Ivizate Cruz, María Elena, Echevarría Cabaña, Guillermo, de la Portilla Negrín, Ramir","Revista de Ciencias Médicas de Pinar del Río; 19(2); 304-319","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200014&lang=pt" 
"S1561-31942015000200002-cub","A propósito de la auditoria médica y la normalización, metrología y calidad","Mirabal Mirabal, María Esperanza, Paz Rodríguez, María Teresa","Revista de Ciencias Médicas de Pinar del Río; 19(2); 182-184","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200002&lang=pt" 
"S1561-31942015000200003-cub","La rehabilitación protésica implantomucosoportada en el desdentado total","Sixto Iglesias, Marlys Suse, Arencibia García, Evelyn, Ordaz Hernández, Eva, Rodríguez Perera, Eva Zeyda, García Cardentey, Juan","Revista de Ciencias Médicas de Pinar del Río; 19(2); 185-194","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942015000200003&lang=pt" 
"S0718-915X2015000100007-chl","Seismic behavior of chilean bridges with seismic protection devices","Moroni, María O, Sarrazin, Mauricio, Venegas, Braian, Villarroel, Jorge","Revista de la construcción; 14(1); 53-59","Revista de la construcción","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-915X2015000100007&lang=pt" 
"S0718-915X2015000100004-chl","Mechanistic-empirical pavement design guide: features and distinctive elements","Martínez Díaz, Margarita, Pérez, Ignacio","Revista de la construcción; 14(1); 32-40","Revista de la construcción","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-915X2015000100004&lang=pt" 
"S0718-915X2015000100002-chl","Vibration analyses for the local and global evaluation of bridges as a tool for structural retrofit","Consuegra, Fabián A, Santos, Camilo","Revista de la construcción; 14(1); 16-22","Revista de la construcción","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-915X2015000100002&lang=pt" 
"S0718-915X2015000100009-chl","Assessment of the adhesive capacity of asphalt binders in the aggregate-binder bonds by means of new methodology","Valdés Vidal, Gonzalo, Miró Recasens, Rodrigo, Martínez Reguero, Adriana","Revista de la construcción; 14(1); 69-76","Revista de la construcción","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-915X2015000100009&lang=pt" 
"S0718-915X2015000100008-chl","Proposed method of estimating the service life of building envelopes","Ortega Madrigal, Leticia, Serrano Lanzarote, Begoña, Fran Bretones, José M","Revista de la construcción; 14(1); 60-68","Revista de la construcción","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-915X2015000100008&lang=pt" 
"S0253-570X2015000100004-cub","Molecular cloning and expression of a computationally predicted surface antigen of Mycoplasma gallisepticum","Agüero, José Antonio, Aguilar-Bultet, Lisandra, Rodríguez, Ariadna","Revista de Salud Animal; 37(1); 21-26","Revista de Salud Animal","Inglês","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100004&lang=pt" 
"S0253-570X2015000100010-cub","Identification of the genera Haemonchus, Trichostrongylus, Oesophagostomum, Ostertagia and Cooperia in goats in the province of Huambo-Angola","Paixão, Armindo, Walter, Aires, Esperança, Simão, de Fontes-Pereira, Ataulfo M. Arsénio, Jamba, Justina, Sánchez, Luz María, Mancebo, Betty, Soca, Mildrey, Roque, Eugenio, Pires, Mavilde, Cuvile, Simão","Revista de Salud Animal; 37(1); 64-68","Revista de Salud Animal","Inglês","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100010&lang=pt" 
"S0253-570X2015000100009-cub","Antihelmínticos, resistencia y método FAMACHA: Experiencia cubana en ovinos","Rodríguez Diego, Jesús G, Arece, Javier, Olivares, Javier L, Alemán, Yousmel, Sánchez Castilleja, Yolanda","Revista de Salud Animal; 37(1); 57-63","Revista de Salud Animal","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100009&lang=pt" 
"S0253-570X2015000100008-cub","Detection of a high prevalence of antibodies against Toxoplasma gondii in cattle in Northern and Midwestern Brazil","Barbosa da Silva, Jenevaldo, Nunes de Santana Castro, Gustavo, Nunes dos Santos, Priscilla, Henrique da Fonseca, Adivaldo, Henrique da Silva Lima, Danillo, dos Anjos Bomjardim, Henrique, dos Santos Belo Reis, Alessandra, de Oliveira Soares, Susiane, Diomedes Barbosa, José","Revista de Salud Animal; 37(1); 52-56","Revista de Salud Animal","Inglês","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100008&lang=pt" 
"S0253-570X2015000100005-cub","Estudio de la toxicidad/patogenicidad aguda pulmonar en ratas tratadas con Metarhizium anisopliae","Escobar, Arturo, Gavas, Marcio A, Ranzani, Marcia R T C, Caldas Costa, Cleide, Peruca, Ana Paula, Figueredo, Maria A, Bulnes, Carlos, Vega, Ernesto","Revista de Salud Animal; 37(1); 27-38","Revista de Salud Animal","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100005&lang=pt" 
"S0253-570X2015000100007-cub","Población inmadura y reservas de alimentos en colonias naturales de Melipona beecheii Bennett (Apidae: Meliponini) como factores básicos para su salud","Lóriga Peña, Walberto, ÁlvarezLópez, Dayron, Fonte Carballo, Leidy, Demedio Lorenzo, Jorge","Revista de Salud Animal; 37(1); 47-51","Revista de Salud Animal","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100007&lang=pt" 
"S0253-570X2015000100001-cub","Calidad higiénica de la carne obtenida en mataderos de Manabí- Ecuador","Delgado, Hipatia, Cedeño, Carlos, Montes de Oca, Nivian, Villoch, Alejandra","Revista de Salud Animal; 37(1); 1-9","Revista de Salud Animal","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100001&lang=pt" 
"S0253-570X2015000100003-cub","Efecto de técnicas de separación espermática en la viabilidad y estado acrosomal de espermatozoides posdescongelados de ovinos","Hernández Pichardo, José Ernesto, Rodríguez Suástegui, José Luís, Sánchez Martínez, Cecilia, Ramírez Franco, Rafael","Revista de Salud Animal; 37(1); 15-20","Revista de Salud Animal","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100003&lang=pt" 
"S0253-570X2015000100002-cub","Identificación de los genes que codifican para las proteínas VirB9, VirB10, proteína conjugal de transferencia y el factor de elongación -Tu de un aislamiento cubano de Anaplasma marginale","Corona Gonzalez, Belkis, Martínez Marrero, Siomara, Massard, Carlos Luiz, Da Fonseca, Adivaldo Henrique, Sandes Pires, Marcus, Peckle Peixoto, Maristela, Bezerra Da Silva, Claudia, Obregón Rodríguez, Dasiel, Díaz Sánchez, Adrian, Azevedo Santos, Huarrisson","Revista de Salud Animal; 37(1); 10-14","Revista de Salud Animal","Espanhol","2015","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0253-570X2015000100002&lang=pt" 
"S0080-62342015000200221-scl","Usage of Calendula officinalis in the prevention and treatment of radiodermatitis: a randomized double-blind controlled clinical trial","Schneider, Franciane, Danski, Mitzy Tannia Reichembach, Vayego, Stela Adami","Revista da Escola de Enfermagem da USP; 49(2); 0221-0228","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200221&lang=pt" 
"S0080-62342015000200229-scl","Late diagnosis and vulnerabilities of the elderly living with HIV/AIDS","Alencar, Rúbia Aguiar, Ciosak, Suely Itsuko","Revista da Escola de Enfermagem da USP; 49(2); 0229-0235","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200229&lang=pt" 
"S0080-62342015000200209-scl","Terms of international classification for Nursing Practice in motor and physical rehabilitation","Souza, Danyelle Rodrigues Pelegrino de, Andrade, Leonardo Tadeu de, Napoleão, Anamaria Alves, Garcia, Telma Ribeiro, Chianca, Tânia Couto Machado","Revista da Escola de Enfermagem da USP; 49(2); 0209-0215","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200209&lang=pt" 
"S0080-62342015000200201-scl","Arterial hypertension and associated factors in patients submitted to myocardial revascularization","Colósimo, Flávia Cortez, Sousa, Alexandre Gonçalves de, Silva, Gilmara Silveira da, Piotto, Raquel Ferrari, Pierin, Angela Maria Geraldo","Revista da Escola de Enfermagem da USP; 49(2); 0201-0208","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200201&lang=pt" 
"S0080-62342015000200277-scl","Patient safety management from the perspective of nurses","Françolin, Lucilena, Gabriel, Carmen Silvia, Bernardes, Andrea, Silva, Ana Elisa Bauer de Camargo, Brito, Maria de Fatima Paiva, Machado, Juliana Pereira","Revista da Escola de Enfermagem da USP; 49(2); 0277-0283","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200277&lang=pt" 
"S0080-62342015000200309-scl","Mediate evaluation of replicating a Training Program in Nonverbal Communication in Gerontology","Schimidt, Teresa Cristina Gioia, Duarte, Yeda Aparecida de Oliveira, Silva, Maria Julia Paes da","Revista da Escola de Enfermagem da USP; 49(2); 0309-0316","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200309&lang=pt" 
"S0080-62342015000200298-scl","Evaluation of professional knowledge and attitudes on dementia patient care: a trans-cultural adaptation of an evaluation instrument","Costa, Gislaine Desani da, Souza, Rosely Almeida, Yamashita, Cintia Hitomi, Pinheiro, Juliane Cibelle Ferreira, Alvarenga, Márcia Regina Martins, Oliveira, Maria Amélia de Campos","Revista da Escola de Enfermagem da USP; 49(2); 0298-0308","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200298&lang=pt" 
"S0080-62342015000200267-scl","Scientific production on workplace bullying/harassment in dissertations and theses in the Brazilian scenario","Costa, Isabelle Cristinne Pinto, Costa, Solange Fátima Geraldo da, Andrade, Cristiani Garrido de, Oliveira, Regina Célia de, Abrão, Fátima Maria da Silva, Silva, Carlos Roberto Lyra da","Revista da Escola de Enfermagem da USP; 49(2); 0267-0276","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200267&lang=pt" 
"S0080-62342015000200317-scl","Instrument for evaluating care given by undergraduate nursing students to people with wounds","Costa, Roberta Kaliny de Souza, Torres, Gilson de Vasconcelos, Salvetti, Marina de Góes, Azevedo, Isabelle Campos de, Costa, Maria Antônia Teixeira da","Revista da Escola de Enfermagem da USP; 49(2); 0317-0325","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200317&lang=pt" 
"S0080-62342015000200259-scl","Clinical treatment adherence of health care workers and students exposed to potentially infectious biological material","Almeida, Maria Cristina Mendes de, Canini, Silvia Rita Marin da Silva, Reis, Renata Karina, Toffano, Silmara Elaine Malaguti, Pereira, Fernanda Maria Vieira, Gir, Elucir","Revista da Escola de Enfermagem da USP; 49(2); 0259-0264","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200259&lang=pt" 
"S0080-62342015000200326-scl","Usability of computerized nursing process from the ICNP® in intensive care units","Barra, Daniela Couto Carvalho, Sasso, Grace Teresinha Marcon Dal, Almeida, Sônia Regina Wagner de","Revista da Escola de Enfermagem da USP; 49(2); 0326-0334","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200326&lang=pt" 
"S0080-62342015000200253-scl","Prevalence of Burnout syndrome in health professionals of an onco-hematological pediatric hospital","Zanatta, Aline Bedin, Lucca, Sergio Roberto de","Revista da Escola de Enfermagem da USP; 49(2); 0253-0258","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200253&lang=pt" 
"S0080-62342015000200245-scl","Quality of life of caregivers for patients of cerebrovascular accidents: association of (socio-demographic) characteristics and burden","Costa, Tatiana Ferreira da, Costa, Kátia Nêyla de Freitas Macêdo, Fernandes, Maria das Graças Melo, Martins, Kaisy Pereira, Brito, Silmery da Silva","Revista da Escola de Enfermagem da USP; 49(2); 0245-0252","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200245&lang=pt" 
"S0080-62342015000200335-scl","Chemotherapy-induced peripheral neuropathies: an integrative review of the literature","Costa, Talita Cassanta, Lopes, Miriam, Anjos, Anna Cláudia Yokoyama dos, Zago, Marcia Maria Fontão","Revista da Escola de Enfermagem da USP; 49(2); 0335-0345","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200335&lang=pt" 
"S0080-62342015000200193-scl","The (un)receptive experiences of female rape victims who seek healthcare services","Barros, Luciana de Amorim, Albuquerque, Maria Cicera dos Santos de, Gomes, Nadirlene Pereira, Riscado, Jorge Luís de Souza, Araújo, Bárbara Régia Oliveira de, Magalhães, Júlia Renata Fernandes de","Revista da Escola de Enfermagem da USP; 49(2); 0193-0200","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200193&lang=pt" 
"S0080-62342015000200284-scl","Educational Group Practices in Primary Care: Interaction Between Professionals, Users and Knowledge","Gazzinelli, Maria Flavia, Souza, Vania de, Fonseca, Rosa Maria Godoy Serpa da, Fernandes, Marconi Moura, Carneiro, Angélica Cotta Lobo Leite, Godinho, Luanna Kelen","Revista da Escola de Enfermagem da USP; 49(2); 0284-0291","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200284&lang=pt" 
"S0080-62342015000200236-scl","Development of the short version of the informal caregiver burden assessment questionnaire","Martins, Teresa, Peixoto, Maria José, Araújo, Fátima, Rodrigues, Marta, Pires, Fátima","Revista da Escola de Enfermagem da USP; 49(2); 0236-0244","Revista da Escola de Enfermagem da USP","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342015000200236&lang=pt" 
"S1981-81222015000100085-scl","A “Flora Fluminensis” de frei Vellozo: uma abordagem interdisciplinar","Bediaga, Begonha, Lima, Haroldo Cavalcante de","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 10(1); 85-107","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222015000100085&lang=pt" 
"S1981-81222015000100065-scl","Conhecimento ecológico tradicional da comunidade de Limpo Grande sobre a vegetação, Várzea Grande, Mato Grosso, Brasil","Morais, Rodrigo Ferreira de, Serrano, Cintia Silva, Morais, Fernando Ferreira de","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 10(1); 65-83","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222015000100065&lang=pt" 
"S1981-81222015000100047-scl","Entre o mito e a história: o padre que nasceu índio e a história de Oriximiná","Henrique, Márcio Couto","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 10(1); 47-64","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222015000100047&lang=pt" 
"S1981-81222015000100169-scl","O gosto pela autoridade e a autoridade do gosto: as apropriações culturais nas ‘artes primeiras’","Soares, Bruno César Brulon","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 10(1); 169-186","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222015000100169&lang=pt" 
"S1981-81222015000100011-scl","Rituais funerários e deposição cerâmica nos sítios AM 41 e La Pointe de Balaté: repensando o período cerâmico tardio na planície costeira oeste da Guiana Francesa","van den Bel, Martijn","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 10(1); 11-45","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222015000100011&lang=pt" 
"S1981-81222015000100109-scl","Plantas medicinais consumidas em Cochim, no século XVI e na atualidade","Madaleno, Isabel Maria","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 10(1); 109-142","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222015000100109&lang=pt" 
"S2014-98322015000200011-esp","Incorporación de la promoción y educación para la salud en los planes de estudio de grado en Ciencias de la Salud de la Universitat de València","Ruano-Casado, Luisa, Ballestar-Tarín, M. Luisa","FEM: Revista de la Fundación Educación Médica; 18(2); 149-153","FEM: Revista de la Fundación Educación Médica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322015000200011&lang=pt" 
"S1988-348X2015000100005-esp","Estudio de la compañía y la soledad a través de la lógica","Coca Barbado, Amalia, Gómez González, Jorge Luís","Ene; 9(1); -","Ene","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1988-348X2015000100005&lang=pt" 
"S2014-98322015000200006-esp","Fuentes de estrés percibidas y rendimiento académico de estudiantes de odontología chilenos","Misrachi-Launert, Clara, Ríos-Erazo, Matías, Manríquez-Urbina, José M., Burgos-Ibarra, Cristián, Ponce-Espinoza, Daniela","FEM: Revista de la Fundación Educación Médica; 18(2); 109-116","FEM: Revista de la Fundación Educación Médica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322015000200006&lang=pt" 
"S2014-98322015000200003-esp","Deserción universitaria durante el primer año de estudios","Nervi, Chabella, Rodríguez, James, Osada, Jorge","FEM: Revista de la Fundación Educación Médica; 18(2); 93-93","FEM: Revista de la Fundación Educación Médica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322015000200003&lang=pt" 
"S2014-98322015000200001-esp","Garantizar facultades de medicina socialmente responsables y sostenibles requiere mantener la calidad y el profesorado necesario","Rigual-Bonastre, Ricardo","FEM: Revista de la Fundación Educación Médica; 18(2); 87-90","FEM: Revista de la Fundación Educación Médica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322015000200001&lang=pt" 
"S2014-98322015000200012-esp","El mini-CEX como instrumento de evaluación de la competencia clínica: estudio piloto en estudiantes de medicina","Baños, Josep E., Gomar-Sancho, Carmen, Grau-Junyent, Josep M., Palés-Argullós, Jordi, Sentí, Mariano","FEM: Revista de la Fundación Educación Médica; 18(2); 155-160","FEM: Revista de la Fundación Educación Médica","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2014-98322015000200012&lang=pt" 
