"S0038-23532009000100009-sza","Observing the present and considering the past to ponder the future","Brown, Roderick","South African Journal of Science; 105(1-2); 13-14","South African Journal of Science","Inglês","2009","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0038-23532009000100009&lang=pt" 
"S1413-81232009000100025-spa","Desinstitucionalização em saúde mental e práticas de cuidado no contexto do serviço residencial terapêutico","Amorim, Ana Karenina de Melo Arraes, Dimenstein, Magda","Ciência &amp; Saúde Coletiva; 14(1); 195-204","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100025&lang=pt" 
"S1413-81232009000100026-spa","Clínica ampliada em saúde mental: cuidar e suposição de saber no acompanhamento terapêutico","Estellita-Lins, Carlos, Oliveira, Verônica Miranda, Coutinho, Maria Fernanda","Ciência &amp; Saúde Coletiva; 14(1); 195-204","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100026&lang=pt" 
"S1413-81232009000100034-spa","Intervenção visando a auto-estima e qualidade de vida dos policiais civis do Rio de Janeiro","Andrade, Edson Ribeiro, Sousa, Edinilsa Ramos de, Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 14(1); 275-285","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100034&lang=pt" 
"S1413-81232009000100035-spa","Work ability and stress in a bus transportation company in Belo Horizonte, Brazil","Sampaio, Rosana Ferreira, Coelho, Cecília Martins, Barbosa, Fábio Bonfim, Mancini, Marisa Cotta, Parreira, Verônica Franco","Ciência &amp; Saúde Coletiva; 14(1); 287-296","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100035&lang=pt" 
"S1413-81232009000100037-spa","Inorganic arsenic and human prostate cancer","Benbrahim-Tallaa, Lamia, Waalkes, Michael","Ciência &amp; Saúde Coletiva; 14(1); 307-318","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100037&lang=pt" 
"S1413-81232009000100038-spa","Participação social e reforma psiquiátrica: um estudo de caso","Oliveira, Alice Guimarães Bottaro de, Conciani, Marta Ester","Ciência &amp; Saúde Coletiva; 14(1); 319-331","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100038&lang=pt" 
"S1413-81232009000100011-spa","Representações sociais sobre direitos e violência na área da deficiência","Cavalcante, Fátima Gonçalves, Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 14(1); 57-66","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100011&lang=pt" 
"S0036-36342009000100008-spa","Rapid response to a case of mumps: implications for preventing transmission at a medical research facility","Salmón-Mulanovich, Gabriela, Utz, Gregory, Lescano, Andrés G, Bentzel, David E, Blazes, David L","Salud Pública de México; 51(1); 34-38","Salud Pública de México","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100008&lang=pt" 
"S0036-36342009000100003-spa","Comment on serotypes and susceptibility of Streptococcus pneumoniae strains isolated from children in Mexico","Rodgers, Gail L., Mercado, Gerardo, Bierschwale, Hans, Paradiso, Peter","Salud Pública de México; 51(1); 4-5","Salud Pública de México","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100003&lang=pt" 
"S0036-36342009000100001-spa","En el umbral del segundo medio siglo de Salud Pública de México","","Salud Pública de México; 51(1); 1-2","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100001&lang=pt" 
"S0036-36342009000100002-spa","Mordedura de serpiente en pediatría: experiencia de seis años del Hospital Universitario de Monterrey, NL","De la O Cavazos, Manuel Enrique, Cázares Rangel, Joel, Montes Tapia, Ped Fernando, Valdés Burnes, Dora Alicia, Rosas Herrera, Brenda Sagrario","Salud Pública de México; 51(1); 3-3","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100002&lang=pt" 
"S0036-36342009000100009-spa","Culture supernatants from V. cholerae O1 ElTor strains isolated from different geographic areas induce cell vacuolation and cytotoxicity","Vidal, Jorge E, Enríquez-Rincón, Fernando, Giono-Cerezo, Silvia, Ribas-Aparicio, Rosa María, Figueroa-Arredondo, Paula","Salud Pública de México; 51(1); 39-47","Salud Pública de México","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100009&lang=pt" 
"S0036-36342009000100007-spa","Acceso universal al Programa de VIH/SIDA de la Ciudad de México: resultados a seis años","Soler Claudín, Carmen","Salud Pública de México; 51(1); 26-33","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100007&lang=pt" 
"S0036-36342009000100006-spa","Maternal MTHFR polymorphisms and risk of spontaneous abortion","Rodríguez-Guillén, María del Rosario, Torres-Sánchez, Luisa, Chen, Jia, Galván-Portillo, Marcia, Blanco-Muñoz, Julia, Anaya, Miriam Aracely, Silva-Zolezzi, Irma, Hernández-Valero, María A, López-Carrillo, Lizbeth","Salud Pública de México; 51(1); 19-25","Salud Pública de México","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100006&lang=pt" 
"S1415-54192009000100003-scl","Aftas após instalação de aparelhos ortodônticos: porque isso ocorre e protocolo de orientações e condutas","Consolaro, Alberto, Consolaro, Maria Fernanda M-O","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 18-24","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100003&lang=pt" 
"S1415-54192009000100002-scl","Adesivos autocondicionantes (passo único): estabilidade em longo prazo","Machado, Sissy Maria Mendes, Normando, Antonio David Corrêa, Souza Jr., Mário Honorato Silva e","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 16-17","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100002&lang=pt" 
"S1415-54192009000100001-scl","O board Brasileiro de Ortodontia","Faber, Jorge","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 5-5","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100001&lang=pt" 
"S1415-54192009000100008-scl","Expansão rápida da maxila: avaliação de dois métodos de reconstrução 3D por meio de um modelo laboratorial","Moura, Pollyana Marques de, Lima, Lílian Vieira, Faria, Marcelo Daniel Brito, Gutfilen, Bianca","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 90-93","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100008&lang=pt" 
"S1415-54192009000100007-scl","Avaliação comparativa do padrão de normalidade do perfil facial em pacientes Brasileiros leucodermas e em Norte-Americanos","Sant&#039;Ana, Eduardo, Kuriki, Érika Uliam, Arnett, William, Lautenschläger, Gustavo de Almeida Camargo, Yaedu, Renato Yassutaka Faria","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 80-89","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100007&lang=pt" 
"S1415-54192009000100013-scl","Má oclusão Classe III de Angle com discrepância ântero-posterior acentuada","Bittencourt, Marcos Alan Vieira","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 132-142","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100013&lang=pt" 
"S1415-54192009000100005-scl","Crescimento facial espontâneo Padrão II: estudo cefalométrico longitudinal","Silva Filho, Omar Gabriel da, Bertoz, Francisco Antônio, Capelozza Filho, Leopoldino, Almada, Eduardo César","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 40-60","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100005&lang=pt" 
"S1415-54192009000100006-scl","Eficiência dos protocolos de tratamento em uma e duas fases da má oclusão de Classe II, divisão 1","Cançado, Rodrigo Hermont, Pinzan, Arnaldo, Janson, Guilherme, Henriques, José Fernando Castanha, Neves, Leniana Santos, Canuto, Conceição Eunice","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 61-79","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100006&lang=pt" 
"S1415-54192009000100009-scl","Aplicação de gabaritos na análise da dentadura decídua","Figueiredo, Marília Inez, Cruz, Roberval de Almeida","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 94-102","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100009&lang=pt" 
"S1415-54192009000100010-scl","Sistema de Apoio Ósseo para Mecânica Ortodôntica (SAO®): miniplacas para ancoragem ortodôntica. Parte I: tratamento da mordida aberta","Sakima, Maurício Tatsuei, Mendonça, Armando Amorim de, Ocanha Júnior, José Miguel, Sakima, Tatsuko","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 103-116","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100010&lang=pt" 
"S1415-54192009000100011-scl","Avaliação do Índice de Remanescente Adesivo utilizando braquetes com e sem tratamento na base e a interação com três sistemas de colagem","Pignatta, Lilian Maria Brisque, Lugato, Isabel Cristina Prado Torres, Bertoz, Francisco Antonio, Santos, Eduardo César Almada","Revista Dental Press de Ortodontia e Ortopedia Facial; 14(1); 117-123","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192009000100011&lang=pt" 
"S1413-81232009000100006-spa","Children and youth with and without disabilities","Assis, Simone Gonçalves de","Ciência &amp; Saúde Coletiva; 14(1); 26-29","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100006&lang=pt" 
"S1413-81232009000100004-spa","Less than a human condition?","Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 14(1); 23-25","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100004&lang=pt" 
"S1413-81232009000100003-spa","Poverty, disability and violence","Marinho, Alice Salgueiro do Nascimento","Ciência &amp; Saúde Coletiva; 14(1); 21-23","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100003&lang=pt" 
"S1413-81232009000100040-spa","A psicologia em diálogo com o SUS: prática profissional e produção acadêmica","Carvalho, Denis Barros de","Ciência &amp; Saúde Coletiva; 14(1); 335-335","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100040&lang=pt" 
"S1413-81232009000100039-spa","Juan César García: su pensamiento en el tiempo, 1984-2007","Nunes, Everardo Duarte","Ciência &amp; Saúde Coletiva; 14(1); 333-334","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100039&lang=pt" 
"S1413-81232009000100005-spa","Violence prevention and health promotion","Bastos, Olga Maria","Ciência &amp; Saúde Coletiva; 14(1); 25-26","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100005&lang=pt" 
"S1413-81232009000100001-spa","Avanços na implantação de políticas e ações no campo da deficiência e da saúde mental","Cavalcante, Fátima Gonçalves, Goldson, Edward","Ciência &amp; Saúde Coletiva; 14(1); 4-4","Ciência &amp; Saúde Coletiva","Inglês, Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100001&lang=pt" 
"S1413-81232009000100007-spa","Os autores respondem","","Ciência &amp; Saúde Coletiva; 14(1); 29-29","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100007&lang=pt" 
"S1413-81232009000100036-spa","A reforma psiquiátrica no Brasil: uma (re) visão","Hirdes, Alice","Ciência &amp; Saúde Coletiva; 14(1); 297-305","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100036&lang=pt" 
"S1413-81232009000100033-spa","A promoção da saúde enquanto estratégia de prevenção ao uso das drogas","Büchele, Fátima, Coelho, Elza Berger Salema, Lindner, Sheila Rubia","Ciência &amp; Saúde Coletiva; 14(1); 267-273","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100033&lang=pt" 
"S1413-81232009000100032-spa","Análise da prevalência dos transtornos psíquicos na região metropolitana do Recife","Paixão, Cíntia, Matias, Daniele, Alencar, Izabel, Nunes, Marina, Sales, Patrícia, Veiga, Paulo Henrique Altran","Ciência &amp; Saúde Coletiva; 14(1); 261-266","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100032&lang=pt" 
"S1413-81232009000100031-spa","Análise da sintomatologia depressiva nos moradores do Abrigo Cristo Redentor através da aplicação da Escala de Depressão Geriátrica (EDG)","Siqueira, Gisela Rocha de, Vasconcelos, Diego Tenório de, Duarte, Gustavo Coelho, Arruda, Ivo Calado de, Costa, João Alysson Silva da, Cardoso, Renata de Oliveira","Ciência &amp; Saúde Coletiva; 14(1); 253-259","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100031&lang=pt" 
"S1413-81232009000100030-spa","Padrões de atividade física de pessoas com transtornos mentais e de comportamento","Adamoli, Angélica Nickel, Azevedo, Mario Renato","Ciência &amp; Saúde Coletiva; 14(1); 243-251","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100030&lang=pt" 
"S1413-81232009000100029-spa","Psicologia de orientação positiva: uma proposta de intervenção no trabalho com grupos em saúde mental","Lemos, Patrícia Mendes, Cavalcante Júnior, Francisco Silva","Ciência &amp; Saúde Coletiva; 14(1); 233-242","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100029&lang=pt" 
"S1413-81232009000100028-spa","Saberes e práticas do agente comunitário de saúde no universo do transtorno mental","Barros, Márcia Maria Mont&#039;Alverne de, Chagas, Maristela Inês Osawa, Dias, Maria Socorro de Araújo","Ciência &amp; Saúde Coletiva; 14(1); 227-232","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100028&lang=pt" 
"S1413-81232009000100027-spa","O psiquiatra na atenção psicossocial: entre o luto e a liberdade","Menezes, Mardônio, Yasui, Silvio","Ciência &amp; Saúde Coletiva; 14(1); 217-226","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100027&lang=pt" 
"S1413-81232009000100023-spa","Programa de Saúde da Família e Saúde Mental: impasses e desafios na construção da rede","Jucá, Vládia Jamile dos Santos, Nunes, Mônica de Oliveira, Barreto, Suely Galvão","Ciência &amp; Saúde Coletiva; 14(1); 173-182","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100023&lang=pt" 
"S1413-81232009000100022-spa","Autonomia e cidadania na reabilitação psicossocial: uma reflexão","Hirdes, Alice","Ciência &amp; Saúde Coletiva; 14(1); 165-171","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100022&lang=pt" 
"S1413-81232009000100021-spa","O cuidado em saúde mental no CAPS no entendimento dos profissionais","Mielke, Fernanda Barreto, Kantorski, Luciane Prado, Jardim, Vanda Maria da Rosa, Olschowsky, Agnes, Machado, Marlene Silva","Ciência &amp; Saúde Coletiva; 14(1); 159-164","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100021&lang=pt" 
"S1413-81232009000100018-spa","Saúde Mental na atenção básica à saúde de Campinas, SP: uma rede ou um emaranhado?","Figueiredo, Mariana Dorsa, Campos, Rosana Onocko","Ciência &amp; Saúde Coletiva; 14(1); 129-138","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100018&lang=pt" 
"S1413-81232009000100015-spa","Michel Foucault e a persistência do poder psiquiátrico","Caponi, Sandra","Ciência &amp; Saúde Coletiva; 14(1); 95-103","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100015&lang=pt" 
"S1413-81232009000100014-spa","Mortalidade por epilepsia no Brasil, 1980-2003","Ferreira, Israel de Lucena Martins, Silva, Tiago Pessoa Tabosa e","Ciência &amp; Saúde Coletiva; 14(1); 89-94","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100014&lang=pt" 
"S1413-81232009000100013-spa","Adolescer com deficiência mental: a ótica dos pais","Bastos, Olga Maria, Deslandes, Suely Ferreira","Ciência &amp; Saúde Coletiva; 14(1); 79-87","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100013&lang=pt" 
"S1413-81232009000100010-spa","Diagnóstico situacional da violência contra crianças e adolescentes com deficiência em três instituições do Rio de Janeiro","Cavalcante, Fátima Gonçalves, Marinho, Alice Salgueiro do Nascimento, Bastos, Olga Maria, Deus, Vanda Valadão de, Maimone, Maria Salete, Carvalho, Milena Maciel de, Fiaux, Michelline Pereira, Valdene, Rejane de Souza Rocha","Ciência &amp; Saúde Coletiva; 14(1); 45-56","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100010&lang=pt" 
"S1413-81232009000100009-spa","Barreiras arquitetônicas a idosos e portadores de deficiência física: um estudo epidemiológico da estrutura física das unidades básicas de saúde em sete estados do Brasil","Siqueira, Fernando Carlos Vinholes, Facchini, Luiz Augusto, Silveira, Denise Silva da, Piccini, Roberto Xavier, Thumé, Elaine, Tomasi, Elaine","Ciência &amp; Saúde Coletiva; 14(1); 39-44","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100009&lang=pt" 
"S1413-81232009000100008-spa","Pessoas com deficiência e políticas de saúde no Brasil: reflexões bioéticas","Bernardes, Liliane Cristina Gonçalves, Maior, Izabel Maria Madeira de Loureiro, Spezia, Carlos Humberto, Araujo, Tereza Cristina Cavalcanti Ferreira de","Ciência &amp; Saúde Coletiva; 14(1); 31-38","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232009000100008&lang=pt" 
"S1413-81232009000100002-scl","Situational analysis of poverty and violence among children and youth with disabilities in the Americas an agenda proposal","Cavalcante, Fátima Gonçalves, Goldson, Edward","Ciência &amp; Saúde Coletiva; 14(1); 07-20","Ciência &amp; Saúde Coletiva","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100002&lang=pt" 
"S1413-81232009000100008-scl","Pessoas com deficiência e políticas de saúde no Brasil: reflexões bioéticas","Bernardes, Liliane Cristina Gonçalves, Maior, Izabel Maria Madeira de Loureiro, Spezia, Carlos Humberto, Araujo, Tereza Cristina Cavalcanti Ferreira de","Ciência &amp; Saúde Coletiva; 14(1); 31-38","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100008&lang=pt" 
"S1413-81232009000100010-scl","Diagnóstico situacional da violência contra crianças e adolescentes com deficiência em três instituições do Rio de Janeiro","Cavalcante, Fátima Gonçalves, Marinho, Alice Salgueiro do Nascimento, Bastos, Olga Maria, Deus, Vanda Valadão de, Maimone, Maria Salete, Carvalho, Milena Maciel de, Fiaux, Michelline Pereira, Valdene, Rejane de Souza Rocha","Ciência &amp; Saúde Coletiva; 14(1); 45-56","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100010&lang=pt" 
"S1413-81232009000100011-scl","Representações sociais sobre direitos e violência na área da deficiência","Cavalcante, Fátima Gonçalves, Minayo, Maria Cecília de Souza","Ciência &amp; Saúde Coletiva; 14(1); 57-66","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100011&lang=pt" 
"S1413-81232009000100012-scl","Deficiência, autismo e neurodiversidade","Ortega, Francisco","Ciência &amp; Saúde Coletiva; 14(1); 67-77","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100012&lang=pt" 
"S1413-81232009000100013-scl","Adolescer com deficiência mental: a ótica dos pais","Bastos, Olga Maria, Deslandes, Suely Ferreira","Ciência &amp; Saúde Coletiva; 14(1); 79-87","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100013&lang=pt" 
"S1413-81232009000100014-scl","Mortalidade por epilepsia no Brasil, 1980-2003","Ferreira, Israel de Lucena Martins, Silva, Tiago Pessoa Tabosa e","Ciência &amp; Saúde Coletiva; 14(1); 89-94","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100014&lang=pt" 
"S1413-81232009000100015-scl","Michel Foucault e a persistência do poder psiquiátrico","Caponi, Sandra","Ciência &amp; Saúde Coletiva; 14(1); 95-103","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100015&lang=pt" 
"S1413-81232009000100016-scl","A atenção em Saúde Mental em municípios de pequeno e médio portes: ressonâncias da reforma psiquiátrica","Luzio, Cristina Amélia, L&#039;Abbate, Solange","Ciência &amp; Saúde Coletiva; 14(1); 105-116","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100016&lang=pt" 
"S1413-81232009000100017-scl","Saúde mental nos municípios do Alto Uruguai, RS, Brasil: um diagnóstico da reforma psiquiátrica","Consoli, Gelson Luiz, Hirdes, Alice, Costa, Juvenal Soares Dias da","Ciência &amp; Saúde Coletiva; 14(1); 117-128","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100017&lang=pt" 
"S1413-81232009000100018-scl","Saúde Mental na atenção básica à saúde de Campinas, SP: uma rede ou um emaranhado?","Figueiredo, Mariana Dorsa, Campos, Rosana Onocko","Ciência &amp; Saúde Coletiva; 14(1); 129-138","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100018&lang=pt" 
"S1413-81232009000100019-scl","Saúde mental e atenção básica em saúde: análise de uma experiência no nível local","Silveira, Daniele Pinto da, Vieira, Ana Luiza Stiebler","Ciência &amp; Saúde Coletiva; 14(1); 139-148","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100019&lang=pt" 
"S1413-81232009000100020-scl","Reforma, responsabilidades e redes: sobre o cuidado em saúde mental","Silva, Martinho Braga Batista e","Ciência &amp; Saúde Coletiva; 14(1); 149-158","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100020&lang=pt" 
"S1413-81232009000100021-scl","O cuidado em saúde mental no CAPS no entendimento dos profissionais","Mielke, Fernanda Barreto, Kantorski, Luciane Prado, Jardim, Vanda Maria da Rosa, Olschowsky, Agnes, Machado, Marlene Silva","Ciência &amp; Saúde Coletiva; 14(1); 159-164","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100021&lang=pt" 
"S1413-81232009000100023-scl","Programa de Saúde da Família e Saúde Mental: impasses e desafios na construção da rede","Jucá, Vládia Jamile dos Santos, Nunes, Mônica de Oliveira, Barreto, Suely Galvão","Ciência &amp; Saúde Coletiva; 14(1); 173-182","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100023&lang=pt" 
"S1413-81232009000100024-scl","Concepções dos cuidados em saúde mental por uma equipe de saúde da família, em perspectiva histórico-cultural","Vecchia, Marcelo Dalla, Martins, Sueli Terezinha Ferreira","Ciência &amp; Saúde Coletiva; 14(1); 183-193","Ciência &amp; Saúde Coletiva","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232009000100024&lang=pt" 
"S0036-36342009000100005-spa","Prevalencia y factores de riesgo de hipertensión arterial en escolares mexicanos: caso Sabinas Hidalgo","Aregullin-Eligio, Enrique Oliver, Alcorta-Garza, María Cándida","Salud Pública de México; 51(1); 14-18","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100005&lang=pt" 
"S0036-36342009000100004-spa","Social networks and health-related quality of life: a population based study among older adults","Gallegos-Carrillo, Katia, Mudgal, Jyoti, Sánchez-García, Sergio, Wagner, Fernando A, Gallo, Joseph J, Salmerón, Jorge, García-Peña, Carmen","Salud Pública de México; 51(1); 06-13","Salud Pública de México","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100004&lang=pt" 
"S0036-36342009000100011-spa","Relación del polimorfismo TaqI del gen del receptor de la vitamina D con la lepra lepromatosa en población mexicana","Velarde Félix, Jesús Salvador, Cázarez Salazar, Silvestre Guadalupe, Castro Velázquez, Rafael, Rendón Maldonado, José Guadalupe, Rangel Villalobos, Héctor","Salud Pública de México; 51(1); 59-61","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100011&lang=pt" 
"S0036-36342009000100012-spa","Public Health Workforce in Latin America and the Caribbean: assessment of education and labor in 17 countries","Magaña-Valladares, Laura, Nigenda-López, Gustavo, Sosa-Delgado, Nidia, Ruiz-Larios, José Arturo","Salud Pública de México; 51(1); 62-75","Salud Pública de México","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100012&lang=pt" 
"S0036-36342009000100010-spa","Eficiencia técnica de la atención al paciente con diabetes en el primer nivel","Salinas-Martínez, Ana María, Amaya-Alemán, María Agustina, Arteaga-García, Julio César, Núñez-Rocha, Georgina Mayela, Garza-Elizondo, María Eugenia","Salud Pública de México; 51(1); 48-58","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000100010&lang=pt" 
