"S0102-09352006000500004-scl","Fatores de virulência em linhagens de Escherichia coli isoladas de mastite bovina","Ribeiro, M.G., Costa, E.O., Leite, D.S., Langoni, H., Garino Júnior, F., Victória, C., Listoni, F.J.P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 58(5); 724-731","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352006000500004&lang=pt" 
"S0103-50532006000500008-scl","Multiresidue determination of herbicides in environmental waters from Primavera do Leste Region (Middle West of Brazil) by SPE-GC-NPD","Dores, Eliana F. G. C., Navickiene, Sandro, Cunha, Marcelo L. F., Carbo, Leandro, Ribeiro, Maria Lúcia, De-Lamonica-Freire, Ermelinda M.","Journal of the Brazilian Chemical Society; 17(5); 866-873","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500008&lang=pt" 
"S0103-50532006000500010-scl","Thermal decomposition of ethylenediaminetetraacetic acid in the presence of 1,2-phenylenediamine and hydrochloric acid","Chen, Jingwen, Gao, Jinhao, Wang, Xiaoyong","Journal of the Brazilian Chemical Society; 17(5); 880-885","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500010&lang=pt" 
"S0103-50532006000500011-scl","Gaseous and particulate atmospheric mercury concentrations in the Campinas Metropolitan Region (São Paulo State, Brazil)","Fostier, Anne H., Michelazzo, Paula A.M.","Journal of the Brazilian Chemical Society; 17(5); 886-894","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500011&lang=pt" 
"S0103-50532006000500012-scl","Spectrometric and electrochemical investigation of vanadium(V) and vanadium(IV) tartrate complexes in solution","Khan, Ahmad R., Crans, Debbie C., Pauliukaite, Rasa, Norkus, Eugenijus","Journal of the Brazilian Chemical Society; 17(5); 895-904","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500012&lang=pt" 
"S0103-50532006000500015-scl","Microwave assisted synthesis of 6-Substituted aminopurine analogs in water","Qu, Guirong, Han, Suhui, Zhang, Zhiguang, Geng, Mingwei, Xue, Feng","Journal of the Brazilian Chemical Society; 17(5); 915-922","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500015&lang=pt" 
"S0103-50532006000500017-scl","Novel anthraquinone derivatives produced by Phoma sorghina, an endophyte found in association with the medicinal plant Tithonia diversifolia (Asteraceae)","Borges, Warley de Souza, Pupo, Mônica Tallarico","Journal of the Brazilian Chemical Society; 17(5); 929-934","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500017&lang=pt" 
"S0103-50532006000500018-scl","Relationships between the curing conditions and some mechanical properties of hybrid thermosetting materials","Dias Filho, Newton L., Cardoso, Celso X., Aquino, Hermes A. de","Journal of the Brazilian Chemical Society; 17(5); 935-943","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500018&lang=pt" 
"S0103-50532006000500019-scl","Anionic surfactant aggregation with (Hydroxypropyl)cellulose in the presence of added salt","Martins, Ricardo M., Silva, Carolina A. da, Becker, Cristiane M., Samios, Dimitrios, Christoff, Marcelo, Bica, Clara I. D.","Journal of the Brazilian Chemical Society; 17(5); 944-953","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500019&lang=pt" 
"S0103-50532006000500021-scl","Macroscopic interface self-motion of an oil/water liquid membrane","Gao, Jinzhang, Yang, Fuwei, Sun, Kanjun, Wang, Lei, Yang, Wu, Ren, Jie, Dai, Hongxia","Journal of the Brazilian Chemical Society; 17(5); 961-967","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500021&lang=pt" 
"S0103-50532006000500022-scl","Molecular dynamics of the interaction of pralidoxime and deazapralidoxime with acetylcholinesterase inhibited by the neurotoxic agent tabun","Gonçalves, Arlan da S., França, Tanos C. C., Wilter, Alan, Figueroa-Villar, José D.","Journal of the Brazilian Chemical Society; 17(5); 968-975","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500022&lang=pt" 
"S0103-50532006000500023-scl","A new approach to construct diffusion/permeation cell for use in flow systems: application in the spectrophotometric determination of bicarbonate ions","Oliveira, Paulo C. C. de, Masini, Jorge C., Galhardo, Cristiane X., Lima, José C. de S., Sant&#039;ana, Antonio E. G., Vasconcelos, Ana M. G., Nunes, Wanessa P., Amaral, Osvaldo L. C.","Journal of the Brazilian Chemical Society; 17(5); 976-980","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500023&lang=pt" 
"S0103-50532006000500024-scl","Oxidation of tertiary homoallylic alcohols by thallium trinitrate: fragmentation vs. ring contraction","Silva Jr., Luiz F., Quintiliano, Samir A. P., Ferraz, Helena M. C., Santos, Leonardo S., Eberlin, Marcos N.","Journal of the Brazilian Chemical Society; 17(5); 981-988","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500024&lang=pt" 
"S0103-50532006000500026-scl","Tetramethylguanidine covalently bonded onto silica gel as catalyst for the addition of nitromethane to cyclopentenone","De Oliveira, Edimar, Torres, Jocilene D., Silva, Carlos C., Luz, Afrânio A. M., Bakuzis, Peter, Prado, Alexandre G. S.","Journal of the Brazilian Chemical Society; 17(5); 994-999","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500026&lang=pt" 
"S0103-50532006000500027-scl","Probing interchain interactions in emissive blends of poly[2-methoxy-5-(2&#039;-ethylhexyloxy)-p-phenylenevinylene] with polystyrene and poly(styrene-co-2-ethylhexyl acrylate) by fluorescence spectroscopy","De Andrade, Marcelo L., Atvars, Teresa D. Z.","Journal of the Brazilian Chemical Society; 17(5); 1000-1013","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500027&lang=pt" 
"S0103-50532006000500029-scl","Spectrophotometric simultaneous determination of uranium and thorium using partial least squares regression and orthogonal signal correction","Niazi, Ali","Journal of the Brazilian Chemical Society; 17(5); 1020-1026","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500029&lang=pt" 
"S0103-50532006000500031-scl","Synthesis and reactivity of alpha-phenylseleno-beta-substituted styrenes: preparation of (Z)-allyl alcohols, (E)-alpha-phenyl-alpha,beta-unsaturated aldehydes and alpha-aryl acetophenones","Lenardão, Eder J., Cella, Rodrigo, Jacob, Raquel G., Silva, Thiago B. da, Perin, Gelson","Journal of the Brazilian Chemical Society; 17(5); 1031-1038","Journal of the Brazilian Chemical Society","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532006000500031&lang=pt" 
"S0004-27302006000500023-scl","Porque os nossos &quot;arquivos&quot; são fundamentais para o futuro da endocrinologia nacional","Vaisman, Mário","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 977-978","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500023&lang=pt" 
"S0004-27302006000500002-scl","O fator materno na transmissão do DM tipo 2: ambiente ou herança?","Moisés, Regina S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 833-835","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500002&lang=pt" 
"S0004-27302006000500001-scl","Tratamento cirúrgico do hiperparatireoidismo","Corrêa, Pedro Henrique S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 836-838","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500001&lang=pt" 
"S0004-27302006000500018-scl","Glycemic control in adult type 1 diabetes patients from a brazilian country city: comparison between a multidisciplinary and a routine endocrinological approach","Mourão-Júnior, Carlos A., Sá, João Roberto de, Guedes, Olívia M. Silveira, Dib, Sérgio Atala","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 944-950","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500018&lang=pt" 
"S0004-27302006000500012-scl","Seguimento de pacientes de alto risco com carcinoma diferenciado de tireóide sem doença persistente após a terapia inicial","Rosário, Pedro Weslley S. do, Borges, Michelle A. Ribeiro, Alves, Maria Flávia Gatti, Purisch, Saulo, Padrão, Eduardo Lanza, Rezende, Leonardo Lamego, Barroso, Álvaro Luís","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 909-913","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500012&lang=pt" 
"S0004-27302006000500021-scl","Surgical approach and clinical outcome of a deforming brown tumor at the maxilla in a patient with secondary hyperparathyroidism due to chronic renal failure","Leal, Christianne T.S., Lacativa, Paulo G.S., Gomes, Elaine M.S., Nunes, Reinaldo C., Costa, Flávio Luiz F. de S., Gandelmann, Italo H.A., Cavalcante, Maria A.A., Farias, Maria Lucia F.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 963-967","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500021&lang=pt" 
"S0004-27302006000500011-scl","Transtorno da compulsão alimentar periódica em uma população de obesos mórbidos candidatos a cirurgia bariátrica do Hospital Universitário Oswaldo Cruz, em Recife - PE","Petribu, Kátia, Ribeiro, Edilana Sá, Oliveira, Fabiana M.F. de, Braz, Cristiana I.A., Gomes, Maria Laura Mota, Araujo, Daniella E. de, Almeida, Nair C.N. de, Albuquerque, Pedro C. de, Ferreira, Moacir de N.L.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 901-908","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500011&lang=pt" 
"S0004-27302006000500009-scl","Resultados do tratamento cirúrgico na acromegalia com um único neurocirurgião e meta-análise cumulativa","Boeving, Anke, Borba, Luiz Alencar, Rodrigues, Adriane Maria, Orichowski, Elisa Brunner, Paz Filho, Gilberto Jorge da, Santos, Carlos M. Correa dos, Boguszewski, César Luiz","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 884-892","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500009&lang=pt" 
"S0004-27302006000500008-scl","Irregularidade do ciclo menstrual no menacme como marcador para fatores de risco cardiovasculares na pós-menopausa","Azevedo, George D., Duarte, João-Marcelo B.P., Souza, Maxwell O., Costa-e-Silva, Thiago D.N., Soares, Elvira M.M., Maranhão, Técia M.O.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 876-883","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500008&lang=pt" 
"S0004-27302006000500007-scl","Utilidade da medida de PTH intra-operatório no tratamento cirúrgico do hiperparatiroidismo primário e secundário: análise de 109 casos","Ohe, Monique Nakayama, Santos, Rodrigo Oliveira, Kunii, Ilda Shizue, Abrahão, Márcio, Cervantes, Onivaldo, Carvalho, Aluízio Barbosa, Lazaretti-Castro, Marise, Vieira, José Gilberto H.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 869-875","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500007&lang=pt" 
"S0004-27302006000500003-scl","Síndrome de Wolfram: da definição às bases moleculares","Ribeiro, Maria Regina F., Crispim, Felipe, Vendramini, Márcio F., Moisés, Regina S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 839-844","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500003&lang=pt" 
"S0004-27302006000500004-scl","Tratamento da doença de Paget óssea: importância do ácido zoledrônico","Griz, Luiz, Colares, Viviane, Bandeira, Francisco","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 845-851","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500004&lang=pt" 
"S0004-27302006000500006-scl","Familial history of type 2 diabetes in patients from Southern Brazil and its influence on the clinical characteristics of this disease","Crispim, Daisy, Canani, Luís H., Gross, Jorge L., Tschiedel, Balduíno, Souto, Kátia E.P., Roisenberg, Israel","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 862-868","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500006&lang=pt" 
"S0004-27302006000500020-scl","Síndromes dolorosas em diabéticos por comprometimento de musculatura esquelética","Pereira, Flávia O., Medeiros, Yara S.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 957-962","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500020&lang=pt" 
"S0004-27302006000500010-scl","Triagem de mutações nos receptores de Angiotensina II, AGTR1 e AGTR2 e avaliação dos polimorfismos C573T e A1166C do gene AGTR1 em pacientes com adrenarca precoce idiopática","Moura, Mônica S.F., Melo, Mônica B. de, Longui, Carlos Alberto, Rocha, Mylene N., Monte, Osmar","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 893-900","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500010&lang=pt" 
"S0004-27302006000500016-scl","Malformations in the offspring of women with thyroid cancer treated with radioiodine for the ablation of thyroid remnants","Rosário, Pedro Weslley S. do, Barroso, Álvaro Luís, Rezende, Leonardo Lamego, Padrão, Eduardo Lanza, Borges, Michelle A. Ribeiro, Purisch, Saulo","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 930-933","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500016&lang=pt" 
"S0004-27302006000500015-scl","Influência do hipotireoidismo induzido por propiltiouracil na mucosa gengival do rato","Douglas, Nicolás, Olmedo, Pedro, Douglas, Carlos Roberto, Monte, Osmar","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 926-929","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500015&lang=pt" 
"S0004-27302006000500013-scl","Principais causas de diminuição da massa óssea em mulheres na pré-menopausa encaminhadas ao ambulatório de doenças ósteo-metabólicas de um Hospital Terciário de Curitiba","Cubas, Elisangela R., Boeving, Anke, Marcatto, Cristina, Santos, Carlos M. Correa dos, Borba, Victória C.Z., Kulak, Carolina A.M.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 914-919","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500013&lang=pt" 
"S0004-27302006000500014-scl","Análise morfométrica da fenda palpebral de pacientes com oftalmopatia distireóidea antes e após aplicação de toxina botulínica tipo A","Costa, Patrícia Grativol, Saraiva, Fábio Petersen, Matayoshi, Suzana","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 920-925","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500014&lang=pt" 
"S0004-27302006000500017-scl","Efeito do perfil de macronutrientes da dieta na leptinemia","Hermsdorff, Helen H.M., Volp, Ana Carolina P., Santos, Rosana G.C., Viana, Mirelle L., Bressan, Josefina","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 934-943","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500017&lang=pt" 
"S0004-27302006000500019-scl","Deficiência de hormônio do crescimento, hipotireoidismo e cromossomo 18 em anel: relato de caso","Thomas, Juliana V., Mezzasalma, Daniela F.C., Teixeira, Andreza M., Campos, Ludmila N.R., Luescher, Jorge Luiz, Beserra, Izabel C.R., Guimarães, Marilia M.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 50(5); 951-956","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302006000500019&lang=pt" 
"S0100-41582006000500014-scl","Papaya lethal yellowing virus (PLYV) infects Vasconcellea cauliflora","Amaral, Paulo P., Resende, Renato O., Souza Júnior, Manoel Teixeira","Fitopatologia Brasileira; 31(5); 517-517","Fitopatologia Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500014&lang=pt" 
"S0100-41582006000500009-scl","Indução de resistência a Fusarium oxysporum f. sp. Tracheiphilum em Caupi: eficiência de indutores abióticos e atividade enzimática elicitada","Rodrigues, Antonia Alice C., Bezerra Neto, Egídio, Coelho, Rildo S.B.","Fitopatologia Brasileira; 31(5); 492-499","Fitopatologia Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582006000500009&lang=pt" 
"S0074-02762006000900023-scl","Molecular approaches for the detection of Schistosoma mansoni: possible applications in the detection of snail infection, monitoring of transmission sites, and diagnosis of human infection","Abath, Frederico GC, Gomes, Ana Lisa do Vale, Melo, Fábio L, Barbosa, Constança S, Werkhauser, Roberto P","Memórias do Instituto Oswaldo Cruz; 101(); 145-148","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900023&lang=pt" 
"S0074-02762006000900048-scl","The schistosome enzyme that activates oxamniquine has the characteristics of a sulfotransferase","Pica-Mattoccia, Livia, Carlini, Daniele, Guidi, Alessandra, Cimica, Velasco, Vigorosi, Fabio, Cioli, Donato","Memórias do Instituto Oswaldo Cruz; 101(); 307-312","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900048&lang=pt" 
"S0074-02762006000900001-scl","Foreword","Carvalho, Omar S","Memórias do Instituto Oswaldo Cruz; 101(); 5-5","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900001&lang=pt" 
"S0074-02762006000900038-scl","Biomphalaria tenagophila: dynamics of populations of resistant and susceptible strains to Schistosoma mansoni, with or without pressure of the parasite","Rosa, Florence Mara, Godard, Ana Lúcia Brunialti, Negrão-Correa, Deborah, Rodrigues, Horácio Antonio, Carvalho, Omar dos Santos, Caldeira, Roberta Lima, Teles, Horácio Manoel Santana, Maciel, Engels, Jannotti-Passos, Liana Konovaloff, Coelho, Paulo Marcos Zech","Memórias do Instituto Oswaldo Cruz; 101(); 247-251","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900038&lang=pt" 
"S0074-02762006000900013-scl","Multimedia materials for education, training, and advocacy in international health: experiences with the Schistosomiasis Control Initiative CD-ROM","Beanland, TJ, Lacey, SD, Melkman, DD, Palmer, S, Stothard, JR, Fleming, F, Fenwick, A","Memórias do Instituto Oswaldo Cruz; 101(); 87-90","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900013&lang=pt" 
"S0074-02762006000900012-scl","An analysis of the impact of the Schistosomiasis Control Programme in Brazil","Amaral, Ronaldo Santos do, Tauil, Pedro Luiz, Lima, David Duart, Engels, Dirk","Memórias do Instituto Oswaldo Cruz; 101(); 79-85","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900012&lang=pt" 
"S0074-02762006000900010-scl","The spatial distribution of Schistosoma mansoni infection before and after chemotherapy in the Jequitinhonha Valley in Brazil","Gazzinelli, Andrea, Hightower, Allen, LoVerde, Philip T, Haddad, João Paulo Amaral, Pereira, Wesley Rodrigues, Bethony, Jeffrey, Correa-Oliveira, Rodrigo, Kloos, Helmut","Memórias do Instituto Oswaldo Cruz; 101(); 63-71","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900010&lang=pt" 
"S0074-02762006000900005-scl","The Afro-American Biomphalariae","Paraense, W Lobato","Memórias do Instituto Oswaldo Cruz; 101(); 21-27","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900005&lang=pt" 
"S0074-02762006000900006-scl","Low transmission areas of schistosomiasis in Venezuela: consequences on the diagnosis, treatment, and control","Noya, Belkisyolé Alarcón de, Guevara, Raiza Ruiz, Colmenares, Cecilia, Losada, Sandra, Noya, Oscar","Memórias do Instituto Oswaldo Cruz; 101(); 29-35","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900006&lang=pt" 
"S0074-02762006000900007-scl","Morbidity of schistosomiasis mansoni in the state of Minas Gerais, Brazil","Drummond, Sandra Costa, Silva, Luciana Cristina dos Santos, Amaral, Ronaldo Santos do, Sousa-Pereira, Silvio Roberto, Antunes, Carlos Maurício, Lambertucci, José Roberto","Memórias do Instituto Oswaldo Cruz; 101(); 37-44","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900007&lang=pt" 
"S0074-02762006000900008-scl","The impact of two education methods on knowledge of schistosomiasis transmission and prevention among schoolchildren in a rural community in northern Minas Gerais, Brazil","Gazzinelli, Maria Flávia, Reis, Dener Carlos dos, Kloos, Helmut, Velásquez-Melendez, Gustavo, Dutra, Izabela Rocha, Gazzinelli, Andréa","Memórias do Instituto Oswaldo Cruz; 101(); 45-53","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900008&lang=pt" 
"S0074-02762006000900009-scl","Assessment of schistosomiasis, through school surveys, in the Forest Zone of Pernambuco, Brazil","Barbosa, Constança Simões, Favre, Tereza Cristina, Wanderley, Teresa Neuma, Callou, Anna Cláudia, Pieri, Otávio Sarmento","Memórias do Instituto Oswaldo Cruz; 101(); 55-62","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900009&lang=pt" 
"S0074-02762006000900011-scl","Reliability of current estimates of schistosomiasis prevalence in the Rainforest Zone of the state of Pernambuco, Northeastern Brazil","Favre, Tereza C, Ximenes, Ricardo AA, Galvão, Aline F, Pereira, Ana Paula B, Wanderlei, Tereza N, Barbosa, Constança S, Pieri, Otávio S","Memórias do Instituto Oswaldo Cruz; 101(); 73-78","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900011&lang=pt" 
"S0074-02762006000900037-scl","Freshwater snails and schistosomiasis mansoni in the state of Rio de Janeiro, Brazil: VI - Noroeste Fluminense Mesoregion","Thiengo, Silvana C, Mattos, Aline C, Santos, Sonia B, Fernandez, Monica A","Memórias do Instituto Oswaldo Cruz; 101(); 239-245","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900037&lang=pt" 
"S0074-02762006000900036-scl","Susceptibility of Biomphalaria amazonica and Biomphalaria occidentalis from Manso Dam, Mato Grosso, Brazil to infection with three strains of Schistosoma mansoni","Fernandez, Monica Ammon, Thiengo, Silvana Carvalho","Memórias do Instituto Oswaldo Cruz; 101(); 235-237","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900036&lang=pt" 
"S0074-02762006000900017-scl","Non-formal education for schistosomiasis prevention: the experience of the Museu Arqueológico de Central, Bahia, Brazil","Soares, Andreia Alves, Thiengo, Silvana Carvalho, Cadei, Marilene de Sá, Locks, Martha, Beltrão, Maria, Fernandez, Monica Ammon","Memórias do Instituto Oswaldo Cruz; 101(); 107-110","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900017&lang=pt" 
"S0074-02762006000900035-scl","Intermediate and definitive hosts of Schistosoma mansoni in Corrientes province, Argentina","Borda, C Edgardo, Rea, María JF","Memórias do Instituto Oswaldo Cruz; 101(); 233-234","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900035&lang=pt" 
"S0074-02762006000900021-scl","Development of a real time polymerase chain reaction for quantitation of Schistosoma mansoni DNA","Gomes, Ana Lisa do Vale, Melo, Fábio L, Werkhauser, Roberto P, Abath, Frederico GC","Memórias do Instituto Oswaldo Cruz; 101(); 133-136","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900021&lang=pt" 
"S0074-02762006000900022-scl","Protein tyrosine kinases in Schistosoma mansoni","Bahia, Diana, Andrade, Luiza Freire, Ludolf, Fernanda, Mortara, Renato Arruda, Oliveira, Guilherme","Memórias do Instituto Oswaldo Cruz; 101(); 137-143","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900022&lang=pt" 
"S0074-02762006000900025-scl","Characterization of the gene expression related to the process of DNA damage tolerance in Schistosoma mansoni","Silva, SH, Pereira-Júnior, OS, Silva, CS, Brigatto, OM, Macedo, E, Rodrigues, V","Memórias do Instituto Oswaldo Cruz; 101(); 157-160","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900025&lang=pt" 
"S0074-02762006000900031-scl","Changes induced in Biomphalaria glabrata (Say, 1818) following trials for artificial stimulation of its internal defense system","Azevedo, Carine Machado, Borges, Claudia Cunha, Andrade, Zilton A","Memórias do Instituto Oswaldo Cruz; 101(); 199-203","Memórias do Instituto Oswaldo Cruz","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762006000900031&lang=pt" 
