"S0104-11692009000500016-scl","Irradiance of phototherapy equipment in maternity wards in Maceió","Ferreira, Anne Laura Costa, Nascimento, Renata Medeiros do, Veríssimo, Regina Célia Sales Santos","Revista Latino-Americana de Enfermagem; 17(5); 695-700","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692009000500016&lang=pt" 
"S1025-02552009000500011-cub","Materiales de sutura quirúrgico","Armas Moredo, Karina, Armas Pérez, Bárbaro A, Segura Pujal, Leandro, Márquez Hernández, Joaquín, Armas Moredo, Katia","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500011&lang=pt" 
"S1025-02552009000500012-cub","Tratamiento de la hepatitis B: nuevas drogas y oportunidades","Arredondo Bruce, Alfredo, Amores Carraté, Jacqueline, Guerrero Jiménez, Gustavo","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500012&lang=pt" 
"S1025-02552009000500013-cub","Calidad médica: factores sobre los que hay que intervenir","Toledo Hernández, José Manuel, Zaldívar Garic, Miguel, Águila Hernández, Marisol, Gómez Reyes, Arcadio","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500013&lang=pt" 
"S1025-02552009000500014-cub","Miastenia Gravis: diagnóstico y tratamiento","Herrera Lorenzo, Orestes, Infante Ferrer, José, Casares Albernas, Fermín","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500014&lang=pt" 
"S1025-02552009000500015-cub","Enfoque de los sistemas complejos en seguridad del paciente","Betancourt Betancourt, José A, Cepero Morales, Raúl J","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500015&lang=pt" 
"S1025-02552009000500009-cub","Degeneración neoplásica de una úlcera venosa: presentación de un caso","Valdés Nápoles, Jorge Luis, Vejerano García, Pedro Pablo, Pila Pérez, Rafael, Hernández Varela, Ariel, Escalante Padrón, Odalys","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500009&lang=pt" 
"S1025-02552009000500010-cub","Caso de miasis orbitaria","Casas Pérez, Lyane, Martín Martínez, Jorge G, Noa Barrios, Aime","Revista Archivo Médico de Camagüey; 13(5); -","Revista Archivo Médico de Camagüey","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552009000500010&lang=pt" 
"S0102-09352009000500001-scl","Variação da contagem de células somáticas em vacas leiteiras de acordo com patógenos da mastite","Souza, G.N., Brito, J.R.F., Moreira, E.C., Brito, M.A.V.P., Silva, M.V.G.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1015-1020","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500001&lang=pt" 
"S0102-09352009000500005-scl","Proteinograma sérico de cães sadios e com linfoma obtido por eletroforese em gel de poliacrilamida (SDS-PAGE)","Calazans, S.G., Daleck, C.R., Fagliari, J.J., Repetti, C.F., De Nardi, A.B., Castro, J.H.T., Fernandes, S.C., César, J.R.F., Rodigheri, S.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1044-1048","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500005&lang=pt" 
"S0102-09352009000500008-scl","Topografia do cone medular em gatos sem raça definida","Silva, P.H.C., Silva, R.M., Lima, E.M.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1062-1066","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500008&lang=pt" 
"S0102-09352009000500034-scl","Injuries in cage-bred wild rabbits (Oryctolagus cuniculus) caused by the size of the orifices in the cage floor","González-Redondo, P.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1246-1250","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500034&lang=pt" 
"S0102-09352009000500033-scl","Utilização de fixação externa em fratura de úmero em caprino","Vechiato, T.A.F., Siqueira, R.F., Coutinho, A., Marchioni, G.G., Kolber, M., Peixoto Jr., K.C., Toffoli, P.Z., Zanco, N.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1242-1245","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500033&lang=pt" 
"S0102-09352009000500032-scl","Estudo retrospectivo ecodopplercardiográfico das principais cardiopatias diagnosticadas em cães","Castro, M.G., Veado, J.C.C., Silva, E.F., Araújo, R.B.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1238-1241","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500032&lang=pt" 
"S0102-09352009000500030-scl","Frequência de anticorpos anti-Toxoplasma gondii em suínos abatidos sem inspeção em Belém","Freitas, J.A., Oliveira, J.P., Ramos, O.S., Ishizuka, M.M.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1230-1232","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500030&lang=pt" 
"S0102-09352009000500029-scl","Ocorrência de infecção por parvovírus suíno e gastrenterite transmissível em suínos, criados de forma extensiva, em Goiás","Barthasson, D.L., Brito, W.M.E.D., Sobestiansky, J., Caixeta, S.P.M.B., Miranda, T.M.T., Silva, L.A.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1227-1229","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500029&lang=pt" 
"S0102-09352009000500028-scl","Sorologia para o vírus da língua azul em bovinos de corte, ovinos e veados campeiros no Pantanal sul-mato-grossense","Tomich, R.G.P., Nogueira, M.F., Lacerda, A.C.R., Campos, F.S., Tomas, W.M., Herrera, H.M., Lima-Borges, P.A., Pellegrin, A.O., Lobato, Z.I.P., Silva, R.A.M.S., Pellegrin, L.A., Barbosa-Stancioli, E.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1222-1226","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500028&lang=pt" 
"S0102-09352009000500027-scl","Identification of Porcine parvovirus from wild boars by partial sequencing of the VP-2 coding gene","Ruiz, V.L.A., Bersano, J.G., Brandão, P.E., Gregori, F., Soares, R.M., Villalobos, E.M.C., Richtzenhain, L.J.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1218-1221","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500027&lang=pt" 
"S0102-09352009000500031-scl","Cellular enzyme values in hunter/jumper and dressage horses with dermatophytosis","Ural, K., Yağcı, B., Ocal, N.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1233-1237","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500031&lang=pt" 
"S0102-09352009000500035-scl","Nutrição enteral precoce com glutamina em cães com gastrenterite hemorrágica pelo parvovirus canino","Costa, P.R.S., Conceição, L.G., Lopes, M.A.F.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1251-1253","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500035&lang=pt" 
"S0102-09352009000500006-scl","Avaliação da coagulação plasmática e plaquetometria em cães não infectados e infectados experimentalmente com Ehrlichia spp.","Xavier, M.S., Almosny, N.R.P., Nascimento, M.D., Silva, G.V.O., Botelho, G.G.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1049-1053","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500006&lang=pt" 
"S1808-86942009000500027-scl","Post-trauma exophthalmos caused by a carotid-cavernous fistula","Vasconcelos, Belmiro Cavalcanti do Egito, Porto, Gabriela Granja, Carneiro, Suzana Célia de Aguiar Soares","Brazilian Journal of Otorhinolaryngology; 75(5); 767-767","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000500027&lang=pt" 
"S1808-86942009000500025-scl","Temporal bone carcinoma with intracranial extension","Arora, Shitij, Sharma, J K, Pippal, Sunil, Sethi, Yatin, Yadav, Abhinav","Brazilian Journal of Otorhinolaryngology; 75(5); 765-765","Brazilian Journal of Otorhinolaryngology","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-86942009000500025&lang=pt" 
"S0718-40262009000500001-chl","¿Por qué los cirujanos debemos ser parte de la Sociedad de Cirujanos de Chile?","Bannura Cumsille, Guillermo","Revista chilena de cirugía; 61(5); 409-410","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500001&lang=pt" 
"S0718-40262009000500002-chl","Divertículo gigante de colon sigmoides","BANNURA C, GUILLERMO, MELO L, CARLOS, BARRERA E, ALEJANDRO, LUCO V, MARÍA TERESA","Revista chilena de cirugía; 61(5); 411-412","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500002&lang=pt" 
"S0718-40262009000500003-chl","Hiperbilirrubinemia en apendicitis: ¿Es un factor predictivo de perforación?","BELTRÁN S, MARCELO A, BARRERA C, RODRIGO, MÉNDEZ P, PEDRO, CONTRERAS G, MARIO, WILSON G, CHRISTIAN, CORTÉS P, VÍCTOR J, CRUCES B, KARINA S","Revista chilena de cirugía; 61(5); 413-422","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500003&lang=pt" 
"S0718-40262009000500004-chl","Cáncer anaplásico de tiroides de manejo quirúrgico","LOBOS M, ADRIANA, VILLAGRÁN R, DIEGO, OPAZO T, CAROLINA, CARDEMIL M, FELIPE","Revista chilena de cirugía; 61(5); 423-428","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500004&lang=pt" 
"S0718-40262009000500005-chl","Cobertura de úlceras por presión trocantéricas con colgajo de tensor de fascia lata en V-Y","CALDERÓN O, WILFREDO, OYARSE M, EDUARDO, OLIVARES G, CAROLINA, ROCO M, HÉCTOR, LENIZ M, PATRICIO, CALDERÓN M, DANIEL, NORAMBUENA B, HERNÁN, DEICHLER V, FERNANDA","Revista chilena de cirugía; 61(5); 429-432","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500005&lang=pt" 
"S0718-40262009000500006-chl","Cirugía oncoplástica de la mama: Cómo mejorar la resecabilidad en cirugía conservadora asegurando la estética","IGLESIS G, RODRIGO, CABELLO P, RODRIGO, FONTBONA T, MONTSERRAT, BAEZA S, RAMÓN, DAGNINO, BRUNO","Revista chilena de cirugía; 61(5); 433-437","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500006&lang=pt" 
"S0718-40262009000500007-chl","Costo comparativo entre abordaje abierto y laparoscópico en cirugía resectiva de colon","URREJOLA S, GONZALO, GONZÁLEZ G, PILAR, STAMBUK M, JUAN, TALADRIZ R, CRISTIAN","Revista chilena de cirugía; 61(5); 438-442","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500007&lang=pt" 
"S0718-40262009000500008-chl","Factores predictivos de conversión en la sigmoidectomía laparoscópica para el tratamiento de la enfermedad diverticular","MURILLO Z, ADRIÁN, ROBLES C, JAVIER, POSADA T, JOSÉ A, MURAKAMI M, PABLO D","Revista chilena de cirugía; 61(5); 443-447","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500008&lang=pt" 
"S0718-40262009000500009-chl","Perfil microbiológico del saco herniario en hernias complicadas operadas en el Servicio de Urgencias","MORALES G, JUAN L, CANALES F, LUIS, MORALES A, CARLOS, REBOLLEDO R, RICARDO, NOVOA, JOSÉ L, OTERO V, EDUARDO","Revista chilena de cirugía; 61(5); 448-452","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500009&lang=pt" 
"S0718-40262009000500010-chl","Trauma penetrante cardíaco en la unidad de emergencia del Hospital Carlos Van Buren","GÓMEZ C, GONZALO, HOLA B, JOSÉ","Revista chilena de cirugía; 61(5); 453-457","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500010&lang=pt" 
"S0718-40262009000500011-chl","Ameloblastoma mandibular maligno con metástasis hepática y pulmonar: Caso clínico","YÁÑEZ M, RICARDO, GAMBOA C, CRISTIAN, MARTÍNEZ C, JORGE, ORELLANA U, ERIC, CLAVERO R, JOSÉ M, GOÑI E, IGNACIO, TORRES M, JAVIERA, JARUFE C, NICOLÁS","Revista chilena de cirugía; 61(5); 458-462","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500011&lang=pt" 
"S0718-40262009000500012-chl","Complicación vascular en pancreatitis: Caso clínico","CERDA S, RICARDO, LIRA E, EDUARDO, SALAS M, WILBALDO, ARAYA R, LESLIE","Revista chilena de cirugía; 61(5); 462-466","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500012&lang=pt" 
"S0718-40262009000500013-chl","Cuerpo extraño pulmonar: resección por videotoracoscopia. Caso clínico","SALGUERO A, JORGE, MARAMBIO G, ANDRÉS, BAEZA G, FERNANDA, MARAMBIO G, JUAN P","Revista chilena de cirugía; 61(5); 467-470","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500013&lang=pt" 
"S0718-40262009000500014-chl","Paniculitis mesentérica: ¿Predictor de una neoplasia?","RUIZ-TOVAR, JAIME, LÓPEZ-QUINDÓS, PATRICIA, ALONSO, NATALIA, SANJUANBENITO, ALFONSO, MARTÍNEZ-MOLINA, ENRIQUE","Revista chilena de cirugía; 61(5); 471-473","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500014&lang=pt" 
"S0718-40262009000500015-chl","Hemorragia rectocolónica aguda masiva secundaria a colitis ulcerosa asociada a lipodistrofía mesentérica colónica","MANSON, ROBERTO R, AMARILLO, HUGO A, KATSINI B, ROXANA, AMARILLO, MARCELO R, FOURCANS, SEBASTIÁN, AMARILLO, HUGO R","Revista chilena de cirugía; 61(5); 474-477","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500015&lang=pt" 
"S0718-40262009000500016-chl","Hepatectomía derecha tras extirpación de tumor de la ampolla de Vater","DÍAZ DE LIAÑO A, ÁLVARO, YÁRNOZ I, CONCEPCIÓN, VIANA H, SHERBOURNE, ARTIEDA S, CRISTINA, ARTAJONA R, ALICIA, GONZÁLEZ A, GREGORIO, FERNÁNDEZ R, LORANS, ORTIZ H, HÉCTOR","Revista chilena de cirugía; 61(5); 478-481","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500016&lang=pt" 
"S0718-40262009000500017-chl","Acerca de los ensayos clínicos en el ámbito quirúrgico. Reflexiones, dificultades y desafíos","MANTEROLA A, CARLOS, PINEDA N, VIVIANA, VIAL G, MANUEL, SANHUEZA C, ANTONIO","Revista chilena de cirugía; 61(5); 482-489","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500017&lang=pt" 
"S0718-40262009000500018-chl","Calidad y cirugía laparoscópica","DE ARETXABALA U, XABIER","Revista chilena de cirugía; 61(5); 490-491","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500018&lang=pt" 
"S0718-40262009000500019-chl","CRÓNICA","","Revista chilena de cirugía; 61(5); 492-492","Revista chilena de cirugía","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262009000500019&lang=pt" 
"S1806-37132009001000001-scl","Mais do que bons pulmões!","Paschoal, Ilma Aparecida","Jornal Brasileiro de Pneumologia; 35(10); 947-948","Jornal Brasileiro de Pneumologia","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132009001000001&lang=pt" 
"S0212-16112009000500008-esp","Conducta alimentaria e imagen corporal en una muestra de adolescentes de Sevilla","Jáuregui Lobera, I., Romero Candau, J., Bolaños Ríos, P., Montes Berriatúa, C., Díaz Jaramillo, R., Montaña González, M.ª T., Morales Millán, M.ª T., León Lozano, P., Martín, L. A., Justo Villalobos, I., Vargas Sánchez, N.","Nutrición Hospitalaria; 24(5); 568-573","Nutrición Hospitalaria","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112009000500008&lang=pt" 
"S0021-75572009000500003-scl","Manejo de longo prazo em crianças com transtornos neuromusculares","Strehle, Eugen-Matthias","Jornal de Pediatria; 85(5); 379-384","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500003&lang=pt" 
"S0021-75572009000500018-scl","Aleitamento materno e cárie do lactente e do pré-escolar: o mito que sobrevive","Ribeiro, Nilza M. E., Ribeiro, Manoel A. S.","Jornal de Pediatria; 85(5); 464-465","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500018&lang=pt" 
"S0021-75572009000500016-scl","Infecção disseminada por Trichosporon spp em recém-nascido prematuro: relato de um caso","Pereira, Denise N., Nader, Silvana S., Nader, Paulo, Martins, Patrícia G., Furlan, Silvana P., Hentges, Cláudia R.","Jornal de Pediatria; 85(5); 459-461","Jornal de Pediatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572009000500016&lang=pt" 
"S0100-39842009000500004-scl","Correlação interobservador das alterações morfológicas das vias biliares em pacientes com esquistossomose mansoni pela colangiorressonância magnética","Sales, Danilo Moulin, Santos, José Eduardo Mourão dos, Shigueoka, David Carlos, Leão, Alberto Ribeiro de Souza, Colleoni Neto, Ramiro, Borges, Durval Rosa, D&#039;Ippolito, Giuseppe, Szejnfeld, Jacob","Radiologia Brasileira; 42(5); 277-282","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000500004&lang=pt" 
"S0100-39842009000500005-scl","O uso da difusão por ressonância magnética na diferenciação das lesões mamárias benignas e malignas","Pereira, Fernanda Philadelpho Arantes, Martins, Gabriela, Figueiredo, Eduardo, Domingues, Marisa Nassar Aidar, Domingues, Romeu Côrtes, Fonseca, Lea Mirian Barbosa da","Radiologia Brasileira; 42(5); 283-288","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000500005&lang=pt" 
"S0100-39842009000500009-scl","Comparação entre os volumes pulmonares irradiados com técnica bidimensional e tridimensional conformada na radioterapia de pacientes com tumores de pulmão localmente avançados","Carvalho, Heloisa de Andrade, Sales, Camila Pessoa de, Stuart, Silvia Radwanski, Gil, Erlon, Nunes, André Costa Navega, Ferauche, Debora Cartelle","Radiologia Brasileira; 42(5); 303-308","Radiologia Brasileira","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-39842009000500009&lang=pt" 
"S1517-86922009000600010-scl","Máxima fase estável de lactato sanguíneo e potência crítica em ciclistas bem treinados","Caritá, Renato Aparecido Corrêa, Greco, Camila Coelho, Denadai, Benedito Sérgio","Revista Brasileira de Medicina do Esporte; 15(5); 370-373","Revista Brasileira de Medicina do Esporte","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922009000600010&lang=pt" 
"S0716-10182009000600001-chl","Staphylococcus aureus: Vieja bacteria con nuevos trucos","Ardura, Monica I","Revista chilena de infectología; 26(5); 401-402","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600001&lang=pt" 
"S0716-10182009000600002-chl","Infecciones por Staphylococcus aureus resistente a meticilina adquiridas en la comunidad en niños antes sanos y en niños relacionados al hospital en la Argentina","Paganini, M, Hugo, Della L, Paula, Muller O, Beatriz, Ezcurra, Gustavo, Uranga, Macarena, Aguirre, Clarisa, Ensinck, Gabriela, Miranda, Marys Kamiya, M. Rosa, Ciriaci, Cristina, Hernández, Claudia, Casimir, Lidia, Rial, M. José, Schenonne, Norma, Ronchi, Estela, Rodríguez, M. del Carmen, Aprile, Fabiana, De Ricco, Catalina, Saito, Viviana, Vrátnica, Claudia, Pons, Laura, Ernst, Adriana, Morinigo, Sandra, Toffoli, Marcelo, Bosque, Celia, Monzani, Victoria, Mónaco, Andrea, Pinheiro, José L, López, M. del Pilar, Maninno, Leonardo, Sarkis, Claudia","Revista chilena de infectología; 26(5); 406-412","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600002&lang=pt" 
"S0716-10182009000600003-chl","Evolución del consumo de antibióticos y de la susceptibilidad antimicrobiana en el Centro Hospitalario Pereira Rossell en la era de Staphylococcus aureus resistente a meticilina","Telechea O, Héctor, Speranza M, Noelia, Lucas P, Liriana, Santurio G, Adriana, Giachetto L, Gustavo, Algorta R, Gabriela, Nanni R, Luciana, Pírez G, M. Catalina","Revista chilena de infectología; 26(5); 413-419","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600003&lang=pt" 
"S0716-10182009000600004-chl","Loxoscelismo cutáneo y cutáneo-visceral: Revisión sistemática","Manríquez M, Juan J, Silva V, Sergio","Revista chilena de infectología; 26(5); 420-432","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600004&lang=pt" 
"S0716-10182009000600005-chl","Loxoscelismo: Comentario editorial","Muñoz C. del V, Patricia","Revista chilena de infectología; 26(5); 433-433","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600005&lang=pt" 
"S0716-10182009000600006-chl","Händel y la &quot;Ópera de los Mendigos&quot;","Payá G, Ernesto","Revista chilena de infectología; 26(5); 434-434","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600006&lang=pt" 
"S0716-10182009000600007-chl","Distribución y susceptibilidad a fluconazol de levaduras del género Candida aisladas en pacientes hospitalizados y ambulatorios","Alburquerque O, Claudio, Hermosilla D, Germán, Tapia P, Cecilia","Revista chilena de infectología; 26(5); 435-439","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600007&lang=pt" 
"S0716-10182009000600008-chl","Infecciones parasitarias intestinales y factores asociados a la infección por coccidias en pacientes adultos de un hospital público de Lima, Perú","Chincha L, Omayra, Bernabé-Ortiz, Antonio, Samalvides C, Frine, Soto A, Leslie, Gotuzzo H, Eduardo, Terashima I, Angélica","Revista chilena de infectología; 26(5); 440-444","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600008&lang=pt" 
"S0716-10182009000600009-chl","Abscesos renales y peri-renales: análisis de 44 casos","Fullá O, Juan, Storme C, Oscar, Fica C, Alberto, Varas P, M. Antonieta, Flores M, José, Marchant G, Fernando, Varas F, Daniel","Revista chilena de infectología; 26(5); 445-451","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600009&lang=pt" 
"S0716-10182009000600010-chl","Neisseria sicca","Benadof F, Dona","Revista chilena de infectología; 26(5); 452-452","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600010&lang=pt" 
"S0716-10182009000600011-chl","Infección rinosinusal por Scedosporium apiospermum en un hospedero inmunocompetente","Chanqueo C, Leonardo, Gutiérrez P, Catalina, Tapia P, Cecilia, Silva V, Víctor, Razeto W, Leopoldo, Misad S, Carlos","Revista chilena de infectología; 26(5); 453-456","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600011&lang=pt" 
"S0716-10182009000600012-chl","Manifestaciones muco-cutáneas de la infección por Mycoplasma pneumoniae: Presentación de cuatro casos","Villarroel B, Julia, Bustamante R, M. Cecilia, Denegri C, Marisol, Pérez C, Lilian","Revista chilena de infectología; 26(5); 457-463","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600012&lang=pt" 
"S0716-10182009000600013-chl","Absceso cutáneo por Gemella morbillorum","Villamil C, lago, Villar del C, Alberto, Masa V, Luis A","Revista chilena de infectología; 26(5); 464-465","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600013&lang=pt" 
"S0716-10182009000600014-chl","Ética e investigación en la historia de la malaria","Ledermann D, Walter, Valle B, Guido","Revista chilena de infectología; 26(5); 466-471","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600014&lang=pt" 
"S0716-10182009000600015-chl","Prevención de neumonía asociada a ventilación mecánica","Sakurada Z, Andrea","Revista chilena de infectología; 26(5); 472-473","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600015&lang=pt" 
"S0716-10182009000600016-chl","Terapia inicial versus diferida en infección por virus de la inmunodeficiencia humana","Calvo A, Mario","Revista chilena de infectología; 26(5); 475-476","Revista chilena de infectología","Espanhol","2009","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182009000600016&lang=pt" 
