"S1870-719X2016000200009-mex","El valle de Soba (Cantabria): vecinos, concejos y ayuntamiento a fines del siglo XVIII","Gavira Márquez, María Concepción","Tzintzun. Revista de estudios históricos; (64); 9-46","Tzintzun. Revista de estudios históricos","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-719X2016000200009&lang=pt" 
"S0101-41612016000400909-scl","A política cambial brasileira de facto: 1999-2015","Luporini, Viviane, Souza, Francisco Eduardo Pires de","Estudos Econômicos (São Paulo); 46(4); 909-936","Estudos Econômicos (São Paulo)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-41612016000400909&lang=pt" 
"S0102-67202016000400232-scl","DO PROXIMAL AND DISTAL GASTRIC TUMOURS BEHAVE DIFFERENTLY?","COSTA, Laurence Bedin da, TONETO, Marcelo Garcia, MOREIRA, Luis Fernando","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 232-235","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400232&lang=pt" 
"S2237-101X2016000200586-scl","As (des)classificações do tempo: linguagens teóricas, historiografia e normatividade","Turin, Rodrigo","Topoi (Rio de Janeiro); 17(33); 586-601","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200586&lang=pt" 
"S0102-67202016000400257-scl","CORRELATION BETWEEN PRE AND POSTOPERATIVE LEVELS OF GLP-1/GLP-2 AND WEIGHT LOSS AFTER ROUX-EN-Y GASTRIC BYPASS: A PROSPECTIVE STUDY","CAZZO, Everton, GESTIC, Martinho Antonio, UTRINI, Murillo Pimentel, PAREJA, José Carlos, CHAIM, Elinton Adami, GELONEZE, Bruno, BARRETO, Maria Rita Lazzarini, MAGRO, Daniéla Oliveira","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 257-259","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400257&lang=pt" 
"S0365-05962016000600738-scl","Angiosarcoma in HIV-negative patients is not associated with HHV-8","Avancini, João, Sanches, José Antonio, Cherubim, Andre Pires Zanata, Pazzini, Renato, Oliveira, Cristina Mendes de, Sumita, Laura Masami, Valente, Neusa Yuriko Sakai, Pannuti, Claudio Sergio, Festa Neto, Cyro","Anais Brasileiros de Dermatologia; 91(6); 738-741","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600738&lang=pt" 
"S0102-86502016001200783-scl","Evaluating the best time to intervene acute liver failure in rat models induced by d-galactosamine","Éboli, Lígia Patrícia de Carvalho Batista, Netto, Alcides Augusto Salzedas, Azevedo, Ramiro Antero de, Lanzoni, Valéria Pereira, Paula, Tatiana Sugayama de, Goldenberg, Alberto, Gonzalez, Adriano Miziara","Acta Cirurgica Brasileira; 31(12); 783-792","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016001200783&lang=pt" 
"S2237-101X2016000200468-scl","Ofícios e estratégias de acumulação: o caso do despenseiro da Inquisição de Lisboa Antonio Gonçalves Prego (1650-1720)","Feitler, Bruno","Topoi (Rio de Janeiro); 17(33); 468-489","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200468&lang=pt" 
"S2237-101X2016000200535-scl","Os aniversários da abolição da escravatura e a imprensa ilustrada do Rio de Janeiro (1890-1902)","Lopes, Aristeu Elisandro Machado","Topoi (Rio de Janeiro); 17(33); 535-560","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200535&lang=pt" 
"S0102-67202016000400252-scl","PRELIMINARY ANALYSIS OF INTERLEUKIN-6 CHANGES IN PRE- AND POSTOPERATIVE IN DIABETIC PATIENTS WITH BMI&lt;35 SUBMITTED TO PARTIAL DUODENAL SWITCH","REIS, Luciano Dias de Oliveira, NASSIF, Paulo Afonso Nunes, TABUSHI, Fernando Issamu, MILLÉO, Fábio Quirillo, FAVERO, Giovani Marino, ARIEDE, Bruno Luiz, REIS, Cassiana Franco Dias Dos, DALABONA, Bruno Franco","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 252-256","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400252&lang=pt" 
"S0365-05962016000600754-scl","Impact of chronic urticaria on the quality of life of patients followed up at a university hospital","Dias, Gabriela Andrade Coelho, Pires, Gisele Viana, Valle, Solange Oliveira Rodrigues do, Dortas Júnior, Sérgio Duarte, Levy, Soloni, França, Alfeu Tavares, Baiardini, Ilaria, Canonica, Walter Giorgio","Anais Brasileiros de Dermatologia; 91(6); 754-759","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600754&lang=pt" 
"S2237-101X2016000200419-scl","Territorialidades fluidas: corsários franceses e tráfico negreiro no Rio da Prata (1796-1799). Tensões locais-tensões globais","Secreto, Maria Verónica","Topoi (Rio de Janeiro); 17(33); 419-443","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200419&lang=pt" 
"S0365-05962016000600743-scl","Diagnosis and underdiagnosis of comorbidities in psoriasis patients - need for a multidisciplinary approach","Duarte, Gleison Vieira, Oliveira, Maria de Fátima S. P. de, Follador, Ivonise, Silva, Thadeu Santo, Carvalho Filho, Edgar Marcelino de","Anais Brasileiros de Dermatologia; 91(6); 743-747","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600743&lang=pt" 
"S0102-86502016001200813-scl","Therapeutic effect of low molecular weight chitosan containing sepia ink on ethanol-induced gastric ulcer in rats","Zhang, Wei, Liu, Kang, Li, Lei, Li, Yingxin, Sui, Xianxian, Rao, Yinzhu, Wu, Jiahao, Wu, Qiuping","Acta Cirurgica Brasileira; 31(12); 813-820","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016001200813&lang=pt" 
"S2237-101X2016000200444-scl","Em nome do Pai: o Francisco de Assis de Leonardo Boff","Costa, Marcelo Timotheo da","Topoi (Rio de Janeiro); 17(33); 444-467","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200444&lang=pt" 
"S2237-101X2016000200602-scl","El Partido Peronista argentino: diseños organizativos y prácticas políticas (1947-1955)","Aelo, Oscar","Topoi (Rio de Janeiro); 17(33); 602-625","Topoi (Rio de Janeiro)","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200602&lang=pt" 
"S2237-101X2016000200561-scl","&quot;Não tenhas medo&quot;: a formação de uma cultura visionária em Portugal e as suas práticas e representações no Brasil (1917-1940)","Moura, Carlos André Silva de","Topoi (Rio de Janeiro); 17(33); 561-585","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200561&lang=pt" 
"S0102-67202016000400236-scl","PEDIATRIC LIVER TRANSPLANTATION WITH EX-SITU LIVER TRANSECTION AND THE APPLICATION OF THE HUMAN FIBRINOGEN AND THROMBIN SPONGE IN THE WOUND AREA","VICENTINE, Fernando Pompeu Piza, GONZALEZ, Adriano Miziara, AZEVEDO, Ramiro Anthero de, BENINI, Barbara Burza, LINHARES, Marcelo Moura, LOPES-FILHO, Gaspar de Jesus, MARTINS, Jose Luiz, SALZEDAS-NETTO, Alcides Augusto","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 236-239","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400236&lang=pt" 
"S0102-67202016000400218-scl","INFLUENCE OF TOBACCO, ALCOHOL AND DIABETES ON THE COLLAGEN OF CREMASTER MUSCLE IN PATIENTS WITH INGUINAL HERNIAS","MÓDENA, Sérgio Ferreira, CALDEIRA, Eduardo José, PERES, Marco Antonio O, ANDREOLLO, Nelson Adami","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 218-222","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400218&lang=pt" 
"S2237-101X2016000200353-scl","Diálogos catequéticos coloniais: cena textual versus performance","Moreira, Marcello","Topoi (Rio de Janeiro); 17(33); 353-371","Topoi (Rio de Janeiro)","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-101X2016000200353&lang=pt" 
"S0102-67202016000400260-scl","CORRELATION OF NON-ALCOHOLIC FATTY LIVER DISEASE AND FEATURES OF METABOLIC SYNDROME IN MORBIDLY OBESE PATIENTS IN THE PREOPERATIVE ASSESSMENT FOR BARIATRIC SURGERY","BARROS, Fernando de, SETÚBAL, Sergio, MARTINHO, José Manoel, FERRAZ, Loraine, GAUDÊNCIO, Andressa","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 29(4); 260-263","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202016000400260&lang=pt" 
"S0102-86502016001200840-scl","Animal models of obesity in rodents. An integrative review","Fernandes, Melina Ribeiro, Lima, Nayara Vieira de, Rezende, Karoline Silva, Santos, Isabela Caroline Marques, Silva, Iandara Schettert, Guimarães, Rita de Cássia Avellaneda","Acta Cirurgica Brasileira; 31(12); 840-844","Acta Cirurgica Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-86502016001200840&lang=pt" 
"S0365-05962016000600726-scl","Analysis of effectiveness of a surgical treatment algorithm for basal cell carcinoma","Luz, Flávio Barbosa, Ferron, Camila, Cardoso, Gilberto Perez","Anais Brasileiros de Dermatologia; 91(6); 726-731","Anais Brasileiros de Dermatologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962016000600726&lang=pt" 
"S0717-554X2016000300006-chl","Ejemplificación del proceso metodológico de la teoría fundamentada","Bonilla-García, Miguel Ángel, López-Suárez, Ana Delia","Cinta de moebio; (57); 305-315","Cinta de moebio","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2016000300006&lang=pt" 
"S0717-554X2016000300001-chl","Un análisis filosófico de las técnicas de construcción de escenarios","Maureira, Marco","Cinta de moebio; (57); 243-256","Cinta de moebio","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2016000300001&lang=pt" 
"S0717-554X2016000300002-chl","La práctica social como expresión de humanidad","Murcia, Napoleón, Jaimes, Sandra Susana, Gómez, Jovany","Cinta de moebio; (57); 257-274","Cinta de moebio","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2016000300002&lang=pt" 
"S0717-554X2016000300008-chl","Apuntes sobre el neobarroco: de teorías y metalenguas","Alvarado-Borgoño, Miguel","Cinta de moebio; (57); 330-343","Cinta de moebio","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-554X2016000300008&lang=pt" 
"S1981-86372016000400402-scl","Oral health assessment from the perspective of the municipal manager","MELO, Lúcia Maria Lima Lemos de, MOIMAZ, Suzely Adas Saliba, GARBIN, Cléa Adas Saliba, GARBIN, Artênio José Ísper, SALIBA, Nemre Adas","RGO - Revista Gaúcha de Odontologia; 64(4); 402-410","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400402&lang=pt" 
"S0103-20702016000300117-scl","O caudilho da sociologia mexicana: Pablo González Casanova e A democracia no México","JACKSON, LUIZ CARLOS, BLANCO, ALEJANDRO","Tempo Social; 28(3); 117-143","Tempo Social","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300117&lang=pt" 
"S0103-20702016000300001-scl","Apresentação: Sociologia, cultura e política no México","JACKSON, LUIZ CARLOS, BLANCO, ALEJANDRO","Tempo Social; 28(3); 1-2","Tempo Social","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300001&lang=pt" 
"S0104-87752016000300599-scl","Artigo bom é artigo vivo: periódicos e circulação do conhecimento","Duarte, Regina Horta","Varia Historia; 32(60); 599-603","Varia Historia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752016000300599&lang=pt" 
"S1981-86372016000400467-scl","Horizontal root fracture in the apical third: case report","SANTOS, Klaus Souza, MIRANZI, Mário Alfredo Silveira, MIRANZI, Benito André Silveira, SANTOS, Sílvia França, MIRANZI, Almir José Silveira","RGO - Revista Gaúcha de Odontologia; 64(4); 467-471","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400467&lang=pt" 
"S0104-87752016000300779-scl","Os agentes públicos e a fome nos primeiros séculos da Idade Média","Silva, Marcelo Cândido da","Varia Historia; 32(60); 779-805","Varia Historia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752016000300779&lang=pt" 
"S0103-20702016000300077-scl","Los aportes de Lucío Mendieta y Núñez a la institucionalización de la sociología en México (1939-1951)","SERRANO, MARGARITA OLVERA","Tempo Social; 28(3); 77-94","Tempo Social","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300077&lang=pt" 
"S1981-86372016000400453-scl","Le Fort III osteotomy for severe dentofacial deformity correction associated with hypoplasia of the midface","SEBASTIANI, Aline Monise, REBELATTO, Nelson Luis Barbosa, KLÜPPEL, Leandro Eduardo, COSTA, Delson João da, ANTONINI, Fernando, MORAES, Rafaela Scariot de","RGO - Revista Gaúcha de Odontologia; 64(4); 453-459","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400453&lang=pt" 
"S0103-20702016000300003-scl","La crisis como oportunidad: Grupos intelectuales y la construcción del Estado post- -revolucionario: su contexto político e intelectual (1934-1950)","GIROLA, LIDIA","Tempo Social; 28(3); 3-27","Tempo Social","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300003&lang=pt" 
"S1981-86372016000400369-scl","Evidence-based pediatric dental practice within the clinician&#039;s reach: the case of the esthetic effect of topical silver diamine fluoride for caries control in primary dentition","SOUSA, Fernanda Santos de Oliveira de, SANTOS, Ana Paula Pires dos, BARJA-FIDALGO, Fernanda, OLIVEIRA, Branca Heloisa de","RGO - Revista Gaúcha de Odontologia; 64(4); 369-375","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400369&lang=pt" 
"S0104-87752016000300837-scl","Eficácia tributária dos sistemas de cobrança dos quintos reais: A segunda capitação em Minas Gerais, 1736-1751","Carrara, Angelo Alves","Varia Historia; 32(60); 837-860","Varia Historia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752016000300837&lang=pt" 
"S1413-81232016001203729-scl","A ocorrência de causas externas na infância em serviços de urgência: aspectos epidemiológicos, Brasil, 2014","Malta, Deborah Carvalho, Mascarenhas, Márcio Dênis Medeiros, Silva, Marta Maria Alves da, Carvalho, Mércia Gomes Oliveira de, Barufaldi, Laura Augusta, Avanci, Joviana Quintes, Bernal, Regina Tomie Ivata","Ciência &amp; Saúde Coletiva; 21(12); 3729-3744","Ciência &amp; Saúde Coletiva","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232016001203729&lang=pt" 
"S0103-20702016000300173-scl","Os despachantes documentalistas na era do profissionalismo organizacional","BONELLI, MARIA DA GLORIA","Tempo Social; 28(3); 173-192","Tempo Social","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300173&lang=pt" 
"S0103-20702016000300243-scl","A sociedade de rostos: Mulheres sem rosto como indício de novo humanismo nas redes sociais","ANCHIETA, ISABELLE","Tempo Social; 28(3); 243-261","Tempo Social","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300243&lang=pt" 
"S1981-86372016000400477-scl","Palatal obturator prosthesis: case series","DOMINGUES, Juliana Machado, CORRÊA, Gislene, FERNANDES FILHO, Romeu Belon, HOSNI, Elaini Sickert","RGO - Revista Gaúcha de Odontologia; 64(4); 477-483","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400477&lang=pt" 
"S0104-87752016000300669-scl","Cartografía y cartografía simbólica Las &quot;Theses de Mathematicas, de Cosmographia e Hidrographia&quot; de Vicente De Memije","Morales Martinez, Alfredo J.","Varia Historia; 32(60); 669-696","Varia Historia","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752016000300669&lang=pt" 
"S0103-20702016000300289-scl","Maria Caramez Carlotto. Veredas da mudança na ciência brasileira: discurso, institucionalização e práticas no cenário contemporâneo","Ferreira, Mariana Toledo, Klein, Stefan","Tempo Social; 28(3); 289-295","Tempo Social","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300289&lang=pt" 
"S0103-20702016000300145-scl","La mujer como sujeto y objeto de estudio en la historia de las ciencias sociales en México","CASTRO, MARÍA GARCÍA","Tempo Social; 28(3); 145-171","Tempo Social","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300145&lang=pt" 
"S1981-86372016000400411-scl","Evaluation of the use of services provided by emergency care units in a Brazilian municipality","ZANON, Lubieska Rangel, ZANIN, Luciane, FLÓRIO, Flávia Martão","RGO - Revista Gaúcha de Odontologia; 64(4); 411-418","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400411&lang=pt" 
"S1981-86372016000400376-scl","Analysis of the presence and location of mast cells in periapical cysts and periapical granulomas","NOGUEIRA, Emerson Filipe de Carvalho, FARIAS, Elder Gyress Feitosa, SILVA, Luciano Barreto, SANTOS NETO, Alexandrino Pereira dos, ANDRADE, Emanuel Sávio de Souza, SAMPAIO, Gerhilde Callou","RGO - Revista Gaúcha de Odontologia; 64(4); 376-381","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400376&lang=pt" 
"S1981-86372016000400447-scl","Treatment of chronic pain in dentistry using anticonvulsants","DOURADO, Daniele Coelho, GONÇALVES, Edielson Felipe e Silva, MELO FILHO, Reinan de Oliveira, POLTRONIERI, Luana Ceccagno, DOURADO, Viviane Coelho, FRIGO, Lúcio","RGO - Revista Gaúcha de Odontologia; 64(4); 447-452","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400447&lang=pt" 
"S0103-20702016000300095-scl","José Medina Echavarría: Una mirada sobre América Latina desde la sociología económica y la teoría (1952-1977)","LÓPEZ, LAURA ANGÉLICA MOYA","Tempo Social; 28(3); 95-116","Tempo Social","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300095&lang=pt" 
"S1981-86372016000400425-scl","Evaluation of blood glucose in type II diabetic patients submitted to local anesthesia with different vasoconstrictors","MELLO, Renan Pollettini de, RAMACCIATO, Juliana Cama, PERUZZO, Daiane Cristine, VICENTINI, Carllini Barroso, BERGAMASCHI, Cristiane de Cássia, MOTTA, Rogério Heládio Lopes","RGO - Revista Gaúcha de Odontologia; 64(4); 425-429","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400425&lang=pt" 
"S1981-86372016000400484-scl","Potential contribution of periapical radiographic film image processing for forensic identification","EMILIANO, Gustavo Barbalho Guedes, MARINHO, Fernando Souza, OLIVEIRA, Rogério Nogueira de","RGO - Revista Gaúcha de Odontologia; 64(4); 484-489","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400484&lang=pt" 
"S0103-20702016000300217-scl","Violência e justiça criminal na Área Metropolitana de Brasília: Dinâmicas organizacionais e representações sociais","MACHADO, BRUNO AMARAL, PORTO, MARIA STELA GROSSI","Tempo Social; 28(3); 217-242","Tempo Social","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300217&lang=pt" 
"S0103-20702016000300193-scl","Educational academics and intellectuals in the democratic reconstruction of Argentina: Discussions around a modern scientific program","ISOLA, NICOLÁS JOSÉ","Tempo Social; 28(3); 193-216","Tempo Social","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300193&lang=pt" 
"S1981-86372016000400460-scl","Paraendodontic surgery: case report","PAVELSKI, Maicon Douglas, PORTINHO, Danielle, CASAGRANDE-NETO, Artur, GRIZA, Geraldo Luiz, RIBEIRO, Rodrigo Gonçalves","RGO - Revista Gaúcha de Odontologia; 64(4); 460-466","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400460&lang=pt" 
"S0103-20702016000300263-scl","Sociologias da literatura: Do reflexo à reflexividade","BOTELHO, ANDRÉ, HOELZ, MAURÍCIO","Tempo Social; 28(3); 263-287","Tempo Social","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300263&lang=pt" 
"S1981-86372016000400382-scl","Influence of the instrument used for cervical preflaring on the precision of 2 Eletronic Apex Locators","GUIMARÃES, Bruno Martini, TARTARI, Talita, FERNANDES, Samuel Lucas, ODA, Denise Ferracioli, BRAMANTE, Clovis Monteiro, DUARTE, Marco Antonio Hungaro","RGO - Revista Gaúcha de Odontologia; 64(4); 382-386","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400382&lang=pt" 
"S0104-87752016000300699-scl","Matias Vidal de Negreiros Mulato entre a norma reinol e as práticas ultramarinas","Raminelli, Ronald","Varia Historia; 32(60); 699-730","Varia Historia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752016000300699&lang=pt" 
"S0104-87752016000300731-scl","Os Brasis na Histoire des Deux Indes do abade Raynal","Furtado, Júnia Ferreira, Monteiro, Nuno Gonçalo","Varia Historia; 32(60); 731-777","Varia Historia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752016000300731&lang=pt" 
"S1981-86372016000400429-scl","Assessment of sodium fluoride 2% as a new method of disinfecting extracted human teeth","CARVALHO, Monize Ferreira Figueiredo de, SANTOS, Lissandra C. S., WATANABE, Evandro, BOTELHO, Adriana Maria, TAVANO, Karine Taís Aguiar","RGO - Revista Gaúcha de Odontologia; 64(4); 429-433","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400429&lang=pt" 
"S1981-86372016000400442-scl","Steps for biomodel acquisition through addtive manufacturing for health","BARROS, Ana Waleska Pessoa, PORTO, Érika, LIMA, Jefferson Felipe Silva de, BRITO, Nadja Maria da Silva Oliveira, SOARES, Renata de Souza Coelho","RGO - Revista Gaúcha de Odontologia; 64(4); 442-446","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400442&lang=pt" 
"S0103-20702016000300029-scl","Três décadas após o Ateneu da Juventude: José Vasconcelos, Antonio Caso e a democracia liberal","PRADO, JOSÉ HERNÁNDEZ","Tempo Social; 28(3); 29-49","Tempo Social","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300029&lang=pt" 
"S1981-86372016000400393-scl","Demand organization in public oral health services: analysis of a traditional model","RONCALLI, Angelo Giuseppe, MOIMAZ, Suzely Adas Saliba, GOMES, Adrielle Mendes de Paula, GARBIN, Cléa Adas Saliba, SALIBA, Nemre Adas","RGO - Revista Gaúcha de Odontologia; 64(4); 393-401","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400393&lang=pt" 
"S0104-87752016000300807-scl","O historiador e o falsário: Usos públicos do passado e alguns marcos da cultura histórica contemporânea","Bauer, Caroline Silveira, Nicolazzi, Fernando Felizardo","Varia Historia; 32(60); 807-835","Varia Historia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752016000300807&lang=pt" 
"S0103-20702016000300051-scl","Revista Mexicana de Literatura: Autonomía literaria y crítica de la sociedad","CARRIZALES, LEONARDO MARTÍNEZ","Tempo Social; 28(3); 51-76","Tempo Social","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702016000300051&lang=pt" 
"S1981-86372016000400419-scl","Oral health evaluation of cardiac patients admitted to cardiovascular pre-surgery intervention","AMARAL, Cristhiane Olívia Ferreira do, PEREIRA, Luana Calvo, GUY, Nayara Amigo, AMARAL FILHO, Marcelo Sávio Paiva do, LOGAR, Gustavo de Almeida, STRAIOTO, Fabiana Gouveia","RGO - Revista Gaúcha de Odontologia; 64(4); 419-424","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400419&lang=pt" 
"S1981-86372016000400434-scl","Behavior and perceptions of hand hygiene practices among dental students","COSTA, Eliana Dantas da, AMBROSANO, Glaucia Maria Bovi, PINELLI, Camila","RGO - Revista Gaúcha de Odontologia; 64(4); 434-441","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400434&lang=pt" 
"S0104-87752016000300901-scl","Na Presença da Floresta: Mata Atlântica e História Colonial","Vital, André Vasques","Varia Historia; 32(60); 901-903","Varia Historia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-87752016000300901&lang=pt" 
"S1981-86372016000400472-scl","Goldenhar Syndrome in a pediatric patient: a case report and review of literature","AGNOL, Mauro Antonio Dall, BROWN, Amy Louise, THOMAZ, Luiz Alexandre, JUNQUEIRA, José Luiz Cintra, OLIVEIRA, Luciana Butini","RGO - Revista Gaúcha de Odontologia; 64(4); 472-476","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400472&lang=pt" 
"S1981-86372016000400387-scl","In vitro evaluation of gingival fibroblasts proliferation and smear layer formation in pre-conditioned root surfaces","LIMA, Nayce Melinda Ferreira, PERUZZO, Daiane Cristina, PASSADOR-SANTOS, Fabrício, SABA-CHUFJI, Eduardo, MARTINEZ, Elizabeth Ferreira","RGO - Revista Gaúcha de Odontologia; 64(4); 387-392","RGO - Revista Gaúcha de Odontologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-86372016000400387&lang=pt" 
