"S1028-47962007000100002-cub","Revista Cubana de Plantas Medicinales (1998-2006)","Rodríguez Luis, Yraida","Revista Cubana de Plantas Medicinales; 12(1); -","Revista Cubana de Plantas Medicinales","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962007000100002&lang=pt" 
"S1415-790X2007000100014-spa","Pense grande faça pequeno","Levy, Sylvain","Revista Brasileira de Epidemiologia; 10(1); 127-128","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100014&lang=pt" 
"S1415-790X2007000100009-spa","Automedicação em idosos na cidade de Salgueiro-PE","Sá, Mirivaldo Barros e, Barros, José Augusto Cabral de, Sá, Michel Pompeu Barros de Oliveira","Revista Brasileira de Epidemiologia; 10(1); 75-85","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100009&lang=pt" 
"S1415-790X2007000100009-scl","Automedicação em idosos na cidade de Salgueiro-PE","Sá, Mirivaldo Barros e, Barros, José Augusto Cabral de, Sá, Michel Pompeu Barros de Oliveira","Revista Brasileira de Epidemiologia; 10(1); 75-85","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100009&lang=pt" 
"S0102-695X2007000100010-scl","Germination and growth inhibitory effects of Hypericum myrianthum and H. polyanthemum extracts on Lactuca sativa L.","Fritz, Daniela, Bernardi, Ana Paula, Haas, Juliana S., Ascoli, Bruna M., Bordignon, Sérgio Augusto de Loreto, von Poser, Gilsane","Revista Brasileira de Farmacognosia; 17(1); 44-48","Revista Brasileira de Farmacognosia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000100010&lang=pt" 
"S1020-49892007000200002-spa","Renewing primary health care in the Americas: the Pan American Health Organization proposal for the twenty-first century","Periago, Mirta Roses","Revista Panamericana de Salud Pública; 21(2-3); 69-72","Revista Panamericana de Salud Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000200002&lang=pt" 
"S1020-49892007000200001-spa","La renovación de la atención primaria de salud en las américas: la propuesta de la organización panamericana de la salud para el siglo XXI","Periago, Mirta Roses","Revista Panamericana de Salud Pública; 21(2-3); 65-68","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000200001&lang=pt" 
"S1020-49892007000200006-spa","Desigualdades socioeconómicas entre departmentos y su asociación con indicadores de mortalidad en Colombia en 2000","Rodríguez García, Jesús","Revista Panamericana de Salud Pública; 21(2-3); 111-124","Revista Panamericana de Salud Pública","Espanhol","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892007000200006&lang=pt" 
"S0066-782X2007000300020-scl","Ponto de vista","Jatene, Adib D.","Arquivos Brasileiros de Cardiologia; 88(3); 373-374","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300020&lang=pt" 
"S0066-782X2007000300015-scl","Influências de dietas ricas em ácidos graxos saturados e insaturados sobre o miocárdio de ratos","Pinotti, Matheus Fécchio, Silva, Maeli Dal-Pai, Sugizaki, Mário Mateus, Novelli, Yeda Santana Diniz, Sant&#039;ana, Lea Sílvia, Aragon, Flávio Ferrari, Padovani, Carlos Roberto, Novelli, Ethel Lourenzi Barbosa, Cicogna, Antonio Carlos","Arquivos Brasileiros de Cardiologia; 88(3); 346-353","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300015&lang=pt" 
"S0066-782X2007000300014-scl","Efeito do bisoprolol sobre a função cardíaca e o exercício em pacientes com insuficiência cardíaca","Issa, Victor Sarli, Guimarães, Guilherme Vieira, Rezende, Marcos Valério Coimbra, Cruz, Fátima das Dores, Ferreira, Silvia Moreira Ayub, Bacal, Fernando, Bocchi, Edimar Alcides","Arquivos Brasileiros de Cardiologia; 88(3); 340-345","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300014&lang=pt" 
"S0066-782X2007000300013-scl","Prevalência de hipertensão arterial sistêmica na cidade de Formiga, MG","Castro, Roberta Avelar Araújo de, Moncau, José Eduardo Cajado, Marcopito, Luiz Francisco","Arquivos Brasileiros de Cardiologia; 88(3); 334-339","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300013&lang=pt" 
"S0066-782X2007000300012-scl","Pressão arterial em adolescentes durante teste ergométrico","Becker, Mônica de Moraes Chaves, Silva, Odwaldo Barbosa e, Moreira, Isaura Elaine Gonçalves, Victor, Edgar Guimarães","Arquivos Brasileiros de Cardiologia; 88(3); 329-333","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300012&lang=pt" 
"S0066-782X2007000300027-scl","Tratamento da respiração de Cheyne-Stokes em pacientes com insuficiência cardíaca congestiva","Freitas, Ivan Guerra de Araújo, Togeiro, Sônia Maria Guimarães Pereira, Tufik, Sérgio","Arquivos Brasileiros de Cardiologia; 88(3); e68-e72","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300027&lang=pt" 
"S0066-782X2007000300017-scl","Caso 2/2007: homem de 49 anos de idade, com insuficiência cardíaca após infarto do miocárdio","Grazillo, Cibele Laprosa, Benvenuti, Luiz Alberto","Arquivos Brasileiros de Cardiologia; 88(3); 361-366","Arquivos Brasileiros de Cardiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300017&lang=pt" 
"S0066-782X2007000300019-scl","Pesquisa e ensino: componentes essenciais do hospital universitário","Luz, Protásio L. da","Arquivos Brasileiros de Cardiologia; 88(3); 371-372","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300019&lang=pt" 
"S1415-790X2007000100015-scl","","","Revista Brasileira de Epidemiologia; 10(1); 129-131","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100015&lang=pt" 
"S1415-790X2007000100001-scl","Editorial","Carvalheiro, José da Rocha","Revista Brasileira de Epidemiologia; 10(1); 3-5","Revista Brasileira de Epidemiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100001&lang=pt" 
"S1415-790X2007000100004-scl","Desnutrição como causa básica ou associada de morte: análise da qualidade de informação em mulheres em idade fértil","Chiavegatto Filho, Alexandre Dias Porto, Laurenti, Ruy, Gotlieb, Sabina Lea Davidson, Jorge, Maria Helena Prado de Mello","Revista Brasileira de Epidemiologia; 10(1); 30-38","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100004&lang=pt" 
"S1415-790X2007000100006-scl","Indicadores de morbimortalidade hospitalar de tuberculose no Município de São Paulo","Galesi, Vera Maria Neder, Almeida, Margarida Maria Mattos Brito de","Revista Brasileira de Epidemiologia; 10(1); 48-55","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100006&lang=pt" 
"S1415-790X2007000100015-spa","","","Revista Brasileira de Epidemiologia; 10(1); 129-131","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100015&lang=pt" 
"S1415-790X2007000100001-spa","Editorial","Carvalheiro, José da Rocha","Revista Brasileira de Epidemiologia; 10(1); 3-5","Revista Brasileira de Epidemiologia","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100001&lang=pt" 
"S1415-790X2007000100012-spa","Prevalência de fissuras labiopalatais no município de Campos dos Goytacazes-RJ, 1999-2004","Nunes, Luiz Maurício Nogueira, Queluz, Dagmar de Paula, Pereira, Antonio Carlos","Revista Brasileira de Epidemiologia; 10(1); 109-116","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100012&lang=pt" 
"S1415-790X2007000100010-spa","Prevalência de osteoporose e fraturas vertebrais em mulheres na pós-menopausa atendidas em serviços de referência","Bandeira, Francisco, Carvalho, Eduardo Freese de","Revista Brasileira de Epidemiologia; 10(1); 86-98","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100010&lang=pt" 
"S1415-790X2007000100011-spa","Determinantes do ganho ponderal excessivo durante a gestação em serviço público de pré-natal de baixo risco","Stulbach, Tamara E., Benício, Maria Helena D&#039;Aquino, Andreazza, Rosemarie, Kono, Silvia","Revista Brasileira de Epidemiologia; 10(1); 99-108","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100011&lang=pt" 
"S1415-790X2007000100002-spa","Factors associated to knowledge and opinion of gynecologists and obstetricians about the Brazilian legislation on abortion","Faúndes, Anibal, Simoneti, Rozana Martins, Duarte, Graciana Alves, Andalaft-Neto, Jorge","Revista Brasileira de Epidemiologia; 10(1); 6-18","Revista Brasileira de Epidemiologia","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100002&lang=pt" 
"S1415-790X2007000100006-spa","Indicadores de morbimortalidade hospitalar de tuberculose no Município de São Paulo","Galesi, Vera Maria Neder, Almeida, Margarida Maria Mattos Brito de","Revista Brasileira de Epidemiologia; 10(1); 48-55","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100006&lang=pt" 
"S1415-790X2007000100004-spa","Desnutrição como causa básica ou associada de morte: análise da qualidade de informação em mulheres em idade fértil","Chiavegatto Filho, Alexandre Dias Porto, Laurenti, Ruy, Gotlieb, Sabina Lea Davidson, Jorge, Maria Helena Prado de Mello","Revista Brasileira de Epidemiologia; 10(1); 30-38","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100004&lang=pt" 
"S1415-790X2007000100003-spa","Interfaces do corpo: integração da alteridade no conceito de doença","Czeresnia, Dina","Revista Brasileira de Epidemiologia; 10(1); 19-29","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100003&lang=pt" 
"S1415-790X2007000100005-spa","Condições de nutrição em crianças Kamaiurá: povo indígena do Alto Xingu, Brasil Central","Mondini, Lenise, Canó, Eduardo N., Fagundes, Ulysses, Lima, Evandro E. Souza, Rodrigues, Douglas, Baruzzi, Roberto G.","Revista Brasileira de Epidemiologia; 10(1); 39-47","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100005&lang=pt" 
"S1415-790X2007000100007-spa","Perfil epidemiológico dos casos de tuberculose multirresistente do Espírito Santo","Vieira, Rafael da Cruz Araújo, Fregona, Geisa, Palaci, Moisés, Dietze, Reynaldo, Maciel, Ethel Leonor Noia","Revista Brasileira de Epidemiologia; 10(1); 56-65","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100007&lang=pt" 
"S1415-790X2007000100013-spa","Comportamentos de risco e vulnerabilidade entre estudantes de Educação Física","Palma, Alexandre, Abreu, Raquel Azeredo, Cunha, Cristina de Almeida","Revista Brasileira de Epidemiologia; 10(1); 117-126","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2007000100013&lang=pt" 
"S0102-33062007000100012-scl","Novas citações de Chytridiomycota e Oomycota para o Parque Estadual das Fontes do Ipiranga (PEFI), SP, Brasil","Pires-Zottarelli, Carmen Lidia Amorim, Rocha, Maristela","Acta Botanica Brasilica; 21(1); 125-136","Acta Botanica Brasilica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062007000100012&lang=pt" 
"S0066-782X2007000300001-scl","Ativação elétrica ventricular na ressincronização cardíaca caracterizada pelo mapeamento eletrocardiográfico de superfície","Pastore, Carlos Alberto, Tobias, Nancy, Samesima, Nelson, Martinelli Filho, Martino, Pedrosa, Anisio, Nishioka, Silvana, Douglas, Roberto A., Moreira, Luiz Felipe Pinho, Ramires, José Franchini","Arquivos Brasileiros de Cardiologia; 88(3); 251-257","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300001&lang=pt" 
"S0066-782X2007000300002-scl","Incidência de choques e qualidade de vida em jovens com cardioversor-desfibrilador implantável","Costa, Roberto, Silva, Kátia Regina da, Mendonça, Rodrigo Castro, Nishioka, Silvana, Siqueira, Sérgio, Tamaki, Wagner Tetsuji, Crevelari, Elizabeth Sartori, Moreira, Luiz Felipe Pinho, Martinelli Filho, Martino","Arquivos Brasileiros de Cardiologia; 88(3); 258-264","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300002&lang=pt" 
"S0066-782X2007000300003-scl","Ablação com radiofreqüência de extra-sístoles da via de saída do ventrículo direito","Darrieux, Francisco C. C., Scanavacca, Maurício I., Hachul, Denise T., Melo, Sissy L., D&#039;Ávilla, André B., Gruppi, César J., Moffa, Paulo J., Sosa, Eduardo A.","Arquivos Brasileiros de Cardiologia; 88(3); 265-272","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300003&lang=pt" 
"S0066-782X2007000300004-scl","Ablação do flutter atrial típico: estudo prospectivo e randomizado do cateter irrigado fechado versus cateter com eletrodo distal de 8 mm","Melo, Sissy L., Scanavacca, Mauricio I., Darrieux, Francisco C. C., Hachul, Denise T., Sosa, Eduardo A.","Arquivos Brasileiros de Cardiologia; 88(3); 273-278","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300004&lang=pt" 
"S0066-782X2007000300005-scl","Tratamento do tromboembolismo pulmonar maciço por fragmentação percutânea do trombo","Barbosa, Marco Antonio Oliveira, Oliveira, Dinaldo Cavalcanti, Barbosa, Audrey Torres, Pavanello, Ricardo, Kambara, Antonio, Egito, Enilton Sergio Tabosa, Romano, Edson Renato, Pinto, Ibraim M. F., Sousa, José Eduardo M. R., Piegas, Leopoldo Soares","Arquivos Brasileiros de Cardiologia; 88(3); 279-284","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300005&lang=pt" 
"S0066-782X2007000300006-scl","Diferenças relacionadas ao sexo nos volumes ventriculares e na fração de ejeção do ventrículo esquerdo estimados por cintilografia de perfusão miocárdica: comparação entre os programas Quantitative Gated SPECT (QGS) e Segami","Yamada, Alice Tatsuko, Campos Neto, Guilherme de Carvalho, Soares Júnior, José, Giorgi, Maria Clementina P., Araújo, Fernando, Meneghetti, José Claudio, Mansur, Alfredo José","Arquivos Brasileiros de Cardiologia; 88(3); 285-290","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300006&lang=pt" 
"S0066-782X2007000300007-scl","Pré-condicionamento isquêmico e monitorização da função medular na abordagem da aorta torácica descendente","Mônaco, Bernardo Assumpção de, Benício, Anderson, Contreras, Ivan Salvador Bonillo, Mingrone, Larissa Eckmann, Ballester, Gerson, Moreira, Luiz Felipe Pinho","Arquivos Brasileiros de Cardiologia; 88(3); 291-296","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300007&lang=pt" 
"S0066-782X2007000300008-scl","Polimorfismo S447X da lipase lipoprotéica: influência sobre a incidência de doença arterial coronariana prematura e sobre os lípides plasmáticos","Almeida, Kátia A., Strunz, Célia M. C., Maranhão, Raul C., Mansur, Antonio P.","Arquivos Brasileiros de Cardiologia; 88(3); 297-303","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300008&lang=pt" 
"S0066-782X2007000300009-scl","Associação entre fatores de risco para doença arterial coronariana e coronariopatia em pacientes submetidos a cintilografia de perfusão do miocárdio","Duarte, Paulo Schiavom, Mastrocolla, Luiz Eduardo, Alonso, Gilberto, Lima, Eduardo Vilaça, Smanio, Paola Emanuela, Oliveira, Marco Antonio Conde de, Martins, Luiz Roberto Fernandes, Pereira, Júlio César Rodrigues","Arquivos Brasileiros de Cardiologia; 88(3); 304-313","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300009&lang=pt" 
"S0066-782X2007000300010-scl","Freqüência cardíaca máxima em idosas brasileiras: uma comparação entre valores medidos e previstos","Silva, Valter Abrantes Pereira da, Bottaro, Martim, Justino, Marco Aurélio, Ribeiro, Maurício Maltez, Lima, Ricardo Moreno, Oliveira, Ricardo Jacó de","Arquivos Brasileiros de Cardiologia; 88(3); 314-320","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300010&lang=pt" 
"S0066-782X2007000300011-scl","Resultado clínico e econômico de um programa de reabilitação cardiopulmonar e metabólica","Rebelo, Fabiana Pereira Vecchio, Garcia, Aline dos Santos, Andrade, Dalton Francisco de, Werner, Cláudio Ribeiro, Carvalho, Tales de","Arquivos Brasileiros de Cardiologia; 88(3); 321-328","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300011&lang=pt" 
"S0066-782X2007000300016-scl","Síndrome da hipoplasia do coração esquerdo: a influência da estratégia cirúrgica nos resultados","Silva, José Pedro da, Fonseca, Luciana da, Baumgratz, José Francisco, Castro, Rodrigo Moreira, Franchi, Sonia Meiken, Sylos, Cristina de, Grassi, Liliane M. G. Pozzi, Cattani, César Augusto M., Lopes, Lílian Maria, Vila, José Henrique Andrade","Arquivos Brasileiros de Cardiologia; 88(3); 354-360","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300016&lang=pt" 
"S0066-782X2007000300018-scl","Resposta pressórica de pacientes com miocardiopatia chagásica ante o uso do sildenafil","Athanazio, Rodrigo Abensur, Freitas, Daniel Meira, Almeida, Daniela Batista de, Dantas, Nei, Reis, Francisco","Arquivos Brasileiros de Cardiologia; 88(3); 367-370","Arquivos Brasileiros de Cardiologia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2007000300018&lang=pt" 
"S1415-790X2007000100002-scl","Factors associated to knowledge and opinion of gynecologists and obstetricians about the Brazilian legislation on abortion","Faúndes, Anibal, Simoneti, Rozana Martins, Duarte, Graciana Alves, Andalaft-Neto, Jorge","Revista Brasileira de Epidemiologia; 10(1); 6-18","Revista Brasileira de Epidemiologia","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100002&lang=pt" 
"S1415-790X2007000100005-scl","Condições de nutrição em crianças Kamaiurá: povo indígena do Alto Xingu, Brasil Central","Mondini, Lenise, Canó, Eduardo N., Fagundes, Ulysses, Lima, Evandro E. Souza, Rodrigues, Douglas, Baruzzi, Roberto G.","Revista Brasileira de Epidemiologia; 10(1); 39-47","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100005&lang=pt" 
"S1415-790X2007000100007-scl","Perfil epidemiológico dos casos de tuberculose multirresistente do Espírito Santo","Vieira, Rafael da Cruz Araújo, Fregona, Geisa, Palaci, Moisés, Dietze, Reynaldo, Maciel, Ethel Leonor Noia","Revista Brasileira de Epidemiologia; 10(1); 56-65","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100007&lang=pt" 
"S1415-790X2007000100010-scl","Prevalência de osteoporose e fraturas vertebrais em mulheres na pós-menopausa atendidas em serviços de referência","Bandeira, Francisco, Carvalho, Eduardo Freese de","Revista Brasileira de Epidemiologia; 10(1); 86-98","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100010&lang=pt" 
"S1415-790X2007000100011-scl","Determinantes do ganho ponderal excessivo durante a gestação em serviço público de pré-natal de baixo risco","Stulbach, Tamara E., Benício, Maria Helena D&#039;Aquino, Andreazza, Rosemarie, Kono, Silvia","Revista Brasileira de Epidemiologia; 10(1); 99-108","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100011&lang=pt" 
"S1415-790X2007000100012-scl","Prevalência de fissuras labiopalatais no município de Campos dos Goytacazes-RJ, 1999-2004","Nunes, Luiz Maurício Nogueira, Queluz, Dagmar de Paula, Pereira, Antonio Carlos","Revista Brasileira de Epidemiologia; 10(1); 109-116","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100012&lang=pt" 
"S1415-790X2007000100013-scl","Comportamentos de risco e vulnerabilidade entre estudantes de Educação Física","Palma, Alexandre, Abreu, Raquel Azeredo, Cunha, Cristina de Almeida","Revista Brasileira de Epidemiologia; 10(1); 117-126","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100013&lang=pt" 
"S1415-790X2007000100003-scl","Interfaces do corpo: integração da alteridade no conceito de doença","Czeresnia, Dina","Revista Brasileira de Epidemiologia; 10(1); 19-29","Revista Brasileira de Epidemiologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2007000100003&lang=pt" 
"S0370-44672007000100029-scl","Grupo DesIgN OX: uma experiência inicial","Paoliello, Carla, Teles, Adilson, Neiva, Ana Luisa, Soares, Bruna, Peres, Lilian, Grillo, Roberta, Bonfim, Raissa","Rem: Revista Escola de Minas; 60(1); 191-194","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100029&lang=pt" 
"S0370-44672007000100028-scl","Microscopia de varredura por sonda (SPM) aplicada a aços inoxidáveis dúplex","Santos, Fabricio Simão dos, Gheno, Simoni Maria, Kuri, Sebastião Elias","Rem: Revista Escola de Minas; 60(1); 183-187","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100028&lang=pt" 
"S0370-44672007000100027-scl","Estudo comparativo entre os aços inoxidáveis dúplex e os inoxidáveis AISI 304L/316L","Senatore, Marcelo, Finzetto, Leandro, Perea, Eduardo","Rem: Revista Escola de Minas; 60(1); 175-181","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100027&lang=pt" 
"S0370-44672007000100026-scl","Efeito do gradiente de martensita induzida por deformação sobre o fenômeno de delayed cracking em aços inoxidáveis austeníticos","Santos, Marta Ribeiro dos, Alves, Hélio José Batista, Lopes, Robson Guimarães, Gonzalez, Berenice Mendonça","Rem: Revista Escola de Minas; 60(1); 169-173","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100026&lang=pt" 
"S0370-44672007000100025-scl","Caracterização da temperabilidade e das curvas de transformação de fases de aços inoxidáveis martensíticos do tipo FeCrNi","Mariano, Neide Aparecida, Pereira, Victor Ferrinho, Rodrigues, César Augusto Duarte, di Lorenzo, Pedro Luis, Rollo, João Manuel Domingos de Almeida","Rem: Revista Escola de Minas; 60(1); 163-167","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100025&lang=pt" 
"S0370-44672007000100024-scl","Efeito do tratamento térmico na estrutura e nas propriedades mecânicas de um aço inoxidável superaustenítico","Ritoni, Márcio, Martins, Marcelo, Mei, Paulo Roberto","Rem: Revista Escola de Minas; 60(1); 155-161","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100024&lang=pt" 
"S0370-44672007000100019-scl","Efeito do tratamento térmico na caracterização microestrutural e das propriedades mecânicas de um aço inoxidável martensítico do tipo 13Cr5Ni0,02C","Strobel Filho, Eloy, Lima, Alex Pereira de, Mariano, Neide Aparecida","Rem: Revista Escola de Minas; 60(1); 123-127","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100019&lang=pt" 
"S0370-44672007000100018-scl","Recristalização do aço AISI 430 com estrutura colunar de grãos","Siqueira, Rodrigo Pinto de, Rodrigues, Carlos Eduardo Monteiro, Sandim, Hugo Ricardo Zschommler, Baldan, Carlos Alberto, Oliveira, Tarcísio Reis de","Rem: Revista Escola de Minas; 60(1); 117-122","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100018&lang=pt" 
"S0370-44672007000100016-scl","Aço inox bactericida","Simões, Luiz Gustavo Pagotto, Araujo, André Luiz de, Minozzi, Daniel Tamassia, Longo, Elson","Rem: Revista Escola de Minas; 60(1); 101-108","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100016&lang=pt" 
"S0370-44672007000100015-scl","Sinterização de uma mistura de cavaco de aço inoxidável com pó do mesmo material: uma nova tecnologia para a reciclagem de metais?","Delforge, Daniel Yvan Martin, Ferreira, Itamar, Silva, Cesar Garcia Rocha da, Paris, Eduardo Antônio Geris, Marcelo, André Luis, Novaes, Rafael Henrique","Rem: Revista Escola de Minas; 60(1); 95-100","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100015&lang=pt" 
"S0370-44672007000100014-scl","Aplicação da ferramenta termodinâmica computacional na simulação da produção de aço inoxidável","Heck, Nestor Cezar, Vilela, Antônio Cezar Faria, Silva, Aline Lima da","Rem: Revista Escola de Minas; 60(1); 89-94","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100014&lang=pt" 
"S0370-44672007000100011-scl","Efeitos da adição de níquel em ligas ferro-cromo. Parte II: tempo de vida da ferramenta em processo de torneamento","Marques, Daniel Cirillo, Decarli, Célia Cristina Moretti, Bubani, Franco, Barbosa, Celso Antonio, Mei, Paulo Roberto, Diniz, Anselmo Eduardo","Rem: Revista Escola de Minas; 60(1); 71-74","Rem: Revista Escola de Minas","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672007000100011&lang=pt" 
