"S0104-12902013000300015-scl","Cuidados de saúde e território: um debate em torno de uma abordagem integrada","Santinha, Gonçalo","Saúde e Sociedade; 22(3); 815-829","Saúde e Sociedade","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902013000300015&lang=pt" 
"S0123-885X2013000300010-col","Los inmigrantes vistos por los españoles. Entre la amenaza y la competencia (1997-2007)","Checa Olmos, Juan Carlos, Arjona Garrido, Ángeles","Revista de Estudios Sociales; (47); 118-132","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300010&lang=pt" 
"S0123-885X2013000300011-col","Análisis de las estrategias del Gobierno colombiano para la inclusión de los ciudadanos en la Sociedad de la Información propuestas desde 2000 hasta 2011","González Zabala, Mayda Patricia, Sánchez Torres, Jenny Marcela","Revista de Estudios Sociales; (47); 133-146","Revista de Estudios Sociales","Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-885X2013000300011&lang=pt" 
"S0034-71402013000300001-scl","Características distributivas e impacto de reformas tributárias sobre o bem-estar das famílias no Brasil","Carvalho, Diogo Baerlocher, Siqueira, Rozane Bezerra de, Nogueira, José Ricardo Bezerra","Revista Brasileira de Economia; 67(3); 263-282","Revista Brasileira de Economia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402013000300001&lang=pt" 
"S0034-71402013000300003-scl","Inadimplência e colateral na teoria microeconômica do equilíbrio dos mercados","Feijó, Ricardo Luis Chaves","Revista Brasileira de Economia; 67(3); 297-313","Revista Brasileira de Economia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402013000300003&lang=pt" 
"S0034-71402013000300004-scl","Efeitos da divisão municipal na oferta de bens públicos e indicadores sociais","Mattos, Enlinson, Ponczek, Vladimir","Revista Brasileira de Economia; 67(3); 315-336","Revista Brasileira de Economia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402013000300004&lang=pt" 
"S0034-71402013000300005-scl","Transmissão da política monetária pelos canais de tomada de risco e de crédito: uma análise considerando os seguros contratados pelos bancos e o spread de crédito no Brasil","Tavares, Debora Pereira, Montes, Gabriel Caldas, Guillén, Osmani Teixeira de Carvalho","Revista Brasileira de Economia; 67(3); 337-353","Revista Brasileira de Economia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402013000300005&lang=pt" 
"S0034-71402013000300006-scl","Política fiscal assimétrica: o caso do Brasil","Wichmann, Roberta Moreira, Portugal, Marcelo Savino","Revista Brasileira de Economia; 67(3); 355-378","Revista Brasileira de Economia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71402013000300006&lang=pt" 
"S0073-47212013000300015-scl","Cerambycidae (Coleoptera) do Museu de Zoologia da Universidade Estadual de Feira de Santana, Bahia","Martins, Ubirajara R., Galileo, Maria Helena M.","Iheringia. Série Zoologia; 103(3); 318-328","Iheringia. Série Zoologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0073-47212013000300015&lang=pt" 
"S1519-99402013000300006-scl","Qualidade fisiológica de sementes de amendoim forrageiro submetidas a diferentes tempos e ambientes de armazenamento","Medeiros, Lucilene Tavares, Sales, Juliana de Fátima, Souza, Rodolfo Gomes de, Alves, Bruno Araújo, Freitas, Nulciene Firmino de","Revista Brasileira de Saúde e Produção Animal; 14(3); 472-477","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300006&lang=pt" 
"S1519-99402013000300009-scl","Ocorrência de contusões em carcaças bovinas em frigorífico","Petroni, Rudge, Bürger, Karina Paes, Gonçalez, Patrícia Oliveira, Marques, Rossi Gabriel Augusto, Vidal-martins, Ana Maria Centola, Aguilar, Carlos Eduardo Gamero","Revista Brasileira de Saúde e Produção Animal; 14(3); 478-484","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300009&lang=pt" 
"S1519-99402013000300010-scl","Níveis de lisina digestível em dietas contendo ractopamina para suínos em terminação","Corassa, Anderson, Kiefer, Charles, Nieto, Viviane Maria Oliveira Santos","Revista Brasileira de Saúde e Produção Animal; 14(3); 485-489","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300010&lang=pt" 
"S1519-99402013000300011-scl","Características da carcaça e dos componentes não-carcaça de ovinos alimentados com dietas contendo casca de mamona","Pompeu, Roberto Cláudio Fernandes Franco, Beserra, Liandro Torres, Cândido, Magno José Duarte, Bomfim, Marco Aurélio Delmondes, Vieira, Marieta Maria Martins, Andrade, Ricardo Rodrigues de","Revista Brasileira de Saúde e Produção Animal; 14(3); 490-507","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300011&lang=pt" 
"S1519-99402013000300015-scl","Desempenho, características qualitativas da carcaça e da carne de novilhas Brangus suplementadas em pastagem recebendo diferentes aditivos nutricionais","Comparin, Marco Aurélio Scarton, Morais, Maria da Graça, Alves, Fabiana Villa, Coutinho, Marcelo Aranda da Silva, Fernandes, Henrique Jorge, Feijó, Gelson Luís Dias, Oliveira, Luiz Orcirio Fialho de, Coelho, Roberta Gomes","Revista Brasileira de Saúde e Produção Animal; 14(3); 574-586","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300015&lang=pt" 
"S1519-99402013000300021-scl","Comparação entre protocolos de sincronização de cio para receptoras de embriões bovinos","Nogueira, Ériklis, Pantoja, Thiago Augusto Rodrigues, Pedroso, Merlison Figueiredo, Marques Junior, Heitor Romero, Borges, Juliana Corrêa, Dias, Alexandre Menezes, Itavo, Luis Carlos Vinhas","Revista Brasileira de Saúde e Produção Animal; 14(3); 558-564","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300021&lang=pt" 
"S0037-86822013000500533-scl","Seventy years of the Chagas disease Bambui Project: celebration and perspectives","Dias, Joao Carlos Pinto, Matos, Christiane Santos","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 533-535","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500533&lang=pt" 
"S0037-86822013000500658-scl","Soap bubble appearance in brain magnetic resonance imaging: cryptococcal meningoencephalitis","Vieira, Marcelo Adriano da Cunha e Silva, Costa, Carlos Henrique Nery, Ribeiro, Jose Carlos Castelo Branco, Nunes-Filho, Lucidio Portella, Rabelo, Marcos Glebson Gomes, Almeida-Neto, Walfrido Salmito de","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 658-659","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500658&lang=pt" 
"S0037-86822013000500633-scl","Spraying food sources with pyrethroid to control peridomestic triatomines","Garcia, Maria Hismenia Maximo, Pinto, Claudio Teixeira, Lorosa, Elias Seixas, Souza, Rita de Cassia Moreira de, Diotaiuti, Lileia","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 633-636","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500633&lang=pt" 
"S0037-86822013000500660-scl","Aureobasidium pullulans infection in a patient with chronic lymphocytic leukemia","Oliveira, Leonardo Rodrigues de, Moraes-Souza, Helio, Maltos, Andre Luiz, Santos, Keila Cristina dos, Molina, Rodrigo Juliano, Barata, Cristina Hueb","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 660-662","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500660&lang=pt" 
"S0037-86822013000500625-scl","Minimum detection limit of an in-house nested-PCR assay for herpes simplex virus and varicella zoster virus","Rodrigues, Diogenes, de-Paris, Fernanda, Paiva, Rodrigo Minuto","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 625-628","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500625&lang=pt" 
"S0037-86822013000500664-scl","First report of Angiostrongylus cantonensis in Porto Alegre, State of Rio Grande do Sul, Southern Brazil","Cognato, Bianca Barbieri, Morassutti, Alessandra Loureiro, Silva, Ana Cristina Aramburu da, Graeff-Teixeira, Carlos","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 664-665","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500664&lang=pt" 
"S0037-86822013000500629-scl","Factors related to severe dengue during an epidemic in Vitoria, State of Espirito Santo, Brazil, 2011","Vicente, Creuza Rachel, Lauar, Julia Castanheira, Santos, Bruna Silva, Cobe, Victor Marchesi, Cerutti Junior, Crispim","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 629-632","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500629&lang=pt" 
"S0037-86822013000500575-scl","Evaluation of natural foci of Panstrongylus megistus in a forest fragment in Porto Alegre, State of Rio Grande do Sul, Brazil","Santos Jr, Jose Eloy dos, Viola, Mariana Gubert, Lorosa, Elias Seixas, Machado, Evandro Marques de Menezes, Ruas Neto, Antonio Leite, Corseuil, Elio","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 575-583","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500575&lang=pt" 
"S0037-86822013000500645-scl","Antioxidant factors, nitric oxide levels, and cellular damage in leprosy patients","Schalcher, Taysa Ribeiro, Vieira, Jose Luiz Fernandes, Salgado, Claudio Guedes, Borges, Rosivaldo dos Santos, Monteiro, Marta Chagas","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 645-649","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500645&lang=pt" 
"S0037-86822013000500663-scl","Ramsay-Hunt syndrome in the differential diagnosis of stroke","Costa, Alexandre, Veiga, Andreia","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 663-663","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500663&lang=pt" 
"S0037-86822013000500555-scl","Spatial dynamics of urban populations of Lutzomyia longipalpis (Diptera: Psychodidae) in Caxias, State of Maranhão, Brazil","Nascimento, Maria do Desterro Soares Brandao, Silva, Maria Helena, Viana, Graca Maria de Castro, Leonardo, Francisco Santos, Bezerra, Geusa Felipa de Barros, Guimaraes e Silva, Antonia Suely, Soares, Valeria Cristina Pinheiro, Pereira, Silma Regina Ferreira, Rebelo, Jose Manuel Macario, Brazil, Reginaldo Pecanha","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 555-559","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500555&lang=pt" 
"S0037-86822013000500589-scl","Performance of a rapid diagnostic test for the detection of visceral leishmaniasis in a large urban setting","Moura, Alexandre Sampaio, Lopes, Helen Maria Ramos de Oliveira, Mourao, Maria Vitoria Assumpcao, Morais, Maria Helena Franco","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 589-593","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500589&lang=pt" 
"S0037-86822013000500650-scl","Analysis of the detection coefficient for the association between leprosy and pregnancy in the integration region of Carajas, State of Para, Brazil","Palacios, Vera Regina da Cunha Menezes, Bichara, Clea Nazare Carneiro, Dias, Rodrigo da Silva, Sousa Junior, Alcines da Silva, Cardoso, Renan Faria, Barreiros, Glaubus Vinicius Neves, Goncalves, Nelson Veiga","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 650-653","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500650&lang=pt" 
"S0037-86822013000500654-scl","Schistosomiasis mansoni in urban Northeast Brazil: influence of rainfall regime on the population dynamics of Biomphalaria sp.","Oliveira, Daniel Santos, Santos, Vanessa Bispo, Melo, Andrea Gomes Santana, Lima, Alvaro Silva, Carvalho, Camila Dantas, Allegretti, Silmara Marques, Melo, Claudia Moura de, Madi, Rubens Riscala, Jeraldo, Veronica de Lourdes Sierpe","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 654-657","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500654&lang=pt" 
"S0037-86822013000500637-scl","Ants in a hospital environment and their potential as mechanical bacterial vectors","Lima, Wanda Ramos dos Santos, Marques, Sirlei Garcia, Rodrigues, Fernanda Souto, Rebelo, Jose Manuel Macario","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 637-640","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500637&lang=pt" 
"S0037-86822013000500641-scl","An outbreak of Portuguese man-of-war (Physalia physalis - Linnaeus, 1758) envenoming in Southeastern Brazil","Haddad Junior, Vidal, Virga, Rossana, Bechara, Adriano, Silveira, Fabio Lang da, Morandini, Andre Carrara","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 641-644","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500641&lang=pt" 
"S1519-99402013000300019-scl","Rendimento de carcaça de surubins Pseudoplatystoma spp: produzidos em tanque-rede e viveiro","Fantini, Letícia Emiliani, Rodrigues, Robson Andrade, Nunes, André Luiz, Sanchez, Milena Souza dos Santos, Ushizima, Thiago Tetsuo, Campos, Cristiane Meldau de","Revista Brasileira de Saúde e Produção Animal; 14(3); 538-545","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300019&lang=pt" 
"S1519-99402013000300004-scl","Avaliação de fenos de capim-buffel colhido em diferentes alturas de corte","Pinho, Ricardo Martins Araujo, Santos, Edson Mauro, Bezerra, Higor Fábio Carvalho, Oliveira, Juliana Silva de, Carvalho, Gleidson Giordano Pinto de, Campos, Fleming Sena, Pereira, Gildenia Araujo, Correia, Robervânia Maria","Revista Brasileira de Saúde e Produção Animal; 14(3); 437-447","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300004&lang=pt" 
"S1519-99402013000300007-scl","Efeito da adubação orgânica e altura de resíduo sobre a produção de fitomassa do capim-buffel","Freitas, Poliane Meire Dias de, Santos, Edson Mauro, Ramos, João Paulo de Farias, Bezerra, Higor Fábio Carvalho, Silva, Divan Soares, Silva, Ivandro de França da, Perazzo, Alexandre Fernandes, Pereira, Gildênia Araújo","Revista Brasileira de Saúde e Produção Animal; 14(3); 587-598","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300007&lang=pt" 
"S1519-99402013000300001-scl","Viabilidade econômico-financeira de sistemas de produção de cordeiros não desmamados em pastagem com suplementação em cocho ou pasto privativo","Stivari, Thayla Sara Soares, Monteiro, Alda Lúcia Gomes, Gameiro, Augusto Hauber, Chen, Rafael Felice Fan, Silva, Cláudio José Araújo da, Paula, Edson Ferraz Evaristo de, Kulik, Carlos Henrique, Prado, Odilei Rogério","Revista Brasileira de Saúde e Produção Animal; 14(3); 396-405","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300001&lang=pt" 
"S1519-99402013000300002-scl","Adubação nitrogenada e estações anuais na produção de capins irrigados no leste mineiro sob corte","Alencar, Carlos Augusto Brasileiro de, Cunha, Fernando França Da, Martins, Carlos Eugênio, Cóser, Antônio Carlos, Oliveira, Rubens Alves de, Araújo, Rodrigo Antônio Silva","Revista Brasileira de Saúde e Produção Animal; 14(3); 413-425","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300002&lang=pt" 
"S1519-99402013000300003-scl","Avaliação de genótipos de milheto para silagem no semiárido","Pinho, Ricardo Martins Araujo, Santos, Edson Mauro, Rodrigues, José Avelino Santos, Macedo, Carlos Henrique Oliveira, Campos, Fleming Sena, Ramos, João Paulo de Farias, Bezerra, Higor Fábio Carvalho, Perazzo, Alexandre Fernandes","Revista Brasileira de Saúde e Produção Animal; 14(3); 426-436","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300003&lang=pt" 
"S1519-99402013000300005-scl","Relação Ca: Mg do corretivo da acidez do solo e as características agronômicas de plantas forrageiras","Guimarães Júnior, Marim Paulo Alves, Santos, Antonio Clementino dos, Araújo, Aridouglas dos Santos, Oliveira, Leonardo Bernardes Taverny de, Rodrigues, Marcos Odilon Dias, Martins, Athila Damasceno","Revista Brasileira de Saúde e Produção Animal; 14(3); 460-471","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300005&lang=pt" 
"S1519-99402013000300008-scl","Interação genótipo-ambiente em rebanhos nelore da Amazônia Legal","Matos, Amanda de Sousa, Sena, Josynélia do Socorro da Silva, Marcondes, Cintia Righetti, Bezerra, Luiz Antonio Framartino, Lôbo, Raysildo Barbosa, Rorato, Paulo Roberto Nogara, Cucco, Diego de Córdova, Araújo, Ronyere Olegário de","Revista Brasileira de Saúde e Produção Animal; 14(3); 599-608","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300008&lang=pt" 
"S1519-99402013000300012-scl","Diferentes suplementos associados à palma forrageira em dietas para ovinos: consumo, digestibilidade aparente e parâmetros ruminais","Pessoa, Ricardo Alexandre Silva, Ferreira, Marcelo de Andrade, Silva, Fabiana Maria da, Bispo, Safira Valença, Wanderley, Walmir Lima, Vasconcelos, Priscylla Carvalho","Revista Brasileira de Saúde e Produção Animal; 14(3); 508-517","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300012&lang=pt" 
"S1519-99402013000300013-scl","Partição do P excretado nas fezes e urina de suínos em fase de crescimento, alimentados com dietas contendo diferentes níveis de enzima fitase","Moreira, José Aparecido, Silva, Apauliana Daniela Lima da, Mota, Lorena Cunha, Silva filho, José Cleto da, Vitti, Dorinha Miriam Silber Schmidt","Revista Brasileira de Saúde e Produção Animal; 14(3); 518-526","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300013&lang=pt" 
"S1519-99402013000300014-scl","Lisina digestível para suínos machos castrados submetidos a estresse por calor dos 95 aos 115 kg","Sobrinho, Diomar Claudio dos Santos, Oliveira júnior, Gregório Murilo de, Roner, Márcia Nunes Bandeira, Ferreira, Aloízio Soares, Oliveira, Aline Guimarães de, Santos, Wilams Gomes dos, Gomide, Ana Paula Cardoso, Morais, Juciléia Aparecida da Silva","Revista Brasileira de Saúde e Produção Animal; 14(3); 546-557","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300014&lang=pt" 
"S1519-99402013000300016-scl","Respostas fisiológicas e produtivas de vacas holandesas em lactação submetidas ou não a sombreamento e aspersão na pré-ordenha","Cerutti, Weiler Giacomazza, Bermudes, Rogério Fôlha, Viégas, Julio, Martins, Cristian Marlon de Magalhães Rodrigues","Revista Brasileira de Saúde e Produção Animal; 14(3); 406-412","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300016&lang=pt" 
"S1519-99402013000300017-scl","Biometric hoof evaluation of athletic horses of show jumping, barrel, long rope and polo modalities","Sampaio, Breno Fernandes Barreto, Zúccari, Carmem Estefânia Serra Neto, Shiroma, Monica Yurie Machado, Bertozzo, Beatriz Ramos, Leonel, Ellen Cristina Rivas, Surjus, Ricardo da Silva, Gomes, Monique Maitê Malho, Costa e Silva, Eliane Vianna da","Revista Brasileira de Saúde e Produção Animal; 14(3); 448-459","Revista Brasileira de Saúde e Produção Animal","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300017&lang=pt" 
"S1519-99402013000300018-scl","Blood cell and metabolic profile of Nellore bulls and their correlations with residual feed intake and feed conversion ratio","Santana, Miguel Henrique de Almeida, Rossi Junior, Paulo, Almeida, Rodrigo de, Schuntzemberger, Amanda Massaneira de Souza","Revista Brasileira de Saúde e Produção Animal; 14(3); 527-537","Revista Brasileira de Saúde e Produção Animal","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300018&lang=pt" 
"S1519-99402013000300020-scl","Óleos essenciais na alimentação de alevinos de tilápia do Nilo","Campagnolo, Rodrigo, Freccia, André, Bergmann, Roberto Ribas, Meurer, Fábio, Bombardelli, Robie Allan","Revista Brasileira de Saúde e Produção Animal; 14(3); 565-573","Revista Brasileira de Saúde e Produção Animal","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-99402013000300020&lang=pt" 
"S0037-86822013000500542-scl","Evaluation of the diagnostic value of the tourniquet test in predicting severe dengue cases in a population from Belo Horizonte, State of Minas Gerais, Brazil","Antunes, Alice Costa, Oliveira, Geancarlo Laporte, Nunes, Leidiane Ileila, Guedes Filho, Luiz Alberto, Prado, Rafael Santos, Henriques, Hugo Rezende, Vieira, Aristides Jose Carvalho","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 542-546","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500542&lang=pt" 
"S0037-86822013000500547-scl","Blood feeding patterns of Nyssomyia intermedia and Nyssomyia neivai (Diptera, Psychodidae) in a cutaneous leishmaniasis endemic area of the Ribeira Valley, State of São Paulo, Brazil","Marassa, Ana Maria, Galati, Eunice Aparecida Bianchi, Bergamaschi, Denise Pimentel, Consales, Cleide Aschenbrenner","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 547-554","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500547&lang=pt" 
"S0037-86822013000500536-scl","Pathogenesis of chronic Chagas cardiomyopathy: the role of coronary microvascular derangements","Marin-Neto, Jose Antonio, Simoes, Marcus Vinicius, Rassi Junior, Anis","Revista da Sociedade Brasileira de Medicina Tropical; 46(5); 536-541","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822013000500536&lang=pt" 
"S1517-83822013000300006-scl","Yeasts and hygienic-sanitary microbial indicators in water buffalo mozzarella produced and commercialized in Minas Gerais, Brazil","Facchin, Susanne, Barbosa, Anne C., Carmo, Luiz S., Silva, Maria Crisolita C., Oliveira, Afonso L., Morais, Paula B., Rosa, Carlos A.","Brazilian Journal of Microbiology; 44(3); 701-707","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300006&lang=pt" 
"S1517-83822013000300003-scl","Analysis of moisture content, acidity and contamination by yeast and molds in Apis mellifera L. honey from central Brazil","Ananias, Karla Rubia, Melo, Adriane Alexandre Machado de, Moura, Celso José de","Brazilian Journal of Microbiology; 44(3); 679-683","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300003&lang=pt" 
"S1517-83822013000300002-scl","Alternative sanitization methods for minimally processed lettuce in comparison to sodium hypochlorite","Bachelli, Mara Lígia Biazotto, Amaral, Rívia Darla Álvares, Benedetti, Benedito Carlos","Brazilian Journal of Microbiology; 44(3); 673-678","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300002&lang=pt" 
"S1517-83822013000300018-scl","Assessing the growth and recovery of Salmonella Enteritidis SE86 after sodium dichloroisocyanurate exposure","Ferreira, Fernanda Stoduto, Horvath, Mariana Bandeira, Tondo, Eduardo Cesar","Brazilian Journal of Microbiology; 44(3); 785-790","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300018&lang=pt" 
"S1517-83822013000300012-scl","The influence of ripening period length and season on the microbiological parameters of a traditional Brazilian cheese","Cardoso, Valéria M., Dias, Ricardo S., Soares, Barbara M., Clementino, Letícia A., Araújo, Cristiano P., Rosa, Carlos A.","Brazilian Journal of Microbiology; 44(3); 743-749","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300012&lang=pt" 
"S1517-83822013000300013-scl","In vitro detection of pathogenic Listeria monocytogenes from food sources by conventional, molecular and cell culture method","Khan, J.A., Rathore, R.S., Khan, S., Ahmad, I.","Brazilian Journal of Microbiology; 44(3); 751-758","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300013&lang=pt" 
"S1517-83822013000300011-scl","Evaluation of a multiplex selective enrichment broth SEL for simultaneous detection of injured Salmonella, Escherichia coli O157:H7 and Listeria monocytogenes","Suo, Biao, Wang, Yuexia","Brazilian Journal of Microbiology; 44(3); 737-742","Brazilian Journal of Microbiology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822013000300011&lang=pt" 
"S0101-32892013000300011-scl","Análise da percepção dos professores de Educação Física acerca da interface entre a saúde e a Educação Física escolar: conceitos e metodologias","Ferreira, Heraldo Simões, Oliveira, Braulio Nogueira de, Sampaio, José Jackson Coelho","Revista Brasileira de Ciências do Esporte; 35(3); 673-685","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000300011&lang=pt" 
"S0101-32892013000300010-scl","Artes Marciais e Lutas: uma análise da produção de saberes no campo discursivo da Educação Física brasileira","Gonçalves, Arisson Vinícius Landgraf, Silva, Méri Rosane Santos da","Revista Brasileira de Ciências do Esporte; 35(3); 657-671","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000300010&lang=pt" 
"S0101-32892013000300013-scl","Saberes e práticas corporais na formação de professores de Educação Física na modalidade a distância","Lazzarotti Filho, Ari, Silva, Ana Márcia, Pires, Giovani de Lorenzi","Revista Brasileira de Ciências do Esporte; 35(3); 701-715","Revista Brasileira de Ciências do Esporte","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-32892013000300013&lang=pt" 
