"S1794-99982011000200011-col","O texto narrativo na clinica psicanalítica do sintoma de aprendizagem da linguagem: uma análise estrutural","Grohs, Gláucia, Sperb, Tania Mara","Diversitas: Perspectivas en Psicología; 7(2); 335-349","Diversitas: Perspectivas en Psicología","Português","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1794-99982011000200011&lang=pt" 
"S0187-01732011000300001-mex","El posicionamiento de una red académica y la construcción de objetos de investigación: los casos del cuerpo y el amor","García Andrade, Adriana","Sociológica (México); 26(74); 7-32","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300001&lang=pt" 
"S0187-01732011000300010-mex","Los excluidos de la modernización rural: migrantes, jornaleros, indígenas y pequeños productores","Valdés Cobos, Alberto","Sociológica (México); 26(74); 303-309","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300010&lang=pt" 
"S0187-01732011000300011-mex","Institución, familia y enfermedad mental: Reflexiones socioantropológicas desde un hospital psiquiátrico","Sabido Ramos, Olga","Sociológica (México); 26(74); 303-309","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300011&lang=pt" 
"S0187-01732011000300002-mex","El cuerpo y la afectividad como objetos de estudio en América Latina: intereses temáticos y proceso de institucionalización reciente","Sabido Ramos, Olga","Sociológica (México); 26(74); 33-78","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300002&lang=pt" 
"S0187-01732011000300003-mex","La &quot;mala vida&quot; y el Servicio de Observación de Alienados (SOA) en la revista Archivos de PCMLyCA (1902-1913)","Dovio, Mariana Ángela","Sociológica (México); 26(74); 79-108","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300003&lang=pt" 
"S0187-01732011000300004-mex","La Nación, categoría para el análisis de las transformaciones en los proyectos de integración estatales: el caso de los libros de texto gratuitos","Vargas Escobar, Natalia","Sociológica (México); 26(74); 109-145","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300004&lang=pt" 
"S0187-01732011000300005-mex","De cómo la globalización dio forma a la sociología mexicana","Faille, Dimitri della","Sociológica (México); 26(74); 147-176","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300005&lang=pt" 
"S0187-01732011000300006-mex","La filosofía de Ludwig Wittgenstein como una nueva propuesta para la antropología y las ciencias sociales","Jacorzynski, Witold","Sociológica (México); 26(74); 177-204","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300006&lang=pt" 
"S0187-01732011000300007-mex","La influencia pasada y presente de las visiones del mundo: Max Weber y el descuido de un concepto sociológico","Kalberg, Stephen","Sociológica (México); 26(74); 177-204","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300007&lang=pt" 
"S0187-01732011000300008-mex","¿Qué clase de poder es &quot;el poder del amor&quot;?","Jónasdóttir, Anna G","Sociológica (México); 26(74); 247-273","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300008&lang=pt" 
"S0187-01732011000300009-mex","Simmel y Weber ante la nación y la guerra: Una conversación con Grégor Fitzi","Vernik, Esteban","Sociológica (México); 26(74); 277-300","Sociológica (México)","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-01732011000300009&lang=pt" 
"S0021-25712011000400001-spa","Taking into account animal and human personalities: relevance for health and disease","Carere, Claudio, Alleva, Enrico","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 331-332","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400001&lang=pt" 
"S0021-25712011000400006-spa","Informed consent from cognitively impaired persons participating in research trials: comparative law observations","Petrini, Carlo","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 353-362","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400006&lang=pt" 
"S0021-25712011000400009-spa","Managing behavioural problems in human-dog interactions","Bompadre, Giulia, Cinotti, Stefano","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 378-383","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400009&lang=pt" 
"S0021-25712011000400022-spa","Octopus: the ocean’s intelligent invertebrate","Borgi, Marta, Vitale, Augusto, Alleva, Enrico","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 477-478","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400022&lang=pt" 
"S0021-25712011000400011-spa","Donkey-assisted rehabilitation program for children: a pilot study","Rose, Paola De, Cannas, Elisabetta, Cantiello, Patrizia Reinger","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 391-396","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400011&lang=pt" 
"S0021-25712011000400020-spa","A catalogue of body patterning in cephalopoda","Alleva, Enrico, Tramacere, Antonella, Manciocco, Arianna","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 475-475","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400020&lang=pt" 
"S0021-25712011000400014-spa","A study of the Healthy Growth Charter in socially disadvantaged children","Musicco, Massimo, Pulvirenti, Rosalia Azzaro, Gainotti, Sabina, Petrini, Carlo, Riccio, Chiara, Silvestrini, Bruno","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 417-423","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400014&lang=pt" 
"S0021-25712011000400013-spa","Non conventional psychiatric rehabilitation in schizophrenia using therapeutic riding: the FISE multicentre Pindar project","Cerino, Stefania, Cirulli, Francesca, Chiarotti, Flavia, Seripa, Stefano","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 409-414","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400013&lang=pt" 
"S0021-25712011000400015-spa","Performance of V3-based HIV-1 sero subtyping in HIV endemic areas","Tavoschi, Lara, Bernasconi, Daniela, Chiappi, Michele, Suligoi, Barbara, Galli, Claudio, Regine, Vincenza, Kityo, Cissy, Buttò, Stefano","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 424-428","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400015&lang=pt" 
"S0021-25712011000400021-spa","","Libutti, Luciana","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 476-477","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400021&lang=pt" 
"S0021-25712011000400017-spa","Overview of literature and information on &quot;khat-related&quot; mortality: a call for recognition of the issue and further research","Corkery, John M., Schifano, Fabrizio, Oyefeso, Adenekan, Ghodse, A. Hamid, Tonia, Thomy, Naidoo, Vinesha, Button, Jennifer","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 445-464","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400017&lang=pt" 
"S0021-25712011000400019-spa","","Bindocci, Erika, Manciocco, Arianna, Alleva, Enrico","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 474-474","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400019&lang=pt" 
"S0021-25712011000400005-spa","Problems related to the use of animals for therapeutic and care purposes: the document of the National Committee for Bioethics","Santori, Pasqualino","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 349-352","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400005&lang=pt" 
"S0021-25712011000400002-spa","Communicating with people with dementia","McKillop, James, Petrini, Carlo","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 333-336","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400002&lang=pt" 
"S0021-25712011000400023-spa","Who Publications","","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 479-481","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400023&lang=pt" 
"S0021-25712011000400003-spa","Preface","Cirulli, Francesca","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 339-340","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400003&lang=pt" 
"S1983-51752011000400025-scl","Reconstruções pelveperineais com uso de retalhos cutâneos baseados em vasos perfurantes: experiência clínica com 22 casos","Barreiro, Guilherme Cardinali, Millan, Lincoln Saito, Nakamoto, Hugo, Montag, Eduardo, Tuma Jr, Paulo, Ferreira, Marcus Castro","Revista Brasileira de Cirurgia Plástica; 26(4); 680-684","Revista Brasileira de Cirurgia Plástica","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-51752011000400025&lang=pt" 
"S0021-25712011000400004-spa","Animal-assisted interventions as innovative tools for mental health","Cirulli, Francesca, Borgi, Marta, Berry, Alessandra, Francia, Nadia, Alleva, Enrico","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 341-348","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400004&lang=pt" 
"S0021-25712011000400007-spa","Quality of life in mental health services with a focus on psychiatric rehabilitation practice","Gigantesco, Antonella, Giuliani, Massimo","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 363-372","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400007&lang=pt" 
"S0021-25712011000400008-spa","Evolutionary approach to communication between humans and dogs","Lakatos, Gabriella","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 373-377","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400008&lang=pt" 
"S0021-25712011000400010-spa","Animal-assisted therapy with farm animals for persons with psychiatric disorders","Berget, Bente, Braastad, Bjarne O.","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 384-390","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400010&lang=pt" 
"S0021-25712011000400012-spa","Human-animal relationships: from daily life to animal-assisted therapies","Grandgeorge, Marine, Hausberger, Martine","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 397-408","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400012&lang=pt" 
"S0021-25712011000400016-spa","Innovative non-animal testing strategies for reproductive toxicology: the contribution of Italian partners within the EU project ReProTect","Lorenzetti, Stefano, Altieri, Ilaria, Arabi, Sabina, Balduzzi, Donatella, Bechi, Nicoletta, Cordelli, Eugenia, Galli, Cesare, Ietta, Francesca, Modina, Silvia C., Narciso, Laura, Pacchierotti, Francesca, Villani, Paola, Galli, Andrea, Lazzari, Giovanna, Luciano, Alberto Maria, Paulesu, Luana, Spanò, Marcello, Mantovani, Alberto","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 429-444","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400016&lang=pt" 
"S0021-25712011000400018-spa","The potential role of garlic (Allium sativum) against the multi-drug resistant tuberculosis pandemic: a review","Dini, Catia, Fabbri, Alessia, Geraci, Andrea","Annali dell&#039;Istituto Superiore di Sanità; 47(4); 465-473","Annali dell&#039;Istituto Superiore di Sanità","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0021-25712011000400018&lang=pt" 
"S0034-74932011000400001-cub","Profilaxis perioperatoria en cirugía urológica en hospitales cubanos","Guanche Garcell, Humberto, Reyes Arencibia, Raydel, Pardo Gómez, Gilberto, Pisonero Socías, Juan José","Revista Cubana de Cirugía; 50(4); 413-422","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400001&lang=pt" 
"S0034-74932011000400002-cub","Relación entre las fracturas de base craneal y la electronistagmografía","Alfonso Muñoz, Eulalia","Revista Cubana de Cirugía; 50(4); 423-430","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400002&lang=pt" 
"S0034-74932011000400003-cub","Máscara laríngea proseal, una alternativa en el trauma cervical quirúrgico","Labrada Despaigne, Alberto, Miró Bermúdez, Anette","Revista Cubana de Cirugía; 50(4); 431-437","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400003&lang=pt" 
"S0034-74932011000400004-cub","Revisión y experiencia en cinco casos de pericardiectomía extensa","Armas Pérez, Bárbaro Agustín, García Rodríguez, Miguel Emilio, Duménigo Arias, Oscar, Reyes Balseiro, Evelio Salvador, Segura Pujal, Leandro Ambrosio","Revista Cubana de Cirugía; 50(4); 438-450","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400004&lang=pt" 
"S0034-74932011000400005-cub","Morbilidad de las afecciones quirúrgicas del mediastino","Mederos Curbelo, Orestes Noel, Barrera Ortega, Juan Carlos, Villafranca Hernández, Orlando, Gómez Guirola, Lilian, Mederos Trujillo, Orestes Luis","Revista Cubana de Cirugía; 50(4); 451-461","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400005&lang=pt" 
"S0034-74932011000400006-cub","Influencia de algunos factores de riesgo cardiovasculares sobre los eventos clínicos adversos más frecuentes, en pacientes revascularizados con circulación extracorpórea","Llanes Echevarría, José Ramón, Pérez López, Horacio, Rodríguez Nande, Lidia, Solís Cordero, Michel, Batista Castellanos, Maité, Bacallao San Julian, Francisco, Céspedes Arias, Gerardo, Mojena Morfa, Guillermo, Ramírez López, Milvio","Revista Cubana de Cirugía; 50(4); 462-471","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400006&lang=pt" 
"S0034-74932011000400007-cub","Reparación de la hernia poslaparotómica mediante un modelo de hernioplastia incisional","Musibay, Enia Ramón, Borges Sandrino, René","Revista Cubana de Cirugía; 50(4); 472-482","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400007&lang=pt" 
"S0034-74932011000400008-cub","Grado de conocimientos básicos sobre trauma en atención primaria, ¿cultura médica o necesidad?: a medical culture or a need","Labrada Despaigne, Alberto","Revista Cubana de Cirugía; 50(4); 483-489","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400008&lang=pt" 
"S0034-74932011000400009-cub","Resultados del tratamiento quirúrgico en un traumatismo pancreaticoduodenal","Jiménez Carrazana, Agustín Alberto, Cruz Alonso, Juan Ramón, Marrero Quiala, Luis Noel, Aguiar Mendoza, Armando","Revista Cubana de Cirugía; 50(4); 490-499","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400009&lang=pt" 
"S0034-74932011000400010-cub","Aplicación de la linfadenectomía estándar en el adenocarcinoma gástrico","Aguirre Fernández, Roberto Eduardo, de la LLera Domínguez, Gerardo, Peñón Guerra, Maria, Álvarez Pérez, Álvaro","Revista Cubana de Cirugía; 50(4); 500-508","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400010&lang=pt" 
"S0034-74932011000400011-cub","Logros y retos de la colecistectomía laparoscópica en Cuba","Zamora Santana, Orlando, Rodríguez López-Calleja, Carlos Arturo, Hernández Gutiérrez, José Manuel, Legrá Legrá, Jorge, Peña Pupo, Nerza Enid, Silvera García, José Ricardo","Revista Cubana de Cirugía; 50(4); 509-516","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400011&lang=pt" 
"S0034-74932011000400012-cub","Colecistectomía videolaparoscópica de urgencia en el paciente geriátrico","Almaguer Orges, Noel, Peña Pupo, Nerza Enid, Rodríguez Pascual, Yasmín, Peña Pérez, Carlos Rafael, Batista Feria, Rosell, Pupo Carracedo, Ranier Nelson","Revista Cubana de Cirugía; 50(4); 517-524","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400012&lang=pt" 
"S0034-74932011000400013-cub","Validación de la histerectomía laparoscópica por un solo puerto quirúrgico como una nueva técnica en Cuba","Barreras González, Javier Ernesto, Torres Peña, Rafael, Faife Faife, Bárbara, López Milhet, Ana Bertha, Torres Mora, Rosa María, Campillo Dono, Orlando","Revista Cubana de Cirugía; 50(4); 525-533","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400013&lang=pt" 
"S0034-74932011000400014-cub","Presentación de dos casos interesantes de divertículos epifrénicos operados por toracoscopia","Pereira Fraga, Jorge Gerardo, Martínez Alfonso, Miguel Ángel, de la Caridad Montero Ferrer, Sigfredo, Roque González, Rosalba, López Milhet, Ana Bertha, Hernández Gutiérrez, José Manuel","Revista Cubana de Cirugía; 50(4); 534-540","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400014&lang=pt" 
"S0034-74932011000400015-cub","Autodestrucción espontánea de una malformación arteriovenosa cerebral","Guevara Melcón, Antonio, Obregón Marín, Ashley, Roig Fabré, Esteban","Revista Cubana de Cirugía; 50(4); 541-547","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400015&lang=pt" 
"S0034-74932011000400016-cub","Adenoma corticosuprarrenal no funcionante","Reyes Balseiro, Evelio Salvador, Armas Pérez, Bárbaro Agustín, Díaz Pol, Daniel, Basulto Marrero, Eneysi","Revista Cubana de Cirugía; 50(4); 548-554","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400016&lang=pt" 
"S0034-74932011000400017-cub","Mioma uterino gigante","Sosa Martín, Gimel, Gutiérrez Gaytán, Luis Raúl, Crespo Galán, Adonis","Revista Cubana de Cirugía; 50(4); 555-559","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400017&lang=pt" 
"S0034-74932011000400018-cub","Absceso esplénico amebiano","Gil Manrique, Lázaro Fidel, Soler Morejón, Caridad, Crespo Acebal, Lourdes, Villa Valdés, Miriam, Alfonso Alfonso, Lázaro, Contreras Rojas, Isis Caridad","Revista Cubana de Cirugía; 50(4); 560-569","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400018&lang=pt" 
"S0034-74932011000400019-cub","Divertículo duodenal perforado como causa de abdomen agudo quirúrgico","Estévez Álvarez, Nizahel, Cruz Alonso, Juan Ramón, Rivero Martínez, Nuria, Estévez Trujillo, Nisaber Máximo, Bonachea Pérez, Yosbani","Revista Cubana de Cirugía; 50(4); 570-575","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400019&lang=pt" 
"S0034-74932011000400020-cub","Adenocarcinoma mucoproductor de colon con infiltración de estómago y metástasis ováricas (tumor de Krukenberg)","Mederos Curbelo, Orestes Noel, Barrera López, Ana, Castellanos González, Juan Antonio, Cantero Ronquillo, Alexis","Revista Cubana de Cirugía; 50(4); 576-583","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400020&lang=pt" 
"S0034-74932011000400021-cub","Fístula esofágica después de cirugía espinal","Ramos Díaz, Nélida, Leal Mursulí, Armando, Adefna Berrojo, Radamés, Adefna Pérez, Radamés Isaac, Izquierdo Lara, Francoise Themis, San Miguel, Detlef Oliu","Revista Cubana de Cirugía; 50(4); 584-589","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400021&lang=pt" 
"S0034-74932011000400022-cub","Tumor del estroma gastrointestinal del intestino delgado","Luna Gozá, Magaly Marión, Portales Pérez, Ramón, Echevarría Hernández, Fernando, Valdés, Jorge Luis, Satorre Roche, Jorge","Revista Cubana de Cirugía; 50(4); 590-596","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400022&lang=pt" 
"S0034-74932011000400023-cub","Hiperhidrosis esencial, recomendaciones para su tratamiento","Hernández Gutiérrez, José Manuel, Salinas Sedo, Gustavo, Nodal Ortega, Josefina","Revista Cubana de Cirugía; 50(4); 597-601","Revista Cubana de Cirugía","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-74932011000400023&lang=pt" 
"S0211-57352011000400012-esp","Mascando (chicle) espero...","Mediano, Juan","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 755-763","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400012&lang=pt" 
"S0211-57352011000400001-esp","El significado de las demandas &quot;menores&quot; en salud mental","Ortiz Lobo, Alberto","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 609-611","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400001&lang=pt" 
"S0211-57352011000400018-esp","Guía de práctica clínica de prevención y tratamiento de la conducta suicida I: Evaluación y tratamiento","","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 820-821","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400018&lang=pt" 
"S0211-57352011000400004-esp","Lindes fenomenológicos de la psiquiatría existencial","Solé Plans, Sergi","Revista de la Asociación Española de Neuropsiquiatría; 31(4); 647-660","Revista de la Asociación Española de Neuropsiquiatría","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0211-57352011000400004&lang=pt" 
"S1415-98482011000300001-scl","Discricionariedade na Política Monetária Brasileira após o Plano Real: um teste baseado na correlação de longo prazo entre inflação e produto","Araújo, Eurilton, Donha, Talita","Revista de Economia Contemporânea; 15(3); 375-405","Revista de Economia Contemporânea","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482011000300001&lang=pt" 
"S1415-98482011000300002-scl","Impactos da ascensão da China sobre a economia brasileira: comércio e convergência cíclica","Cunha, André Moreira, Bichara, Julimar da Silva, Monsueto, Sandro Eduardo, Lélis, Marcos Tadeu Caputi","Revista de Economia Contemporânea; 15(3); 406-440","Revista de Economia Contemporânea","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482011000300002&lang=pt" 
"S1415-98482011000300003-scl","Determinantes de guerra de preços e conluio no transporte aéreo brasileiro","Nascimento, Ana Carolina Campana, Vieira, Wilson da Cruz, Braga, Marcelo José","Revista de Economia Contemporânea; 15(3); 441-460","Revista de Economia Contemporânea","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482011000300003&lang=pt" 
"S1415-98482011000300005-scl","Brazilian endogenous trade policy: 1991-1998","Silva Junior, Geraldo Edmundo","Revista de Economia Contemporânea; 15(3); 483-511","Revista de Economia Contemporânea","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482011000300005&lang=pt" 
"S1415-98482011000300006-scl","Investimento e financiamento: um enfoque sobre empresas de capital aberto","Casagrande, Elton Eustáquio, Sartoris, Alexandre","Revista de Economia Contemporânea; 15(3); 512-536","Revista de Economia Contemporânea","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482011000300006&lang=pt" 
"S1415-98482011000300007-scl","José Ricardo Tauile: interpretações sobre relações de trabalho e modelos de desenvolvimento","Paixão, Marcelo","Revista de Economia Contemporânea; 15(3); 537-563","Revista de Economia Contemporânea","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482011000300007&lang=pt" 
"S1415-98482011000300004-scl","Negócios portugueses no Rio de Janeiro: um estudo sobre o Banco Português do Brasil (1918 a 1938)","Marques, Teresa Cristina de Novaes, Melo, Hildete Pereira de","Revista de Economia Contemporânea; 15(3); 461-482","Revista de Economia Contemporânea","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-98482011000300004&lang=pt" 
"S0717-95532011000300001-chl","INCLUSIÓN DE LA INVESTIGACIÓN EN ENFERMERÍA EN LAS AGENDAS CIENTÍFICO-TECNOLÓGICAS DE LOS PAÍSES LATINOAMERICANOS","Salazar Molina, Alide","Ciencia y enfermería; 17(3); 7-9","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000300001&lang=pt" 
"S0717-95532011000300002-chl","ALGUNOS ASPECTOS ESENCIALES DEL PENSAMIENTO DE JEAN WATSON Y SU TEORÍA DE CUIDADOS TRANSPERSONALES","Urra M, Eugenia, Jana A, Alejandra, García V, Marcela","Ciencia y enfermería; 17(3); 11-22","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000300002&lang=pt" 
"S0717-95532011000300003-chl","LA &quot;GESTIÓN DEL CUIDADO&quot; EN LA LEGISLACIÓN CHILENA (II) ESTADO ACTUAL","Milos Hurtado, Paulina, Bórquez Polloni, Blanca, Larrain Sundt, Ana Isabel","Ciencia y enfermería; 17(3); 23-33","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000300003&lang=pt" 
"S0717-95532011000300004-chl","CONSTRUCCIÓN EN RED DE UN CURRÍCULO BASADO EN COMPETENCIAS","Vásquez Aqueveque, Ana María, Apablaza Correa, Rosa, Osorio Olivares, Lidia, Zuñiga Aguirre, Josefina","Ciencia y enfermería; 17(3); 35-42","Ciencia y enfermería","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-95532011000300004&lang=pt" 
