"S0102-76382015000500001-scl","Overcoming Obstacles","Braile, Domingo M.","Brazilian Journal of Cardiovascular Surgery; 30(5); I-II","Brazilian Journal of Cardiovascular Surgery","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382015000500001&lang=pt" 
"S0100-06832015000501292-scl","Occurrence and Structure of Arbuscular Mycorrhizal Fungal Communities in Cassava after Cultivation of Cover Crops as Observed by the “PCR-DGGE” Technique","Heberle, Elaine dos Santos, Armas, Rafael Dutra de, Heberle, Daniel Alexandre, Stürmer, Sidney Luiz, Peruch, Luiz Augusto Martins, Lovato, Paulo Emílio, Soares, Cláudio Roberto Fonsêca Sousa","Revista Brasileira de Ciência do Solo; 39(5); 1292-1301","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501292&lang=pt" 
"S0100-06832015000501303-scl","Chemical and Biochemical Properties of Oxisols after Sewage Sludge Application for 16 Years","Yada, Marcela Midori, Melo, Wanderley José de, Mingotte, Fábio Luiz Checchio, Melo, Valéria Peruca de, Melo, Gabriel Maurício Peruca de","Revista Brasileira de Ciência do Solo; 39(5); 1303-1310","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501303&lang=pt" 
"S0100-06832015000501261-scl","Multiple Geotechnological Tools Applied to Digital Mapping of Tropical Soils","Alves, Marcelo Rodrigo, Demattê, José A. M., Barros, Pedro Paulo Silva","Revista Brasileira de Ciência do Solo; 39(5); 1261-1274","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501261&lang=pt" 
"S0100-06832015000501416-scl","Sustainability of Wood Productivity of Pinus TaedaBased on Nutrient Export and Stocks in the Biomass and in the Soil","Sixel, Ricardo Michael de Melo, Arthur Junior, José Carlos, Gonçalves, José Leonardo de Moraes, Alvares, Clayton Alcarde, Andrade, Gabriel Ramatis Pugliese, Azevedo, Antonio Carlos, Stahl, James, Moreira, Antônio Maurício","Revista Brasileira de Ciência do Solo; 39(5); 1416-1427","Revista Brasileira de Ciência do Solo","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501416&lang=pt" 
"S0100-06832015000501362-scl","Formas de Alumínio em Solos Ácidos Brasileiros com Teores Excepcionalmente Altos de Al3+ Extraível com KCI","Cunha, Gabriel Octávio de Mello, Almeida, Jaime Antonio de, Testoni, Samara Alves, Barboza, Bethina Bastos","Revista Brasileira de Ciência do Solo; 39(5); 1362-1377","Revista Brasileira de Ciência do Solo","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-06832015000501362&lang=pt" 
"S0034-76122015000501143-scl","Desafios na organização de parcerias público-privadas em saúde no Brasil. Análise de projetos estruturados entre janeiro de 2010 e março de 2014","Barbosa, Antonio Pires, Malik, Ana Maria","Revista de Administração Pública; 49(5); 1143-1165","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501143&lang=pt" 
"S0034-76122015000501107-scl","A descentralização na vigilância sanitária: trajetória e descompasso","Lucena, Regina Célia Borges de","Revista de Administração Pública; 49(5); 1107-1120","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501107&lang=pt" 
"S0034-76122015000501215-scl","Programa Cultura Viva e o campo organizacional da cultura: análise de políticas públicas pela perspectiva institucionalista","Medeiros, Anny Karine de, Alves, Mário Aquino, Farah, Marta Ferreira Santos","Revista de Administração Pública; 49(5); 1215-1235","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501215&lang=pt" 
"S0034-76122015000501083-scl","Pilares necesarios para una descentralización autónoma sin cooptación del poder central: reflexiones para el proceso descentralizador chileno","Valenzuela, Esteban, Pressacco, Fabián, Cienfuegos, Ignacio, Penaglia, Francesco","Revista de Administração Pública; 49(5); 1083-1106","Revista de Administração Pública","Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501083&lang=pt" 
"S0034-76122015000501121-scl","A descentralização das competências ambientais e a fiscalização do desmatamento na Amazônia","Schmitt, Jair, Scardua, Fernando Paiva","Revista de Administração Pública; 49(5); 1121-1142","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501121&lang=pt" 
"S0034-76122015000501167-scl","Os estados no Suas: uma análise da capacidade institucional dos governos estaduais na assistência social","Silva, André Luis Nogueira da","Revista de Administração Pública; 49(5); 1167-1192","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501167&lang=pt" 
"S0034-76122015000501193-scl","Cobrança do uso da água e comportamento dos usuários industriais na bacia hidrográfica do Piracicaba, Capivari e Jundiaí","Demajorovic, Jacques, Caruso, Carla, Jacobi, Pedro Roberto","Revista de Administração Pública; 49(5); 1193-1214","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501193&lang=pt" 
"S0034-76122015000501237-scl","Desempenho dos médicos na saúde da família - uma análise a partir dos princípios ordenadores em um município brasileiro","Silva, Viviane Aparecida Alvares da, Barbosa, Allan Claudius Queiroz, Rocha, Thiago Augusto Hernandes","Revista de Administração Pública; 49(5); 1237-1262","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501237&lang=pt" 
"S0034-76122015000501263-scl","IGovP: índice de avaliação da governança pública - instrumento de planejamento do Estado e de controle social pelo cidadão","Oliveira, Antonio Gonçalves de, Pisa, Beatriz Jackiu","Revista de Administração Pública; 49(5); 1263-1290","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501263&lang=pt" 
"S0034-76122015000501291-scl","A política afirmativa &quot;Argumento de Inclusão&quot; como forma de acesso à universidade pública: o caso da Universidade Federal do Rio Grande do Norte","Griner, Almog, Sampaio, Luciano Menezes Bezerra, Sampaio, Raquel Menezes Bezerra","Revista de Administração Pública; 49(5); 1291-1317","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501291&lang=pt" 
"S0034-76122015000501319-scl","Fatores associados à eficiência na alocação de recursos públicos à luz do modelo de regressão quantílica","Costa, Caio César de Medeiros, Ferreira, Marco Aurélio Marques, Braga, Marcelo José, Abrantes, Luiz Antônio","Revista de Administração Pública; 49(5); 1319-1347","Revista de Administração Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-76122015000501319&lang=pt" 
"S1022-51292015000400006-per","Validación del score AIMS65 para hemorragia digestiva alta en el Hospital Nacional Cayetano Heredia","Aguilar Sánchez, Víctor, Bravo Paredes, Eduar Alban, Pinto Valdivia, José Luis, Valenzuela Granados, Vanessa, Espinoza-Rios, Jorge Luis","Revista de Gastroenterología del Perú; 35(4); 323-328","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400006&lang=pt" 
"S1022-51292015000400010-per","VIPoma en retroperitoneo de adulto mayor, causa de diarrea crónica en localización infrecuente","Miranda, Gonzalo, Luna, Laura","Revista de Gastroenterología del Perú; 35(4); 355-357","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400010&lang=pt" 
"S1022-51292015000400013-per","Cáncer colorrectal en Latinoamérica: una enfermedad que necesitamos recordar","Torres-Román, Junior Smith, Toro-Huamanchumo, Carlos Jesús, Grados-Sánchez, Oswaldo","Revista de Gastroenterología del Perú; 35(4); 366-366","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400013&lang=pt" 
"S1022-51292015000400005-per","Tuberculosis abdominal en niños y adolescentes. Un desafío diagnóstico","Reto Valiente, Luz, Pichilingue Reto, Catherina, Pichilingue Prieto, Oscar, Dolores Cerna, Ketty","Revista de Gastroenterología del Perú; 35(4); 318-322","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400005&lang=pt" 
"S1022-51292015000400004-per","Surgical or endoscopic management for post-ERCP large transmural duodenal perforations: a randomized prospective trial","Artifon, Everson L. A, K. Minata, Mauricio, B. Cunha, Marco Antonio, P. Otoch, Jose, P. Aparicio, Dayse, K. Furuya, Carlos, B. Paione, José L.","Revista de Gastroenterología del Perú; 35(4); 313-317","Revista de Gastroenterología del Perú","Inglês","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400004&lang=pt" 
"S1022-51292015000400003-per","Comparación del valor pronóstico de mortalidad del Score Child Pugh y los modelos de pronóstico de enfermedad hepática crónica en pacientes con cirrosis hepática descompensada del Hospital Nacional Cayetano Heredia, Lima-Perú","Valenzuela Granados, Vanessa, Salazar-Quiñones, Maria, Cheng-Zárate, Lester, Malpica-Castillo, Alexander, Huerta Mercado, Jorge, Ticse, Ray","Revista de Gastroenterología del Perú; 35(4); 307-312","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400003&lang=pt" 
"S1022-51292015000400011-per","Vólvulo gástrico como causa de disnea: A propósito de un caso","León Valdivies, Yusbiel José, Saínz Menéndez, Benito, Fernández García, Sergio, Osés Herrera, Liliana","Revista de Gastroenterología del Perú; 35(4); 358-360","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400011&lang=pt" 
"S1022-51292015000400008-per","Colangiocarcinoma en tercio medio de la vía biliar principal tratado con cirugía radical en el Hospital Nacional Guillermo Almenara, Lima, Perú","Núñez Ju, Juan José, Anchante Castillo, Eduardo, Torres Cueva, Victor, Yeren Paredes, Cecilia, Carrasco Mascaro, Felix, Becerra, Oscar, Cordero Palomino, Ernesto, Sumire, Julia","Revista de Gastroenterología del Perú; 35(4); 343-348","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400008&lang=pt" 
"S1022-51292015000400012-per","Enfermedad de Wilson: forma hepática","Guerra Montero, Luis, Ortega Álvarez, Félix, Sumire Umeres, Julia, Cok García, Jaime","Revista de Gastroenterología del Perú; 35(4); 361-365","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400012&lang=pt" 
"S1022-51292015000400009-per","Esofagitis necrotizante aguda (esófago negro) con estenosis compleja secundaria","Gómez, Álvaro A., Guerrero, Diego, Hani, Albis C., Cañadas, Raúl","Revista de Gastroenterología del Perú; 35(4); 349-354","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400009&lang=pt" 
"S1022-51292015000400002-per","¿Cómo manejan la infección por Helicobacter pylori los médicos gastroenterólogos del Perú? Estudio basado en una encuesta realizada en el 2014","Escala Perez-Reyes, Andrea Ysela, Jiménez Carranza, Andrea Estefanía, Bussalleu Rivera, Alejandro","Revista de Gastroenterología del Perú; 35(4); 295-305","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400002&lang=pt" 
"S1022-51292015000400007-per","Endoscopic-ultrasound versus percutaneous-guided celiac plexus block for chronic pancreatitis pain: A systematic review and meta-analysis","Nobre Moura, Renata, Hourneaux De Moura, Eduardo Guimarães, Marques Bernardo, Wanderley, Otoch, Jose P, Castillo Bustamante, Fabio Alberto, Vieira Albers, Débora, Rodela Silva, Gustavo Luis, Marques Chaves, Dalton, de Almeida Artifon, Everson Luiz","Revista de Gastroenterología del Perú; 35(4); 333-341","Revista de Gastroenterología del Perú","Inglês","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400007&lang=pt" 
"S1022-51292015000400001-per","Las sociedades científicas y la responsabilidad social en salud","Soriano Álvarez, César","Revista de Gastroenterología del Perú; 35(4); 293-293","Revista de Gastroenterología del Perú","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1022-51292015000400001&lang=pt" 
"S0871-34132015000500003-prt","Association between parity and breast cancer among women in north-central Nigeria: an exploratory case-control analysis","Kana, Musa Abubakar, Ari, Maikano, Solomon, Poki, Lunet, Nuno","Arquivos de Medicina; 29(5); 132-134","Arquivos de Medicina","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132015000500003&lang=pt" 
"S0871-34132015000500004-prt","Aleitamento materno de crianças muito pré-termo e de crianças de termo em contexto hospitalar","Alves, Elisabete, Magano, Raquel, Amorim, Mariana, Silva, Susana","Arquivos de Medicina; 29(5); 135-137","Arquivos de Medicina","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132015000500004&lang=pt" 
"S0871-34132015000500001-prt","Em tempo de recessão, os adolescentes portugueses continuam saudáveis e felizes ou são ainda saudáveis mas já não felizes?","Matos, Margarida Gaspar de, Reis, Marta, Camacho, Inês, Simões, Celeste, Gomez-Baya, Diego, Mota, Catarina, Tomé, Gina, Gaspar, Tânia, Machado, Maria do Céu","Arquivos de Medicina; 29(5); 116-122","Arquivos de Medicina","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132015000500001&lang=pt" 
"S0871-34132015000500002-prt","Uma perspectiva clínica sobre a utilidade da calcitonina e do antigénio carcinoembrionário na abordagem do carcinoma medular da tiroide: revisão da literatura","Magalhães, Daniela, Vinha, Eduardo, Carvalho, Davide","Arquivos de Medicina; 29(5); 123-131","Arquivos de Medicina","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-34132015000500002&lang=pt" 
"S1018-130X2015000400011-per","El paciente y el personal de salud: Visiones e intereses diferentes","León-Jiménez, Franco","Revista Medica Herediana; 26(4); 272-273","Revista Medica Herediana","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2015000400011&lang=pt" 
"S1018-130X2015000400001-per","¿Por qué la tasa de publicación de las tesis en Medicina es baja?: Posibles explicaciones","Miyahira, Juan","Revista Medica Herediana; 26(4); 207-208","Revista Medica Herediana","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2015000400001&lang=pt" 
"S0102-311X2015001002069-scl","Debate","Coelho, Vera Schattan P.","Cadernos de Saúde Pública; 31(10); 2069-2071","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001002069&lang=pt" 
"S0102-311X2015001202039-spa","Conflitos de interesse em alimentação e nutrição","Gomes, Fabio da Silva","Cadernos de Saúde Pública; 31(10); 2039-2046","Cadernos de Saúde Pública","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015001202039&lang=pt" 
"S0102-311X2015001002062-scl","A 15a Conferência Nacional de Saúde ouvirá os clamores do povo?","Müller Neto, Julio S","Cadernos de Saúde Pública; 31(10); 2062-2063","Cadernos de Saúde Pública","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2015001002062&lang=pt" 
"S1018-130X2015000400010-per","La Universidad Peruana Cayetano Heredia, la investigación y el problema de los ensayos clínicos","Maguiña Vargas, Ciro","Revista Medica Herediana; 26(4); 267-271","Revista Medica Herediana","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1018-130X2015000400010&lang=pt" 
"S0102-311X2015001202059-spa","Reconhecer e superar os limites da participação institucionalizada","Escorel, Sarah","Cadernos de Saúde Pública; 31(10); 2059-2062","Cadernos de Saúde Pública","Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2015001202059&lang=pt" 
"S1019-43552015000400001-per","Posgrado: 25 años de excelencia académica","Mas López, Janett","Revista Estomatológica Herediana; 25(4); 253-254","Revista Estomatológica Herediana","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1019-43552015000400001&lang=pt" 
"S1019-43552015000400005-per","Enfermedad periodontal en pacientes diabéticos tipo 2 con y sin obesidad en Lima, Perú","Quezada Carrera, José Carlos, Sacsaquispe Contreras, Sonia, Gutiérrez Ventura, Fredy, del Castillo López, César, López Pinedo, Martha","Revista Estomatológica Herediana; 25(4); 278-287","Revista Estomatológica Herediana","Espanhol","2015","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1019-43552015000400005&lang=pt" 
"S0873-65612015000300008-prt","A remarkable congress and a popular general secretary: CIAP/SIEF, Arnhem 1955 and Jorge Dias","Rogan, Bjarne","Etnográfica; 19(3); 567-576","Etnográfica","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300008&lang=pt" 
"S0873-65612015000300010-prt","Marketing car love in an age of fear: an anthropological approach to the emotional life of a world of automobiles","Lutz, Catherine","Etnográfica; 19(3); 593-603","Etnográfica","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300010&lang=pt" 
"S0873-65612015000300001-prt","Estados posibles: travesías, ilegalismos y controles en la Triple Frontera","Renoldi, Brígida","Etnográfica; 19(3); 417-440","Etnográfica","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300001&lang=pt" 
"S0873-65612015000300004-prt","Mediações do cuidado no âmbito do Programa Saúde da Família em Itaparica, Brasil","Tavares, Fátima, Caroso, Carlos, Santana, Carolina","Etnográfica; 19(3); 489-513","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300004&lang=pt" 
"S0873-65612015000300002-prt","Entre “actitudes sospechosas” y “disparos intimidatorios”: el relato policial en los libros de guardia del Comando Radioeléctrico de Córdoba en los años 70","Paiaro, Melisa","Etnográfica; 19(3); 441-461","Etnográfica","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300002&lang=pt" 
"S0873-65612015000300003-prt","O “mundo do crime” e a “lei da favela”: aspectos simbólicos da violência de gangues na região metropolitana de Belo Horizonte","Zilli, Luís Felipe","Etnográfica; 19(3); 463-487","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300003&lang=pt" 
"S0873-65612015000300005-prt","Haciendo sexo/género/deseo en la(s) noche(s) cordobesa(s): una etnografía sobre intercambios (hetero)eróticos","Bianciotti, María Celeste","Etnográfica; 19(3); 515-536","Etnográfica","Espanhol","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300005&lang=pt" 
"S0873-65612015000300006-prt","A arte urbana entre ambientes: “dobras” entre a cidade “material” e o ciberespaço","Diógenes, Glória","Etnográfica; 19(3); 537-556","Etnográfica","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300006&lang=pt" 
"S0873-65612015000300009-prt","Shaping lives: negotiating and narrating memories","Aronsson, Peter","Etnográfica; 19(3); 577-591","Etnográfica","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300009&lang=pt" 
"S0873-65612015000300011-prt","Ethnobiological research and ethnographic challenges in the “ecological era”","Frazão-Moreira, Amélia","Etnográfica; 19(3); 605-624","Etnográfica","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300011&lang=pt" 
"S0718-33052015000400001-chl","El rol de las universidades regionales en el proceso descentralizador de Chile: una perspectiva desde la economía del conocimiento","Rodríguez-Ponce, Emilio, Pedraja-Rejas, Liliana","Ingeniare. Revista chilena de ingeniería; 23(4); 493-495","Ingeniare. Revista chilena de ingeniería","Inglês, Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052015000400001&lang=pt" 
"S0718-33052015000400015-chl","Water retention curve of soil-cement composite material","Norambuena-Contreras, José","Ingeniare. Revista chilena de ingeniería; 23(4); 647-654","Ingeniare. Revista chilena de ingeniería","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052015000400015&lang=pt" 
"S0718-33052015000400016-chl","The fast multipole boundary element method performance evaluation for topological optimization procedure","Anflor, Carla T. M, Braga, Luciana M, de Albuquerque, Eder L","Ingeniare. Revista chilena de ingeniería; 23(4); 655-662","Ingeniare. Revista chilena de ingeniería","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052015000400016&lang=pt" 
"S0718-33052015000400002-chl","Control de movimiento robótico con detección cognitiva y facial mediante Emotiv EEG","Monge Lay, Sebastián, Aracena Pizarro, Diego","Ingeniare. Revista chilena de ingeniería; 23(4); 496-504","Ingeniare. Revista chilena de ingeniería","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052015000400002&lang=pt" 
"S0718-33052015000400004-chl","Hacia las arquitecturas cognitivas conscientes: aplicación en el dominio de los videojuegos","Castillo O, Luis F, González B, Manuel, Isaza E, Gustavo, Vélez, Jairo I","Ingeniare. Revista chilena de ingeniería; 23(4); 514-525","Ingeniare. Revista chilena de ingeniería","Espanhol","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-33052015000400004&lang=pt" 
"S0873-65612015000300007-prt","How people shape their lives, express their emotions and create their places: the Lisbon 2011 SIEF","Saraiva, Clara","Etnográfica; 19(3); 559-566","Etnográfica","Inglês","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0873-65612015000300007&lang=pt" 
"S1699-695X2015000300003-esp","Factores relacionados con la empatía en estudiantes de medicina de la Universidad de Cartagena","Vidal Madera Anaya, Meisser, Tirado Amador, Lesbia Rosa, González Martínez, Farith","Revista Clínica de Medicina de Familia; 8(3); 185-192","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000300003&lang=pt" 
"S0213-91112015000500018-esp","Pacientes frecuentadores/as en servicios de urgencias hospitalarios","Aguilar Mulet, Juan Mariano, Fernández Alonso, Cesáreo, Fuentes Ferrer, Manuel Enrique, González Armengol, Juan Jorge","Gaceta Sanitaria; 29(5); 394-396","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500018&lang=pt" 
"S0213-91112015000500005-esp","Menú escolar de los centros de enseñanza secundaria de Madrid: conocimiento y cumplimiento de las recomendaciones del Sistema Nacional de Salud","Berradre-Sáenz, Belén, Royo-Bordonada, Miguel Ángel, Bosqued, María José, Moya, María Ángeles, López, Lázaro","Gaceta Sanitaria; 29(5); 341-346","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500005&lang=pt" 
"S0213-91112015000500016-esp","Protege, y defiende tu salud también en el trabajo","Ollé-Espluga, Laia, Vergara-Duarte, Montse, Benach, Joan","Gaceta Sanitaria; 29(5); 393-393","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500016&lang=pt" 
"S0213-91112015000500003-esp","Victimización sexual autorreportada en adolescentes españoles comunitarios y en colectivos de riesgo","Pereda, Noemí, Abad, Judit, Guilera, Georgina, Arch, Mila","Gaceta Sanitaria; 29(5); 328-334","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500003&lang=pt" 
"S0213-91112015000500002-esp","El tratado de libre comercio entre los Estados Unidos y la Unión Europea y sus posibles impactos en la sanidad española","Navarro, Vicenç","Gaceta Sanitaria; 29(5); 326-327","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500002&lang=pt" 
"S0213-91112015000500012-esp","Measuring precarious employment in times of crisis: the revised Employment Precariousness Scale (EPRES) in Spain","Vives, Alejandra, González, Francisca, Moncada, Salvador, Llorens, Clara, Benach, Joan","Gaceta Sanitaria; 29(5); 379-382","Gaceta Sanitaria","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500012&lang=pt" 
"S0213-91112015000500021-esp","","García Mochón, Leticia","Gaceta Sanitaria; 29(5); 398-399","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500021&lang=pt" 
"S0213-91112015000500020-esp","","Gotsens, Mercè","Gaceta Sanitaria; 29(5); 397-397","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500020&lang=pt" 
"S0213-91112015000500017-esp","Accesibilidad a los datos de investigación en salud pública: eficiencia y reproducibilidad versus confidencialidad","Martínez-Beneito, Miguel A., Zurriaga, Óscar","Gaceta Sanitaria; 29(5); 394-394","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500017&lang=pt" 
"S0213-91112015000500011-esp","La precariedad laboral medida de forma multidimensional: distribución social y asociación con la salud en Cataluña","Benach, Joan, Julià, Mireia, Tarafa, Gemma, Mir, Jordi, Molinero, Emilia, Vives, Alejandra","Gaceta Sanitaria; 29(5); 375-378","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500011&lang=pt" 
"S1699-695X2015000300001-esp","&quot;Pagar por publicar&quot; en revistas científicas","López-Torres Hidalgo, Jesús","Revista Clínica de Medicina de Familia; 8(3); 179-181","Revista Clínica de Medicina de Familia","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1699-695X2015000300001&lang=pt" 
"S0213-91112015000500014-esp","Elaboración de una herramienta para la vigilancia de indicadores de calidad de la docencia en la formación especializada de Medicina Preventiva y Salud Pública","Gil-Borrelli, Christian Carlo, Latasa, Pello, Reques, Laura, Alemán, Guadalupe","Gaceta Sanitaria; 29(5); 387-389","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500014&lang=pt" 
"S0213-91112015000500010-esp","Algo no estamos haciendo bien cuando informamos a los/las pacientes tras un evento adverso","Mira, José Joaquín, Lorenzo, Susana","Gaceta Sanitaria; 29(5); 370-374","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500010&lang=pt" 
"S0213-91112015000500008-esp","Prevalencia y predictores del consumo de sustancias psicoactivas entre varones en prisión","Caravaca-Sánchez, Francisco, Falcón Romero, María, Luna, Aurelio","Gaceta Sanitaria; 29(5); 358-363","Gaceta Sanitaria","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500008&lang=pt" 
"S0213-91112015000500007-esp","Estimating trends in the prevalence of problematic cocaine use (1999-2008)","Espelt, Albert, Domingo-Salvany, Antònia, Sánchez-Niubó, Albert, Marí-Dell&#039;Olmo, Marc, Brugal, M. Teresa","Gaceta Sanitaria; 29(5); 353-357","Gaceta Sanitaria","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112015000500007&lang=pt" 
