"S0717-34582010000400009-chl","Valorization of raw glycerol for citric acid production by Yarrowia lipolytica yeast","Rywinska, Anita, Rymowicz, Waldemar, Marcinkiewicz, Marta","Electronic Journal of Biotechnology; 13(4); 9-10","Electronic Journal of Biotechnology","Inglês","2010","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-34582010000400009&lang=pt" 
"S1516-35982010000700015-scl","Validação das relações dos aminoácidos metionina, treonina, triptofano e valina com a lisina digestível na proteína ideal em rações para porcas em lactação","Haese, Douglas, Donzele, Juarez Lopes, Oliveira, Rita Flávia Miranda de, Kill, João Luís, Abreu, Márvio Lobão Teixeira de, Saraiva, Alysson, Silva, Francisco Carlos de Oliveira, Puppo, Débora Del","Revista Brasileira de Zootecnia; 39(7); 1497-1502","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700015&lang=pt" 
"S1516-35982010000700017-scl","Probiótico na ração ou inoculado em ovos embrionados: 1. desempenho de pintos de corte desafiados com Salmonella Enteritidis","Leandro, Nadja Susana Mogyca, Oliveira, Adson Santa Cruz de, Gonzales, Elisabeth, Café, Marcos Barcellos, Stringhini, José Henrique, Andrade, Maria Auxiliadora","Revista Brasileira de Zootecnia; 39(7); 1509-1516","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700017&lang=pt" 
"S1516-35982010000700018-scl","Aproveitamento de nutrientes e de energia da ração de codornas japonesas em postura com o uso de fitase","Lima, Heder José D&#039;Avila, Barreto, Sergio Luiz de Toledo, Albino, Luiz Fernando Teixeira, Melo, Diane Santos, Ballod, Mellina de Abreu, Almeida, Rodrigo Lopes de","Revista Brasileira de Zootecnia; 39(7); 1517-1522","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700018&lang=pt" 
"S1516-35982010000700019-scl","Ractopamine levels for finishing barrows maintained in heat stress","Sanches, Josilene Figueiredo, Kiefer, Charles, Carrijo, Alfredo Sampaio, Moura, Mariana Souza de, Silva, Elizangela Alves da, Santos, Alexandre Pereira dos","Revista Brasileira de Zootecnia; 39(7); 1523-1529","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700019&lang=pt" 
"S1516-35982010000700020-scl","Passionflower supplementation in diets of Japanese qualis at rearing and laying periods","Silva, Janaina Della Torre da, Gravena, Rodrigo Antonio, Marques, Rafael Henrique, Silva, Vanessa Karla, Hada, Fabricio Hirota, Moraes, Vera Maria Barbosa de, Malheiros, Ramon Diniz","Revista Brasileira de Zootecnia; 39(7); 1530-1537","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700020&lang=pt" 
"S1516-35982010000700021-scl","Fractions of carbohydrates and of nitrogenous compounds of tropical grasses at different cutting ages","Campos, Patrícia Regina de Souza Siqueira, Silva, José Fernando Coelho da, Vásquez, Hernán Maldonado, Vittori, Andréa, Silva, Martinho de Almeida e","Revista Brasileira de Zootecnia; 39(7); 1538-1547","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700021&lang=pt" 
"S1516-35982010000700023-scl","Postweaning growth of the non-carcass components of Texel crossbred lambs","Galvani, Diego Barcelos, Pires, Cleber Cassol, Wommer, Tatiana Pfüller, Oliveira, Franciele de, Kodayssi, Georges Petrarca Teixeira, Griebler, Letieri","Revista Brasileira de Zootecnia; 39(7); 1558-1564","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700023&lang=pt" 
"S1516-35982010000700025-scl","Ingestive behavior of feedlot finished young bulls fed different concentrate levels in the diet","Missio, Regis Luis, Brondani, Ivan Luiz, Alves Filho, Dari Celestino, Silveira, Magali Floriano da, Freitas, Leandro da Silva, Restle, João","Revista Brasileira de Zootecnia; 39(7); 1571-1578","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700025&lang=pt" 
"S1516-35982010000700026-scl","Effects of inclustion and exposition times of sugar cane to calcium oxide on the physiologic and digestive parameters of Nellore heifers","Pina, Douglas dos Santos, Valadares Filho, Sebastião de Campos, Azevêdo, José Augusto Gomes, Barbosa, Analívia Martins, Valadares, Rilene Ferreira Diniz, Detmann, Edenio","Revista Brasileira de Zootecnia; 39(7); 1579-1586","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700026&lang=pt" 
"S1516-35982010000700027-scl","Características físico-químicas de fontes proteicas e suas interações sobre a degradação ruminal e a taxa de passagem","Queiroz, Mário Adriano Ávila, Susin, Ivanete, Pires, Alexandre Vaz, Ferreira, Evandro Maia, Mendes, Clayton Quirino, Mourão, Gerson Barreto","Revista Brasileira de Zootecnia; 39(7); 1587-1594","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700027&lang=pt" 
"S1516-35982010000700030-scl","Características da carcaça e da carne de tourinhos terminados em confinamento, recebendo diferentes níveis de concentrado na dieta","Missio, Regis Luis, Brondani, Ivan Luiz, Alves Filho, Dari Celestino, Restle, João, Arboitte, Miguelangelo Ziegler, Segabinazzi, Luciane Rumpel","Revista Brasileira de Zootecnia; 39(7); 1610-1617","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700030&lang=pt" 
"S1516-35982010000700022-scl","Milk yield and composition, feed intake and stocking rate of crossbread cows in tropical grasses managed in a rotational grazing system","Fukumoto, Nelson Massaru, Damasceno, Julio Cesar, Deresz, Fermino, Martins, Carlos Eugênio, Cóser, Antônio Carlos, Santos, Geraldo Tadeu dos","Revista Brasileira de Zootecnia; 39(7); 1548-1557","Revista Brasileira de Zootecnia","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700022&lang=pt" 
"S1516-35982010000700029-scl","Composição tecidual da carcaça e perfil de ácidos graxos da carne de cordeiros terminados a pasto ou em confinamento","Fernandes, Maria Angela Machado, Monteiro, Alda Lúcia Gomes, Poli, César Henrique Espírito Candal, Barros, Carina Simionato de, Almeida, Rodrigo de, Ribeiro, Ticiany Maria Dias","Revista Brasileira de Zootecnia; 39(7); 1600-1609","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010000700029&lang=pt" 
"S0120-53072010000200002-col","Características de la prescripción por Enfermería en la ciudad de Cali, Colombia","Céspedes Zamora, Leydy Diana, Bedoya Londoño, Catherine, Palacios Gómez, Mauricio","Investigación y Educación en Enfermería; 28(2); 163-170","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200002&lang=pt" 
"S0120-53072010000200003-col","Comparison of the pain severity, drug leakage and ecchymosis rates caused by the application on tramadol intramuscular injection in Z-track and Air-lock techniques","Najafidolatabad, Shahla, Malekzadeh, Janmohamad, Mohebbinovbandegani, Zinat","Investigación y Educación en Enfermería; 28(2); 24-33","Investigación y Educación en Enfermería","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200003&lang=pt" 
"S0120-53072010000200016-col","Teoría, práctica e investigación en enfermería: Marie-Luise Friedmann en conversación con Rafael Pineda Perdomo","Pineda Perdomo, Rafael","Investigación y Educación en Enfermería; 28(2); 282-285","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200016&lang=pt" 
"S0120-53072010000200015-col","Facultad de Enfermería de la Universidad de Antioquia: sesenta años marcando trayectorias en la formación profesional","Castañeda Montoya, Mabel, Pérez Peláez, Liria","Investigación y Educación en Enfermería; 28(2); 275-281","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200015&lang=pt" 
"S0120-53072010000200014-col","El sentir enfermero ante la muerte de un ser querido","Fernández, Alba Rosa","Investigación y Educación en Enfermería; 28(2); 267-274","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200014&lang=pt" 
"S0120-53072010000200013-col","Enseñanza de la Enfermería y relación docente asistencial en el marco educacional y sanitario chileno","Salgado París, Jacqueline Ester, Sanhueza Alvarado, Olivia","Investigación y Educación en Enfermería; 28(2); 258-266","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200013&lang=pt" 
"S0120-53072010000200012-col","Promoción de la esperanza y resiliencia familiar: Prácticas apreciativas","Borges Charepe, Zaida, Silva Figueiredo, Maria Henriqueta de Jesús","Investigación y Educación en Enfermería; 28(2); 250-257","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200012&lang=pt" 
"S0120-53072010000200011-col","Condiciones de vida en zonas palúdicas de Antioquia (Colombia), 2005","Carmona Fonseca, Jaime, Uscátegui Peñuela, Rosa Magdalena, Correa Botero, Adriana María","Investigación y Educación en Enfermería; 28(2); 240-249","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200011&lang=pt" 
"S0120-53072010000200010-col","Factores asociados a consumo de tabaco durante el último año en estudiantes de educación superior","Zuzulich Pavez, María Soledad, Cabieses Valdés, Báltica, Pedrals Gibbons, Nuria, Contreras Escudero, Lorena, Martínez Aldunate, Daniel, Muñoz Serrano, Mónica, Espinoza Sepúlveda, Manuel","Investigación y Educación en Enfermería; 28(2); 232-239","Investigación y Educación en Enfermería","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072010000200010&lang=pt" 
"S0074-02762010000400002-scl","Manson&#039;s schistosomiasis in the undernourished mouse: some recent findings","Coutinho, Eridan M, Oliveira, Sheilla A de, Barros, Andréia F de, Silva, Fabiana L, Ramos, Renata P","Memórias do Instituto Oswaldo Cruz; 105(4); 359-366","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400002&lang=pt" 
"S0074-02762010000400010-scl","Interobserver variability of ultrasound parameters in portal hypertension","Sebastianes, Patricia Moreno, Sales, Danilo Moulin, Santos, José Eduardo Mourão, Leão, Alberto Ribeiro de Souza, Costa, Juliana Dantas da, Takemoto, Kenji, Capobianco, Júlia, Bezerra, Alexandre Sérgio de Araújo, D&#039;Ippolito, Giuseppe","Memórias do Instituto Oswaldo Cruz; 105(4); 409-413","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400010&lang=pt" 
"S0074-02762010000400013-scl","Angiogenesis and schistosomiasis","Andrade, Zilton A, Santana, Thaynã Souto","Memórias do Instituto Oswaldo Cruz; 105(4); 436-439","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400013&lang=pt" 
"S0074-02762010000400014-scl","Omental and pleural milky spots: different reactivity patterns in mice infected with Schistosoma mansoni reveals coelomic compartmentalisation","Panasco, Mônica S, Pelajo-Machado, Marcelo, Lenzi, Henrique Leonel","Memórias do Instituto Oswaldo Cruz; 105(4); 440-444","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400014&lang=pt" 
"S0074-02762010000400016-scl","Clinical and laboratory evaluation of schistosomiasis mansoni patients in Brazilian endemic areas","Pereira, Luciano Fernandes, Gazzaneo, Andrei Leite, Melo, Roberta Maria Pereira Albuquerque de, Tenório, Hugo Cabral, Oliveira, Darlan Silva de, Alves, Maria Sonia Correia, Gama, Danielle Correia, Wyszomirska, Rozangela Maria de Almeida Fernandes","Memórias do Instituto Oswaldo Cruz; 105(4); 449-453","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400016&lang=pt" 
"S0074-02762010000400017-scl","Clinical-epidemiologic profile of the schistosomal myeloradiculopathy in Pernambuco, Brazil","Araújo, Karina Conceição GM de, Silva, Cristiana da Rosa e, Santos, Alexsandra Glória A dos, Barbosa, Constança Simões, Ferrari, Teresa CA","Memórias do Instituto Oswaldo Cruz; 105(4); 454-459","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400017&lang=pt" 
"S0074-02762010000400019-scl","Schistosoma mansoni: magnetic resonance analysis of liver fibrosis according to WHO patterns for ultrasound assessment of schistosomiasis-related morbidity","Silva, Luciana CS, Andrade, Luciene M, Queiroz, Leonardo C de, Voieta, Izabela, Azeredo, Letícia M, Antunes, Carlos MF, Lambertucci, José R","Memórias do Instituto Oswaldo Cruz; 105(4); 467-470","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400019&lang=pt" 
"S0074-02762010000400020-scl","Serum hyaluronan and collagen IV as non-invasive markers of liver fibrosis in patients from an endemic area for schistosomiasis mansoni: a field-based study in Brazil","Marinho, Carolina Coimbra, Bretas, Thales, Voieta, Izabela, Queiroz, Leonardo Campos de, Ruiz-Guevara, Raiza, Teixeira, Antônio Lúcio, Antunes, Carlos Maurício, Prata, Aluízio, Lambertucci, José Roberto","Memórias do Instituto Oswaldo Cruz; 105(4); 471-478","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400020&lang=pt" 
"S0074-02762010000400033-scl","Schistosomiasis risk mapping in the state of Minas Gerais, Brazil, using a decision tree approach, remote sensing data and sociological indicators","Martins-Bedê, Flávia T, Dutra, Luciano V, Freitas, Corina C, Guimarães, Ricardo JPS, Amaral, Ronaldo S, Drummond, Sandra C, Carvalho, Omar S","Memórias do Instituto Oswaldo Cruz; 105(4); 541-548","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400033&lang=pt" 
"S0074-02762010000400034-scl","Current epidemiological status of schistosomiasis in the state of Pernambuco, Brazil","Barbosa, Constança Simões, Araújo, Karina Conceição, Sevilla, Manuel Alexander Amarista, Melo, Fabio, Gomes, Elainne Christine de Souza, Souza-Santos, Reinaldo","Memórias do Instituto Oswaldo Cruz; 105(4); 549-554","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400034&lang=pt" 
"S0074-02762010000400036-scl","The prevalence of schistosomiasis in school-aged children as an appropriate indicator of its prevalence in the community","Pereira, Ana Paula Braz, Favre, Tereza Cristina, Galvão, Aline Favre, Beck, Lilian, Barbosa, Constança Simões, Pieri, Otávio Sarmento","Memórias do Instituto Oswaldo Cruz; 105(4); 563-569","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400036&lang=pt" 
"S0074-02762010000400037-scl","Factors related to transmission of and infection with Schistosoma mansoni in a village in the South-eastern Region of Brazil","Enk, Martin Johannes, Lima, Anna Carolina Lustosa, Barros, Heliton da Silva, Massara, Cristiano Lara, Coelho, Paulo Marcos Zech, Schall, Virginia Torres","Memórias do Instituto Oswaldo Cruz; 105(4); 570-577","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400037&lang=pt" 
"S0074-02762010000400039-scl","Accessibility to and utilisation of schistosomiasis-related health services in a rural area of state of Minas Gerais, Brazil","Reis, Dener Carlos dos, Kloos, Helmut, King, Charles, Quites, Humberto Ferreira Oliveira, Matoso, Leonardo Ferreira, Coelho, Kellen Rosa, Gazzinelli, Andrea","Memórias do Instituto Oswaldo Cruz; 105(4); 587-597","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400039&lang=pt" 
"S0074-02762010000400009-scl","Schistosomal myeloradiculopathy in a low-prevalence area: 27 cases (14 autochthonous) in Campinas, São Paulo, Brazil","Freitas, André Ricardo Ribas, Oliveira, Augusto César Penalva, Silva, Luiz Jacintho","Memórias do Instituto Oswaldo Cruz; 105(4); 398-408","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400009&lang=pt" 
"S0074-02762010000400030-scl","A geoprocessing approach for studying and controlling schistosomiasis in the state of Minas Gerais, Brazil","Guimarães, Ricardo José de Paula Souza, Freitas, Corina Costa, Dutra, Luciano Vieira, Scholte, Ronaldo Guilherme Carvalho, Martins-Bedé, Flávia Toledo, Fonseca, Fernanda Rodrigues, Amaral, Ronaldo Santos, Drummond, Sandra Costa, Felgueiras, Carlos Alberto, Oliveira, Guilherme Corrêa, Carvalho, Omar Santos","Memórias do Instituto Oswaldo Cruz; 105(4); 524-531","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400030&lang=pt" 
"S0074-02762010000400018-scl","Correlation of biological serum markers with the degree of hepatic fibrosis and necroinflammatory activity in hepatitis C and schistosomiasis patients","Morais, Clarice Neuenschwander Lins de, Carvalho, Bruno de Melo, Melo, Wlademir Gomes de, Melo, Fábio Lopes de, Lopes, Edmundo Pessoa de Almeida, Domingues, Ana Lúcia Coutinho, Jucá, Norma, Martins, João Roberto Maciel, Diniz, George Tadeu Nunes, Montenegro, Silvia Maria Lucena","Memórias do Instituto Oswaldo Cruz; 105(4); 460-466","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000400018&lang=pt" 
"S1516-35982010001300001-scl","Propriedade Intelectual: proteção e gestão estratégica do conhecimento","Araújo, Elza Fernandes, Barbosa, Cynthia Mendonça, Queiroga, Elaine dos Santos, Alves, Flávia Ferreira","Revista Brasileira de Zootecnia; 39(); 1-10","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010001300001&lang=pt" 
"S1516-35982010001300002-scl","Redes, alianças estratégicas e intercooperação: o caso da cadeia produtiva de carne bovina","Braga, Marcelo José","Revista Brasileira de Zootecnia; 39(); 11-16","Revista Brasileira de Zootecnia","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982010001300002&lang=pt" 
"S0100-85872010000100002-scl","Judaísmo e homossexualidade no Rio de Janeiro: notas de uma pesquisa","Machado, Maria das Dores Campos, Barros, Myriam Lins de, Piccolo, Fernanda Delvalhas","Religião &amp; Sociedade; 30(1); 11-31","Religião &amp; Sociedade","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-85872010000100002&lang=pt" 
"S1132-05592010000200005-esp","Percepciones y Actitudes hacia la Violencia de Pareja contra la Mujer en Inmigrantes Latinoamericanos en España","Gracia, Enrique, Herrero, Juan, Lila, Marisol, Fuente, Asur","Psychosocial Intervention; 19(2); 135-144","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200005&lang=pt" 
"S1132-05592010000200002-esp","Contraste de la Efectividad del CBCA en la Evaluación de la Credibilidad en Casos de Violencia de Género","Arce, Ramón, Fariña, Francisca, Vilariño, Manuel","Psychosocial Intervention; 19(2); 109-119","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200002&lang=pt" 
"S1132-05592010000200008-esp","Una Experiencia de Investigación, Formación e Intervención con Hombres Penados por Violencia contra la Mujer en la Universidad de Valencia: Programa Contexto","Lila, Marisol, Catalá, Alba, Conchell, Raquel, García, Antonio, Lorenzo, María Victoria, Pedrón, Vicente, Terreros, Elena","Psychosocial Intervention; 19(2); 167-179","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200008&lang=pt" 
"S1132-05592010000200001-esp","Investigación e Intervención en Violencia contra la Mujer en las Relaciones de Pareja","Lila, Marisol","Psychosocial Intervention; 19(2); 105-108","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200001&lang=pt" 
"S1132-05592010000200007-esp","Diseño e Implementación del Programa Galicia de Reeducación de Maltratadores: Una Respuesta Psicosocial a una Necesidad Social y Penitenciaria","Arce, Ramón, Fariña, Francisca","Psychosocial Intervention; 19(2); 153-166","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200007&lang=pt" 
"S1132-05592010000200010-esp","Intervención en Violencia de Género: Consideraciones en Torno al Tratamiento","Romero, Inmaculada","Psychosocial Intervention; 19(2); 191-199","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200010&lang=pt" 
"S1132-05592010000200011-esp","Francisca Fariña, Ramón Arce y Gualberto Buela-Casal (eds.). Violencia de Género. Tratado Psicológico y Legal. Editorial Biblioteca Nueva. Madrid, 2009","Cano, M. Carmen","Psychosocial Intervention; 19(2); 201-202","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200011&lang=pt" 
"S1132-05592010000200009-esp","Programas Europeos de Intervención para Hombres que Ejercen Violencia de Género: Panorámica y Criterios de Calidad","Geldschläger, Heinrich, Beckmann, Stefan, Jungnitz, Ludger, Puchert, Ralf, Stabingis, Ansis Jurgis, Dully, Cyril, Kraus, Heinrich, Logar, Rosa, Dotterud, Per Kristian, Lorentzen, Jørgen, Schweier, Sibylle","Psychosocial Intervention; 19(2); 181-190","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200009&lang=pt" 
"S1132-05592010000200004-esp","Emociones Poderosas y no Poderosas ante Conflictos de Pareja: Diferencias de Género","Valor-Segura, Inmaculada, Expósito, Francisca, Moya, Miguel","Psychosocial Intervention; 19(2); 129-134","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200004&lang=pt" 
"S1132-05592010000200006-esp","Reeducación de Maltratadores: Una Experiencia de Intervención desde la Perspectiva de Género","Expósito, Francisca, Ruiz, Sergio","Psychosocial Intervention; 19(2); 145-151","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200006&lang=pt" 
"S1132-05592010000200003-esp","Percepción Social de la Violencia en la Pareja desde los Estereotipos de Género","Cantera, Leonor M., Blanch, Josep M.","Psychosocial Intervention; 19(2); 121-127","Psychosocial Intervention","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-05592010000200003&lang=pt" 
"S0256-95742010000700001-sza","Misplaced trust? Gaping flaws in drug approval and licensing","Ncayiyana, Daniel J","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700001&lang=pt" 
"S0256-95742010000700002-sza","SAMJ&#039;s widening interest","van Niekerk, JP","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700002&lang=pt" 
"S0256-95742010000700004-sza","Surviving in the public sector","Larsen, J V","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700004&lang=pt" 
"S0256-95742010000700005-sza","Meckel&#039;s diverticulitis revisited","Solomons, Hilary Denis","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700005&lang=pt" 
"S0256-95742010000700006-sza","Mercury exposure in a low-income community in South Africa","Wiwanitkit, Viroj","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700006&lang=pt" 
"S0256-95742010000700007-sza","Mother and child care services &#039;insufficient to save lives&#039;- HSRC report","Bateman, Chris","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700007&lang=pt" 
"S0256-95742010000700008-sza","Gauteng MEC shifts corruption focus to health care workers","Bateman, Chris","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700008&lang=pt" 
"S0256-95742010000700009-sza","Crowded wards, lousy admin contribute to death and suffering","Bateman, Chris","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700009&lang=pt" 
"S0256-95742010000700010-sza","Achieving the HIV and AIDS National Strategic Plan: a practical calculator for local target setting in district health facilities","Leydon, Nicholas G, Venter, Francois, Webster, Patricia D, Moleko, Winnie, Osih, Regina, Barker, Pierre M","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700010&lang=pt" 
"S0256-95742010000700011-sza","Reversible nephrotic syndrome secondary to pulmonary hydatid disease","Gargah, Tahar, Goucha-Louzir, Rim, Gharbi, Youssef, Lakhoua, Rachid Mohamed","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700011&lang=pt" 
"S0256-95742010000700012-sza","Lodewyk Adrian Vosloo (Vossie)","Zaaijman, J du T","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700012&lang=pt" 
"S0256-95742010000700013-sza","Andreas Vesalius: the Making, the Madman, and the Myth","Morris, Alan G","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700013&lang=pt" 
"S0256-95742010000700014-sza","The scramble for influenza vaccine in 2010","Mendelson, Marc","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700014&lang=pt" 
"S0256-95742010000700015-sza","Validation of a dosing regimen for fixed-dose, weight-adjusted, subcutaneous unfractionated heparin for the acute treatment of venous thrombo-embolism in a population from a resource-constrained environment","Munsamy, J I, Kertland, H, Parrish, A","SAMJ: South African Medical Journal; 100(7); -","SAMJ: South African Medical Journal","Inglês","2010","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742010000700015&lang=pt" 
