"S0021-75572011000500016-scl","Gravidade das coinfecções virais em lactentes hospitalizados com infecção por vírus sincicial respiratório","Bezerra, Patrícia G. M., Duarte, Maria do Carmo M. B., Britto, Murilo C. A., Correia, Jailson B.","Jornal de Pediatria; 87(5); 461-462","Jornal de Pediatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0021-75572011000500016&lang=pt" 
"S0121-49932011000200013-col","Innovación en hidrocarburos en Colombia","Estévez-Bretón, Juan Benavides","Revista de Ingeniería; (spe34); 83-85","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200013&lang=pt" 
"S0121-49932011000200012-col","Innovación del gobierno colombiano para el sector minero energético","González, Tomás","Revista de Ingeniería; (spe34); 80-82","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200012&lang=pt" 
"S0121-49932011000200011-col","Innovación en los sectores de la minería y la energía","Gutiérrez Pemberty, Javier","Revista de Ingeniería; (spe34); 75-79","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200011&lang=pt" 
"S0121-49932011000200010-col","Innovación en la industria minera: Estrategias empresariales y de política pública recientes en Chile","Maggi, Claudio E","Revista de Ingeniería; (spe34); 67-74","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200010&lang=pt" 
"S0121-49932011000200009-col","The Dynamics of the Regional Innovation around the Oil and Gas Industries: Cases of Stavanger and Aberdeen","Gjelsvik, Martin","Revista de Ingeniería; (spe34); 61-66","Revista de Ingeniería","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200009&lang=pt" 
"S0034-71672011000500017-scl","Práticas alimentares no primeiro ano de vida","Lima, Ana Paula Esmeraldo, Javorski, Marly, Vasconcelos, Maria Gorete Lucena de","Revista Brasileira de Enfermagem; 64(5); 912-918","Revista Brasileira de Enfermagem","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672011000500017&lang=pt" 
"S0121-49932011000200004-col","Revistas de ingeniería: Notas sobre sus orígenes","Vargas Caicedo, Hernando","Revista de Ingeniería; (spe34); 11-15","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200004&lang=pt" 
"S0121-49932011000200005-col","20 años de guía en la construcción del capital social de la Facultad de Ingeniería de la Universidad de los Andes","Zarama, Roberto, Díaz, Adriana, Montes, Felipe, Meisel, José David, Calderón, Juan Pablo, Lemoine, Pablo, Bucheli, Victor, Russy, Viviana","Revista de Ingeniería; (spe34); 16-24","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200005&lang=pt" 
"S0121-49932011000200006-col","Palabras de Instalación. Foro “Innovación en los sectores de la minería y la energía”, 26 de Julio de 2011","Gauthier, Alain","Revista de Ingeniería; (spe34); 43-43","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200006&lang=pt" 
"S0121-49932011000200007-col","Las locomotoras del desarrollo: Minas, energía e innovación","Estupiñán Vargas, Fernando, Polanía, Olga Lucía","Revista de Ingeniería; (spe34); 44-48","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200007&lang=pt" 
"S0121-49932011000200001-col","","","Revista de Ingeniería; (spe34); 3-4","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200001&lang=pt" 
"S0121-49932011000200002-col","Revista de Ingeniería: Espejo del progreso de la Facultad de Ingeniería y de la Universidad de los Andes","Gauthier, Alain","Revista de Ingeniería; (spe34); 6-6","Revista de Ingeniería","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-49932011000200002&lang=pt" 
"S0185-11012011000200001-mex","The Kinematics And Velocity Ellipsoid Of The G III Stars","Branham, Richard L.","Revista mexicana de astronomía y astrofísica; 47(2); 197-209","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200001&lang=pt" 
"S0185-11012011000200010-mex","uvby - β Photoelectric Photometry of the Open Clusters NGC 6811 and NGC 6830","Peña, J. H., Fox Machado, L., García, H., Rentería, A., Skinner, S., Espinosa, A., Romero, E.","Revista mexicana de astronomía y astrofísica; 47(2); 309-321","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200010&lang=pt" 
"S0185-11012011000200011-mex","The Cometary Cavity Created by an Aligned Streaming Environment/Collimated Outflow Interaction","López-Cámara, D., Esquivel, A., Cantó, J., Raga, A. C., Velázquez, P. F., Rodríguez-González, A.","Revista mexicana de astronomía y astrofísica; 47(2); 323-331","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200011&lang=pt" 
"S0185-11012011000200012-mex","The Proper Motion of the Large Magellanic Cloud Revisited","Pedreros, M. H.","Revista mexicana de astronomía y astrofísica; 47(2); 333-344","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200012&lang=pt" 
"S0185-11012011000200013-mex","Space Reddenings For Fifteen Galactic Cepheids","Turner, D. G., MacLellan, R. F., Henden, A. A., Berdnikov, L. N.","Revista mexicana de astronomía y astrofísica; 47(2); 345-356","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200013&lang=pt" 
"S0185-11012011000200014-mex","Missing Seyfert Galaxies","Tovmassian, Hrant M., Yam, O.","Revista mexicana de astronomía y astrofísica; 47(2); 357-360","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200014&lang=pt" 
"S0185-11012011000200015-mex","The Nature And Origin of Narrow Line AGN Activity in a Sample of Isolated SDSS Galaxies","Coziol, R., Torres-Papaqui, J. P., Plauchu-Frayn, I., Islas-Islas, J. M., Ortega-Minakata, R. A., Neri-Larios, D. M., Andernach, H.","Revista mexicana de astronomía y astrofísica; 47(2); 361-383","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200015&lang=pt" 
"S0185-11012011000200016-mex","Kinematics From Spectral Lines for AGN Outflows Based On Time-Independent Radiation-Driven Wind Theory","Ramírez, J. M.","Revista mexicana de astronomía y astrofísica; 47(2); 385-399","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200016&lang=pt" 
"S0185-11012011000200017-mex","Kinematic Ages of the Central Stars of Planetary Nebulae","Maciel, W. J., Rodrigues, T. S., Costa, R. D. D.","Revista mexicana de astronomía y astrofísica; 47(2); 401-407","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200017&lang=pt" 
"S0185-11012011000200018-mex","Atmospheric Aerosol Variability Over The Region of San Pedro Martir from Modis Data","Araiza Quijano, Mario R., Cruz-González, Irene","Revista mexicana de astronomía y astrofísica; 47(2); 409-424","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200018&lang=pt" 
"S0185-11012011000200019-mex","An Overview of the Observational and Theoretical Studies of HH 1 and 2","Raga, A. C., Reipurth, B., Cantó, J., Sierra-Flores, M. M., Guzmán, M. V.","Revista mexicana de astronomía y astrofísica; 47(2); 425-437","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200019&lang=pt" 
"S0185-11012011000200002-mex","Speckle Interferometry at the Oservatorio Astronómico Nacional: III","Orlov, V. G., Voitsekhovich, V. V., Guerrero, C. A., Ángeles, F., Farah Simon, A., Luna, E., Vázquez Robledo, R.","Revista mexicana de astronomía y astrofísica; 47(2); 211-217","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200002&lang=pt" 
"S0185-11012011000200020-mex","John Peter Phillips 1949-2011","Kemp, Simon, Navarro, Silvana G., Corral, Luis J.","Revista mexicana de astronomía y astrofísica; 47(2); 439-440","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200020&lang=pt" 
"S0185-11012011000200021-mex","Alfonso Serrano 1950-2011","Carramiñana, Alberto","Revista mexicana de astronomía y astrofísica; 47(2); 441-442","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200021&lang=pt" 
"S0185-11012011000200003-mex","Upper Main Sequence Stars with Anomalous Abundances: The HGMN Stars HR 3273, HR 8118, HR 8567 and HR 8937","Saffe, C., Núñez, N., Levato, H.","Revista mexicana de astronomía y astrofísica; 47(2); 219-234","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200003&lang=pt" 
"S0185-11012011000200004-mex","On The Stellar And Baryonic Mass Fractions Of Central Blue And Red Galaxies","Rodríguez-Puebla, A., Avila-Reese, V., Firmani, C., Colín, P.","Revista mexicana de astronomía y astrofísica; 47(2); 235-253","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200004&lang=pt" 
"S0185-11012011000200005-mex","Spectral Morphology and Rotation in The Open Cluster NGC 6025","Grosso, Mónica, Levato, Hugo","Revista mexicana de astronomía y astrofísica; 47(2); 255-259","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200005&lang=pt" 
"S0185-11012011000200006-mex","Wind Structure of the Wolf-Rayet Star EZ CMa = HD 50896","Flores, Aaron, Koenigsberger, Gloria, Cardona, Octavio, Cruz, Lelio de la","Revista mexicana de astronomía y astrofísica; 47(2); 261-275","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200006&lang=pt" 
"S0185-11012011000200007-mex","Variable Jets with Non-Top Hat Ejection Cross Sections: A Model For The Knots of the HH 34 Jet","Raga, A. C., Noriega-Crespo, A., Kajdic, P., Colle, F. De, López-Cámara, D., Esquivel, A.","Revista mexicana de astronomía y astrofísica; 47(2); 277-288","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200007&lang=pt" 
"S0185-11012011000200008-mex","An Intepretive Ballistic Model for Quasi-Symmetric Bipolar Jet Systems","Raga, A. C., Noriega-Crespo, A., Rodríguez-Ramírez, J. C., Lora, V., Stapelfeldt, K. R., Carey, S. J.","Revista mexicana de astronomía y astrofísica; 47(2); 289-295","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200008&lang=pt" 
"S0185-11012011000200009-mex","V1898 CYGNI: An Interacting Eclipsing Binary in the Vicinity of North America Nebula","Dervisoglu, A., Çakirli, Ö., Ibanoglu, C., Sipahi, E.","Revista mexicana de astronomía y astrofísica; 47(2); 297-307","Revista mexicana de astronomía y astrofísica","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-11012011000200009&lang=pt" 
"S0370-41062011000500001-chl","Trasplante hepático donante vivo: una mirada particular","Soriano B, Humberto E","Revista chilena de pediatría; 82(5); 379-380","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500001&lang=pt" 
"S0370-41062011000500012-chl","La educación sexual debe comenzar en el hogar y continuar en la escuela","Schonhaut B, Luisa, Millán K, Teresa","Revista chilena de pediatría; 82(5); 454-460","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500012&lang=pt" 
"S0370-41062011000500002-chl","Profilaxis primaria de várices esofágicas en pediatría","Gana A, Juan Cristóbal","Revista chilena de pediatría; 82(5); 381-387","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500002&lang=pt" 
"S0370-41062011000500003-chl","Caracterización psicométrica, motora y funcional en niños con parálisis cerebral","Escobar H, Raúl, Núñez F, Alicia, Henao V, Ángela, Cerda L, Jaime, Cox M, Alfonso, Miranda M, Marcela","Revista chilena de pediatría; 82(5); 388-394","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500003&lang=pt" 
"S0370-41062011000500004-chl","Incidencia y evolución de membrana hialina en menores de 35 semanas según crecimiento intrauterino","Mena N, Patricia, Smith R, Jeanne, Milet L, Beatriz, Toro J, Claudia, Arredondo S, Fernando, Llanos M, Adolfo","Revista chilena de pediatría; 82(5); 395-401","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500004&lang=pt" 
"S0370-41062011000500005-chl","Ecografía renal con Doppler en el diagnóstico de pielonefritis aguda en niños","Cavagnaro S, Felipe, Schonhaut B, Luisa, Morales K, Bárbara, Espinoza G, Aníbal","Revista chilena de pediatría; 82(5); 402-409","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500005&lang=pt" 
"S0370-41062011000500006-chl","Dermatitis atópica en niños: estudio comparativo en dos grupos etarios","Dei-Cas, Pablo G, Acuña, María Karina, Dei-Cas, Ignacio","Revista chilena de pediatría; 82(5); 410-418","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500006&lang=pt" 
"S0370-41062011000500007-chl","Hidranencefalia en un recién nacido por toxoplasmosis congénita","Gaete M, Beatriz, Estay N, Alberto, Mesa L, Tomás","Revista chilena de pediatría; 82(5); 419-425","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500007&lang=pt" 
"S0370-41062011000500008-chl","Síndrome nefrótico congénito por mutación del gen de la nefrina: Caso clínico","Azócar P, Marta","Revista chilena de pediatría; 82(5); 426-431","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500008&lang=pt" 
"S0370-41062011000500009-chl","Inducción de la pubertad en el síndrome de Turner","Menéndez A, Marcela, Rumie C, Karime, García B, Hernán","Revista chilena de pediatría; 82(5); 432-438","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500009&lang=pt" 
"S0370-41062011000500010-chl","Caso clínico-radiológico","Barrera Q, Francisco, Riquelme R, Joel, Espinoza G, Aníbal, Bareño Q, Sandra","Revista chilena de pediatría; 82(5); 439-446","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500010&lang=pt" 
"S0370-41062011000500011-chl","Fundamentos para la extensión de la edad pediátrica hasta el término de la adolescencia a nivel de toda la red asistencial de salud: Recomendación del Comité de Adolescencia de la Sociedad Chilena de Pediatría","Gaete P, Verónica, Henríquez C, M. Eugenia, Robledo H, Paz, Zubarew G, Tamara, Peralta V, Eldreth, Sagredo B, Claudia, Funes D, Francisco","Revista chilena de pediatría; 82(5); 447-453","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500011&lang=pt" 
"S0370-41062011000500013-chl","Temporal trends and inequality in under-5 mortality from diarrea","Melli, Lígia C. F. L, Walkman, Eliseu A","Revista chilena de pediatría; 82(5); 461-461","Revista chilena de pediatría","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500013&lang=pt" 
"S0370-41062011000500014-chl","Diversity and prevalence of antiretroviral genotypic resistance mutations among HIV-1-infected children","Almeida, Flávia J, Berezin, Eitan N, Rodrigues, Rosángela, Sáfadi, Marco A. P, Arnoni, Mariana V, Oliveira, Cristina, Brígido, Luis F. M","Revista chilena de pediatría; 82(5); 462-462","Revista chilena de pediatría","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500014&lang=pt" 
"S0370-41062011000500015-chl","Cartas al Editor","Latorre L, Juan José","Revista chilena de pediatría; 82(5); 463-463","Revista chilena de pediatría","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062011000500015&lang=pt" 
"S0327-07932011000400001-arg","","Laín, S., Sommerfeld, M.","Latin American applied research; 41(4); 301-304","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400001&lang=pt" 
"S0327-07932011000400002-arg","","Voll, F.A.P., Palú, F., Santos, J.B.O.","Latin American applied research; 41(4); 305-310","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400002&lang=pt" 
"S0327-07932011000400003-arg","","Mesquita, T.J., Nogueira, R.P., Bastos, I.N.","Latin American applied research; 41(4); 311-315","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400003&lang=pt" 
"S0327-07932011000400004-arg","","Rodriguez, M.H., Ruiz, M. del C.","Latin American applied research; 41(4); 317-323","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400004&lang=pt" 
"S0327-07932011000400005-arg","","Xavier, G. M., Boaventura, K. M., Peixoto, F.C.","Latin American applied research; 41(4); 325-329","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400005&lang=pt" 
"S0327-07932011000400006-arg","","El-Kabeir, S. M. M.","Latin American applied research; 41(4); 331-337","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400006&lang=pt" 
"S0327-07932011000400007-arg","","Costanza, V., Rivadeneira, P.S.","Latin American applied research; 41(4); 339-351","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400007&lang=pt" 
"S0327-07932011000400008-arg","","Srinivasacharya, D., Kaladhar, K.","Latin American applied research; 41(4); 353-358","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400008&lang=pt" 
"S0327-07932011000400009-arg","","Zhang, W., Su, H., Liang, Y., Han, Z.","Latin American applied research; 41(4); 359-364","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400009&lang=pt" 
"S0327-07932011000400010-arg","","Paz, R.R., Storti, M.A., Castro, H.G., Dalcín, L.D.","Latin American applied research; 41(4); 365-377","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400010&lang=pt" 
"S0327-07932011000400011-arg","","Falcinelli, O.A., Elaskar, S.A., Godoy, L.A.","Latin American applied research; 41(4); 379-388","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400011&lang=pt" 
"S0327-07932011000400012-arg","","Meira, G.R., Oliva, H.M.","Latin American applied research; 41(4); 389-401","Latin American applied research","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0327-07932011000400012&lang=pt" 
"S1981-77462011000200007-scl","Valores atribuídos ao trabalho e expectativa de futuro: como os jovens se posicionam?","Lachtim, Sheila Aparecida Ferreira, Soares, Cássia Baldini","Trabalho, Educação e Saúde; 9(2); 277-294","Trabalho, Educação e Saúde","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462011000200007&lang=pt" 
"S1025-02552011000500002-cub","Aspectos médicos, genéticos y psicosociales del síndrome Usher","Dyce Gordon, Elisa, Mapolón Arcendor, Yolanda, Santana Álvarez, Jorge","Revista Archivo Médico de Camagüey; 15(5); 781-790","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500002&lang=pt" 
"S1025-02552011000500003-cub","Trastornos de la fertilidad y aberraciones cromosómicas asociadas","Pimentel Benítez, Héctor I, Martín Cuesta, Nelson, García Borrego, Aniorland, Gómez Benítez, Zoraya, Angulo Cebada, Elizabeth, Iglesias Carnot, Hilda E","Revista Archivo Médico de Camagüey; 15(5); 791-801","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500003&lang=pt" 
"S1025-02552011000500004-cub","Utilidad del monitoreo hemodinámico invasivo con catéter de Swan-Ganz en pacientes","Machado García, Jorge Luis, Pérez Sarmientos, Raúl Antonio, Basulto Barroso, Manuel, González Rodríguez, Gonzalo","Revista Archivo Médico de Camagüey; 15(5); 802-811","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500004&lang=pt" 
"S1025-02552011000500005-cub","Impacto de una estrategia educativa estomatológica dirigida a pacientes diabéticos tipo 1 en edad pediátrica","Mendiola Betancourt, Beatriz María, Fernández Franch, Neyda, Gutiérrez Macías, Antonio M, Machado Temes, María Eugenia, Torres Romo, Ubaldo Roberto, Manso Armas, Jorge Raúl","Revista Archivo Médico de Camagüey; 15(5); 812-825","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500005&lang=pt" 
"S1025-02552011000500006-cub","Comportamiento de la hipoacusia neurosensorial en niños","Álvarez Amador, Héctor Eduardo, Vega Ulloa, Nuris, Castillo Toledo, Luis, Santana Álvarez, Jorge, Betancourt Camargo, María de los Ángeles, Miranda Ramos, María de los Ángeles","Revista Archivo Médico de Camagüey; 15(5); 826-838","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500006&lang=pt" 
"S1025-02552011000500007-cub","Lesión por quemadura en el adulto mayor","Moya Rosa, Enrique J, Faces Sánchez, Marbelia","Revista Archivo Médico de Camagüey; 15(5); 839-847","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500007&lang=pt" 
"S1025-02552011000500001-cub","Limitación del esfuerzo terapéutico en las unidades de atención al paciente grave","Betancourt, Gilberto","Revista Archivo Médico de Camagüey; 15(5); 776-780","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500001&lang=pt" 
"S1025-02552011000500008-cub","Craneotomía limitada para el tratamiento de los hematomas traumáticos agudos en el adulto mayor","Mosquera Betancourt, Gretel, Varela Hernández, Ariel, Suárez Monné, Denis, Bethartes Sotomayor, Yanmara","Revista Archivo Médico de Camagüey; 15(5); 848-858","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500008&lang=pt" 
"S1025-02552011000500009-cub","Acromegalia: presentación de un caso","Aguilar Oliva, Serguey, Escobar Morí, Clemencia, Peña Guevara, Rebeca, Filiberto Céspedes, Antonio","Revista Archivo Médico de Camagüey; 15(5); 859-864","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500009&lang=pt" 
"S1025-02552011000500010-cub","Hemangioendotelioma de intestino delgado: causa poco frecuente de hemorragia digestiva alta","Flores Delgado, Enrique Adrián, Flores Miranda, Enrique","Revista Archivo Médico de Camagüey; 15(5); 865-872","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500010&lang=pt" 
"S1025-02552011000500011-cub","Colgajo fasciomuscular del gastrocnemio medial: presentación de un caso","Pichardo León, Narciso, Puente Álvarez, Antonio, Basulto Gómez, Maité, Puig Rodríguez, Augusto","Revista Archivo Médico de Camagüey; 15(5); 873-881","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500011&lang=pt" 
"S1025-02552011000500012-cub","Mixoma auricular izquierdo: presentación de dos casos","de Quesada López, Fernando, González Anca, Ángel, Rodríguez Huguet, Marllelis","Revista Archivo Médico de Camagüey; 15(5); 882-890","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500012&lang=pt" 
"S1025-02552011000500013-cub","Meningioma intraventricular del trígono derecho: reporte de un caso","Casares Delgado, Jorge A, Pardo Camacho, Guillermo, Ochoa Varela, Selkis, Rondón Martínez, Evarelis","Revista Archivo Médico de Camagüey; 15(5); 891-898","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500013&lang=pt" 
"S1025-02552011000500014-cub","Placa vulnerable: nuevos horizontes en su diagnóstico y tratamiento","Tartabull Poutriel, Kiopper, Nicolau Pestana, Elizabeth, Báez Medina, Rene, Culay Pérez, Alexis","Revista Archivo Médico de Camagüey; 15(5); 899-916","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500014&lang=pt" 
"S1025-02552011000500015-cub","Envejecimiento fisiológico y predisposición al trauma craneoencefálico","Mosquera Betancourt, Gretel","Revista Archivo Médico de Camagüey; 15(5); 917-932","Revista Archivo Médico de Camagüey","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1025-02552011000500015&lang=pt" 
"S0104-44782011000300019-scl","Relatório de pareceristas da Revista de Sociologia e Política em 2011","","Revista de Sociologia e Política; 19(40); 5-7","Revista de Sociologia e Política","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782011000300019&lang=pt" 
"S1445-73772011000200003-sza","Exploring the online health information seeking experiences of older adults","Mayoh, Joanne, Todres, Les, Bond, Carol S.","Indo-Pacific Journal of Phenomenology; 11(2); 1-13","Indo-Pacific Journal of Phenomenology","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772011000200003&lang=pt" 
"S1445-73772011000200006-sza","Phenomenology and human science research today","Galvin, Kate","Indo-Pacific Journal of Phenomenology; 11(2); 1-4","Indo-Pacific Journal of Phenomenology","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772011000200006&lang=pt" 
"S1445-73772011000200007-sza","Five master classes in qualitative analysis","Ashworth, Peter","Indo-Pacific Journal of Phenomenology; 11(2); 1-5","Indo-Pacific Journal of Phenomenology","Inglês","2011","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1445-73772011000200007&lang=pt" 
