"S0120-35842014000200005-col","¿Edificar o educar?: Impacto de los megacolegios en pruebas estandarizadas Saber 11°","Velasco Rodríguez, Tatiana","Desarrollo y Sociedad; (74); 181-223","Desarrollo y Sociedad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-35842014000200005&lang=pt" 
"S1130-01082014000800009-esp","Peritoneal tuberculosis: radiographic diagnosis","Ospina-Moreno, Carolina, González-Gambau, Jorge, Montejo-Gañán, Inmaculada, Castán-Senar, Alba, Sarría-Octavio-de-Toledo, Luis, Martínez-Mombila, Elena","Revista Española de Enfermedades Digestivas; 106(8); 548-551","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000800009&lang=pt" 
"S1130-01082014000800001-esp","Obesity-related non-alcoholic fatty liver disease (NAFLD): a multifactorial process","Carazo, Ángel, Salmerón, Javier","Revista Española de Enfermedades Digestivas; 106(8); 501-504","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000800001&lang=pt" 
"S1130-01082014000800016-esp","Dermatitis herpetiformis in Brazilan male celiac disease patients: a case series","Silva Kotze, Lorete Maria da, Dalla Vecchia, Luiz Alexandre, Nisihara, Renato, Kotze, Luiz Roberto","Revista Española de Enfermedades Digestivas; 106(8); 562-564","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000800016&lang=pt" 
"S1130-01082014000800003-esp","Value of a step-up diagnosis plan: CRP and CT-scan to diagnose and manage postoperative complications after major abdominal surgery","Straatman, Jennifer, Cuesta, Miguel A., Gisbertz, Suzanne S., van der Peet, Donald L.","Revista Española de Enfermedades Digestivas; 106(8); 515-521","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000800003&lang=pt" 
"S1130-01082014000800011-esp","Cuerpos extraños en el tracto digestivo alto: ¿qué entendemos por un cuerpo extraño en el esófago?","Llompart Rigo, Alfredo, Vila Navarro, Silvia","Revista Española de Enfermedades Digestivas; 106(8); 556-556","Revista Española de Enfermedades Digestivas","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000800011&lang=pt" 
"S1130-01082014000800006-esp","Usefulness of Tc-99m labelled heat-denatured red blood cell scintigraphy for diagnosis of peritoneal splenosis in a patient with hepatocellular cancer: a case report","García-Gómez, Francisco Javier, Martínez-Valle-Torres, María Dolores, Ramos-Moreno, Esperanza, Amrani-Raissouni, Tomader, Moya-Espinosa, Pedro, Sanz-Viedma, Salomé, Jiménez-Hoyuela, José Manuel","Revista Española de Enfermedades Digestivas; 106(8); 540-541","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000800006&lang=pt" 
"S1130-01082014000800013-esp","Neuroendocrine carcinoma of the common bile duct","Navas-Cuéllar, José Aurelio, Álamo-Martínez, José María, Bernal-Bellido, Carmen, Martín-Pérez, Beatriz, Marín-Gómez, Luis Miguel, Suárez-Artacho, Gonzalo, Serrano-Díez-Canedo, Juan, Gómez-Bravo, Miguel Ángel, Padillo-Ruiz, Javier","Revista Española de Enfermedades Digestivas; 106(8); 558-560","Revista Española de Enfermedades Digestivas","Inglês","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082014000800013&lang=pt" 
"S1870-39252014000400010-mex","Descifrando a los NINIS: Un estudio para Nuevo León y México","Méndez Barrón, Rosana","Región y sociedad; 26(61); 349-355","Región y sociedad","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252014000400010&lang=pt" 
"S2179-83972014000400375-scl","Tratamento Endovascular dos Aneurismas de Artéria Poplítea","Volpato, Marilia G., Metzger, Patrick Bastos, Folino, Maria Claudia, Rossi, Fabio Henrique, Moreira, Samuel Martins, Saleh, Mohamed Hassan, Izukawa, Nilo Mitsuru, Kambara, Antonio Massamitsu","Revista Brasileira de Cardiologia Invasiva; 22(4); 375-381","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972014000400375&lang=pt" 
"S2179-83972014000400382-scl","Oclusão Percutânea do Apêndice Atrial Esquerdo e do Forame Oval Patente no Mesmo Procedimento sem Necessidade de Punção Transeptal","Chamié, Francisco, Chamié, Daniel, Simões, Luiz Carlos do Nascimento, Guérios, Ênio, Tress, João Carlos","Revista Brasileira de Cardiologia Invasiva; 22(4); 382-385","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972014000400382&lang=pt" 
"S2179-83972014000400386-scl","Tratamento Endovascular de Aneurisma de Aorta Abdominal pela Técnica de Chaminé","Araujo, Adriano Gonçalves de, Souza, Fábio Henrique Ribeiro de, Fernandes, Fernando Henrique, Barbosa, Flávio Passos, Jatene, José Antônio, Câmara, Paulo Cézar Guimarães","Revista Brasileira de Cardiologia Invasiva; 22(4); 386-389","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972014000400386&lang=pt" 
"S2179-83972014000400390-scl","Infarto com Supradesnivelamento do Segmento ST e Trombo Coronariano Extenso em Paciente com Anemia Falciforme","Pivatto Jr., Fernando, Krepsky, Ana Maria, Piardi, Diogo Silva, Mossmann, Márcio, Gus, Miguel, Wainstein, Marco Vugman","Revista Brasileira de Cardiologia Invasiva; 22(4); 390-393","Revista Brasileira de Cardiologia Invasiva","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-83972014000400390&lang=pt" 
"S1727-99332014000300001-per","Descripción de Coiffaitarctia imperatrix sp. nov. (Lepidoptera: Erebidae: Arctiini) de la Amazonía de Perú","Grados, Juan","Revista Peruana de Biología; 21(3); 203-206","Revista Peruana de Biología","Espanhol","2014","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1727-99332014000300001&lang=pt" 
"S1665-109X2014000200010-mex","Propuesta de acompañamiento psicosocial con familias migrantes","Martínez Mendizábal, David, Estrada Maldonado, Sandra","Sinéctica; (43); 01-14","Sinéctica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-109X2014000200010&lang=pt" 
"S1665-109X2014000200011-mex","Interculturalidad y educación intercultural en México","Cházaro, Eva","Sinéctica; (43); 01-02","Sinéctica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-109X2014000200011&lang=pt" 
"S1665-109X2014000200012-mex","Producción de conocimiento y formación de investigadores","Gutiérrez Serrano, Norma Georgina","Sinéctica; (43); 01-16","Sinéctica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-109X2014000200012&lang=pt" 
"S1665-109X2014000200013-mex","Reconstrucción del rol docente de la educación media superior: De enseñante tradicional a enseñante mediador","Macías Esparza, Ana Cecilia, Valdés Dávila, Ma. Guadalupe","Sinéctica; (43); 01-13","Sinéctica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-109X2014000200013&lang=pt" 
"S1665-109X2014000200014-mex","Aprendizaje en proyectos situados: la universidad fuera del aula. Reflexiones a partir de la experiencia","Herrerías Brunel, Cecilia, Isoard Viesca, Ma. Verónica","Sinéctica; (43); 01-16","Sinéctica","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-109X2014000200014&lang=pt" 
"S1870-39252014000400003-mex","Desistimiento fiscal, incertidumbre y propiedad social en los municipios de México","Chávez Maza, Luis Augusto","Región y sociedad; 26(61); 87-117","Región y sociedad","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-39252014000400003&lang=pt" 
"S0185-33252014000600004-mex","Adversidad psicosocial, psicopatología y funcionamiento en hermanos adolescentes en alto riesgo (HAR) con y sin trastorno por déficit de atención con hiperactividad (TDAH)","Palacios-Cruz, Lino, Arias-Caballero, Adriana, Ulloa, Rosa Elena, González-Reyna, Norma, Mayer-Villa, Pablo, Feria, Miriam, Sosa, Liz, de la Peña, Francisco R., Cabrera-Lagunes, Alfonso, Fragoso, Alejandra, Sepúlveda, Alfredo, Cruz, Carlos S., Clark Peralta, Patricia, Pérez, Juan C., Lara-Muñoz, María C., Benjet, Corina","Salud mental; 37(6); 467-476","Salud mental","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252014000600004&lang=pt" 
"S0185-33252014000600005-mex","Estudio comparativo de psicopatología en hijos de padres con trastorno bipolar","Zavaleta-Ramírez, Patricia, de la Peña Olvera, Francisco R., Vargas-Soberanis, Manuel Alejandro, Feria Aranda, Miriam, Sosa Mora, Liz, Arias Caballero, Adriana, Becerra Palars, Claudia, Palacios-Cruz, Lino","Salud mental; 37(6); 477-482","Salud mental","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252014000600005&lang=pt" 
"S2306-41022014000600008-mex","Tratamiento artroscópico de las lesiones de Hill-Sachs en la inestabilidad glenohumeral: Técnica de &quot;remplissage&quot;","García-Germán-Vázquez, D, Menéndez-Martínez, P, Guijarro-Valtueña, A, Viloria-Recio, F, García-Rodríguez, D, Canillas-del Rey, F","Acta ortopédica mexicana; 28(6); 382-388","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000600008&lang=pt" 
"S2306-41022014000600003-mex","Fractura de cadera como factor de riesgo en la mortalidad en pacientes mayores de 65 años: Estudio de casos y controles","Negrete-Corona, J, Alvarado-Soriano, JC, Reyes-Santiago, LA","Acta ortopédica mexicana; 28(6); 352-362","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000600003&lang=pt" 
"S2306-41022014000600002-mex","Colgajos fasciocutáneos del antebrazo en el manejo de la mano catastrófica","Herrera-Tenorio, JG, Gómez-Cansino, E","Acta ortopédica mexicana; 28(6); 344-351","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000600002&lang=pt" 
"S2306-41022014000600001-mex","Las cifras hablan de nuestro trabajo","","Acta ortopédica mexicana; 28(6); 343-343","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000600001&lang=pt" 
"S2306-41022014000600007-mex","Condroblastoma de la cabeza femoral y reconstrucción con aloinjerto osteocondral: Reporte de caso","Orlando-Díaz, C, Guzmán-Vargas, R, Rincón-Cardozo, DF, Mantilla-León, N, Camacho-Casas, JA","Acta ortopédica mexicana; 28(6); 378-381","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000600007&lang=pt" 
"S2306-41022014000600006-mex","Tenoscopía tibial posterior: Reporte de un caso","Cuéllar-Avaroma, A, King-Hayata, M, Martínez-de Anda, MC, King-Martínez, AC","Acta ortopédica mexicana; 28(6); 374-377","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000600006&lang=pt" 
"S2306-41022014000600005-mex","Luxación del codo y fractura del epicóndilo lateral en una niña de 5 años: Reporte de caso","Rincón, D, Guzmán, R, Camacho, J, Abril, C","Acta ortopédica mexicana; 28(6); 369-373","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000600005&lang=pt" 
"S2306-41022014000600004-mex","Polimorfismo del D repetido en gen ASPN en osteoartritis de rodilla en mujeres de Torreón, Coahuila: Estudio de casos y controles","Arellano-Pérez-Vertti, RD, Argüello-Astorga, JR, Cortéz-López, ME, Zamarripa-Mottú, JI, García-Salcedo, JJ, Luna-Ceniceros, DA","Acta ortopédica mexicana; 28(6); 363-368","Acta ortopédica mexicana","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2306-41022014000600004&lang=pt" 
"S0185-33252014000600011-mex","La enseñanza de la Psiquiatría en México","de la Fuente, Juan Ramón, Heinze Martin, Gerhard","Salud mental; 37(6); 523-530","Salud mental","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252014000600011&lang=pt" 
"S0185-33252014000600010-mex","Validez de la Escala de Evaluación Cognitiva de Montreal (MoCA) para determinar deterioro cognitivo en pacientes con esquizofrenia","Rodríguez-Bores Ramírez, Lorena, Saracco-Álvarez, Ricardo, Escamilla-Orozco, Raúl, Fresán Orellana, Ana","Salud mental; 37(6); 517-522","Salud mental","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252014000600010&lang=pt" 
"S1870-35422014000200002-mex","Different creation-destruction operators&#039; ordering, quasi-probabilities, and Mandel parameter","Pennini, F., Plastino, A.","Revista mexicana de física E; 60(2); 103-106","Revista mexicana de física E","Inglês","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-35422014000200002&lang=pt" 
"S1870-35422014000200005-mex","Perturbaciones y acoplamientos en un oscilador no lineal: el caso del oscilador salino","Alarcón, M., González, H., García, J., Falcón-Neri, A., Torres, A., Cabrera-Manuel, A., Arce, H.","Revista mexicana de física E; 60(2); 141-147","Revista mexicana de física E","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-35422014000200005&lang=pt" 
"S1870-35422014000200007-mex","El problema de la medición en mecánica cuántica","Okon, E.","Revista mexicana de física E; 60(2); 130-140","Revista mexicana de física E","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-35422014000200007&lang=pt" 
"S1870-35422014000200006-mex","La Escuela Nacional de Ingenieros, fundamental en el nacimiento de la física profesional en México","Tanamachi Castro, G., Ramos Lara, M. de la Paz","Revista mexicana de física E; 60(2); 116-129","Revista mexicana de física E","Espanhol","2014","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1870-35422014000200006&lang=pt" 
"S0123-14722014000200009-col","Una aproximación al método cartesiano. Su relación con la contabilidad","Vargas-Restrepo, Carlos Mario","Cuadernos de Contabilidad; 15(38); 575-597","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200009&lang=pt" 
"S0123-14722014000200008-col","Rankings de los programas de posgrado en contabilidad: análisis de producción docente según publicación en revistas brasileñas (2000-2009)","Barros Costa, Abimael de Jesus, Barbosa Lustosa, Paulo Roberto","Cuadernos de Contabilidad; 15(38); 549-573","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200008&lang=pt" 
"S0123-14722014000200005-col","Información financiera prospectiva: análisis comparado de su normalización y evidencia empírica","Ibáñez-Jiménez, Eva María, Muñoz-Merchante, Ángel","Cuadernos de Contabilidad; 15(38); 459-500","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200005&lang=pt" 
"S0123-14722014000200004-col","Efectos financieros en una cooperativa colombiana por la implementación de estándares internacionales de información financiera para las pyme en su balance de apertura","Castaño-Rios, Carlos Eduardo, Zamarra-Londoño, Julián Esteban, Correa-García, Jaime Andrés","Cuadernos de Contabilidad; 15(38); 427-458","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200004&lang=pt" 
"S0123-14722014000200007-col","La potestad reglamentaria del ejecutivo de las leyes tributarias vista desde la jurisprudencia de la Corte Constitucional","Restrepo-Pineda, Carlos Mario","Cuadernos de Contabilidad; 15(38); 525-547","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200007&lang=pt" 
"S0123-14722014000200006-col","La perspectiva de los profesionales de la salud acerca de la información contable en un hospital-empresa en Portugal. Estudio de caso","Ferreira da Silva, Amélia Cristina, Teixeira Pereira, José Manuel","Cuadernos de Contabilidad; 15(38); 501-523","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200006&lang=pt" 
"S0123-14722014000200001-col","El papel de las publicaciones en medio de las tensiones entre la investigación académica y la práctica contable","Rueda-Delgado, Gabriel","Cuadernos de Contabilidad; 15(38); 357-361","Cuadernos de Contabilidad","Inglês, Espanhol, Português","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200001&lang=pt" 
"S0123-14722014000200003-col","Evolución del proceso de armonización contable en España y Brasil en el período 1973-2013*","Gracia-Sarubbi, Fernando, San Juan-Pajares, César Antonio, Rodríguez-López, Ángel","Cuadernos de Contabilidad; 15(38); 397-425","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200003&lang=pt" 
"S0123-14722014000200002-col","El papel de la contabilidad ante la crisis financiera. Una reflexión sobre el conservadurismo incondicional de la NIIF 9","de Cabo-Moreno, Ignacio, Bautista-Mesa, Rafael, Molina-Sánchez, Horacio, Ramírez-Sobrino, Jesús N","Cuadernos de Contabilidad; 15(38); 371-395","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200002&lang=pt" 
"S1692-35612014000200022-col","EL GUANDUL (Cajanus cajan) UNA ALTERNATIVA EN LA INDUSTRIA DE LOS ALIMENTOS","NAVARRO V, CARMEN LUCIA, RESTREPO M, DIEGO, PEREZ M, JAIME","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 197-206","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200022&lang=pt" 
"S1692-35612014000200023-col","RELACION BOSQUE COMUNIDAD: ESTUDIO DE CASO VEREDA CLARETE ALTO, MUNICIPIO DE POPAYÁN","PAZ-CONCHA, JUAN PABLO, OSPINA-MONTEALEGRE, ROMÁN","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 207-212","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200023&lang=pt" 
"S1692-35612014000200020-col","PROPUESTA PARA LA FORMULACIÓN E IMPLEMENTACIÓN DE UNA ESTRATEGIA DE INNOVACIÓN EN GRUPOS DE INVESTIGACIÓN. APLICACIÓN EN UN GRUPO DE INVESTIGACIÓN EN AGROINDUSTRIA","OROZCO-MENDOZA, GINA LIA, ZARTHA-SOSSA, JHON WILDER, ARANGO-ALZATE, BIBIANA, VÉLEZ-ACOSTA, LINA MARIA","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 177-184","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200020&lang=pt" 
"S1692-35612014000200021-col","RELACIÓN ENTRE LOS USOS POPULARES DE LA GRANADILLA (Passiflora ligularis Juss) Y SU COMPOSICIÓN FITOQUÍMICA","Carvajal-de Pabón, Luz Marina, Turbay, Sandra, Álvarez, Lizeth Marelly, Rodríguez, Adalberto, Alvarez, Julie Maritza, Bonilla, Karla, Restrepo, Sara, Parra, Marisol","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 185-196","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200021&lang=pt" 
"S0123-14722014000200010-col","Revelación de lineamientos sobre responsabilidad social en los códigos de buen gobierno de las empresas cotizadas en Colombia","Romero-González, Laura Tatiana, Wanumen-Marín, Luisa Fernanda, Católico-Segura, Diego Fernando","Cuadernos de Contabilidad; 15(38); 599-624","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200010&lang=pt" 
"S0123-14722014000200011-col","Reflexiones respecto a la responsabilidad social empresarial y la creación de valor económico desde la perspectiva de los proveedores","Méndez-Beltrán, Jairo Andrés, Peralta-Borray, Diego Alejandro","Cuadernos de Contabilidad; 15(38); 625-645","Cuadernos de Contabilidad","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-14722014000200011&lang=pt" 
"S1692-35612014000200004-col","EFECTO DE RECUBRIMIENTO DE ALMIDÓN DE YUCA Y CERA DE ABEJAS SOBRE EL CHONTADURO","TOSNE, ZULMA LIZETH, MOSQUERA, SILVIO ANDRÉS, VILLADA, HÉCTOR SAMUEL","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 30-39","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200004&lang=pt" 
"S1692-35612014000200005-col","EVALUACIÓN DE PROPIEDADES FÍSICAS DE BIOPLÁSTICOS TERMO-COMPRIMIDOS ELABORADOS CON HARINA DE YUCA","NAVIA-PORRAS, DIANA PAOLA, BEJARANO-ARANA, NATHALIA","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 40-48","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200005&lang=pt" 
"S1692-35612014000200006-col","EVALUACIÓN in vitro DE LA ACCIÓN DE Lactobacillus plantarum CON CARACTERÍSTICAS PROBIÓTICAS SOBRE Yersinia pseudotuberculosis","JURADO-GÁMEZ, HENRY, MARTÍNEZ B, JAVIER ANDRÉS, CHASPUENGAL T, AURA MAGDALENA, CALPA Y, FREDY YESID","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 49-59","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200006&lang=pt" 
"S1692-35612014000200007-col","FIBRAS DE FIQUE UNA ALTERNATIVA PARA EL REFORZAMIENTO DE PLÁSTICOS. INFLUENCIA DE LA MODIFICACIÓN SUPERFICIAL","MUÑOZ-VELEZ, MARIO FERNANDO, HIDALGO-SALAZAR, MIGUEL ANGEL, MINA-HERNANDEZ, JOSE HERMINSUL","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 60-70","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200007&lang=pt" 
"S1692-35612014000200001-col","Editorial LOS RETOS DE LA FORMACIÓN POSGRADUAL","MOSQUERA SÁNCHEZ, SILVIO ANDRÉS","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 9-9","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200001&lang=pt" 
"S1692-35612014000200002-col","APROVECHAMIENTO DE RESIDUOS AGROINDUSTRIALES COMO BIOCOMBUSTIBLE Y BIOREFINERÍA","MUÑOZ-MUÑOZ, DEYANIRA, PANTOJA-MATTA, ALVARO JAVIER, CUATIN-GUARIN, MILTON FERNANDO","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 10-19","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200002&lang=pt" 
"S1692-35612014000200003-col","BIODEGRADACIÓN ANAEROBIA DE UN MATERIAL BIODEGRADABLE BAJO DIGESTIÓN ANAEROBIA TERMÓFILA","CAMACHO-MUÑOZ, RICARDO, HOYOS-CONCHA, JOSE LUIS","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 20-29","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200003&lang=pt" 
"S1692-35612014000200008-col","GUARANGO (Mimosa quitensis) OPCION FORRAJERA PARA SISTEMAS GANADEROS DE CLIMA FRIO","ACHIPIZ-FAJARDO, JAMIR, GÁLVEZ-CAMPO, GEISON MAURICIO, MORALES-VELASCO, SANDRA, VIVAS-QUILA, NELSON JOSE","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 71-80","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200008&lang=pt" 
"S1692-35612014000200009-col","MODELACIÓN DE LA SEPARACIÓN DE PARTÍCULAS NO RETENIDAS EN LA ETAPA DE SEDIMENTACIÓN EN CANALES: PROCESO DE EXTRACCIÓN DE ALMIDÓN DE YUCA","TORRES-LOZADA, PATRICIA, VALENCIA, YELENA CAROLINA, CANCHALA, TERESITA","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 81-89","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200009&lang=pt" 
"S1692-35612014000200019-col","LOS ABONOS ORGÁNICOS Y LA AGREMIACIÓN CAMPESINA: UNA RESPUESTA A LA AGROECOLOGÍA","PLAZAS-LEGUIZAMÓN, NUBIA ZORAIDA, GARCÍA-MOLANO, JOSÉ FRANCISCO","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 170-176","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200019&lang=pt" 
"S1692-35612014000200018-col","TRANSPORTE DE MATERIA ORGANICA PARTICULADA EN UNA CORRIENTE ALTOANDINA: QUEBRADA ARRAYANALES (CAUCA - COLOMBIA)","Salazar-Sánchez, Margarita Del Rosario, Valencia-Rojas, Monica Patricia, Figueroa-Casas, Apolinar","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 160-169","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200018&lang=pt" 
"S1692-35612014000200013-col","EVALUACIÓN DE ACTIVIDADES ENDOGLUCANASA, EXOGLUCANASA, LACASA Y LIGNINA PEROXIDASA EN DIEZ HONGOS DE PUDRICIÓN BLANCA","MONTOYA B., SANDRA, SÁNCHEZ T., ÓSCAR JULIÁN, LEVIN, LAURA","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 115-124","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200013&lang=pt" 
"S1692-35612014000200012-col","DIVERSIDAD GENÉTICA DE Diaphorina citri EN CULTIVOS CÍTRICOS DEL VALLE DEL CAUCA Y QUINDÍO (COLOMBIA)","MONCAYO-DONOSO, MIGUEL ANGEL, ALMANZA-PINZÓN, MARTHA ISABEL, CAICEDO-VALLEJO, ANA MILENA, MUÑOZ-FLÓREZ, JAIME EDUARDO, MONTOYA-LERMA, JAMES, CARABALÍ-MUÑOZ, ARTURO","Biotecnología en el Sector Agropecuario y Agroindustrial; 12(2); 106-114","Biotecnología en el Sector Agropecuario y Agroindustrial","Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1692-35612014000200012&lang=pt" 
