"S0102-64451993000200006-scl","O direito à  vida e a ética da saúde","Berlinguer, Giovanni","Lua Nova: Revista de Cultura e Política; (30); 122-143","Lua Nova: Revista de Cultura e Política","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-64451993000200006&lang=pt" 
"S0074-02761993000200001-scl","Relationships of phlebotomine sand flies (Diptera)","Williams, Paul","Memórias do Instituto Oswaldo Cruz; 88(2); 177-183","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200001&lang=pt" 
"S0074-02761993000200002-scl","Downeshelea bicornis, a new neotropical predaceous midge from Brazil (Diptera: Ceratopogonidae)","Felippe-Bauer, Maria Luiza, Quintelas, Adília R.","Memórias do Instituto Oswaldo Cruz; 88(2); 185-187","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200002&lang=pt" 
"S0074-02761993000200003-scl","Interespecific competition between Peckia chrysostoma and Adiscochaeta ingens (Diptera: Sarcophagidae) larvae reared in laboratory","Ferraz, Marisa Vianna","Memórias do Instituto Oswaldo Cruz; 88(2); 189-194","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200003&lang=pt" 
"S0074-02761993000200004-scl","Effects of gamma irradiation on the reproductive capacity and the longevity of Panstrongylus (Hemiptera: Reduviidae)","Verçosa, Paulo, Falcão, Pedro Henrique de B., Furtado, André Freire","Memórias do Instituto Oswaldo Cruz; 88(2); 195-201","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200004&lang=pt" 
"S0074-02761993000200005-scl","Life cycle and influence of age and feeding on the first mating of Triatoma mazzottii (Hemiptera: Reduviidae)","Malo, Edi A., Ramirez-Rovelo, Alfredto, Cruz-Lopez, Leopoldo, Rojas, Julio C.","Memórias do Instituto Oswaldo Cruz; 88(2); 203-206","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200005&lang=pt" 
"S0074-02761993000200006-scl","Structure of the salivary glands of the unfed male tick Amblyomma cajennense (Fabricius) (Acarina: Ixodidae)","Serra-Freire, Nicolau Maués, Olivieri, José Antonio","Memórias do Instituto Oswaldo Cruz; 88(2); 207-213","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200006&lang=pt" 
"S0074-02761993000200007-scl","Capture of Caliptrate flies with different breeding substrates on beaches in Rio de Janeiro, RJ, Brazil","D&#039;Almeida, José Mário","Memórias do Instituto Oswaldo Cruz; 88(2); 215-220","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200007&lang=pt" 
"S0074-02761993000200008-scl","A programme for computer aided identification of Phlebotomine sandflies of the Americas (CIPA): presentation and check-list of American species","Bermudez, H., Dedet, J. P., Duncan, M., Falcão, A. L., Feliciangeli, M. D., Ferro, C., Galati, E. A. B., Gomez-Landires, E. A., Herrero, M. V., Hervas, D., Lebbe, J., Morales, A., Ogusuku, E., Perez, J. E., Rangel, E. F., Sherlock, I. A., Torrez, M., Vignes, R., Wolff, M., Young, D. G.","Memórias do Instituto Oswaldo Cruz; 88(2); 221-230","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200008&lang=pt" 
"S0074-02761993000200009-scl","A model for intra-familial distribution of an infectious disease (Chagas&#039; disease)","Feitosa, M. F., Krieger, H.","Memórias do Instituto Oswaldo Cruz; 88(2); 231-233","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200009&lang=pt" 
"S0074-02761993000200010-scl","Improved enzyme-linked immunoadsorbent assay (ELISA) for the study of Trypanosoma cruzi-host cell interaction in vitro","Luz, Mauricio R. M. P., Soeiro, Maria de Nazaré C., Araújo-Jorge, Tania C.","Memórias do Instituto Oswaldo Cruz; 88(2); 235-241","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200010&lang=pt" 
"S0074-02761993000200011-scl","The subclinical form of experimental visceral leishmaniasis in dogs","Oliveira, G. G. S., Santoro, F., Sadigursky, M.","Memórias do Instituto Oswaldo Cruz; 88(2); 243-248","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200011&lang=pt" 
"S0074-02761993000200012-scl","Development of Eosinophilia in dogs intradermically inoculated with sand fly saliva and Leishmania (Leishmania) chagasi stationary-phase promastigotes","Paranhos, Moacir, Santos, Washington C. dos, Sherlock, Italo, Oliveira, Geraldo G. S., Carvalho, Lain C. Pontes de","Memórias do Instituto Oswaldo Cruz; 88(2); 249-251","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200012&lang=pt" 
"S0074-02761993000200013-scl","Toxoplasmosis and mental retardation: report of a case-control study","Caiaffa, Waleska T., Chiari, Clea A., Figueiredo, Ana R. P., Orefice, Fernando, Antunes, Carlos M. F.","Memórias do Instituto Oswaldo Cruz; 88(2); 253-261","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200013&lang=pt" 
"S0074-02761993000200014-scl","Prevalence and levels of IgG and IgM antibodies against Plasmodium falciparum and P. vivax in blood donors from Rondônia, Brazilian Amazon","Ferreira, Marcelo Urbano, Camargo, Luis Marcelo Aranha, Carvalho, Maria Esther de, Ninomia, Regina Tomoko, Garcia, Luis Antonio Vieira, Santos, Francisco Roberto dos","Memórias do Instituto Oswaldo Cruz; 88(2); 263-269","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200014&lang=pt" 
"S0074-02761993000200015-scl","Remarks, on six species of Heterakid Nematodes parasites of brazilian Tinamid birds with description of a new species","Vicente, J. Julio, Pinto, Roberto Magalhães Pinto, Noronha, Dely","Memórias do Instituto Oswaldo Cruz; 88(2); 271-278","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200015&lang=pt" 
"S0074-02761993000200016-scl","Nematode parasites of Brazilian psittacid birds, with emphasis on the genus Pelecitus railliet &amp; Henry, 1910","Pinto, Roberto Magalhães Pinto, Vicente, J. Julio, Noronha, Dely","Memórias do Instituto Oswaldo Cruz; 88(2); 279-284","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200016&lang=pt" 
"S0074-02761993000200017-scl","A new species of Probursata Bravo-Hollis, 1984 (Mogenea: Heteraxinidae: Heteraxininae) parasite of Oligoplites spp. (Osteichthyes: Carangidae) from the coast of the state of Rio de Janeiro, Brazil","Takemoto, Ricardo M., Amato, J. F. R., Luque, José Luis","Memórias do Instituto Oswaldo Cruz; 88(2); 285-288","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200017&lang=pt" 
"S0074-02761993000200018-scl","Biomphalaria occidentalis paraense, 1981 in the state of Minas Gerais, Brazil","Lima, Lais Clark, Soares, Delza de Moura, Guimarães, Carlos Tito","Memórias do Instituto Oswaldo Cruz; 88(2); 289-292","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200018&lang=pt" 
"S0074-02761993000200019-scl","On the safe of pesticides in controlling the terrestrial mollusc pests","Panigrahi, A., Raut, S. K.","Memórias do Instituto Oswaldo Cruz; 88(2); 293-298","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200019&lang=pt" 
"S0074-02761993000200020-scl","Mayaro virus proteins","Mezencio, J. M. S., Rebello, M. A.","Memórias do Instituto Oswaldo Cruz; 88(2); 299-304","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200020&lang=pt" 
"S0074-02761993000200021-scl","Prevalence of antibodies to Hepatitis C virus in populations at low and high risk for sexually transmited diseases in Rio de Janeiro","Edelenyi-Pinto, M., Carvalho, A. P., Nogueira, C., Ferreira-Junior, O., Schechter, M.","Memórias do Instituto Oswaldo Cruz; 88(2); 305-307","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200021&lang=pt" 
"S0074-02761993000200022-scl","Use of PCR for the determination of the frequency of the deltaF508 mutation in Brasilian cistic fibrosis patients","Miranda, Antonio B. de, LLerena Junior, Juan, Dallalana, Ludma T., Moura-Neto, Rodrigo S., Suffys, Philip N., Degrave, Wim M.","Memórias do Instituto Oswaldo Cruz; 88(2); 309-312","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200022&lang=pt" 
"S0074-02761993000200023-scl","On the mechanism of protective action of cold acclimatization against carbon tetrachloride - and ethionine-induced fatty liver","Lopez de O., Aura, Carmona de G., C. A., Moussatche, H.","Memórias do Instituto Oswaldo Cruz; 88(2); 313-316","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200023&lang=pt" 
"S0074-02761993000200024-scl","The imidazoline receptors and the central regulation of the arterial blood pressure: a minireview","Tibiriça, Eduardo, Bricca, Giampiero, Dontenwill, Monique, Feldman, Josiane, Greney, Hugues, Belcourt, Alain, Stutzmann, Jeanne, Bousquet, Pascal","Memórias do Instituto Oswaldo Cruz; 88(2); 317-325","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200024&lang=pt" 
"S0074-02761993000200025-scl","Lista dos exemplares-tipos de triatomíneos depositados na coleçao entomológica do Instituto Oswaldo Cruz, Rio de Janeiro (Hemiptera: Reduviidae)","Gonçalves, Teresa Cristina M., Almeida, Magaly Dolsan de, Jurberg, José, Lent, Herman","Memórias do Instituto Oswaldo Cruz; 88(2); 327-333","Memórias do Instituto Oswaldo Cruz","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200025&lang=pt" 
"S0074-02761993000200027-scl","Ecology of sandflies in a recent focus of cutaneous leishmaniasis in Paraty, littoral of Rio de Janeiro State (Diptera, Psychodidae, Phlebotominae)","Aguiar, Gustavo Marins de, Medeiros, Wagner Muniz de, Santos, Tania Gonçalves dos, Klein, Anna de Fátima Lima, Ferreira, Viviane Arêas","Memórias do Instituto Oswaldo Cruz; 88(2); 339-340","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200027&lang=pt" 
"S0074-02761993000200028-scl","Helminth parasites of piscivorous birds from lakes in the south of Chile","Torres, P., Schlatter, R., Montefusco, A., Gesche, W., Ruiz, E., Contreras, A.","Memórias do Instituto Oswaldo Cruz; 88(2); 341-343","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200028&lang=pt" 
"S0074-02761993000200029-scl","Tendencies in Echinococcus sp. codon usage","Alvarez, Fernando, Garat, Beatriz, Musto, Hector, Picon, Marina, Ehrlich, Ricardo","Memórias do Instituto Oswaldo Cruz; 88(2); 345-346","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200029&lang=pt" 
"S0074-02761993000200030-scl","Clinical and parasitological prevalence of leishmaniasis in school children in Keana, Awe L. G. C. of Plateau State, Nigeria","Agwale, S. M., Dondji, B., Okolo, C. J., Duhlinska, D. D.","Memórias do Instituto Oswaldo Cruz; 88(2); 347-347","Memórias do Instituto Oswaldo Cruz","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02761993000200030&lang=pt" 
"S0102-76381993000200001-scl","Aorto-subclavioplastia com preservação do fluxo arterial: padronização técnica","Mendonça, José Teles de, Carvalho, Marcos Ramos, Costa, Rika Kakuda da, Franco Filho, Edson, Costa, Geodete Batista","Brazilian Journal of Cardiovascular Surgery; 8(2); 63-82","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200001&lang=pt" 
"S0102-76381993000200009-scl","Análise dos fatores de risco na correção cirúrgica do defeito septal atrioventricular de forma total","Saadi, Eduardo Keller, Shore, Darryl, Lincoln, Christopher","Brazilian Journal of Cardiovascular Surgery; 8(2); 136-151","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200009&lang=pt" 
"S0102-76381993000200010-scl","Tipos de circulação e predominância das artérias coronárias em corações de brasileiros: morphometric study","Falci Júnior, Renato, Cabral, Richard Haiti, Prates, Nadir Eunice Valverde B. de","Brazilian Journal of Cardiovascular Surgery; 8(2); 152-162","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200010&lang=pt" 
"S0102-76381993000200003-scl","Diminuição do sangramento pós-operatório produzido pela heparina, após aplicação tópica de adenosina trifosfato (ATP) em cirurgia cardíaca com circulação extracorpórea","Hermínio, Vega, Nader, Helena, Dietrich, Carl P, Buffolo, Ênio","Brazilian Journal of Cardiovascular Surgery; 8(2); 91-96","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200003&lang=pt" 
"S0102-76381993000200002-scl","Transplante de valva mitral heteróloga: Nova alternativa cirúrgica: estudo clínico inicial","Vrandecic, Mário O, Gontijo Filho, Bayard, Fantini, Fernando Antônio, Silva, João Alfredo de Paula e, Barbosa, Juscelino Teixeira, Gutierrez, Cristiana, Barbosa, Maurício R, Oliveira, Sérgio Almeida de, Morea, Mário","Brazilian Journal of Cardiovascular Surgery; 8(2); 83-90","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200002&lang=pt" 
"S0102-76381993000200006-scl","Implante de bioprótese aórtica &quot;stentless&quot; em pacientes com alterações do anel aórtico","Gontijo Filho, Bayard, Vrandecic, Mário O, Fantini, Fernando Antônio, Barbosa, Juscelino Teixeira, Silva, João Alfredo de Paula e, Avelar, Sandra S, Drumond, Leonardo F, Gutierrez, Cristiana","Brazilian Journal of Cardiovascular Surgery; 8(2); 118-124","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200006&lang=pt" 
"S0102-76381993000200005-scl","A insuficiência da valva aórtica na dissecção crônica da aorta proximal: troca ou reconstrução valvar?","Beyruti, Ricardo, Stolf, Noedir A. G, Moreira, Luiz Felipe P, Pêgo-Fernandes, Paulo M, Mady, Charles, Jatene, Adib D","Brazilian Journal of Cardiovascular Surgery; 8(2); 108-117","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200005&lang=pt" 
"S0102-76381993000200007-scl","Tratamento cirúrgico da embolia pulmonar maciça aguda","Abdulmassih Neto, Camilo, Barbosa, Marcos A. O, Piegas, Leopoldo S, Chaccur, Paulo, Dinkhuysen, Jarbas J, Salerno, Pedro R, Arnoni, Antoninho S, Paulista, Paulo P, Souza, Luiz Carlos Bento de, Jatene, Adib D","Brazilian Journal of Cardiovascular Surgery; 8(2); 125-129","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200007&lang=pt" 
"S0102-76381993000200008-scl","Tratamento cirúrgico concomitante de coarctação de aorta e lesões intracardíacas por esternotomia mediana","Jatene, Marcelo B, Ostoa, David, Dias, Carlos A, Riso, Arlindo A, Barbero-Marcial, Miguel, Ebaid, Munir, Jatene, Adib D","Brazilian Journal of Cardiovascular Surgery; 8(2); 130-135","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200008&lang=pt" 
"S0102-76381993000200011-scl","Aneurisma subanular mitral: correção cirúrgica","Pêgo-Fernandes, Paulo M, Amato, Marisa, Moreira, Luíz Felipe P, Dallan, Luís Alberto, Stolf, Noedir A. G","Brazilian Journal of Cardiovascular Surgery; 8(2); 163-166","Brazilian Journal of Cardiovascular Surgery","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76381993000200011&lang=pt" 
"S0103-65131993000100001-scl","Metodologias para o desenvolvimento de sistemas especialistas para planejamento em construção","Formoso, Carlos Torres","Production; 3(1); 05-13","Production","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65131993000100001&lang=pt" 
"S0103-65131993000100002-scl","Contribuição analítica à gestão do Projeto Itajaí I","Frank, Beate, Lacerda, Ana Lúcia","Production; 3(1); 15-25","Production","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65131993000100002&lang=pt" 
"S0103-65131993000100005-scl","Modelo de apoio à decisão de roteamento na distribuição física de produtos perecíveis","Salata Jr, Fábio Roberto, Yoshizaki, Hugo T.Y","Production; 3(1); 45-51","Production","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65131993000100005&lang=pt" 
"S0004-282X1993000200006-scl","Hemorragia cerebral lobar clínica, etiologia, evolução: revisão de 58 casos","Dourado, Mario E.T., Freitas, Marcos L., Marti-Vilalta, J.L.","Arquivos de Neuro-Psiquiatria; 51(2); 183-189","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200006&lang=pt" 
"S0004-282X1993000200024-scl","Síndrome de Brown-Séquard na esquistossomose: relato de caso","Reis, Fernanda Rodrigues dos, Brito, José Correia de Farias, Costa, Maria do Desterro Leiros, Sousa, Aliane Barbosa Leal de, Queiroz, Ronaldo Bezerra, Silva, José Alberto Gonçalves da","Arquivos de Neuro-Psiquiatria; 51(2); 281-284","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200024&lang=pt" 
"S0004-282X1993000200022-scl","Hypothalamic tumor associated with atypical forms of anorexia nervosa and diencephalic syndrome","Chipkevitch, Eugenio, Fernandes, Antonio C.L.","Arquivos de Neuro-Psiquiatria; 51(2); 270-274","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200022&lang=pt" 
"S0004-282X1993000200011-scl","Microanatomy do ângulo ponto-cerebelar com análise morfométrica do meato acústico interno","Barreto, Eduardo Carlos, Carvalho, Gustavo Adolpho de","Arquivos de Neuro-Psiquiatria; 51(2); 213-216","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200011&lang=pt" 
"S0004-282X1993000200001-scl","Dengue: muscle biopsy findings in 15 patients","Malheiros, S.M.F., Oliveira, A.S.B., Schmidt, B., Lima, J.G. Camargo, Gabbai, A.A.","Arquivos de Neuro-Psiquiatria; 51(2); 159-164","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200001&lang=pt" 
"S0004-282X1993000200002-scl","Midazolam daytime residual effect evaluated by the multiple sleep latency test","Reimão, Rubens","Arquivos de Neuro-Psiquiatria; 51(2); 165-168","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200002&lang=pt" 
"S0004-282X1993000200003-scl","Electroencephalogram base rhythm in AIDS patients","Prado, G. Fernandes do, Silva, A. Baptista da, Lima, J.G. Camargo","Arquivos de Neuro-Psiquiatria; 51(2); 169-174","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200003&lang=pt" 
"S0004-282X1993000200004-scl","Doença de Alzheimer: relação entre o tempo de doença e seu estadiamento","Facure, Nubor O., Castro, Lorna A. G., Menezes, Maria C. de Luca","Arquivos de Neuro-Psiquiatria; 51(2); 175-178","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200004&lang=pt" 
"S0004-282X1993000200005-scl","Avaliação neurológica de 118 pacientes no primeiro período pós operatório de cirurgia cardiovascular: a prospective study of 118 patients","Mutarelli, E.G., Gonçalves, M.M.R., Bonetti, E., Auler Jr., J.O.C., Carvalho, M.J., Menezes, V.I., Scaff, M.","Arquivos de Neuro-Psiquiatria; 51(2); 179-182","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200005&lang=pt" 
"S0004-282X1993000200010-scl","Histoplasmose do sistema nervoso central aspectos clínicos em oito pacientes: clinical features in eight patients","Machado, L.R., Nóbrega, J.P.S., Livramento, J.A., Vianna, L.S., Spin A-França, A.","Arquivos de Neuro-Psiquiatria; 51(2); 209-212","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200010&lang=pt" 
"S0004-282X1993000200007-scl","Valor do esfregaço no diagnóstico per-operatório dos tumores provenientes de neurocirurgias","Chimelli, Leila, Campos, Ivelise de Souza","Arquivos de Neuro-Psiquiatria; 51(2); 190-195","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200007&lang=pt" 
"S0004-282X1993000200008-scl","Aspecto citológico de tumores intracranianos e do canal vertebral","Campos, Ivelise de Souza, Chimelli, Leila","Arquivos de Neuro-Psiquiatria; 51(2); 196-204","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200008&lang=pt" 
"S0004-282X1993000200009-scl","Microdiscectomia lombar: técnica e resultados em 80 casos","Santos, José Calasans dos, Lima, Paulo J. Cardoso","Arquivos de Neuro-Psiquiatria; 51(2); 205-208","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200009&lang=pt" 
"S0004-282X1993000200012-scl","Distribuição intraneural das artérias na cauda eqüina de recém-nascidos","Matamala-Vargas, Fernando, Henriquez-Pino, Jorge, Prates, José Carlos","Arquivos de Neuro-Psiquiatria; 51(2); 217-222","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200012&lang=pt" 
"S0004-282X1993000200013-scl","Estudo anatômico e quantitativo do gânglio pterigopalatino humano: morfometria e estereologia","Oliveira, Sandra Helena de, Freire, Claudio da Silva, Costa, Waldemar Silva, Mandarim-de-Lacerda, Carlos A.","Arquivos de Neuro-Psiquiatria; 51(2); 223-226","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200013&lang=pt" 
"S0004-282X1993000200014-scl","Breathing frequency in sleep related respiratory disturbances","Pradella, Márcia","Arquivos de Neuro-Psiquiatria; 51(2); 227-235","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200014&lang=pt" 
"S0004-282X1993000200015-scl","Esclerose lateral amiotrófica esporádica: critérios diagnósticos","Godoy, José Maurício, Oliveira, Marcelo A. R. de, Moraes Neto, João B. Mascarenhas de, Balassiano, Salim L., Montagna, Nádia, Pinto, José Ricardo, Skacel, Michael","Arquivos de Neuro-Psiquiatria; 51(2); 236-242","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200015&lang=pt" 
"S0004-282X1993000200016-scl","","Oliveira, Mauro A., Araujo, João F.M., Balbo, Roque J.","Arquivos de Neuro-Psiquiatria; 51(2); 243-246","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200016&lang=pt" 
"S0004-282X1993000200017-scl","Meningiomas múltiplos e neurofibromatose: relato de três casos","Oliveira, Mauro A., Araujo, João F.M., Balbo, Roque J.","Arquivos de Neuro-Psiquiatria; 51(2); 247-250","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200017&lang=pt" 
"S0004-282X1993000200018-scl","Mestástase cerebral de carcinoma prostático simulando meningioma: relato de caso","Oliveira, Mauro A., Araujo, João F.M., Balbo, Roque J.","Arquivos de Neuro-Psiquiatria; 51(2); 251-252","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200018&lang=pt" 
"S0004-282X1993000200019-scl","Compressão medular alta por cisto neuroentérico: relato de caso","Pianettt Filho, Geraldo, Fonseca, Luiz Fernando","Arquivos de Neuro-Psiquiatria; 51(2); 253-257","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200019&lang=pt" 
"S0004-282X1993000200020-scl","Creutzfeldt-Jakob disease a case report, with special attention to the electroencephalogram in this disorder and to its possible relationships to kuru, scrapie and «mad cow disease»","Chapman, A.H., Silva, Djalma Vieira e","Arquivos de Neuro-Psiquiatria; 51(2); 258-266","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200020&lang=pt" 
"S0004-282X1993000200021-scl","Chorea as a sign of systemic lupus erythematosus activity: case report","Caramelli, P., Toledo, S.M., Marchiori, P.E., Barbosa, E.R., Scaff, M.","Arquivos de Neuro-Psiquiatria; 51(2); 267-269","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200021&lang=pt" 
"S0004-282X1993000200027-scl","","","Arquivos de Neuro-Psiquiatria; 51(2); 288-290","Arquivos de Neuro-Psiquiatria","Português","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200027&lang=pt" 
"S0004-282X1993000200023-scl","Cerebral metastasis prom choriocarcinoma and oncotic aneurysms: case report","Gallo, Pasquale, Fabião Neto, Othello M., Raupp, Sérgio F., Ordovas, Carlos A., Oppitz, Paulo P.","Arquivos de Neuro-Psiquiatria; 51(2); 275-280","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200023&lang=pt" 
"S0004-282X1993000200025-scl","Therapeutic effects of flunitrazepan in dystonias and torticollis preliminary communication","Marino Jr., Raul, Benabou, Reina, Benabou, Salomon","Arquivos de Neuro-Psiquiatria; 51(2); 285-286","Arquivos de Neuro-Psiquiatria","Inglês","1993","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X1993000200025&lang=pt" 
