"S0103-97332002000200021-scl","Subband structure of II-VI modulation-doped magnetic quantum wells","Freire, Henrique J. P., Egues, J. Carlos","Brazilian Journal of Physics; 32(2a); 327-330","Brazilian Journal of Physics","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332002000200021&lang=pt" 
"S0034-79732002000200003-esp","Estudio de la influencia de la hemólisis en un perfil básico de coagulación","Aulesa, C., Ruiz, G., Durán, J., Galimany, R.","Revista de Diagnóstico Biológico; 51(2); 54-59","Revista de Diagnóstico Biológico","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0034-79732002000200003&lang=pt" 
"S0034-79732002000200001-esp","Valores normales de andrógenos en el embarazo: Resultados preliminares","Hernández, C., Linares, F., Mirete, MD.","Revista de Diagnóstico Biológico; 51(2); 47-50","Revista de Diagnóstico Biológico","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0034-79732002000200001&lang=pt" 
"S0034-79732002000200002-esp","Recuento de plaquetas y volumen plaquetario medio en una población sana","Agustino, AM., Piqueras, R., Pérez, M., García de Rojas, P., Jaqueti, J., Navarro, F.","Revista de Diagnóstico Biológico; 51(2); 51-53","Revista de Diagnóstico Biológico","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0034-79732002000200002&lang=pt" 
"S0102-76382002000200001-scl","Palavras do Prof. Dr. Domingo M. Braile","Braile, Domingo M.","Brazilian Journal of Cardiovascular Surgery; 17(2); 1-11","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200001&lang=pt" 
"S0102-76382002000200005-scl","Insuficiência mitral: comparação entre o tratamento clínico e cirúrgico a médio prazo de acordo com a classe funcional","KASSAB, Kanim Kalil, KASSAB, Amer Kalil","Brazilian Journal of Cardiovascular Surgery; 17(2); 128-131","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200005&lang=pt" 
"S0102-76382002000200004-scl","Termo-coronário-angiografia: padronização do método e primeiras aplicações clínicas no Brasil","BRIOSCHI, Marcos Leal, CIMBALISTA JR., Mário, COLMAN, Daniel, MACHUCA, Tiago Noguchi, LOURES, Danton Richlin Rocha","Brazilian Journal of Cardiovascular Surgery; 17(2); 123-127","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200004&lang=pt" 
"S0102-76382002000200006-scl","Anomalia de Ebstein em paciente adulto: valvuloplastia modificada para correção de insuficiência tricúspide","ARRUDA FILHO, Mauro Barbosa, MAIA JR., Heraldo, RAYOL, Sérgio, SANTOS, Flávia Arruda, ARRUDA, Ana Paola Morais, GUSMÃO, Claudia Arruda Buarque de, ARRUDA, Mauro Barbosa","Brazilian Journal of Cardiovascular Surgery; 17(2); 132-136","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200006&lang=pt" 
"S0102-76382002000200008-scl","Mediastinite no Hospital de Base do Distrito Federal: incidência em seis anos","SCHIMIN, Luiz Carlos, BATISTA, Raelson de Lima, MENDONÇA, Frederico Carlos Cordeiro de","Brazilian Journal of Cardiovascular Surgery; 17(2); 144-147","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200008&lang=pt" 
"S0102-76382002000200009-scl","Estudo comparativo da eficácia do etanol e do ácido L-glutâmico na prevenção da calcificação das cúspides e parede aórtica porcina: estudo experimental em ratos","ROSA, George Ronald Soncini da, COSTA, Francisco Diniz Affonso da, MESQUITA, Lismari, COSTA, Iseu de Santo Elias Affonso da","Brazilian Journal of Cardiovascular Surgery; 17(2); 148-159","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200009&lang=pt" 
"S0102-76382002000200010-scl","Um circuito simples com bomba única para circulação extracorpórea com oxigenação autógena","MARQUES, Euclydes, CESTARI, Ismar N., CESTARI, Idágene A., LEIRNER, Adolfo A.","Brazilian Journal of Cardiovascular Surgery; 17(2); 160-165","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200010&lang=pt" 
"S0102-76382002000200011-scl","Trombocitopenia adquirida e cirurgia cardíaca: relato de caso","GIFFHORN, Hélcio, RAMPINELLI, Amândio, BONATELLI FILHO, Lourival, COLLAÇO, Jauro","Brazilian Journal of Cardiovascular Surgery; 17(2); 166-170","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200011&lang=pt" 
"S0102-76382002000200002-scl","Análise direcional do fluxo sangüíneo miocárdico após revascularização transmiocárdica com laser de CO2: estudo através da ressonância magnética com imagens de gradiente ultra-rápido","DALLAN, Luís A., LISBOA, Luiz A., ABREU FILHO, Carlos A. C., CABRAL, Richard H., PLATANIA, Fernando, DALLAN, Luís A. P., IGLÉSIAS, José C., CHAVANTES, Maria C., ROCHITTE, Carlos E., OLIVEIRA, Sérgio A.","Brazilian Journal of Cardiovascular Surgery; 17(2); 109-115","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200002&lang=pt" 
"S0102-76382002000200003-scl","Revascularização do miocárdio em pacientes após a oitava década de vida","ALMEIDA, Rui Manuel Sequeira de, LIMA JR., José Dantas, MARTINS, José Fernando, LOURES, Danton Richlin Rocha","Brazilian Journal of Cardiovascular Surgery; 17(2); 116-122","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200003&lang=pt" 
"S0102-76382002000200007-scl","Correção cirúrgica da coartação da aorta nos primeiros seis meses de vida","ALBUQUERQUE, Luciano Cabral, GOLDANI, Marco Antônio, GOLDANI, Juremir João, ARAÚJO, Rubens Lorentz, PIANTÁ, Ricardo Medeiros, NARVAES, Luciane Barreneche, MACHADO, Júlia de Barros, AITA, Jeferson, PETRACCO, João Batista","Brazilian Journal of Cardiovascular Surgery; 17(2); 137-143","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200007&lang=pt" 
"S0102-76382002000200012-scl","Aneurisma luético de arco aórtico roto, complicado pela oclusão de vasos braquiocefálicos e acidente vascular encefálico isquêmico: relato de caso tratado cirurgicamente","CORSO, Ricardo Barros, KRAYCHETE, Nadja, NARDELI, Sidnei, MOITINHO, Rilson, OURIVES, Cristiano, BARBOSA, Paulo J., PEREIRA, Ricardo Eloy","Brazilian Journal of Cardiovascular Surgery; 17(2); 171-177","Brazilian Journal of Cardiovascular Surgery","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-76382002000200012&lang=pt" 
"S0104-44782002000100007-scl","Guerra fiscal, desenvolvimento desigual e relações federativas no Brasil","Dulci, Otávio Soares","Revista de Sociologia e Política; (18); 95-107","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100007&lang=pt" 
"S0104-44782002000100008-scl","Globalização e transformações políticas recentes no Brasil: os anos 1990","Castro, Marcus Faro de, Carvalho, Maria Izabel Valladão de","Revista de Sociologia e Política; (18); 109-129","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100008&lang=pt" 
"S0104-44782002000100009-scl","Escravos de peleja: a instrumentalização da violência escrava na América Portuguesa (1580-1850)","Lima, Carlos A. M.","Revista de Sociologia e Política; (18); 131-152","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100009&lang=pt" 
"S0104-44782002000100003-scl","Globalização, regulação e neonacionalismo: uma análise das agências reguladoras","Botelho, Antonio José Junqueira","Revista de Sociologia e Política; (18); 11-31","Revista de Sociologia e Política","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782002000100003&lang=pt" 
"S0100-84042002000200008-scl","Influência do solo e topografia sobre as variações da composição florística e estrutura da comunidade arbóreo-arbustiva de uma floresta estacional semidecidual em Ingaí, MG","BOTREL, REJANE T., OLIVEIRA FILHO, ARY T., RODRIGUES, LUCIENE A., CURI, NILTON","Brazilian Journal of Botany; 25(2); 195-213","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200008&lang=pt" 
"S1135-57272002000300002-esp","Evaluación de la efectividad de los programas escolares de prevención del consumo de tabaco, alcohol y cannabis: ¿Qué nos dicen los meta-análisis?","Fernández, Susanna, Nebot, Manel, Jané, Mireia","Revista Española de Salud Pública; 76(3); 175-187","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300002&lang=pt" 
"S1135-57272002000300001-esp","Sobre el estudio del impacto de introducir una vacuna en el calendario de vacunación","Amela Heras, Carmen","Revista Española de Salud Pública; 76(3); 171-173","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300001&lang=pt" 
"S1135-57272002000300005-esp","Características de la prescripción antibiótica en los consultorios de medicina del Hospital Cayetano Heredia de Lima, Perú","Llanos-Zavalaga, Fernando, Mayca Pérez, Julio, Contreras Ríos, Carlos","Revista Española de Salud Pública; 76(3); 207-214","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300005&lang=pt" 
"S1135-57272002000300007-esp","Predictores de la iniciación al consumo de tabaco en escolares de enseñanza secundaria de Barcelona y Lleida","Ariza i Cardenal, Carles, Nebot i Adell, Manel","Revista Española de Salud Pública; 76(3); 227-238","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300007&lang=pt" 
"S1135-57272002000300008-esp","Incidencia de tuberculosis respiratoria en la provincia de León según el sistema de notificación de enfermedades de declaración obligatoria, 1992-1999","Martín, Vicente, Aránzazu Alonso, María, Ramos, Julio, Otero, Arancha, Cortizo, José, Travieso, Santiago","Revista Española de Salud Pública; 76(3); 239-248","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300008&lang=pt" 
"S1135-57272002000300004-esp","Enfermedad invasora por Haemophilus Influenzae antes y después de la campaña de vacunación en la población infantil de la Comunidad Valenciana (1996-2000)","Goicoechea Sáez, Mercedes, Fullana Montoro, Ana M.ª, Momparler Carrasco, Pilar, Redondo Gallego, M.ª Jesús, Brines Solanes, Juan, Bueno Cañigral, Francisco J.","Revista Española de Salud Pública; 76(3); 197-206","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300004&lang=pt" 
"S1135-57272002000300006-esp","Dependencia y necesidades de cuidados no cubiertas de las personas mayores de una zona de salud de Zaragoza","Tomás Aznar, Concepción, Moreno Aznar, LA, Germán Bes, C., Alcalá Nalváiz, T., Andrés Esteban, E.","Revista Española de Salud Pública; 76(3); 215-226","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300006&lang=pt" 
"S1135-57272002000300003-esp","Avances en España en la investigación con el indicador «Hospitalización por Enfermedades Sensibles a Cuidados de Atención Primaria»","Caminal, Josefina, Sánchez, Emilia, Morales, Marianela, Peiró, Rosana, Márquez, Soledad","Revista Española de Salud Pública; 76(3); 189-196","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300003&lang=pt" 
"S1135-57272002000300009-esp","Prevalencia de anemia por déficit de hierro en niños de 6 meses a 5 años de edad del municipio Arismendi del Estado Nueva Esparta: Venezuela 2001","Pabón Mendoza, Luz, Gómez Castillo, Elesban, Madrid Dupuis, Anthony, Perez Marquez, Ana María","Revista Española de Salud Pública; 76(3); 249-250","Revista Española de Salud Pública","Espanhol","2002","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-57272002000300009&lang=pt" 
"S1020-49892002000500017-spa","Policy tools for achieving more equitable financing of and access to health care services in Latin America and the Caribbean","Suárez-Berenguela, Rubén M.","Revista Panamericana de Salud Pública; 11(5-6); 418-424","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500017&lang=pt" 
"S1020-49892002000500008-spa","Género, equidad y acceso a los servicios de salud: una aproximación empírica","Gómez Gómez, Elsa","Revista Panamericana de Salud Pública; 11(5-6); 327-334","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500008&lang=pt" 
"S1020-49892002000500006-spa","La necesidad de hacer reformas del sector de la salud orientadas hacia la equidad","Gwatkin, Davidson R.","Revista Panamericana de Salud Pública; 11(5-6); 310-315","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500006&lang=pt" 
"S1020-49892002000500004-spa","Equity and the goal of Health for all","Alleyne, George A. O.","Revista Panamericana de Salud Pública; 11(5-6); 297-301","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500004&lang=pt" 
"S1020-49892002000500003-spa","La equidad y la meta de Salud para todos","Alleyne, George A. O.","Revista Panamericana de Salud Pública; 11(5-6); 291-296","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500003&lang=pt" 
"S1020-49892002000500005-spa","¿Por qué la equidad en salud?","Sen, Amartya","Revista Panamericana de Salud Pública; 11(5-6); 302-309","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500005&lang=pt" 
"S1020-49892002000500011-spa","Utilização dos serviços de saúde no Brasil: gênero, características familiares e condição social","Travassos, Cláudia, Viacava, Francisco, Pinheiro, Rejane, Brito, Alexandre","Revista Panamericana de Salud Pública; 11(5-6); 365-373","Revista Panamericana de Salud Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500011&lang=pt" 
"S1020-49892002000500012-spa","Información para la equidad en salud en Chile","Arteaga, Óscar, Thollaug, Susan, Nogueira, Ana Cristina, Darras, Christian","Revista Panamericana de Salud Pública; 11(5-6); 374-385","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500012&lang=pt" 
"S1020-49892002000500014-spa","Salud, desarrollo humano y gobernabilidad en América Latina y el Caribe a inicios del siglo XXI","Casas-Zamora, Juan Antonio","Revista Panamericana de Salud Pública; 11(5-6); 386-396","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500014&lang=pt" 
"S1020-49892002000500027-spa","Descendientes de africanos en la Región de las Américas y equidad en materia de salud","Torres, Cristina","Revista Panamericana de Salud Pública; 11(5-6); 471-479","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500027&lang=pt" 
"S1020-49892002000500028-spa","Glosario de epidemiología social","Krieger, Nancy","Revista Panamericana de Salud Pública; 11(5-6); 480-490","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500028&lang=pt" 
"S1020-49892002000500007-spa","Pobreza y desigualdades en el sector de la salud","Wagstaff, Adam","Revista Panamericana de Salud Pública; 11(5-6); 316-326","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000500007&lang=pt" 
"S1516-14392002000200014-scl","Determination of Total Acid in Palygorskite Chemically Modified by N-Butylamine Thermodesorption","Ruiz, Juan A.C., Melo, Dulce M.A., Souza, José R., Alcazar, Leopoldo O.","Materials Research; 5(2); 173-178","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200014&lang=pt" 
"S1516-14392002000200012-scl","Calculo de Parámetros Electrónicos Para el Grafito Bernal","Villaquirán, Claudia, Gómez, Marisol, Luiggi, Ney","Materials Research; 5(2); 155-163","Materials Research","Espanhol","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200012&lang=pt" 
"S1516-14392002000200011-scl","Preparation and Characterization of Hydrous Zirconium Oxide Formed by Homogeneous Precipitation","Silva, G.L.J.P. da, Silva, M.L.C.P. da, Caetano, Tatiana","Materials Research; 5(2); 149-153","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200011&lang=pt" 
"S1516-14392002000200010-scl","Activation Energy Measurement of Oxygen Ordering in a Nb-Ti Alloy by Anelastic Relaxation","Niemeyer, T.C., Gimenez, J.M.A., Almeida, L.H., Grandini, C.R., Florêncio, O.","Materials Research; 5(2); 143-147","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200010&lang=pt" 
"S1516-14392002000200009-scl","Fractomechanical Properties of As-Cast and Austempered SG Cast Iron Between -40 °C and +20 °C","Fierro, V.E., Sikora, J.A., Agüera, F.R., Alvarez Villar, H.N., Ansaldi, A.F., Ratto, P.J.J.","Materials Research; 5(2); 137-141","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200009&lang=pt" 
"S1516-14392002000200008-scl","Local Approach to Fracture of an Aged Duplex Stainless Steel","Hazarabedian, Alfredo, Forget, Pierre, Marini, Bernard","Materials Research; 5(2); 131-135","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200008&lang=pt" 
"S1516-14392002000200006-scl","Determination of CTOD C in Fibre Metal Laminates by ASTM and Schwalbe Methods","Castrodeza, E.M., Rodrigues Touça, J.M., Perez Ipiña, J.E., Bastian, F.L.","Materials Research; 5(2); 119-124","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200006&lang=pt" 
"S1516-14392002000200005-scl","Quantification of Damage Progression in a Thermally Aged Duplex Stainless Steel","Hazarabedian, A., Marini, B.","Materials Research; 5(2); 113-117","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200005&lang=pt" 
"S1516-14392002000200003-scl","Estimation of the Plain High-Cycle Fatigue Propagation Resistance in Steels","Chapetti, Mirco D.","Materials Research; 5(2); 101-105","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200003&lang=pt" 
"S1516-14392002000200002-scl","Effect of a Shot Peening Pre Treatment on the Fatigue Behaviour of Hard Chromium on Electroless Nickel Interlayer Coated AISI 4340 Aeronautical Steel","Nascimento, Marcelino P., Torres, Marcelo A.S., Souza, Renato C., Voorwald, Herman J.C.","Materials Research; 5(2); 95-100","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200002&lang=pt" 
"S1516-14392002000200007-scl","Mechanical Properties Degradation at Room Temperature in ZRY-4 by Hydrogen Brittleness","Bertolino, G., Meyer, G., Perez Ipiña, J.","Materials Research; 5(2); 125-129","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200007&lang=pt" 
"S1516-14392002000200019-scl","Elimination of Lubricants from Aluminum Cold Rolled Products Using Short Laser Pulses","Lima, M.S.F., Wagnière, J.-D., Morato, S.P., Vieira Jr., N.D.","Materials Research; 5(2); 205-208","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200019&lang=pt" 
"S1516-14392002000200018-scl","Poly(2-Furyl)Methylenesulfide as a Resin to Uptake of Metal Ions from Aqueous Solutions","Damasceno, J., Gomes, C.A.T., Rieumont, J., Sanchez, R.","Materials Research; 5(2); 201-204","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200018&lang=pt" 
"S1516-14392002000200017-scl","RBS-study of Ge xSi1-x Compounds Formed by Variable Dose Ge Implantation into Si Wafers","Ramírez, A., Zehe, A., Thomas, A.","Materials Research; 5(2); 195-199","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200017&lang=pt" 
"S1516-14392002000200020-scl","Erratum","","Materials Research; 5(2); -","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200020&lang=pt" 
"S1516-14392002000200001-scl","Mezzo-scopic Analysis of Fracture Toughness in Steels","Miyata, Takashi, Tagawa, Tetsuya","Materials Research; 5(2); 85-93","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200001&lang=pt" 
"S1516-14392002000200015-scl","Development of Bulk Bi2+xSr3-yCa yCu 2O8+delta Superconductors by Partial-Melting Route for Fault Current Limiters Application","Marinkovic, Bojan A., Xia, Sike, Saléh, Luiz Antonio, Sens, Márcio, Serra, Eduardo Torres, Avillez, Roberto Ribeiro de, Assunção, Fernando Cosme Rizzo","Materials Research; 5(2); 179-186","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200015&lang=pt" 
"S1516-14392002000200016-scl","The Inlet Engine Valves Grinding Using Different Types of Cutting Fluids and Grinding Wheels","Silva, Eraldo Jannone da, Bianchi, Eduardo Carlos, Oliveira, João Fernando Gomes de, Aguiar, Paulo Roberto de","Materials Research; 5(2); 187-194","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200016&lang=pt" 
"S1516-14392002000200004-scl","Stress Corrosion Cracking of Zircaloy-4 in Halide Solutions: Effect of Temperature","Farina, S.B., Duffo, G.S., Galvele, J.R.","Materials Research; 5(2); 107-112","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200004&lang=pt" 
"S1516-14392002000200013-scl","Characterization of Sintered and Sintered/Plasma-Nitrided Fe-1.5% Mo Alloy by SEM, X-Ray Diffraction and Electrochemical Techniques","Alves Neto, José de Pinho, Giacomelli, Cristiano, Klein, Aloísio Nelmo, Muzart, Joel Louis Rene, Spinelli, Almir","Materials Research; 5(2); 165-172","Materials Research","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392002000200013&lang=pt" 
"S0100-84042002000200010-scl","Caracterização morfo-anatômica da folha e do caule de Brachiaria brizantha (Hochst. ex A. Rich.) Stapf e B. humidicola (Rendle) Schweick. (Poaceae)","BRITO, CLÁUDIO J.F.A., RODELLA, ROBERTO A.","Brazilian Journal of Botany; 25(2); 221-228","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200010&lang=pt" 
"S0100-84042002000200003-scl","Morfologia polínica de espécies de Brunfelsia L. (Solanaceae) ocorrentes no Estado do Rio de Janeiro","BATISTA-FRANKLIM, CARLA P.R., GONÇALVES-ESTEVES, VANIA","Brazilian Journal of Botany; 25(2); 137-145","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200003&lang=pt" 
"S0100-84042002000200006-scl","Novas espécies de Alstroemeria L. (Alstroemeriaceae) de Minas Gerais, Brasil","ASSIS, MARTA C.","Brazilian Journal of Botany; 25(2); 177-182","Brazilian Journal of Botany","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200006&lang=pt" 
"S0100-84042002000200011-scl","Effects of light stress on the growth of the epiphytic orchid Cattleya forbesii Lindl. X Laelia tenebrosa Rolfe","STANCATO, GIULIO C., MAZZAFERA, PAULO, BUCKERIDGE, MARCOS S.","Brazilian Journal of Botany; 25(2); 229-235","Brazilian Journal of Botany","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042002000200011&lang=pt" 
"S0100-41582002000300014-scl","Reação de porta-enxertos híbridos ao Citrus tristeza virus","MEISSNER FILHO, PAULO E., SOARES FILHO, WALTER DOS S., VELAME, KARINNA V. C., DIAMANTINO, ELIZIO P., DIAMANTINO, MARIA S. A. S.","Fitopatologia Brasileira; 27(3); 312-315","Fitopatologia Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582002000300014&lang=pt" 
"S0100-41582002000300013-scl","Efeito da aplicação de terbufos nas populações de três fitonematóides ectoparasitos em cana-de-açúcar","BARROS, ANDREA C. B., MOURA, ROMERO M., PEDROSA, ELVIRA M. R., MACEDO, MAURÍCIO E. A., SILVA, ISRAEL P.","Fitopatologia Brasileira; 27(3); 309-311","Fitopatologia Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582002000300013&lang=pt" 
"S0100-41582002000300012-scl","Eliminação de vírus do complexo sorose dos citros por microenxertia associada a termoterapia","CARVALHO, SÉRGIO A., SANTOS, FRANCISCA A., MACHADO, MARCOS A.","Fitopatologia Brasileira; 27(3); 306-308","Fitopatologia Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582002000300012&lang=pt" 
"S0100-41582002000300010-scl","Cytopathological characterization of Mal de Río Cuarto virus in corn, wheat and barley","ARNEODO, JOEL D., LORENZO, EUGENIA, LAGUNA, IRMA G., ABDALA, GUILLERMINA, TRUOL, GRACIELA A.","Fitopatologia Brasileira; 27(3); 298-302","Fitopatologia Brasileira","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582002000300010&lang=pt" 
"S0100-41582002000300011-scl","Caracterização isoenzimática de espécies de Oidium","SILVA, MARIA D. D., ALFENAS, ACELINO C., MAFFIA, LUIZ A., ZAUZA, EDIVAL A. V.","Fitopatologia Brasileira; 27(3); 303-305","Fitopatologia Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582002000300011&lang=pt" 
"S0100-41582002000300015-scl","Ocorrência de doenças do pak choi no estado do Paraná, Brasil","DALLA PRIA, MARISTELLA, MARTINS, MARISE C., REGHIN, MARIE Y., MAIA, GERLIANE L.","Fitopatologia Brasileira; 27(3); 316-318","Fitopatologia Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582002000300015&lang=pt" 
"S0100-41582002000300016-scl","First report of Uredo crepidis-japonicae and Septoria crepidis on Crepis japonica in Brazil","PEREIRA, OLINTO L., CAVALLAZZI, JOSÉ R. P., BARRETO, ROBERT W.","Fitopatologia Brasileira; 27(3); 319-319","Fitopatologia Brasileira","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582002000300016&lang=pt" 
"S0100-41582002000300020-scl","Sigatoka negra da bananeira no estado do Pará","TRINDADE, DINALDO R., POLTRONIERI, LUIZ S., MENEZES, ANTÔNIO JOSÉ E. A.","Fitopatologia Brasileira; 27(3); 323-323","Fitopatologia Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-41582002000300020&lang=pt" 
