"S0718-34292006000300009-chl","CALPODES ETHLIUS (STOLL, 1782) (LEPIDOPTERA: HESPERIIDAE): PRIMER REGISTRO DE DISTRIBUCIÓN PARA EL EXTREMO NORTE DE CHILE","Vargas, Héctor A, H.H. Mielke, Olaf, Casagrande, Mirna M","Idesia (Arica); 24(3); 69-70","Idesia (Arica)","Espanhol","2006","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34292006000300009&lang=pt" 
"S1137-66272006000500005-esp","Conocimientos, comportamientos y opiniones de los profesionales sanitarios de un hospital en relación a la confidencialidad","Iraburu, M., Chamorro, J., Pedro, M.T. de","Anales del Sistema Sanitario de Navarra; 29(3); 357-366","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500005&lang=pt" 
"S1137-66272006000500002-esp","Terapias neuroprotectoras y neurorestauradoras en el tratamiento de la enfermedad de Parkinson","Garbayo, E., Aymerich, M.S., Ansorena, E., Lanciego, J.L., Blanco-Prieto, M.J.","Anales del Sistema Sanitario de Navarra; 29(3); 325-335","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500002&lang=pt" 
"S1137-66272006000500016-esp","Proyectos de investigación en Ciencias de la Salud 2006: Beca Ortiz de Landázuri. Beca Mikel Larumbe","","Anales del Sistema Sanitario de Navarra; 29(3); 473-475","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500016&lang=pt" 
"S1137-66272006000500006-esp","Tratamiento de la enfermedad de Crohn perianal","Ciga, M.A., Oteiza, F., Marzo, J., Armendáriz, P., Miguel, M. De, Ortiz, H.","Anales del Sistema Sanitario de Navarra; 29(3); 367-386","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500006&lang=pt" 
"S1137-66272006000500003-esp","Modulación de la fisiología gastrointestinal mediante cepas probióticas de Lactobacillus casei y Bifidobacterium bifidum","Barrenetxe, J., Aranguren, P., Grijalba, A., Martínez-Peñuela, J.M., Marzo, F., Urdaneta, E.","Anales del Sistema Sanitario de Navarra; 29(3); 337-347","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500003&lang=pt" 
"S1137-66272006000500009-esp","¿Está indicado el examen sistemático de la función tiroidea durante el embarazo?","Maciá, C., Ronzón, A., Fernández, E.","Anales del Sistema Sanitario de Navarra; 29(3); 415-417","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500009&lang=pt" 
"S1137-66272006000500013-esp","Resúmenes de trabajos científicos publicados en otras revistas","","Anales del Sistema Sanitario de Navarra; 29(3); 443-445","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500013&lang=pt" 
"S1137-66272006000500010-esp","Piomiositis primaria del músculo psoas en clima templado: Revisión a propósito de dos casos en niños seguidos a largo plazo","García-Mata, S., Hidalgo, A., Esparza, J.","Anales del Sistema Sanitario de Navarra; 29(3); 419-431","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500010&lang=pt" 
"S1137-66272006000500001-esp","La seguridad del paciente: una estrategia del Sistema Nacional de Salud","Agra, Y., Terol, E.","Anales del Sistema Sanitario de Navarra; 29(3); 319-323","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500001&lang=pt" 
"S1137-66272006000500014-esp","Comunicaciones presentadas a congresos","","Anales del Sistema Sanitario de Navarra; 29(3); 447-455","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500014&lang=pt" 
"S1137-66272006000500015-esp","Resúmenes de proyectos de investigación concedidos por el departamento de salud","","Anales del Sistema Sanitario de Navarra; 29(3); 457-472","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500015&lang=pt" 
"S1137-66272006000500012-esp","Exantema hemorrágico por virus dengue inducido por ácido acetil-salicílico","Valerio, L., Balanzó, X. de, Jiménez, O., Pedro-Botet, M. L.","Anales del Sistema Sanitario de Navarra; 29(3); 439-442","Anales del Sistema Sanitario de Navarra","Espanhol","2006","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1137-66272006000500012&lang=pt" 
"S1315-01382006000200007-ven","Subjetividad, trabajo y Salud Mental","Esser Díaz, Joyce, Rojas Malpica, Carlos","Salud de los Trabajadores; 14(2); 81-85","Salud de los Trabajadores","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-01382006000200007&lang=pt" 
"S1315-01382006000200005-ven","Construcción de una tipología del control patronal mediante la aplicación del método LEST.","Barrios Graziani, Leticia","Salud de los Trabajadores; 14(2); 55-67","Salud de los Trabajadores","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-01382006000200005&lang=pt" 
"S1315-01382006000200004-ven","Prevalencia de síntomas de alteraciones de la voz y condiciones de trabajo en docentes de escuela primaria: Aragua-Venezuela","Escalona, Evelin","Salud de los Trabajadores; 14(2); 31-54","Salud de los Trabajadores","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-01382006000200004&lang=pt" 
"S1315-01382006000200003-ven","Condiciones de trabajo y salud de los pescadores artesanales del occidente de Venezuela","Yanes, Leopoldo, Primera, Carmen","Salud de los Trabajadores; 14(2); 13-28","Salud de los Trabajadores","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-01382006000200003&lang=pt" 
"S1315-01382006000200002-ven","Relación entre disfonía referida y potenciales factores de riesgo en el trabajo de profesores de la enseñanza fundamental, Porto Alegre - RS.","Petter, Virgínia, Barros de Oliveira, Paulo Antonio, Fischer, Paul Douglas","Salud de los Trabajadores; 14(2); 5-12","Salud de los Trabajadores","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-01382006000200002&lang=pt" 
"S1315-01382006000200001-ven","","Luna, Jairo","Salud de los Trabajadores; 14(2); 3-4","Salud de los Trabajadores","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-01382006000200001&lang=pt" 
"S1315-01382006000200006-ven","Aproximación al estudio de las tendencias e impacto de la producción científica en salud ocupacional: Estudio de una publicación periódica","Estrada, María, Sánchez Tovar, Ligia, Gómez, Wuilman","Salud de los Trabajadores; 14(2); 69-79","Salud de los Trabajadores","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S1315-01382006000200006&lang=pt" 
"S1415-54192006000600004-scl","Vincent G. Kokich","Kokich, Vincent G.","Revista Dental Press de Ortodontia e Ortopedia Facial; 11(6); 19-23","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192006000600004&lang=pt" 
"S1516-44462006000400015-scl","Considerações sobre a evolução filogenética do sistema nervoso, o comportamento e a emergência da consciência","Ribas, Guilherme Carvalhal","Revista Brasileira de Psiquiatria; 28(4); 326-338","Revista Brasileira de Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400015&lang=pt" 
"S0034-89102006000700013-scl","Fatores de risco para mortalidade em idosos","Maia, Flávia de O M, Duarte, Yeda A O, Lebrão, Maria Lúcia, Santos, Jair L F","Revista de Saúde Pública; 40(6); 1049-1056","Revista de Saúde Pública","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102006000700013&lang=pt" 
"S0034-89102006000700013-spa","Fatores de risco para mortalidade em idosos","Maia, Flávia de O M, Duarte, Yeda A O, Lebrão, Maria Lúcia, Santos, Jair L F","Revista de Saúde Pública; 40(6); 1049-1056","Revista de Saúde Pública","Inglês, Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102006000700013&lang=pt" 
"S1516-44462006000400001-scl","Was Goliath blind or ignorant? The struggle between evidence and passion in alcohol public policies in Brazil","Pechansky, Flavio, Pinsky, Ilana, Laranjeira, Ronaldo R","Revista Brasileira de Psiquiatria; 28(4); 259-260","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400001&lang=pt" 
"S1516-44462006000400019-scl","Alopecia secundária ao uso de inibidor seletivo da recaptação de serotonina: relato de dois casos","Rocha, Felipe Filardi da, Malheiros, Manuela Möller","Revista Brasileira de Psiquiatria; 28(4); 341-342","Revista Brasileira de Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400019&lang=pt" 
"S1516-44462006000400018-scl","Autopercepção da comunicação oral no tratamento de adolescentes usuários de drogas","Oliveira, Christian César Cândido de, Scheuer, Claudia Ines, Scivoletto, Sandra","Revista Brasileira de Psiquiatria; 28(4); 340-341","Revista Brasileira de Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400018&lang=pt" 
"S1516-44462006000400017-scl","Efficacy of milnacipran in treating anxiety symptoms in schizophrenic patients receiving clozapine: a case series study","Gama, Clarissa Severino, Zanatto, Vanessa Cassina, Picon, Felipe, Lobato, Maria Inês, Belmonte-de-Abreu, Paulo Silva","Revista Brasileira de Psiquiatria; 28(4); 339-340","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400017&lang=pt" 
"S1516-44462006000400016-scl","Morte súbita cardíaca na esquizofrenia: o psiquiatra deve estar atento?","Scorza, Fulvio Alexandre, Mari, Jairde Jesus, Bressan, Rodrigo Affonseca","Revista Brasileira de Psiquiatria; 28(4); 339-339","Revista Brasileira de Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400016&lang=pt" 
"S1516-44462006000400003-scl","Dopamine and social anxiety disorder","Robinson, Hayley M, Hood, Sean D, Bell, Caroline J, Nutt, David J","Revista Brasileira de Psiquiatria; 28(4); 263-264","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400003&lang=pt" 
"S1516-44462006000400002-scl","Toward an adequate understanding of attention deficit disorders","Brown, Thomas E","Revista Brasileira de Psiquiatria; 28(4); 261-262","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400002&lang=pt" 
"S1516-44462006000400008-scl","Severe physical punishment and mental health problems in an economically disadvantaged population of children and adolescents","Bordin, Isabel Altenfelder Santos, Paula, Cristiane Silvestre, Nascimento, Rosimeire do, Duarte, Cristiane Seixas","Revista Brasileira de Psiquiatria; 28(4); 290-296","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400008&lang=pt" 
"S1516-44462006000400007-scl","Primary care physician satisfaction with patients diagnosed with depression: International Depression Project results from Colombia","Gómez-Restrepo, Carlos, Bohórquez Peñaranda, Adriana, Okuda Benavides, Mayumi, Gil Laverde, Jacky Fabian, Sanchez Díaz, Natalia","Revista Brasileira de Psiquiatria; 28(4); 283-289","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400007&lang=pt" 
"S1516-44462006000400020-scl","Residência médica: estresse e crescimento","Camargo, Ibiracy de Barros, Contel, José Onildo B.","Revista Brasileira de Psiquiatria; 28(4); 343-343","Revista Brasileira de Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400020&lang=pt" 
"S1516-44462006000400021-scl","Demência e transtornos cognitivos em idosos","Zanuto, Ednéia","Revista Brasileira de Psiquiatria; 28(4); 344-344","Revista Brasileira de Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400021&lang=pt" 
"S0034-89102006000700012-scl","Hospitais gerais filantrópicos: novo espaço para a internação psiquiátrica","Larrobla, Cristina, Botega, Neury José","Revista de Saúde Pública; 40(6); 1042-1048","Revista de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102006000700012&lang=pt" 
"S0034-89102006000700020-scl","Variação sazonal de Aedes aegypti e Aedes albopictus no município de Potim, São Paulo","Serpa, Lígia Leandro Nunes, Costa, Katjy Veiga Rosário Martins, Voltolini, Júlio Cesar, Kakitani, Iná","Revista de Saúde Pública; 40(6); 1101-1105","Revista de Saúde Pública","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102006000700020&lang=pt" 
"S0034-89102006000700020-spa","Variação sazonal de Aedes aegypti e Aedes albopictus no município de Potim, São Paulo","Serpa, Lígia Leandro Nunes, Costa, Katjy Veiga Rosário Martins, Voltolini, Júlio Cesar, Kakitani, Iná","Revista de Saúde Pública; 40(6); 1101-1105","Revista de Saúde Pública","Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102006000700020&lang=pt" 
"S0034-89102006000700012-spa","Hospitais gerais filantrópicos: novo espaço para a internação psiquiátrica","Larrobla, Cristina, Botega, Neury José","Revista de Saúde Pública; 40(6); 1042-1048","Revista de Saúde Pública","Português","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102006000700012&lang=pt" 
"S1516-44462006000400006-scl","Plants with possible psychoactive effects used by the Krahô Indians, Brazil","Rodrigues, Eliana, Carlini, E A","Revista Brasileira de Psiquiatria; 28(4); 277-282","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400006&lang=pt" 
"S1516-44462006000400009-scl","Antidepressant treatment-emergent affective switch in bipolar disorder: a prospective case-control study of outcome","Tamada, Renata Sayuri, Amaral, José Antônio, Issler, Cilly Kluger, Nierenberg, Andrew Alan, Lafer, Beny","Revista Brasileira de Psiquiatria; 28(4); 297-300","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400009&lang=pt" 
"S1516-44462006000400014-scl","Conceitos introdutórios de economia da saúde e o impacto social do abuso de álcool","Moraes, Edilaine, Campos, Geraldo M, Figlie, Neliana B, Laranjeira, Ronaldo R, Ferraz, Marcos B","Revista Brasileira de Psiquiatria; 28(4); 321-325","Revista Brasileira de Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400014&lang=pt" 
"S1516-44462006000400013-scl","Atualização sobre alterações cognitivas em idosos com síndrome depressiva","Ávila, Renata, Bottino, Cássio Machado de Campos","Revista Brasileira de Psiquiatria; 28(4); 316-320","Revista Brasileira de Psiquiatria","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400013&lang=pt" 
"S1516-44462006000400005-scl","Weight gain management in patients with schizophrenia during treatment with olanzapine in association with nizatidine","Assunção, Sheila Seleri Marques, Ruschel, Sandra Inês, Rosa, Lucena de Cássia Rodrigues, Campos, João Alberto O, Alves, Mercedes Jurema O, Bracco, Oswaldo Luis, Lima, Mauricio Silva de","Revista Brasileira de Psiquiatria; 28(4); 270-276","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400005&lang=pt" 
"S1516-44462006000400004-scl","Internal consistency and factor structure of the Portuguese version of the Liebowitz Social Anxiety Scale among alcoholic patients","Terra, Mauro B, Barros, Helena M T, Stein, Airton T, Figueira, Ivan, Athayde, Luciana D, Gonçalves, Marcelo de S, Tergolina, Letícia P, Rovani, Joana S, Silveira, Dartiu Xavier da","Revista Brasileira de Psiquiatria; 28(4); 265-269","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400004&lang=pt" 
"S1516-44462006000400011-scl","Fertility and fecundity of an outpatient sample with schizophrenia","Terzian, Angela Cristina Cesar, Andreoli, Sérgio Baxter, Razzouk, Denise, Chaves, Ana Cristina, Mari, Jair de Jesus","Revista Brasileira de Psiquiatria; 28(4); 305-307","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400011&lang=pt" 
"S1516-44462006000400010-scl","Increased dyslipidemia in schizophrenic outpatients using new generation antipsychotics","Leitão-Azevedo, Carmen Lúcia, Guimarães, Lísia Rejane, Abreu, Martha Guerra Belmonte de, Gama, Clarissa Severino, Lobato, Maria Inês, Belmonte-de-Abreu, Paulo Silva","Revista Brasileira de Psiquiatria; 28(4); 301-304","Revista Brasileira de Psiquiatria","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462006000400010&lang=pt" 
"S0100-69162006000300005-scl","Metodologia para obtenção do hidrograma de escoamento superficial em encostas e canais. Parte I: desenvolvimento e avaliação","Silva, José M. A., Pruski, Fernando F., Silva, Demetrius D., Cecílio, Roberto A.","Engenharia Agrícola; 26(3); 695-703","Engenharia Agrícola","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69162006000300005&lang=pt" 
"S0100-55022006000300002-scl","A prova prática no processo de seleção do concurso de residência médica","Goldwasser, Rosane Sonia","Revista Brasileira de Educação Médica; 30(3); 115-124","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300002&lang=pt" 
"S0100-55022006000300003-scl","Concepções sobre a aprendizagem baseada em problemas: um estudo de caso na Famema","Moraes, Magali Aparecida Alves de, Manzini, Eduardo José","Revista Brasileira de Educação Médica; 30(3); 125-135","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300003&lang=pt" 
"S0100-55022006000300004-scl","O ensino da saúde coletiva no método de aprendizagem baseado em problemas: uma experiência da Faculdade de Medicina de Marília","Barros, Nelson Felice de, Lourenço, Lídia C. de Almeida","Revista Brasileira de Educação Médica; 30(3); 136-146","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300004&lang=pt" 
"S0100-55022006000300005-scl","Estratégias de enfrentamento do estresse desenvolvidas por estudantes de Medicina da Universidade Federal de Santa Catarina","Zonta, Ronaldo, Robles, Ana Carolina Couto, Grosseman, Suely","Revista Brasileira de Educação Médica; 30(3); 147-153","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300005&lang=pt" 
"S0100-55022006000300006-scl","Percepção dos professores sobre o novo currículo de graduação da Faculdade de Medicina da UFG implantado em 2003","Abreu Neto, Iron Pires de, Lima Filho, Olavo Sérvulo de, Silva, Lucas Evangelista Correia da, Costa, Nilce Maria da Silva Campos","Revista Brasileira de Educação Médica; 30(3); 154-160","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300006&lang=pt" 
"S0100-55022006000300008-scl","Tecnologias de Informação e Comunicação: contribuições para o processo interdisciplinar no ensino superior","Amem, Bernadete Malmegrim Vanzella, Nunes, Lena Cardoso","Revista Brasileira de Educação Médica; 30(3); 171-180","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300008&lang=pt" 
"S0100-55022006000300009-scl","Avaliação seriada versus exame vestibular: semelhanças e diferenças entre Coortes no Curso de Medicina da Universidade de Brasília","Sobral, Dejano T., Oliveira, Paulo Gonçalves de","Revista Brasileira de Educação Médica; 30(3); 181-191","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300009&lang=pt" 
"S0100-55022006000300010-scl","Avaliação de um programa pedagógico para internos de pediatria em atuação comunitária","Van Onselen, Lúcia Emy Saiki, D&#039;Elia, Gilberto","Revista Brasileira de Educação Médica; 30(3); 192-199","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300010&lang=pt" 
"S0100-55022006000300011-scl","A Universidade colaborando na construção de um projeto de promoção da saúde: relato de experiência de um grupo de alunos de Medicina da Unicamp, Campinas, SP, Brasil","Sperandio, Ana Maria Girotti, Souza, Thiago Ferreira de, Breno, Edson, Mendes, Leandro César, Pereira, Araceli Regina S., Machado, Alexandre Cason, Mazon, Alice Jordão de Toledo, Verderost, Natália Reis, Galasso, Marcos Theóphilo, Zanaga, Letícia Pisoni, Azal Neto, Wilmar, Bueno, Edison","Revista Brasileira de Educação Médica; 30(3); 200-208","Revista Brasileira de Educação Médica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022006000300011&lang=pt" 
"S1517-86922006000600002-scl","Componente lento do VO2 em crianças durante exercício pesado de corrida: análise com base em diferentes modelos matemáticos","Machado, Fabiana Andrade, Guglielmo, Luiz Guilherme Antonacci, Greco, Camila Coelho, Denadai, Benedito Sérgio","Revista Brasileira de Medicina do Esporte; 12(6); 308-312","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600002&lang=pt" 
"S1517-86922006000600003-scl","Hipotensão pós-exercício em hipertensos submetidos ao exercício aeróbio de intensidades variadas e exercício de intensidade constante","Cunha, Gisela Arsa da, Rios, Aline Cristina Santos, Moreno, Juliano Rodrigues, Braga, Pedro Luiz, Campbell, Carmen Silvia Grubert, Simões, Herbert Gustavo, Denadai, Mara Lucy Dompietro Ruiz","Revista Brasileira de Medicina do Esporte; 12(6); 313-317","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600003&lang=pt" 
"S1517-86922006000600004-scl","Freqüência cardíaca máxima em esteira ergométrica em diferentes horários","Afonso, Leandro dos Santos, Santos, João Fernando Brinkmann dos, Lopes, José Ricardo, Tambelli, Rodrigo, Santos, Eduardo Henrique Rosa, Back, Flavio Augustino, Menna-Barreto, Luiz, Lima, Jorge Roberto Perrout de","Revista Brasileira de Medicina do Esporte; 12(6); 318-322","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600004&lang=pt" 
"S1517-86922006000600006-scl","Comportamento das concentrações séricas e urinárias de creatinina e uréia ao longo de uma periodização desenvolvida em futebolistas profissionais: relações com a taxa de filtração glomerular","Silva, Adelino Sanchez Ramos da, Santhiago, Vanessa, Papoti, Marcelo, Gobatto, Claudio Alexandre","Revista Brasileira de Medicina do Esporte; 12(6); 327-332","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600006&lang=pt" 
"S1517-86922006000600007-scl","Identificação do limiar de lactato e limiar glicêmico em exercícios resistidos","Oliveira, João Carlos de, Baldissera, Vilmar, Simões, Herbert Gustavo, Aguiar, Ana Paula de, Azevedo, Paulo Henrique Silva Marques de, Poian, Patrícia Aparecida Franco de Oliveira, Perez, Sergio Eduardo de Andrade","Revista Brasileira de Medicina do Esporte; 12(6); 333-338","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600007&lang=pt" 
"S1517-86922006000600009-scl","Diagnóstico do estado nutricional dos atletas da Equipe Olímpica Permanente de Levantamento de Peso do Comitê Olímpico Brasileiro (COB)","Cabral, Carlos Augusto Costa, Rosado, Gilberto Paixão, Silva, Carlos Henrique Osório, Marins, João Carlos Bouzas","Revista Brasileira de Medicina do Esporte; 12(6); 345-350","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600009&lang=pt" 
"S1517-86922006000600011-scl","Efeito do sulfato de vanadil sobre o comprometimento metabólico muscular induzido pela imobilização de membro posterior de ratos","Delfino, Gabriel Borges, Durigan, João Luiz Quagliotti, Cancelliero, Karina Maria, Silva, Carlos Alberto da","Revista Brasileira de Medicina do Esporte; 12(6); 356-360","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600011&lang=pt" 
"S1517-86922006000600012-scl","Influência da suplementação aguda e crônica de creatina sobre as concentrações sanguíneas de glicose e lactato de ratos Wistar","Souza, Renato Aparecido, Santos, Roberto Mussoline dos, Osório, Rodrigo Aléxis Lazo, Cogo, José Carlos, Prianti Júnior, Antônio Carlos Guimarães, Martins, Rodrigo Álvaro Brandão Lopes, Ribeiro, Wellington","Revista Brasileira de Medicina do Esporte; 12(6); 361-365","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600012&lang=pt" 
"S1517-86922006000600013-scl","Desenvolvimento de equação para estimativa da gordura corporal de mulheres idosas com osteoporose e osteopenia através da espessura de dobras cutâneas tendo como referência absorciometria por dupla emissão de raios X","Aniteli, TM, Florindo, AA, Pereira, RMR, Martini, LA","Revista Brasileira de Medicina do Esporte; 12(6); 366-370","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600013&lang=pt" 
"S1517-86922006000600015-scl","Comportamento da freqüência cardíaca e da pressão arterial, ao longo da gestação, com treinamento no meio líquido","Finkelstein, Ilana, Bgeginski, Roberta, Tartaruga, Marcus Peikriszwili, Alberton, Cristine Lima, Kruel, Luiz Fernando Martins","Revista Brasileira de Medicina do Esporte; 12(6); 376-380","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600015&lang=pt" 
"S1517-86922006000600016-scl","Velocidade crítica como um método não invasivo para estimar a velocidade de lactato mínimo no ciclismo","Hiyane, Wolysson Carvalho, Simões, Herbert Gustavo, Campbell, Carmen Sílvia Grubert","Revista Brasileira de Medicina do Esporte; 12(6); 381-385","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600016&lang=pt" 
"S1517-86922006000600017-scl","Comportamento da pressão arterial após exercícios contra-resistência: uma revisão sistemática sobre variáveis determinantes e possíveis mecanismos","Polito, Marcos Doederlein, Farinatti, Paulo de Tarso Veras","Revista Brasileira de Medicina do Esporte; 12(6); 386-392","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600017&lang=pt" 
"S1517-86922006000600018-scl","Efeito do consumo excessivo de oxigênio após exercício e da taxa metabólica de repouso no gasto energético","Foureaux, Giselle, Pinto, Kelerson Mauro de Castro, Dâmaso, Ana","Revista Brasileira de Medicina do Esporte; 12(6); 393-398","Revista Brasileira de Medicina do Esporte","Inglês, Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922006000600018&lang=pt" 
