"S1888-75462015000400023-esp","Estudios del perfil bioquímico de jugadores de fútbol profesional","Fernández-Gere, A., Barcos-Molina, M.A., Latorre, J.A., Martínez-Bebía, M., Mariscal-Arcas, M.","Revista Andaluza de Medicina del Deporte; 8(4); 181-181","Revista Andaluza de Medicina del Deporte","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1888-75462015000400023&lang=pt" 
"S1413-82712015000300493-scl","The Impact of Transactional and Transformational Leadership Style on Organizational Citizenship Behaviors","Rodrigues, Alexandra de Oliveira, Ferreira, Maria Cristina","Psico-USF; 20(3); 493-504","Psico-USF","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712015000300493&lang=pt" 
"S2317-17822015000600511-scl","BOLSAS DE PRODUTIVIDADE EM PESQUISA: EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL","Chiari, Brasília Maria, Grossi, Débora Bevilaqua, Fernandes, Fernanda Dreux Miranda, Ferreira, Leslie Piccolotto, Mello, Marco Túlio de, Hallal, Pedro Rodrigues Curi, Fonseca, Sérgio Teixeira da","CoDAS; 27(6); 511-513","CoDAS","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2317-17822015000600511&lang=pt" 
"S0103-40142015000300025-scl","Habermas e Heidegger: uma discórdia filosófica","ROUANET, BARBARA FREITAG","Estudos Avançados; 29(85); 361-375","Estudos Avançados","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-40142015000300025&lang=pt" 
"S1806-11172015000400303-scl","Análise teórica e proposta para determinação experimental do coeficiente de atrito de rolamento em um plano inclinado","Andrade-Neto, A.V., Leyva-Cruz, J.A.","Revista Brasileira de Ensino de Física; 37(4); 4303-1-4303-5","Revista Brasileira de Ensino de Física","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172015000400303&lang=pt" 
"S1413-82712015000300433-scl","Estratégias de Aprendizagem no Ensino Técnico Profissional","Scacchetti, Fabio Alexandre Pereira, Oliveira, Katya Luciane de, Moreira, Ana Elisa da Costa","Psico-USF; 20(3); 433-446","Psico-USF","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712015000300433&lang=pt" 
"S0104-44782015000400021-scl","Megaeventos esportivos e seus legados: uma análise dos efeitos institucionais da eleição do Brasil como país-sede","Toledo, Renata Maria, Grix, Jonathan, Bega, Maria Tarcisa Silva","Revista de Sociologia e Política; 23(56); 21-44","Revista de Sociologia e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782015000400021&lang=pt" 
"S1414-98932015000401188-scl","Propostas de Redução da Maioridade Penal: a Juventude Brasileira no Fio da Navalha?","Vavassori, Mariana Barreto, Toneli, Maria Juracy Filgueiras","Psicologia: Ciência e Profissão; 35(4); 1188-1205","Psicologia: Ciência e Profissão","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932015000401188&lang=pt" 
"S1414-98932015000401275-scl","Metacognitive Awareness Inventory: Tradução e Validação a partir de uma Análise Fatorial Confirmatória","Lima Filho, Raimundo Nonato, Bruni, Adriano Leal","Psicologia: Ciência e Profissão; 35(4); 1275-1293","Psicologia: Ciência e Profissão","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932015000401275&lang=pt" 
"S1413-82712015000300385-scl","Escala de Comportamentos de Bullying (ECB): Elaboração e Evidências Psicométricas","Medeiros, Emerson Diógenes de, Gouveia, Valdiney Veloso, Monteiro, Renan Pereira, Silva, Paulo Gregório Nascimento da, Lopes, Bruna de Jesus, Medeiros, Paloma Cavalcante Bezerra de, Silva, Élido Santiago da","Psico-USF; 20(3); 385-397","Psico-USF","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712015000300385&lang=pt" 
"S0104-44782015000400045-scl","Depois das reformas: os regimes de proteção social latino-americanos na década de 2000","Cantu, Rodrigo","Revista de Sociologia e Política; 23(56); 45-73","Revista de Sociologia e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782015000400045&lang=pt" 
"S1414-98932015000401206-scl","Trabalho Cooperado na Suinocultura: Emancipação ou Precarização?","Giongo, Carmem Regina, Monteiro, Janine Kieling","Psicologia: Ciência e Profissão; 35(4); 1206-1222","Psicologia: Ciência e Profissão","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932015000401206&lang=pt" 
"S1414-98932015000401024-scl","Estratégias de Aprendizagem em Curso Corporativo a Distância: como Estudam os Trabalhadores?","Zerbini, Thaís, Abbad, Gardênia, Mourão, Luciana, Martins, Lara Barros","Psicologia: Ciência e Profissão; 35(4); 1024-1041","Psicologia: Ciência e Profissão","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932015000401024&lang=pt" 
"S1414-98932015000401139-scl","Prática Baseada em Evidências em Psicologia e a História da Busca pelas Provas Empíricas da Eficácia das Psicoterapias","Leonardi, Jan Luiz, Meyer, Sonia Beatriz","Psicologia: Ciência e Profissão; 35(4); 1139-1156","Psicologia: Ciência e Profissão","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932015000401139&lang=pt" 
"S1806-11172015000400204-scl","Uma nova luz sobre o conceito de fóton: Para além de imagens esquizofrênicas","Silva, Indianara","Revista Brasileira de Ensino de Física; 37(4); 4204-1-4204-11","Revista Brasileira de Ensino de Física","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172015000400204&lang=pt" 
"S1414-98932015000401007-scl","Inclusão Escolar: o Papel dos Agentes Educacionais Brasileiros","Benitez, Priscila, Domeniconi, Camila","Psicologia: Ciência e Profissão; 35(4); 1007-1023","Psicologia: Ciência e Profissão","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1414-98932015000401007&lang=pt" 
"S1806-11172015000400203-scl","Thomas Young e o resgate da teoria ondulatória da luz: Uma tradução comentada de sua Teoria Sobre Luz e Cores","Moura, Breno Arsioli, Boss, Sergio Luiz Bragatto","Revista Brasileira de Ensino de Física; 37(4); 4203-1-4203-24","Revista Brasileira de Ensino de Física","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172015000400203&lang=pt" 
"S1806-11172015000400202-scl","As pesquisas de Newton sobre a luz: Uma visão histórica","Martins, Roberto de Andrade, Silva, Cibelle Celestino","Revista Brasileira de Ensino de Física; 37(4); 4202-1-4202-32","Revista Brasileira de Ensino de Física","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172015000400202&lang=pt" 
"S0104-44782015000400003-scl","Efetividade das políticas participativas no governo brasileiro: o Conselho de Desenvolvimento Econômico e Social","Santos, Priscilla Ribeiro dos, Gugliano, Alfredo Alejandro","Revista de Sociologia e Política; 23(56); 3-19","Revista de Sociologia e Política","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782015000400003&lang=pt" 
"S1806-11172015000400304-scl","Uma representação do fluxo sanguíneo pulsátil em artérias ou veias usando lattice Boltzmann","Vargas, Marina, Argenta, Marco André","Revista Brasileira de Ensino de Física; 37(4); 4304-1-4304-12","Revista Brasileira de Ensino de Física","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-11172015000400304&lang=pt" 
"S1413-82712015000300529-scl","Assessment of Body Image: Instruments Available in Brazil","Xavier, Gabriela Salim, Pasian, Sonia Regina, Almeida, Sebastião Sousa","Psico-USF; 20(3); 529-545","Psico-USF","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712015000300529&lang=pt" 
"S0718-52862015000200007-chl","The evolution of the location of economic activity in Chile in the long run: a paradox of extreme concentration in absence of agglomeration economies","Badia-Miró, Marc","Estudios de economía; 42(2); 143-167","Estudios de economía","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-52862015000200007&lang=pt" 
"S0718-52862015000200004-chl","Female entrepreneurship and participation rates in 19th century Chile","Escobar Andrae, Bernardita","Estudios de economía; 42(2); 67-68","Estudios de economía","Inglês","2015","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-52862015000200004&lang=pt" 
"S0101-90742015000200388-scl","ROY-LYSENCOURT, Philippe. Les membres du Coetus Internationalis Patrum au Concilie Vatican II. Inventaire des interventions et souscriptions des adhérents et sympathisants. Liste des signataires d&#039;occasion et des théologiens. Leuven: Peeters, 2014, 484p.","CALDEIRA, Rodrigo Coppe","História (São Paulo); 34(2); 388-391","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200388&lang=pt" 
"S2340-98942015000400004-esp","Factors related to missing and rescheduling pharmaceutical care appointments by aged outpatients in a Brazilian public health setting","Nadaleto Didone, Thiago Vinícius, Ferreira Catão Carvalho, Maristela, Luppi, Graziela, Oliveira de Melo, Daniela, Ribeiro, Eliane","Ars Pharmaceutica (Internet); 56(4); 209-216","Ars Pharmaceutica (Internet)","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2340-98942015000400004&lang=pt" 
"S1808-24322015000200589-scl","Entre um sistema eleitoral dispersivo e um regramento parlamentar concentrador: O Comportamento dos Deputados Federais","Pinto, Júlio Roberto de Souza","Revista Direito GV; 11(2); 589-622","Revista Direito GV","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-24322015000200589&lang=pt" 
"S1808-18512015000400265-scl","CHANGES IN RADIOGRAPHIC PARAMETERS AFTER MINIMALLY INVASIVE LUMBAR INTERBODY FUSION","Vialle, Emiliano, Schleifer, David, Carneiro, Abel, Colina, Orlando, Vialle, Luiz Roberto","Coluna/Columna; 14(4); 265-267","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400265&lang=pt" 
"S0101-90742015000200146-scl","Uma solução setecentista ousada e inovadora para a escravidão no Brasil","WEHLING, Arno","História (São Paulo); 34(2); 146-164","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200146&lang=pt" 
"S1808-24322015000200573-scl","Pesquisas em cadeia","Diniz, Debora","Revista Direito GV; 11(2); 573-586","Revista Direito GV","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-24322015000200573&lang=pt" 
"S1808-18512015000400286-scl","IMMEDIATE RECIPROCAL CHANGES AT ADJACENT LEVEL FOLLOWING SINGLE-LEVEL ALIF","Uribe, Enrique Vargas, Amaral, Rodrigo, Marchi, Luis, Jensen, Rubens, Oliveira, Leonardo, Fortti, Fernanda, Coutinho, Etevaldo, Pimenta, Luiz","Coluna/Columna; 14(4); 286-289","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400286&lang=pt" 
"S1808-24322015000200505-scl","A construção da memória e da verdade numa perspectiva de gênero","Teles, Maria Amélia de Almeida","Revista Direito GV; 11(2); 505-522","Revista Direito GV","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-24322015000200505&lang=pt" 
"S1808-18512015000400320-scl","THE SEVERAL FACES OF SCHMORL&#039;S NODE: PICTORIAL ESSAY","Nogueira-Barbosa, Marcello Henrique, Crema, Michel Daoud, Herrero, Carlos Fernando Pereira da Silva, Pasqualini, Wagner, Defino, Helton Luiz Aparecido","Coluna/Columna; 14(4); 320-323","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400320&lang=pt" 
"S1808-18512015000400299-scl","DIAGNOSTIC DIFFICULTIES IN BACTERIAL SPONDYLODISCITIS","Orso, Vinicius, Serdeira, Afrane, Ziegler, Marcus, Zardo, Erasmo","Coluna/Columna; 14(4); 299-303","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400299&lang=pt" 
"S1679-62252015000400663-scl","Morphological analysis of the oviduct, oviducal gland and isthmus of the blue shark Prionace glauca (Linnaeus, 1758) (Elasmobranchii: Carcharhiniformes)","Rangel, Bianca S., Bruno, Carlos E. Malavasi, Salmon, Thierry, Ciena, Adriano P., Miglino, Maria A., Amorim, Alberto F., Rici, Rose E. G.","Neotropical Ichthyology; 13(4); 663-672","Neotropical Ichthyology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252015000400663&lang=pt" 
"S0103-50532015001202623-scl","Down- and Up-Conversion Photoluminescence of Carbon-Dots from Brewing Industry Waste: Application in Live Cell-Imaging Experiments","Rodrigues, Carime V., Correa, José R., Aiube, Carlos M., Andrade, Lorena P., Galvão, Pedro M., Costa, Pâmela A., Campos, Ariadna L., Pereira, Anderson J., Ghesti, Grace F., Felix, Jorlandio F., Weber, Ingrid T., Neto, Brenno A., Rodrigues, Marcelo O.","Journal of the Brazilian Chemical Society; 26(12); 2623-2628","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202623&lang=pt" 
"S0101-90742015000200221-scl","Utopia, Liberalismo e Escravidão: Henri-Auguste Milet e a &quot;reforma social&quot; para a crise da indústria açucareira no Brasil (1840-1880)","MARSON, Izabel Andrade","História (São Paulo); 34(2); 221-242","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200221&lang=pt" 
"S0101-90742015000200364-scl","Cavar, criticar e documentar: aspectos múltiplos da produção fílmica em São Paulo nos anos de 1920 a 1940","SANTOS, Márcia Juliana","História (São Paulo); 34(2); 364-382","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200364&lang=pt" 
"S0103-50532015001202545-scl","NIR Luminescence from Sol-Gel Er3+ Doped SiO2:GeO2 Transparent Gels, Nanostructured Powders and Thin Films for Photonic Applications","Maia, Lauro J. Q., Gonçalves, Rogéria R., Gomes, Anderson S. L., Ribeiro, Sidney J. L.","Journal of the Brazilian Chemical Society; 26(12); 2545-2557","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202545&lang=pt" 
"S0074-02762015000801062-scl","Clostridium difficile ribotypes in humans and animals in Brazil","Silva, Rodrigo Otávio Silveira, Rupnik, Maja, Diniz, Amanda Nádia, Vilela, Eduardo Garcia, Lobato, Francisco Carlos Faria","Memórias do Instituto Oswaldo Cruz; 110(8); 1062-1065","Memórias do Instituto Oswaldo Cruz","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762015000801062&lang=pt" 
"S0103-50532015001202536-scl","Luminescent Terbium Doped Aluminate Particles: Properties and Surface Modification with Asparagine","Caiut, José M. A., Messaddeq, Younes, Dexpert, Hervé, Verelst, Marc, Ribeiro, Sidney J. L., Dexpert-Ghys, Jeannette","Journal of the Brazilian Chemical Society; 26(12); 2536-2544","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202536&lang=pt" 
"S1808-24322015000200365-scl","Engulfed by the family: women in the Colombian Development State between 1966 and 1990","Garcia, Helena Alviar","Revista Direito GV; 11(2); 365-390","Revista Direito GV","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-24322015000200365&lang=pt" 
"S1808-18512015000400312-scl","ASSESSMENT OF SCORES IN DECISION MAKING IN METASTASES OF THE SPINE","Ferreira, Marcus Vinicius de Oliveira, Ueta, Renato Hiroshi Salvioni, Curto, David Del, Puertas, Eduardo Barros","Coluna/Columna; 14(4); 312-316","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400312&lang=pt" 
"S0103-50532015001202583-scl","Exploring Light-Based Technology for Wound Healing and Appliance Disinfection","Ribeiro, Martha S., Núñez, Silvia Cristina, Sabino, Caetano P., Yoshimura, Tania M., Silva, Camila R., Nogueira, Gessé E. C., Suzuki, Hideo, Garcez, Aguinaldo S.","Journal of the Brazilian Chemical Society; 26(12); 2583-2589","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202583&lang=pt" 
"S0103-50532015001202615-scl","Chlorophyllin Derivatives as Photosensitizers: Synthesis and Photodynamic Properties","Uchoa, Adjaci F, Konopko, Aaron M., Baptista, Maurício S.","Journal of the Brazilian Chemical Society; 26(12); 2615-2622","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202615&lang=pt" 
"S1679-62252015000400715-scl","Anesthetic activity of the essential oil of Ocimum americanum in Rhamdia quelen (Quoy &amp; Gaimard, 1824) and its effects on stress parameters","Silva, Lenise de Lima, Garlet, Quelen Iane, Koakoski, Gessi, Abreu, Murilo Sander de, Mallmann, Carlos Augusto, Baldisserotto, Bernardo, Barcellos, Leonardo José Gil, Heinzmann, Berta Maria","Neotropical Ichthyology; 13(4); 715-722","Neotropical Ichthyology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252015000400715&lang=pt" 
"S1679-62252015000400677-scl","Allometric larval growth of the bottom-dwelling catfish Lophiosilurus alexandri Steindachner, 1876 (Siluriformes: Pseudopimelodidae)","Mello, Gabriel Caetano Guimarães de, Santos, José Enemir dos, Guimarães-Cruz, Rodrigo José, Godinho, Alexandre Lima, Godinho, Hugo Pereira","Neotropical Ichthyology; 13(4); 677-684","Neotropical Ichthyology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252015000400677&lang=pt" 
"S0101-90742015000200263-scl","No âmago da epistolografia medieval: tipologia epistolar e política na correspondência de Pedro Damiano (1040-1072)","BOVO, Cláudia Regina","História (São Paulo); 34(2); 263-285","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200263&lang=pt" 
"S1808-24322015000200523-scl","Entre a soberania da lei e o chão da prisão: a maternidade encarcerada","Braga, Ana Gabriela Mendes","Revista Direito GV; 11(2); 523-546","Revista Direito GV","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-24322015000200523&lang=pt" 
"S0103-50532015001202629-scl","Low Temperature Synthesis of Luminescent RE2O3:Eu3+ Nanomaterials Using Trimellitic Acid Precursors","Silva, Ivan G. N., Mustafa, Danilo, Felinto, Maria C. F. C., Faustino, Wagner M., Teotonio, Ercules E. S., Malta, Oscar L., Brito, Hermi F.","Journal of the Brazilian Chemical Society; 26(12); 2629-2639","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202629&lang=pt" 
"S1679-62252015000400673-scl","Response paper: Morphometric article by Mejía et al. 2015 alluding genera Herichthys and Nosferatu displays serious inconsistencies","Maza-Benignos, Mauricio de la, Lozano-Vilano, Ma. de Lourdes, García-Ramírez, María Elena","Neotropical Ichthyology; 13(4); 673-676","Neotropical Ichthyology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252015000400673&lang=pt" 
"S0101-90742015000200108-scl","As origens de Brasil e Java: trabalho compulsório e a reconfiguração da economia mundial do café na Era das Revoluções, c.1760-1840","MARQUESE, Rafael de Bivar","História (São Paulo); 34(2); 108-127","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200108&lang=pt" 
"S0074-02762015000800996-scl","Mir-190b negatively contributes to the Trypanosoma cruzi- infected cell survival by repressing PTEN protein expression","Monteiro, Cíntia Júnia, Mota, Suianne Letícia Antunes, Diniz, Lívia de Figueiredo, Bahia, Maria Terezinha, Moraes, Karen CM","Memórias do Instituto Oswaldo Cruz; 110(8); 996-1002","Memórias do Instituto Oswaldo Cruz","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762015000800996&lang=pt" 
"S1808-24322015000200429-scl","Claiming and defending abortion rights in South Africa","Albertyn, Cathi","Revista Direito GV; 11(2); 429-454","Revista Direito GV","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-24322015000200429&lang=pt" 
"S1679-62252015000400637-scl","Descriptions of five new species of the Neotropical cichlid genus Gymnogeophagus Miranda Ribeiro, 1918 (Teleostei: Cichliformes) from the rio Uruguay drainage","Malabarba, Luiz R., Malabarba, Maria Claudia, Reis, Roberto E.","Neotropical Ichthyology; 13(4); 637-662","Neotropical Ichthyology","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-62252015000400637&lang=pt" 
"S0074-02762015000801010-scl","Co-administration of plasmid-encoded granulocyte-macrophage colony-stimulating factor increases human immunodeficiency virus-1 DNA vaccine-induced polyfunctional CD4+ T-cell responses","Santana, Vinicius Canato, Almeida, Rafael Ribeiro, Ribeiro, Susan Pereira, Ferreira, Luís Carlos de Souza, Kalil, Jorge, Rosa, Daniela Santoro, Cunha Neto, Edecio","Memórias do Instituto Oswaldo Cruz; 110(8); 1010-1016","Memórias do Instituto Oswaldo Cruz","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762015000801010&lang=pt" 
"S0101-90742015000200165-scl","Polissemias da desigualdade no Livro V das Ordenações Filipinas: o escravo integrado","FERREIRA, Ricardo Alexandre","História (São Paulo); 34(2); 165-180","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200165&lang=pt" 
"S0074-02762015000801058-scl","Rickettsia amblyommii infecting Amblyomma sculptum in endemic spotted fever area from southeastern Brazil","Nunes, Emília de Carvalho, Vizzoni, Vinicius Figueiredo, Navarro, Daniel Leal, Iani, Felipe Campos de Melo, Durães, Liliane Silva, Daemon, Erik, Soares, Carlos Augusto Gomes, Gazeta, Gilberto Salles","Memórias do Instituto Oswaldo Cruz; 110(8); 1058-1061","Memórias do Instituto Oswaldo Cruz","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762015000801058&lang=pt" 
"S0103-50532015001202525-scl","Near Infrared Emission at 1000 nm from Nanostructured Pr3+/Yb3+ Co-doped SiO2-Nb2O5 for Solar Cell Application","Muscelli, Wesley C., Aquino, Felipe T., Ribeiro, Sidney J. L., Gonçalves, Rogéria R.","Journal of the Brazilian Chemical Society; 26(12); 2525-2535","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202525&lang=pt" 
"S0103-50532015001202520-scl","Enhancement of Optical Absorption, Photoluminescence and Raman Transitions in Bi2O3-GeO2 Glasses with Embedded Silver Nanoparticles","Martins, Maylon M., Silva, Diego S., Kassab, Luciana R. P., Ribeiro, Sidney J. L., Araújo, Cid B. de","Journal of the Brazilian Chemical Society; 26(12); 2520-2524","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202520&lang=pt" 
"S0101-90742015000200206-scl","Prescrição da escravidão e a &quot;Liberdade Oprimida&quot; no Brasil do Oitocentos","CAMPOS, Adriana Pereira","História (São Paulo); 34(2); 206-220","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200206&lang=pt" 
"S0101-90742015000200286-scl","Imago Mundi: as instruções de viagem como educação do olhar e revelação do mundo, séculos XVIII e XIX","TORRÃO FILHO, Amilcar","História (São Paulo); 34(2); 286-309","História (São Paulo)","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-90742015000200286&lang=pt" 
"S0103-50532015001202590-scl","Eco-Friendly Luminescent Hybrid Materials Based on EuIII and LiI Co-Doped Chitosan","Alves, Raquel, Ravaro, Leandro P., Pawlicka, Agnieszka, Silva, Maria Manuela, Camargo, Andrea S. S. de","Journal of the Brazilian Chemical Society; 26(12); 2590-2597","Journal of the Brazilian Chemical Society","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532015001202590&lang=pt" 
"S1808-24322015000200391-scl","Desafios na implementação da Lei Maria da Penha","Campos, Carmen Hein de","Revista Direito GV; 11(2); 391-406","Revista Direito GV","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-24322015000200391&lang=pt" 
"S1808-18512015000400295-scl","COMPARISON OF THE EFFECTIVENESS OF RADICULAR BLOCKING TECHNIQUES IN THE TREATMENT OF LUMBAR DISK HERNIA","Zanon, Igor de Barcellos, Jacob Júnior, Charbel, Cardoso, Igor Machado, Batista Júnior, José Lucas, Maia, Thiago Cardoso, Brazolino, Marcus Alexandre Novo, Debom, Tadeu Gervazoni","Coluna/Columna; 14(4); 295-298","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400295&lang=pt" 
"S1808-18512015000400268-scl","ANALYSIS OF THE SECONDARY CURVES IN PATIENTS UNDERGOING SELECTIVE ARTHRODESIS LENKE I","DEBOM, TADEU GERVAZONI, Jacob Júnior, Charbel, Machado, Igor Cardoso, Batista Júnior, José Lucas, Brazolino, Marcos Alexandre Novo, Maia, Thiago Cardoso, Nascimento, Lucas Siegle do, Vieira, Tiago Costa","Coluna/Columna; 14(4); 268-270","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400268&lang=pt" 
"S1808-24322015000200455-scl","A Defensoria Pública e o reconhecimento das diferenças: potencialidades e desafios de suas práticas institucionais em São Paulo","Vieira, Vanessa Alves, Radomysler, Clio Nudel","Revista Direito GV; 11(2); 455-478","Revista Direito GV","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-24322015000200455&lang=pt" 
"S1808-18512015000400281-scl","STANDARDIZED TERMINOLOGY OF ADULT SPINE DEFORMITY FOR BRAZILIAN PORTUGUESE","Pratali, Raphael de Rezende, Hennemann, Sergio Afonso, Amaral, Rodrigo, Silva, Luis Eduardo Carelli Teixeira da, Carvalho, Marcio Oliveira Penna de, Daher, Murilo Tavares, Façanha Filho, Fernando Antonio Mendes, Falavigna, Asdrubal, Gomes, Eduardo Gil França, Maçaneiro, Carlos Henrique, Malzac, Augustin, Defino, Helton Luiz Aparecido","Coluna/Columna; 14(4); 281-285","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400281&lang=pt" 
"S1808-18512015000400290-scl","ANALYSIS OF INTERBODY VERSUS POSTEROLATERAL FUSION FOR LUMBAR SPONDYLOSIS","Mendonça, Rodrigo Góes Medéa de, Assunção Filho, Carlos Alberto, Astur, Nelson, Gotfryd, Alberto Ofenhejm, Umeta, Ricardo Shigueaki Galhego, Caffaro, Maria Fernanda Silber, Meves, Robert, Avanzi, Osmar","Coluna/Columna; 14(4); 290-294","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400290&lang=pt" 
"S1808-18512015000400304-scl","TOMOGRAPHIC ANALYSIS OF T-1 VERTEBRA TO INSERT LAMINAR SCREWS IN CHILDREN FROM 0 TO 12 YEARS","Marchese, Luiz Roberto Delboni, Letaif, Olavo Biraghi, Marcon, Raphael Martus, Cristante, Alexandre Fogaça, Oliveira, Reginaldo Perilo, Barros Filho, Tarcísio Eloy Pessoa de","Coluna/Columna; 14(4); 304-307","Coluna/Columna","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1808-18512015000400304&lang=pt" 
