"S1516-84842006000100016-scl","Hemoglobinas anormais em sangue de cordão umbilical","Campos, Lízia Maria F. R., Dias, Francisca L., Mendes, Marcel","Revista Brasileira de Hematologia e Hemoterapia; 28(1); 67-69","Revista Brasileira de Hematologia e Hemoterapia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842006000100016&lang=pt" 
"S0100-72032006000300006-scl","Ansiedade no puerpério: prevalência e fatores de risco","Faisal-Cury, Alexandre, Menezes, Paulo Rossi","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 171-178","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300006&lang=pt" 
"S0100-72032006000300007-scl","Prevalência de anticorpos antifosfolípides em diabéticas gestacionais e pré-gestacionais","Rehder, Patricia Moretti, Pereira, Belmiro Gonçalves, Couto, Egle Cristina, Amaral, Eliana, Parpinelli, Mary Ângela","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 179-183","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300007&lang=pt" 
"S0100-72032006000300008-scl","Efeitos do uso crônico do nelfinavir sobre a prenhez da rata albina: ensaio biológico","Mathias, Camila Fernandes Venneri, Mathias, Cícero Venneri, Simões, Ricardo Santos, Oliveira-Filho, Ricardo Martins, Amed, Abes Mahmed, Simões, Manuel de Jesus, Kulay Júnior, Luiz","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 184-189","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300008&lang=pt" 
"S0100-72032006000300009-scl","Determinação precoce do sexo fetal pela análise do DNA no plasma materno","Martinhago, Ciro Dresch, Oliveira, Ricardo Manoel de, Canas, Maria do Carmo Tomitão, Vagnini, Laura Diniz, Oliveira, João Batista Alcantara, Petersen, Claudia Guilhermino, Franco Junior, José Gonçalves","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 190-194","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300009&lang=pt" 
"S0100-72032006000300010-scl","Qualidade de vida de mulheres com câncer de mama","Conde, Délio Marques, Pinto-Neto, Aarão Mendes, Freitas Júnior, Ruffo de, Aldrighi, José Mendes","Revista Brasileira de Ginecologia e Obstetrícia; 28(3); 195-204","Revista Brasileira de Ginecologia e Obstetrícia","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-72032006000300010&lang=pt" 
"S0102-05362006000100004-scl","Produção de biomassa e rizomas e incidência de &quot;Metsubure&quot; em taro submetido a doses de potássio com e sem adição de cálcio","Pereira, Francisco HF, Puiatti, Mário, Fontes, Paulo CR, Aquino, Leonardo A","Horticultura Brasileira; 24(1); 17-21","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100004&lang=pt" 
"S0102-05362006000100020-scl","Efeito da solarização e biofumigação, durante o outono, na incidência de murcha-bacteriana e produtividade da batata","Baptista, Mírian Josefina, Lopes, Carlos Alberto, Souza, Ronessa B de, Furumoto, Ossami","Horticultura Brasileira; 24(1); 99-102","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100020&lang=pt" 
"S0102-05362006000100002-scl","Produção de lisianthus cultivado em vasos com diferentes soluções nutritivas e formas de condução","Backes, Fernanda Alice AL, Barbosa, José Geraldo, Sediyama, Maria Aparecida N, Martinez, Hermínia Emília P, Cecon, Paulo Roberto, Barbosa, Maurício S","Horticultura Brasileira; 24(1); 6-10","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100002&lang=pt" 
"S0102-05362006000100012-scl","Calagem em cultivos sucessivos de cenoura e alface","Trani, Paulo E, Minami, Keigo, van Raij, Bernardo, Sakai, Emílio, Mello, Simone C, Tivelli, Sebastião W","Horticultura Brasileira; 24(1); 59-64","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100012&lang=pt" 
"S0102-05362006000100007-scl","Variação temporal da produção de pimentão influenciada pela posição e características morfológicas das plantas em ambiente protegido","Lúcio, Alessandro Dal&#039;Col, Lorentz, Leandro H, Boligon, Alexandra A, Lopes, Sidinei José, Storck, Lindolfo, Carpes, Ricardo Howes","Horticultura Brasileira; 24(1); 31-35","Horticultura Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362006000100007&lang=pt" 
"S0102-33062006000100010-scl","Estudo do banco de sementes em povoamentos florestais puros e em uma capoeira de Floresta Ombrófila Aberta, no município de Areia, PB, Brasil","Lopes, Kilson Pinheiro, Souza, Vênia Camelo de, Andrade, Leonaldo Alves de, Dornelas, Genaro Viana, Bruno, Riselane de Lucena Alcântara","Acta Botanica Brasilica; 20(1); 105-113","Acta Botanica Brasilica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062006000100010&lang=pt" 
"S0102-33062006000100009-scl","Araceae do Parque Estadual do Rio Doce, MG, Brasil","Temponi, Lívia Godinho, Garcia, Flávia Cristina Pinto, Sakuragui, Cássia Mônica, Carvalho-Okano, Rita Maria de","Acta Botanica Brasilica; 20(1); 87-103","Acta Botanica Brasilica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062006000100009&lang=pt" 
"S0102-33062006000100012-scl","Valor de uso e estrutura da vegetação lenhosa às margens do riacho do Navio, Floresta, PE, Brasil","Ferraz, José Serafim Feitosa, Albuquerque, Ulysses Paulino de, Meunier, Isabelle Maria Jacqueline","Acta Botanica Brasilica; 20(1); 125-134","Acta Botanica Brasilica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062006000100012&lang=pt" 
"S0102-33062006000100017-scl","Plantas medicinais e de uso religioso comercializadas em mercados e feiras livres no Rio de Janeiro, RJ, Brasil","Azevedo, Sheila Karla Santos de, Silva, Inês Machline","Acta Botanica Brasilica; 20(1); 185-194","Acta Botanica Brasilica","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062006000100017&lang=pt" 
"S0102-33062006000100019-scl","Passalora gochnatiicola sp. nov. on Gochnatia amplexifolia from Serra do Cipó, MG, Brazil","Pereira, Olinto Liparini, Barreto, Robert Weingart, Braun, Uwe","Acta Botanica Brasilica; 20(1); 203-206","Acta Botanica Brasilica","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-33062006000100019&lang=pt" 
"S0100-736X2006000100001-scl","Evaluation of Mycobacterium avium subsp. paratuberculosis faecal culture protocols and media","Ristow, Paula, Silva, Marlei Gomes, Fonseca, Leila de Souza, Lilenbaum, Walter","Pesquisa Veterinária Brasileira; 26(1); 1-4","Pesquisa Veterinária Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100001&lang=pt" 
"S0100-736X2006000100005-scl","Intoxicação espontânea por Baccharis coridifolia (Compositae) em ovinos","Rozza, Daniela B., Raymundo, Djeison L., Corrêa, André M.R., Leal, Juliano, Seitz, Anderson L., Driemeier, David, Colodel, Edson M.","Pesquisa Veterinária Brasileira; 26(1); 21-25","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100005&lang=pt" 
"S0100-736X2006000100006-scl","Intoxicação experimental com frutos de Melia azedarach (Meliaceae) em suínos","Méndez, Maria del Carmen, Elias, Fabiana, Riet-Correa, Franklin, Gimeno, Eduardo Juan, Portiansky, Enrique Leo","Pesquisa Veterinária Brasileira; 26(1); 26-30","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100006&lang=pt" 
"S0100-736X2006000100009-scl","Meningoencefalite e polioencefalomalacia causadas por Herpesvírus bovino-5 no estado do Pará","Riet-Correa, Gabriela, Duarte, Marcos Dutra, Barbosa, José Diomedes, Oliveira, Carlos Magno Chaves, Cerqueira, Valíria Duarte, Brito, Marilene de Farias, Riet-Correa, Franklin","Pesquisa Veterinária Brasileira; 26(1); 44-46","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100009&lang=pt" 
"S0100-736X2006000100011-scl","Immunoprophylactic strategies against enterotoxemia caused by Clostridium perfringens type D in goats","Veschi, Josir Laine A., Dutra, Iveraldo S., Miyakawa, Mariano E. Fernandez, Perri, Silvia Helena V., Uzal, Francisco A.","Pesquisa Veterinária Brasileira; 26(1); 51-54","Pesquisa Veterinária Brasileira","Inglês","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100011&lang=pt" 
"S0100-736X2006000100003-scl","Aspectos clínico-patológicos associados à circovirose suína no Rio Grande do Sul","Corrêa, André Mendes Ribeiro, Pescador, Caroline Argenta, Schmitz, Milene, Zlotowsk, Priscila, Rozza, Daniela Bernadete, Oliveira, Eduardo Conceição de, Barcellos, David Emilio, Driemeier, David","Pesquisa Veterinária Brasileira; 26(1); 9-13","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100003&lang=pt" 
"S0100-736X2006000100004-scl","Forma nervosa de listeriose em caprinos","Rissi, Daniel R., Rech, Raquel R., Barros, Ricardo R., Kommers, Glaucia D., Langohr, Ingeborg M., Pierezan, Felipe, Barros, Claudio S.L.","Pesquisa Veterinária Brasileira; 26(1); 14-20","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100004&lang=pt" 
"S0100-736X2006000100007-scl","Infecção experimental por Trypanosoma vivax em ovinos","Batista, Jael Soares, Riet-Correa, Franklin, Barbosa, Rossemberg Cardoso, Guerra, José Luis","Pesquisa Veterinária Brasileira; 26(1); 31-37","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100007&lang=pt" 
"S0104-14282006000100006-scl","Preparação e caracterização de estruturas porosas de poli(3-hidroxibutirato)","Sader, Márcia S., Ferreira, Marysilvia, Dias, Marcos L.","Polímeros; 16(1); 12-18","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100006&lang=pt" 
"S0104-14282006000100004-scl","Algumas palavras sobre Carlos Alberto Pires Galvão Hemais","Mano, Eloisa B.","Polímeros; 16(1); e8-e8","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100004&lang=pt" 
"S0104-14282006000100003-scl","8º Congresso brasileiro de polímeros: retrospectiva","","Polímeros; 16(1); e4-e7","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100003&lang=pt" 
"S0104-14282006000100001-scl","Mensagem do Presidente da ABPol","Mauler, Raquel S.","Polímeros; 16(1); e1-e1","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100001&lang=pt" 
"S0104-14282006000100002-scl","Editorial","","Polímeros; 16(1); e1-e1","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100002&lang=pt" 
"S0104-14282006000100008-scl","Síntese, caracterização e degradação &quot; in vitro&quot; do Poli(L-ácido láctico)","Motta, Adriana C., Duek, Eliana A. R.","Polímeros; 16(1); 26-32","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100008&lang=pt" 
"S0104-14282006000100014-scl","Determinação da distribuição de funcionalidade de HTPB e verificação de sua influência no comportamento mecânico de poliuretano utilizado em motor-foguete","Lourenço, Vera L., Kawamoto, Aparecida M., Sciamareli, Jairo, Rezende, Luis C., Pires, Darci C., Takahashi, Marta F. K., Berdugo, Agda V., Cruz, Sandra M., Dutra, Rita C.L., Soares, Bluma G.","Polímeros; 16(1); 66-70","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100014&lang=pt" 
"S0104-14282006000100013-scl","Uso de DSC na determinação de parâmetros de vulcanização de látex de borracha natural","Peres, Augusto C. C., Lopes, Lea M. A., Visconte, Leila L.Y., Nunes, Regina C.R.","Polímeros; 16(1); 61-65","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100013&lang=pt" 
"S0104-14282006000100005-scl","Desenvolvimento de PVC reforçado com resíduos de Pinus para substituir madeira convencional em diversas aplicações","Rodolfo Jr., Antonio, John, Vanderley M.","Polímeros; 16(1); 1-11","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100005&lang=pt" 
"S0104-14282006000100011-scl","Caracterização térmica e reológica de borracha de pneu desvulcanizada por microondas","Scuracchio, Carlos H., Waki, Daniel A., Bretas, Rosario E. S.","Polímeros; 16(1); 46-52","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100011&lang=pt" 
"S0104-14282006000100012-scl","Polibutadieno alto-cis: estudo viscosimétrico em tolueno e ciclo-hexano","Mello, Ivana L., Coutinho, Fernanda M. B., Delpech, Marcia C., Albino, Fernanda F. M., Santos, Sânia M.","Polímeros; 16(1); 53-60","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100012&lang=pt" 
"S0104-14282006000100015-scl","Propriedades mecânicas e morfologia de blendas de polipropileno com Tpes","Abreu, Flávia O. M. S., Forte, Maria Madalena de C., Liberman, Susana A.","Polímeros; 16(1); 71-78","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100015&lang=pt" 
"S0104-14282006000100016-scl","Avaliação da temperatura de transição vítrea de compósitos poliméricos reparados de uso aeronáutico","Paiva, Jane M. F. de, Mayer, Sérgio, Cândido, Geraldo M., Rezende, Mirabel C.","Polímeros; 16(1); 79-87","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100016&lang=pt" 
"S0104-14282006000100009-scl","Propriedades mecânicas de tração de compósitos poliéster/tecidos híbridos sisal/vidro","Carvalho, Laura H. de, Cavalcanti, Wilma S.","Polímeros; 16(1); 33-37","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100009&lang=pt" 
"S0104-14282006000100010-scl","Preparação de argilas organofílicas e desenvolvimento de nanocompósitos com matrizes poliméricas de polietileno e nylon6. Parte 1: comportamento mecânico","Araújo, Edcleide M., Melo, Tomás J. A. de, Oliveira, Amanda D. de, Araújo, Homara L. D., Araújo, Kasselyne D., Barbosa, Renata","Polímeros; 16(1); 38-45","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100010&lang=pt" 
"S0104-14282006000100007-scl","Flutuações estocásticas para a distribuição de tempos de residência em um reator tubular de polimerização","Vianna Jr., Ardson dos S., Biscaia Jr., Evaristo C., Pinto, José Carlos","Polímeros; 16(1); 19-25","Polímeros","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-14282006000100007&lang=pt" 
"S0100-736X2006000100008-scl","Influência do sexo de indivíduos da mesma colônia no controle químico das populações do morcego hematófago Desmodus rotundus (Phyllostomidae) no estado de São Paulo","Gomes, Murilo Novaes, Uieda, Wilson, Latorre, Maria do Rosário Dias de Oliveira","Pesquisa Veterinária Brasileira; 26(1); 38-43","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100008&lang=pt" 
"S0100-736X2006000100002-scl","Caracterização epidemiológica, molecular e perfil de resistência aos antimicrobianos de Escherichia coli isoladas de criatórios suínos do sul do Brasil","Costa, Mateus Matiuzzi da, Silva, Mariana Sá e, Spricigo, Denis Augusto, Witt, Niura Mazzini, Marchioro, Silvana Beutinger, Kolling, Lilian, Vargas, Agueda Palmira Castagna de","Pesquisa Veterinária Brasileira; 26(1); 5-8","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100002&lang=pt" 
"S0100-736X2006000100010-scl","Teste de ELISA indireto para o diagnóstico sorológico de pitiose","Santurio, Janio M., Leal, Alexandre Trindade, Leal, Adriana B. Monteiro, Alves, Sydney Hartz, Lübeck, Irina, Griebeler, Josiane, Copetti, Marina Venturini","Pesquisa Veterinária Brasileira; 26(1); 47-50","Pesquisa Veterinária Brasileira","Português","2006","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2006000100010&lang=pt" 
"S0042-96862006000300008-spa","Counting the dead is essential for health","","Bulletin of the World Health Organization; 84(3); 170-171","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300008&lang=pt" 
"S0042-96862006000300014-spa","Correcting for numerator/denominator bias when assessing changing inequalities in occupational class mortality, Australia 1981 -2002","Williams, Gail M, Najman, Jake M, Clavarino, Alexandra","Bulletin of the World Health Organization; 84(3); 198-203","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300014&lang=pt" 
"S0042-96862006000300019-spa","A critical assessment of mortality statistics in Thailand: potential for improvements","Tangcharoensathien, Viroj, Faramnuayphol, Pinij, Teokul, Waranya, Bundhamcharoen, Kanitta, Wibulpholprasert, Suwit","Bulletin of the World Health Organization; 84(3); 233-238","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300019&lang=pt" 
"S0042-96862006000300021-spa","Assessing probable causes of death without death registration or certificates: a new science?","Fauveau, Vincent","Bulletin of the World Health Organization; 84(3); 246-247","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300021&lang=pt" 
"S0042-96862006000300022-spa","Assessing probable causes of death using a standardized questionnaire: a study in rural Senegal","Garenne, Michael, Fontaine, Oliver","Bulletin of the World Health Organization; 84(3); 248-253","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300022&lang=pt" 
"S0042-96862006000300003-spa","Demographic Surveillance Sites and emerging challenges in international health","Baiden, Frank, Hodgson, Abraham, Binka, Fred N","Bulletin of the World Health Organization; 84(3); 163-163","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300003&lang=pt" 
"S0042-96862006000300002-spa","Making deaths count","Hill, Kenneth","Bulletin of the World Health Organization; 84(3); 162-162","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300002&lang=pt" 
"S0042-96862006000300001-spa","In this month&#039;s Bulletin","","Bulletin of the World Health Organization; 84(3); 161-161","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300001&lang=pt" 
"S0042-96862006000300024-spa","Capturing health information - a coding perspective","Walker, Sue","Bulletin of the World Health Organization; 84(3); 254-255","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300024&lang=pt" 
"S0042-96862006000300006-spa","Mexico&#039;s quest for a complete mortality data set","Braine, Theresa","Bulletin of the World Health Organization; 84(3); 166-168","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300006&lang=pt" 
"S0042-96862006000300007-spa","Counting the dead in China","Mooney, Paul","Bulletin of the World Health Organization; 84(3); 168-169","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300007&lang=pt" 
"S0042-96862006000300004-spa","Potential and limits of verbal autopsies","Garenne, Michel, Fauveau, Vincent","Bulletin of the World Health Organization; 84(3); 164-164","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300004&lang=pt" 
"S0042-96862006000300005-spa","Malaria deaths are the hardest to count","Iley, Karen","Bulletin of the World Health Organization; 84(3); 165-166","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300005&lang=pt" 
"S0042-96862006000300023-spa","Counting the dead and what they died of","Johansson, Lars Age, Pavillon, Gérard, Anderson, Robert, Glenn, Donna, Griffiths, Clare, Hoyert, Donna, Jackson, Graham, Notzon, F. Sam, Rooney, Cleo, Rosenberg, Harry M, Walker, Sue, Weber, Stefanie","Bulletin of the World Health Organization; 84(3); 254-254","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300023&lang=pt" 
"S0042-96862006000300009-spa","Tobacco Convention: countries &quot;changed history&quot;","","Bulletin of the World Health Organization; 84(3); 172-172","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300009&lang=pt" 
"S0042-96862006000300010-spa","Recent news from WHO","","Bulletin of the World Health Organization; 84(3); 172-172","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300010&lang=pt" 
"S0042-96862006000300025-spa","Authors&#039; response","Mathers, Colin D, Fat, Doris Ma, Inoue, Mie, Rao, Chalapati, Lopez, Alan D","Bulletin of the World Health Organization; 84(3); 255-256","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300025&lang=pt" 
"S0042-96862006000300011-spa","How should we measure maternal mortality in the developing world? A comparison of household deaths and sibling history approaches","Hill, Kenneth, El Arifeen, Shams, Koenig, Michael, Al-Sabir, Ahmed, Jamil, Kanta, Raggers, Han","Bulletin of the World Health Organization; 84(3); 173-180","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300011&lang=pt" 
"S0042-96862006000300013-spa","Assessing adult mortality in HIV-1-afflicted Zimbabwe (1998 -2003)","Lopman, Ben A, Barnabas, Ruanne, Hallett, Timothy B, Nyamukapa, Constance, Mundandi, Costa, Mushati, Phyllis, Garnett, Geoff P, Gregson, Simon","Bulletin of the World Health Organization; 84(3); 189-197","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300013&lang=pt" 
"S0042-96862006000300015-spa","Assessing a new approach to verbal autopsy interpretation in a rural Ethiopian community: the InterVA model","Fantahun, Mesganaw, Fottrell, Edward, Berhane, Yemane, Wall, Stig, Högberg, Ulf, Byass, Peter","Bulletin of the World Health Organization; 84(3); 204-210","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300015&lang=pt" 
"S0042-96862006000300016-spa","Making COD statistics useful for public health at local level in the city of Cape Town: utilidad para la salud pública a nivel local en Ciudad del Cabo","Bradshaw, Debbie, Groenewald, Pamela, Bourne, David E, Mahomed, Hassan, Nojilana, Beatrice, Daniels, Johan, Nixon, Jo","Bulletin of the World Health Organization; 84(3); 211-217","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300016&lang=pt" 
"S0042-96862006000300017-spa","Facility-based maternal death reviews: effects on maternal mortality in a district hospital in Senegal","Dumont, Alexandre, Gaye, Alioune, Bernis, Luc de, Chaillet, Nils, Landry, Anne, Delage, Joanne, Bouvier-Colle, Marie-Hélène","Bulletin of the World Health Organization; 84(3); 218-224","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300017&lang=pt" 
"S0042-96862006000300018-spa","Tracking progress towards the Millennium Development Goals: reaching consensus on child mortality levels and trends","","Bulletin of the World Health Organization; 84(3); 225-232","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300018&lang=pt" 
"S0042-96862006000300020-spa","Verbal autopsy: current practices and challenges","Soleman, Nadia, Chandramohan, Daniel, Shibuya, Kenji","Bulletin of the World Health Organization; 84(3); 239-245","Bulletin of the World Health Organization","Inglês","2006","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862006000300020&lang=pt" 
"S0535-51332006000100009-ven","&lt;A NAME=&quot;clinica_8&quot;&gt;&lt;/A&gt;Patrón de activación de linfocitos tau en ausencia de respuesta protectora contra el virus de la Hepatitis B. Revisión.","Goncalves, Loredana, Barboza, Luisa, Albarrán, Benibelks, Salmen, Siham, Montes, Henry, Hernández, Manuel, Berrueta, Lisbeth","Investigación Clínica; 47(1); 83-96","Investigación Clínica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332006000100009&lang=pt" 
"S0535-51332006000100008-ven","Mecanismos de evasión inmunitaria del Virus de Hepatitis C. Revisión.","Porto-Espinoza, Leticia, Cuadra-Sánchez, César, Moronta, Reyna, Monsalve-Castillo, Francisca, Callejas-Valero, Diana","Investigación Clínica; 47(1); 70-82","Investigación Clínica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332006000100008&lang=pt" 
"S0535-51332006000100001-ven","Autoría en trabajos publicados.","","Investigación Clínica; 47(1); 1-3","Investigación Clínica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332006000100001&lang=pt" 
"S0535-51332006000100002-ven","Calidad del sueño en pacientes psiquiátricos hospitalizados.","Prieto-Rincón, Dexy, Echeto-Inciarte, Simón, Faneite-Hernández, Patricia, Inciarte-Mundo, José, Rincón-Prieto, Ciro, Bonilla, Ernesto","Investigación Clínica; 47(1); 5-16","Investigación Clínica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332006000100002&lang=pt" 
"S0535-51332006000100005-ven","&lt;A NAME=&quot;clinica_4&quot;&gt;&lt;/A&gt;Modificaciones de los lípidos séricos, el fibrinógeno y otros parámetros hemostáticos por acción del ciprofibrato, en pacientes hiperlipidémicos con y sin Enfermedad Arterial Coronaria.","Espinosa, Raúl A, Rodríguez-Roa, Elsy, Nagy, Elena, Mijares, Mercedes E, Rodríguez-Larralde, Álvaro, Gil, Amparo, Lundberg, Ulf, Carvajal, Zoila, Castillo, Luis, Arocha-Piñango, Carmen L","Investigación Clínica; 47(1); 35-48","Investigación Clínica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332006000100005&lang=pt" 
"S0535-51332006000100004-ven","High prevalence of secondary resistance mutations in Venezuelan HIV-1 isolates.","Dieudonne, Mariacarolina, Garzaro, Domingo, Torres, Jaime, Naranjo, Laura, Suárez, José Antonio, Castro, Julio, Martínez, Nahir, Castro, Erika, Berrueta, Lisbeth, Salmen, Siham, Devesa, Marisol, Rangel, Héctor R, Pujol, Flor Helene","Investigación Clínica; 47(1); 27-34","Investigación Clínica","Espanhol","2006","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0535-51332006000100004&lang=pt" 
