"S0104-11692007000100026-scl","Nursing history: reflections on teaching and research at undergraduate level","Oguisso, Taka, Freitas, Genival Fernandes de","Revista Latino-Americana de Enfermagem; 15(1); 174-176","Revista Latino-Americana de Enfermagem","Inglês, Português, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-11692007000100026&lang=pt" 
"S1413-86702007000100022-scl","Antimicrobial resistance of clinical and environmental strains of Vibrio cholerae isolated in Lima-Peru during epidemics of 1991 and 1998","Ibarra, J.O., Alvarado, D.E.","Brazilian Journal of Infectious Diseases; 11(1); 100-105","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000100022&lang=pt" 
"S1413-86702007000100026-scl","Hepatitis C treatment: shorter and better?","Araújo, Evaldo Stanislau Affonso de, Courtouké, Cláudia, Barone, Antonio Alci","Brazilian Journal of Infectious Diseases; 11(1); 118-124","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000100026&lang=pt" 
"S1413-86702007000100027-scl","H5N1 avian influenza virus: an overview","Proença-Módena, José Luiz, Macedo, Izolete Santos, Arruda, Eurico","Brazilian Journal of Infectious Diseases; 11(1); 125-133","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000100027&lang=pt" 
"S1413-86702007000100019-scl","Predictive model for the diagnosis of tuberculous pleural effusion","Neves, Denise Duprat, Dias, Ricardo Marques, Cunha, Antônio José Ledo A. da","Brazilian Journal of Infectious Diseases; 11(1); 83-88","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000100019&lang=pt" 
"S1413-86702007000100029-scl","Pathology and pathophysiology of pulmonary manifestations in leptospirosis","Dolhnikoff, Marisa, Mauad, Thais, Bethlem, Eduardo P., Carvalho, Carlos Roberto Ribeiro","Brazilian Journal of Infectious Diseases; 11(1); 142-148","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000100029&lang=pt" 
"S0034-89102007000100001-scl","Fórum de Editores Científicos em Saúde Pública","Monteiro, Carlos Augusto, Barata, Rita de Cássia Barradas","Revista de Saúde Pública; 41(1); 1-2","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100001&lang=pt" 
"S0034-89102007000100014-scl","Garantia do direito social à assistência farmacêutica no Estado de São Paulo","Marques, Silvia Badim, Dallari, Sueli Gandolfi","Revista de Saúde Pública; 41(1); 101-107","Revista de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100014&lang=pt" 
"S0034-89102007000100013-scl","Análise espacial da mortalidade neonatal no Vale do Paraíba, 1999 a 2001","Nascimento, Luiz Fernando C, Batista, Getulio T, Dias, Nelson W, Catelani, Celso S, Becker, Daniela, Rodrigues, Luciana","Revista de Saúde Pública; 41(1); 94-100","Revista de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100013&lang=pt" 
"S0034-89102007000100023-scl","Internações hospitalares por causas externas no Estado de São Paulo em 2005","","Revista de Saúde Pública; 41(1); 163-166","Revista de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100023&lang=pt" 
"S0034-89102007000100020-scl","Avaliação da qualidade ou avaliação qualitativa do cuidado em saúde?","Bosi, Maria Lúcia Magalhães, Uchimura, Kátia Yumi","Revista de Saúde Pública; 41(1); 150-153","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100020&lang=pt" 
"S0034-89102007000100022-scl","Ações de Ciência, Tecnologia e Inovação em Saúde para a Amazônia Legal","","Revista de Saúde Pública; 41(1); 158-162","Revista de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100022&lang=pt" 
"S0034-89102007000100024-scl","","","Revista de Saúde Pública; 41(1); 167-168","Revista de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100024&lang=pt" 
"S0034-89102007000100023-spa","Internações hospitalares por causas externas no Estado de São Paulo em 2005","","Revista de Saúde Pública; 41(1); 163-166","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100023&lang=pt" 
"S0034-89102007000100022-spa","Ações de Ciência, Tecnologia e Inovação em Saúde para a Amazônia Legal","","Revista de Saúde Pública; 41(1); 158-162","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100022&lang=pt" 
"S0034-89102007000100001-spa","Fórum de Editores Científicos em Saúde Pública","Monteiro, Carlos Augusto, Barata, Rita de Cássia Barradas","Revista de Saúde Pública; 41(1); 1-2","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100001&lang=pt" 
"S0034-89102007000100024-spa","","","Revista de Saúde Pública; 41(1); 167-168","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100024&lang=pt" 
"S0034-89102007000100021-spa","Educação nutricional e consumo de frutas e hortaliças: ensaio comunitário controlado","Jaime, Patricia Constante, Machado, Flavia Mori Sarti, Westphal, Márcia Faria, Monteiro, Carlos Augusto","Revista de Saúde Pública; 41(1); 154-157","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100021&lang=pt" 
"S0034-89102007000100020-spa","Avaliação da qualidade ou avaliação qualitativa do cuidado em saúde?","Bosi, Maria Lúcia Magalhães, Uchimura, Kátia Yumi","Revista de Saúde Pública; 41(1); 150-153","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100020&lang=pt" 
"S0034-89102007000100018-spa","Condições associadas ao grau de satisfação com a vida entre a população de idosos","Joia, Luciane Cristina, Ruiz, Tania, Donalisio, Maria Rita","Revista de Saúde Pública; 41(1); 131-138","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100018&lang=pt" 
"S0034-89102007000100017-spa","Long-stay patients in a psychiatric hospital in Southern Brazil","Fleck, Marcelo Pio de Almeida, Wagner, Luciane, Wagner, Mário, Dias, Miriam","Revista de Saúde Pública; 41(1); 124-130","Revista de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100017&lang=pt" 
"S0034-89102007000100015-spa","Agravos provocados por medicamentos em hospitais do Estado do Rio de Janeiro, Brasil","Rozenfeld, Suely","Revista de Saúde Pública; 41(1); 108-115","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100015&lang=pt" 
"S0034-89102007000100014-spa","Garantia do direito social à assistência farmacêutica no Estado de São Paulo","Marques, Silvia Badim, Dallari, Sueli Gandolfi","Revista de Saúde Pública; 41(1); 101-107","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100014&lang=pt" 
"S0034-89102007000100013-spa","Análise espacial da mortalidade neonatal no Vale do Paraíba, 1999 a 2001","Nascimento, Luiz Fernando C, Batista, Getulio T, Dias, Nelson W, Catelani, Celso S, Becker, Daniela, Rodrigues, Luciana","Revista de Saúde Pública; 41(1); 94-100","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100013&lang=pt" 
"S0034-89102007000100010-spa","Tracking of physical activity from adolescence to adulthood: a population-based study","Azevedo, Mario Renato, Araújo, Cora Luiza, Silva, Marcelo Cozzensa da, Hallal, Pedro Curi","Revista de Saúde Pública; 41(1); 69-75","Revista de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100010&lang=pt" 
"S0034-89102007000100009-spa","Aids, sexualidade e atitudes de adolescentes sobre proteção contra o HIV","Camargo, Brigido V, Botelho, Lúcio J","Revista de Saúde Pública; 41(1); 61-68","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100009&lang=pt" 
"S0034-89102007000100007-spa","Apoio no nascimento: percepções de profissionais e acompanhantes escolhidos pela mulher","Brüggemann, Odaléa Maria, Osis, Maria José Duarte, Parpinelli, Mary Angela","Revista de Saúde Pública; 41(1); 44-52","Revista de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100007&lang=pt" 
"S0034-89102007000100006-spa","Risk-factors for antepartum fetal deaths in the city of São Paulo, Brazil","Almeida, Marcia Furquim de, Alencar, Gizelton Pereira, Novaes, Hillegonda Maria Dutilh, França Jr, Ivan, Siqueira, Arnaldo Augusto Franco de, Campbell, Oona M R, Schoeps, Daniela, Rodrigues, Laura Cunha","Revista de Saúde Pública; 41(1); 35-43","Revista de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100006&lang=pt" 
"S0034-89102007000100005-spa","Suspected acute toxoplasmosis in pregnant women","Castilho-Pelloso, Marcela Peres, Falavigna, Dina Lúcia Morais, Falavigna-Guilherme, Ana Lúcia","Revista de Saúde Pública; 41(1); 27-34","Revista de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100005&lang=pt" 
"S0034-89102007000100004-spa","Dietary patterns and risk of oral cancer: a case-control study in São Paulo, Brazil","Marchioni, Dirce Maria Lobo, Fisberg, Regina Mara, Góis Filho, José Francisco de, Kowalski, Luiz Paulo, Carvalho, Marcos Brasilino de, Abrahão, Márcio, Latorre, Maria do Rosário Dias de Oliveira, Eluf-Neto, José, Wünsch Filho, Victor","Revista de Saúde Pública; 41(1); 19-26","Revista de Saúde Pública","Inglês","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100004&lang=pt" 
"S0034-89102007000100003-spa","Duração da amamentação em duas gerações","Horta, Bernardo L, Victora, Cesar G, Gigante, Denise P, Santos, Janaina, Barros, Fernando C","Revista de Saúde Pública; 41(1); 13-18","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100003&lang=pt" 
"S0034-89102007000100002-scl","Amamentação na infância e obesidade na idade escolar em famílias de alto nível socioeconômico","Siqueira, Renata Scanferla de, Monteiro, Carlos Augusto","Revista de Saúde Pública; 41(1); 5-12","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100002&lang=pt" 
"S0034-89102007000100003-scl","Duração da amamentação em duas gerações","Horta, Bernardo L, Victora, Cesar G, Gigante, Denise P, Santos, Janaina, Barros, Fernando C","Revista de Saúde Pública; 41(1); 13-18","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100003&lang=pt" 
"S0034-89102007000100004-scl","Dietary patterns and risk of oral cancer: a case-control study in São Paulo, Brazil","Marchioni, Dirce Maria Lobo, Fisberg, Regina Mara, Góis Filho, José Francisco de, Kowalski, Luiz Paulo, Carvalho, Marcos Brasilino de, Abrahão, Márcio, Latorre, Maria do Rosário Dias de Oliveira, Eluf-Neto, José, Wünsch Filho, Victor","Revista de Saúde Pública; 41(1); 19-26","Revista de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100004&lang=pt" 
"S0034-89102007000100005-scl","Suspected acute toxoplasmosis in pregnant women","Castilho-Pelloso, Marcela Peres, Falavigna, Dina Lúcia Morais, Falavigna-Guilherme, Ana Lúcia","Revista de Saúde Pública; 41(1); 27-34","Revista de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100005&lang=pt" 
"S0034-89102007000100006-scl","Risk-factors for antepartum fetal deaths in the city of São Paulo, Brazil","Almeida, Marcia Furquim de, Alencar, Gizelton Pereira, Novaes, Hillegonda Maria Dutilh, França Jr, Ivan, Siqueira, Arnaldo Augusto Franco de, Campbell, Oona M R, Schoeps, Daniela, Rodrigues, Laura Cunha","Revista de Saúde Pública; 41(1); 35-43","Revista de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100006&lang=pt" 
"S0034-89102007000100010-scl","Tracking of physical activity from adolescence to adulthood: a population-based study","Azevedo, Mario Renato, Araújo, Cora Luiza, Silva, Marcelo Cozzensa da, Hallal, Pedro Curi","Revista de Saúde Pública; 41(1); 69-75","Revista de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100010&lang=pt" 
"S0034-89102007000100011-scl","Confiabilidade da informação sobre mortalidade por violência em Belo Horizonte, MG","Matos, Sonia Gesteira e, Proietti, Fernando A, Barata, Rita de Cássia Barradas","Revista de Saúde Pública; 41(1); 76-84","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100011&lang=pt" 
"S0034-89102007000100012-scl","Correção de sub-registros de óbitos e proporção de internações por causas mal definidas","Cavalini, Luciana Tricai, Ponce de Leon, Antonio Carlos Monteiro","Revista de Saúde Pública; 41(1); 85-93","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100012&lang=pt" 
"S0034-89102007000100016-scl","Hospitais filantrópicos e a operação de planos de saúde próprios no Brasil","Lima, Sheyla Maria Lemos, Portela, Margareth C, Ugá, Maria Alicia Dominguez, Barbosa, Pedro Ribeiro, Gerschman, Silvia, Vasconcellos, Miguel Murat","Revista de Saúde Pública; 41(1); 116-123","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100016&lang=pt" 
"S0034-89102007000100017-scl","Long-stay patients in a psychiatric hospital in Southern Brazil","Fleck, Marcelo Pio de Almeida, Wagner, Luciane, Wagner, Mário, Dias, Miriam","Revista de Saúde Pública; 41(1); 124-130","Revista de Saúde Pública","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100017&lang=pt" 
"S0034-89102007000100018-scl","Condições associadas ao grau de satisfação com a vida entre a população de idosos","Joia, Luciane Cristina, Ruiz, Tania, Donalisio, Maria Rita","Revista de Saúde Pública; 41(1); 131-138","Revista de Saúde Pública","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100018&lang=pt" 
"S0034-89102007000100019-scl","Capital social y promoción de la salud en América Latina","Sapag, Jaime C, Kawachi, Ichiro","Revista de Saúde Pública; 41(1); 139-149","Revista de Saúde Pública","Inglês, Espanhol","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102007000100019&lang=pt" 
"S1024-94352007000200001-cub","Visibilidad de la revista Acimed en Internet","Santovenia Díaz, Javier, Cañedo Andalia, Rubén, Ochandarena Mestre, Roberto Joel","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200001&lang=pt" 
"S1024-94352007000200002-cub","Las competencias informacionales en las ciencias biomédicas: una aproximación a partir de la literatura publicada","Sánchez Tarragó, Nancy, Alfonso Sánchez, Ileana R","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200002&lang=pt" 
"S1024-94352007000200003-cub","Archivología, bibliografía, bibliotecología y ciencias de la información: ¿todas para una o una para todas?","Pérez Matos, Nuria Esther, Remigio Montero, María del Carmen","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200003&lang=pt" 
"S1024-94352007000200004-cub","Sistemas de información para la prensa: la gestión de la información y el conocimiento en el contexto de los sistemas integrados de información","Reyes Ramírez, Livia M","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200004&lang=pt" 
"S1024-94352007000200005-cub","Implicaciones del enfoque interdisciplinar en la enseñanza de la gestión de información","Martí Lahera, Yohannis","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200005&lang=pt" 
"S1024-94352007000200006-cub","Influencia del paradigma tecnológico en la organización de la información","Vega Almeida, Rosa Lidia","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200006&lang=pt" 
"S1024-94352007000200007-cub","Consideraciones sobre la bibliología desde la perspectiva de la teoría bibliológico-informativa","Setién-Quesada, Emilio","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200007&lang=pt" 
"S1024-94352007000200008-cub","Del escritorio tradicional al virtual: nuevas posibilidades para el servicio de referencia","Manso Rodríguez, Ramón Alberto","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200008&lang=pt" 
"S1024-94352007000200009-cub","Barra de herramientas de Google","","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200009&lang=pt" 
"S1024-94352007000200010-cub","Todo Infomed en una barra de navegación","Urra Gónzález, Pedro, Cañedo Andalia, Rubén","ACIMED; 15(2); -","ACIMED","Espanhol","2007","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352007000200010&lang=pt" 
"S0365-05962007000100002-scl","Fototerapia: aplicações clínicas","Cestari, Tania F., Pessato, Simone, Corrêa, Gustavo Pinto","Anais Brasileiros de Dermatologia; 82(1); 7-21","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100002&lang=pt" 
"S0365-05962007000100008-scl","Lúpus eritematoso sistêmico bolhoso associado à nefrite lúpica: relato de dois casos","Cato, Ellen Erie, Lima, Alciara de Sousa, Pontes, Alexandre L. Lourenço, Vannucci, Andrea Barranjard, Levites, Jacob","Anais Brasileiros de Dermatologia; 82(1); 57-61","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100008&lang=pt" 
"S0365-05962007000100007-scl","Dermatose perfurante adquirida associada à insuficiência hepática em paciente transplantado de fígado","Badziak, Daniela, Lenhardt, Carolina, Barros, Michele F. de, Mandelli, Fernando Luiz, Serafini, Sérgio Zuñeda, Santamaria, Jesus Rodriguez","Anais Brasileiros de Dermatologia; 82(1); 53-56","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100007&lang=pt" 
"S0365-05962007000100006-scl","Vitiligo na infância: características clínicas e epidemiológicas","Silva, Cláudia Márcia de Resende, Pereira, Luciana Baptista, Gontijo, Bernardo, Ribeiro, Geraldo de Barros","Anais Brasileiros de Dermatologia; 82(1); 47-51","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100006&lang=pt" 
"S0365-05962007000100015-scl","Doações","","Anais Brasileiros de Dermatologia; 82(1); 97-99","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100015&lang=pt" 
"S0365-05962007000100009-scl","Corticosteróides sistêmicos na prática dermatológica. Parte I: Principais efeitos adversos","Freitas, Thais Helena Proença de, Souza, Daniella Abbruzzini Ferreira de","Anais Brasileiros de Dermatologia; 82(1); 63-70","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100009&lang=pt" 
"S0365-05962007000100013-scl","Você conhece esta síndrome?","Pereira, Luciana Baptista, Gómez, Rodrigo Santiago, Silva, Cláudia Márcia Resende, Santos, Wandilza Fátima dos","Anais Brasileiros de Dermatologia; 82(1); 90-93","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100013&lang=pt" 
"S0365-05962007000100012-scl","Penfigóide bolhoso no lactente","Quattrino, Ada Lobato, Silveira, Júlio César Gomes, Kawakubo, Susy Megumi, Xavier, Vera, Rochael, Mayra Carrijo","Anais Brasileiros de Dermatologia; 82(1); 87-89","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100012&lang=pt" 
"S0365-05962007000100014-scl","Caso para diagnóstico","Mendes, Adriana Lúcia, Haddad Júnior, Vidal","Anais Brasileiros de Dermatologia; 82(1); 94-96","Anais Brasileiros de Dermatologia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962007000100014&lang=pt" 
"S0034-89102007000100002-spa","Amamentação na infância e obesidade na idade escolar em famílias de alto nível socioeconômico","Siqueira, Renata Scanferla de, Monteiro, Carlos Augusto","Revista de Saúde Pública; 41(1); 5-12","Revista de Saúde Pública","Inglês, Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102007000100002&lang=pt" 
"S1415-43662007000100002-scl","Características produtivas do tomateiro submetido a diferentes níveis de sais, na água de irrigação","Oliveira, Bernardete C., Cardoso, Maria A. A., Oliveira, Juliana C. de, Oliveira, Francisco A. de, Cavalcante, Lourival F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 11-16","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100002&lang=pt" 
"S1415-43662007000100005-scl","Caracterização morfológica e molecular de acessos de feijão-fava (Phaseolus lunatus L.)","Guimarães, Walma N. R., Martins, Luiza S. S., Silva, Edson F. da, Ferraz, Gabriela de M. G., Oliveira, Francisco J. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 37-45","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100005&lang=pt" 
"S1415-43662007000100007-scl","Variabilidade espacial de plantas daninhas em dois sistemas de manejo de solo","Schaffrath, Valter R., Tormena, Cássio A., Gonçalves, Antônio C. A., Oliveira Junior, Rubem S. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 53-60","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100007&lang=pt" 
"S1415-43662007000100010-scl","Dinâmica da regeneração do subsolo de áreas degradadas dentro do bioma Cerrado","Rodrigues, Graciela B., Maltoni, Kátia L., Cassiolato, Ana Maria R.","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 73-80","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100010&lang=pt" 
"S1415-43662007000100013-scl","Seleção de modelos para o traçado de curvas granulométricas de sedimentos em suspensão em rios","Lima, Jorge E. F. W., Silva, Euzebio M. da","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 101-107","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100013&lang=pt" 
"S1415-43662007000100014-scl","Uso de vinhaça e impactos nas propriedades do solo e lençol freático","Silva, Mellissa A. S. da, Griebeler, Nori P., Borges, Lino C.","Revista Brasileira de Engenharia Agrícola e Ambiental; 11(1); 108-114","Revista Brasileira de Engenharia Agrícola e Ambiental","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662007000100014&lang=pt" 
"S0716-10182007000100001-chl","Palabras a mi Padre","Salcedo Benitez, Miguel","Revista chilena de infectología; 24(1); 13-13","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100001&lang=pt" 
"S0716-10182007000100002-chl","Residuos de tetraciclina y quinolonas en peces silvestres en una zona costera donde se desarrolla la acuicultura del salmón en Chile","Fortt Z, Antonia, Cabello C, Felipe, Buschmann R, Alejandro","Revista chilena de infectología; 24(1); 14-18","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100002&lang=pt" 
"S0716-10182007000100003-chl","Metapneumovirus humano como causa de hospitalización en niños bajo 3 años de edad, con infección respiratoria aguda, durante el año 2004","Prado S, M. Alejandra, Perret P, Cecilia, Montecinos P, Luisa, Veloz B, Ana, Le Corre P, Nicole, Habash A, Leila, Potin S, Marcela, Abarca V, Katia, Ferrés G, Marcela","Revista chilena de infectología; 24(1); 19-26","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100003&lang=pt" 
"S0716-10182007000100004-chl","Neutropenia febril en niños con cáncer en un centro asistencial en Santiago, Chile","Arnello L, Marcela, Quintana B, Juan A, Barraza C, Pamela","Revista chilena de infectología; 24(1); 27-32","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100004&lang=pt" 
"S0716-10182007000100005-chl","Etiología del síndrome febril agudo sin foco en niños bajo 36 meses de edad que consultan a un servicio de urgencia","Brockmann V, Pablo, Ibarra G, Ximena, Silva W, Ignacia, Hirsch B, Tamara","Revista chilena de infectología; 24(1); 33-39","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100005&lang=pt" 
"S0716-10182007000100006-chl","Etiología de la neumonía bacteriana adquirida en la comunidad en niños hospitalizados: Uruguay 1998-2004","Ferrari C, Ana María, Pirez G, M. Catalina, Martínez A, Adriana, Algorta R, Gabriela, Chamorro V, Flavia, Guala B, M. José, Zabala Ch, Cristina, Giachetto L, Gustavo, Montano L, Alicia","Revista chilena de infectología; 24(1); 40-47","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100006&lang=pt" 
"S0716-10182007000100007-chl","Diagnóstico molecular y prevalencia de infecciones por Chlamydia trachomatis en pacientes sintomáticas y asintomáticas de una población del estado de Zulia, Venezuela","Arráiz R, Nailet, Ginestre P, Messaria, Perozo M, Armindo, Castellano G, Maribel, Urdaneta, Baldimiro, García G, María M","Revista chilena de infectología; 24(1); 48-52","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100007&lang=pt" 
"S0716-10182007000100008-chl","Vigilancia de eventos adversos a vacunas: Adverse events surveillance","Abarca V, Katia","Revista chilena de infectología; 24(1); 53-56","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100008&lang=pt" 
"S0716-10182007000100009-chl","Capnocytophaga sp","Fernández V, Alejandra, Juliet L, Chrystal, Valenzuela M, M. Eugenia","Revista chilena de infectología; 24(1); 57-58","Revista chilena de infectología","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182007000100009&lang=pt" 
