"S0123-59232011000100002-col","POLÍTICAS ACTIVAS DE EMPLEO PARA CALI-COLOMBIA","GONZÁLEZ ESPITIA, CARLOS GIOVANNI, MORA RODRÍGUEZ, JHON JAMES","Estudios Gerenciales; 27(118); 13-42","Estudios Gerenciales","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0123-59232011000100002&lang=pt" 
"S1516-44462011000100020-scl","Quality of life and depressive symptoms in Parkinson&#039;s disease","Chagas, Marcos Hortes N., Sanches, Rafael Faria, Tumas, Vitor, Marchi, Kátia Colombo, Tirapelli, Carlos Renato","Revista Brasileira de Psiquiatria; 33(1); 99-101","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100020&lang=pt" 
"S1516-44462011000100009-scl","Influence of specific obsessive-compulsive symptom dimensions on strategic planning in patients with obsessive-compulsive disorder","Pinto, Paula Sanders Pereira, Iego, Sandro, Nunes, Samantha, Menezes, Hemanny, Mastrorosa, Rosana Sávio, Oliveira, Irismar Reis de, Rosário, Maria Conceição do","Revista Brasileira de Psiquiatria; 33(1); 40-46","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100009&lang=pt" 
"S1516-44462011000100012-scl","Validation of the structural coherency of the General Health Questionnaire","Carvalho, Hudson Wander de, Patrick, Christopher J., Jorge, Miguel Roberto, Andreoli, Sérgio Baxter","Revista Brasileira de Psiquiatria; 33(1); 59-63","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100012&lang=pt" 
"S1516-44462011000100019-scl","Mephentermine: rediscovering its biology and use, misuse and their implications","Oliveira, Matheus Fernandes de, Sousa, Henrique Faria de, Lima, Murilo Costa Duarte, Oliveira, João Ricardo Mendes de","Revista Brasileira de Psiquiatria; 33(1); 98-99","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100019&lang=pt" 
"S1516-44462011000100018-scl","BDNF and episodic memory in patients with bipolar disorder","Moreira, Lafaiete, Neves, Fernando Silva, Romano-Silva, Marco Aurélio, Malloy-Diniz, Leandro Fernandes, Corrêa, Humberto","Revista Brasileira de Psiquiatria; 33(1); 96-97","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100018&lang=pt" 
"S1516-44462011000100022-scl","Ceiling effects in the &quot;Effectiveness of adjunctive antidepressant treatment for bipolar depression&quot; study: was the sky the limit?","Brunoni, Andre Russowsky","Revista Brasileira de Psiquiatria; 33(1); 102-103","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100022&lang=pt" 
"S1516-44462011000100025-scl","Livros","","Revista Brasileira de Psiquiatria; 33(1); 107-108","Revista Brasileira de Psiquiatria","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100025&lang=pt" 
"S0103-05822011010200001-scl","Destreza motora de bebês pequenos para a idade gestacional","Fontes, Lucia","Revista Paulista de Pediatria; 29(1); -","Revista Paulista de Pediatria","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-05822011010200001&lang=pt" 
"S1575-18132011000100004-esp","Consenso Global sobre la Responsabilidad Social de las Facultades de Medicina","Boelen, Charles, Woollard, Robert","Educación Médica; 14(1); 7-14","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100004&lang=pt" 
"S0104-12902011010200001-scl","“Ele não quer com Camisinha e eu Quero me Prevenir”: exposição de adolescentes do sexo feminino às DST/AIDS no semi-árido nordestino","Sampaio, Juliana","Saúde e Sociedade; 20(1); -","Saúde e Sociedade","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-12902011010200001&lang=pt" 
"S1575-18132011000100002-esp","","","Educación Médica; 14(1); 4-4","Educación Médica","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132011000100002&lang=pt" 
"S0103-65132011000100010-scl","Método para aplicação de gráficos de controle de regressão no monitoramento de processos","Pedrini, Danilo Cuzzuol, Caten, Carla Schwengber ten","Production; 21(1); 106-117","Production","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-65132011000100010&lang=pt" 
"S1516-44462011000100010-scl","Helping carers to care: the 10/66 dementia research group&#039;s randomized control trial of a caregiver intervention in Peru","Guerra, Mariella, Ferri, Cleusa P., Fonseca, Magaly, Banerjee, Sube, Prince, Martin","Revista Brasileira de Psiquiatria; 33(1); 47-54","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100010&lang=pt" 
"S1516-44462011000100006-scl","Countertransference in the initial visit of women victims of sexual violence","Eizirik, Mariana, Schestatsky, Sidnei, Kruel, Letícia, Ceitlin, Lúcia Helena Freitas","Revista Brasileira de Psiquiatria; 33(1); 16-22","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100006&lang=pt" 
"S1516-44462011000100017-scl","Sedative antidepressants and insomnia","Moraes, Walter André dos Santos, Burke, Patrick Rademaker, Coutinho, Pablo Lorenzon, Guilleminault, Christian, Bittencourt, Aline Gomes, Tufik, Sergio, Poyares, Dalva","Revista Brasileira de Psiquiatria; 33(1); 91-95","Revista Brasileira de Psiquiatria","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000100017&lang=pt" 
"S0101-33002011000100013-scl","O trabalho e a utopia da igualdade social","Lima, Jacob Carlos","Novos Estudos - CEBRAP; (89); 212-220","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100013&lang=pt" 
"S0101-33002011000100001-scl","Eleição 2010: desmoralização eleitoral do moralismo religioso","Pierucci, Antônio Flávio","Novos Estudos - CEBRAP; (89); 6-15","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100001&lang=pt" 
"S0101-33002011000100004-scl","Abrindo espaço para a China na economia mundial","Rodrik, Dani","Novos Estudos - CEBRAP; (89); 59-68","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100004&lang=pt" 
"S0101-33002011000100011-scl","O prazer da leitura em Facundo","Hosiasson, Laura Janina","Novos Estudos - CEBRAP; (89); 183-192","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100011&lang=pt" 
"S0101-33002011000100014-scl","","Alvim, Francisco","Novos Estudos - CEBRAP; (89); 223-224","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100014&lang=pt" 
"S0102-37722011000100002-scl","Problemas de comportamento em crianças com Transtorno Autista","Marteleto, Márcia Regina Fumagalli, Schoen-Ferreira, Teresa Helena, Chiari, Brasília Maria, Perissinoto, Jacy","Psicologia: Teoria e Pesquisa; 27(1); 5-12","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100002&lang=pt" 
"S0102-37722011000100001-scl","Nota do Editor","Pilati, Ronaldo","Psicologia: Teoria e Pesquisa; 27(1); iii-iii","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100001&lang=pt" 
"S0102-37722011000100007-scl","Religião e espiritualidade de idosos internados em uma enfermaria geriátrica","Duarte, Flávia Meneses, Wanderley, Kátia da Silva","Psicologia: Teoria e Pesquisa; 27(1); 49-53","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100007&lang=pt" 
"S0102-37722011000100011-scl","Desenvolvimento de modelo de avaliação de programa de incentivo à agricultura","Rocha, Francisco Eduardo de Castro, Tróccoli, Bartholomeu Tôrres, Albuquerque, Francisco José Batista de","Psicologia: Teoria e Pesquisa; 27(1); 83-91","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100011&lang=pt" 
"S0102-37722011000100013-scl","Bases epistemológicas da psicologia cognitiva experimental","Neufeld, Carmem Beatriz, Brust, Priscila Goergen, Stein, Lilian Milnitsky","Psicologia: Teoria e Pesquisa; 27(1); 103-112","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100013&lang=pt" 
"S1726-46342011000100002-spa","Presentación pública de la versión actual y reseña histórica de la Revista Peruana de Medicina Experimental y Salud Pública","Burstein Alva, Zuño","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 9-12","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100002&lang=pt" 
"S1726-46342011000100001-spa","Enfermedad diarreica: un problema recurrente de salud pública","Guillén, Alfredo","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 7-8","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100001&lang=pt" 
"S1726-46342011000100003-spa","Frecuencia y patotipos de Escherichia coli diarrogénicas en niños peruanos con y sin diarrea","Ochoa, Theresa J., Mercado, Erik H., Durand, David, Rivera, Fulton P., Mosquito, Susan, Contreras, Carmen, Riveros, Maribel, Lluque, Angela, Barletta, Francesca, Prada, Ana, Ruiz, Joaquim","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 13-20","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100003&lang=pt" 
"S1726-46342011000100014-spa","Maloclusiones en niños y adolescentes de caseríos y comunidades nativas de la Amazonía de Ucayali, Perú","Aliaga-Del Castillo, Arón, Mattos-Vela, Manuel Antonio, Aliaga-Del Castillo, Rosalinda, Del Castillo-Mendoza, Claudia","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 87-91","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100014&lang=pt" 
"S1726-46342011000100013-spa","Asociación de la neuropatía autonómica cardiovascular y el intervalo QT prolongado con la morbimortalidad cardiovascular en pacientes con diabetes mellitus tipo 2","Ticse Aguirre, Ray, Villena, Jaime E.","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 83-86","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100013&lang=pt" 
"S1726-46342011000100007-spa","Comparación entre las biopsias gástricas sin fijar 24 horas frente a la biopsia convencional para el diagnóstico de Helicobacter pylori en un hospital de referencia de Perú","Vela-Velásquez, César Tadeo","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 42-46","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100007&lang=pt" 
"S1726-46342011000100011-spa","Circulación de un linaje diferente del virus dengue 2 genotipo América / Asia en la región amazónica de Perú, 2010","Mamani, Enrique, Álvarez, Carlos, García M., María, Figueroa, Dana, Gatti, Milady, Guio, Heinner, Merino, Susy, Valencia, Pedro, Calampa, Carlos, Franco, Leticia, Cabezas, César","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 72-77","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100011&lang=pt" 
"S1726-46342011000100015-spa","Hemoglobina y testosterona: importancia en la aclimatación y adaptación a la altura","Gonzales, Gustavo F.","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 92-100","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100015&lang=pt" 
"S1726-46342011000100017-spa","Factores ambientales vinculados con la aparición y dispersión de las epidemias de Vibrio en América del Sur","Gavilán, Ronnie G., Martínez-Urtaza, Jaime","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 109-115","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100017&lang=pt" 
"S1726-46342011000100019-spa","Campylobacter y campylobacteriosis: una mirada desde América del Sur","Fernández, Heriberto","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 121-127","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100019&lang=pt" 
"S1726-46342011000100020-spa","Experiencias en la vigilancia epidemiológica de agentes patógenos transmitidos por alimentos a través de electroforesis en campo pulsado (PFGE) en el Perú","Zamudio, María Luz, Meza, Ana, Bailón, Henri, Martinez-Urtaza, Jaime, Campos, Josefina","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 128-135","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100020&lang=pt" 
"S1726-46342011000100031-spa","Usando twitter para promover la educación continua y la investigación en salud en el Perú","Curioso, Walter H., Alvarado-Vásquez, Eduardo, Calderón-Anyosa, Renzo","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 163-164","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100031&lang=pt" 
"S1726-46342011000100027-spa","Impacto de la epidemia de dengue con un nuevo linaje del DENV-2 Genotipo Americano / Asiático en la demanda de servicios del hospital de Apoyo de Iquitos &quot;César Garayar García&quot;","Durand Velazco, Salomón, Fiestas Solórzano, Víctor, Sihuincha Maldonado, Moisés, Chávez Lencinas, Carlos, Vásquez Vela, Vicente, Torrejón Flores, Ciro, Rodríguez Ferruchi, Hugo, Cabezas Sánchez, César","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 157-159","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100027&lang=pt" 
"S1726-46342011000100024-spa","Oscar Grados Bazalar (1929 - 2008)","Bravo Cruz, Nora, Guillén, Alfredo","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 149-151","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100024&lang=pt" 
"S1726-46342011000100029-spa","Necesidad de consenso en el diagnóstico de la toxocariasis humana: implicaciones en la salud pública latinoamericana","Rodríguez-Morales, Alfonso J., Echeverri-Cataño, Luis Felipe, Delgado, Olinda","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 161-162","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100029&lang=pt" 
"S1726-46342011000100030-spa","¿Transmisión Vertical o Circunstancial?","Sandoval Gutiérrez, José Luis","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 162-162","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100030&lang=pt" 
"S1726-46342011000100026-spa","Niveles de células CD4 en pacientes hospitalizados con diagnóstico de dengue en el Hospital de Apoyo de Iquitos &quot;César Garayar García&quot;","Sihuincha Maldonado, Moisés, Fiestas Solórzano, Víctor, Durand Velazco, Salomón, García M, María, Gatti, Milady","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 156-157","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100026&lang=pt" 
"S1726-46342011000100032-spa","Cambio climático, precipitaciones, sociedad y desastres en América Latina: relaciones y necesidades","Rodríguez-Morales, Alfonso J.","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 165-166","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100032&lang=pt" 
"S1726-46342011000100025-spa","Agentes etiológicos de diarea: bacterias y parásitos importantes en niños y adultos","Zerpa L, Rito","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 152-155","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100025&lang=pt" 
"S1726-46342011000100028-spa","Larvas de Strongyloides spp. en lechugas obtenidas en mercados de Lima","Guerrero Barrantes, César, Garay Bambarén, Amparo, Guillén, Alfredo","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 159-160","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100028&lang=pt" 
"S1726-46342011000100018-spa","Retos y Problemas en el diagnóstico microbiológico en diarrea","Guillén, Alfredo, Lucho, Johnny","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 116-120","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100018&lang=pt" 
"S1726-46342011000100021-spa","Reporte histórico: Primer Aislamiento de Vibrio cholera serogrupo O1 biovar El Tor serovar Inaba durante la epidemia de cólera en el Perú ‑ 1991","Bravo Cruz, Nora, Guillén, Alfredo","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 136-139","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100021&lang=pt" 
"S1726-46342011000100023-spa","Miocarditis fulminante y enfermedad diarreica aguda por Coxsackie virus B6","Málaga, Germán, Gayoso, Oscar, Lazo, María de los Angeles, Torres, Nancy","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 145-148","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100023&lang=pt" 
"S1726-46342011000100022-spa","Dengue neonatal en el Perú: Reporte de un caso","Silva Delgado, Hermann, Ruiz Ríos, Juan Carlo, Vela Barbarán, Erick Leray, Rengifo del Aguila, Deicy, García M, María, Rodríguez Benavides, Luis, Mendoza-Ticona, Alberto","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 140-144","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100022&lang=pt" 
"S0101-33002011000100002-scl","O braço direito dos Estados Unidos? o dilema da República Popular da China na crise global","Ho-Fung, Hung","Novos Estudos - CEBRAP; (89); 17-37","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100002&lang=pt" 
"S0101-33002011000100003-scl","Imagens do poder: arquiteturas do espetáculo integrado na olimpíada de Pequim","Broudehoux, Anne-Marie","Novos Estudos - CEBRAP; (89); 39-56","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100003&lang=pt" 
"S0101-33002011000100007-scl","A revisão do Código Florestal brasileiro","Sparovek, Gerd, Barretto, Alberto, Klug, Israel, Papp, Leonardo, Lino, Jane","Novos Estudos - CEBRAP; (89); 111-135","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100007&lang=pt" 
"S0101-33002011000100008-scl","Cinema e Estado no Brasil: a Exposição Internacional do Centenário da Independência em 1922 e 1923","Morettin, Eduardo","Novos Estudos - CEBRAP; (89); 137-148","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100008&lang=pt" 
"S0101-33002011000100009-scl","Alucinações e alegorias: W. G. Sebald se recorda de W. Benjamin, leitor de Paris","Oehler, Dolf","Novos Estudos - CEBRAP; (89); 151-161","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100009&lang=pt" 
"S0101-33002011000100010-scl","O ofício do historiador hoje: entrevista com Stuart B. Schwartz","Kantor, Iris, Dantas, Monica","Novos Estudos - CEBRAP; (89); 163-181","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100010&lang=pt" 
"S0101-33002011000100012-scl","O fim da antropologia","Goldman, Marcio","Novos Estudos - CEBRAP; (89); 195-211","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100012&lang=pt" 
"S0102-37722011000100004-scl","Relações entre capacidade de segmentação lexical, consciência morfossintática e desempenho em leitura e escrita","Guimarães, Sandra Regina Kirchner","Psicologia: Teoria e Pesquisa; 27(1); 23-32","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100004&lang=pt" 
"S0102-37722011000100005-scl","Auto-eficácia, raciocínio verbal e desempenho escolar em estudantes","Soares, Adriana Benevides, Oliveira, Mariana Bernardo de","Psicologia: Teoria e Pesquisa; 27(1); 33-39","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100005&lang=pt" 
"S0102-37722011000100006-scl","Danças brasileiras e psicoterapia: um estudo sobre efeitos terapêuticos","Lima, Déborah Maia de, Silva Neto, Norberto Abreu e","Psicologia: Teoria e Pesquisa; 27(1); 41-48","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100006&lang=pt" 
"S0102-37722011000100008-scl","Mudança do comportamento de fumar em participantes de grupos de tabagismo","Martins, Karla Cristina, Seidl, Eliane Maria Fleury","Psicologia: Teoria e Pesquisa; 27(1); 55-64","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100008&lang=pt" 
"S0102-37722011000100009-scl","Competência percebida e atribuição de causalidade em jogadores juniores de futebol","Sá, Lucas Guimarães Cardoso de, Coleta, Marilia Ferreira Dela, Coleta, José Augusto Dela","Psicologia: Teoria e Pesquisa; 27(1); 65-72","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100009&lang=pt" 
"S0102-37722011000100010-scl","Preconceito contra homossexuais e representações sociais da homossexualidade em seminaristas católicos e evangélicos","Pereira, Cícero Roberto, Torres, Ana Raquel Rosas, Pereira, Annelyse, Falcão, Luciene Campos","Psicologia: Teoria e Pesquisa; 27(1); 73-82","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100010&lang=pt" 
"S0102-37722011000100012-scl","Avaliação do processo de aconselhamento vocacional: revisão da literatura","Faria, Liliana da Costa, Taveira, Maria do Céu","Psicologia: Teoria e Pesquisa; 27(1); 93-101","Psicologia: Teoria e Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722011000100012&lang=pt" 
"S1726-46342011000100004-spa","Patrones de adherencia de cepas de Escherichia coli Difusamente adherente (DAEC) provenientes de niños con y sin diarrea","Riveros, Maribel, Barletta, Francesca, Cabello, Martín, Durand, David, Mercado, Erik H., Contreras, Carmen, Rivera, Fulton P., Mosquito, Susan, Lluque, Ángela, Ochoa, Theresa J.","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 21-28","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100004&lang=pt" 
"S1726-46342011000100005-spa","Validación de la prueba de dibujo del reloj - versión de Manos - como prueba de cribado para detectar demencia en una población adulta mayor de Lima, Perú","Custodio, Nilton, García, Alberto, Montesinos, Rosa, Lira, David, Bendezú, Liliana","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 29-34","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100005&lang=pt" 
"S1726-46342011000100006-spa","Calidad de vida vinculada a salud en población migrante rural-urbana y población urbana en Lima, Perú","Márquez-Montero, Gianmarco, Loret de Mola, Christian, Bernabé-Ortiz, Antonio, Smeeth, Liam, Gilman, Robert H., Miranda, J. Jaime","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 35-41","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100006&lang=pt" 
"S1726-46342011000100008-spa","Diferencias entre la hemoglobina observada y estimada por hematocrito y su importancia en el diagnóstico de anemia en población costera venezolana: análisis del segundo estudio nacional de crecimiento y desarrollo humano (SENACREDH)","Flores-Torres, Jessica, Echeverría-Ortega, María, Arria-Bohorquez, Melissa, Hidalgo, Glida, Albano-Ramos, Carlos, Sanz, Rafael, Rodríguez-Morales, Alfonso J.","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 47-53","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100008&lang=pt" 
"S1726-46342011000100009-spa","Factores predictores de uso problemático de alcohol en personas atendidas en una sala de emergencia","Fiestas, Fabián, Ponce, Javier, Gallo, Carla, Bustamante, Inés, Ordóñez, Carlos, Mazzotti, Guido","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 54-61","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100009&lang=pt" 
"S1726-46342011000100010-spa","Correlación y concordancia entre el examen nacional de medicina y el promedio ponderado universitario: análisis de la experiencia peruana en el periodo 2007 - 2009","Huamaní, Charles, Gutiérrez, César, Mezones-Holguín, Edward","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 62-71","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100010&lang=pt" 
"S1726-46342011000100016-spa","Transmisión vertical de HTLV-1 en el Perú","Alarcón Villaverde, Jorge, Romaní Romaní, Franco, Montano Torres, Silvia, Zunt, Joseph R","Revista Peruana de Medicina Experimental y Salud Pública; 28(1); 101-108","Revista Peruana de Medicina Experimental y Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1726-46342011000100016&lang=pt" 
"S0101-33002011000100006-scl","Crescimento econômico e desenvolvimento urbano: por que nossas cidades continuam tão precárias?","Rolnik, Raquel, Klink, Jeroen","Novos Estudos - CEBRAP; (89); 89-109","Novos Estudos - CEBRAP","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-33002011000100006&lang=pt" 
