"S0375-15892012000500014-sza","Preliminary report: Pedigree analysis of the Brangus cattle in South Africa","Steyn, J.W., Neser, F.W.C., Hunlun, C., Lubout, P.C.","South African Journal of Animal Science; 42(5); 511-514","South African Journal of Animal Science","Inglês","2012","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0375-15892012000500014&lang=pt" 
"S1024-06752012000300012-bol","CUESTIONARIO NUMERO 46: PREGUNTAS CORRESPONDIENTES AL TEMA-CRIPTORQUIDIA","","Revista de la Sociedad Boliviana de Pediatría; 51(3); 221-222","Revista de la Sociedad Boliviana de Pediatría","Espanhol","2012","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1024-06752012000300012&lang=pt" 
"S1983-30832012000200007-scl","Árbitro brasileiro de futebol profissional: percepção do significado do arbitrar","Ferreira, Rodrigo D&#039;Alonso, Brandão, Maria Regina Ferreira","Revista da Educação Física / UEM; 23(2); 229-238","Revista da Educação Física / UEM","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832012000200007&lang=pt" 
"S1983-30832012000200008-scl","Lazer, políticas públicas não governamentais e estudos conceituais, na revista Licere","Alves, Cathia, Silva, Débora Alice Machado da, Sarto, Karina, Marcellino, Nelson Carvalho","Revista da Educação Física / UEM; 23(2); 239-249","Revista da Educação Física / UEM","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832012000200008&lang=pt" 
"S1983-30832012000200010-scl","Comparação entre dois métodos para determinação de potência mecânica em saltos verticais","Storniolo Junior, Jorge Luiz Lopes, Fischer, Gabriela, Peyré-Tartaruga, Leonardo Alexandre","Revista da Educação Física / UEM; 23(2); 261-270","Revista da Educação Física / UEM","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832012000200010&lang=pt" 
"S1983-30832012000200011-scl","A ingestão hídrica acelera a recuperação da frequência cardíaca pós-exercício","Oliveira, Tiago Peçanha de, Ferreira, Rhenan Bartels, Mattos, Raphael de Alvarenga, Silva, Josiane Pereira da, Lima, Jorge Roberto Perrout de","Revista da Educação Física / UEM; 23(2); 271-276","Revista da Educação Física / UEM","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832012000200011&lang=pt" 
"S1983-30832012000200012-scl","Comparação da frequência cardíaca máxima obtida por diferentes métodos","Caputo, Eduardo Lucia, Silva, Marcelo Cozzensa da, Rombaldi, Airton José","Revista da Educação Física / UEM; 23(2); 277-284","Revista da Educação Física / UEM","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832012000200012&lang=pt" 
"S1983-30832012000200014-scl","Práticas pedagógicas como cenário para a construção do conhecimento pedagógico do conteúdo dos futuros professores de educação física","Marcon, Daniel, Graça, Amândio Braga dos Santos, Nascimento, Juarez Vieira do","Revista da Educação Física / UEM; 23(2); 295-306","Revista da Educação Física / UEM","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832012000200014&lang=pt" 
"S1983-30832012000200015-scl","Esteróides anabolizantes: do atleta ao cardiopata","Carmo, Everton Crivoi do, Fernandes, Tiago, Oliveira, Edilamar Menezes de","Revista da Educação Física / UEM; 23(2); 307-318","Revista da Educação Física / UEM","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832012000200015&lang=pt" 
"S0100-84042012000300008-scl","Temporal variations in the primary productivity of Eleocharis acutangula (Cyperaceae) in a tropical wetland environment","Chagas, Gustavo Gomes, Freesz, Giselli Martins de Almeida, Suzuk, Marina Satika","Brazilian Journal of Botany; 35(3); 295-298","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000300008&lang=pt" 
"S0100-84042012000300009-scl","First occurrence of Leightoniomyces phillipsii (Berk. &amp; Leight.) D. Hawksw. &amp; B. Sutton for South America","Grandi, Rosely Ana Piccolo","Brazilian Journal of Botany; 35(3); 299-302","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000300009&lang=pt" 
"S0100-84042012000100009-scl","Pollen analysis of honey and beebread derived from Brazilian mangroves","Luz, Cynthia Fernandes Pinto da, Barth, Ortrud Monika","Brazilian Journal of Botany; 35(1); 79-85","Brazilian Journal of Botany","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042012000100009&lang=pt" 
"S2254-28842012000500077-esp","Guía de referencia para la adaptación del profesional de hemodiálisis de adultos a la pediátrica","Santiago Durán, Mª Ángeles, Bernal Herrera, Pedro, Palazuelos Aramberri, Maitane, Roquet Sardonil, Tania, López Sotos, Adoración, Fernández Morell, Ester","Enfermería Nefrológica; 15(); 118-118","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500077&lang=pt" 
"S2254-28842012000500062-esp","¿Mejora la ansiedad y depresión de los pacientes crónicos en diálisis con la realización de actividades recreativas durante las sesiones?","Guenoun Sanz, María, Bauçà Capellà, María Antonia","Enfermería Nefrológica; 15(); 99-99","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500062&lang=pt" 
"S2254-28842012000500113-esp","Elaboracion de un plan de acogida a los profesionales de nueva incorporacion en la unidad de pacientes renales hospitalizados","López Sánchez, Trinidad, Amoedo Cabrera, Mª Luz, Pérez Doctor, Marta","Enfermería Nefrológica; 15(); 172-173","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500113&lang=pt" 
"S2254-28842012000500072-esp","Entrenamiento físico en hemodiálisis: efectos sobre la fuerza muscular, capacidad funcional, depresión y calidad de vida","Moreno Enríquez, Lidia, Junqué Jiménez, Anna, Esteve Simó, Vicent, Lavado Santpere, Marisa, Ramírez de Arellano, Manel","Enfermería Nefrológica; 15(); 111-111","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500072&lang=pt" 
"S2254-28842012000500107-esp","Abordaje corporativo de utilización de los avances en las tecnologías de la información y comunicación: También en enfermería nefrológica","Galán Martí, Héctor, Mirabet Sáez, Beatriz, Cob Gamborino, Mª José, Navarro Daudén, Laura, Martí i Monros, Anna, Martínez, Mª Dolores, Aragonés Solera, Amparo","Enfermería Nefrológica; 15(); 163-163","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500107&lang=pt" 
"S2254-28842012000500111-esp","Detección de pacientes hipertensos mediante mapa derivados a consultas de nefrologia desde el centro de atención primaria","Miguel Sánchez, Bienvenido de, López Miravalles, Antonio, Palma Pérez, Laura, Ruiz Mora, Marta","Enfermería Nefrológica; 15(); 170-170","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500111&lang=pt" 
"S2254-28842012000500058-esp","Sellado antibiótico de catéter y prolongador peritoneal ante peritonitis recidivante con sospecha de colonización","Martínez Martínez, José Francisco, Ortells Corresa, Rosa, Navarro Daudén, Laura, Moreno Aliaga, Carme, Martí i Monros, Anna, Cebollada Martínez, Mª Ángeles, Sáinz Montes, María del Mar","Enfermería Nefrológica; 15(); 94-94","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500058&lang=pt" 
"S2254-28842012000500110-esp","Autoconocimiento y habilidades en reanimación cardiopulmonar del personal enfermero de nefrología","Brazález Tejerina, Mónica, García Núñez, Pilar, Turrión Cabezas, Vega","Enfermería Nefrológica; 15(); 168-169","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500110&lang=pt" 
"S2254-28842012000500086-esp","Plasmaféresis en enfermedades neurológicas: a proposito de un caso","Menica Jauregui, Iratxe, Izaguirre Orueta, María Feliciana, Galán, Belén, Munerol, Cristina, Marco Redondo, Ana, Gurutxaga, Aurora, Herrero, Milagros, Uriarte, María Rosario, Ligero, Milagros, Zalabarria, Itziar, Ugarte Arostegui, Inmaculada, Romero González, Gregorio Aramid, Otero, Nerea, Bergareche, Amparo, Otero, Nerea","Enfermería Nefrológica; 15(); 130-130","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500086&lang=pt" 
"S2254-28842012000500040-esp","Parámetros de composición corporal por bioimpedancia espectrópica (BIS): Asociaciones clínicas en pacientes en hemodiálisis","Ruiz González, Belén, Acuyo Manzano, Encarnación, Carretero Dios, Diana, Martínez Miralles, Asunción, Merello Godino, José Ignacio","Enfermería Nefrológica; 15(); 69-70","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500040&lang=pt" 
"S2254-28842012000500049-esp","Utilidad del Score Malnutrición Inflamación (SMI) en la evaluación nutricional de los pacientes en hemodiálisis","Japaz Cansino, Mª Carmen, Amezquita Orjuela, Yesika, Sánchez Márquez, Virginia, Sánchez Fernández, Carolina, Fernández de la Vega, Esther, González-Cutre Pereda, Paloma, Juárez Salas, Francisco, Valencia Alonso, Jorge, Moratilla Ramos, Cristina","Enfermería Nefrológica; 15(); 80-80","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500049&lang=pt" 
"S2254-28842012000500017-esp","Cuidados en una embarazada en tratamiento renal sustitutivo: Gestación con éxito en paciente en programa de hemodiálisis","Aznar Buil, Blanca, Llorente González, Carmen, Sales Lamarca, María, Valles Villagrasa, Eva, Moreno Zamora, Lidia, Iñigo Gil, Pablo","Enfermería Nefrológica; 15(); 32-32","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500017&lang=pt" 
"S2254-28842012000500027-esp","Estudio de la eficacia del sellado con taurolidina y citrato 4% del catéter para hemodiálisis en la prevención de infección y trombosis","González Martínez, Mª Rocío, Redondo Simón, Mª del Carmen, Caro Rodríguez, Inmaculada, Ojeda Ramírez, Mª Dolores, García Pérez, Ana Mª, Huerga, Mª Concepción, Gómez Cambronero, Marta, Molina Álvarez, Mª del Carmen, García Hita, Sonia, Fernández Valenzuela, Rocío, Canovas Padilla, Yolanda","Enfermería Nefrológica; 15(); 48-49","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500027&lang=pt" 
"S2254-28842012000500030-esp","Fiabilidad de los resultados de coagulación, dependiendo del punto de extracción, en pacientes en hemodialisis","Díaz de Argote Cervera, Pilar, Cerrajero Calero, Raquel, Herrera Martín, Elena, Sáenz Santolaya, Alfredo, Arribas Cobo, Patricia","Enfermería Nefrológica; 15(); 53-53","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500030&lang=pt" 
"S2254-28842012000500008-esp","Buscando un óptimo manejo del régimen terapeútico para el control de la fostatemia: conocer las necesidades y adaptar las intervecciones","Berasain Erro, Itziar, Lázcoz Ripoll, María","Enfermería Nefrológica; 15(); 20-20","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500008&lang=pt" 
"S2254-28842012000500028-esp","Evaluación del peso seco y el agua corporal según biompedancia vectorial vs el método tradicional","Centellas Tristán, María Teresa, Garcinuño Martín, María Luisa, González de Antonio, Reyes, Roig Gaspar, Elvira, Corbacho Barrenechea, Daniel","Enfermería Nefrológica; 15(); 50-50","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500028&lang=pt" 
"S2254-28842012000500100-esp","Procesos estratégicos de enfermería para la creación de una unidad de peritoneal, nuestra experiencia","Gisbert Rosique, Elena, Gil Gil, Antonia, Varela Pérez, Almudena","Enfermería Nefrológica; 15(); 151-152","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500100&lang=pt" 
"S2254-28842012000500084-esp","La vida no se dializa","Muñoz Becerra, Mercedes, López Lorenzo, Jesús, Molina Carrasco, José Manuel, Checa Galán, Matilde, Muñoz Gamarra, María del Mar, Sánchez Galiana, Francisca, Palomares Rodríguez, Belén, Prieto Martín, Francisca, Gallardo Lara, Alfonso Carlos","Enfermería Nefrológica; 15(); 127-127","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500084&lang=pt" 
"S2254-28842012000500022-esp","Efectos a corto plazo sobre la fuerza muscular y la capacidad funcional tras la finalización de un programa de ejercicio físico en hemodiálisis","Junqué Jiménez, Anna, Moreno Enríquez, Lidia, Esteve Simó, Vicent, Lavado Santpere, Marisa, Ramírez de Arellano, Manel","Enfermería Nefrológica; 15(); 41-41","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500022&lang=pt" 
"S2254-28842012000500117-esp","La reunión de trabajo como instrumento de mejora de la calidad asistencial: 9 años de experiencia","López González, Antonio, Gómez Gómez, Francisco Javier, Díaz Rodríguez, Lorena, Mojón Barcia, Modesta","Enfermería Nefrológica; 15(); 180-180","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500117&lang=pt" 
"S2254-28842012000500033-esp","Herramientas para conocer la ingesta dietética de los pacientes","Arribas Cobo, Patricia, Fernández Fuentes, Anunciación, García Estévez, Sonia, Vinagre Rea, Gema Mª, Guimerá Ferrer-Sama, Mª Ángeles, Martínez Aranda, Mª Amor, Herrera Martín, Elena, Sáenz Santolaya, Alfredo, Avilés de Miguel, Ana Isabel","Enfermería Nefrológica; 15(); 56-57","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500033&lang=pt" 
"S2254-28842012000500012-esp","Comorbilidad en la enfermedad renal: Resultados en la población del estudio DOOPPS en España","Cavero, Elena, Martí i Monros, Anna, Casas Cuesta, Rafael","Enfermería Nefrológica; 15(); 25-26","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500012&lang=pt" 
"S2254-28842012000500001-esp","","Gómez Gutiérrez, Ana Yolanda","Enfermería Nefrológica; 15(); 9-9","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500001&lang=pt" 
"S2254-28842012000500109-esp","Aspectos psicosociales de la enfermedad renal crónica","Sánchez García, Alicia, Rodríguez Rivas, Raquel, Medina Carrizo, Amparo","Enfermería Nefrológica; 15(); 166-167","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500109&lang=pt" 
"S2254-28842012000500090-esp","Sellado con heparina 20 ui/ml frente a heparina 5%/ uroquinasa 5000ui: estudio comparativo de eficacia y costes en catéteres con problemas de permeabilidad","Pelayo Alonso, Raquel, Cobo Sánchez, José Luis, Sáenz de Buruaga Perea, Araceli, Menezo Viadero, Raquel, Gándara Revuelta, Magdalena, Aja Crespo, Ainhoa, Tóvar Rincón, Alicia, Alonso Nates, Rosa","Enfermería Nefrológica; 15(); 136-136","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500090&lang=pt" 
"S2254-28842012000500054-esp","Factores asociados a la hiperhidratación clínica en pacientes en diálisis peritoneal","Torres Torradeflot, Mª Carmen, Usón Nuño, Ana, Carrera Nivela, Dolores, Duran Vidal, Julia, Borrás Sans, Mercé","Enfermería Nefrológica; 15(); 88-89","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500054&lang=pt" 
"S2254-28842012000500041-esp","Plan de tratamiento para la gestión de riesgos: lista de verificación diaria antes y después de cada sesión de hemodiálisis","Novas Soutullo, Mª Pilar, León Requeijo, Diana, Rey Martínez, María Ana, Bello Vilar, María, Castro Castro, Marta, Mariño Boo, Montserrat, García Rivela, Lucía, Rodríguez Castaño, Mónica, Pérez González, Mª del Pilar","Enfermería Nefrológica; 15(); 71-71","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500041&lang=pt" 
"S2254-28842012000500023-esp","Eficacia de la hdf on-line, según el calibre de la aguja en técnica buttonhole","Coll Viñolas, Silvia, Bravo Sánchez, Mireia, García Sánchez, Laura, Ripoll Caparrós, Encarnación, Malvi Queralt, Francisca, Mas Prat, Anna, Font Senent, Carmen","Enfermería Nefrológica; 15(); 42-43","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500023&lang=pt" 
"S2254-28842012000500106-esp","Diseño y evaluación de un tríptico informativo para la elección de la técnica: trasplante renal, hemodiálisis y diálisis peritoneal","Río Lafuente, Mª de los Milagros del, Rubio Esteve, Cristina, López Miravalles, Antonio, Troya Saborido, Mª Isabel, Teixidó Planas, Josep","Enfermería Nefrológica; 15(); 161-162","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500106&lang=pt" 
"S2254-28842012000500105-esp","Diagnósticos de enfermería en la consulta de enfermedad renal crónica avanzada: continuidad de cuidados","Cepeda Pérez, Isabel, Viera Cordero, Diana María, Ortega Ladrón de Cegama, María Pía, Miguel Brea, Ana, Lorenzo Méndez, Mónica, Sánchez Salán, Beatriz","Enfermería Nefrológica; 15(); 159-160","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500105&lang=pt" 
"S2254-28842012000500066-esp","Alimentación en la enfermedad renal: Hemodiálisis","Segura Bueno, Noelia, Cayuela Hernández, José, Berbel Romero, Elena, Martínez Puerta, Amparo, Remolar Quintana, Mª José, Mallol Domínguez, Alexandra","Enfermería Nefrológica; 15(); 103-103","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500066&lang=pt" 
"S2254-28842012000500096-esp","Estudio de la extrusión del dacron externo del catéter de diálisis peritoneal","Vega García, María Jesús, Sánchez Fonseca, Carmen, García Rodríguez, María Del Carmen, Felipe Fernández, Carmen, Manzanedo Bueno, Rosario","Enfermería Nefrológica; 15(); 146-147","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500096&lang=pt" 
"S2254-28842012000500067-esp","Caso de aborto precoz en mujer en programa de hemodiálisis","Marqués Racionero, María José, Marín Fábregas, Virginia, Molina Conde, María Luisa","Enfermería Nefrológica; 15(); 104-104","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500067&lang=pt" 
"S2254-28842012000500042-esp","Programa de ejercicio físico en pacientes en hemodiálisis: mejorando el cuidado del paciente renal","Moreno Enríquez, Lidia, Junqué Jiménez, Anna, Esteve Simó, Vicent, Lavado Santpere, Marisa, Ramírez de Arellano, Manel","Enfermería Nefrológica; 15(); 72-72","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500042&lang=pt" 
"S2254-28842012000500097-esp","Evolución del estado nutricional en pacientes incidentes en diálisis peritoneal valorado mediante datos antropométricos, analíticos y bioimpedancia","Montesinos Navarro, Isabel, Martínez Martínez, Nemesio Manuel, Pérez Jiménez, Cristina, Bellón Pérez, Encarnación, Aroca Andújar, Agustina, López de Rodas Campos, Mercedes, Méndez Molina, Marina, Gómez Roldán, Carmen, Martínez Fernández, Gonzalo, Pérez Martínez, Juan","Enfermería Nefrológica; 15(); 148-148","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500097&lang=pt" 
"S2254-28842012000500076-esp","Gestión del conocimiento en diálisis","Junyent Iglesias, Ernestina, Ho Won, Tai Mooi, Pujolar Fulquet, Nuria","Enfermería Nefrológica; 15(); 117-117","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500076&lang=pt" 
"S2254-28842012000500016-esp","Correlación entre la recirculación medido por BTM (Blood Temperature Monitoring) y la presión venosa dinámica inicial como métodos para la detección de estenosis del acceso vascular protésico","Marín González, Jorge Enrique, Guerrero Carrillo, José, Puente García, Adriana, Andrés Vázquez, Mª del Mar","Enfermería Nefrológica; 15(); 30-31","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500016&lang=pt" 
"S2254-28842012000500038-esp","Monitorización de los accesos vasculares en nuestra unidad de hemodiálisis: creación de una base de datos","López Lorenzo, Jesús Ángel, Muñoz Becerra, Mercedes, Molina Carrasco, José Manuel, Muñoz Gamarra, María del Mar, Sánchez Galiana, Francisca, Osa Molinero, Víctor Manuel de la, Checa Galán, Matilde","Enfermería Nefrológica; 15(); 65-66","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500038&lang=pt" 
"S2254-28842012000500101-esp","Riesgo de infección en pacientes de diálisis peritoneal: factores potencialmente relacionados","Gómez Castilla, Antonia Concepción, Cárcamo Baena, Jesús, Ojeda Guerrero, Mª Ángeles, Fernández Gordillo, Dolores","Enfermería Nefrológica; 15(); 153-154","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500101&lang=pt" 
"S2254-28842012000500099-esp","Modificación del transporte peritoneal según sustancia tampón: evolución a 2 años","Pérez Jiménez, Cristina, Bellón Pérez, Encarnación, Martínez Martínez, Nemesio Manuel, Aroca Andújar, Agustina, López de Rodas Campos, Mercedes, Gómez Roldán, Carmen, Martínez Fernández, Gonzalo, Montesinos Navarro, Isabel, Méndez Molina, Marina, Pérez Martínez, Juan","Enfermería Nefrológica; 15(); 150-150","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500099&lang=pt" 
"S2254-28842012000500089-esp","Rol de enfermería en la gestión del acceso vascular: 8 años de experiencia","Iglesias Sanjuán, Rubén, Vinuesa García Ciaño, Xavier, Grau Pueyo, Carmen, Ramírez Prat, Nuria, Marcet Duran, Montserrat, Ibeas López, José, Solano Pallares, Manel, Moya Mejía, Carmen, Ramírez Vaca, Josefa, Vallespín Aguado, Joaquín, Mateo Álvarez, Alexis, Fortuño Andrés, José Ramón","Enfermería Nefrológica; 15(); 134-135","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500089&lang=pt" 
"S2254-28842012000500115-esp","Guía de elaboración de mapa de riesgos","Marqués Racionero, María José, Marín Fábregas, Virginia, Molina Conde, María Luisa","Enfermería Nefrológica; 15(); 176-177","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500115&lang=pt" 
"S2254-28842012000500055-esp","Nuestra unidad de diálisis peritoneal, 30 años de experiencia","Sánchez Fonseca, Carmen, Vega García, María Jesús, García Rodríguez, María del Carmen, Felipe Fernández, Carmen, Manzanedo Bueno, Rosario","Enfermería Nefrológica; 15(); 90-90","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500055&lang=pt" 
"S2254-28842012000500029-esp","Extrusión del dacron en un catéter venoso tunelizado para hemodiálisis","Crehuet Rodríguez, Isabel, Bernárdez Lemus, María Albina, Méndez Briso-Montiano, Pilar","Enfermería Nefrológica; 15(); 51-52","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500029&lang=pt" 
"S2254-28842012000500046-esp","Síndrome de cava superior relacionado con catéter tunelizado para hemodiálisis, resuelto con Stent","Centellas Tristán, María Teresa, Garcinuño Martín, María Luisa, García Rodríguez, María Carmen","Enfermería Nefrológica; 15(); 76-76","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500046&lang=pt" 
"S2254-28842012000500024-esp","Eficacia y seguridad de la leucocitoaféresis en nuestra unidad","Renau Ortells, Elena Mª, Folch Morro, Mª José, Cerrillo García, Vicente, Bort Castelló, Jorge, Mallol Domínguez, Alexandra, Notari Tena, Mª Estrella, Salvador Lengua, Mª Carmen, Benet Moll, Emmanuela, Aicart Saura, Carmen","Enfermería Nefrológica; 15(); 44-45","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500024&lang=pt" 
"S2254-28842012000500057-esp","Repercursión sobre la volemia en el cambio de lactado a bicarbonato en los líquidos de diálisis peritoneal","Cirera Segura, Francisco, Martín Espejo, Jesús Lucas, Reina Neyra, Macarena","Enfermería Nefrológica; 15(); 93-93","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500057&lang=pt" 
"S2254-28842012000500004-esp","","","Enfermería Nefrológica; 15(); 14-14","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500004&lang=pt" 
"S2254-28842012000500082-esp","La efectividad de la educación sanitaria en la mejora del producto calcio-fósforo en pacientes en hemodiálisis","Moreno Díaz, Isabel, Rico Azuaga, Nieves María, Núñez Nieto, Nuria, Báez Arroyo, Sandra Victoria, Arroyo Martín, María Josefa, Martínez Cortázar, Fátima, Dal Maso, Mirco","Enfermería Nefrológica; 15(); 124-124","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500082&lang=pt" 
"S2254-28842012000500064-esp","Razonamiento clínico y evidencia en un plan de intervención para mejorar la adherencia terapéutica","González Castillo, José Antonio, Rebollo Rubio, Ana, Pinilla Cancelo, Mª José, Mansilla Francisco, Juan José, Cortés Torres, Joaquín, Macías López, Mª José","Enfermería Nefrológica; 15(); 101-101","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500064&lang=pt" 
"S2254-28842012000500091-esp","Servicio de teleasistencia en pacientes tratados en una unidad de hemodiálisis","Burgos Romero, Eva, Barrios García, Rafael","Enfermería Nefrológica; 15(); 137-137","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500091&lang=pt" 
"S2254-28842012000500048-esp","Un mismo diseño de acupuntura sistémica intradiálisis con estímulo diferente: tonificación","Aguilar Gómez, Gustavo Samuel, Fernández Jiménez, Antonio José, Cabrera Plaza, Irene","Enfermería Nefrológica; 15(); 78-79","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500048&lang=pt" 
"S2254-28842012000500032-esp","Heparinización directa al paciente versus heparinización del circuito extracorpóreo","Cabrera Castro, Luz del Carmen, Gómez David, Ana Soraya, Martín Cano, Mónica, Pizarro León, José Luis","Enfermería Nefrológica; 15(); 55-55","Enfermería Nefrológica","Espanhol","2012","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S2254-28842012000500032&lang=pt" 
