"S0103-84782009010800004-scl","Estudo revisa diarréia em suínos","Guedes, Roberto Maurício Carvalho","Ciência Rural; 39(7); -","Ciência Rural","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009010800004&lang=pt" 
"S0103-84782009000700019-scl","Resíduos de azevém na superfície de um Planossolo alagado e seus efeitos na concentração de nutrientes na solução do solo e em plantas de arroz","Schmidt, Fábiana, Sousa, Rogério Oliveira de, Fortes, Magali de Ávila, Wolter, Roberto Carlos Doring, Wesz, Jonas","Ciência Rural; 39(7); 2080-2086","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700019&lang=pt" 
"S0103-84782009000700013-scl","Produção e composição química da uva de videiras Cabernet Sauvignon submetidas à adubação nitrogenada","Brunetto, Gustavo, Ceretta, Carlos Alberto, Kaminski, João, Melo, George Wellington de, Girotto, Eduardo, Trentin, Eder Efrain, Lourenzi, Cledimar Rogério, Vieira, Renan Costa Beber, Gatiboni, Luciano Colpo","Ciência Rural; 39(7); 2035-2041","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700013&lang=pt" 
"S1678-77572009000500002-scl","Response to letter to the editor: efficacy of sodium hypochlorite and chlorhexidine against Enterococcus faecalis","Estrela, C., Silva, J. A., Alencar, A.H.G., Leles, C.R., Decurcio, D. A.","Journal of Applied Oral Science; 17(5); -","Journal of Applied Oral Science","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-77572009000500002&lang=pt" 
"S0034-71672009000500020-scl","Cipescando rumo à equidade: reflexões acerca da Classificação Internacional de Práticas de Enfermagem em Saúde Coletiva","Egry, Emiko Yoshikawa","Revista Brasileira de Enfermagem; 62(5); 762-765","Revista Brasileira de Enfermagem","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672009000500020&lang=pt" 
"S0102-36162009000500002-scl","Osteossínteses com hastes intramedulares em crianças","Fernandes, Helio Jorge Alvachian, Saad, Eduardo Abdalla, Reis, Fernando Baldy dos","Revista Brasileira de Ortopedia; 44(5); 380-385","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000500002&lang=pt" 
"S0102-36162009000500003-scl","Tumores ósseos benignos e lesões ósseas Pseudotumorais: tratamento atual e novas tendências","Drumond, José Marcos Nogueira","Revista Brasileira de Ortopedia; 44(5); 386-390","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000500003&lang=pt" 
"S0102-36162009000500013-scl","Reconstrução do ligamento cruzado anterior com duplo feixe utilizando os tendões dos músculos semitendíneo e grácil: fixação com dois parafusos de interferência","Carneiro, Mario, Navarro, Ricardo Dizioli, Nakama, Gilberto Yoshinobu, Barretto, João Mauricio, Queiroz, Antonio Altenor Bessa de, Luzo, Marcus Vinicius Malheiro","Revista Brasileira de Ortopedia; 44(5); 441-445","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000500013&lang=pt" 
"S0102-36162009000500006-scl","Contribuição ao estudo anatômico do retalho vascularizado corticoperiosteal do côndilo medial do fêmur","Andrade, Rômulo Guimarães, Bufáiçal, Henrique Gubert, Oliveira, Leandro Alves de, Souza, Fabiano Inácio de, Kuwae, Mário Yoshihide, Silva Júnior, João Alírio Teixeira da","Revista Brasileira de Ortopedia; 44(5); 404-407","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000500006&lang=pt" 
"S0102-36162009000500012-scl","Tumor gigantocelular sinovial do joelho","Abdalla, Rene Jorge, Cohen, Moisés, Nóbrega, Jezimar, Forgas, Andrea","Revista Brasileira de Ortopedia; 44(5); 437-440","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000500012&lang=pt" 
"S0102-36162009000500008-scl","Avaliação biomecânica da influência do macheamento e do desenho dos parafusos cervicais","Silva, Patrícia, Rosa, Rodrigo César., Shimano, Antonio Carlos, Paula, Francisco José Albuquerque de, Volpon, José Batista, Defino, Helton Luiz Aparecido","Revista Brasileira de Ortopedia; 44(5); 415-419","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000500008&lang=pt" 
"S0102-36162009000500011-scl","Sequelas a longo prazo de fracturas do corpo e colo do astrágalo","Sousa, Ricardo Jorge Gomes de, Massada, Marta Maria Teixeira de Oliveira, Pereira, Manuel Alexandre Negrais Pinho Gonçalves, Costa, Isabel Maria Gonçalves, Castro, José Fernando Souzellas da Costa e","Revista Brasileira de Ortopedia; 44(5); 432-436","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000500011&lang=pt" 
"S0036-36342009000500002-spa","Educación en salud pública: impacto de las nuevas tecnologías","Sampieri Ramírez, Clara Luz","Salud Pública de México; 51(5); 358-358","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500002&lang=pt" 
"S0036-36342009000500014-spa","Variantes genéticas pueden predecir la salud pulmonar","Weinhold, Bob","Salud Pública de México; 51(5); 445-446","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500014&lang=pt" 
"S0036-36342009000500015-spa","Un legado para los jóvenes de sexo masculino: los PFAA y el esperma humano","Washam, Cynthia","Salud Pública de México; 51(5); 446-447","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500015&lang=pt" 
"S0036-36342009000500012-spa","¿Estrógenos en una botella?","Barrett, Julia R.","Salud Pública de México; 51(5); 443-444","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500012&lang=pt" 
"S0036-36342009000500013-spa","¿A mayor peso más alergias?","Dooley, Erin E.","Salud Pública de México; 51(5); 444-444","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500013&lang=pt" 
"S0036-36342009000500001-spa","La propiedad intelectual en la salud pública y las agendas nacionales de salud","Martínez-Herrera, Eliana, Agudelo-Suárez, Andrés Alonso","Salud Pública de México; 51(5); 357-357","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500001&lang=pt" 
"S0036-36342009000500011-spa","El paisaje de la resistencia a los antibióticos","Rosenblatt-Farrell, Noah","Salud Pública de México; 51(5); 435-442","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500011&lang=pt" 
"S0036-36342009000500010-spa","Infección, inflamación y cáncer gástrico","Fuentes-Pananá, Ezequiel, Camorlinga-Ponce, Margarita, Maldonado-Bernal, Carmen","Salud Pública de México; 51(5); 427-433","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500010&lang=pt" 
"S0036-36342009000500009-spa","Percepción de la motivación de los directivos intermedios en tres hospitales de la Región del Maule, Chile","Bustamante-Ubilla, Miguel Alejandro, del Río-Rivero, María Carolina, Lobos-Andrade, Germán Enrique, Villarreal-Navarrete, Patricia Isabel","Salud Pública de México; 51(5); 417-426","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500009&lang=pt" 
"S0036-36342009000500008-spa","Análisis de las alternativas de los migrantes mexicanos en Estados Unidos de América para atender sus problemas de salud","Nigenda, Gustavo, Ruiz-Larios, José Arturo, Bejarano-Arias, Rosa María, Alcalde-Rabanal, Jacqueline Elizabeth, Bonilla-Fernández, Pastor","Salud Pública de México; 51(5); 407-416","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500008&lang=pt" 
"S0036-36342009000500006-spa","Modelo estocástico de la transmisión de enfermedades infecciosas","Ruiz-Ramírez, Juan, Hernández-Rodríguez, Gabriela Eréndira","Salud Pública de México; 51(5); 390-396","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500006&lang=pt" 
"S0036-36342009000500005-spa","Mortalidad por defectos al nacimiento en menores de 5 años de edad en México de 1998 a 2006","Valdés-Hernández, Javier, Canún-Serrano, Sonia, Reyes-Pablo, Adelmo E, Navarrete-Hernández, Eduardo","Salud Pública de México; 51(5); 381-389","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500005&lang=pt" 
"S0036-36342009000500004-spa","Patient delay among Colombian women with breast cancer","Piñeros, Marion, Sánchez, Ricardo, Cendales, Ricardo, Perry, Fernando, Ocampo, Rocío","Salud Pública de México; 51(5); 372-380","Salud Pública de México","Inglês","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500004&lang=pt" 
"S0036-36342009000500003-spa","Perfil epidemiológico de la mortalidad por influenza humana A (H1N1) en México","Fajardo-Dolci, Germán E, Hernández-Torres, Francisco, Santacruz-Varela, Javier, Rodríguez-Suárez, Javier, Lamy, Philippe, Arboleya-Casanova, Heberto, Gutiérrez-Vega, Rafael, Manuell-Lee, Gabriel, Córdova-Villalobos, José Ángel","Salud Pública de México; 51(5); 361-371","Salud Pública de México","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0036-36342009000500003&lang=pt" 
"S0103-84782009000700017-scl","Qualidade da matéria orgânica e distribuição do fósforo no solo de lavouras orgânicas de café Conilon","Partelli, Fábio Luiz, Busato, Jader Galba, Vieira, Henrique Duarte, Viana, Alexandre Pio, Canellas, Luciano Pasqualoto","Ciência Rural; 39(7); 2065-2072","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700017&lang=pt" 
"S0103-84782009000700047-scl","Fisiopatologia das diarréias em suínos","Vannucci, Fábio Augusto, Guedes, Roberto Maurício Carvalho","Ciência Rural; 39(7); 2233-2242","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700047&lang=pt" 
"S0103-84782009000700001-scl","Progênies de seringueira com potencial para conferir resistência a ácaros (Calacarus heveae Feres e Tenuipalpus heveae Baker)","Vieira, Marineide Rosa, Silva, Helder Adriano de Souza da, Cardoso, Maria Monteverde, Figueira, Janayna Correa","Ciência Rural; 39(7); 1953-1959","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700001&lang=pt" 
"S0103-84782009000700006-scl","Crescimento de plantas de girassol em função do vigor de aquênios e da densidade de semeadura","Braz, Madelon Rodrigues Sá, Rossetto, Claudia Antonia Vieira","Ciência Rural; 39(7); 1989-1996","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700006&lang=pt" 
"S0103-84782009000700004-scl","Rendimento de grãos em feijão preto: o componente que mais interfere no valor fenotípico é o ambiente","Bertoldo, Juliano Garcia, Coimbra, Jefferson Luís Meirelles, Guidolin, Altamir Frederico, Nodari, Rubens Onofre, Elias, Haroldo Tavares, Barili, Leire Daiane, Vale, Naine Martins do, Rozzetto, Diane Simon","Ciência Rural; 39(7); 1974-1982","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700004&lang=pt" 
"S0103-84782009000700025-scl","Infestação experimental de equinos por Rhipicephalus (Boophilus) microplus","Franque, Marcos Pinheiro, Santos, Huarrisson Azevedo, Linarez, Franklin Federico Mujica, Massard, Carlos Luiz","Ciência Rural; 39(7); 2117-2122","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700025&lang=pt" 
"S0103-84782009000700021-scl","Descrição de dois anos de atuação da Comissão de Ética no Uso de Animais do Setor de Ciências Agrárias da Universidade Federal do Paraná","Silla, Vanessa Carli Bones, Marthos, Silmara Maldonado, Molento, Carla Forte Maiolino","Ciência Rural; 39(7); 2093-2098","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700021&lang=pt" 
"S0103-84782009000700049-scl","The genus Brucella and clinical manifestations of brucellosis","Xavier, Mariana Noyma, Costa, Érica Azevedo, Paixão, Tatiane Alves, Santos, Renato Lima","Ciência Rural; 39(7); 2252-2260","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700049&lang=pt" 
"S0103-84782009000700007-scl","Estabelecimento de plântulas e desempenho de plantas em resposta ao vigor dos aquênios de girassol","Braz, Madelon Rodrigues Sá, Rossetto, Claudia Antonia Vieira","Ciência Rural; 39(7); 1997-2003","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700007&lang=pt" 
"S0103-84782009000700048-scl","Técnicas e sítios de coleta de medula óssea em cães e gatos","Müller, Daniel Curvello de Mendonça, Pippi, Ney Luis, Basso, Paula Cristina, Olsson, Debora Cristina, Santos Junior, Eduardo de Bastos, Guerra, Antônio Cezar Oliveira","Ciência Rural; 39(7); 2243-2251","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700048&lang=pt" 
"S0103-84782009000700003-scl","Relação entre adubação fosfatada e deficiência hídrica em soja","Firmano, Rérold Samuel, Kuwahara, Frank Akiyoshi, Souza, Gustavo Maia","Ciência Rural; 39(7); 1967-1973","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700003&lang=pt" 
"S0103-84782009000700034-scl","Avaliação do tempo de secagem e da atividade de óxido-redutases de yacon (Smallanthus sonchifolius) sob tratamento químico","Padilha, Vivianne Montarroyos, Rolim, Priscilla Moura, Salgado, Silvana Magalhães, Livera, Alda Verônica Souza, Oliveira, Michelle Galindo de","Ciência Rural; 39(7); 2178-2184","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700034&lang=pt" 
"S0103-84782009000700032-scl","Desempenho em confinamento e componentes do peso vivo de cordeiros mestiços de três grupos genéticos","Ribeiro, Edson Luis de Azambuja, Oliveira, Humberto Cardoso, Castro, Filipe Alexandre Boscaro de, Mizubuti, Ivone Yurika, Silva, Leandro das Dores Ferreira da, Barbosa, Marco Aurélio Alves de Freitas","Ciência Rural; 39(7); 2162-2168","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700032&lang=pt" 
"S0103-84782009000700027-scl","Infecção natural por Cryptosporidium sp. em aves domésticas comercializadas em mercados municipais do Estado do Rio de Janeiro","Gomes, Raquel Saucier, Bomfim, Teresa Cristina Bergamo do, Huber, Franziska","Ciência Rural; 39(7); 2128-2134","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700027&lang=pt" 
"S0103-84782009000700022-scl","Metabolismo oxidativo de heterófilos de avestruzes jovens","Trevelin, Silvia Cellone, Barbosa, Tatiana de Sousa, Silva, Valéria Maria Savoya da, Ciarlini, Paulo César","Ciência Rural; 39(7); 2099-2104","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700022&lang=pt" 
"S0103-84782009000700008-scl","Correlação entre testes para avaliação da qualidade de sementes de girassol e emergência das plântulas em campo","Braz, Madelon Rodrigues Sá, Rossetto, Claudia Antonia Vieira","Ciência Rural; 39(7); 2004-2009","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700008&lang=pt" 
"S0103-84782009000700012-scl","Microclima de vinhedos sob cultivo protegido","Chavarria, Geraldo, Cardoso, Loana Silveira, Bergamaschi, Homero, Santos, Henrique Pessoa dos, Mandelli, Francisco, Marodin, Gilmar Arduino Bettio","Ciência Rural; 39(7); 2029-2034","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700012&lang=pt" 
"S0103-84782009000700009-scl","Atmosfera refrigerada e controlada para pêssegos &#039;Eragil&#039;","Brackmann, Auri, Pavanello, Elizandra Pivotto, Both, Vanderlei, Weber, Anderson, Pinto, Josuel Alfredo Vilela","Ciência Rural; 39(7); 2010-2015","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700009&lang=pt" 
"S0103-84782009000700024-scl","Effects of meloxicam administered by different routes to control experimental uveitis in dogs","Ribeiro, Alexandre Pinto, Escobar, André, Motheo, Tathiana Fergunson, Godoy, Guilherme Selera, Laus, José Luiz","Ciência Rural; 39(7); 2111-2116","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700024&lang=pt" 
"S0103-84782009000700015-scl","Qualidade de água dos rios Vacacaí e Vacacaí-Mirim no Estado do Rio Grande do Sul, Brasil","Marchesan, Enio, Sartori, Gerson Meneghetti Sarzi, Reimche, Geovane Boschmann, Avila, Luis Antonio de, Zanella, Renato, Machado, Sérgio Luiz de Oliveira, Macedo, Vera Regina Mussoi, Cogo, Juliana Pivetta","Ciência Rural; 39(7); 2050-2056","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700015&lang=pt" 
"S0103-84782009000700030-scl","Análise morfométrica da parede intestinal e dinâmica de mucinas secretadas no íleo de frangos infectados por Toxoplasma gondii","Shiraishi, Celina Sayuri, Azevedo, Jorge Fernandes de, Silva, Aristeu Vieira da, Sant&#039;Ana, Débora de Mello Gonçales, Araújo, Eduardo José de Almeida","Ciência Rural; 39(7); 2146-2153","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700030&lang=pt" 
"S0103-84782009000700028-scl","Infecção por Hepatozoon canis em canino doméstico na região Sul do Brasil confirmada por técnicas moleculares","Lasta, Camila Serina, Santos, Andrea Pires dos, Mello, Fabíola Peixoto da Silva, Lacerda, Luciana de Almeida, Messick, Joanne Belle, Díaz González, Félix Hilário","Ciência Rural; 39(7); 2135-2140","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700028&lang=pt" 
"S0103-84782009000700033-scl","Análise bayesiana para modelos de degradabilidade ruminal","Savian, Taciana Villela, Muniz, Joel Augusto, Sáfadi, Thelma, Silva, Fabyano Fonseca e","Ciência Rural; 39(7); 2169-2177","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700033&lang=pt" 
"S0103-84782009000700020-scl","Macroinvertebrados bentônicos como indicadores do impacto ambiental promovido pelos efluentes de áreas orizícolas e pelos de origem urbana/industrial","Colpo, Karine Delevati, Brasil, Marisa Teresinha, Camargo, Bruna Vielmo","Ciência Rural; 39(7); 2087-2092","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700020&lang=pt" 
"S0103-84782009000700010-scl","Mild temperatures on bud breaking dormancy in peaches","Chavarria, Geraldo, Herter, Flávio Gilberto, Raseira, Maria do Carmo Bassols, Rodrigues, Alexandre Couto, Reisser, Carlos, Silva, João Baptista da","Ciência Rural; 39(7); 2016-2021","Ciência Rural","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700010&lang=pt" 
"S0103-84782009000700050-scl","Modelos matemáticos utilizados para descrever curvas de crescimento em aves aplicados ao melhoramento genético animal","Tholon, Patricia, Queiroz, Sandra Aidar de","Ciência Rural; 39(7); 2261-2269","Ciência Rural","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-84782009000700050&lang=pt" 
"S0066-782X2009001000001-scl","64º Congresso Brasileiro de Cardiologia é o maior da história da SBC","Chagas, Antonio Carlos Palandri","Arquivos Brasileiros de Cardiologia; 93(4); 324-324","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000001&lang=pt" 
"S0066-782X2009001000025-scl","Duplicação 22q11.2 e defeitos cardíacos congênitos","Rosa, Rafael Fabiano Machado, Zen, Paulo Ricardo Gazzola, Ricachinevsky, Cláudia Pires, Pilla, Carlo Benatti, Pereira, Vera Lúcia Berenstein, Roman, Tatiana, Varella-Garcia, Marilela, Paskulin, Giorgio Adriano","Arquivos Brasileiros de Cardiologia; 93(4); e67-e69","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000025&lang=pt" 
"S0066-782X2009001000021-scl","Caso 6/2009: jovem de 13 anos com grandes comunicações interatrial e interventricular","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 93(4); 448-449","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000021&lang=pt" 
"S0066-782X2009001000024-scl","Cintilografia miocárdica com estresse mental na investigação de dor torácica","Silva, Lívia Maria Lima da, Barbirato, Gustavo Borges, Drumond Neto, Cantídio, Nóbrega, Antonio Claudio Lucas da, Coimbra, Alexandro, Mesquita, Claudio Tinoco","Arquivos Brasileiros de Cardiologia; 93(4); e63-e66","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000024&lang=pt" 
"S0066-782X2009001000026-scl","O ensino médico no Brasil","Mady, Charles","Arquivos Brasileiros de Cardiologia; 93(4); e70-e71","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000026&lang=pt" 
"S0066-782X2009001000020-scl","Hipertensão arterial e atividade física","Zortéa, Karine, Tartari, Rafaela Festugatto","Arquivos Brasileiros de Cardiologia; 93(4); 446-447","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000020&lang=pt" 
"S0066-782X2009001000023-scl","Regressão tardia espontânea de tumor obstrutivo na valva mitral","Atik, Edmar","Arquivos Brasileiros de Cardiologia; 93(4); e60-e62","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000023&lang=pt" 
"S0066-782X2009001000022-scl","Síndrome do QT longo e torsades de pointes pós-parto","Barcelos, Alexandre Maulaz, Teixeira, Marco Antônio, Maia, Marcelo da Costa, Camanho, Luiz Eduardo Montenegro, Assumpção, Otávio Queiroz","Arquivos Brasileiros de Cardiologia; 93(4); e58-e59","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000022&lang=pt" 
"S1516-44462009000600001-scl","Violência e saúde mental: como podemos fazer parte da solução?","Bertolote, José Manoel","Revista Brasileira de Psiquiatria; 31(); S39-S40","Revista Brasileira de Psiquiatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000600001&lang=pt" 
"S1516-44462009000600006-scl","Estudo de revisão dos fatores biológicos, sociais e ambientais associados com o comportamento agressivo","Mendes, Deise Daniela, Mari, Jair de Jesus, Singer, Marina, Barros, Gustavo Machado, Mello, Andréa F.","Revista Brasileira de Psiquiatria; 31(); S77-S85","Revista Brasileira de Psiquiatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000600006&lang=pt" 
"S0102-09352009000500007-scl","Implante de biomateriais e a consolidação óssea em cadelas submetidas à ovariossalpingo-histerectomia","Roque-Rodriguez, A.I., Baraldi-Artoni, S.M., Oliveira, D.","Arquivo Brasileiro de Medicina Veterinária e Zootecnia; 61(5); 1054-1061","Arquivo Brasileiro de Medicina Veterinária e Zootecnia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-09352009000500007&lang=pt" 
"S0066-782X2009001000004-scl","Frequência de disfunção diastólica do ventrículo esquerdo pelo doppler mitral em idosos sadios","Alves-Silva, Luiz Sérgio, Câmara, Edmundo José Nassri, Souza, Carlos Alfredo Marcílio de","Arquivos Brasileiros de Cardiologia; 93(4); 328-333","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000004&lang=pt" 
"S0066-782X2009001000005-scl","Cirurgia vídeo-assistida para a ablação da fibrilação atrial isolada por radiofrequência bipolar","Colafranceschi, Alexandre Siciliano, Monteiro, Andrey José de Oliveira, Botelho, Eduardo Souza Leal, Canale, Leonardo Secchin, Rabischoffsky, Arnaldo, Costa, Ieda Prata, Cruz Filho, Fernando Eugênio dos Santos, Sá, Roberto Luiz Menssing da Silva, Boechat, Ana Luiza, Dallan, Luis Alberto Oliveira","Arquivos Brasileiros de Cardiologia; 93(4); 334-342","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000005&lang=pt" 
"S0066-782X2009001000006-scl","Escore de risco Dante Pazzanese para síndrome coronariana aguda sem supradesnivelamento do segmento ST","Santos, Elizabete Silva dos, Timerman, Ari, Baltar, Valéria Troncoso, Castillo, Maria Tereza Cabrera, Pereira, Marcos Paulo, Minuzzo, Luiz, Piegas, Leopoldo Soares","Arquivos Brasileiros de Cardiologia; 93(4); 343-351","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000006&lang=pt" 
"S0066-782X2009001000007-scl","Doença arterial coronariana e vivência de perdas","Jurkiewicz, Rachel, Romano, Bellkiss Wilma","Arquivos Brasileiros de Cardiologia; 93(4); 352-359","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000007&lang=pt" 
"S0066-782X2009001000008-scl","Avaliação do grau de inflamação vascular em pacientes com síndrome metabólica","Junqueira, Adriana Silva Monteiro, Romêo Filho, Luiz José Martins, Junqueira, Camillo de Léllis Carneiro","Arquivos Brasileiros de Cardiologia; 93(4); 360-366","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000008&lang=pt" 
"S0066-782X2009001000009-scl","Estudo da reatividade vascular em portadores de HIV com e sem uso de inibidor de protease","Teixeira, Hamilton Nenrod Pereira, Mesquita, Evandro Tinoco, Ribeiro, Mário Luiz, Bazin, Anna Ricordi, Mesquita, Cláudio Tinoco, Teixeira, Manuel Pereira, Pellegrini, Rafael da Cunha, Nóbrega, Antonio Claudio Lucas da","Arquivos Brasileiros de Cardiologia; 93(4); 367-373","Arquivos Brasileiros de Cardiologia","Inglês, Português, Espanhol","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0066-782X2009001000009&lang=pt" 
