"S0104-42302015000500452-scl","Knowledge and attitudes of nurses regarding patient rights: a Corum/Turkey sample","Akca, Selen Ozakar, Akpinar, Yeliz Yelen, Habbani, Turgay","Revista da Associação Médica Brasileira; 61(5); 452-457","Revista da Associação Médica Brasileira","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302015000500452&lang=pt" 
"S0042-96862015001000005-spa","Health system in Yemen close to collapse","","Bulletin of the World Health Organization; 93(10); 670-671","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001000005&lang=pt" 
"S0042-96862015001000010-spa","Interventions to improve adherence to treatment for paediatric tuberculosis in low- and middle-income countries: a systematic review and meta-analysis","Weaver, Meaghann S, Lönnroth, Knut, Howard, Scott C, Roter, Debra L, Lam, Catherine G","Bulletin of the World Health Organization; 93(10); 700-711","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001000010&lang=pt" 
"S0120-33472015000400013-col","Ultrasound-guided rectus sheath block for an umbilical hernia repair in a patient with Wolff-Parkinson-White syndrome: A case report","López-Herrera-Rodríguez, Daniel, Guerrero-Domínguez, Rosana, Acosta-Martínez, Jesús, Sánchez-Carrillo, Francisco","Revista Colombiana de Anestesiología; 43(4); 343-345","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400013&lang=pt" 
"S0120-33472015000400005-col","Ultrasound-guided ankle block: An attractive anaesthetic technique for foot surgery","Girón-Arango, Laura, Vásquez-Sadder, María Isabel, González-Obregón, María Patricia, Gamero-Fajardo, Carlos Enrique","Revista Colombiana de Anestesiología; 43(4); 283-289","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400005&lang=pt" 
"S0120-33472015000400008-col","Airway management using ultrasound","Zamudio-Burbano, Mario Andres, Casas-Arroyave, Fabian David","Revista Colombiana de Anestesiología; 43(4); 307-313","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400008&lang=pt" 
"S0120-33472015000400007-col","The FAST and extended FAST examinations","Giraldo-Restrepo, Jorge Andrés, Serna-Jiménez, Theider Jovany","Revista Colombiana de Anestesiología; 43(4); 299-306","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400007&lang=pt" 
"S0120-33472015000400001-col","Point-of-care ultrasonography for anesthesiologists","","Revista Colombiana de Anestesiología; 43(4); 261-262","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400001&lang=pt" 
"S0120-33472015000400002-col","Efficacy and safety of ultrasound-guided interventional management in chronic pain patients: Cohort follow-up","Arcila-Lotero, Mario Andrés, Mejia-Aguilar, Maria Adelaida","Revista Colombiana de Anestesiología; 43(4); 263-268","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400002&lang=pt" 
"S0120-33472015000400004-col","Ultrasound-guided stellate ganglion block","Serna-Gutiérrez, Juliana","Revista Colombiana de Anestesiología; 43(4); 278-282","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400004&lang=pt" 
"S0120-33472015000400010-col","Utility of ultrasound in resuscitation","Pérez-Coronado, Juan David, Franco-Gruntorad, Germán Andrés","Revista Colombiana de Anestesiología; 43(4); 321-330","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400010&lang=pt" 
"S0120-33472015000400011-col","Ergonomics in ultrasound-guided nerve blocks","Aguirre-Ospina, Oscar David, González-Maldonado, Julián Felipe, Ríos-Medina, Ángela María","Revista Colombiana de Anestesiología; 43(4); 331-339","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400011&lang=pt" 
"S0120-33472015000400009-col","Ultrasound applications in the central nervous system for neuroanaesthesia and neurocritical care","Ochoa-Pérez, Lucas, Cardozo-Ocampo, Alejandro","Revista Colombiana de Anestesiología; 43(4); 314-320","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400009&lang=pt" 
"S0120-33472015000400003-col","Infraclavicular block in paediatric anaesthesia: Concordance between the modified Wilson approach and ultrasound in determining the ideal puncture site","Pérez-Pradilla, Andrea Carolina, Peña-Riverón, Ana Angélica, Chaparro-Gómez, Laura Catalina, Castro-Ortiz, Lailigh Citlallis, Velázquez-Delgado, Elizabeth, Acevedo de la Peña, Rosangel","Revista Colombiana de Anestesiología; 43(4); 269-277","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400003&lang=pt" 
"S0120-33472015000400006-col","Semiology of lung ultrasonography - Dynamic monitoring available at the patient&#039;s bedside","García-Araque, Hans Fred, Aristizábal-Linares, Juan Pablo, Ruíz-Ávila, Hector Andrés","Revista Colombiana de Anestesiología; 43(4); 290-298","Revista Colombiana de Anestesiología","Inglês","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-33472015000400006&lang=pt" 
"S0212-97282015000300005-esp","Motivos, personalidad y bienestar subjetivo en el voluntariado","Cabrera-Darias, Marcial E., Marrero-Quevedo, Rosario J.","Anales de Psicología; 31(3); 791-801","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300005&lang=pt" 
"S0034-72802015000500297-scl","Biomecânica da córnea após laser de femtossegundo na cirurgia de catarata","Valbon, Bruno Freitas, Ambrósio Jr, Renato, Gualdi, Luca, Luz, Allan, Alves, Milton Ruiz","Revista Brasileira de Oftalmologia; 74(5); 297-302","Revista Brasileira de Oftalmologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802015000500297&lang=pt" 
"S0034-72802015000500319-scl","Perspectivas no tratamento da alergia ocular: revisão das principais estratégias terapêuticas","Sandrin, Leda das Neves Almeida, Santo, Ruth Miyuki","Revista Brasileira de Oftalmologia; 74(5); 319-324","Revista Brasileira de Oftalmologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802015000500319&lang=pt" 
"S0034-72802015000500325-scl","Drusenoid retinal pigment epithelium detachments","Amaro, Miguel Hage, Motta, Mario Martins dos Santos, Mitre, Jorge, Nassaralla Junior, João Jorge, Leite, Angelo, Aihara, Teruo","Revista Brasileira de Oftalmologia; 74(5); 325-328","Revista Brasileira de Oftalmologia","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802015000500325&lang=pt" 
"S0042-96862015001000012-spa","A national system for monitoring the performance of hospitals in Ethiopia","McNatt, Zahirah, Linnander, Erika, Endeshaw, Abraham, Tatek, Dawit, Conteh, David, Bradley, Elizabeth H","Bulletin of the World Health Organization; 93(10); 719-726","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001000012&lang=pt" 
"S0042-96862015001000011-spa","The feasibility of eliminating podoconiosis","Deribe, Kebede, Wanji, Samuel, Shafi, Oumer, Tukahebwa, Edrida M, Umulisa, Irenee, Molyneux, David H, Davey, Gail","Bulletin of the World Health Organization; 93(10); 712-718","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001000011&lang=pt" 
"S0042-96862015001000008-spa","Betel quid use and mortality in Bangladesh: a cohort study","Wu, Fen, Parvez, Faruque, Islam, Tariqul, Ahmed, Alauddin, Rakibuz-Zaman, Muhammad, Hasan, Rabiul, Argos, Maria, Levy, Diane, Sarwar, Golam, Ahsan, Habibul, Chen, Yu","Bulletin of the World Health Organization; 93(10); 684-692","Bulletin of the World Health Organization","Inglês","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862015001000008&lang=pt" 
"S0212-97282015000300002-esp","Intervención psicológica grupal, basada en la aceptación y el entrenamiento en comunicación, con familiares de personas con trastorno mental grave","Roldán, Gloria M., Salazar, Isabel C., Garrido, Laura, Cuevas-Toro, Ana M.","Anales de Psicología; 31(3); 759-772","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300002&lang=pt" 
"S0212-97282015000300014-esp","Trastorno Específico del Lenguaje: marcadores psicolingüísticos en semántica y pragmática en niños españoles","Buiza, Juan J., Rodríguez-Parra, María J., Adrián, José A.","Anales de Psicología; 31(3); 879-889","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300014&lang=pt" 
"S0212-97282015000300028-esp","Elementos estructurales de la red social, fuentes de apoyo funcional, reciprocidad, apoyo comunitario y depresión en personas mayores en Chile","Gallardo-Peralta, Lorena P., Sánchez-Moreno, Esteban, Arias-Astray, Andrés, Barrón López-de-Roda, Ana","Anales de Psicología; 31(3); 1018-1029","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300028&lang=pt" 
"S1130-01082015001000004-esp","Screening of enzymatic synthesis and expression of Lewis determinants in human colorectal carcinoma","Fernández-Briera, Almudena, Cuevas, Elisa, Gil-Martín, Emilio","Revista Española de Enfermedades Digestivas; 107(10); 598-607","Revista Española de Enfermedades Digestivas","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082015001000004&lang=pt" 
"S0212-97282015000300011-esp","Victimización en la escuela: relación de la crianza y variables funcionales-disfuncionales del desarrollo","Samper-García, Paula, Mestre-Escrivá, Vicenta, Malonda, Elisabet, Mesurado, Belén","Anales de Psicología; 31(3); 849-858","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300011&lang=pt" 
"S0212-97282015000300004-esp","Predictors of tonic immobility during traumatic events","Bados, Arturo, García-Grau, Eugeni, Fusté, Adela","Anales de Psicología; 31(3); 782-790","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300004&lang=pt" 
"S0212-97282015000300010-esp","Harmonic Scale of Development: a proposal of integration by which to assess child development","Abellán, Francisco J., Calvo-Llena, M. Teresa, Rabadán, Rafael","Anales de Psicología; 31(3); 837-848","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300010&lang=pt" 
"S0212-97282015000300013-esp","Behavioral engagement and disaffection in school activities: exploring a model of motivational facilitators and performance outcomes","González, Antonio, Paoloni, Paola-Verónica, Donolo, Danilo, Rinaudo, Cristina","Anales de Psicología; 31(3); 869-878","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300013&lang=pt" 
"S0212-97282015000300032-esp","Evaluación neuropsicológica de procesos cognitivos en niños de siete años de edad nacidos pretérmino","Megías, Montserrat, Esteban, Laura, Roldán-Tapia, M. Dolores, Estévez, Ángeles F., Sánchez-Joya, M. Mar, Ramos-Lizana, Julio","Anales de Psicología; 31(3); 1052-1061","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300032&lang=pt" 
"S0212-97282015000300027-esp","Afrontamiento de problemas de salud en personas muy mayores","Navarro, Ana B., Bueno, Belén","Anales de Psicología; 31(3); 1008-1017","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300027&lang=pt" 
"S0212-97282015000300030-esp","Estado de ánimo y memoria autobiográfica: efectos sobre la intensidad de los recuerdos escolares","Boyano, José T., Mora, Juan A.","Anales de Psicología; 31(3); 1035-1043","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300030&lang=pt" 
"S1130-01082015001000007-esp","Impaired esophageal motor function in eosinophilic esophagitis","Santander, Cecilio, Chavarría-Herbozo, Carlos M., Becerro-González, Irene, Burgos-Santamaría, Diego","Revista Española de Enfermedades Digestivas; 107(10); 622-629","Revista Española de Enfermedades Digestivas","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-01082015001000007&lang=pt" 
"S0212-97282015000300021-esp","How can have an influence to be a housewive on women&#039;s fiscal awareness?: the case of Spain","Alarcón-García, Gloria, Quiñones-Vidal, Elena, Sánchez-Meca, Julio","Anales de Psicología; 31(3); 952-961","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300021&lang=pt" 
"S0212-97282015000300016-esp","Metodología innovadora en la universidad: sus efectos sobre los procesos de aprendizaje de los estudiantes universitarios","Gargallo, Bernardo, Morera, Isabel, García, Eloína","Anales de Psicología; 31(3); 901-915","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300016&lang=pt" 
"S0212-97282015000300025-esp","School performance and personal attitudes and social responsibility in preadolescent students","Carbonero, Miguel A., Martín-Antón, Luis J., Monsalvo, Eugenio, Valdivieso, Juan A.","Anales de Psicología; 31(3); 990-999","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300025&lang=pt" 
"S0212-97282015000300009-esp","Efecto del programa Aprender a Convivir en la competencia social y en los problemas de conducta del alumnado de 3 años","Justicia-Arráez, Ana, Pichardo, Carmen, Justicia, Fernando","Anales de Psicología; 31(3); 825-836","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300009&lang=pt" 
"S0212-97282015000300015-esp","The unidimensionality and overestimation of metacognitive awareness in children: validating the CATOM","Ferreira, Paula C., Veiga Simão, Ana M., Lopes da Silva, Adelina","Anales de Psicología; 31(3); 890-900","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300015&lang=pt" 
"S0212-97282015000300003-esp","Edad, escolarización y tareas de Fluencia Verbal para el screening de pacientes con Enfermedad de Alzheimer","Goñi Sarriés, Adriana, López-Goñi, José J., Granados-Rodríguez, David, González-Jiménez, Ángela","Anales de Psicología; 31(3); 773-781","Anales de Psicología","Espanhol","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300003&lang=pt" 
"S0212-97282015000300007-esp","Social support during childhood cancer treatment enhances quality of life at survival","Castellano-Tejedor, Carmina, Pérez-Campdepadrós, Marta, Capdevila, Lluís, Sábado-Álvarez, Constantino, Blasco-Blasco, Tomás","Anales de Psicología; 31(3); 808-817","Anales de Psicología","Inglês","2015","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-97282015000300007&lang=pt" 
"S1677-55382015000501027-scl","Early peritoneal-scrotal leakage in a patient submitted to peritoneal dialysis demonstrated by dynamic peritoneal 99mTc-phytate scintigraphy","Martínez-Esteve, Andrés, García-Gómez, Francisco Javier, Cuenca-Cuenca, Juan Ignacio, Tirado-Hospital, Juan Luis","International braz j urol; 41(5); 1027-1029","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000501027&lang=pt" 
"S1677-55382015000500828-scl","Prostate Biopsy: What is the future of this old Procedure? The Multiparametric Magnetic Resonance Imaging MRI/TRUS fusion prostate biopsy","Favorito, Luciano A.","International braz j urol; 41(5); 828-829","International braz j urol","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382015000500828&lang=pt" 
"S0100-67622015000500821-scl","BANCO E CHUVA DE SEMENTES EM ÁREA DE TRANSIÇÃO FLORESTAL NO SUL DO BRASIL1","Capellesso, Elivane Salete, Santolin, Suéle Fatima, Zanin, Elisabete Maria","Revista Árvore; 39(5); 821-829","Revista Árvore","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-67622015000500821&lang=pt" 
"S1516-31802015000500414-scl","Comparison of a short version of the Food Frequency Questionnaire with its long version - a cross-sectional analysis in the Brazilian Longitudinal Study of Adult Health (ELSA-Brasil)","Mannato, Livia Welter, Pereira, Taisa Sabrina Silva, Velasquez-Melendez, Gustavo, Cardoso, Letícia de Oliveira, Benseñor, Isabela Martins, Molina, Maria del Carmen Bisi","Sao Paulo Medical Journal; 133(5); 414-420","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500414&lang=pt" 
"S1516-31802015000500401-scl","Longitudinal assessment of the lung mechanics of very low birth weight preterm infants with and without bronchopulmonary dysplasia","Mello, Rosane Reis de, Silva, Kátia Silveira da, Costa, Anniele Medeiros, Ramos, José Roberto de Moraes","Sao Paulo Medical Journal; 133(5); 401-407","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500401&lang=pt" 
"S1516-31802015000500439-scl","Hemoglobinopathies in newborns in the southern region of the Triângulo Mineiro, Brazil. Cross-sectional study","Carlos, Aline Menezes, Souza, Renata Andréia Volpe, Souza, Bruna Maria Bereta de, Pereira, Gilberto de Araujo, Tostes Júnior, Sebastião, Martins, Paulo Roberto Juliano, Moraes-Souza, Helio","Sao Paulo Medical Journal; 133(5); 439-444","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500439&lang=pt" 
"S1516-31802015000500394-scl","Prevalence of lung structure abnormalities in patients with acromegaly and their relationship with gas exchange: cross-sectional analytical study with a control group","Rodrigues, Marcelo Palmeira, Naves, Luciana Ansaneli, Viegas, Carlos Alberto, Melo-Silva, Cesar Augusto, Paula, Wagner Diniz de, Cabral, Márcia Teixeira, Araújo, Renata Rodrigues, Casulari, Luiz Augusto","Sao Paulo Medical Journal; 133(5); 394-400","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500394&lang=pt" 
"S1516-31802015000500388-scl","Evaluation of lung volumes, vital capacity and respiratory muscle strength after cervical, thoracic and lumbar spinal surgery","Oliveira, Marcio Aparecido, Vidotto, Milena Carlos, Nascimento, Oliver Augusto, Almeida, Renato, Santoro, Ilka Lopes, Sperandio, Evandro Fornias, Jardim, José Roberto, Gazzotti, Mariana Rodrigues","Sao Paulo Medical Journal; 133(5); 388-393","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500388&lang=pt" 
"S1516-31802015000500421-scl","The relationship between genotype, psychiatric symptoms and quality of life in adult patients with sickle cell disease in São Paulo, Brazil: a cross-sectional study","Mastandréa, Érika Bergamini, Lucchesi, Fátima, Kitayama, Marcela Mayumi Gomes, Figueiredo, Maria Stella, Citero, Vanessa de Albuquerque","Sao Paulo Medical Journal; 133(5); 421-427","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500421&lang=pt" 
"S1516-31802015000500428-scl","Impact of predictors upon the reduction of lipid parameters in family medicine practice","Doganer, Yusuf Cetin, Angstman, Kurt, Rohrer, James, Merry, Stephen","Sao Paulo Medical Journal; 133(5); 428-434","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500428&lang=pt" 
"S1516-31802015000500385-scl","Smoking and cancer: Brazil and the Global Burden of Disease initiative","Lotufo, Paulo Andrade","Sao Paulo Medical Journal; 133(5); 385-387","Sao Paulo Medical Journal","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-31802015000500385&lang=pt" 
"S1516-18462015000501420-scl","Alterações da linguagem oral e escrita na percepção dos professores do ensino fundamental","Eloi, Márcia Emília da Rocha Assis, Santos, Juliana Nunes, Martins-Reis, Vanessa Oliveira","Revista CEFAC; 17(5); 1420-1431","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501420&lang=pt" 
"S1516-18462015000501457-scl","Terapia fonoaudiológica de linguagem e teoria das inteligências múltiplas: investigação em prontuários","Camargo, Renata Gomes, Mezzomo, Carolina Lisbôa","Revista CEFAC; 17(5); 1457-1465","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501457&lang=pt" 
"S1516-18462015000501674-scl","Fonoaudiologia e estratégia de saúde da família: o estado da arte","Zanin, Loise Elena, Albuquerque, Izabelle Mont&#039;alverne Napoleão, Melo, Daniel Hardy","Revista CEFAC; 17(5); 1674-1688","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501674&lang=pt" 
"S1516-18462015000501689-scl","Lesões craniofaciais decorrentes de acidentes por motocicleta: uma revisão integrativa","Silva, Maria Gabriella Pacheco da, Silva, Vanessa de Lima, Lima, Maria Luiza Lopes Timóteo de","Revista CEFAC; 17(5); 1689-1697","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501689&lang=pt" 
"S1516-18462015000501441-scl","Gagueira desenvolvimental persistente familial: disfluências e prevalência","Nogueira, Paula Roberta, Oliveira, Cristiane Moço Canhetti de, Giacheti, Célia Maria, Moretti-Ferreira, Danilo","Revista CEFAC; 17(5); 1441-1448","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501441&lang=pt" 
"S1516-18462015000501449-scl","Análise dos processos fonológicos em crianças da região metropolitana do recife","Queiroga, Bianca Arruda Manchester de, Rosal, Angélica Galindo Carneiro, Silva, Ana Carolina Francisca da, Cordeiro, Ana Augusta de Andrade","Revista CEFAC; 17(5); 1449-1456","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501449&lang=pt" 
"S1516-18462015000501563-scl","Prevalência de vestibulopatia em idosos institucionalizados de Natal - RN - Brasil","Ferreira, Lidiane Maria de Brito Macedo, Ribeiro, Karyna Myrelly Oliveira Bezerra de Figueiredo, Lima, Kenio Costa de","Revista CEFAC; 17(5); 1563-1572","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501563&lang=pt" 
"S1516-18462015000501664-scl","Refluxo gastroesofágico e deglutição em recém nascidos e lactentes: revisão integrativa da literatura","Puccini, Flávia Rebelo Silva, Berretin-Felix, Giédre","Revista CEFAC; 17(5); 1664-1673","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501664&lang=pt" 
"S1516-18462015000501394-scl","Influência do tratamento com fármacos antivertiginosos sobre o equilíbrio postural e qualidade de vida de indivíduos com queixas de tontura","Tsukamoto, Heloísa Freiria, Costa, Viviane de Souza Pinho, Silva Júnior, Rubens Alexandre da, Pelosi, Gislaine Garcia, Marchiori, Luciana Lozza de Moraes, Fernandes, Karen Barros Parron","Revista CEFAC; 17(5); 1394-1402","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501394&lang=pt" 
"S1516-18462015000501475-scl","Habilidades comunicativas e lexicais de crianças com Síndrome de Down: reflexões para inclusão escolar","Lamônica, Dionísia Aparecida Cuisn, Ferreira-Vasques, Amanda Tragueta","Revista CEFAC; 17(5); 1475-1482","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501475&lang=pt" 
"S1516-18462015000501722-scl","Ganhos funcionais mensurados pelo MBGR e impacto na qualidade de vida em sujeito submetido à cirurgia ortognática: relato de caso","Lima, Jully Anne Soares de, Luna, Aníbal Henrique Barbosa, Pessoa, Luciane Spinelli de Figueiredo, Alves, Giorvan Ânderson dos Santos","Revista CEFAC; 17(5); 1722-1730","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501722&lang=pt" 
"S1516-18462015000501509-scl","Padrão de atividade elétrica dos músculos mastigatórios em crianças obesas e eutróficas","Favero, Talita Cristina, Silva, Ana Maria Toniolo da, Haeffner, Leris Bonfanti, Busanello-Stella, Angela Ruviaro, Correa, Eliane","Revista CEFAC; 17(5); 1509-1520","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501509&lang=pt" 
"S1516-18462015000501541-scl","Prevalência de sintomas vocais em professores na rede municipal de ensino em Campo Grande - MS","Hermes, Elisangela Giroto Carelli, Bastos, Paulo Roberto Haidamus de Oliveira","Revista CEFAC; 17(5); 1541-1555","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501541&lang=pt" 
"S1516-18462015000501466-scl","Consciência fonológica em adultos não alfabetizados","Lopes, Adna Pontes Neves, Minervino, Carla Alexandra da Silva Moita","Revista CEFAC; 17(5); 1466-1474","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501466&lang=pt" 
"S1516-18462015000501643-scl","As implicações do implante coclear para desenvolvimento das habilidades de linguagem: uma revisão da literatura","Neves, Anderson Jonas das, Verdu, Ana Claudia Moreira Almeida, MortariMoret, Adriane de Lima, Silva, Leandra Tabanez do Nascimento","Revista CEFAC; 17(5); 1643-1656","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501643&lang=pt" 
"S1516-18462015000501490-scl","Perfil fonológico de crianças com baixa visão de 6 a 9 anos de idade em uma instituição para cegos na cidade de Salvador - BA","Lima, Ainoã Laureano de, Nunes, Rina Tereza D&#039;Angelo","Revista CEFAC; 17(5); 1490-1498","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501490&lang=pt" 
"S1516-18462015000501499-scl","Relação entre os achados do teste masking level difference e do reflexo acústico em crianças com transtorno fonológico","Bartz, Diana Weber, Laux, Carolina Nunes, Peruch, Cecília Vieira, Ferreira, Maria Inês Dornelles da Costa, Machado, Márcia Salgado, Ribas, Letícia Pacheco","Revista CEFAC; 17(5); 1499-1508","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501499&lang=pt" 
"S1516-18462015000501731-scl","Resultados vocais perceptivoauditivos após Tireoplastia tipo I e fonoterapia em um caso de paralisia de prega vocal","Cielo, Carla Aparecida, Ribeiro, Vanessa Veis, Lima, Joziane Padilha de Moraes, Gonçalves, Bruna Franciele da Trindade","Revista CEFAC; 17(5); 1731-1737","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501731&lang=pt" 
"S1516-18462015000501633-scl","Desenvolvimento lexical, alterações fonoaudiológicas e desempenho escolar: revisão de literatura","Pedrosa, Bárbara Amélia Costa, Dourado, Jordana Siuves, Lemos, Stela Maris Aguiar","Revista CEFAC; 17(5); 1633-1642","Revista CEFAC","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-18462015000501633&lang=pt" 
