"S0870-71032011000600014-prt","Anti-hipertensor no doente diabético, qual o melhor período do dia para a sua toma?","Galhardo, Mara, Barros, Joana","Revista Portuguesa de Clínica Geral; 27(6); 564-566","Revista Portuguesa de Clínica Geral","Português","2011","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0870-71032011000600014&lang=pt" 
"S0365-05962011000500011-scl","Melanoma cutâneo: estudo epidemiológico de 30 anos em cidade do sul do Brasil, de 1980-2009","Naser, Nilton","Anais Brasileiros de Dermatologia; 86(5); 932-941","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500011&lang=pt" 
"S0365-05962011000500012-scl","Perfil dos pacientes acometidos pela hanseníase atendidos no Ambulatório de Dermatologia do Hospital Evangélico de Curitiba","Budel, Anelise Roskamp, Raymundo, Anelise Rocha, Costa, Carla Fabiane da, Gerhardt, Cristina, Pedri, Lucas Eduardo","Anais Brasileiros de Dermatologia; 86(5); 942-946","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500012&lang=pt" 
"S0365-05962011000500013-scl","Ação da terapia com laser de baixa potência nas fases iniciais do reparo tecidual: princípios básicos","Piva, Juliana Aparecida de Almeida Chaves, Abreu, Elizângela Márcia de Carvalho, Silva, Vanessa dos Santos, Nicolau, Renata Amadei","Anais Brasileiros de Dermatologia; 86(5); 947-954","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500013&lang=pt" 
"S0365-05962011000500014-scl","Conhecimento das propriedades físicas e da interação do laser com os tecidos biológicos na odontologia","Cavalcanti, Thiago Maciel, Almeida-Barros, Renata Quirino de, Catão, Maria Helena Chaves de Vasconcelos, Feitosa, Ana Patrícia Aguiar, Lins, Ruthinéia Diógenes Alves Uchôa","Anais Brasileiros de Dermatologia; 86(5); 955-960","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500014&lang=pt" 
"S0365-05962011000500015-scl","Vasculopatia livedoide: uma doença cutânea intrigante","Criado, Paulo Ricardo, Rivitti, Evandro Ararigboia, Sotto, Mirian Nacagami, Valente, Neusa Yuriko Sakai, Aoki, Valeria, Carvalho, Jozelio Freire de, Vasconcellos, Cidia","Anais Brasileiros de Dermatologia; 86(5); 961-977","Anais Brasileiros de Dermatologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962011000500015&lang=pt" 
"S0034-737X2011000500001-scl","Indução de embriões somáticos a partir de embriões zigóticos de Heliconia bihai (L.) L. cv. Lobster Claw Two","Ulisses, Cláudia, Albuquerque, Cynthia Cavalcanti de, Willadino, Lilia, Câmara, Terezinha Rangel","Revista Ceres; 58(5); 537-541","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500001&lang=pt" 
"S0034-737X2011000500002-scl","Avaliação de genótipos de morangueiro quanto à qualidade e potencial de armazenamento","Brackmann, Auri, Pavanello, Elizandra Pivotto, Both, Vanderlei, Janisch, Djeimi Isabel, Schmitt, Odair José, Giménez, Gustavo","Revista Ceres; 58(5); 542-547","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500002&lang=pt" 
"S0034-737X2011000500003-scl","Aceitabilidade de feijão preto (Phaseolus vulgaris L.), fortificado com micropartículas de ferro","Ferreira, Bruna Soares, Cardoso, Beatriz Trivério, Pereira, Heloíza Vieira Rodrigues, Pierucci, Anna Paola, Pedrosa, Cristiana, Citelli, Marta","Revista Ceres; 58(5); 548-553","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500003&lang=pt" 
"S0034-737X2011000500004-scl","Post-harvest conservation of organic strawberries coated with cassava starch and chitosan","Campos, Raquel P, Kwiatkowski, Angela, Clemente, Edmar","Revista Ceres; 58(5); 554-560","Revista Ceres","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500004&lang=pt" 
"S0034-737X2011000500005-scl","Avaliação dos efeitos da terapia com prednisona em cães utilizando análises ultranossonográfica, citopatológica e histopatológica","Pereira, Bruna Junca, Nunes, Louisiane de Carvalho, Martins Filho, Sebastião, Costa, Fabiano Séllos","Revista Ceres; 58(5); 561-566","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500005&lang=pt" 
"S0034-737X2011000500006-scl","Uso de derivativos agropecuários como mecanismo de comercialização de soja, no município de Rio Verde, Goiás","Morais, Leucivaldo Carneiro, Cezar, Ivo Martins, Souza, Celso Correia de","Revista Ceres; 58(5); 567-575","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500006&lang=pt" 
"S0034-737X2011000500007-scl","Comparação de custos de implantação de eucalipto com resíduo celulósico em substituição ao fertilizante mineral","Arruda, Otton Garcia de, Tarsitano, Maria Aparecida Anselmo, Alves, Marlene Cristina, Giácomo, Rômulo Guimarães","Revista Ceres; 58(5); 576-583","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500007&lang=pt" 
"S0034-737X2011000500009-scl","Variabilidade climática sazonal e anual da chuva e veranicos no Estado do Paraná","Minuzzi, Rosandro Boligon, Caramori, Paulo Henrique","Revista Ceres; 58(5); 593-602","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500009&lang=pt" 
"S0034-737X2011000500010-scl","Desempenho de um trator agrícola de pneus, funcionando com misturas de óleo diesel e óleo de soja reutilizado","Siqueira, Wagner da Cunha, Fernandes, Haroldo Carlos, Santos, Nerilson Terra, Teixeira, Mauri Martins, Abrahão, Selma Alves","Revista Ceres; 58(5); 603-611","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500010&lang=pt" 
"S1516-44462011000600003-scl","Young people at ultra high risk for psychosis: research from the PACE clinic","Yung, Alison R., Nelson, Barnaby","Revista Brasileira de Psiquiatria; 33(); s143-s160","Revista Brasileira de Psiquiatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000600003&lang=pt" 
"S1516-44462011000600007-scl","Early intervention in psychosis: a map of clinical and research initiatives in Latin America","Brietzke, Elisa, Araripe Neto, Ary Gadelha, Dias, Álvaro, Mansur, Rodrigo Barbachan, Bressan, Rodrigo Affonseca","Revista Brasileira de Psiquiatria; 33(); s213-s224","Revista Brasileira de Psiquiatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000600007&lang=pt" 
"S1516-44462011000600006-scl","Early intervention for bipolar disorder: current imperatives, future directions","Taylor, Matthew, Bressan, Rodrigo Affonseca, Pan, Pedro Mario, Brietzke, Elisa","Revista Brasileira de Psiquiatria; 33(); s197-s212","Revista Brasileira de Psiquiatria","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462011000600006&lang=pt" 
"S0034-737X2011000500011-scl","Uso de aminoetoxivinilglicina na maturação e queda pré-colheita de maçãs &#039;Imperial Gala&#039;","Hawerroth, Fernando José, Petri, José Luiz, Leite, Gabriel Berenhauser, Couto, Marcelo","Revista Ceres; 58(5); 612-618","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500011&lang=pt" 
"S0034-737X2011000500012-scl","Influence of the N/K ratio on the production and quality of cucumber in hydroponic system","Pedrosa, Adriene Woods, Martinez, Herminia Emilia Prieto, Matiello, Edson Marcio, Fontes, Paulo Cezar Rezende, Pereira, Paulo Roberto Gomes","Revista Ceres; 58(5); 619-624","Revista Ceres","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500012&lang=pt" 
"S0034-737X2011000500014-scl","Uso de rejeito da dessalinização na solução nutritiva da alface, cultivada em fibra de coco","Dias, Nildo da Silva, Jales, Antonio Gilberto de Oliveira, Sousa Neto, Osvaldo Nogueira de, Gonzaga, Maria Isidória da Silva, Queiroz, Ítalo Sorac Rafael de, Porto, Maria Alice Formiga","Revista Ceres; 58(5); 632-637","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500014&lang=pt" 
"S0034-737X2011000500015-scl","Qualidade pós-colheita da alface hidropônica em ambiente protegido sob malhas termorefletoras e negra","Morais, Patrícia Lígia Dantas de, Dias, Nildo da Silva, Almeida, Maria Lucilania Bezerra, Sarmento, José Dárcio Abrantes, Sousa Neto, Osvaldo Nogueira de","Revista Ceres; 58(5); 638-644","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500015&lang=pt" 
"S0034-737X2011000500016-scl","Broccoli yield in response to top-dressing fertilization with green manure and biofertilizer","Freitas, Gilberto Bernardo de, Rocha, Márcio Sousa, Santos, Ricardo Henrique Silva, Freitas, Letícia Monteiro da Silva, Resende, Leandro de Almeida","Revista Ceres; 58(5); 645-650","Revista Ceres","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500016&lang=pt" 
"S0034-737X2011000500017-scl","Efeito de biorregulador na germinação e no vigor de sementes de soja","Moterle, Lia Mara, Santos, Renato Frederico dos, Scapim, Carlos Alberto, Braccini, Alessandro de Lucca e, Bonato, Carlos Moacir, Conrado, Thiago","Revista Ceres; 58(5); 651-660","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500017&lang=pt" 
"S0034-737X2011000500020-scl","Produção vegetal e de óleo essencial de boldo pequeno em função de fontes de adubos orgânicos","Rosal, Louise Ferreira, Pinto, José Eduardo Brasil Pereira, Bertolucci, Suzan Kelly Vilela, Brant, Renata da Silva, Niculau, Edenilson dos Santos, Alves, Péricles Barreto","Revista Ceres; 58(5); 670-678","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500020&lang=pt" 
"S0034-737X2011000500013-scl","Produção de cultivares de morango, utilizando túnel baixo em Pelotas","Oliveira, Roberto Pedroso de, Scivittaro, Walkyria Bueno, Rocha, Paulo Sérgio Gomes da","Revista Ceres; 58(5); 625-631","Revista Ceres","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-737X2011000500013&lang=pt" 
"S1516-84842011000500011-scl","Langerhans cell histiocytosis: 37 cases in a single Brazilian institution","Babeto, Luciana Terra, Oliveira, Benigna Maria de, Castro, Lúcia Porto Fonseca de, Campos, Márcia Kanadani, Valadares, Maria Thereza Macedo, Viana, Marcos Borato","Revista Brasileira de Hematologia e Hemoterapia; 33(5); 353-357","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842011000500011&lang=pt" 
"S0034-72802011000500002-scl","Nevus of Ota: clinical-ophthalmological findings","Cronemberger, Sebastião, Calixto, Nassim, Freitas, Henrique Leite","Revista Brasileira de Oftalmologia; 70(5); 278-283","Revista Brasileira de Oftalmologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802011000500002&lang=pt" 
"S1519-566X2011000500008-scl","New mariner elements in Anastrepha species (Diptera: Tephritidae)","Marcon, HS, Domingues, DS, Coscrato, VE, Selivon, D, Perondini, ALP, Marino, CL","Neotropical Entomology; 40(5); 568-574","Neotropical Entomology","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-566X2011000500008&lang=pt" 
"S1516-84842011000500015-scl","Immunoglobulin: production, mechanisms of action and formulations","Novaretti, Marcia Cristina Zago, Dinardo, Carla Luana","Revista Brasileira de Hematologia e Hemoterapia; 33(5); 377-382","Revista Brasileira de Hematologia e Hemoterapia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-84842011000500015&lang=pt" 
"S1517-86922011000500001-scl","Pressão arterial após programa de exercício físico supervisionado em mulheres idosas hipertensas","Rêgo, Adriana Ribeiro de O. N. do, Gomes, André L. M., Veras, Renato P., A. Júnior, Edmundo de Drummond, M.N., Rodolfo Alkimin, Dantas, Estélio H. M.","Revista Brasileira de Medicina do Esporte; 17(5); 300-304","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500001&lang=pt" 
"S1517-86922011000500002-scl","Atividade física habitual e qualidade de vida de mulheres na meia-idade","Guimarães, Adriana Coutinho de Azevedo, Baptista, Fátima","Revista Brasileira de Medicina do Esporte; 17(5); 305-309","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500002&lang=pt" 
"S1517-86922011000500003-scl","Aplicabilidade de testes de atividades de vida diária em indivíduos com insuficiência cardíaca","Valadares, Ywia Danieli, Corrêa, Krislainy de Sousa, Silva, Bruna Oliveira, Araujo, Cintia Laura Pereira de, Karloh, Manuela, Mayer, Anamaria Fleig","Revista Brasileira de Medicina do Esporte; 17(5); 310-314","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500003&lang=pt" 
"S1517-86922011000500006-scl","Ativação muscular do quadril e do joelho em duas aterrissagens realizadas por atletas do sexo masculino","Leporace, Gustavo, Praxedes, Jomilto, Pereira, Glauber Ribeiro, Chagas, Daniel, Pinto, Sérgio, Batista, Luiz Alberto","Revista Brasileira de Medicina do Esporte; 17(5); 324-328","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500006&lang=pt" 
"S1517-86922011000500009-scl","Efeito de suplemento hidroeletrolítico na hidratação de jogadores juniores de futebol","Silva, Mara Reis, Carneiro, Carolina de Souza, Crispim, Paula Azevedo Aranha, Melo, Núbia Cristina Santos, Sales, Rodrigo Rocha","Revista Brasileira de Medicina do Esporte; 17(5); 339-343","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500009&lang=pt" 
"S1517-86922011000500010-scl","Yo-Yo IR2 test e teste de margaria: validade, confiabilidade e obtenção da frequência cardíaca máxima em jogadores jovens de futebol","Silva, Cristiano Diniz da, Natali, Antônio José, Lima, Jorge Roberto Perrout de, Bara Filho, Maurício Gattás, Garcia, Emerson Silami, Marins, João Carlos Bouzas","Revista Brasileira de Medicina do Esporte; 17(5); 344-349","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500010&lang=pt" 
"S1517-86922011000500012-scl","Relação entre a cinética do consumo de oxigênio e a estratégia de corrida em uma prova de 10km","Damasceno, Mayara Vieira, Bertuzzi, Rômulo Cássio de Moraes, Pires, Flavio de Oliveira, Oliveira, Carlos Rafaell Correia de, Barros, Ronaldo Vilela, Gagliardi, João Fernando Laurito, Silva, Thays de Ataíde e, Kiss, Maria Augusta Peduti Dal Molin, Lima-Silva, Adriano Eduardo","Revista Brasileira de Medicina do Esporte; 17(5); 354-357","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500012&lang=pt" 
"S1517-86922011000500013-scl","Índice-H dos artigos citantes: uma contribuição para a avaliação da produção científica de pesquisadores experientes","Araújo, Claudio Gil Soares de, Sardinha, Aline","Revista Brasileira de Medicina do Esporte; 17(5); 358-362","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500013&lang=pt" 
"S1517-86922011000500014-scl","Avaliação da capacidade máxima de exercício: uma revisão sobre os protocolos tradicionais e a evolução para modelos individualizados","Silva, Sidney Cavalcante da, Monteiro, Walace David, Farinatti, Paulo de Tarso Veras","Revista Brasileira de Medicina do Esporte; 17(5); 363-369","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000500014&lang=pt" 
"S1413-81232011001100013-scl","Qualidade de vida e saúde bucal em crianças - Parte I: versão brasileira do Child Perceptions Questionnaire 8-10","Barbosa, Taís de Souza, Vicentin, Marcia Diaz Serra, Gavião, Maria Beatriz Duarte","Ciência &amp; Saúde Coletiva; 16(10); 4077-4085","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100013&lang=pt" 
"S1413-81232011001100009-scl","Estudo descritivo de quedas entre menores de 15 anos no município de Londrina, Paraná","Martins, Christine Baccarat de Godoy, Andrade, Selma Maffei de","Ciência &amp; Saúde Coletiva; 16(10); 4043-4049","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100009&lang=pt" 
"S1413-81232011001100002-scl","Relações desiguais de gênero no discurso de adolescentes","Reis, Cássia Barbosa, Santos, Nayana Rosa dos","Ciência &amp; Saúde Coletiva; 16(10); 3979-3984","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100002&lang=pt" 
"S1413-81232011001100001-scl","Saúde da criança e do adolescente em perspectiva","Lamy, Zeni Carvalho, Silva, Antonio Augusto Moura da","Ciência &amp; Saúde Coletiva; 16(10); 3976-3976","Ciência &amp; Saúde Coletiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100001&lang=pt" 
"S1413-81232011001100019-scl","Determinantes do abandono do aleitamento materno exclusivo em crianças assistidas por programa interdisciplinar de promoção à amamentação","Carrascoza, Karina Camilo, Possobon, Rosana de Fátima, Ambrosano, Gláucia Maria Bovi, Costa Júnior, Áderson Luiz, Moraes, Antônio Bento Alves de","Ciência &amp; Saúde Coletiva; 16(10); 4139-4146","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100019&lang=pt" 
"S1413-81232011001100021-scl","Dental caries and the nutritional status of preschool children: a spatial analysis","Campos, Juliana Alvares Duarte Bonini, Melanda, Edson Augusto, Antunes, Juliana da Silva, Foschini, Ana Lígia Rozato","Ciência &amp; Saúde Coletiva; 16(10); 4161-4168","Ciência &amp; Saúde Coletiva","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100021&lang=pt" 
"S1413-81232011001100023-scl","Ambiente domiciliar e alterações do desenvolvimento em crianças de comunidade da periferia de São Luís - MA","Lamy Filho, Fernando, Medeiros, Sandra Maria de, Lamy, Zeni Carvalho, Moreira, Maria Elizabeth Lopes","Ciência &amp; Saúde Coletiva; 16(10); 4181-4187","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100023&lang=pt" 
"S1413-81232011001100031-scl","Revisão sistemática dos estudos sobre qualidade de vida indexados na base de dados SciELO","Landeiro, Graziela Macedo Bastos, Pedrozo, Celine Cristina Raimundo, Gomes, Maria José, Oliveira, Elizabete Regina de Araújo","Ciência &amp; Saúde Coletiva; 16(10); 4257-4266","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100031&lang=pt" 
"S1413-81232011001100029-scl","Traumatic and complicated grief?","Solano, Joao Paulo Consentino","Ciência &amp; Saúde Coletiva; 16(10); 4337-4338","Ciência &amp; Saúde Coletiva","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100029&lang=pt" 
"S1413-81232011001100015-scl","Fatores associados à experiência de cárie em escolares de um município com baixa prevalência de cárie dentária","Cypriano, Silvia, Hugo, Fernando Neves, Sciamarelli, Maria Cristina, Tôrres, Luísa Helena do Nascimento, Sousa, Maria da Luz Rosário de, Wada, Ronaldo Seichi","Ciência &amp; Saúde Coletiva; 16(10); 4095-4106","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100015&lang=pt" 
"S1413-81232011001100034-scl","Errata","","Ciência &amp; Saúde Coletiva; 16(10); 3965-3965","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-81232011001100034&lang=pt" 
"S1413-81232011001100019-spa","Determinantes do abandono do aleitamento materno exclusivo em crianças assistidas por programa interdisciplinar de promoção à amamentação","Carrascoza, Karina Camilo, Possobon, Rosana de Fátima, Ambrosano, Gláucia Maria Bovi, Costa Júnior, Áderson Luiz, Moraes, Antônio Bento Alves de","Ciência &amp; Saúde Coletiva; 16(10); 4139-4146","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100019&lang=pt" 
"S1413-81232011001100034-spa","Errata","","Ciência &amp; Saúde Coletiva; 16(10); 3965-3965","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100034&lang=pt" 
"S1413-81232011001100009-spa","Estudo descritivo de quedas entre menores de 15 anos no município de Londrina, Paraná","Martins, Christine Baccarat de Godoy, Andrade, Selma Maffei de","Ciência &amp; Saúde Coletiva; 16(10); 4043-4049","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100009&lang=pt" 
"S1413-81232011001100001-spa","Saúde da criança e do adolescente em perspectiva","Lamy, Zeni Carvalho, Silva, Antonio Augusto Moura da","Ciência &amp; Saúde Coletiva; 16(10); 3976-3976","Ciência &amp; Saúde Coletiva","Inglês, Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100001&lang=pt" 
"S1413-81232011001100020-spa","Dependência crônica de ventilação pulmonar mecânica na assistência pediátrica: um debate necessário para o SUS","Costa, Maria Tereza Fonseca da, Gomes, Maria Auxiliadora, Pinto, Márcia","Ciência &amp; Saúde Coletiva; 16(10); 4147-4159","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100020&lang=pt" 
"S1413-81232011001100029-spa","Traumatic and complicated grief?","Solano, Joao Paulo Consentino","Ciência &amp; Saúde Coletiva; 16(10); 4337-4338","Ciência &amp; Saúde Coletiva","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100029&lang=pt" 
"S1413-81232011001100033-spa","Prevalência da dor orofacial e seu impacto no desempenho diário em trabalhadores das indústrias têxteis do município de Laguna, SC","Lacerda, Josimari Telino de, Ribeiro, Juliana Demétrio, Ribeiro, Dayane Machado, Traebert, Jefferson","Ciência &amp; Saúde Coletiva; 16(10); 4275-4282","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100033&lang=pt" 
"S1413-81232011001100032-spa","Representações sociais sobre a alimentação da nutriz","Marques, Emanuele Souza, Cotta, Rosângela Minardi Mitre, Botelho, Maria Izabel Vieira, Franceschini, Sylvia do Carmo Castro, Araújo, Raquel Maria Amaral","Ciência &amp; Saúde Coletiva; 16(10); 4267-4274","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100032&lang=pt" 
"S1413-81232011001100031-spa","Revisão sistemática dos estudos sobre qualidade de vida indexados na base de dados SciELO","Landeiro, Graziela Macedo Bastos, Pedrozo, Celine Cristina Raimundo, Gomes, Maria José, Oliveira, Elizabete Regina de Araújo","Ciência &amp; Saúde Coletiva; 16(10); 4257-4266","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100031&lang=pt" 
"S1413-81232011001100028-spa","A participação do cirurgião-dentista em equipe de saúde multidisciplinar na atenção à saúde da criança no contexto hospitalar","Mattevi, Gianina Salton, Figueiredo, Daniela de Rossi, Patrício, Zuleica Maria, Rath, Inês Beatriz da Silva","Ciência &amp; Saúde Coletiva; 16(10); 4229-4236","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100028&lang=pt" 
"S1413-81232011001100027-spa","A prática pediátrica no SUS: reflexões sobre o papel dos pediatras na Estratégia de Saúde da Família","Rivorêdo, Carlos Roberto Soares Freire de, Oliveira, Gustavo Nunes, Mendes, Roberto Teixeira","Ciência &amp; Saúde Coletiva; 16(10); 4221-4228","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100027&lang=pt" 
"S1413-81232011001100025-spa","A sexualidade de adolescentes vivendo com HIV: direitos e desafios para o cuidado","Paiva, Vera, Ayres, José Ricardo Carvalho de Mesquita, Segurado, Aluísio C, Lacerda, Regina, Silva, Neide Gravato da, Silva, Mariliza Henrique da, Galano, Eliana, Gutierrez, Pilar Lecussan, Marques, Heloisa Helena de Souza, Negra, Marinella Della, França-Jr, Ivan","Ciência &amp; Saúde Coletiva; 16(10); 4199-4210","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100025&lang=pt" 
"S1413-81232011001100023-spa","Ambiente domiciliar e alterações do desenvolvimento em crianças de comunidade da periferia de São Luís - MA","Lamy Filho, Fernando, Medeiros, Sandra Maria de, Lamy, Zeni Carvalho, Moreira, Maria Elizabeth Lopes","Ciência &amp; Saúde Coletiva; 16(10); 4181-4187","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100023&lang=pt" 
"S1413-81232011001100022-spa","Colaboração e participação de crianças no atendimento fonoaudiológico","Nascimento, Camila Lima, Batista, Cecília Guarnieri, Rolim, Gustavo Sátollo, Moraes, Antônio Bento Alves de","Ciência &amp; Saúde Coletiva; 16(10); 4169-4179","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100022&lang=pt" 
"S1413-81232011001100021-spa","Dental caries and the nutritional status of preschool children: a spatial analysis","Campos, Juliana Alvares Duarte Bonini, Melanda, Edson Augusto, Antunes, Juliana da Silva, Foschini, Ana Lígia Rozato","Ciência &amp; Saúde Coletiva; 16(10); 4161-4168","Ciência &amp; Saúde Coletiva","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100021&lang=pt" 
"S1413-81232011001100016-spa","Dor dental nos últimos 3 meses em adolescentes e Estratégia Saúde da Família: a comparação entre duas áreas com abordagens diferentes de atenção em saúde bucal","Carvalho, Jefferson Calixto, Rebelo, Maria Augusta Bessa, Vettore, Mario Vianna","Ciência &amp; Saúde Coletiva; 16(10); 4107-4114","Ciência &amp; Saúde Coletiva","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1413-81232011001100016&lang=pt" 
