"S0138-600X2008000300004-cub","Aspectos relacionados con la vacuna contra el virus del Papiloma humano","Cabezas Cruz, Evelio","Revista Cubana de Obstetricia y Ginecología; 34(3); -","Revista Cubana de Obstetricia y Ginecología","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0138-600X2008000300004&lang=pt" 
"S1024-94352008001200010-cub","Propuesta de metodología para elaborar la estrategia de gestión de la innovación tecnológica en las empresas cubanas","","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200010&lang=pt" 
"S1024-94352008001200011-cub","La propiedad industrial y los sistemas de patentes en el mundo de la información","Díaz Pérez, Maidelyn","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200011&lang=pt" 
"S1024-94352008001200012-cub","Cuil, ¿la competencia de Google?: una evaluación desde el punto de vista documental","Rojas Cruz, Yudisbel, Ramírez Hernández, Asdrúbal","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200012&lang=pt" 
"S1024-94352008001200013-cub","La experimentación: paso final y determinante para validar el proceso de investigación científica en medicina","Trinchet Varela, Carlos, Trinchet Soler, Rafael, Chacón Ronda, Aleyda, Méndez Fals, Giles","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200013&lang=pt" 
"S1024-94352008001200014-cub","Wiki, intranet y repositorios documentales","Concepción Báez, Carlos M","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200014&lang=pt" 
"S1024-94352008001200015-cub","Disertación sobre la fiebre maligna llamada vulgarmente vómito negro, enfermedad epidémica de las indias occidentales: el primer libro sobre Medicina publicado en Cuba","Beldarraín Chaple, Enrique","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200015&lang=pt" 
"S1024-94352008001200016-cub","Lecciones orales de Fisiología: el primer libro de texto sobre Fisiología escrito y publicado en Cuba","Delgado García, Gregorio","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200016&lang=pt" 
"S1024-94352008001200017-cub","Memoria sobre la epidemia vulgarmente nombrada el dengue, que ha sufrido esta ciudad","López Espinosa, José Antonio","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200017&lang=pt" 
"S1024-94352008001200018-cub","Zotero: un gestor de referencias bibliográficas libre","","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200018&lang=pt" 
"S1024-94352008001200019-cub","Algo más sobre las imágenes en el blog","Pérez Álvarez, Reynaldo","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200019&lang=pt" 
"S1024-94352008001200020-cub","VI Coloquio Iberoamericano &quot;Del papiro a la biblioteca virtual","","ACIMED; 18(6); -","ACIMED","Espanhol","2008","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1024-94352008001200020&lang=pt" 
"S0044-59672008000400009-scl","Macro-nutrientes no lençol freático em Floresta Intacta, Floresta de Manejo e Pastagem no norte de Mato Grosso","Andrade, Nara Luisa Reis de, Sanches, Luciana, Pinto Júnior, Osvaldo Borges, Dias, Carlos Alberto Antunes, Nogueira, José de Souza","Acta Amazonica; 38(4); 667-671","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400009&lang=pt" 
"S0044-59672008000400002-scl","Physiological stress responses in the warm-water fish matrinxã (Brycon amazonicus ) subjected to a sudden cold shock","Inoue, Luis Antonio Kioshi Aoki, Moraes, Gilberto, Iwama, George K., Afonso, Luis Orlando Bertola","Acta Amazonica; 38(4); 603-609","Acta Amazonica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400002&lang=pt" 
"S0044-59672008000400001-scl","Enraizamento de estacas de castanha-de-cutia com uso de ácido indolbutírico","Leandro, Raimundo Cajueiro, Yuyama, Kaoru","Acta Amazonica; 38(4); 597-601","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400001&lang=pt" 
"S0044-59672008000400003-scl","Hêliconias como alternativa econômica para comunidades amazônicas","Arruda, Rafael, Carvalho, Vinícius Tadeu de, Andrade, Paulo César Machado, Pinto, Maria Goretti","Acta Amazonica; 38(4); 611-616","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400003&lang=pt" 
"S0044-59672008000400004-scl","Padrões de floração e frutificação de árvores da Amazônia Maranhense","Muniz, Francisca Helena","Acta Amazonica; 38(4); 617-626","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400004&lang=pt" 
"S0044-59672008000400005-scl","Composição e diversidade florístico-estrutural de um hectare de floresta densa de terra firme na Amazônia Central, Amazonas, Brasil","Oliveira, Arlem Nascimento de, Amaral, Ieda Leão do, Ramos, Michele Braule Pinto, Nobre, Antônio Donato, Couto, Luciana Bovino, Sahdo, Rosana Martiniano","Acta Amazonica; 38(4); 627-641","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400005&lang=pt" 
"S0044-59672008000400007-scl","Deficiência de boro na cultura do abacaxi &#039;Pérola&#039;","Siebeneichler, Susana Cristine, Monnerat, Pedro Henrique, Silva, José Accácio da","Acta Amazonica; 38(4); 651-656","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400007&lang=pt" 
"S0044-59672008000400008-scl","Análise da estrutura de comunidades arbóreas de uma floresta amazônica de Terra Firme aplicada ao manejo florestal","Alves, João Carlos Zenaide Oliveira, Miranda, Izildinha de Souza","Acta Amazonica; 38(4); 657-666","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400008&lang=pt" 
"S0044-59672008000400014-scl","Genetic diversity in rosewood saplings (Aniba rosaeodora ducke, Lauraceae): an ecological approach","Santos, Ronaldo Pereira, Spironello, Wilson Roberto, Sampaio, Paulo de Tarso Barbosa","Acta Amazonica; 38(4); 707-714","Acta Amazonica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400014&lang=pt" 
"S0044-59672008000400019-scl","Proposta de aproveitamento em resíduos de pau-rainha (Brosimum rubescens) descartados pelo setor madeireiro","Hayasida, Willian, Sousa, Arlison Silva de, Lima, Maria da Paz, Nascimento, Claudete Catanhede do, Ferreira, Antonio Gilberto","Acta Amazonica; 38(4); 749-752","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400019&lang=pt" 
"S0044-59672008000400023-scl","Tolerance to temperature, pH, ammonia and nitrite in cardinal tetra, Paracheirodon axelrodi, an amazonian ornamental fish","Oliveira, Sarah Ragonha de, Souza, Rondon Tatsuta Yamane Baptista de, Nunes, Érica da Silva Santiago, Carvalho, Cristiane Suely Melo de, Menezes, Glauber Cruz de, Marcon, Jaydione Luíz, Roubach, Rodrigo, Ono, Eduardo Akifumi, Affonso, Elizabeth Gusmão","Acta Amazonica; 38(4); 773-779","Acta Amazonica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400023&lang=pt" 
"S0044-59672008000400029-scl","O SPAD-502 como alternativa para a determinação dos teores de clorofila em espécies frutíferas","Jesus, Simone Verdes de, Marenco, Ricardo Antonio","Acta Amazonica; 38(4); 815-818","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400029&lang=pt" 
"S0044-59672008000400025-scl","Avaliação ecológica rápida da fauna de vespas (Hymenoptera: Aculeata) do Parque Nacional da Serra do Divisor, Acre, Brasil","Morato, Elder F., Amarante, Sérvio Túlio, Silveira, Orlando Tobias","Acta Amazonica; 38(4); 789-797","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400025&lang=pt" 
"S0044-59672008000400027-scl","First record of the bushy-tailed opossum, Glironia venusta, Thomas, 1912, (Didelphimorphia) from Manaus, Amazonas, Brazil","Calzada, Javier, Delibes, Miguel, Keller, Claudia, Palomares, Francisco, Magnusson, William","Acta Amazonica; 38(4); 807-809","Acta Amazonica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400027&lang=pt" 
"S0044-59672008000400028-scl","A new Paxillus MacLeay, 1819 (Coleoptera: Passalidae: Passalinae) from the state of Amazonas, Brazil","Fonseca, Claudio Ruy Vasconcelos da, Gouveia, Fernando Bernardo Pinto, Fernandez, Maria Fernanda Souza","Acta Amazonica; 38(4); 811-814","Acta Amazonica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400028&lang=pt" 
"S0044-59672008000400030-scl","Libellulidae (Insecta: Odonata) from Itapiracó reserve, Maranhão, Brazil: new records and species distribution information","De Marco Júnior, Paulo","Acta Amazonica; 38(4); 819-822","Acta Amazonica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400030&lang=pt" 
"S0102-05362008000400023-scl","Produtividade e morfologia de acessos de caupi, em Mossoró, RN","Torres, Salvador B, Oliveira, Fabrícia N de, Oliveira, Regina C de, Fernandes, João B","Horticultura Brasileira; 26(4); 537-539","Horticultura Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400023&lang=pt" 
"S0102-05362008000400002-scl","Contribuição portuguesa à produção e ao consumo de hortaliças no Brasil: uma revisão histórica","Madeira, Nuno R, Reifschneider, Francisco JB, Giordano, Leonardo de B","Horticultura Brasileira; 26(4); 428-432","Horticultura Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400002&lang=pt" 
"S0102-05362008000400001-scl","Carta do editor","","Horticultura Brasileira; 26(4); 426-426","Horticultura Brasileira","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400001&lang=pt" 
"S0102-05362008000400006-scl","Crescimento e acúmulo de N, P e K pelo meloeiro irrigado com água salina","Medeiros, José Francismar de, Duarte, Severino R, Fernandes, Pedro Dantas, Dias, Nildo da Silva, Gheyi, Hans Raj","Horticultura Brasileira; 26(4); 452-457","Horticultura Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400006&lang=pt" 
"S0102-05362008000400024-scl","Eficiência de acessos de Cucurbita maxima como polinizadores de abóbora híbrida do tipo &quot;Tetsukabuto&quot;","Nascimento, Warley Marcos, Coimbra, Karuliny G, Freitas, Raquel A, Boiteux, Leonardo S","Horticultura Brasileira; 26(4); 540-542","Horticultura Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400024&lang=pt" 
"S0102-05362008000400021-scl","Densidade de plantas e número de drenos influenciando a produtividade de roseiras cultivadas em vaso","Viana, Thales VA, Alves, Alexandre M, Sousa, Valdemício F de, Azevedo, Benito M de, Furlan, Raquel Aparecida","Horticultura Brasileira; 26(4); 528-532","Horticultura Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400021&lang=pt" 
"S0102-05362008000400020-scl","Desempenho de cultivares de alface na região de Manaus","Rodrigues, Isac N, Lopes, Maria Teresa G, Lopes, Ricardo, Gama, Aildo da S, Milagres, Christiano P","Horticultura Brasileira; 26(4); 524-527","Horticultura Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400020&lang=pt" 
"S0102-05362008000400018-scl","Exportação de nutrientes e qualidade de cultivares de rosas em campo e em ambiente protegido","Villas Bôas, Roberto L, Godoy, Leandro José G de, Backes, Clarice, Lima, Claudinei Paulo de, Fernandes, Dirceu M","Horticultura Brasileira; 26(4); 515-519","Horticultura Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400018&lang=pt" 
"S0102-05362008000400019-scl","Respiratory activity and pigment metabolism in fresh-cut beet roots treated with citric acid","Kluge, Ricardo A, Vitti, Maria Carolina D, Sasaki, Fabiana F, Jacomino, Angelo P, Moretti, Celso L","Horticultura Brasileira; 26(4); 520-523","Horticultura Brasileira","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400019&lang=pt" 
"S0102-05362008000400022-scl","Rendimento de maxixe adubado com doses de nitrogênio","Oliveira, Ademar P de, Oliveira, Arnaldo Nonato P de, Alves, Anarlete U, Alves, Edna U, Silva, Damiana F da, Santos, Rodolfo R, Leonardo, Francisco de Assis P","Horticultura Brasileira; 26(4); 533-536","Horticultura Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-05362008000400022&lang=pt" 
"S1678-58782008000400004-scl","Experimental investigation on the influence of the lubricant type in the punch stretching of extra deep-drawing steel","Tigrinho, Luiz Maurício V., Santos, Ricardo Adriano dos, Chemin Filho, Ravilson Antonio, Marcondes, Paulo Victor P.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 30(4); 290-294","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782008000400004&lang=pt" 
"S1678-58782008000400003-scl","Coolant lubricity and coolant-lube compatibility with regard to slideway behavior","Mohan, C. B., Gopalakrishna, K., Mahesh Lohith, K. S., Venkatesh, Krishna, Divakar, C., Mithun, R. B., Naveen, T. N.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 30(4); 285-289","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782008000400003&lang=pt" 
"S0044-59672008000400006-scl","Fenologia reprodutiva de Dipteryx odorata (Aubl.) Willd (Fabaceae) em duas áreas de floresta na Amazônia Central","Pinto, Antonio Moçambite, Morellato, L. P. C., Barbosa, Antenor Pereira","Acta Amazonica; 38(4); 643-649","Acta Amazonica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0044-59672008000400006&lang=pt" 
"S1413-35552008000600010-scl","Alterações hematológicas provocadas pelo ultra-som de 1MHz na forma contínua aplicadas no tratamento da fase aguda de lesão muscular iatrogênica em ratos","Plentz, RDM, Stoffel, PB, Kolling, GJ, Costa, ST, Beck, C, Signori, LU","Brazilian Journal of Physical Therapy; 12(6); 488-494","Brazilian Journal of Physical Therapy","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-35552008000600010&lang=pt" 
"S0104-42302008000600018-scl","Opióides e a cognição de doentes com dor crônica: revisão sistemática","Kurita, Geana Paula, Pimenta, Cibele Andrucioli de Mattos, Nobre, Moacyr Roberto Cuce","Revista da Associação Médica Brasileira; 54(6); 529-536","Revista da Associação Médica Brasileira","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302008000600018&lang=pt" 
"S0102-30982008000200002-scl","Família, pobreza e acesso a programas de transferência de renda nas regiões metropolitanas brasileiras","Montali, Lilia, Tavares, Marcelo","Revista Brasileira de Estudos de População; 25(2); 211-231","Revista Brasileira de Estudos de População","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-30982008000200002&lang=pt" 
"S0034-72802008000600005-scl","Retinopatia da prematuridade limiar em crianças submetidas à terapia com surfactante exógeno endotraqueal","Motta, Mário Martins dos Santos, Farah, Michel Eid, Bonomo, Pedro Paulo","Revista Brasileira de Oftalmologia; 67(6); 292-296","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000600005&lang=pt" 
"S0034-72802008000600004-scl","Avaliação da onda b do eletrorretinograma na Athene cunicularia","Rodrigues, Márcio Penha Morterá, Dantas, Adalmir Morterá","Revista Brasileira de Oftalmologia; 67(6); 287-291","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000600004&lang=pt" 
"S0034-72802008000600003-scl","Custo-efetividade dos análogos de prostaglandinas no Brasil","Guedes, Ricardo Augusto Paletta, Guedes, Vanessa Maria Paletta, Chaoubah, Alfredo","Revista Brasileira de Oftalmologia; 67(6); 281-286","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000600003&lang=pt" 
"S0034-72802008000600008-scl","Cataract in a patient with the Alport syndrome and diffuse Leiomyomatosis","Santiago - Cabán, Luis, Cruz, Cristóbal, Izquierdo, Natalio J.","Revista Brasileira de Oftalmologia; 67(6); 309-312","Revista Brasileira de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000600008&lang=pt" 
"S0034-72802008000600007-scl","Axenfeld-Rieger anomaly and corneal endothelial dystrophy: a case series","Oliveira, Mariana Borges, Mitraud, Roberto dos Santos, Yamane, Riuitiro","Revista Brasileira de Oftalmologia; 67(6); 303-308","Revista Brasileira de Oftalmologia","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000600007&lang=pt" 
"S0034-72802008000600010-scl","Melanocitoma do nervo óptico","Gouveia, Enéias Bezerra, Morales, Maira Saad de Ávila","Revista Brasileira de Oftalmologia; 67(6); 321-326","Revista Brasileira de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-72802008000600010&lang=pt" 
"S0004-27492008000600032-scl","Em memória do Prof. Humberto de Castro Lima 1924 - 2008","Soliani, Maria Luisa Carvalho","Arquivos Brasileiros de Oftalmologia; 71(6); -","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000600032&lang=pt" 
"S0004-27492008000600030-scl","Considerações sobre o ângulo de administração de colírios antiglaucomatosos análogos das prostaglandinas","","Arquivos Brasileiros de Oftalmologia; 71(6); -","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000600030&lang=pt" 
"S0103-97332008000500012-scl","A multiparton model for pp / p$\bar{p}$ inelastic scattering","Beggio, P. C.","Brazilian Journal of Physics; 38(4); 598-603","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000500012&lang=pt" 
"S0103-90162008000700009-scl","Global plant hardiness zones for phytosanitary risk analysis","Magarey, Roger D., Borchert, Daniel M., Schlegel, Jay W.","Scientia Agricola; 65(spe); 54-59","Scientia Agricola","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162008000700009&lang=pt" 
"S0103-90162008000700006-scl","Spatial and temporal variability of leaf wetness duration in the State of São Paulo, Brazil","Hamada, Emília, Ghini, Raquel, Fernandes, Jeferson Lobato, Pedro Júnior, Mário José, Rossi, Paulo","Scientia Agricola; 65(spe); 26-31","Scientia Agricola","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162008000700006&lang=pt" 
"S0103-90162008000700010-scl","Climatic risk of grape downy mildew (Plasmopara viticola) for the State of São Paulo, Brazil","Hamada, Emília, Ghini, Raquel, Rossi, Paulo, Pedro Júnior, Mário José, Fernandes, Jeferson Lobato","Scientia Agricola; 65(spe); 60-64","Scientia Agricola","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162008000700010&lang=pt" 
"S0103-90162008000700005-scl","Spatial variability of leaf wetness duration in cotton, coffee and banana crop canopies","Santos, Eduardo Alvarez, Sentelhas, Paulo Cesar, Pezzopane, José Eduardo Macedo, Angelocci, Luiz Roberto, Monteiro, José Eduardo Boffino Almeida","Scientia Agricola; 65(spe); 18-25","Scientia Agricola","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162008000700005&lang=pt" 
"S0100-54052008000400017-scl","Natural infection of Porophyllum ruderale with a nucleorhabdovirus in Brazil","Alves, Ana Carolina Christino de Negreiros, Buriolla, José Edivaldo, Kitajima, Elliot Watanabe, Rezende, Jorge Alberto Marques","Summa Phytopathologica; 34(4); 375-375","Summa Phytopathologica","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400017&lang=pt" 
"S0100-54052008000400003-scl","Análise ultraestrutural da interação de Curtobacterium flaccumfaciens pv. flaccumfaciens em genótipos de feijoeiro","Souza, Valmir Luiz de, Maringoni, Antonio Carlos","Summa Phytopathologica; 34(4); 318-320","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400003&lang=pt" 
"S0100-54052008000400015-scl","Efeito da Incorporação de Folhas de Nim ao Solo sobre o Complexo Fusarium x Meloidogyne em Quiabeiro","Silva, Gilson Soares da, Pereira, Aurenice Lucena","Summa Phytopathologica; 34(4); 368-370","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400015&lang=pt" 
"S0100-54052008000400009-scl","Mapas de zonas de risco de epidemias e zoneamento agroclimático para o Cancro Cítrico no Estado de São Paulo","Lopes, Mariana Vilela, Barreto, Modesto, Scaloppi, Érika Auxiliadora Giacheto, Barbosa, José Carlos, Brunini, Orivaldo","Summa Phytopathologica; 34(4); 349-353","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400009&lang=pt" 
"S0100-54052008000400011-scl","Análise do progresso e danos causadas pelo amarelão do meloeiro","Santos, Antonio Apoliano dos, Cardoso, José Edmilson, Bezerra, Marlos Alves, Pinheiro Neto, Luiz Gonzaga","Summa Phytopathologica; 34(4); 359-360","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400011&lang=pt" 
"S0100-54052008000400012-scl","Elaboração e validação de escala diagramática para quantificação da mancha de ramularia do algodoeiro","Aquino, Leonardo Angelo, Berger, Paulo Geraldo, Rodrigues, Fabrício Ávila, Zambolim, Laércio, Hernandez, Juan Felipe Rivera, Miranda, Lucas Mattos","Summa Phytopathologica; 34(4); 361-363","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400012&lang=pt" 
"S0100-54052008000400013-scl","Tratamento térmico e prochloraz no controle da antracnose em pós-colheita de frutos de banana &#039;Prata Anã&#039;","Silva, Marcelo Barreto da, Costa, Alexandre Sylvio Vieira da, Rufini, José Carlos Moraes, Galvão, Eduardo Rezende, Zambolim, Laércio","Summa Phytopathologica; 34(4); 364-365","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400013&lang=pt" 
"S0100-54052008000400019-scl","Fungos associados a frutos e sementes de imbuia (Ocotea porosa Ness. L. Barroso)","Rego, Suelen Santos, Santos, Álvaro Figueredo dos, Medeiros, Antônio Carlos de Souza, Jaccoud Filho, David de Souza","Summa Phytopathologica; 34(4); 378-378","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400019&lang=pt" 
"S0004-27492008000600016-scl","Análise da qualidade de vida de portadores de uveítes de causas infecciosas e não infecciosas pelo questionário NEI-VFQ-25","Mello, Paula Resende Aquino de Assis Pereira, Roma, Adriano de Carvalho, Moraes Júnior, Haroldo Vieira","Arquivos Brasileiros de Oftalmologia; 71(6); 847-854","Arquivos Brasileiros de Oftalmologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27492008000600016&lang=pt" 
"S0103-97332008000500011-scl","The double gaussian distribution of inhomogeneous barrier heights in Al/GaN/p-GaAs (MIS) schottky diodes in wide temperature range","Zeyrek, S., Bülbül, M. M., Altındal, Ş., Baykul, M. C., Yüzer, H.","Brazilian Journal of Physics; 38(4); 591-597","Brazilian Journal of Physics","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-97332008000500011&lang=pt" 
"S0103-90162008000700007-scl","Climatic risk for potato late blight in the Andes region of Venezuela","Garcia, Beatriz Ibet Lozada, Sentelhas, Paulo Cesar, Tapia, Luciano Roberto, Sparovek, Gerd","Scientia Agricola; 65(spe); 32-39","Scientia Agricola","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162008000700007&lang=pt" 
"S0103-90162008000700003-scl","Performance of cylindrical leaf wetness duration sensors in a tropical climate condition","Santos, Eduardo Alvarez, Sentelhas, Paulo Cesar, Gillespie, Terry James, Lulu, Jorge","Scientia Agricola; 65(spe); 1-9","Scientia Agricola","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162008000700003&lang=pt" 
"S0103-90162008000700004-scl","Estimating leaf wetness duration over turfgrass, and in a &#039;Niagara Rosada&#039; vineyard, in a subtropical environment","Lulu, Jorge, Sentelhas, Paulo Cesar, Pedro Júnior, Mário José, Pezzopane, José Ricardo Macedo, Blain, Gabriel Constantino","Scientia Agricola; 65(spe); 10-17","Scientia Agricola","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162008000700004&lang=pt" 
"S0103-90162008000700015-scl","Climate change and plant diseases","Ghini, Raquel, Hamada, Emília, Bettiol, Wagner","Scientia Agricola; 65(spe); 98-107","Scientia Agricola","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-90162008000700015&lang=pt" 
"S0100-54052008000400001-scl","Evaluación de barreras vegetales en el manejo integrado de la mancha anular del papayo (PRSV-P) en Michoacán, México","Rivas-Valencia, Patricia, Mora-Aguilera, Gustavo, Téliz-Ortiz, Daniel, Mora-Aguilera, Antonio","Summa Phytopathologica; 34(4); 307-312","Summa Phytopathologica","Espanhol","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400001&lang=pt" 
"S0100-54052008000400002-scl","Incidência de doenças fúngicas e sanidade de sementes de trigo sob diferentes doses de nitrogênio e aplicação de fungicida","Tanaka, Maria Aparecida de Souza, Freitas, José Guilherme de, Medina, Priscila Fratin","Summa Phytopathologica; 34(4); 313-317","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400002&lang=pt" 
"S0100-54052008000400004-scl","Quimio e termoterapia em sementes e aplicação de fungicidas em Brachiaria brizantha como estratégias no manejo do carvão","Marchi, Carlos Eduardo, Fernandes, Celso Dornelas, Anache, Fábio Coutinho, Jerba, Vanessa de Fátima, Fabris, Larissa Rodrigues","Summa Phytopathologica; 34(4); 321-325","Summa Phytopathologica","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-54052008000400004&lang=pt" 
