"S1678-58782011000100005-scl","The use of cylindrical grinding to produce a martensitic structure on the surface of 4340 Steel","Lima, André de, Gâmbaro, Luiz Sérgio, Vieira Junior, Milton, Baptista, Elesandro Antonio","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 34-40","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100005&lang=pt" 
"S1678-58782011000100004-scl","A review on extension of Lagrangian-Hamiltonian mechanics","Rastogi, Vikas, Mukherjee, Amalendu, Dasgupta, Anirban","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 22-33","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100004&lang=pt" 
"S1678-58782011000100008-scl","Empirical study regarding the effects of minimum quantity lubricant utilization on performance characteristics in the drilling of Al 7075","Kilickap, Erol, Huseyinoglu, Mesut, Ozel, Cihan","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 52-57","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100008&lang=pt" 
"S1678-58782011000100009-scl","Maximum profit cogeneration plant - MPCP: system modeling, optimization problem formulation, and solution","Costa, Alessandro N., Neves, Marcus Vinicius S., Cruz, Manuel E., Vieira, Leonardo S.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 58-66","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100009&lang=pt" 
"S1678-58782011000100010-scl","Methodology for automatic process of the fired ceramic tile&#039;s internal defect using IR images and artificial neural network","Andrade, Roberto Márcio de, Eduardo, Alexandre Carlos","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 67-73","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100010&lang=pt" 
"S1678-58782011000100013-scl","Simulation of two-dimensional high reynolds number wake flows with the use of filtered lagrangian navier-stokes equations","Almeida, Ricardo Carvalho de, Alves, José Luis Drummond, Tanajura, Clemente Augusto S.","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 86-98","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100013&lang=pt" 
"S1678-58782011000100014-scl","Numerical simulations of flows over a rotating circular cylinder using the immersed boundary method","Silva, Alice Rosa da, Silveira Neto, Aristeu da, Lima, Antonio Marcos G. de, Rade, Domingos Alves","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 99-106","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100014&lang=pt" 
"S1678-58782011000100015-scl","The numerical modeling of thermal turbulent wall flows with the classical κ - ε model","Gontijo, Rafael Gabler, Rodrigues, José Luiz Alves da Fontoura","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 33(1); 107-116","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782011000100015&lang=pt" 
"S0100-83582011000100024-scl","Manejo de Conyza bonariensis resistente ao herbicida glyphosate","Paula, J.M., Vargas, L., Agostinetto, D., Nohatto, M.A.","Planta Daninha; 29(1); 217-227","Planta Daninha","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582011000100024&lang=pt" 
"S0085-56262011000100009-scl","Richness of gall-inducing insects in the tropical dry forest (caatinga) of Pernambuco","Santos, Jean Carlos, Almeida-Cortez, Jarcilene Silva de, Fernandes, G. Wilson","Revista Brasileira de Entomologia; 55(1); 45-54","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100009&lang=pt" 
"S0085-56262011000100010-scl","Butterflies (Lepidoptera, Papilionoidea and Hesperioidea) of the &quot;Baixada Santista&quot; region, coastal São Paulo, southeastern Brazil","Francini, Ronaldo Bastos, Duarte, Marcelo, Mielke, Olaf Hermann Hendrik, Caldas, Astrid, Freitas, André Victor Lucci","Revista Brasileira de Entomologia; 55(1); 55-68","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100010&lang=pt" 
"S0085-56262011000100013-scl","Seasonality in insect abundance in the &quot;Cerrado&quot; of Goiás State, Brazil","Silva, Neuza Aparecida Pereira da, Frizzas, Marina Regina, Oliveira, Charles Martins de","Revista Brasileira de Entomologia; 55(1); 79-87","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100013&lang=pt" 
"S0085-56262011000100002-scl","Distributional patterns of the Neotropical genus Thecomyia Perty (Diptera, Sciomyzidae) and phylogenetic support","Pires, Amanda Ciprandi, Marinoni, Luciane","Revista Brasileira de Entomologia; 55(1); 06-14","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100002&lang=pt" 
"S0085-56262011000100004-scl","Immatures of Syphrea uberabensis guerini Bechyné (Coleoptera, Chrysomelidae, Alticini)","Casari, Sônia A., Teixeira, Édson Possidônio","Revista Brasileira de Entomologia; 55(1); 17-26","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100004&lang=pt" 
"S0085-56262011000100007-scl","A new species of Eufriesea Cockerell (Hymenoptera, Apidae, Euglossina) from northeastern Brazil","Faria, Luiz R. R., Melo, Gabriel A. R.","Revista Brasileira de Entomologia; 55(1); 35-39","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100007&lang=pt" 
"S0085-56262011000100021-scl","Host preference of the egg parasitoids Telenomus remus and Trichogramma pretiosum in laboratory","Goulart, Maria Mirmes Paiva, Bueno, Adeney de Freitas, Bueno, Regiane Cristina Oliveira de Freitas, Diniz, Adenil Ferreira","Revista Brasileira de Entomologia; 55(1); 129-133","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100021&lang=pt" 
"S0103-507X2011000100008-scl","Suplementação de antioxidantes no tratamento da lesão pulmonar aguda: meta-análise","Galvão, André Martins, Andrade, Armele Dornelas de, Maia, Maria Bernadete de Souza, Silva, Keyla Emanuelle Ramos da, Bezerra, Alice de Andrade, Melo, Juliana Felix de, Morais, Natalia Gomes de, Costa, Thacianna Barreto da, Castro, Célia Maria Machado Barbosa de","Revista Brasileira de Terapia Intensiva; 23(1); 41-48","Revista Brasileira de Terapia Intensiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2011000100008&lang=pt" 
"S0103-507X2011000100010-scl","Influência da força da musculatura periférica no sucesso da decanulação","Lima, Cibelle Andrade, Siqueira, Tiago Branco, Travassos, Érica da Fonseca, Macedo, Catarine Maria Gomes, Bezerra, Andrezza Lemos, Paiva Júnior, Marçal Durval Siqueira, Andrade, Flávio Maciel Dias, França, Eduardo Eriko Tenório","Revista Brasileira de Terapia Intensiva; 23(1); 56-61","Revista Brasileira de Terapia Intensiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2011000100010&lang=pt" 
"S0103-507X2011000100011-scl","Influência do nível de ruídos na percepção do estresse em pacientes cardíacos","Heidemann, Aline Maria, Cândido, Ana Priscila Leal, Kosour, Carolina, Costa, Aline Real de Oliveira, Dragosavac, Desanka","Revista Brasileira de Terapia Intensiva; 23(1); 62-67","Revista Brasileira de Terapia Intensiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2011000100011&lang=pt" 
"S0103-507X2011000100012-scl","Novos anticoagulantes em cuidados intensivos","Flato, Uri Adrian Prync, Buhatem, Thais, Merluzzi, Thalita, Bianco, Antonio Carlos Mugayar","Revista Brasileira de Terapia Intensiva; 23(1); 68-77","Revista Brasileira de Terapia Intensiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2011000100012&lang=pt" 
"S0103-507X2011000100014-scl","Uso de albumina humana em pacientes graves: controvérsias e recomendações","Falcão, Haroldo, Japiassú, André Miguel","Revista Brasileira de Terapia Intensiva; 23(1); 87-95","Revista Brasileira de Terapia Intensiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2011000100014&lang=pt" 
"S0103-507X2011000100003-scl","Diretrizes para tratamento da sepse grave/choque séptico: avaliação da perfusão tecidual","Westphal, Glauco Adrieno, Gonçalves, Anderson R., Caldeira Filho, Milton, Silva, Eliezer, Salomão, Reinaldo, Bernardo, Wanderley Marques, Machado, Flávia Ribeiro","Revista Brasileira de Terapia Intensiva; 23(1); 6-12","Revista Brasileira de Terapia Intensiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2011000100003&lang=pt" 
"S0103-507X2011000100015-scl","Lesões cerebrais agudas e sua influência sobre a motilidade gastrintestinal","Lucena, Adson Freitas de, Tibúrcio, Rachel Vasconcelos, Vasconcelos, Gregório Carolino, Ximenes, José Daylton Araújo, Cristino Filho, Gerardo, Graça, Ronaldo Vasconcelos da","Revista Brasileira de Terapia Intensiva; 23(1); 96-103","Revista Brasileira de Terapia Intensiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2011000100015&lang=pt" 
"S0103-507X2011000100004-scl","Diretrizes para tratamento da sepse grave/choque séptico: ressuscitação hemodinâmica","Westphal, Glauco Adrieno, Silva, Eliezer, Salomão, Reinaldo, Bernardo, Wanderley Marques, Machado, Flávia Ribeiro","Revista Brasileira de Terapia Intensiva; 23(1); 13-23","Revista Brasileira de Terapia Intensiva","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2011000100004&lang=pt" 
"S2179-64912011000100006-scl","Programa de remediação fonológica em escolares com dificuldades de aprendizagem","Silva, Ana Paula de Castro, Capellini, Simone Aparecida","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 13-20","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100006&lang=pt" 
"S0085-56262011000100018-scl","Toxic effects of essential plant oils in adult Sitophilus oryzae (Linnaeus) (Coleoptera, Curculionidae)","Franz, Andréa Roveré, Knaak, Neiva, Fiuza, Lidia Mariana","Revista Brasileira de Entomologia; 55(1); 116-120","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100018&lang=pt" 
"S0085-56262011000100017-scl","Diversity of the euglossine bee community (Hymenoptera, Apidae) of an Atlantic Forest remnant in southeastern Brazil","Silveira, Guilherme do Carmo, Nascimento, Anderson Machado, Sofia, Silvia Helena, Augusto, Solange Cristina","Revista Brasileira de Entomologia; 55(1); 109-115","Revista Brasileira de Entomologia","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0085-56262011000100017&lang=pt" 
"S1984-82502011000100032-scl","Molecular biology","Hirata, Mario Hiroyuki","Brazilian Journal of Pharmaceutical Sciences; 47(1); 197-197","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100032&lang=pt" 
"S1984-82502011000100031-scl","Histology","Curi, Rui","Brazilian Journal of Pharmaceutical Sciences; 47(1); 196-197","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100031&lang=pt" 
"S1984-82502011000100030-scl","Hemathology","Borelli, Primavera","Brazilian Journal of Pharmaceutical Sciences; 47(1); 196-196","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100030&lang=pt" 
"S1984-82502011000100029-scl","Food and nutrition","Menezes, Elizabete Wenzel de","Brazilian Journal of Pharmaceutical Sciences; 47(1); 195-196","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100029&lang=pt" 
"S1984-82502011000100028-scl","Food analysis","Colli, Célia, Lobo, Alexandre Rodrigues","Brazilian Journal of Pharmaceutical Sciences; 47(1); 195-195","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100028&lang=pt" 
"S1984-82502011000100027-scl","Food","Marques, Úrsula M. Lanfer","Brazilian Journal of Pharmaceutical Sciences; 47(1); 194-195","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100027&lang=pt" 
"S1984-82502011000100026-scl","Drug analysis","Singh, Anil Kumar","Brazilian Journal of Pharmaceutical Sciences; 47(1); 194-194","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100026&lang=pt" 
"S1984-82502011000100025-scl","Dentistry","Fock, Ricardo Ambrósio","Brazilian Journal of Pharmaceutical Sciences; 47(1); 193-194","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100025&lang=pt" 
"S1984-82502011000100024-scl","Bioinformatics","Santos, Sílvia Regina Cavani Jorge","Brazilian Journal of Pharmaceutical Sciences; 47(1); 193-193","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100024&lang=pt" 
"S1984-82502011000100001-scl","A colleague, a friend, a fellow in the journeys: in honor of Professor Durval Mazzei Nogueira","Barbério, José Carlos","Brazilian Journal of Pharmaceutical Sciences; 47(1); -","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100001&lang=pt" 
"S1984-82502011000100003-scl","Method development and validation for naratriptan determination in human plasma by HPLC with tandem mass spectrometry detection, and its application to bioequivalence study","Challa, Balasekhara Reddy, Awen, Bahlul Zayed Shtaiwy, Chandu, Babu Rao, Shaik, Rihana Parveen","Brazilian Journal of Pharmaceutical Sciences; 47(1); 13-22","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100003&lang=pt" 
"S1984-82502011000100005-scl","Therapeutic monoclonal antibodies: scFv patents as a marker of a new class of potential biopharmaceuticals","Pucca, Manuela Berto, Bertolini, Thaís Barboza, Barbosa, José Elpidio, Galina, Simone Vasconcelos Ribeiro, Porto, Geciane Silveira","Brazilian Journal of Pharmaceutical Sciences; 47(1); 31-38","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100005&lang=pt" 
"S1984-82502011000100012-scl","Development and validation of a HPLC analytical assay method for efavirenz tablets: a medicine for HIV infections","Viana, Osnir de Sá, Medeiros, Flávia Patrícia Morais, Grangeiro-Júnior, Severino, Albuquerque, Miracy Muniz, Soares, Mônica Felts La Roca, Soares-Sobrinho, José Lamartine, Alves, Lariza Darlene Santos, Rolim, Larissa Araújo, Silva, Keyla Emanuelle Ramos da, Rolim-Neto, Pedro José","Brazilian Journal of Pharmaceutical Sciences; 47(1); 97-102","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100012&lang=pt" 
"S1984-82502011000100014-scl","Anti-inflammatory and analgesic activities of red seaweed Dichotomaria obtusata","Vázquez, Ana Iris Frías, Sánchez, Carlos Manuel Dutok, Delgado, Neivys García, Alfonso, Ana María Suarez, Ortega, Yúlica Santos, Sánchez, Hiran Cabrera","Brazilian Journal of Pharmaceutical Sciences; 47(1); 111-118","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100014&lang=pt" 
"S1984-82502011000100015-scl","An alternate technique for isolation of Toxocara canis excretory-secretory antigens","Colli, Cristiane Maria, Elefant, Guita Rubinsky, Paludo, Marcia Liz, Guilherme, Ana Lúcia Falavigna","Brazilian Journal of Pharmaceutical Sciences; 47(1); 119-123","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100015&lang=pt" 
"S1984-82502011000100017-scl","Morpho-anatomical characters of the leaf and stem of Mandevilla coccinea (Hook. et Arn.) Woodson, Apocynaceae","Duarte, Márcia do Rocio, Larrosa, Carina Rau Rivas","Brazilian Journal of Pharmaceutical Sciences; 47(1); 137-144","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100017&lang=pt" 
"S1984-82502011000100020-scl","Characterization of gliclazide-polyethylene glycol solid dispersion and its effect on dissolution","Patil, Moreshwar Pandharinath, Gaikwad, Naresh Janardan","Brazilian Journal of Pharmaceutical Sciences; 47(1); 161-166","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100020&lang=pt" 
"S1984-82502011000100022-scl","Preliminary study to characterize differences in potential immunomodulatory effects of cyclosporine A using BALB/c and ICR mouse splenocytes","Mariño, Angélica, Plaza, David, Delgado, Gabriela","Brazilian Journal of Pharmaceutical Sciences; 47(1); 175-183","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100022&lang=pt" 
"S1984-82502011000100010-scl","Synthesis and biological evaluation of 125I-erythropoietin as a potential radiopharmaceutical agent for tumours","Clemente, Gonçalo dos Santos, Duarte, Vera Lúcia Serra","Brazilian Journal of Pharmaceutical Sciences; 47(1); 83-88","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100010&lang=pt" 
"S1984-82502011000100009-scl","Pharmaceutical assistance in local public health services in Santa Catarina (Brazil): characteristics of its organization","Veber, Ana Paula, Diehl, Eliana, Leite, Silvana Nair, Prospero, Elisete Navas Sanches","Brazilian Journal of Pharmaceutical Sciences; 47(1); 75-80","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100009&lang=pt" 
"S1984-82502011000100002-scl","Compliance with treatment: related-issues and insights for pharmacist intervention","Silva, Nilcéia Lopes da, Ribeiro, Eliane, Navarro, João Luis, Zanini, Antonio Carlos","Brazilian Journal of Pharmaceutical Sciences; 47(1); 1-12","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100002&lang=pt" 
"S1984-82502011000100008-scl","The challenge of responsible dispensing: formal education versus professional practice","Bezzegh, Nadine Judith, Goldenberg, Paulete","Brazilian Journal of Pharmaceutical Sciences; 47(1); 63-73","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100008&lang=pt" 
"S1984-82502011000100011-scl","Stability of furosemide and aminophylline in parenteral solutions","Santos, Carolina Alves dos, Mazzola, Priscila Gava, Polacwiecz, Bronislaw, Knirsch, Marcos Camargo, Cholewa, Olívia, Penna, Thereza Christina Vessoni","Brazilian Journal of Pharmaceutical Sciences; 47(1); 89-96","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100011&lang=pt" 
"S1984-82502011000100013-scl","Development of mesalazine pellets coated with methacrylic-derived polymer","Déo, Simone Cristina, Andreazza, Itamar Francisco, Possamai, João Carlos","Brazilian Journal of Pharmaceutical Sciences; 47(1); 103-109","Brazilian Journal of Pharmaceutical Sciences","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-82502011000100013&lang=pt" 
"S1135-76062011000100007-esp","Suicidio por decapitación con sierra mecánica","Rodríguez Hidalgo, B., Martínez Téllez, I., Botella López, M.C.","Cuadernos de Medicina Forense; 17(1); 39-42","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100007&lang=pt" 
"S1135-76062011000100006-esp","Orificios de entrada atípicos por proyectil de arma de fuego en cráneo","Mederos Catalano, D., Bazán Hernández, N.","Cuadernos de Medicina Forense; 17(1); 35-38","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100006&lang=pt" 
"S1135-76062011000100004-esp","Muerte súbita por metástasis de melanoma en aurícula derecha: Revisión de los tumores cardiacos","Díaz-Ruiz, S., Salguero, M., Jiménez-Martín, J.","Cuadernos de Medicina Forense; 17(1); 13-20","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100004&lang=pt" 
"S1135-76062011000100003-esp","Diagnóstico del origen y la causa de la muerte después de la autopsia médico-legal (Parte II)","Palomo Rando, J.L., Ramos Medina, V., Cruz Mera, E. de la, López Calvo, A.M.","Cuadernos de Medicina Forense; 17(1); 7-12","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100003&lang=pt" 
"S1135-76062011000100005-esp","Una visión histórica de las drogas de abuso desde la perspectiva criminológica (Parte I)","López-Muñoz, F., González, E., Serrano, M.D., Antequera, R., Alamo, C.","Cuadernos de Medicina Forense; 17(1); 21-33","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100005&lang=pt" 
"S1807-55092011000100001-scl","Editorial","Ugrinowitsch, Carlos, Corrêa, Umberto Cesar, Rubio, Kátia","Revista Brasileira de Educação Física e Esporte; 25(1); 5-5","Revista Brasileira de Educação Física e Esporte","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092011000100001&lang=pt" 
"S1807-55092011000100006-scl","Uma análise da vantagem de jogar em casa nas duas principais divisões do futebol profissional brasileiro","Almeida, Lucas Gomes de, Oliveira, Márcio Lopes de, Silva, Cristiano Diniz da","Revista Brasileira de Educação Física e Esporte; 25(1); 49-54","Revista Brasileira de Educação Física e Esporte","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092011000100006&lang=pt" 
"S1807-55092011000100009-scl","Relação entre a dimensão do campo de jogo e os comportamentos táticos do jogador de futebol","Costa, Israel Teoldo da, Garganta, Júlio, Grego, Pablo Juan, Mesquita, Isabel, Muller, Ezequiel","Revista Brasileira de Educação Física e Esporte; 25(1); 79-96","Revista Brasileira de Educação Física e Esporte","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092011000100009&lang=pt" 
"S1807-55092011000100003-scl","Motivos da prática de dança de salão nas aulas de educação física escolar","Shibukawai, Rodrigo Massami, Guimarães, Adriana Coutinho de Azevedo, Machado, Zênite, Soares, Amanda","Revista Brasileira de Educação Física e Esporte; 25(1); 19-26","Revista Brasileira de Educação Física e Esporte","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1807-55092011000100003&lang=pt" 
"S1135-76062011000100009-esp","","Dragy, ","Cuadernos de Medicina Forense; 17(1); 44-45","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100009&lang=pt" 
"S1135-76062011000100001-esp","Las ciencias forenses en el siglo XXI y la necesidad de cooperación global","Nuno Vieira, Duarte, Carracedo, Ángel","Cuadernos de Medicina Forense; 17(1); 5-5","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100001&lang=pt" 
"S1135-76062011000100002-esp","La ciencia llama a la ciencia","Martín Cazorla, F.","Cuadernos de Medicina Forense; 17(1); 6-6","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100002&lang=pt" 
"S1135-76062011000100010-esp","Error de diagnóstico y responsabilidad médica. El consejo médico complementario. Hipoglucemia vs. accidente cerebral vascular isquémico. A propósito de un caso","Vázquez, J.E.","Cuadernos de Medicina Forense; 17(1); 47-50","Cuadernos de Medicina Forense","Espanhol","2011","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1135-76062011000100010&lang=pt" 
"S2179-64912011000100004-scl","Orientação a mães de crianças do espectro autístico a respeito da comunicação e linguagem","Fernandes, Fernanda Dreux Miranda, Amato, Cibelle Albuquerque de La Higuera, Balestro, Juliana Izidro, Molini-Avejonas, Daniela Regina","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 1-7","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100004&lang=pt" 
"S2179-64912011000100005-scl","Comparação do processo evolutivo de crianças do espectro autístico em diferentes intervenções terapêuticas fonoaudiológicas","Tamanaha, Ana Carina, Perissinoto, Jacy","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 8-12","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100005&lang=pt" 
"S2179-64912011000100007-scl","Efeitos da estimulação da fluência de leitura com ênfase na prosódia","Pinto, Joana Cecilia Baptista Ramalho, Navas, Ana Luiza Gomes Pinto","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 21-26","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100007&lang=pt" 
"S2179-64912011000100008-scl","Efeito imediato do exercício de sopro sonorizado na voz do idoso","Siracusa, Maria das Graças de Paiva, Oliveira, Gisele, Madazio, Glaucya, Behlau, Mara","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 27-31","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100008&lang=pt" 
"S2179-64912011000100009-scl","Da suspeita à intervenção em surdez: caracterização deste processo na região de Campinas/SP","Sígolo, Cássia, Lacerda, Cristina Broglia Feitosa de","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 32-37","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100009&lang=pt" 
"S2179-64912011000100010-scl","Verificação da efetividade de uma ação educativa sobre proteção auditiva para trabalhadores expostos a ruído","Rocha, Clayton Henrique, Santos, Livia Haisa Damha, Moreira, Renata Rodrigues, Neves-Lobo, Ivone Ferreira, Samelli, Alessandra Giannella","Jornal da Sociedade Brasileira de Fonoaudiologia; 23(1); 38-43","Jornal da Sociedade Brasileira de Fonoaudiologia","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2179-64912011000100010&lang=pt" 
