"S1415-790X2008000100014-scl","Os efeitos do treinamento de força sobre os fatores de risco da síndrome metabólica","Guttierres, Ana Paula Muniz, Marins, João Carlos Bouzas","Revista Brasileira de Epidemiologia; 11(1); 147-158","Revista Brasileira de Epidemiologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2008000100014&lang=pt" 
"S0100-29452008000100019-scl","Aspectos biológicos de Dione juno juno (Cramer) (Lepidoptera: Nymphalidae) em genótipos de maracujazeiro","Boiça Júnior, Arlindo Leal, Angelini, Marina Robles, Oliveira, João Carlos de","Revista Brasileira de Fruticultura; 30(1); 101-105","Revista Brasileira de Fruticultura","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-29452008000100019&lang=pt" 
"S0101-98802008000100011-scl","Cirurgias colorretais no Hospital Universitário da Universidade Federal de Sergipe: três anos da criação do Serviço de Coloproctologia (série histórica)","Torres Neto, Juvenal da Rocha, Souza Júnior, Magno Cézar Amaral de, Santiago, Rodrigo Rocha, Prudente, Ana Carolina Lisboa","Revista Brasileira de Coloproctologia; 28(1); 77-83","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100011&lang=pt" 
"S1413-41522008000100001-scl","O saneamento no Brasil: políticas e interface","Andrade Neto, Cícero Onofre de","Engenharia Sanitaria e Ambiental; 13(1); 7-7","Engenharia Sanitaria e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522008000100001&lang=pt" 
"S0370-44672008000100005-scl","Experimento para quantificar a eficiência de aspersão de líquidos: aplicação em distribuidores espinha de peixe","Moraes, Marlene Silva de, Lima, José Renato Baptista de, Moraes Júnior, Deovaldo de, Lia, Luis Renato Bastos, Pizzo, Sandro Megale","Rem: Revista Escola de Minas; 61(1); 25-28","Rem: Revista Escola de Minas","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672008000100005&lang=pt" 
"S0370-44672008000100004-scl","Determinação da microtextura de um compósito nanoestruturado de Nb-Cu via EBSD","Lins, Jefferson Fabrício Cardoso, Rodrigues, Carlos Alberto, Rodrigues Jr., Durval","Rem: Revista Escola de Minas; 61(1); 19-24","Rem: Revista Escola de Minas","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0370-44672008000100004&lang=pt" 
"S0101-98802008000100014-scl","Carcinoma adenoescamoso do reto: relato de caso","Pincinato, André Luigi, Balsamo, Flávia, Lopes, Juliana Magalhães, Carvalho, Rodrigo Britto de, Borges, Alline Maciel Pinheiro, Formiga, Galdino José Sitonio","Revista Brasileira de Coloproctologia; 28(1); 95-98","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100014&lang=pt" 
"S0101-98802008000100012-scl","Preparo do intestino para colonoscopia com lactulona a 8%: modo da Santa Casa de São Paulo","Klug, Wilmar Artur, Sampaio Neto, Pedro, Fonoff, Alexandre Margutti, Fang, Chia Bin, Candelária, Paulo Azeredo","Revista Brasileira de Coloproctologia; 28(1); 84-88","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100012&lang=pt" 
"S0101-98802008000100007-scl","Constipação na gravidez","Kawaguti, Fabio Shiguehissa, Klug, Wilmar Artur, Fang, Chia Bin, Ortiz, Jorge Alberto, Capelhucnick, Peretz","Revista Brasileira de Coloproctologia; 28(1); 46-49","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100007&lang=pt" 
"S0101-98802008000100016-scl","Pseudolipomatose do cólon: relato de caso","Martinez, Carlos Augusto Real, Souza, Carlos Alberto Fontes de, Noronha, Marcelo Ramos, Alfredo, Camila Helaehil, Spadari, Ana Paula Pimentel, Bartocci, Priscilla Cecília Mendes, Priolli, Denise Gonçalves","Revista Brasileira de Coloproctologia; 28(1); 104-107","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100016&lang=pt" 
"S1413-41522008000100003-scl","Remoção de sulfato de águas residuárias industriais em reator anaeróbio de leito fixo operado em bateladas sequenciais","Sarti, Arnaldo, Silva, Ariovaldo José da, Côrtes, Roberto Sarti, Foresti, Eugenio","Engenharia Sanitaria e Ambiental; 13(1); 15-22","Engenharia Sanitaria e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522008000100003&lang=pt" 
"S1413-41522008000100011-scl","Tratamento de água para abastecimento público por ultrafiltração: avaliação comparativa através dos custos diretos de implantação e operação com os sistemas convencional e convencional com carvão ativado","Mierzwa, José Carlos, Silva, Maurício Costa Cabral da, Rodrigues, Luana Di Beo, Hespanhol, Ivanildo","Engenharia Sanitaria e Ambiental; 13(1); 78-87","Engenharia Sanitaria e Ambiental","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-41522008000100011&lang=pt" 
"S0101-98802008000100001-scl","A exenteração pélvica para o câncer de reto: avaliação dos fatores prognósticos de sobrevida em 27 pacientes operados","Costa, Sergio Renato Pais, Teixeira, Alexandre Chartuni Pereira, Lupinacci, Renato Arioni","Revista Brasileira de Coloproctologia; 28(1); 7-18","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100001&lang=pt" 
"S0101-98802008000100002-scl","Expressão das proteínas p53 e Cox-2 em adenocarcinoma intestinal e mucosa adjacente","Felin, Carlos Roberto, Rocha, Adriana Brondani da, Felin, Izabella Paz Danezi, Regner, Andréa, Grivicich, Ivana","Revista Brasileira de Coloproctologia; 28(1); 19-25","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100002&lang=pt" 
"S0101-98802008000100006-scl","Recidiva pélvica de adenocarcinoma de reto: abordagem cirúrgica","Leal, Raquel Franco, Ayrizono, Maria de Lourdes Setsuko, Fagundes, João José, Oliveira, Priscilla de Sene Portel, Ângelo, Sandro Nunes, Coy, Cláudio Saddy Rodrigues, Góes, Juvenal Ricardo Navarro","Revista Brasileira de Coloproctologia; 28(1); 40-45","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100006&lang=pt" 
"S0101-98802008000100017-scl","Câncer ano-reto-cólico: aspectos atuais III - câncer de reto - terapêutica neoadjuvante","Santos Jr, Júlio César M","Revista Brasileira de Coloproctologia; 28(1); 108-118","Revista Brasileira de Coloproctologia","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802008000100017&lang=pt" 
"S1517-70762008000100026-scl","Desenvolvimento de compostos bentonita/polímeros para aplicação em fluidos de perfuração: Parte 2","Amorim, L.V., Barbosa, M.I.R., Ferreira, H.C.","Matéria (Rio de Janeiro); 13(1); 209-219","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100026&lang=pt" 
"S1517-70762008000100030-scl","Investigação sobre a decomposição e recristalização do supercondutor de alta temperatura Bi-2223","Bispo, E.R., Polasek, A., Neves, M.A., Rizzo, F.","Matéria (Rio de Janeiro); 13(1); 238-245","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100030&lang=pt" 
"S1517-70762008000100027-scl","Reciclagem de resíduo proveniente da produção de papel em cerâmica vermelha","Pinheiro, R.M., Vieira, C.M.F., Rodriguez, R.S., Monteiro, S.N.","Matéria (Rio de Janeiro); 13(1); 220-227","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100027&lang=pt" 
"S1517-70762008000100025-scl","","De Azeredo, S.R., Bobrovnitchii, G.S., Guimarães, R.S., Filgueira, M.","Matéria (Rio de Janeiro); 13(1); 203-208","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100025&lang=pt" 
"S1517-70762008000100024-scl","Alterações microestruturais de cerâmica argilosa incorporada com rejeito de minério de ferro","Souza, C.C., Vieira, C.M.F., Monteiro, S.N.","Matéria (Rio de Janeiro); 13(1); 194-202","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100024&lang=pt" 
"S1517-70762008000100023-scl","Ensaios de tração uniaxial com variação de temperatura em adesivo utilizado em juntas coladas de tubulações de PRFV aplicado em plataformas marítimas","Pessanha, M.C.R., Dias, D.P., Filgueira, M., Paranhos, R.P.R., De Farias, O.L.","Matéria (Rio de Janeiro); 13(1); 186-193","Matéria (Rio de Janeiro)","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-70762008000100023&lang=pt" 
"S1415-65552008000100014-scl","Gestão da inovação: a economia da tecnologia no Brasil","Camargo, Elizangela Gomes","Revista de Administração Contemporânea; 12(1); 261-261","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100014&lang=pt" 
"S1415-65552008000100013-scl","Empreendedorismo, inovação e incubação de empresas: lei de inovação","Figueiredo, Marina Dantas de","Revista de Administração Contemporânea; 12(1); 257-259","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100013&lang=pt" 
"S1415-65552008000100012-scl","","Vieira, Valter Afonso","Revista de Administração Contemporânea; 12(1); 253-255","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100012&lang=pt" 
"S1415-65552008000100001-scl","Editorial","Quintella, Rogério H.","Revista de Administração Contemporânea; 12(1); -","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100001&lang=pt" 
"S1415-65552008000100004-scl","Assimetria de informação e confiança em interações cooperativas","Bertolin, Rosangela Violetti, Santos, Antônio Carlos dos, Lima, Juvêncio Braga de, Braga, Marcelo José","Revista de Administração Contemporânea; 12(1); 59-81","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100004&lang=pt" 
"S1415-65552008000100015-scl","A sociologia econômica","Emmendoerfer, Magnus Luiz","Revista de Administração Contemporânea; 12(1); 261-261","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100015&lang=pt" 
"S1415-65552008000100011-scl","Constança Basto","Mello, Renato Cotta de, Rocha, Angela da","Revista de Administração Contemporânea; 12(1); 231-252","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100011&lang=pt" 
"S1415-65552008000100002-scl","Políticas de RH: instrumentos de consenso e ambigüidade","Silva, Alfredo Rodrigues Leite da, Junquilho, Gelson Silva, Carrieri, Alexandre de Pádua","Revista de Administração Contemporânea; 12(1); 11-34","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100002&lang=pt" 
"S1415-65552008000100003-scl","Gerenciando pessoas utilizando modelos holísticos","Maciel, Cristina Mori, Silva, Arlindo Fortunato da","Revista de Administração Contemporânea; 12(1); 35-58","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100003&lang=pt" 
"S1415-65552008000100005-scl","Um modelo de avaliação da eficiência da administração pública através do método análise envoltória de dados (DEA)","Peña, Carlos Rosano","Revista de Administração Contemporânea; 12(1); 83-106","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100005&lang=pt" 
"S1415-65552008000100006-scl","Visão baseada em recursos nas instituições de ensino superior de Fortaleza: uma análise ex-ante e ex-post à LDB/ 96","Pereira, Maise Soares, Forte, Sérgio Henrique Arruda Cavalcante","Revista de Administração Contemporânea; 12(1); 107-129","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100006&lang=pt" 
"S1415-65552008000100007-scl","Estratégias competitivas na área da saúde no Brasil: um estudo exploratório","Zilber, Moisés Ari, Lazarini, Luiz Carlos","Revista de Administração Contemporânea; 12(1); 131-154","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100007&lang=pt" 
"S1415-65552008000100008-scl","Desenvolvimento de produtos no contexto das cadeias de suprimentos do setor automobilístico","Cerra, Aline Lamon, Maia, Jonas Lucio","Revista de Administração Contemporânea; 12(1); 155-176","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100008&lang=pt" 
"S1415-65552008000100009-scl","Testando teorias alternativas sobre a estrutura de capital nas empresas brasileiras","Medeiros, Otávio Ribeiro de, Daher, Cecílio Elias","Revista de Administração Contemporânea; 12(1); 177-199","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100009&lang=pt" 
"S1415-65552008000100010-scl","Análise da estrutura de endividamento: um estudo comparativo entre empresas brasileiras e americanas","Silva, Ariádine de Freitas, Valle, Mauricio Ribeiro do","Revista de Administração Contemporânea; 12(1); 201-229","Revista de Administração Contemporânea","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-65552008000100010&lang=pt" 
"S0102-311X2008000300001-scl","Febre amarela e saúde pública no Brasil","Camacho, Luiz Antonio B.","Cadernos de Saúde Pública; 24(3); 482-483","Cadernos de Saúde Pública","Inglês, Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300001&lang=pt" 
"S0102-311X2008000300004-scl","Prevalência de sintomas de anorexia nervosa e insatisfação com a imagem corporal em adolescentes do sexo feminino do Município de Florianópolis, Santa Catarina, Brasil","Alves, Emilaura, Vasconcelos, Francisco de Assis Guedes de, Calvo, Maria Cristina Marino, Neves, Janaina das","Cadernos de Saúde Pública; 24(3); 503-512","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300004&lang=pt" 
"S0102-311X2008000300008-scl","Overcoming health inequity: potential benefits of a patient-centered open-source public health infostructure","Marques Jr., Ernesto T. A., Maciel Filho, Romulo, August, Paul Nordstrom","Cadernos de Saúde Pública; 24(3); 547-557","Cadernos de Saúde Pública","Inglês","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300008&lang=pt" 
"S0102-311X2008000300013-scl","A transição da estrutura etária da população brasileira na primeira metade do século XXI","Carvalho, José Alberto Magno de, Rodríguez-Wong, Laura L.","Cadernos de Saúde Pública; 24(3); 597-605","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300013&lang=pt" 
"S0102-311X2008000300012-scl","Preditores sócio-demográficos, de estilo de vida e gineco-obstétricos das concentrações séricas ou plasmáticas de homocisteína, ácido fólico e vitaminas B12 e B6 em mulheres de baixa renda de São Paulo, Brasil","Almeida, Lana Carneiro, Tomita, Luciana Yuki, D&#039;Almeida, Vânia, Cardoso, Marly Augusto","Cadernos de Saúde Pública; 24(3); 587-596","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300012&lang=pt" 
"S0102-311X2008000300019-scl","Relacionamento probabilístico de registros: uma aplicação na área de morbidade materna grave (near miss) e mortalidade materna","Sousa, Maria Helena de, Cecatti, José Guilherme, Hardy, Ellen, Serruya, Suzanne Jacob","Cadernos de Saúde Pública; 24(3); 653-662","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300019&lang=pt" 
"S0102-311X2008000300028-scl","Psiquiatria institucional: do hospício à reforma psiquiátrica","Mângia, Elisabete Ferreira","Cadernos de Saúde Pública; 24(3); 711-713","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300028&lang=pt" 
"S0102-311X2008000300024-scl","Reflexão bioética sobre a priorização e o racionamento de cuidados de saúde: entre a utilidade social e a eqüidade","Fortes, Paulo Antonio de Carvalho","Cadernos de Saúde Pública; 24(3); 696-701","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300024&lang=pt" 
"S0102-311X2008000300023-scl","Racionamento dos cuidados de saúde: problemática inerente","Pinho, Micaela Moreira","Cadernos de Saúde Pública; 24(3); 690-695","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300023&lang=pt" 
"S0102-311X2008000300026-scl","Fórum: racionamento dos cuidados de saúde. Posfácio","Veiga, Paula Alexandra Correia Veloso","Cadernos de Saúde Pública; 24(3); 708-709","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300026&lang=pt" 
"S0102-311X2008000300027-scl","Dependência química: problema biológico, psicológico ou social?","Migott, Ana Maria Bellani","Cadernos de Saúde Pública; 24(3); 710-711","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300027&lang=pt" 
"S0102-311X2008000300022-scl","Fórum: racionamento dos cuidados de saúde. Introdução","Pinho, Micaela Moreira","Cadernos de Saúde Pública; 24(3); 687-689","Cadernos de Saúde Pública","Português","2008","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2008000300022&lang=pt" 
"S0102-311X2008000300028-spa","Psiquiatria institucional: do hospício à reforma psiquiátrica","Mângia, Elisabete Ferreira","Cadernos de Saúde Pública; 24(3); 711-713","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300028&lang=pt" 
"S0102-311X2008000300027-spa","Dependência química: problema biológico, psicológico ou social?","Migott, Ana Maria Bellani","Cadernos de Saúde Pública; 24(3); 710-711","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300027&lang=pt" 
"S0102-311X2008000300022-spa","Fórum: racionamento dos cuidados de saúde. Introdução","Pinho, Micaela Moreira","Cadernos de Saúde Pública; 24(3); 687-689","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300022&lang=pt" 
"S0102-311X2008000300001-spa","Febre amarela e saúde pública no Brasil","Camacho, Luiz Antonio B.","Cadernos de Saúde Pública; 24(3); 482-483","Cadernos de Saúde Pública","Inglês, Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300001&lang=pt" 
"S0102-311X2008000300026-spa","Fórum: racionamento dos cuidados de saúde. Posfácio","Veiga, Paula Alexandra Correia Veloso","Cadernos de Saúde Pública; 24(3); 708-709","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300026&lang=pt" 
"S0102-311X2008000300025-spa","Racionamiento vía listas de espera: medidas de mejora y posibles implicaciones","Rodríguez, Eva, Álvarez, Begoña, Abad, Pilar","Cadernos de Saúde Pública; 24(3); 702-707","Cadernos de Saúde Pública","Espanhol","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300025&lang=pt" 
"S0102-311X2008000300024-spa","Reflexão bioética sobre a priorização e o racionamento de cuidados de saúde: entre a utilidade social e a eqüidade","Fortes, Paulo Antonio de Carvalho","Cadernos de Saúde Pública; 24(3); 696-701","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300024&lang=pt" 
"S0102-311X2008000300023-spa","Racionamento dos cuidados de saúde: problemática inerente","Pinho, Micaela Moreira","Cadernos de Saúde Pública; 24(3); 690-695","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300023&lang=pt" 
"S0102-311X2008000300021-spa","Acompanhamento do crescimento em crianças menores de um ano: situação nos serviços de saúde em Pernambuco, Brasil","Carvalho, Michelle Figueiredo, Lira, Pedro Israel Cabral de, Romani, Sylvia de Azevedo Mello, Santos, Iná S., Veras, Ana Amélia Corrêa de Araújo, Batista Filho, Malaquias","Cadernos de Saúde Pública; 24(3); 675-685","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300021&lang=pt" 
"S0102-311X2008000300020-spa","Resolutividade dos serviços de saúde por inquérito domiciliar: percepção do usuário","Turrini, Ruth Natalia Teresa, Lebrão, Maria Lúcia, Cesar, Chester Luiz Galvão","Cadernos de Saúde Pública; 24(3); 663-674","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300020&lang=pt" 
"S0102-311X2008000300019-spa","Relacionamento probabilístico de registros: uma aplicação na área de morbidade materna grave (near miss) e mortalidade materna","Sousa, Maria Helena de, Cecatti, José Guilherme, Hardy, Ellen, Serruya, Suzanne Jacob","Cadernos de Saúde Pública; 24(3); 653-662","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300019&lang=pt" 
"S0102-311X2008000300018-spa","Avaliação do índice de comorbidade de Charlson em internações da região de Ribeirão Preto, São Paulo, Brasil","Martins, Mônica, Blais, Régis, Miranda, Nair Navarro de","Cadernos de Saúde Pública; 24(3); 643-652","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300018&lang=pt" 
"S0102-311X2008000300017-spa","Caracterização dos usuários e dos serviços prestados por Centros de Atenção Psicossocial Infanto-Juvenil","Hoffmann, Maria Cristina Corrêa Lopes, Santos, Darci Neves, Mota, Eduardo Luiz Andrade","Cadernos de Saúde Pública; 24(3); 633-642","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300017&lang=pt" 
"S0102-311X2008000300016-spa","O trabalho em saúde mental: um estudo de satisfação e impacto","Rebouças, Denise, Abelha, Lúcia, Legay, Letícia Fortes, Lovisi, Giovanni Marcos","Cadernos de Saúde Pública; 24(3); 624-632","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300016&lang=pt" 
"S0102-311X2008000300015-spa","Versão brasileira do Fear Avoidance Beliefs Questionnaire","Abreu, Ana Maria de, Faria, Christina Danielli Coelho de Morais, Cardoso, Sônia Maria Vicente, Teixeira-Salmela, Luci Fuscaldi","Cadernos de Saúde Pública; 24(3); 615-623","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300015&lang=pt" 
"S0102-311X2008000300014-spa","Sistema de informações hospitalares do sistema único de saúde (SIH-SUS): uma avaliação preliminar do seu desempenho no monitoramento da doença hemolítica perinatal Rh(D)","Lobato, Gustavo, Reichenheim, Michael Eduardo, Coeli, Claudia Medina","Cadernos de Saúde Pública; 24(3); 606-614","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300014&lang=pt" 
"S0102-311X2008000300013-spa","A transição da estrutura etária da população brasileira na primeira metade do século XXI","Carvalho, José Alberto Magno de, Rodríguez-Wong, Laura L.","Cadernos de Saúde Pública; 24(3); 597-605","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300013&lang=pt" 
"S0102-311X2008000300012-spa","Preditores sócio-demográficos, de estilo de vida e gineco-obstétricos das concentrações séricas ou plasmáticas de homocisteína, ácido fólico e vitaminas B12 e B6 em mulheres de baixa renda de São Paulo, Brasil","Almeida, Lana Carneiro, Tomita, Luciana Yuki, D&#039;Almeida, Vânia, Cardoso, Marly Augusto","Cadernos de Saúde Pública; 24(3); 587-596","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300012&lang=pt" 
"S0102-311X2008000300010-spa","Percepção de saúde e fatores associados em industriários de Santa Catarina, Brasil","Fonseca, Silvio Aparecido, Blank, Vera Lúcia Guimarães, Barros, Mauro Virgílio Gomes de, Nahas, Markus Vinicius","Cadernos de Saúde Pública; 24(3); 567-576","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300010&lang=pt" 
"S0102-311X2008000300009-spa","Corrimento vaginal referido entre gestantes em localidade urbana no Sul do Brasil: prevalência e fatores associados","Fonseca, Tânia M. V. da, Cesar, Juraci A., Hackenhaar, Arnildo A., Ulmi, Eduardo F., Neumann, Nelson A.","Cadernos de Saúde Pública; 24(3); 558-566","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300009&lang=pt" 
"S0102-311X2008000300008-spa","Overcoming health inequity: potential benefits of a patient-centered open-source public health infostructure","Marques Jr., Ernesto T. A., Maciel Filho, Romulo, August, Paul Nordstrom","Cadernos de Saúde Pública; 24(3); 547-557","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300008&lang=pt" 
"S0102-311X2008000300006-spa","Consentir incertezas: o consentimento informado e a (des)regulação das tecnologias de reprodução assistida","Silva, Susana Manuela Ribeiro Dias da","Cadernos de Saúde Pública; 24(3); 525-534","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300006&lang=pt" 
"S0102-311X2008000300005-spa","O modelo de regressão linear misto para dados longitudinais: uma aplicação na análise de dados antropométricos desbalanceados","Fausto, Maria Arlene, Carneiro, Mariângela, Antunes, Carlos Mauricio de Figueiredo, Pinto, Jorge Andrade, Colosimo, Enrico A.","Cadernos de Saúde Pública; 24(3); 513-524","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300005&lang=pt" 
"S0102-311X2008000300003-spa","Occupational exposure to acid mists and periodontal attachment loss","Almeida, Tatiana F. de, Vianna, Maria Isabel P., Santana, Vilma S., Gomes Filho, Isaac S.","Cadernos de Saúde Pública; 24(3); 495-502","Cadernos de Saúde Pública","Inglês","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300003&lang=pt" 
"S0102-311X2008000300002-spa","Considerações sobre a atenção domiciliária e suas aproximações com o mundo do trabalho na saúde","Kerber, Nalú Pereira da Costa, Kirchhof, Ana Lúcia Cardoso, Cezar-Vaz, Marta Regina","Cadernos de Saúde Pública; 24(3); 485-493","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300002&lang=pt" 
"S0102-311X2008000300004-spa","Prevalência de sintomas de anorexia nervosa e insatisfação com a imagem corporal em adolescentes do sexo feminino do Município de Florianópolis, Santa Catarina, Brasil","Alves, Emilaura, Vasconcelos, Francisco de Assis Guedes de, Calvo, Maria Cristina Marino, Neves, Janaina das","Cadernos de Saúde Pública; 24(3); 503-512","Cadernos de Saúde Pública","Português","2008","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2008000300004&lang=pt" 
