"S0100-204X2002000200014-scl","Desenvolvimento de Haematobia irritans em massas fecais de bovinos mantidas em laboratório","Barros, Antonio Thadeu Medeiros de","Pesquisa Agropecuária Brasileira; 37(2); 217-221","Pesquisa Agropecuária Brasileira","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-204X2002000200014&lang=pt" 
"S0102-311X2002000100035-spa","Condições para a saúde e o bem-estar? Inquérito sobre as mulheres negras do Estado do Rio de Janeiro","Cruz, Isabel Cristina Fonseca da, Pinto, Andréia Soares","Cadernos de Saúde Pública; 18(1); 340-341","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100035&lang=pt" 
"S0102-311X2002000100033-spa","Elementos para a elaboração de um projeto de promoção à saúde e desenvolvimento dos adolescentes: o olhar dos adolescentes","Muza, Gilson Maestrini, Costa, Marisa Pacini","Cadernos de Saúde Pública; 18(1); 321-328","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100033&lang=pt" 
"S0102-311X2002000100032-spa","A notificação da violência intrafamiliar contra crianças e adolescentes por profissionais de saúde","Gonçalves, Hebe Signorini, Ferreira, Ana Lúcia","Cadernos de Saúde Pública; 18(1); 315-319","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100032&lang=pt" 
"S0102-311X2002000100031-spa","Difusão científica, comunicação e saúde","Bizzo, Maria Letícia Galluzzi","Cadernos de Saúde Pública; 18(1); 307-314","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100031&lang=pt" 
"S0102-311X2002000100030-spa","Utilização de serviços de saúde por menores de cinco anos no extremo Sul do Brasil","Cesar, Juraci A., Horta, Bernardo L., Gomes, Gildo, Shehadeh, Imad, Chitolina, Juliana, Rangel, Liliani, Saraiva, Alessandra O., Oliveira, Aline K.","Cadernos de Saúde Pública; 18(1); 299-305","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100030&lang=pt" 
"S0102-311X2002000100029-spa","Avaliação dos efeitos de uma intervenção educativa para promoção do uso da Terapia de Reidratação Oral (TRO) em trabalhadores de farmácias","Oshiro, Maria de Lourdes, Castro, Lia Lusitana Cardozo de","Cadernos de Saúde Pública; 18(1); 287-297","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100029&lang=pt" 
"S0102-311X2002000100028-spa","The estimated magnitude of AIDS in Brazil: a delay correction applied to cases with lost dates","Barbosa, Maria Tereza S., Struchiner, Claudio J.","Cadernos de Saúde Pública; 18(1); 279-285","Cadernos de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100028&lang=pt" 
"S0102-311X2002000100027-spa","Processo de trabalho e saúde dos trabalhadores na produção artesanal de carvão vegetal em Minas Gerais, Brasil","Dias, Elizabeth Costa, Assunção, Ada Ávila, Guerra, Cláudio Bueno, Cano Prais, Hugo Alejandro","Cadernos de Saúde Pública; 18(1); 269-277","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100027&lang=pt" 
"S0102-311X2002000100026-spa","Câmbio na assistência perinatal como determinante de consumo e diversidade de antiinfecciosos? Estudo em UTI neonatal no Rio de Janeiro","Osorio-de-Castro, Claudia Garcia Serpa, Peixoto, Maurício Abreu Pinto, Castilho, Selma Rodrigues de","Cadernos de Saúde Pública; 18(1); 257-267","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100026&lang=pt" 
"S0102-311X2002000100025-spa","Segurança química, saúde e ambiente: perspectivas para a governança no contexto brasileiro","Freitas, Carlos Machado de, Porto, Marcelo Firpo S., Moreira, Josino Costa, Pivetta, Fatima, Machado, Jorge M. Huet, Freitas, Nilton B. B. de, Arcuri, Arline S.","Cadernos de Saúde Pública; 18(1); 249-256","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100025&lang=pt" 
"S0102-311X2002000100022-spa","A política brasileira de distribuição e produção de medicamentos anti-retrovirais: privilégio ou um direito?","Galvão, Jane","Cadernos de Saúde Pública; 18(1); 213-219","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100022&lang=pt" 
"S0102-311X2002000100021-spa","Avaliação do processo da atenção médica: adequação do tratamento de pacientes com diabetes mellitus, Pelotas, Rio Grande do Sul, Brasil","Assunção, Maria Cecília Formoso, Santos, Iná da Silva dos, Costa, Juvenal Soares Dias da","Cadernos de Saúde Pública; 18(1); 205-211","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100021&lang=pt" 
"S0102-311X2002000100020-spa","Reinventando a vida: proposta para uma abordagem sócio-antropológica do câncer de mama feminina","Gomes, Romeu, Skaba, Márcia Marília Vargas Fróes, Vieira, Roberto José da Silva","Cadernos de Saúde Pública; 18(1); 197-204","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100020&lang=pt" 
"S0102-311X2002000100019-spa","Nível de conhecimentos sobre Leishmaniose Tegumentar Americana (LTA) e uso de terapias alternativas por populações de uma área endêmica da Amazônia do Maranhão, Brasil","Moreira, Rosilene da Conceição R., Rebêlo, José Manuel Macário, Gama, Mônica Elinor Alves, Costa, Jackson Maurício L.","Cadernos de Saúde Pública; 18(1); 187-195","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100019&lang=pt" 
"S0102-311X2002000100018-spa","The Bambuí Health and Aging Study (BHAS): private health plan and medical care utilization by older adults","Lima-Costa, Maria Fernanda F., Guerra, Henrique L., Firmo, Josélia O. A., Vidigal, Pedro G., Uchoa, Elizabeth, Barreto, Sandhi M.","Cadernos de Saúde Pública; 18(1); 177-186","Cadernos de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100018&lang=pt" 
"S0102-311X2002000100016-spa","Experiência de gravidez na adolescência, fatores associados e resultados perinatais entre puérperas de baixa renda","Gama, Silvana Granado Nogueira da, Szwarcwald, Célia Landmann, Leal, Maria do Carmo","Cadernos de Saúde Pública; 18(1); 153-161","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100016&lang=pt" 
"S0102-311X2002000100014-spa","As práticas preventivas no controle da cárie dental: uma síntese de pesquisas","Chaves, Sônia Cristina Lima, Vieira-da-Silva, Lígia Maria","Cadernos de Saúde Pública; 18(1); 129-139","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100014&lang=pt" 
"S0102-311X2002000100013-spa","Caracterização das usuárias de terapia de reposição hormonal do Município de Campinas, São Paulo","Pinto Neto, Aarão Mendes, Pedro, Adriana Orcesi, Hardy, Ellen, Osis, Maria José Duarte, Costa-Paiva, Lúcia Helena Simões da, Martinez, Edson Zangiacomi","Cadernos de Saúde Pública; 18(1); 121-127","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100013&lang=pt" 
"S0102-311X2002000100012-spa","Uma metodologia para avaliar e ampliar o conhecimento de adolescentes do ensino fundamental sobre acidentes de trabalho","Lima, Maria Imaculada Medina, Câmara, Volney de Magalhães","Cadernos de Saúde Pública; 18(1); 115-120","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100012&lang=pt" 
"S0102-311X2002000100011-spa","A reprodução social da hanseníase: um estudo do perfil de doentes com hanseníase no Município de São Paulo","Helene, Lúcia Maria Frazão, Salum, Maria Josefina Leuba","Cadernos de Saúde Pública; 18(1); 101-113","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100011&lang=pt" 
"S0102-311X2002000100010-spa","Uso de métodos anticoncepcionais e adequação de contraceptivos hormonais orais na cidade de Pelotas, Rio Grande do Sul, Brasil: 1992 e 1999","Dias-da-Costa, Juvenal Soares, Gigante, Denise Petrucci, Menezes, Ana Maria Baptista, Olinto, Maria Teresa Anselmo, Macedo, Silvia, Britto, Marcelo Alexandre Pinto de, Fuchs, Sandra Costa","Cadernos de Saúde Pública; 18(1); 93-99","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100010&lang=pt" 
"S0102-311X2002000100008-spa","Signos, significados e ações associados à doença de Chagas","Uchôa, Elizabeth, Firmo, Josélia O. A., Dias, Elizabeth C., Pereira, Maria Stella N., Gontijo, Eliane D.","Cadernos de Saúde Pública; 18(1); 71-79","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100008&lang=pt" 
"S0102-311X2002000100007-spa","Qualidade do valor da medida de massa corporal nos Centros Municipais de Saúde do Município do Rio de Janeiro, 1996","Capelli, Jane de Carlos Santana, Anjos, Luiz Antonio dos, Castro, Inês Rugani Ribeiro de","Cadernos de Saúde Pública; 18(1); 63-70","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100007&lang=pt" 
"S0102-311X2002000100006-spa","Manejo de infecções respiratórias agudas em crianças: avaliação em unidades de saúde do Rio de Janeiro","Cunha, Antonio José Ledo Alves da","Cadernos de Saúde Pública; 18(1); 55-61","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100006&lang=pt" 
"S0102-311X2002000100005-spa","Suggestion of an inverse relationship between perception of occupational risks and work-related injuries","Cordeiro, Ricardo","Cadernos de Saúde Pública; 18(1); 45-54","Cadernos de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100005&lang=pt" 
"S0102-311X2002000100002-spa","A fluorose dentária no Brasil: uma revisão crítica","Cangussu, Maria Cristina Teixeira, Narvai, Paulo Capel, Castellanos Fernandez, Roberto, Djehizian, Valquíria","Cadernos de Saúde Pública; 18(1); 7-15","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100002&lang=pt" 
"S0102-311X2002000100003-scl","Chemical exposure during pregnancy and oral clefts in newborns","Leite, Isabel Cristina Gonçalves, Paumgartten, Francisco José Roma, Koifman, Sérgio","Cadernos de Saúde Pública; 18(1); 17-31","Cadernos de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100003&lang=pt" 
"S0102-311X2002000100004-scl","Câncer na infância: análise comparativa da incidência, mortalidade e sobrevida em Goiânia (Brasil) e outros países","Braga, Patrícia Emília, Latorre, Maria do Rosário Dias de Oliveira, Curado, Maria Paula","Cadernos de Saúde Pública; 18(1); 33-44","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100004&lang=pt" 
"S0102-311X2002000100008-scl","Signos, significados e ações associados à doença de Chagas","Uchôa, Elizabeth, Firmo, Josélia O. A., Dias, Elizabeth C., Pereira, Maria Stella N., Gontijo, Eliane D.","Cadernos de Saúde Pública; 18(1); 71-79","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100008&lang=pt" 
"S0102-311X2002000100009-scl","Avaliação da qualidade de vida em pacientes laringectomizados: uma revisão sistemática","Moreno, Arlinda B., Lopes, Claudia S.","Cadernos de Saúde Pública; 18(1); 81-92","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100009&lang=pt" 
"S0102-311X2002000100010-scl","Uso de métodos anticoncepcionais e adequação de contraceptivos hormonais orais na cidade de Pelotas, Rio Grande do Sul, Brasil: 1992 e 1999","Dias-da-Costa, Juvenal Soares, Gigante, Denise Petrucci, Menezes, Ana Maria Baptista, Olinto, Maria Teresa Anselmo, Macedo, Silvia, Britto, Marcelo Alexandre Pinto de, Fuchs, Sandra Costa","Cadernos de Saúde Pública; 18(1); 93-99","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100010&lang=pt" 
"S0102-311X2002000100014-scl","As práticas preventivas no controle da cárie dental: uma síntese de pesquisas","Chaves, Sônia Cristina Lima, Vieira-da-Silva, Lígia Maria","Cadernos de Saúde Pública; 18(1); 129-139","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100014&lang=pt" 
"S0102-311X2002000100015-scl","As concepções de risco e de prevenção segundo a ótica dos usuários de drogas injetáveis","Deslandes, Suely Ferreira, Mendonça, Eduardo Alves, Caiaffa, Waleska Teixeira, Doneda, Denise","Cadernos de Saúde Pública; 18(1); 141-151","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100015&lang=pt" 
"S0102-311X2002000100016-scl","Experiência de gravidez na adolescência, fatores associados e resultados perinatais entre puérperas de baixa renda","Gama, Silvana Granado Nogueira da, Szwarcwald, Célia Landmann, Leal, Maria do Carmo","Cadernos de Saúde Pública; 18(1); 153-161","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100016&lang=pt" 
"S0102-311X2002000100017-scl","Adaptação transcultural para o português do instrumento &quot;Revised Conflict Tactics Scales (CTS2)&quot; utilizado para identificar violência entre casais","Moraes, Claudia Leite, Hasselmann, Maria Helena, Reichenheim, Michael E.","Cadernos de Saúde Pública; 18(1); 163-176","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100017&lang=pt" 
"S0102-311X2002000100018-scl","The Bambuí Health and Aging Study (BHAS): private health plan and medical care utilization by older adults","Lima-Costa, Maria Fernanda F., Guerra, Henrique L., Firmo, Josélia O. A., Vidigal, Pedro G., Uchoa, Elizabeth, Barreto, Sandhi M.","Cadernos de Saúde Pública; 18(1); 177-186","Cadernos de Saúde Pública","Inglês","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100018&lang=pt" 
"S0102-311X2002000100019-scl","Nível de conhecimentos sobre Leishmaniose Tegumentar Americana (LTA) e uso de terapias alternativas por populações de uma área endêmica da Amazônia do Maranhão, Brasil","Moreira, Rosilene da Conceição R., Rebêlo, José Manuel Macário, Gama, Mônica Elinor Alves, Costa, Jackson Maurício L.","Cadernos de Saúde Pública; 18(1); 187-195","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100019&lang=pt" 
"S0102-311X2002000100020-scl","Reinventando a vida: proposta para uma abordagem sócio-antropológica do câncer de mama feminina","Gomes, Romeu, Skaba, Márcia Marília Vargas Fróes, Vieira, Roberto José da Silva","Cadernos de Saúde Pública; 18(1); 197-204","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100020&lang=pt" 
"S0102-311X2002000100021-scl","Avaliação do processo da atenção médica: adequação do tratamento de pacientes com diabetes mellitus, Pelotas, Rio Grande do Sul, Brasil","Assunção, Maria Cecília Formoso, Santos, Iná da Silva dos, Costa, Juvenal Soares Dias da","Cadernos de Saúde Pública; 18(1); 205-211","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100021&lang=pt" 
"S0102-311X2002000100022-scl","A política brasileira de distribuição e produção de medicamentos anti-retrovirais: privilégio ou um direito?","Galvão, Jane","Cadernos de Saúde Pública; 18(1); 213-219","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100022&lang=pt" 
"S0102-311X2002000100023-scl","Padrão de mortalidade por câncer em trabalhadores eletricitários","Mattos, Inês E., Sauaia, Naim, Menezes, Paulo R.","Cadernos de Saúde Pública; 18(1); 221-233","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100023&lang=pt" 
"S0102-311X2002000100025-scl","Segurança química, saúde e ambiente: perspectivas para a governança no contexto brasileiro","Freitas, Carlos Machado de, Porto, Marcelo Firpo S., Moreira, Josino Costa, Pivetta, Fatima, Machado, Jorge M. Huet, Freitas, Nilton B. B. de, Arcuri, Arline S.","Cadernos de Saúde Pública; 18(1); 249-256","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100025&lang=pt" 
"S0102-311X2002000100026-scl","Câmbio na assistência perinatal como determinante de consumo e diversidade de antiinfecciosos? Estudo em UTI neonatal no Rio de Janeiro","Osorio-de-Castro, Claudia Garcia Serpa, Peixoto, Maurício Abreu Pinto, Castilho, Selma Rodrigues de","Cadernos de Saúde Pública; 18(1); 257-267","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100026&lang=pt" 
"S0102-311X2002000100027-scl","Processo de trabalho e saúde dos trabalhadores na produção artesanal de carvão vegetal em Minas Gerais, Brasil","Dias, Elizabeth Costa, Assunção, Ada Ávila, Guerra, Cláudio Bueno, Cano Prais, Hugo Alejandro","Cadernos de Saúde Pública; 18(1); 269-277","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100027&lang=pt" 
"S0102-311X2002000100029-scl","Avaliação dos efeitos de uma intervenção educativa para promoção do uso da Terapia de Reidratação Oral (TRO) em trabalhadores de farmácias","Oshiro, Maria de Lourdes, Castro, Lia Lusitana Cardozo de","Cadernos de Saúde Pública; 18(1); 287-297","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100029&lang=pt" 
"S0102-311X2002000100031-scl","Difusão científica, comunicação e saúde","Bizzo, Maria Letícia Galluzzi","Cadernos de Saúde Pública; 18(1); 307-314","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100031&lang=pt" 
"S0102-311X2002000100034-scl","Residência médica em pediatria: no campo de prática","Villar, Maria Auxiliadora Monteiro, Cardoso, Maria Helena Cabral de Almeida","Cadernos de Saúde Pública; 18(1); 329-339","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100034&lang=pt" 
"S0102-311X2002000100033-scl","Elementos para a elaboração de um projeto de promoção à saúde e desenvolvimento dos adolescentes: o olhar dos adolescentes","Muza, Gilson Maestrini, Costa, Marisa Pacini","Cadernos de Saúde Pública; 18(1); 321-328","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100033&lang=pt" 
"S0102-311X2002000100013-scl","Caracterização das usuárias de terapia de reposição hormonal do Município de Campinas, São Paulo","Pinto Neto, Aarão Mendes, Pedro, Adriana Orcesi, Hardy, Ellen, Osis, Maria José Duarte, Costa-Paiva, Lúcia Helena Simões da, Martinez, Edson Zangiacomi","Cadernos de Saúde Pública; 18(1); 121-127","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100013&lang=pt" 
"S0102-311X2002000100003-spa","Chemical exposure during pregnancy and oral clefts in newborns","Leite, Isabel Cristina Gonçalves, Paumgartten, Francisco José Roma, Koifman, Sérgio","Cadernos de Saúde Pública; 18(1); 17-31","Cadernos de Saúde Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100003&lang=pt" 
"S0102-311X2002000100004-spa","Câncer na infância: análise comparativa da incidência, mortalidade e sobrevida em Goiânia (Brasil) e outros países","Braga, Patrícia Emília, Latorre, Maria do Rosário Dias de Oliveira, Curado, Maria Paula","Cadernos de Saúde Pública; 18(1); 33-44","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100004&lang=pt" 
"S0102-311X2002000100009-spa","Avaliação da qualidade de vida em pacientes laringectomizados: uma revisão sistemática","Moreno, Arlinda B., Lopes, Claudia S.","Cadernos de Saúde Pública; 18(1); 81-92","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100009&lang=pt" 
"S0102-311X2002000100015-spa","As concepções de risco e de prevenção segundo a ótica dos usuários de drogas injetáveis","Deslandes, Suely Ferreira, Mendonça, Eduardo Alves, Caiaffa, Waleska Teixeira, Doneda, Denise","Cadernos de Saúde Pública; 18(1); 141-151","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100015&lang=pt" 
"S0102-311X2002000100017-spa","Adaptação transcultural para o português do instrumento &quot;Revised Conflict Tactics Scales (CTS2)&quot; utilizado para identificar violência entre casais","Moraes, Claudia Leite, Hasselmann, Maria Helena, Reichenheim, Michael E.","Cadernos de Saúde Pública; 18(1); 163-176","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100017&lang=pt" 
"S0102-311X2002000100023-spa","Padrão de mortalidade por câncer em trabalhadores eletricitários","Mattos, Inês E., Sauaia, Naim, Menezes, Paulo R.","Cadernos de Saúde Pública; 18(1); 221-233","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100023&lang=pt" 
"S0102-311X2002000100024-spa","Indivíduo e a mudança nas organizações de saúde: contribuições da psicossociologia","Azevedo, Creuza da Silva, Braga Neto, Francisco Campos, Sá, Marilene de Castilho","Cadernos de Saúde Pública; 18(1); 235-247","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100024&lang=pt" 
"S0102-311X2002000100034-spa","Residência médica em pediatria: no campo de prática","Villar, Maria Auxiliadora Monteiro, Cardoso, Maria Helena Cabral de Almeida","Cadernos de Saúde Pública; 18(1); 329-339","Cadernos de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2002000100034&lang=pt" 
"S0102-311X2002000100002-scl","A fluorose dentária no Brasil: uma revisão crítica","Cangussu, Maria Cristina Teixeira, Narvai, Paulo Capel, Castellanos Fernandez, Roberto, Djehizian, Valquíria","Cadernos de Saúde Pública; 18(1); 7-15","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100002&lang=pt" 
"S0102-311X2002000100011-scl","A reprodução social da hanseníase: um estudo do perfil de doentes com hanseníase no Município de São Paulo","Helene, Lúcia Maria Frazão, Salum, Maria Josefina Leuba","Cadernos de Saúde Pública; 18(1); 101-113","Cadernos de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2002000100011&lang=pt" 
"S0034-89102002000100005-spa","Magnitude, distribuição espacial e tendência da anemia em pré-escolares da Paraíba","Oliveira, Rejane Santana de, Diniz, Alcides da Silva, Benigna, Maria José Cariri, Miranda-Silva, Solange Maria, Lola, Margarida Maria, Gonçalves, Maria Conceição, Asciutti-Moura, Luiza, Rivera, Maria Amélia, Santos, Leonor Maria Pacheco","Revista de Saúde Pública; 36(1); 26-32","Revista de Saúde Pública","Português","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0034-89102002000100005&lang=pt" 
"S0034-89102002000100005-scl","Magnitude, distribuição espacial e tendência da anemia em pré-escolares da Paraíba","Oliveira, Rejane Santana de, Diniz, Alcides da Silva, Benigna, Maria José Cariri, Miranda-Silva, Solange Maria, Lola, Margarida Maria, Gonçalves, Maria Conceição, Asciutti-Moura, Luiza, Rivera, Maria Amélia, Santos, Leonor Maria Pacheco","Revista de Saúde Pública; 36(1); 26-32","Revista de Saúde Pública","Português","2002","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-89102002000100005&lang=pt" 
"S1020-49892002000200001-spa","Un mundo posible","Mohs, Edgar","Revista Panamericana de Salud Pública; 11(2); 69-71","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200001&lang=pt" 
"S1020-49892002000200010-spa","Los suplementos de vitamina A reducen los efectos adversos de la infección por VIH-1, de la malaria y de las diarreas infecciosas sobre el crecimiento infantil","","Revista Panamericana de Salud Pública; 11(2); 112-113","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200010&lang=pt" 
"S1020-49892002000200009-spa","Relación entre las características del consumo de alcohol y la tensión arterial","","Revista Panamericana de Salud Pública; 11(2); 112-112","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200009&lang=pt" 
"S1020-49892002000200008-spa","La infección persistente por papilomavirus humanos predice la neoplasia intraepitelial cervical","","Revista Panamericana de Salud Pública; 11(2); 112-112","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200008&lang=pt" 
"S1020-49892002000200003-spa","Behavioral problems and tobacco use among adolescents in Central America and the Dominican Republic","Vittetoe, Kenneth, Lopez, Marsha F., Delva, Jorge, Wagner, Fernando, Anthony, James C.","Revista Panamericana de Salud Pública; 11(2); 76-82","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200003&lang=pt" 
"S1020-49892002000200016-spa","Exposición laboral a los virus de la hepatitis B y C y al virus de la inmunodeficiencia humana","","Revista Panamericana de Salud Pública; 11(2); 132-141","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200016&lang=pt" 
"S1020-49892002000200007-spa","Adaptación cultural de instrumentos utilizados en salud ocupacional","Alexandre, Neusa Maria Costa, Guirardello, Edinêis de Brito","Revista Panamericana de Salud Pública; 11(2); 109-111","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200007&lang=pt" 
"S1020-49892002000200015-spa","Improving public health by more effectively regulating tobacco products","","Revista Panamericana de Salud Pública; 11(2); 128-128","Revista Panamericana de Salud Pública","Inglês","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200015&lang=pt" 
"S1020-49892002000200012-spa","Los anticonceptivos orales y el riesgo de infarto del miocardio","","Revista Panamericana de Salud Pública; 11(2); 115-116","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200012&lang=pt" 
"S1020-49892002000200011-spa","Cumplimiento del tratamiento antirretrovírico en pacientes con infección por VIH/sida","","Revista Panamericana de Salud Pública; 11(2); 114-115","Revista Panamericana de Salud Pública","Espanhol","2002","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1020-49892002000200011&lang=pt" 
