"S0187-71512013000300002-mex","Nueva combinación para una especie del género Serjania (Sapindaceae-Paullinieae) endémica en México","Ferrucci, María S., Medina-Lemos, Rosalinda","Acta botánica mexicana; (104); 19-29","Acta botánica mexicana","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-71512013000300002&lang=pt" 
"S0120-53072013000200014-col","HIV/AIDS in childhood and adolescence. Trends in Brazilian scientific production","Cardoso de Paula, Cristiane, Cabral, Ivone Evangelista, de Oliveira Souza, Ivis Emilia, Netto de Brum, Crhis, Bohrer da Silva, Clarissa, de Mello Padoin, Stela Maris","Investigación y Educación en Enfermería; 31(2); 277-286","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200014&lang=pt" 
"S0120-53072013000200015-col","Spirituality and low-risk consumption of alcohol in young adults","Díaz Heredia, Luz Patricia, Muñoz Sánchez, Alba Idaly","Investigación y Educación en Enfermería; 31(2); 287-294","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200015&lang=pt" 
"S0120-53072013000200012-col","Assessment of nursing students&#039; self-esteem at a university in the South of Minas Gerais (Brazil)","Lopes Chaves, Erika Cássia, Prado Simão, Talita, de Oliveira, Iara Siqueira, Prado de Souza, Isis, Hollanda Iunes, Denise, Alves Nogueira, Denismar","Investigación y Educación en Enfermería; 31(2); 261-269","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200012&lang=pt" 
"S0120-53072013000200013-col","Depression in women. Concept analysis from the nursing perspective","Armendáriz García, Nora Angélica, Alonso Castillo, María Magdalena, López García, Karla Selene, Castillo, Bertha Alicia Alonso","Investigación y Educación en Enfermería; 31(2); 270-276","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200013&lang=pt" 
"S0120-53072013000200010-col","Nursing care from the perspective of ethics of care and of gender","Burgos Saelzer, Cecilia Beatriz","Investigación y Educación en Enfermería; 31(2); 243-251","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200010&lang=pt" 
"S0120-53072013000200011-col","Voice disorders in teachers. Implications for occupational health nursing care","Cezar Vaz, Marta Regina, de Oliveira Severo, Luana, Miritz Borges, Anelise, Alves Bonow, Clarice, Pereira Rocha, Laurelize, de Almeida, Marlise Capa Verde","Investigación y Educación en Enfermería; 31(2); 252-260","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200011&lang=pt" 
"S0120-53072013000200018-col","Management of resources in nursing: beyond leadership. Our will to be and do","Cano Serna, Delby Antonio, Correa Bolívar, Natalia Andrea, Flórez Rendón, Weimar Alexander, Giraldo Giraldo, Yaison Dorney, Monsalve Cuervo, Mónica Katerín, Restrepo Otálvaro, Andrés Felipe","Investigación y Educación en Enfermería; 31(2); 305-314","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200018&lang=pt" 
"S0120-53072013000200009-col","Beliefs and practices of caring for pregnant women with diagnosis of fetal malformation","Argote-Oviedo, Luz àngela, Escobar-Marín, Alcira, Hernández-Sampayo, Luzmila, Morales-Viana, Liliana Cristina, Vásquez-Truissi, Martha Lucía","Investigación y Educación en Enfermería; 31(2); 234-242","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200009&lang=pt" 
"S0120-53072013000200008-col","Violence and discrimination against nursing students in a Colombian public university","Moreno-Cubillos, Carmen Leonor, Sepúlveda-Gallego, Luz Elena","Investigación y Educación en Enfermería; 31(2); 226-233","Investigación y Educación en Enfermería","Inglês, Espanhol","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200008&lang=pt" 
"S0120-53072013000200001-col","Theory generation: from evidence to practice","","Investigación y Educación en Enfermería; 31(2); 179-180","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200001&lang=pt" 
"S0120-53072013000200003-col","Student&#039;s participation in the development of the pedagogical project in a Nursing program","Freitas e Silva Maia, Natália Maria, Vilar Teixeira Nunes, Benevina Maria, Batista Moura, Maria Eliete","Investigación y Educación en Enfermería; 31(2); 183-190","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200003&lang=pt" 
"S0120-53072013000200002-col","Practice Based on Evidence: An opportunity for quality care","Barría-Pailaquilen, René Mauricio","Investigación y Educación en Enfermería; 31(2); 181-182","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200002&lang=pt" 
"S0120-53072013000200005-col","Characteristics of patients hospitalized at an intensive care unit due to drug abuse","Antunes, Flávia, Félix de Oliveira, Magda Lúcia","Investigación y Educación en Enfermería; 31(2); 201-209","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200005&lang=pt" 
"S0120-53072013000200004-col","Experience of family members as a result of children&#039;s hospitalization at the Intensive Care Unit","Martins Faria Faddul Alves, Maria Virginia, Gonzaga Cordeiro, Juliana, Bronzato Luppi, Claudia Helena, Trevizani Nitsche, Maria José, Leite Rosa Olbrich, Sandra Regina","Investigación y Educación en Enfermería; 31(2); 191-200","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200004&lang=pt" 
"S0120-53072013000200007-col","The nursing team and the family member accompanying adult patients in the hospital context. An exploratory study","dos Santos, Thayane Dias, de Oliveira Aquino, Alessandra Cristina, de Pinho Chibante, Carla Lube, do Espírito Santo, Fátima Helena","Investigación y Educación en Enfermería; 31(2); 218-225","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200007&lang=pt" 
"S0120-53072013000200006-col","Perception of nursing students about behaviors and ethical aspects involved in patient data collection","Reis Pessalacia, Juliana Dias, Martins Tavares, Bruna, Castro de Faria, Fabiana, Oliveira, Samantha, Chaves de Souza, Cristiane","Investigación y Educación en Enfermería; 31(2); 210-217","Investigación y Educación en Enfermería","Inglês, Português","2013","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-53072013000200006&lang=pt" 
"S1516-35982013000700003-scl","Reproductive efficiency of Nellore cows nursing Nellore or crossbred Simmental × Nellore calves","Vargas Junior, Fernando Miranda de, Wechsler, Francisco Stefano, Oliveira, Marcus Vinicius Morais de, Seno, Leonardo de Oliveira, Fernandes, Alexandre Rodrigo Mendes, Camilo, Fernando Rossi","Revista Brasileira de Zootecnia; 42(7); 475-480","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700003&lang=pt" 
"S1516-35982013000700002-scl","Influence of low-stress handling on reactivity score and pregnancy rate during fixed-time artificial insemination in Nellore cows","Tirloni, Rayf Roberto, Rocha, Fábio Alcântara, Lourenço, Fábio José, Martins, Lílian Rigatto","Revista Brasileira de Zootecnia; 42(7); 471-474","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700002&lang=pt" 
"S1516-35982013000700010-scl","Effect of feed restriction on organs and intestinal mucosa of growing rabbits","Oliveira, Maria Cristina de, Silva, Diones Montes da, Dias, Daisa Mirelle Borges","Revista Brasileira de Zootecnia; 42(7); 530-534","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700010&lang=pt" 
"S1516-35982013000700004-scl","Limestone particle size and artificial light for laying hens in the second laying cycle","Oliveira, Alexsandro Nunes de, Freitas, Ednardo Rodrigues, Filgueira, Thales Marcel Bezerra, Cruz, Carlos Eduardo Braga, Nascimento, Germano Augusto Jerônimo do","Revista Brasileira de Zootecnia; 42(7); 481-488","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700004&lang=pt" 
"S1516-35982013000700005-scl","Digestible lysine levels in diets for laying Japanese quails","Ribeiro, Cleverson Luís Nascimento, Barreto, Sergio Luiz de Toledo, Reis, Renata de Souza, Muniz, Jorge Cunha Lima, Donzele, Juarez Lopes, Gomes, Paulo Cezar, Vargas Júnior, José Geraldo de, Albino, Luiz Fernando Teixeira","Revista Brasileira de Zootecnia; 42(7); 489-495","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700005&lang=pt" 
"S1516-35982013000700006-scl","Effect of plasma and/or yeast extract on performance and intestinal morphology of piglets from 7 to 63 days of age","Rigueira, Leandro César Milagres, Thomaz, Maria Cristina, Rigueira, Dalton César Milagres, Pascoal, Leonardo Augusto Fonseca, Amorim, Alessandro Borges, Budiño, Fábio Enrique Lemos","Revista Brasileira de Zootecnia; 42(7); 496-503","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700006&lang=pt" 
"S1516-35982013000700007-scl","Nutritional requirements of digestible threonine for growing meat-type quails","Ton, Ana Paula Silva, Furlan, Antonio Claudio, Martins, Elias Nunes, Batista, Eliany, Pasquetti, Tiago Junior, Scherer, Carina, Iwahashi, Alexandre Shigueki, Quadros, Thays Cristina Oliveira de","Revista Brasileira de Zootecnia; 42(7); 504-510","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700007&lang=pt" 
"S1516-35982013000700008-scl","Effects of BST and high energy diet on gene expression in mammary parenchyma of dairy heifers","Lew, Betina Joyce, Oliveira, Mauro Dal Secco de, Freitas Júnior, José Esler de, Carvalho, Marina Vieira de, Rêgo, Aníbal Coutinho do, Rennó, Francisco Palma","Revista Brasileira de Zootecnia; 42(7); 511-520","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700008&lang=pt" 
"S1516-35982013000700009-scl","Comparison of extensive and intensive pig production systems in Uruguay in terms of ethologic, physiologic and meat quality parameters","Blumetto Velazco, Oscar Ricardo, Calvet Sanz, Salvador, Estellés Barber, Fernando, Villagrá García, Arantxa","Revista Brasileira de Zootecnia; 42(7); 521-529","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700009&lang=pt" 
"S1516-35982013000700001-scl","Influence of environmental factors on ponderal performance and morphometric characteristics of lambs of different genetic groups from birth to weaning","Koritiaki, Natália Albieri, Ribeiro, Edson Luis de Azambuja, Mizubuti, Ivone Yurika, Silva, Leandro das Dores Ferreira da, Barbosa, Marco Aurélio Alves de Freitas, Bumbieris Junior, Valter Harry, Castro, Filipe Alexandre Boscaro de, Constantino, Camila","Revista Brasileira de Zootecnia; 42(7); 463-470","Revista Brasileira de Zootecnia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-35982013000700001&lang=pt" 
"S0042-96862013000700003-spa","Placing populations&#039; health at the heart of the post-2015 agenda","Presern, Carole","Bulletin of the World Health Organization; 91(7); 467-467","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700003&lang=pt" 
"S0042-96862013000700002-spa","BRICS and global health: a call for papers","Zurn, Pascal, Romisch-Diouf, Marie-Andrée, Acharya, Shambhu, Barber, Sarah Louise, Menabde, Natela, Migliorini, Luigi, Molina, Joaquin, O&#039;Leary, Michael J","Bulletin of the World Health Organization; 91(7); 466-466","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700002&lang=pt" 
"S0042-96862013000700001-spa","","","Bulletin of the World Health Organization; 91(7); 465-465","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700001&lang=pt" 
"S0042-96862013000700006-spa","Technology transfer aids hearing","","Bulletin of the World Health Organization; 91(7); 471-472","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700006&lang=pt" 
"S0042-96862013000700005-spa","Public health round-up","","Bulletin of the World Health Organization; 91(7); 469-470","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700005&lang=pt" 
"S0042-96862013000700013-spa","Estimating health expenditure shares from household surveys","Lavado, Rouselle F, Brooks, Benjamin PC, Hanlon, Michael","Bulletin of the World Health Organization; 91(7); 519-524","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700013&lang=pt" 
"S0042-96862013000700016-spa","Reaching the poor with adequately iodized salt through the Supplementary Nutrition Programme and Midday Meal Scheme in Madhya Pradesh, India","Rah, Jee H, Garg, Aashima, Naidu, Brij RG, Agrawal, Dwarka D, Pandey, Richa S, Aguayo, Victor M","Bulletin of the World Health Organization; 91(7); 540-544","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700016&lang=pt" 
"S0042-96862013000700004-spa","Ensuring food safety and nutrition security to protect consumer health: 50 years of the Codex Alimentarius Commission","Tritscher, Angelika, Miyagishima, Kazuaki, Nishida, Chizuru, Branca, Francesco","Bulletin of the World Health Organization; 91(7); 468-468","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700004&lang=pt" 
"S0042-96862013000700007-spa","Testing transparency","","Bulletin of the World Health Organization; 91(7); 473-474","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000700007&lang=pt" 
"S0256-95742013000700001-sza","The &#039;boom&#039; in medical malpractice claims patients could be the losers","Seggie, Janet","SAMJ: South African Medical Journal; 103(7); 433-433","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700001&lang=pt" 
"S0256-95742013000700002-sza","","Saggie, Janet","SAMJ: South African Medical Journal; 103(7); -","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700002&lang=pt" 
"S0256-95742013000700003-sza","Affordability of National Health Insurance ... and definition of a billion","Craven, Stephen A, Edge, Jenny","SAMJ: South African Medical Journal; 103(7); -","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700003&lang=pt" 
"S0256-95742013000700004-sza","Who will do an ERCP on me when I&#039;m retired?","Ziady, Chris, Bond, Robert, Nwokolo, Chuka, Mulder, Chris Jacobus J","SAMJ: South African Medical Journal; 103(7); 435-435","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700004&lang=pt" 
"S0256-95742013000700005-sza","Legality of circumcision in South Africa","Millard, Peter S, Goldstuck, Norman","SAMJ: South African Medical Journal; 103(7); -","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700005&lang=pt" 
"S0256-95742013000700006-sza","Impact and cost of algorithms for the diagnosis of adults with pulmonary tuberculosis in South Africa","Schnippel, Kathryn, Long, Lawrence, Meyer-Rath, Gesine, Sanne, Ian, Rosen, Sydney, Stevens, Wendy","SAMJ: South African Medical Journal; 103(7); -","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700006&lang=pt" 
"S0256-95742013000700007-sza","Academy of Science of South Africa launches a mapping survey of life science research and diagnostic activity in South Africa","Bezuidenhout, L, Gould, C, Farrant, J","SAMJ: South African Medical Journal; 103(7); -","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700007&lang=pt" 
"S0256-95742013000700008-sza","Justice through the J88: The doctor&#039;s role in the criminal justice system","Rowe, Kirsten, Botha, Hendrik, Mahomed, Hassan, Schlemmer, Arina","SAMJ: South African Medical Journal; 103(7); 437-437","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700008&lang=pt" 
"S0256-95742013000700009-sza","Audit of medical records: Use of a structured form in emergency departments","Motara, F, Bentley, A, Mahomed, Z, Moolla, M, Laher, A, Sparks, B","SAMJ: South African Medical Journal; 103(7); 438-438","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700009&lang=pt" 
"S0256-95742013000700010-sza","A physicians &#039;quality of presence&#039; - a vital therapeutic tool","Bateman, Chris","SAMJ: South African Medical Journal; 103(7); 439-440","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700010&lang=pt" 
"S0256-95742013000700011-sza","How big pharma and regulators fail clinicians","Bateman, Chris","SAMJ: South African Medical Journal; 103(7); 439-440","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700011&lang=pt" 
"S0256-95742013000700012-sza","Karabus saga raises wider issues","Bateman, Chris","SAMJ: South African Medical Journal; 103(7); 442-443","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700012&lang=pt" 
"S0256-95742013000700013-sza","Regulatory environment needs a shake-up - Broomberg","Bateman, Chris","SAMJ: South African Medical Journal; 103(7); 443-445","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700013&lang=pt" 
"S0256-95742013000700014-sza","Edward Joseph (Joe) Stewart","Stewart, Chantal","SAMJ: South African Medical Journal; 103(7); 446-446","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700014&lang=pt" 
"S0256-95742013000700015-sza","Francois Johannes Andries Smit","Swart, Edgar","SAMJ: South African Medical Journal; 103(7); 446-446","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700015&lang=pt" 
"S0256-95742013000700016-sza","Evidence-based medicine - are we boiling the frog?","Muckart, D J J","SAMJ: South African Medical Journal; 103(7); 447-448","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700016&lang=pt" 
"S0256-95742013000700017-sza","Diabetic retinopathy - the Ophthalmology Society of Southern Africa screening programme","Cook, S","SAMJ: South African Medical Journal; 103(7); 449-451","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700017&lang=pt" 
"S0256-95742013000700018-sza","Increasing pathology utilisation lies behind increasing pathology costs","Lawrie, M, Good, A","SAMJ: South African Medical Journal; 103(7); 451-452","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700018&lang=pt" 
"S0256-95742013000700019-sza","The importance of comprehensive protection in today&#039;s healthcare environment","Howarth, Graham, Bown, Stephanie, Whitehouse, Sarah","SAMJ: South African Medical Journal; 103(7); 453-454","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700019&lang=pt" 
"S0256-95742013000700020-sza","Diabetes care in South Africa: A tale of two sectors","Landau, S, May, W","SAMJ: South African Medical Journal; 103(7); 454-455","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700020&lang=pt" 
"S0256-95742013000700021-sza","Otorhinolaryngology - not just tonsils and grommets: Insights into the ENT scene in South Africa","Peer, S","SAMJ: South African Medical Journal; 103(7); 455-457","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700021&lang=pt" 
"S0256-95742013000700022-sza","The Biosulin equivalence in standard therapy (BEST) study - a multicentre, open-label, non-randomised, interventional, observational study in subjects using Biosulin 30/70 for the treatment of insulin-dependent type 1 and type 2 diabetes mellitus","Segal, D, Tupy, D, Distiller, L","SAMJ: South African Medical Journal; 103(7); 458-460","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700022&lang=pt" 
"S0256-95742013000700023-sza","Exponential increase in postprandial blood-glucose exposure with increasing carbohydrate loads using a linear carbohydrate-to-insulin ratio","Marran, K J, Davey, B, Lang, A, Segal, D G","SAMJ: South African Medical Journal; 103(7); 461-463","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700023&lang=pt" 
"S0256-95742013000700024-sza","Otolaryngological and head and neck manifestations in HIV-infected patients seen at Steve Biko Academic Hospital in Pretoria, South Africa","Tshifularo, M, Govender, L, Monama, G","SAMJ: South African Medical Journal; 103(7); 464-466","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700024&lang=pt" 
"S0256-95742013000700025-sza","Paediatric chronic suppurative otitis media in the Free State Province: Clinical and audiological features","Tiedt, N J, Butler, I R T, Hallbauer, U M, Atkins, M D, Elliott, E, Pieters, M, Joubert, G, Seedat, R Y","SAMJ: South African Medical Journal; 103(7); 467-470","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700025&lang=pt" 
"S0256-95742013000700026-sza","Chronic otorrhoea: Spectrum of microorganisms and antibiotic sensitivity in a South African cohort","Meyer, E, Whitelaw, A, Edkins, O, Fagan, J J","SAMJ: South African Medical Journal; 103(7); 471-473","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700026&lang=pt" 
"S0256-95742013000700027-sza","Age of diagnosis for congenital hearing loss at Universitas Hospital, Bloemfontein","Butler, I R T, Basson, S, Britz, E, de Wet, R, Korsten, G B, Joubert, G","SAMJ: South African Medical Journal; 103(7); 474-475","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700027&lang=pt" 
"S0256-95742013000700028-sza","NDM-1 imported from India - first reported case in South Africa","Govind, C N, Moodley, K, Peer, A K, Pillay, N, Maske, C, Wallis, C, Viana, R, Chetty, A, Perovic, O","SAMJ: South African Medical Journal; 103(7); 476-478","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700028&lang=pt" 
"S0256-95742013000700029-sza","Decline in adolescent treatment admissions for methamphetamine use in Cape Town","Plüddemann, A, Dada, S, Parry, C","SAMJ: South African Medical Journal; 103(7); 478-480","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700029&lang=pt" 
"S0256-95742013000700030-sza","Health conditions and support needs of persons living in residential facilities for adults with intellectual disability in Western Cape Province","Mckenzie, J, McConkey, R, Adnams, C","SAMJ: South African Medical Journal; 103(7); 481-484","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700030&lang=pt" 
"S0256-95742013000700031-sza","A case for revising the strength of the relationship between childhood asthma and atopy in the developing world","Abbott, S, Els, C, Boonzaaier, L, Becker, P, Green, R J","SAMJ: South African Medical Journal; 103(7); 485-488","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700031&lang=pt" 
"S0256-95742013000700032-sza","Health risks of the clean-shave chiskop haircut","Khumalo, N P, Gantsho, N, Gumedze, F, Mthebe, T","SAMJ: South African Medical Journal; 103(7); 489-490","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700032&lang=pt" 
"S0256-95742013000700033-sza","Participant verification: Prevention of co-enrolment in clinical trials in South Africa","Harichund, C, Haripersad, K, Ramjee, G","SAMJ: South African Medical Journal; 103(7); 491-493","SAMJ: South African Medical Journal","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742013000700033&lang=pt" 
"S0004-27302013000500001-scl","Deficiência da STAT5B: uma nova síndrome de insensibilidade ao hormônio de crescimento associada a acometimento imunológico","Scalco, Renata C., Pugliese-Pires, Patrícia N., Jorge, Alexander A. L.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(5); 333-338","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000500001&lang=pt" 
"S0004-27302013000500002-scl","Modelo de obesidade induzida por dieta hiperlipídica e associada à resistência à ação da insulina e intolerância à glicose","White, Pollyanna A. S., Cercato, Luana M., Araújo, Jéssica M. D., Souza, Lucas A., Soares, Andréa F., Barbosa, Ana Paula O., R. Neto, José M. de, Marçal, Anderson C., Machado, Ubiratan F., Camargo, Enilton A., Santos, Márcio R. V., Brito, Luciana C.","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(5); 339-345","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000500002&lang=pt" 
"S0004-27302013000500007-scl","Estudo da prevalência da doença celíaca em crianças e adolescentes com diabetes melito tipo 1: resultado de 10 anos de acompanhamento","Gonçalves, Cristina Borim Codo Dias, Silva, Ivani Novato, Tanure, Mariella Guarino, Bahia, Magda","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(5); 375-380","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000500007&lang=pt" 
"S0004-27302013000500008-scl","Correlação entre MCP-1, HbA1c e a filtração glomerular em pacientes não diabéticos","Miranda, Verônica Alcoforado de, Rosa, Maria Luiza Garcia, Lugon, Jocemir Ronaldo, Cruz Filho, Rubens Antunes, Oliveira, Talita Sposito de, Silva, Adriana Neves Ladeira da, Kang, Hye Chung, Araújo, Denizar Vianna","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(5); 381-387","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000500008&lang=pt" 
"S0004-27302013000500009-scl","Specific use of CSII during enteral nocturnal nutrition in a child with type 1 diabetes, Hashimoto&#039;s thyroiditis, and Down syndrome","Piccini, Barbara, Toni, Sonia, Lenzi, Lorenzo, Barni, Federica, Guasti, Monica, Belli, Fina, Martino, Maurizio de","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(5); 388-392","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000500009&lang=pt" 
