"S0102-311X2007001200026-spa","Entre fetichismo e sobrevivência: o artigo científico é uma mercadoria acadêmica?","Castiel, Luis David, Sanz-Valero, Javier","Cadernos de Saúde Pública; 23(12); 3041-3050","Cadernos de Saúde Pública","Português","2007","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2007001200026&lang=pt" 
"S0718-16202007000300002-chl","Effects of supplementary irrigation on chemical and physical soil properties in the rolling pampa region of Argentina","Mon, Rodolfo, Irurtia, Carlos, Fernando Botta, Guido, Pozzolo, Oscar, Bellora Melcón, Fernando, Rivero, David, Bomben, Miguel","Ciencia e investigación agraria; 34(3); 187-194","Ciencia e investigación agraria","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202007000300002&lang=pt" 
"S0718-16202007000300003-chl","Efecto de sustratos con compost y fertilización nitrogenada sobre la fotosíntesis, precocidad y rendimiento de pimiento (Capsicum annuurn)","De Grazia, Javier, Tittonell, Pablo A, Chiesa, Ángel","Ciencia e investigación agraria; 34(3); 195-204","Ciencia e investigación agraria","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202007000300003&lang=pt" 
"S0718-16202007000300004-chl","Efecto del sistema y densidad de la almaciguera en el cultivo de cebolla (Allium cepa)","Gómez, César, Oberpaur, Christel","Ciencia e investigación agraria; 34(3); 205-214","Ciencia e investigación agraria","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202007000300004&lang=pt" 
"S0718-16202007000300005-chl","Pre- and post-infection activity of new fungicides against Botrytis cinérea and other fungi causing decay of table grapes","Serey, Ricardo A, Torres, Rene, Latorre, Bernardo A","Ciencia e investigación agraria; 34(3); 215-224","Ciencia e investigación agraria","Inglês","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202007000300005&lang=pt" 
"S0718-16202007000300006-chl","Efecto de la cobertura del suelo con cascarilla de arroz en el crecimiento y rendimiento del tomate de ramillete","Rodríguez Rodríguez, Gisela","Ciencia e investigación agraria; 34(3); 225-230","Ciencia e investigación agraria","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202007000300006&lang=pt" 
"S0718-16202007000300007-chl","Desinfección de cariopses y regeneración de plantas de Spartina argentinensis","Bueno, Midan S, Feldman, Susana R, Ortiz, Juan P","Ciencia e investigación agraria; 34(3); 231-236","Ciencia e investigación agraria","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202007000300007&lang=pt" 
"S0718-16202007000300008-chl","Obtención de líneas de pimiento (Capsicum annuum) progenituras de híbridos F1, resistentes a enfermedades virales, a partir del estudio de cuatro sub-poblaciones","Rodríguez, Yaritza, Depestre, Tomás, Gómez, Olimpia","Ciencia e investigación agraria; 34(3); 237-242","Ciencia e investigación agraria","Espanhol","2007","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-16202007000300008&lang=pt" 
"S0004-282X2007000700002-scl","Hippocampal sclerosis and status epilepticus: cause or consequence? A MRI study","Kuster, Gustavo Wruck, Braga-Neto, Pedro, Santos-Neto, Denizart, Santana, Maria Teresa Garcia, Maia Jr, Antonio Carlos Martins, Barsottini, Orlando Graziani Povoas","Arquivos de Neuro-Psiquiatria; 65(4b); 1101-1104","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700002&lang=pt" 
"S0004-282X2007000700003-scl","Dendritic right/left asymmetries in the neurons of the human hippocampal formation: a quantitative Golgi study","Sá, Maria José, Ruela, Carlos, Madeira, Maria Dulce","Arquivos de Neuro-Psiquiatria; 65(4b); 1105-1113","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700003&lang=pt" 
"S0004-282X2007000700004-scl","Immunoexpression of tumor suppressor genes p53, p21WAF1/CIP1 and p27KIP1 in humam astrocystic tumors","Faria, Mário Henrique Girão, Patrocínio, Régia Maria do Socorro Vidal do, Moraes Filho, Manoel Odorico de, Rabenhorst, Silvia Helena Barem","Arquivos de Neuro-Psiquiatria; 65(4b); 1114-1122","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700004&lang=pt" 
"S0004-282X2007000700007-scl","Clinical features, diagnosis and treatment of acute primary headaches at an emergency center: why are we still neglecting the evidence?","Ruiz Jr, Facundo Burgos, Santos, Márcia Silva, Siqueira, Helen Souto, Cotta, Ulisses Correa","Arquivos de Neuro-Psiquiatria; 65(4b); 1130-1133","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700007&lang=pt" 
"S0004-282X2007000700008-scl","Study of the positivity of spontaneous and directed diagnosis of leukoaraiosis in the elderly by cranial computerized tomography, and its correlation with cognitive defi cit and cardiovascular risk factors","Ventura, Mauricio de Miranda, Melo, Antonio Carlos de Paiva, Carrete Jr, Henrique, Botelho, Ricardo Vieira","Arquivos de Neuro-Psiquiatria; 65(4b); 1134-1138","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700008&lang=pt" 
"S0004-282X2007000700011-scl","Clinical outcome of neonatal bacterial meningitis according to birth weight","Krebs, Vera Lúcia Jornada, Costa, Gleise Aparecida Moraes","Arquivos de Neuro-Psiquiatria; 65(4b); 1149-1153","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700011&lang=pt" 
"S0004-282X2007000700012-scl","Subclinical encephalopathy in chronic obstructive pulmonary disease","Lima, Olga Maria Pinto de, Oliveira-Souza, Ricardo de, Santos, Omar da Rosa, Moraes, Pedro Araújo de, Sá, Leonardo Fontenelle de, Nascimento, Osvaldo J.M.","Arquivos de Neuro-Psiquiatria; 65(4b); 1154-1157","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700012&lang=pt" 
"S0004-282X2007000700035-scl","The decline of Dom Pedro II&#039;s empire and health: neurophatogenic implications","Gomes, Marleide da Mota","Arquivos de Neuro-Psiquiatria; 65(4b); 1260-1265","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700035&lang=pt" 
"S0004-282X2007000700034-scl","The Emperor Dom Pedro II: his convulsive seizures when a boy","Gomes, Marleide da Mota, Fontenelle, Lucia M.C.","Arquivos de Neuro-Psiquiatria; 65(4b); 1256-1259","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700034&lang=pt" 
"S0004-282X2007000700017-scl","Knowledge and attitudes toward epilepsy amongst students in the health area: intervention aimed at enlightenment","Tedrus, Glória Maria A.S., Fonseca, Lineu Corrêa, Vieira, Ana Lídia da Câmara","Arquivos de Neuro-Psiquiatria; 65(4b); 1181-1185","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700017&lang=pt" 
"S0004-282X2007000700033-scl","Dom João VI&#039;s death: convulsions and coma","Gomes, Marleide da Mota, Reimão, Rubens, Maranhão-Filho, Péricles","Arquivos de Neuro-Psiquiatria; 65(4b); 1252-1255","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700033&lang=pt" 
"S0004-282X2007000700020-scl","Cefaléia no lupus eritematoso sistêmico: prevalência e condições associadas","Bettero, Raphael Guimarães, Rahal, Mansur Youssef, Barboza, Joaquim Spadoni, Skare, Thelma L.","Arquivos de Neuro-Psiquiatria; 65(4b); 1196-1199","Arquivos de Neuro-Psiquiatria","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700020&lang=pt" 
"S0004-282X2007000700032-scl","Early surgery for ruptured cerebral aneurysms: technical note","Sillero, Rafael de Oliveira, Sillero Filho, Valter José, Freire, Sylvio de Barros, Sillero, Valter José","Arquivos de Neuro-Psiquiatria; 65(4b); 1249-1251","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700032&lang=pt" 
"S0004-282X2007000700031-scl","True neurogenic thoracic outlet syndrome in a competitive swimmer: a case report of this rare association","Almeida, Diogo Fraxino de, Meyer, Richard D., Oh, Shin J.","Arquivos de Neuro-Psiquiatria; 65(4b); 1245-1248","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700031&lang=pt" 
"S0004-282X2007000700030-scl","Idiopathic inflammatory pseudotumor of the carotid sheath","Farage, Luciano, Motta, Ana Carolina B.S. da, Goldenberg, David, Aygun, Nafi, Yousem, David M.","Arquivos de Neuro-Psiquiatria; 65(4b); 1241-1244","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700030&lang=pt" 
"S0004-282X2007000700025-scl","Broca&#039;s aphemia: an illustrated account of its clinico-anatomic validity","Oliveira-Souza, Ricardo de, Moll, Jorge, Caparelli-Dáquer, Egas M.A.","Arquivos de Neuro-Psiquiatria; 65(4b); 1220-1223","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700025&lang=pt" 
"S0004-282X2007000700026-scl","A novel missense mutation pattern of the GCH1 gene in dopa-responsive dystonia","Scola, Rosana H., Carducci, Carla, Amaral, Vanise G., Lorenzoni, Paulo J., Teive, Helio A.G., Giovanniello, Teresa, Werneck, Lineu C.","Arquivos de Neuro-Psiquiatria; 65(4b); 1224-1227","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700026&lang=pt" 
"S0004-282X2007000700027-scl","Impacted cisterna magna without syringomyelia associated with lancinating headache, throbbed nuchal pain and paraparesis treated byposterior fossa decompression","Silva, José Alberto Gonçalves da, Costa, Maria do Desterro Leiros da, Melo, Luiz Ricardo Santiago, Araújo, Antônio Fernandes de, Almeida, Everardo Bandeira de","Arquivos de Neuro-Psiquiatria; 65(4b); 1228-1232","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700027&lang=pt" 
"S0004-282X2007000700029-scl","Bilateral cortical atrophy after severe brain trauma and extradural homatoma","Louzada, Paulo Roberto, Vaitsman, Rafael Pereira, Souza, Arthur Borges Martins de, Coutinho, Pedro de Oliveira, Lengruber, Renata Teixeira, Neves, Francisco Weldes Brito das, Missaka, Herbert, Lima, Marco Aurélio Albuquerque, Salame, José Massoud","Arquivos de Neuro-Psiquiatria; 65(4b); 1237-1240","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700029&lang=pt" 
"S0004-282X2007000700038-scl","Correction","Spina-França, Antonio","Arquivos de Neuro-Psiquiatria; 65(4b); 1284-1284","Arquivos de Neuro-Psiquiatria","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2007000700038&lang=pt" 
"S0102-261X2007000400003-scl","Monitoramento da atenuação natural de pluma de contaminação pelo método de radar de penetração no solo (GPR)","Moreira, César Augusto, Dourado, João Carlos","Revista Brasileira de Geofísica; 25(4); 389-398","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000400003&lang=pt" 
"S0102-261X2007000400011-scl","Assinaturas geoelétricas em área contaminada por hidrocarboneto no pólo industrial de Cubatão - SP","Baessa, Marcus Paulus Martins","Revista Brasileira de Geofísica; 25(4); 462-462","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000400011&lang=pt" 
"S0102-261X2007000400010-scl","Utilização dos dados do GRACE para caracterização da variabilidade das massas de água do aqüífero Guarani","Bomfim, Everton Pereira","Revista Brasileira de Geofísica; 25(4); 461-461","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000400010&lang=pt" 
"S0102-261X2007000400009-scl","Modelagem geofísica dos corpos máficos-ultramáficos de Cana Brava, Niquelândia e Barro Alto, centro de Goiás","Carminatti, Miguel Guterres","Revista Brasileira de Geofísica; 25(4); 460-460","Revista Brasileira de Geofísica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-261X2007000400009&lang=pt" 
"S1413-86702007000600010-scl","Multidrug-resistant urinary tract isolates of escherichia coli from Ribeirão Preto, São Paulo, Brazil","Santo, Edilene, Salvador, Miriam Mendonça, Marin, José Moacir","Brazilian Journal of Infectious Diseases; 11(6); 575-578","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000600010&lang=pt" 
"S0100-84042007000400001-scl","Editorial","Barros, Fábio de, Scarano, Fábio R.","Brazilian Journal of Botany; 30(4); -","Brazilian Journal of Botany","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042007000400001&lang=pt" 
"S0366-69132007000400018-scl","Análise térmica e caracterização elétrica de materiais cerâmicos com comportamento termistor à base de óxidos de manganês, de níquel e de cobalto","Ferreira Jr., J. M., Cordeiro, O. C., França, Y. V., Muccillo, E. N. S., Matos, J. R., Muccillo, R.","Cerâmica; 53(328); 448-454","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400018&lang=pt" 
"S0366-69132007000400013-scl","Preparação de argilas organofílicas usando diferentes concentrações de sal quaternário de amônio","Silva, A. A., Valenzuela-Diaz, F. R., Martins, G. S. V., Rodrigues, M. G. F.","Cerâmica; 53(328); 417-422","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400013&lang=pt" 
"S0366-69132007000400006-scl","Mecanismos de hidratação do óxido de magnésio","Amaral, L. F., Salomão, R., Frollini, E., Pandolfelli, V. C.","Cerâmica; 53(328); 368-372","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400006&lang=pt" 
"S0366-69132007000400008-scl","Incorporação de lama de alto forno em cerâmica vermelha","Vieira, C. M. F., Dias, C. A. C. M., Mothé, A. V., Sánchez, R., Monteiro, S. N.","Cerâmica; 53(328); 381-387","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400008&lang=pt" 
"S0366-69132007000400012-scl","Avaliação da resistência ao desgaste de aluminas nanométricas produzidas a partir da decomposição térmica de acetato de alumínio liofilizado","Fagury Neto, E., Kiminami, R. H. G. A.","Cerâmica; 53(328); 411-416","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400012&lang=pt" 
"S0366-69132007000400011-scl","Efeito da variação estequiométrica na formação de ferritas BaM produzidas pelo método SHS e pelo método cerâmico tradicional","Yasuda, M. T., Hasegawa, H. L., Paulin F., P. I., Morelli, M. R.","Cerâmica; 53(328); 404-410","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400011&lang=pt" 
"S0366-69132007000400016-scl","Variação da cor e propriedades cerâmicas com o aumento da temperatura de queima de uma argila proveniente da formação Corumbataí, região de Piracicaba, SP)","Roveri, C. D., Zanardo, A., Moreno, M. M. T.","Cerâmica; 53(328); 436-441","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400016&lang=pt" 
"S1676-26492007000400007-scl","Neurocisticercose do lobo temporal esquerdo com manifestações epilépticas e psiquiátricas: relato de caso","Costa, Fernando Antonio de Oliveira, Fabião, Othelo Moreira, Schmidt, Fernanda de Oliveira, Fontes, Alexandre Terra","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 183-185","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000400007&lang=pt" 
"S1676-26492007000400010-scl","V Semana Nacional de Conscientização da Epilepsia em Campinas","Fernandes, Paula T., Noronha, Ana Lúcia A., Gimenez, Pablo, Coan, Ana Carolina, Ling, Li Hui, Li, Li M.","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 197-200","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000400010&lang=pt" 
"S1676-26492007000400004-scl","Psicose e depressão na epilepsia do lobo temporal","Kandratavicius, Ludmyla, Hallak, Jaime Eduardo Cecílio, Leite, João Pereira","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 163-167","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000400004&lang=pt" 
"S1676-26492007000400005-scl","O papel dos canais iônicos nas epilepsias e considerações sobre as drogas antiepilépticas: uma breve revisão","Porto, Lívia Amorim, Siqueira, Jullyana de Souza, Seixas, Luciene Nascimento, Almeida, Jackson Roberto Guedes da Silva, Quintans-Júnior, Lucindo José","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 169-175","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000400005&lang=pt" 
"S1676-26492007000400006-scl","Sleep spindles: validated concepts and breakthroughs","Spinosa, Mônica Jaques, Garzon, Eliana","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 179-182","Journal of Epilepsy and Clinical Neurophysiology","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000400006&lang=pt" 
"S0102-37722007000400001-scl","Prenúncio de novos tempos","Conceição, Maria Inês Gandolfo","Psicologia: Teoria e Pesquisa; 23(4); iii-iv","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400001&lang=pt" 
"S0102-37722007000400016-scl","Notícia: Alvaro Tamayo","Porto, Juliana Barreiros","Psicologia: Teoria e Pesquisa; 23(4); 483-484","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400016&lang=pt" 
"S0102-37722007000400015-scl","Resenha: &quot;mas ele diz que me ama...&quot;: cegueira relacional e violência conjugal","Guimarães, Fabrício, Silva, Eduardo Chaves da, Maciel, Sérgio Alberto Bitencourt","Psicologia: Teoria e Pesquisa; 23(4); 481-482","Psicologia: Teoria e Pesquisa","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722007000400015&lang=pt" 
"S0102-695X2007000400001-scl","Completamos a maioridade: 21 anos divulgando a Farmacognosia","","Revista Brasileira de Farmacognosia; 17(4); -","Revista Brasileira de Farmacognosia","Inglês, Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2007000400001&lang=pt" 
"S0102-36162007001100001-scl","","Schott, Paulo Cezar de Malta","Revista Brasileira de Ortopedia; 42(11-12); -","Revista Brasileira de Ortopedia","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162007001100001&lang=pt" 
"S0101-31572007000400012-scl","Economia da inovação tecnológica","Silva, Alexandre Messa","Revista de Economia Política; 27(4); 686-687","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400012&lang=pt" 
"S0101-31572007000400011-scl","Reforma da previdência: o encontro marcado","Afonso, Luís Eduardo","Revista de Economia Política; 27(4); 684-686","Revista de Economia Política","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400011&lang=pt" 
"S0101-31572007000400004-scl","The political role of the State in Cambridge theories of growth and distribution","Charles, Sébastien","Revista de Economia Política; 27(4); 567-574","Revista de Economia Política","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-31572007000400004&lang=pt" 
"S0120-56332007000600008-col","Tratamiento endovascular de las patologías de aorta -Estado del arte-: Parte 2 - Patologías de la aorta torácica y otras aplicaciones","Uribe, Carlos E, Calderón, Luis I, Castro, Pablo, Gómez, Germán S, Hurtado, Edgar F, Estrada, Gilberto","Revista Colombiana de Cardiología; 14(6); 378-388","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600008&lang=pt" 
"S0120-56332007000600009-col","Influencia del uso de una técnica menos invasiva que disminuye la aparición de complicaciones de la safenectomía en la cirugía de revascularización miocárdica","Ramírez, José L, Franco, Gloria, Olaya, Carlos, Ramírez, Alejandro, Jaramillo, Juan C, Villegas, Alberto, Durán, Marco A, Montoya, Mario, González, Gustavo, Montoya, Juan D, Zapata, Jorge A, Rendón, Juan C, Colorado, Alexánder, Villa, Virginia","Revista Colombiana de Cardiología; 14(6); 389-394","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600009&lang=pt" 
"S0120-56332007000600004-col","Variabilidad de la frecuencia cardiaca y alteraciones del ritmo cardiaco asociados a la terapia con células progenitoras en enfermedad cardiovascular","Orrego, Carlos M, Astudillo, Boris V, Senior, Juan M, Cuéllar, Francisco, Velásquez, Óscar, Velásquez, Margarita","Revista Colombiana de Cardiología; 14(6); 353-358","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600004&lang=pt" 
"S0120-56332007000600005-col","Modelo predictivo de &quot;score&quot; de calcio alto en pacientes con factores de riesgo cardiovascular","Franco, Gloria, Jaramillo, Samuel, de Fex, José Victor, Sierra, Lina M","Revista Colombiana de Cardiología; 14(6); 359-368","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600005&lang=pt" 
"S0120-56332007000600006-col","Cardiomiopatía hipertrófica y síndrome de Wolff-Parkinson-White con bloqueo aurículo-ventricular completo. Una extraña asociación: Reporte de un caso","Vallejo, Franco J, Montaña, Paula A, Vesga, Carlos, Miranda, Antonio, Citelli, José E, Negrete, Alberto, Gil, Efraín","Revista Colombiana de Cardiología; 14(6); 369-372","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600006&lang=pt" 
"S0120-56332007000600007-col","Experiencia en el manejo endovascular para el tratamiento de la aorta torácica","Barrera, Juan G, Mateus, Ligia C, Carreño, Marisol, Bayter, Jorge E, Saaibi, José F, Balestrini, Carlos S, Gutiérrez, Melquisedec, Calderón, Jaime, Castillo, Víctor R, Calvo, Óscar F, Muñoz, Jimmy G, Santos, Carlos, Amarillo, Jaime, Gomezese, Ómar F, López, Freddy, Pizarro, Camilo, Luengas, Carlos A, Chávez, Ángel M","Revista Colombiana de Cardiología; 14(6); 373-377","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600007&lang=pt" 
"S0120-56332007000600001-col","Ensayos clínicos: controversias en los protocolos de manejo de las enfermedades cardiovasculares","Manzur Jattin, Fernando","Revista Colombiana de Cardiología; 14(6); 337-338","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600001&lang=pt" 
"S0120-56332007000600002-col","Lanzamiento de SciELO Colombia Librería Científica Electrónica en Línea","Wasserman, Moisés","Revista Colombiana de Cardiología; 14(6); 339-340","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600002&lang=pt" 
"S0120-56332007000600003-col","Trasplante de células progenitoras derivadas de la médula ósea y factor de crecimiento granulocítico en cardiopatía isquémica aguda y crónica","Senior, Juan M, Cuéllar, Francisco, Velásquez, Óscar, Velásquez, Margarita, Navas, Claudia M, Ortiz, Sergio, Delgado, Juan A, Blanco, Guillermo, Londoño, Juan L, Coronado, Manuel A, Gómez, Francisco, León Alzate, Fernando, Zuluaga, Alejandra","Revista Colombiana de Cardiología; 14(6); 341-352","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600003&lang=pt" 
"S0120-56332007000600010-col","Experiencia de la Fundación Cardiovascular de Colombia en la corrección quirúrgica de la transposición de grandes vasos con defecto septal ventricular y estenosis pulmonar con la técnica de translocación aórtica (Cirugía de Nikaidoh)","Mosquera, Walter, Choles, Franklin, Pibernus, José L, Rodríguez, Diana C, Castillo, Víctor R","Revista Colombiana de Cardiología; 14(6); 395-398","Revista Colombiana de Cardiología","Espanhol","2007","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-56332007000600010&lang=pt" 
"S0366-69132007000400002-scl","Artigo revisão: atuação dos antioxidantes em refratários contendo carbono","Luz, A. P., Pandolfelli, V. C.","Cerâmica; 53(328); 334-344","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400002&lang=pt" 
"S1676-26492007000400002-scl","MESSAGE OF THE PRESIDENT OF THE BRAZILIAN LEAGUE OF EPILEPSY","Cendes, Fernando","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 158-158","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000400002&lang=pt" 
"S1676-26492007000400001-scl","EDITORIAL","De Paola, Luciano","Journal of Epilepsy and Clinical Neurophysiology; 13(4); 157-157","Journal of Epilepsy and Clinical Neurophysiology","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-26492007000400001&lang=pt" 
"S1413-86702007000600004-scl","Nevirapine-induced side effects in pregnant women: experience of a brazilian university hospital","Kondo, William, Carraro, Elaine Aparecida, Prandel, Elaine, Dias, Josiane Mourão, Perini, Juliane, Macedo, Rodolfo Lara de, Cornelsen, Taynah Cristina, Sbalquiero, Renato, Sasaki, Maria das Graças","Brazilian Journal of Infectious Diseases; 11(6); 544-548","Brazilian Journal of Infectious Diseases","Inglês","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702007000600004&lang=pt" 
"S0366-69132007000400003-scl","Adsorção de íons fosfato nos compósitos celulose/ZrO2.nH2O preparados pelos métodos da precipitação convencional e em solução homogênea","Mulinari, D. R., Silva, G. L. J. P. da, Rodrigues, L. A., Silva, M. L. C. P. da","Cerâmica; 53(328); 345-353","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400003&lang=pt" 
"S0366-69132007000400004-scl","Compostos poliméricos como aditivos de argilas bentoníticas","Barbosa, M. I. R., Amorim, L. V., Ferreira, H. C.","Cerâmica; 53(328); 354-360","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400004&lang=pt" 
"S0366-69132007000400005-scl","Cerâmicas porosas para aplicação em altas temperaturas","Villas Bôas, M. O. C., Salomão, R., Pandolfelli, V. C.","Cerâmica; 53(328); 361-367","Cerâmica","Português","2007","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0366-69132007000400005&lang=pt" 
