"S0103-73072012000200007-scl","La privatización de la educación Argentina: un largo proceso de expansión y naturalización","Vior, Susana E., Rodríguez, Laura R.","Pro-Posições; 23(2); 91-104","Pro-Posições","Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73072012000200007&lang=pt" 
"S0102-71822012000200008-scl","Violência doméstica contra a mulher: realidades e representações sociais","Fonseca, Denire Holanda da, Ribeiro, Cristiane Galvão, Leal, Noêmia Soares Barbosa","Psicologia &amp; Sociedade; 24(2); 307-314","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200008&lang=pt" 
"S0102-71822012000200010-scl","Redução de riscos na perspectiva dos praticantes de barebacking: possibilidades e desafios","Silva, Luís Augusto Vasconcelos da","Psicologia &amp; Sociedade; 24(2); 327-336","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200010&lang=pt" 
"S0102-71822012000200012-scl","What do you mean by &quot;teacher&quot;?psychological research on teacher professional identity","Tateo, Luca","Psicologia &amp; Sociedade; 24(2); 344-353","Psicologia &amp; Sociedade","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200012&lang=pt" 
"S0102-71822012000200014-scl","Representações sociais de professores sobre o autismo infantil","Santos, Michele Araújo, Santos, Maria de Fátima de Souza","Psicologia &amp; Sociedade; 24(2); 364-372","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200014&lang=pt" 
"S0102-71822012000200015-scl","Cartografias da escola: controle e práticas de comunicação em análise","Deusdará, Bruno, Rocha, Marisa Lopes da","Psicologia &amp; Sociedade; 24(2); 373-381","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200015&lang=pt" 
"S0102-71822012000200016-scl","Juventude transgressiva: sobre o advento da adolescência","Weinmann, Amadeu de Oliveira","Psicologia &amp; Sociedade; 24(2); 382-390","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200016&lang=pt" 
"S0102-71822012000200018-scl","Violência doméstica contra crianças e adolescentes: prevenção e enfrentamento","Branco, Marco Antonio de Oliveira, Tomanik, Eduardo Augusto","Psicologia &amp; Sociedade; 24(2); 402-411","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200018&lang=pt" 
"S0102-71822012000200019-scl","Abuso sexual intrafamiliar: as mães diante da vitimação das filhas","Lima, Joana Azevêdo, Alberto, Maria de Fátima Pereira","Psicologia &amp; Sociedade; 24(2); 412-420","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200019&lang=pt" 
"S0102-71822012000200020-scl","Significações imaginárias da infância contemporânea: mídia, pais e especialistas","Carrijo, Adriana","Psicologia &amp; Sociedade; 24(2); 421-429","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200020&lang=pt" 
"S0102-71822012000200021-scl","O trabalho na sociedade contemporânea: os sentidos atribuídos pelas crianças","Natividade, Michelle Regina da, Coutinho, Maria Chalfin","Psicologia &amp; Sociedade; 24(2); 430-439","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200021&lang=pt" 
"S0102-71822012000200022-scl","Dynamique identitaire, implication et representations sociales du travail: dinâmica identitária e implicação","Marquez, Eduardo, Leon, Isabel","Psicologia &amp; Sociedade; 24(2); 440-452","Psicologia &amp; Sociedade","Francês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200022&lang=pt" 
"S0102-71822012000200023-scl","Ocupações do movimento dos sem-teto e a psicologia do trabalho","Tomimura, Patrícia, Muniz, Hélder Pordeus","Psicologia &amp; Sociedade; 24(2); 453-461","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200023&lang=pt" 
"S0102-71822012000200024-scl","Representação social de capixaba: identidade em processo","Souza, Lídio de, Wanderley, Thaís Caus, Ciscon-Evangelista, Mariane Ranzani, Bertollo-Nardi, Milena, Bonomo, Mariana, Barbosa, Paola Vargas","Psicologia &amp; Sociedade; 24(2); 462-471","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200024&lang=pt" 
"S0102-71822012000200025-scl","Os heróis, vítimas e vilões: discursos sobre a anorexia nervosa","Araújo, Maria, Henriques, Margarida, Brandão, Isabel, Torres, António Roma","Psicologia &amp; Sociedade; 24(2); 472-483","Psicologia &amp; Sociedade","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-71822012000200025&lang=pt" 
"S0037-86822012000400003-scl","Ecological aspects of the sandfly fauna (Diptera, Psychodidae) in an American cutaneous leishmaniasis endemic area under the influence of hydroelectric plants in Paranapanema river, State of Paraná, Brazil","Cruz, Mariza Fordellone Rosa, Galati, Eunice Aparecida Bianchi, Cruz, Carolina Fordellone Rosa","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 430-436","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400003&lang=pt" 
"S0037-86822012000400006-scl","Biological, behavioral, and socioeconomic factors associated with death from AIDS in Brasília, Brazil, in 2007","Lopes, Luiz Antonio Bueno, Silva, Edina Mariko Koga da","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 448-452","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400006&lang=pt" 
"S0037-86822012000400009-scl","Hepatitis B virus infection in a population exposed to occupational hazards: firefighters of a metropolitan region in central Brazil","Contrera-Moreno, Luciana, Andrade, Sonia Maria Oliveira de, Pontes, Elenir Rose Jardim Cury, Stief, Alcione Cavalheiro Faro, Pompilio, Maurício Antonio, Motta-Castro, Ana Rita Coimbra","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 463-467","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400009&lang=pt" 
"S0037-86822012000400011-scl","Rifampicin fails to eradicate mature biofilm formed by methicillin-resistant Staphylococcus aureus","Reiter, Keli Cristine, Sambrano, Gustavo Enck, Villa, Bárbara, Paim, Thiago Galvão da Silva, Oliveira, Caio Fernando de, d&#039;Azevedo, Pedro Alves","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 471-474","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400011&lang=pt" 
"S0037-86822012000400014-scl","In vitro action of antiparasitic drugs, especially artesunate, against Toxoplasma gondii","Gomes, Thaís Cobellis, Andrade Júnior, Heitor Franco de, Lescano, Susana Angélica Zevallos, Amato-Neto, Vicente","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 485-490","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400014&lang=pt" 
"S0037-86822012000400018-scl","Antigens of worms and eggs showed a differentiated detection of specific IgG according to the time of Schistosoma mansoni infection in mice","Grenfell, Rafaella Fortini Queiroz, Martins, Watson Hermann, Silva-Moraes, Vanessa, Barata, Suedali Villas-Boas, Ribeiro, Elizandra Giani, Oliveira, Edward, Coelho, Paulo Marcos Zech","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 505-509","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400018&lang=pt" 
"S0037-86822012000400019-scl","Increased detection of schistosomiasis with Kato-Katz and SWAP-IgG-ELISA in a Northeastern Brazil low-intensity transmission area","Carneiro, Teiliane Rodrigues, Pinheiro, Marta Cristhiany Cunha, Oliveira, Sara Menezes de, Hanemann, Ana Lúcia de Paula, Queiroz, José Ajax Nogueira, Bezerra, Fernando Schemelzer Moraes","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 510-513","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400019&lang=pt" 
"S0037-86822012000400020-scl","Development of cognitive abilities of children infected with helminths through health education","Lobato, Lucas, Miranda, Aline, Faria, Isabela Marinho, Bethony, Jeffrey Michael, Gazzinelli, Maria Flávia","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 514-519","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400020&lang=pt" 
"S0037-86822012000400016-scl","Distribution of QPY and RAH haplotypes of granzyme B gene in distinct Brazilian populations","Garcia, Fernanda Bernadelli, Kashima, Simone, Rodrigues, Evandra Strazza, Silva, Israel Tojal, Malta, Tathiane Maistro, Nicolete, Larissa Deadame de Figueiredo, Covas, Dimas Tadeu, Moraes-Souza, Helio","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 496-499","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400016&lang=pt" 
"S0037-86822012000400015-scl","Improving tuberculosis control through the partnership between university and the health system","Valença, Mariana Soares, Rocha, Jeane Zanini da, Ramis, Ivy Bastos, Carrion, Lillian Lucas, Madruga, Catiúcia, Macedo, Maíra Bidart de, Scaini, Carlos James, von Groll, Andrea, Silva, Pedro Eduardo Almeida da","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 491-495","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400015&lang=pt" 
"S0037-86822012000400013-scl","Factors associated with Leishmania chagasi infection in domestic dogs from Teresina, State of Piauí, Brazil","Silva, João Pereira da, Werneck, Guilherme Loureiro, Macedo, Emanuelle Cardoso, Carvalho, Hanny de, Cruz, Maria do Socorro Pires e","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 480-484","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400013&lang=pt" 
"S0037-86822012000400017-scl","Ultrasound and magnetic resonance imaging findings in Schistosomiasis mansoni: expanded gallbladder fossa and fatty hilum signs","Silva, Luciana Cristina dos Santos, Andrade, Luciene Mota, Paula, Ivie Braga de, Queiroz, Leonardo Campos de, Antunes, Carlos Maurício Figueiredo, Lambertucci, José Roberto","Revista da Sociedade Brasileira de Medicina Tropical; 45(4); 500-504","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822012000400017&lang=pt" 
"S1806-37132012000400005-scl","Capacidade aeróbica em crianças e adolescentes com asma intermitente e persistente leve no período intercrises","Moraes, Eliane Zenir Corrêa de, Trevisan, Maria Elaine, Baldisserotto, Sérgio de Vasconcellos, Portela, Luiz Osório Cruz","Jornal Brasileiro de Pneumologia; 38(4); 438-444","Jornal Brasileiro de Pneumologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132012000400005&lang=pt" 
"S1413-23112012000200001-scl","Comprometimento, bem-estar e satisfação dos professores de administração de uma universidade federal","Traldi, Maria Teodora Farias, Demo, Gisela","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 290-316","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200001&lang=pt" 
"S1413-23112012000200003-scl","Socialização organizacional: estudo comparativo entre servidores públicos brasileiros e noruegueses","Carvalho, Virgínia Donizete de, Borges, Lívia de Oliveira, Vikan, Arne","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 339-371","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200003&lang=pt" 
"S1413-23112012000200005-scl","Como ser homem e ser belo? Um estudo exploratório sobre a relação entre masculinidade e o consumo de beleza","Fontes, Olivia de Almeida, Borelli, Fernanda Chagas, Casotti, Leticia Moreira","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 400-432","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200005&lang=pt" 
"S1413-23112012000200009-scl","De Fábrica &#039;fundo de quintal&#039; a empresa multinacional: o caso de uma aliança ítalo-brasileira sob o enfoque da abordagem estruturacionista da estratégia como prática","Teixeira, Maísa Gomide, Costa, Mayla Cristina","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 521-551","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200009&lang=pt" 
"S1413-23112012000200008-scl","O fomento florestal como alternativa de suprimento de matéria-prima na indústria brasileira de celulose","Fischer, Augusto, Zylbersztajn, Décio","REAd. Revista Eletrônica de Administração (Porto Alegre); 18(2); 494-520","REAd. Revista Eletrônica de Administração (Porto Alegre)","Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-23112012000200008&lang=pt" 
"S1806-37132012000400001-scl","Divulgação do fator de impacto do Jornal Brasileiro de Pneumologia: consolidação de um longo e árduo trabalho","Carvalho, Carlos Roberto Ribeiro, Baldi, Bruno Guedes, Jardim, Carlos Viana Poyares, Caruso, Pedro","Jornal Brasileiro de Pneumologia; 38(4); 417-418","Jornal Brasileiro de Pneumologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132012000400001&lang=pt" 
"S1806-37132012000400002-scl","Entendimento da mortalidade em pneumonia pneumocócica bacterêmica","Cillóniz, Catia, Torres, Antoni","Jornal Brasileiro de Pneumologia; 38(4); 419-421","Jornal Brasileiro de Pneumologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132012000400002&lang=pt" 
"S1806-37132012000400019-scl","Pneumonia lipoide em lactente de 40 dias de vida","Simões, Maria Cristina Ribeiro dos Santos, Toro, Ivan Felizardo Contrera, Ribeiro, José Dirceu, Toro, Adyléia Aparecida Dalbo Contrera","Jornal Brasileiro de Pneumologia; 38(4); 535-537","Jornal Brasileiro de Pneumologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132012000400019&lang=pt" 
"S1806-37132012000400018-scl","Broncoaspiração de carvão ativado","Bairral, Bruna Quaranta Lobão, Saito, Makoto, Morrone, Nelson","Jornal Brasileiro de Pneumologia; 38(4); 533-534","Jornal Brasileiro de Pneumologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132012000400018&lang=pt" 
"S1806-37132012000400017-scl","Criptosporidiose pulmonar em pacientes com AIDS, uma doença subdiagnosticada","Albuquerque, Yvana Maria Maia de, Silva, Márcia Cristina Fraga, Lima, Ana Luiza Magalhães de Andrade, Magalhães, Vera","Jornal Brasileiro de Pneumologia; 38(4); 530-532","Jornal Brasileiro de Pneumologia","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132012000400017&lang=pt" 
"S1516-14392012000400021-scl","XRD, AFM, IR and TGA study of nanostructured hydroxyapatite","Mir, Mirta, Leite, Fabio Lima, Herrmann Junior, Paulo Sérgio de Paula, Pissetti, Fabio Luiz, Rossi, Alexandre Malta, Moreira, Elizabeth Lima, Mascarenhas, Yvonne Primerano","Materials Research; 15(4); 622-627","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400021&lang=pt" 
"S1516-14392012000400004-scl","Evaluation of impact strength of polyamide 6/bentonite clay nanocomposites","Paz, Rene Anisio, Araujo, Edcleide Maria, Pessan, Luiz Antônio, Melo, Tomas Jeferson Alves, Leite, Amanda Damião, Medeiros, Vanessa da Nobrega","Materials Research; 15(4); 506-509","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400004&lang=pt" 
"S1516-14392012000400002-scl","Assessment of cumulative damage by using ultrasonic C-scan on carbon fiber/epoxy composites under thermal cycling","Shiino, Marcos Yutaka, Faria, Maria Candida Magalhães, Botelho, Edson Cocchieri, Oliveira, Pedro Carlos de","Materials Research; 15(4); 495-499","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400002&lang=pt" 
"S1516-14392012000400025-scl","Influence of glass and sisal fibers on the cure kinetics of unsaturated polyester resin","Pistor, Vinicius, Soares, Silvia Simone da Silva dos Santos, Ornaghi Júnior, Heitor Luiz, Fiorio, Rudinei, Zattera, Ademir José","Materials Research; 15(4); 650-656","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400025&lang=pt" 
"S1516-14392012000400011-scl","Influence of thermal treatment on bentonite used as adsorbent for Cd, Pb, Zn retention from mono-solute and poly-solute aqueous solutions","Martinez Stagnaro, Susana Yamila, Volzone, Cristina, Rueda, Mónica Luciana","Materials Research; 15(4); 549-553","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400011&lang=pt" 
"S1516-14392012000400018-scl","Creep-age forming of AA7475 aluminum panels for aircraft lower wing skin application","Inforzato, Diego José, Costa Junior, Paulo Roberto, Fernandez, Fernando Ferreira, Travessa, Dilermando Nagle","Materials Research; 15(4); 596-602","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400018&lang=pt" 
"S1516-14392012000400024-scl","Effect of temperature on the mechanical properties of polymer mortars","Reis, João Marciano Laredo dos","Materials Research; 15(4); 645-649","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400024&lang=pt" 
"S1516-14392012000400019-scl","Kinetic of water diffusion and color stability of a resin composite as a function of the curing tip distance","Svizero, Nádia da Rocha, Alonso, Roberta Caroline Bruschi, Wang, Linda, Palma-Dibb, Regina Guenka, Atta, Maria Teresa, D&#039;Alpino, Paulo Henrique Perlatti","Materials Research; 15(4); 603-610","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400019&lang=pt" 
"S1516-14392012000400010-scl","Crack propagation under constant amplitude loading based on an energetic parameters and fractographic analysis","Benguediab, Mohamed, Bouchouicha, Benattou, Mokhtar, Zemri, Mazari, Mohamed","Materials Research; 15(4); 544-548","Materials Research","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-14392012000400010&lang=pt" 
"S0104-42302012000400007-scl","Diverticulis aguda en una paciente con malrotación intestinal","Casajús, J.M. Peraza, Quiroga, I. Bodega, García-Oria, M., Dawid, Natalia Z. Rosado, Desviat, P. Vallejo","Revista da Associação Médica Brasileira; 58(4); 406-407","Revista da Associação Médica Brasileira","Inglês, Espanhol","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400007&lang=pt" 
"S0104-42302012000400006-scl","Intussuscepção intestinal","Ilias, Elias Jirjoss, Kassab, Paulo, Castro, Osvaldo Antonio Prado","Revista da Associação Médica Brasileira; 58(4); 404-405","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400006&lang=pt" 
"S0104-42302012000400005-scl","O uso de DuraSeal nas cirurgias cranioencefálicas e espinais reduz o risco de fístula do líquido cefalorraquidiano e complicações em comparação aos métodos convencionais de fechamento da dura-máter?","Bernardo, Luca, Bernardo, Wanderley Marques, Shu, Edson Bor Seng, Roz, Leila Maria da, Almeida, Cesar Cimonari de, Monaco, Bernardo Assumpção de, Figueiredo, Eberval Gadelha, Sanders, Felipe Hada, Sterman Neto, Hugo, Teixeira, Manoel Jacobsen","Revista da Associação Médica Brasileira; 58(4); 402-403","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400005&lang=pt" 
"S0104-42302012000400003-scl","Resultados: &quot;chegou a hora desta gente bronzeada mostrar seu valor&quot;","Braga, Alfésio Luís Ferreira","Revista da Associação Médica Brasileira; 58(4); 400-400","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400003&lang=pt" 
"S0104-42302012000400004-scl","Qual a conduta no paciente com alto risco de câncer colorretal?","Ilias, Elias Jirjoss","Revista da Associação Médica Brasileira; 58(4); 401-401","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400004&lang=pt" 
"S0104-42302012000400019-scl","Avaliação da prevalência e de determinantes nutricionais e sociais do excesso de peso em uma população de escolares: análise transversal em 5.037 crianças","Rosaneli, Caroline Filla, Auler, Flavia, Manfrinato, Carla Barreto, Rosaneli, Claudine Filla, Sganzerla, Caroline, Bonatto, Marcely Gimenes, Cerqueira, Marina Lindstron Wittica, Oliveira, Amauri Aparecido Bassoli de, Oliveira-Netto, Edna Regina, Faria-Neto, José Rocha","Revista da Associação Médica Brasileira; 58(4); 472-476","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400019&lang=pt" 
"S0104-42302012000400001-scl","Let&#039;s Brazilianize science!","Caramelli, Bruno","Revista da Associação Médica Brasileira; 58(4); 397-398","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400001&lang=pt" 
"S0104-42302012000400014-scl","Medicamentos potencialmente inapropriados para idosos","Gorzoni, Milton Luiz, Fabbri, Renato Moraes Alves, Pires, Sueli Luciano","Revista da Associação Médica Brasileira; 58(4); 442-446","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400014&lang=pt" 
"S0104-42302012000400008-scl","Terapia nutricional domiciliar","","Revista da Associação Médica Brasileira; 58(4); 408-411","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400008&lang=pt" 
"S0104-42302012000400002-scl","Diabesity: the &#039;Achilles Heel&#039; of our modernized society","Chauhan, Hiteshi KC","Revista da Associação Médica Brasileira; 58(4); 399-399","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400002&lang=pt" 
"S0104-42302012000400011-scl","Treatment of symptomatic vertebrobasilar artery stenosis with stent-assistant angioplasty in the elderly","Yan, Yongxing, Liang, Lizhen, Chen, Tao, Zhong, Changyang, Li, Peng","Revista da Associação Médica Brasileira; 58(4); 422-426","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400011&lang=pt" 
"S0104-42302012000400016-scl","Obesidade materna em gestações de alto risco e complicações infecciosas no puerpério","Paiva, Letícia Vieira de, Nomura, Roseli Mieko Yamamoto, Dias, Maria Carolina Gonçalves, Zugaib, Marcelo","Revista da Associação Médica Brasileira; 58(4); 453-458","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400016&lang=pt" 
"S0104-42302012000400020-scl","The burden of dengue: Jundiaí, Brazil - January 2010","Arenas, Christian Julián Villabona, Botelho, Ana Vitoria, Botelho, Andrea Cristina, Passos, Saulo Duarte, Zanotto, Paolo Marinho de Andrade","Revista da Associação Médica Brasileira; 58(4); 477-480","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400020&lang=pt" 
"S0104-42302012000400023-scl","Aspectos moleculares dos esteroides sexuais sobre a cartilagem e os ossos","Wolff, Roberta Bastos, Gomes, Regina Célia Teixeira, Verna, Carina, Maioral, Gabriela Carolina C. Cristofani, Rampazo, Thaís Cristina, Simões, Ricardo Santos, Baracat, Edmund Chada, Soares Júnior, José Maria","Revista da Associação Médica Brasileira; 58(4); 493-497","Revista da Associação Médica Brasileira","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400023&lang=pt" 
"S0104-42302012000400022-scl","Jaccoud arthropathy in systemic lupus erythematosus: clinical and serological findings","Skare, Thelma L., Godoi, Andressa de Lima, Ferreira, Valéria O.","Revista da Associação Médica Brasileira; 58(4); 489-492","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400022&lang=pt" 
"S0104-42302012000400024-scl","Diagnostic methods in sepsis: the need of speed","Coelho, Fernando Rodrigues, Martins, Joilson Oliveira","Revista da Associação Médica Brasileira; 58(4); 498-504","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400024&lang=pt" 
"S0104-42302012000400025-scl","Perioperative cardiovascular evaluation: heads or tails?","Carmo, Gabriel A.L., Calderaro, Daniela, Yu, Pai C., Gualandro, Danielle M., Marques, André C., Bittar, Cristina S., Pastana, Adriana F., Caramelli, Bruno","Revista da Associação Médica Brasileira; 58(4); 505-512","Revista da Associação Médica Brasileira","Inglês","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-42302012000400025&lang=pt" 
"S0100-69912012000400001-scl","CBC e SBAIT: somando para multiplicar","Fraga, Gustavo Pereira, Manso, José Eduardo Ferreira, Starling, Sizenando Vieira","Revista do Colégio Brasileiro de Cirurgiões; 39(4); 247-248","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912012000400001&lang=pt" 
"S0100-69912012000400005-scl","Análise epidemiológica de 210 casos de hematoma extradural traumático tratados cirurgicamente","Araujo, João Luiz Vitorino, Aguiar, Ulisses do Prado, Todeschini, Alexandre Bossi, Saade, Nelson, Veiga, José Carlos Esteves","Revista do Colégio Brasileiro de Cirurgiões; 39(4); 268-271","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912012000400005&lang=pt" 
"S0100-69912012000400007-scl","Exame radiográfico convencional do tórax no diagnóstico de hérnia diafragmática pós-traumática","Hirano, Elcio Shiyoiti, Silva, Vanessa Gonçalves, Bortoto, José Benedito, Barros, Ricardo Hoelz de Oliveira, Caserta, Nelson Marcio Gomes, Fraga, Gustavo Pereira","Revista do Colégio Brasileiro de Cirurgiões; 39(4); 280-285","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912012000400007&lang=pt" 
"S0100-69912012000400009-scl","Fatores preditivos de lesões abdominais em vítimas de trauma fechado","Farrath, Samiris, Parreira, José Gustavo, Perlingeiro, Jacqueline A. G., Solda, Silvia C., Assef, José Cesar","Revista do Colégio Brasileiro de Cirurgiões; 39(4); 295-301","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2012","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912012000400009&lang=pt" 
