"S1021-545X2013000200003-sza","A historical perspective on the recognition of same-sex unions in South Africa","de Ru, H","Fundamina; 19(2); 221-250","Fundamina","Inglês","2013","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S1021-545X2013000200003&lang=pt" 
"S1990-74512013000200006-bol","Parasitoides para el control biológico de las moscas de la fruta en Santa Cruz","Ledezma A, Julieta, Amaya L, Marcelo, Magne S, Consuelo, Ramos C, Ana Clara, Torrico S, Julio, Quisberth R, Elizabeth","Tinkazos; 16(34); 93-117","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200006&lang=pt" 
"S1990-74512013000200012-bol","Tras las huellas del cambio climático en Bolivia: Estado del arte del conocimiento sobre adaptación al cambio climático, agua y seguridad alimentaria","Requena, Cecilia","Tinkazos; 16(34); 173-174","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200012&lang=pt" 
"S1990-74512013000200016-bol","El textil tridimensional: la naturaleza del tejido como objeto y como sujeto","Sánchez, Walter","Tinkazos; 16(34); 180-183","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200016&lang=pt" 
"S1990-74512013000200011-bol","Cuatro libros de referencia para el desarrollo de Pando","Rioja B., Guillermo","Tinkazos; 16(34); 169-172","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200011&lang=pt" 
"S1990-74512013000200007-bol","Productos agroindustriales con alto valor nutricional en la Amazonía boliviana","Enriquez E., René","Tinkazos; 16(34); 119-130","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200007&lang=pt" 
"S1990-74512013000200010-bol","Campesinización: urbana y del poder","Cortéz, Roger","Tinkazos; 16(34); 165-168","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200010&lang=pt" 
"S1990-74512013000200004-bol","Sinergia entre cambio climático y megaproyectos o procesos expoliativos","Ribera, Marco Octavio, Pinto, María Renné","Tinkazos; 16(34); 53-72","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200004&lang=pt" 
"S1990-74512013000200003-bol","Perspectivas de los bosques en Bolivia respecto de las negociaciones en cambio climático","Marien, Nele","Tinkazos; 16(34); 37-50","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200003&lang=pt" 
"S1990-74512013000200013-bol","Vulnerabilidad de los medios de vida ante el cambio climático en Bolivia","Pinto R., María Reneé","Tinkazos; 16(34); 174-177","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200013&lang=pt" 
"S1990-74512013000200005-bol","Desarrollo y equilibrio con la Madre Tierra Metas del Milenio y vulnerabilidad ante el cambio climático","Orellana H, René","Tinkazos; 16(34); 73-90","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200005&lang=pt" 
"S1990-74512013000200002-bol","Experiencias locales en adaptación al cambio climático en Bolivia","Tejada M, Freddy","Tinkazos; 16(34); 27-36","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200002&lang=pt" 
"S1990-74512013000200009-bol","Ecología en Bolivia, revista científica del Instituto de Ecología de la UMSA","Moraes R., Mónica","Tinkazos; 16(34); 155-161","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200009&lang=pt" 
"S1990-74512013000200001-bol","Desafíos del Vivir Bien, para enfrentar los impactos del cambio climático","Ribera, Marco Octavio, Pinto, María Renné","Tinkazos; 16(34); 19-26","Tinkazos","Espanhol","2013","http://www.scielo.org.bo/scielo.php?script=sci_arttext&pid=S1990-74512013000200001&lang=pt" 
"S1665-64232013000100010-mex","Implementation of a 10.24 GS/s 12-bit Optoelectronics Analog-to-Digital Converter Based on a Polyphase Demultiplexing Architecture","Villa-Angulo, C., Hernandez-Fuentes, I. O., Villa-Angulo, R., Ahumada-Valdez, S. E., Ramos-Irigoyen, R. A., Donkor, E.","Journal of applied research and technology; 11(1); 115-123","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100010&lang=pt" 
"S1665-64232013000100013-mex","Controller Design of STATCOM for Power System Stability Improvement Using Honey Bee Mating Optimization","Safari, A., Ahmadian, A., Golkar, M. A. A.","Journal of applied research and technology; 11(1); 144-155","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100013&lang=pt" 
"S1665-64232013000100012-mex","Experimental Studies on Intelligent, Wearable and Automated Wireless Mobile Tele-Alert System for Continuous Cardiac Surveillance","Palanivel Rajan, S., Sukanesh, R.","Journal of applied research and technology; 11(1); 133-143","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100012&lang=pt" 
"S1665-64232013000100004-mex","A Method with Node Autonomy to Preserve QoS in Networks with Per-Route Admission","Mateos-Papis, A.","Journal of applied research and technology; 11(1); 42-63","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100004&lang=pt" 
"S1665-64232013000100006-mex","Current Transformer Saturation Detection Using Gaussian Mixture Models","Moghimi Haji, M., Vahidi, B., Hosseinian, S. H.","Journal of applied research and technology; 11(1); 79-87","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100006&lang=pt" 
"S1665-64232013000100007-mex","Optimization of Turning Operations by Using a Hybrid Genetic Algorithm with Sequential Quadratic Programming","Belloufi, A., Assas, M., Rezgui, I.","Journal of applied research and technology; 11(1); 88-94","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100007&lang=pt" 
"S1665-64232013000100005-mex","The Euler-Poincaré Formula Through Contact Surfaces of Voxelized Objects","Sánchez-Cruz, H., Sossa-Azuela, H., Braumann, U-D., Bribiesca, E.","Journal of applied research and technology; 11(1); 65-78","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100005&lang=pt" 
"S1665-64232013000100002-mex","Semiconductor Light-Controlled Instrument Transducer with Direct PWM Output for Automatic Control Systems","Malik, O., De la Hidalga-W., F. J.","Journal of applied research and technology; 11(1); 18-25","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100002&lang=pt" 
"S1665-64232013000100003-mex","Chaotic Synchronization in Nearest-Neighbor Coupled Networks of 3D CNNs","Serrano-Guerrero, H., Cruz-Hernández, C., López-Gutiérrez, R.M., Cardoza-Avendaño, L., ChávezPérez, R.A.","Journal of applied research and technology; 11(1); 26-41","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100003&lang=pt" 
"S1665-64232013000100001-mex","Using Object&#039;s Contour, Form and Depth to Embed Recognition Capability into Industrial Robots","López-Juárez, I., Castelán, M., Castro-Martínez, F.J., Peña-Cabrera, M., Osorio-Comparan, R.","Journal of applied research and technology; 11(1); 05-17","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100001&lang=pt" 
"S1665-64232013000100008-mex","The Event Management Problem in a Container Terminal","Bearzotti, Lorena, Gonzalez, Rosa, Miranda, Pablo","Journal of applied research and technology; 11(1); 95-102","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100008&lang=pt" 
"S1665-64232013000100009-mex","Experimental Assessment of Derating Guidelines Applied to Power Electronics Converters","De León-Aldaco, S. E., Calleja-Gjumlich, J. H., Jiménez-Grajales, H. R., Chan-Puc, F. I.","Journal of applied research and technology; 11(1); 103-114","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100009&lang=pt" 
"S1665-64232013000100015-mex","A Novel Web-based Human Advisor Fuzzy Expert System","Rafe, Vahid, Goodarzi, Mahdi Hassani","Journal of applied research and technology; 11(1); 161-167","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100015&lang=pt" 
"S1665-64232013000100014-mex","Effectiveness of Wavelet Denoising on Electroencephalogram Signals","Mamun, Md., Al-Kadi, Mahmoud, Marufuzzaman, Mohd.","Journal of applied research and technology; 11(1); 156-160","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100014&lang=pt" 
"S1665-64232013000100011-mex","Elimination of Harmonics in Multilevel Inverters Connected to Solar Photovoltaic Systems Using ANFIS: An Experimental Case Study","Sumithira, T. R., Nirmal Kumar, A.","Journal of applied research and technology; 11(1); 124-132","Journal of applied research and technology","Inglês","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232013000100011&lang=pt" 
"S0213-91112013000100011-esp","Variabilidad en el consumo de cigarrillos según la fuente de información en España (1993-2009)","Martínez-Sánchez, Jose M., Fu, Marcela, Gallus, Silvano, Sureda, Xisca, La Vecchia, Carlo, Fernández, Esteve","Gaceta Sanitaria; 27(1); 61-63","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100011&lang=pt" 
"S0370-41062013000100003-chl","Terremotos, solidaridad y movilización nacional","Schonhaut B, Luisa","Revista chilena de pediatría; 84(1); 20-25","Revista chilena de pediatría","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062013000100003&lang=pt" 
"S0370-41062013000100002-chl","Lo que nos enseña el 27F en Chile sobre el impacto de un desastre natural en la salud infantil","Cordero V, Miguel A, Repetto L, Paula B, Arbour, Mary Catherine","Revista chilena de pediatría; 84(1); 10-19","Revista chilena de pediatría","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0370-41062013000100002&lang=pt" 
"S0213-91112013000100006-esp","Gender differences in negative mood states in secondary school students: health survey in Catalonia (Spain)","Monteagudo, Mónica, Rodríguez-Blanco, Teresa, Pueyo, Mª Jesús, Zabaleta-del-Olmo, Edurne, Mercader, Mercè, García, José, Pujol, Enriqueta, Bolíbar, Bonaventura","Gaceta Sanitaria; 27(1); 32-39","Gaceta Sanitaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100006&lang=pt" 
"S0213-91112013000100025-esp","In memoriam - Manel Nebot (1957-2012)","López, M.ª José, Villalbí, Joan R., Fernández, Esteve","Gaceta Sanitaria; 27(1); 99-99","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100025&lang=pt" 
"S0213-91112013000100018-esp","A propósito de la excepcionalidad de las innovaciones farmacológicas para el cáncer","Cabiedes Miragaya, Laura","Gaceta Sanitaria; 27(1); 84-88","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100018&lang=pt" 
"S0213-91112013000100012-esp","Women&#039;s socioeconomic factors associated to the choice of contraceptive method in Spain","Ruiz-Muñoz, Dolores, Pérez, Gloria","Gaceta Sanitaria; 27(1); 64-67","Gaceta Sanitaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100012&lang=pt" 
"S0213-91112013000100019-esp","El crowdsourcing como metodología en la lucha contra la malaria","Alonso de Magdaleno, M. Isabel, García García, Jesús","Gaceta Sanitaria; 27(1); 89-89","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100019&lang=pt" 
"S0213-91112013000100016-esp","Aspectos prácticos de la fase preanalítica del estudio de biovigilancia BIOAMBIENT.ES","Esteban, Marta, Ruiz-Moraga, Montserrat, Pérez-Gómez, Beatriz, Castaño, Argelia","Gaceta Sanitaria; 27(1); 77-80","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100016&lang=pt" 
"S0718-40262013000100020-chl","CRÓNICA","","Revista chilena de cirugía; 65(1); 98-99","Revista chilena de cirugía","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262013000100020&lang=pt" 
"S0718-40262013000100019-chl","CARTA AL EDITOR","Manterola D, Carlos","Revista chilena de cirugía; 65(1); 95-97","Revista chilena de cirugía","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-40262013000100019&lang=pt" 
"S0213-91112013000100014-esp","Educación versus coerción: Uuna apuesta decidida por la educación para la salud","Pérez Jarauta, María José, Echauri Ozcoidi, Margarita","Gaceta Sanitaria; 27(1); 72-74","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100014&lang=pt" 
"S0213-91112013000100013-esp","El hábito de lectura como factor protector de deterioro cognitivo","Esteve Esteve, Miguel, Collado Gil, Ángel","Gaceta Sanitaria; 27(1); 68-71","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100013&lang=pt" 
"S0213-91112013000100017-esp","Distribución de la duración de la incapacidad temporal por contingencia común por diagnóstico médico (Cataluña, 2006-2008)","Delclós, Jordi, Gimeno, David, Torá, Isabel, Martínez, José Miguel, Manzanera, Rafael, Jardí, Josefina, Alberti, Constança, Benavides, Fernando G.","Gaceta Sanitaria; 27(1); 81-83","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100017&lang=pt" 
"S0213-91112013000100009-esp","Explicación del tamaño muestral empleado: una exigencia irracional de las revistas biomédicas","Silva Ayçaguer, Luis Carlos, Alonso Galbán, Patricia","Gaceta Sanitaria; 27(1); 53-57","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100009&lang=pt" 
"S0213-91112013000100005-esp","Factores predictores de éxito según género en el tratamiento del tabaquismo","Marqueta, Adriana, Nerín, Isabel, Jiménez-Muro, Adriana, Gargallo, Pilar, Beamonte, Asunción","Gaceta Sanitaria; 27(1); 26-31","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100005&lang=pt" 
"S0213-91112013000100004-esp","La población inmigrante controla peor su diabetes que la población autóctona","Soler-González, Jorge, Ramon Marsal, Josep, Serna, Caty, Real, Jordi, Cruz, Inés, López, Albert","Gaceta Sanitaria; 27(1); 19-25","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100004&lang=pt" 
"S0213-91112013000100003-esp","Evaluation of primary care: the &quot;Primary Care Assessment Tools - Facility version&quot; for the Spanish health system","Pasarín, M. Isabel, Berra, Silvina, González, Angelina, Segura, Andreu, Tebé, Cristian, García-Altés, Anna, Vallverdú, Inma, Starfield, Barbara","Gaceta Sanitaria; 27(1); 12-18","Gaceta Sanitaria","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100003&lang=pt" 
"S0213-91112013000100007-esp","Predictores de la duración de la incapacidad temporal por contingencias comunes en los trastornos de ansiedad","Catalina-Romero, Carlos, Martínez-Muñoz, Paloma, Quevedo-Aguado, Luis, Ruiz-Moraga, Montserrat, Fernández-Labandera, Carlos, Calvo-Bonacho, Eva","Gaceta Sanitaria; 27(1); 40-46","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100007&lang=pt" 
"S0213-91112013000100008-esp","El estado de salud de las personas mayores que sufren insomnio","López-Torres Hidalgo, Jesús, Navarro Bravo, Beatriz, Párraga Martínez, Ignacio, Andrés Pretel, Fernando, Rabanales Sotos, Joseba, Simarro Herráez, María José","Gaceta Sanitaria; 27(1); 47-52","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100008&lang=pt" 
"S0213-91112013000100024-esp","La sanidad está en venta","Segura del Pozo, Javier","Gaceta Sanitaria; 27(1); 95-95","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100024&lang=pt" 
"S0213-91112013000100020-esp","Autovaloración de salud: localización de la pregunta en las encuestas epidemiológicas","Ferreira de Sousa, Thiago, Sindra Virtuoso Junior, Jair, Rodrigues Barbosa, Aline","Gaceta Sanitaria; 27(1); 90-90","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100020&lang=pt" 
"S0213-91112013000100023-esp","La salud en la evaluación de impactos ambientales: Guía metodológica","Martí Boscà, José Vicente","Gaceta Sanitaria; 27(1); 94-94","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100023&lang=pt" 
"S2007-11322013000100003-mex","Diversidad del sotobosque y radiación solar en un bosque de Pinus hartwegii Lindl. con quema prescrita","Islas Madrid, Gloria Elena, Rodríguez Trejo, Dante Arturo, Martínez Hernández, Pedro Arturo","Revista mexicana de ciencias forestales; 4(15); 25-40","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000100003&lang=pt" 
"S2007-11322013000100002-mex","El modelo de crecimiento económico Solow-swan aplicado a la contaminación y su reciclaje","Ibarra Zavala, Darío","Revista mexicana de ciencias forestales; 4(15); 08-24","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000100002&lang=pt" 
"S2007-11322013000100001-mex","Conocimiento para el crecimiento sustentable de México","Mallén Rivera, Carlos","Revista mexicana de ciencias forestales; 4(15); 04-06","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000100001&lang=pt" 
"S2007-11322013000100007-mex","Depredación de las semillas de Abies religiosa (Kunth) Schltdl. et Cham.","Nieto de Pascual Pola, Cecilia","Revista mexicana de ciencias forestales; 4(15); 87-102","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000100007&lang=pt" 
"S2007-11322013000100006-mex","Escenarios de la distribución potencial de Pinus patula Schltdl. et Cham. y Pinus pseudostrobus Lindl. con modelos de cambio climático en el Estado de México","Pérez Miranda, Ramiro, Moreno Sánchez, Francisco, González Hernández, Antonio, Arreola Padilla, Víctor","Revista mexicana de ciencias forestales; 4(15); 73-86","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000100006&lang=pt" 
"S2007-11322013000100005-mex","Proceso analítico jerárquico para seleccionar métodos de manejo forestal en Durango","Pérez-Rodríguez, Fernando, Vargas-Larreta, Benedicto, Aguirre-Calderón, Oscar Alberto, Corral-Rivas, José Javier, Rojo-Alboreca, Alberto","Revista mexicana de ciencias forestales; 4(15); 55-72","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000100005&lang=pt" 
"S2007-11322013000100004-mex","Áreas de respuesta homogénea para el muestreo de combustibles forestales","Velasco Herrera, José Armando, Flores Garnica, José Germán, Márquez-Azúa, Bertha, López, Sergio","Revista mexicana de ciencias forestales; 4(15); 41-54","Revista mexicana de ciencias forestales","Espanhol","2013","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S2007-11322013000100004&lang=pt" 
"S0213-91112013000100001-esp","Gaceta Sanitaria en 2012","Borrell, Carme, Domínguez-Berjón, M.ª Felicitas, Álvarez-Dardet, Carlos, Bermúdez-Tamayo, Clara, Godoy, Pere, López, María José, Negrín, Miguel Ángel, Pérez, Glòria, Pérez-Farinós, Napoleón, Rodríguez, Marisol, Ruano, Alberto, Vives Cases, Carmen, García, Ana M.","Gaceta Sanitaria; 27(1); 1-4","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100001&lang=pt" 
"S0213-91112013000100022-esp","Las reclamaciones sobre responsabilidad profesional por especialidades en un escenario diferente al estadounidense","Arimany-Manso, Josep, Gómez-Durán, Esperanza L., Aubia-Marimon, J.","Gaceta Sanitaria; 27(1); 92-93","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100022&lang=pt" 
"S0213-91112013000100021-esp","¿Por qué solicitan cambiar de médico los usuarios de un centro de atención primaria?","García-Basteiro, Alberto L., Vilaseca, Josep María, Trilla, Antoni","Gaceta Sanitaria; 27(1); 91-92","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100021&lang=pt" 
"S0213-91112013000100010-esp","Prevalencia de consumo de tabaco en vehículos privados","Tolosana, María, Pedrol, M.ª Teresa, Soler, M.ª Teresa, Taló, Meritxell, Godoy, Pere","Gaceta Sanitaria; 27(1); 58-60","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100010&lang=pt" 
"S0213-91112013000100015-esp","Cómo cambiar comportamientos y no morir en el intento: más entornos favorables y menos educación sanitaria","Novoa Pardo, Ana M.","Gaceta Sanitaria; 27(1); 75-76","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100015&lang=pt" 
"S0213-91112013000100002-esp","¿Sirven los estudios de variabilidad geográfica de la práctica para informar la desinversión?: varias cautelas y algunas reflexiones","Bernal-Delgado, Enrique, García-Armesto, Sandra, Campillo-Artero, Carlos","Gaceta Sanitaria; 27(1); 7-11","Gaceta Sanitaria","Espanhol","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-91112013000100002&lang=pt" 
"S0718-27242013000300047-chl","La Relación Universidad-Empresa en las Prácticas Empresariales: Un Modelo Conceptual desde las Técnicas de Generación de Ideas","Montoya Ríos, Francisco Javier, Aguilar Zambrano, José Javier","Journal of technology management &amp; innovation; 8(); 47-47","Journal of technology management &amp; innovation","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-27242013000300047&lang=pt" 
"S0716-10182013000100018-chl","Memorias literarias de la difteria: Mark Twain, W.G. Sebald y el síndrome de Stendhal","Ledermann, Walter","Revista chilena de infectología; 30(1); 98-102","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100018&lang=pt" 
"S0716-10182013000100001-chl","Investigación médica en Chile a la luz de la nueva legislación","O&#039;Ryan, Miguel","Revista chilena de infectología; 30(1); 7-9","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100001&lang=pt" 
"S0716-10182013000100002-chl","Reingreso por infección de sitio quirúrgico: una revisión integradora","Machado, Lilian, Turrini, Ruth N. T, Siqueira, Ana L","Revista chilena de infectología; 30(1); 10-16","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100002&lang=pt" 
"S0716-10182013000100003-chl","Detección de genes de virulencia en cepas de Enterococcus faecalis susceptibles y resistentes a aminoglucósidos","Silva, Juan, Rodríguez, Yara, Araya, Jorge, Gahona, Joselyne, Valenzuela, Nicomedes, Guerrero, Katheryne, Báez, John, Baquero, Fernando, del Campo, Rosa","Revista chilena de infectología; 30(1); 17-22","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100003&lang=pt" 
"S0716-10182013000100004-chl","Linfomas asociados a infección por VIH en pacientes del Hospital Clínico San Borja Arriarán / Fundación Arriarán2001-2008","Pizarro, Álvaro, García, Hernán, Riquelme, Ana, Carmona, Javiera, Cortés, Claudia","Revista chilena de infectología; 30(1); 23-30","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100004&lang=pt" 
"S0716-10182013000100005-chl","Interacción entre el virus de la inmunodeficiencia humana y el virus GB tipo-C durante el estado de co-infección","Arroyave, Johanna C, Pujol, Flor H, Navas, María C, Cortés-Mancera, Fabián M","Revista chilena de infectología; 30(1); 31-41","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100005&lang=pt" 
"S0716-10182013000100006-chl","Factores asociados a falla virológica en pacientes infectados con VIH que reciben terapia anti-retroviral en un hospital público del Perú","Alave, Jorge, Paz, Jorge, González, Elsa, Campos, Miguel, Rodríguez, Martin, Willig, James, Echevarría, Juan","Revista chilena de infectología; 30(1); 42-48","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100006&lang=pt" 
"S0716-10182013000100007-chl","Sphingomonas paucimobilis","Martínez, María A, Ovalle, Alfredo","Revista chilena de infectología; 30(1); 49-50","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100007&lang=pt" 
"S0716-10182013000100008-chl","La pintura histórica","Payá, Ernesto","Revista chilena de infectología; 30(1); 51-51","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100008&lang=pt" 
"S0716-10182013000100009-chl","Tenencia de mascotas en pacientes inmunocomprometidos: actualización y consideraciones veterinarias y médicas","López, Javier, Peña, Anamaría, Pérez, Regina, Abarca, Katia","Revista chilena de infectología; 30(1); 52-62","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100009&lang=pt" 
"S0716-10182013000100010-chl","Nuestra Señora del Patrocinio de Tenaún","","Revista chilena de infectología; 30(1); 63-64","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100010&lang=pt" 
"S0716-10182013000100011-chl","Colangitis bacteriémica en adultos en un hospital general en Chile","Fica, Alberto, Julio, Verónica, Palma, Estefanía, Guinez, Dannette, Porte, Lorena, Braun, Stephanie, Dabanch, Jeannette","Revista chilena de infectología; 30(1); 65-73","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100011&lang=pt" 
"S0716-10182013000100012-chl","La conexión neumocóccica","Mella, Sergio, Riedel, Gisela, Twele, Loreto, Domínguez, Mariana, Bello, Helia, González, Gerardo","Revista chilena de infectología; 30(1); 74-79","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100012&lang=pt" 
"S0716-10182013000100013-chl","Brote de gastroenteritis en fiesta familiar","","Revista chilena de infectología; 30(1); 80-80","Revista chilena de infectología","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-10182013000100013&lang=pt" 
