"S1517-83822016000300658-scl","Production of mycelial biomass by the Amazonian edible mushroom Pleurotus albidus","Kirsch, Larissa de Souza, Macedo, Ana Júlia Porto de, Teixeira, Maria Francisca Simas","Brazilian Journal of Microbiology; 47(3); 658-664","Brazilian Journal of Microbiology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-83822016000300658&lang=pt" 
"S0256-95742016000900003-sza","Psychoactive substances: Position statement on harm reduction","Stein, Dan J, Manyedi, Eva","SAMJ: South African Medical Journal; 106(9); 836-836","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900003&lang=pt" 
"S0256-95742016000900014-sza","Give us peer educators, not nurses, say sex workers","Bateman, Chris","SAMJ: South African Medical Journal; 106(9); 850-850","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900014&lang=pt" 
"S0256-95742016000900015-sza","Child deaths in South Africa: Lessons from the child death review pilot","Mathews, Shanaaz, Martin, Lorna J, Coetzee, David, Scott, Chris, Brijmohun, Yasheen","SAMJ: South African Medical Journal; 106(9); 851-852","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900015&lang=pt" 
"S0256-95742016000900016-sza","Functional neurosurgery (part 2)","Enslin, J M N","SAMJ: South African Medical Journal; 106(9); 853-853","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900016&lang=pt" 
"S0004-282X2016000900695-scl","Congenital myasthenic syndromes and myasthenia gravis are challenging diagnoses in neurological practice","Nucci, Anamarli","Arquivos de Neuro-Psiquiatria; 74(9); 695-696","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900695&lang=pt" 
"S0256-95742016000900008-sza","The potential danger of journal summary services","Freeth, Timo","SAMJ: South African Medical Journal; 106(9); 842-842","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900008&lang=pt" 
"S0256-95742016000900019-sza","Recipes for obstetric spinal hypotension: The clinical context counts","Bishop, D G, Rodseth, R N, Dyer, R A","SAMJ: South African Medical Journal; 106(9); 861-864","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900019&lang=pt" 
"S0256-95742016000900023-sza","Improving the recording of clinical medicolegal findings in South Africa","Jina, R, Kotzé, J M","SAMJ: South African Medical Journal; 106(9); 872-873","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900023&lang=pt" 
"S0256-95742016000900017-sza","Surgical management of movement disorders","Enslin, J M N","SAMJ: South African Medical Journal; 106(9); 854-857","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900017&lang=pt" 
"S0004-282X2016000900750-scl","Clinical and genetic basis of congenital myasthenic syndromes","Souza, Paulo Victor Sgobbi de, Batistella, Gabriel Novaes de Rezende, Lino, Valéria Cavalcante, Pinto, Wladimir Bocca Vieira de Rezende, Annes, Marcelo, Oliveira, Acary Souza Bulle","Arquivos de Neuro-Psiquiatria; 74(9); 750-760","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900750&lang=pt" 
"S0004-282X2016000900708-scl","Association between clinical condition and F-waves changes in the acute phase of stroke","Luvizutto, Gustavo José, Bertotti, Marcelo Fernando Zeugner, Fernandes, Thiago Dias, Nunes, Hélio Rubens de Carvalho, Braga, Gabriel Pereira, Bazan, Rodrigo, Resende, Luiz Antônio de Lima","Arquivos de Neuro-Psiquiatria; 74(9); 708-712","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900708&lang=pt" 
"S0004-282X2016000900718-scl","Analysis of the albumin level, neutrophil-lymphocyte ratio, and platelet-lymphocyte ratio in Guillain-Barré syndrome","Ozdemir, Hasan Huseyin","Arquivos de Neuro-Psiquiatria; 74(9); 718-722","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900718&lang=pt" 
"S0004-282X2016000900697-scl","Olfactory alterations in patients with multiple sclerosis","Jordy, Sergio Semeraro, Starzewski Junior, Alberto, Macedo, Felipe André Basso, Manica, Gabriela Reginatto, Tilbery, Charles Peter, Carabetta, Eduardo Gregorin","Arquivos de Neuro-Psiquiatria; 74(9); 697-700","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900697&lang=pt" 
"S0004-282X2016000900745-scl","Surgical treatment of traumatic cervical facet dislocation: anterior, posterior or combined approaches?","Lins, Catarina C., Prado, Diego T., Joaquim, Andrei F.","Arquivos de Neuro-Psiquiatria; 74(9); 745-749","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900745&lang=pt" 
"S0004-282X2016000900737-scl","Aged Lewis rats exposed to low and moderate doses of rotenone are a good model for studying the process of protein aggregation and its effects upon central nervous system cell physiology","Almeida, Michael F., Silva, Carolliny M., D’Unhao, Aline M., Ferrari, Merari F. R.","Arquivos de Neuro-Psiquiatria; 74(9); 737-744","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900737&lang=pt" 
"S0256-95742016000900034-sza","Missed appointments among rifampicin-resistant tuberculosis (RR-TB) patients at a decentralised RR-TB outpatient clinic in Johannesburg, South Africa","Gajee, R, Schnippel, K, Mthupha, N, Muzah, B, Berhanu, R H","SAMJ: South African Medical Journal; 106(9); 912-917","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900034&lang=pt" 
"S0004-282X2016000900767-scl","Pain characterization in Duchenne muscular dystrophy","Silva, Talita Dias da, Massetti, Thais, Monteiro, Carlos Bandeira de Mello, Trevizan, Isabela Lopes, Arab, Claudia, Caromano, Fatima Aparecida, Voos, Mariana Callil, Oliveira, Acary Souza Bulle, Favero, Francis Meire","Arquivos de Neuro-Psiquiatria; 74(9); 767-774","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900767&lang=pt" 
"S0256-95742016000900031-sza","The South African child death review pilot: A multiagency approach to strengthen healthcare and protection for children","Mathews, S, Martin, L J, Coetzee, D, Scott, C, Naidoo, T, Brijmohun, Y, Quarrie, K","SAMJ: South African Medical Journal; 106(9); 895-899","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900031&lang=pt" 
"S0256-95742016000900025-sza","Invasive carbapenem-resistant Enterobacteriaceae infection at a paediatric hospital: A case series","Malande, O O, du Plessis, A, Rip, D, Bamford, C, Eley, B","SAMJ: South African Medical Journal; 106(9); 877-882","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900025&lang=pt" 
"S0004-282X2016000900730-scl","Propentofylline reduces glial scar development following gliotoxic damage in the rat brainstem","Bondan, Eduardo Fernandes, Martins, Maria de Fátima Monteiro, Dossa, Pietro Domingues, Viebig, Lígia Bocamino, Cardoso, Carolina Vieira, Martins Júnior, João Lopes, Bernardi, Maria Martha","Arquivos de Neuro-Psiquiatria; 74(9); 730-736","Arquivos de Neuro-Psiquiatria","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-282X2016000900730&lang=pt" 
"S0256-95742016000900036-sza","A follow-up study of a large group of children struck by lightning","Silva, L M A, Cooper, M A, Blumenthal, R, Pliskin, N","SAMJ: South African Medical Journal; 106(9); 929-932","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900036&lang=pt" 
"S0256-95742016000900027-sza","Sirolimus-induced lymphoedema","Motse, K G, Mashabane, M J","SAMJ: South African Medical Journal; 106(9); 886-887","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900027&lang=pt" 
"S0256-95742016000900032-sza","A cross-sectional study of socioeconomic status and cardiovascular disease risk among participants in the Prospective Urban Rural Epidemiological (PURE) Study","Egbujie, B A, Igumbor, E U, Puoane, T","SAMJ: South African Medical Journal; 106(9); 900-906","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900032&lang=pt" 
"S0256-95742016000900018-sza","Surgical management of pain","Rothemeyer, S J, Enslin, J M N","SAMJ: South African Medical Journal; 106(9); 858-860","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900018&lang=pt" 
"S0256-95742016000900021-sza","A biobank to support HIV malignancy research for sub-Saharan Africa","Schneider, J W, Sanderson, M, Geiger, D, Nokta, M, Silver, S","SAMJ: South African Medical Journal; 106(9); 867-869","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900021&lang=pt" 
"S0256-95742016000900038-sza","What are the communication skills and needs of doctors when communicating a poor prognosis to patients and their families? A qualitative study from South Africa","Ganca, L L, Gwyther, L, Harding, R, Meiring, M","SAMJ: South African Medical Journal; 106(9); 940-944","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900038&lang=pt" 
"S0256-95742016000900037-sza","The PAWPER tape and the Mercy method outperform other methods of weight estimation in children at a public hospital in South Africa","Georgoulas, V G, Wells, M","SAMJ: South African Medical Journal; 106(9); 933-939","SAMJ: South African Medical Journal","Inglês","2016","http://www.scielo.org.za/scielo.php?script=sci_arttext&pid=S0256-95742016000900037&lang=pt" 
"S1980-57642016000300227-scl","The Clock Drawing Test: Performance differences between the free-drawn and incomplete-copy versions in patients with MCI and dementia","Beber, Bárbara Costa, Kochhann, Renata, Matias, Bruna, Chaves, Márcia Lorena Fagundes","Dementia &amp; Neuropsychologia; 10(3); 227-231","Dementia &amp; Neuropsychologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-57642016000300227&lang=pt" 
"S1415-43662016000900795-scl","Pig slurry in carpet grass pasture: Yield and plant-available nitrogen","Brustolin-Golin, Karen D., Scheffer-Basso, Simone M., Escosteguy, Pedro A. V., Miranda, Mario, Travi, Magdalena R. L., Zabot, Valdirene","Revista Brasileira de Engenharia Agrícola e Ambiental; 20(9); 795-799","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662016000900795&lang=pt" 
"S1679-39512016000300705-scl","Democracia e participação. Inovações democráticas e trajetória participativa no Brasil","Ventura, Tiago","Cadernos EBAPE.BR; 14(3); 705-720","Cadernos EBAPE.BR","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512016000300705&lang=pt" 
"S1415-43662016000900830-scl","Irrigation and lithothamnium fertilization in bell pepper cultivated in organic system","Evangelista, Adão W. P., Sá, André R. M. de, Alves Júnior, José, Casaroli, Derblai, Leandro, Wilson M., Souza, Jorge L. M. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 20(9); 830-835","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662016000900830&lang=pt" 
"S1980-57642016000300232-scl","The influence of age, gender and education on the performance of healthy individuals on a battery for assessing limb apraxia","Mantovani-Nagaoka, Joana, Ortiz, Karin Zazo","Dementia &amp; Neuropsychologia; 10(3); 232-236","Dementia &amp; Neuropsychologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-57642016000300232&lang=pt" 
"S1679-39512016000300821-scl","Conflitos na gestão social do território: uma análise a partir da organização dos ilhéus em Porto Alegre","Bauer, Márcio André Leal, Carrion, Rosinha da Silva Machado","Cadernos EBAPE.BR; 14(3); 821-835","Cadernos EBAPE.BR","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512016000300821&lang=pt" 
"S1415-43662016000900800-scl","Mini tomato production in organic system under greenhouse with partial control of meteorological elements","Araujo, Haroldo F. de, Leal, Paulo A. M., Zorzeto, Thais Q., Nunes, Eduardo F., Betin, Pâmela S.","Revista Brasileira de Engenharia Agrícola e Ambiental; 20(9); 800-805","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662016000900800&lang=pt" 
"S1415-43662016000900836-scl","Macronutrients in watermelon plants fertilized with potassium and cattle manure","Nascimento, José A. M. do, Souto, Jacob S., Pereira, Walter E., Medeiros, Sherly A. da S., Cavalcante, Lourival F.","Revista Brasileira de Engenharia Agrícola e Ambiental; 20(9); 836-840","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662016000900836&lang=pt" 
"S1415-43662016000900841-scl","Yield of sugarcane submitted to nitrogen fertilization and water depths by subsurface drip irrigation","Cunha, Fernando N., Silva, Nelmício F. da, Sousa, Antonio E. C., Teixeira, Marconi B., Soares, Frederico A. L., Vidal, Vitor M.","Revista Brasileira de Engenharia Agrícola e Ambiental; 20(9); 841-846","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662016000900841&lang=pt" 
"S1679-39512016000300794-scl","Participação democrática em ambientes digitais: o desenho institucional do orçamento participativo digital","Abreu, Júlio Cesar Andrade de","Cadernos EBAPE.BR; 14(3); 794-820","Cadernos EBAPE.BR","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512016000300794&lang=pt" 
"S1679-39512016000300744-scl","Inovações institucionais participativas: uma abordagem exploratória da produção brasileira em Administração Pública na RAP e no EnAPG (1990-2014)","Paula, Ana Paula Paes de, Keinert, Tânia Margarete Mezzomo","Cadernos EBAPE.BR; 14(3); 744-758","Cadernos EBAPE.BR","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-39512016000300744&lang=pt" 
"S1415-43662016000900806-scl","Enzymatic activity of three sugarcane varieties under salt stress","Carvalho, Mercia F., Correa, Marcus M., Carvalho, Gian C., Rolim Neto, Fernando C., Marinho, Gessica P. A., Andrade, Sunamita B. de","Revista Brasileira de Engenharia Agrícola e Ambiental; 20(9); 806-810","Revista Brasileira de Engenharia Agrícola e Ambiental","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-43662016000900806&lang=pt" 
"S1980-57642016000300185-scl","Sleep and executive functions in older adults: A systematic review","Holanda Júnior, Francisco Wilson Nogueira, Almondes, Katie Moraes de","Dementia &amp; Neuropsychologia; 10(3); 185-197","Dementia &amp; Neuropsychologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-57642016000300185&lang=pt" 
"S1679-87592016000300277-scl","From regional to local scale modelling on the south-eastern Brazilian shelf: case study of Paranaguá estuarine system","Franz, Guilherme Augusto Stefanelo, Leitão, Paulo, Santos, Aires dos, Juliano, Manuela, Neves, Ramiro","Brazilian Journal of Oceanography; 64(3); 277-294","Brazilian Journal of Oceanography","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1679-87592016000300277&lang=pt" 
"S1806-00132016000300219-scl","Chronic cancer pain management by the nursing team","Oliveira, Anara da Luz, Palma Sobrinho, Natália da, Cunha, Beatriz Aparecida Silva","Revista Dor; 17(3); 219-222","Revista Dor","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-00132016000300219&lang=pt" 
"S0004-28032016000300136-scl","VIDEOFLUOROSCOPIC EVALUATION OF SWALLOWS IN ANOREXIA NERVOSA","SANTOS, Carla Manfredi, CASSIANI, Rachel Aguiar, DANTAS, Roberto Oliveira","Arquivos de Gastroenterologia; 53(3); 136-140","Arquivos de Gastroenterologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032016000300136&lang=pt" 
"S0004-28032016000300152-scl","RECURRENCE RATE OF HELICOBACTER PYLORI IN PATIENTS WITH PEPTIC ULCER FIVE YEARS OR MORE AFTER SUCCESSFUL ERADICATION","FERNANDES, Yuri Costa Farago, BONATTO, Gabriel da Rocha, BONATTO, Mauro Willeman","Arquivos de Gastroenterologia; 53(3); 152-155","Arquivos de Gastroenterologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032016000300152&lang=pt" 
"S0004-28032016000300146-scl","TRANSLATION AND VALIDATION OF THE BRAZILIAN PORTUGUESE VERSION OF THE GASTROINTESTINAL SYMPTOM RATING SCALE (GSRS) QUESTIONNAIRE","SOUZA, Gabriela Santos, SARDÁ, Fabiana Andrea Hoffmann, GIUNTINI, Eliana Bistriche, GUMBREVICIUS, Iara, MORAIS, Mauro Batista de, MENEZES, Elizabete Wenzel de","Arquivos de Gastroenterologia; 53(3); 146-151","Arquivos de Gastroenterologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032016000300146&lang=pt" 
"S0004-28032016000300175-scl","PREVALENCE OF OCCULT HEPATITIS B INFECTION IN IRANIAN CANCER PATIENTS BEFORE CHEMOTHERAPY TREATMENT","BAGHBANIAN, Mahmud, HALVANI, Mehdi, ROGHANI, Hassan Salman, LOTFI, Mohammad Hassan, YAZDI, Mohammad Frahat, VAHEDIAN-ARDAKANI, Hassan-Ali","Arquivos de Gastroenterologia; 53(3); 175-179","Arquivos de Gastroenterologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032016000300175&lang=pt" 
"S0004-28032016000300130-scl","COMBINED 24-HOURS ESOPHAGEAL PH MONITORING AND MULTICHANNEL INTRALUMINAL IMPEDANCE FOR COMPARISON OF GASTROESOPHAGEAL REFLUX IN CHILDREN WITH TYPICAL VERSUS ATYPICAL SYMPTOMS OF GASTROESOPHAGEAL REFLUX DISEASE","DEHGHANI, Seyed Mohsen, TAGHAVI, Seyed Alireza, JAVAHERIZADEH, Hazhir, NASRI, Maryam","Arquivos de Gastroenterologia; 53(3); 130-135","Arquivos de Gastroenterologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032016000300130&lang=pt" 
"S0004-28032016000300163-scl","NEOADJUVANT THERAPY AND SURGERY FOR RECTAL CANCER. Comparative study between partial and complete pathological response","ANDRADE, Vitor Augusto de, COY, Claudio Saddy Rodrigues, LEAL, Raquel Franco, FAGUNDES, João José, MARTINEZ, Carlos Augusto Real, AYRIZONO, Maria de Lourdes Setsuko","Arquivos de Gastroenterologia; 53(3); 163-168","Arquivos de Gastroenterologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-28032016000300163&lang=pt" 
"S2236-89062016000300497-scl","Acanthaceae da Marambaia, Estado do Rio de Janeiro, Brasil","Braz, Denise Monte, Azevedo, Igor Henrique Freitas","Hoehnea; 43(3); 497-516","Hoehnea","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062016000300497&lang=pt" 
"S2236-89062016000300461-scl","Tendências da literatura científica sobre genética de populações de plantas do Cerrado","Souza, Ueric José Borges de, Telles, Mariana Pires de Campos, Diniz-Filho, José Alexandre Felizola","Hoehnea; 43(3); 461-477","Hoehnea","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062016000300461&lang=pt" 
"S2236-89062016000300325-scl","Florística e fitossociologia em três diferentes fitofisionomias campestres no Sul do Brasil","Silva, Adriane Ribeiro da, Andrade, Anna Luiza Pereira de, Velazco, Santiago Elías, Galvão, Franklin, Carmo, Marta Regina Barrotto do","Hoehnea; 43(3); 325-347","Hoehnea","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-89062016000300325&lang=pt" 
"S1980-57642016000300178-scl","Effects of cognitive stimulation on neuropsychiatric symptoms in elderly with Alzheimer&#039;s disease: A systematic review","Fukushima, Raiana Lídice Mór, Carmo, Elisangela Gisele do, Pedroso, Renata do Valle, Micali, Pollyanna Natalia, Donadelli, Paula Secomandi, Fuzaro Junior, Gilson, Venancio, Reisa Cristiane de Paula, Viola, Juliana, Costa, José Luiz Riani","Dementia &amp; Neuropsychologia; 10(3); 178-184","Dementia &amp; Neuropsychologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1980-57642016000300178&lang=pt" 
"S0080-21072016000300266-scl","Agricultural insurance mechanisms through mutualism: the case of an agricultural cooperative","Machinski, Paulo Alberto, Faria, Mauro Cézar de, Moreira, Vilmar Rodrigues, Ferraresi, Alex Antonio","Revista de Administração (São Paulo); 51(3); 266-275","Revista de Administração (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072016000300266&lang=pt" 
"S0080-21072016000300246-scl","Satisfaction of private interest associations’ members: a study with sugarcane producers in Brazil","Castro, Luciano Thomé e, Machado, Priscilla Mendes, Neves, Marcos Fava, Scare, Roberto Fava","Revista de Administração (São Paulo); 51(3); 246-254","Revista de Administração (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072016000300246&lang=pt" 
"S0080-21072016000300288-scl","Review of passive transparency in Brazilian city councils","Raupp, Fabiano Maury, Pinho, José Antonio Gomes de","Revista de Administração (São Paulo); 51(3); 288-298","Revista de Administração (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072016000300288&lang=pt" 
"S0080-21072016000300323-scl","Why entrepreneurs need firms, and the theory of the firm needs entrepreneurship theory","Klein, Peter G.","Revista de Administração (São Paulo); 51(3); 323-326","Revista de Administração (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072016000300323&lang=pt" 
"S0080-21072016000300245-scl","Editorial","Saes, Maria Sylvia Macchione","Revista de Administração (São Paulo); 51(3); 245-245","Revista de Administração (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072016000300245&lang=pt" 
"S0080-21072016000300299-scl","Mobile social money: an exploratory study of the views of managers of community banks","Diniz, Eduardo Henrique, Cernev, Adrian Kemmer, Nascimento, Eros","Revista de Administração (São Paulo); 51(3); 299-309","Revista de Administração (São Paulo)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-21072016000300299&lang=pt" 
"S1984-70332016000300205-scl","Genetic engineering of cotton with a novel cry2AX1 gene to impart insect resistance against Helicoverpa armigera","Dhivya, Karunamurthy, Sathish, Sundararajan, Balakrishnan, Natarajan, Udayasuriyan, Varatharajalu, Sudhakar, Duraialagaraja","Crop Breeding and Applied Biotechnology; 16(3); 205-212","Crop Breeding and Applied Biotechnology","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-70332016000300205&lang=pt" 
"S0101-28002016000300302-scl","Effectiveness and safety of a 6-month treatment with paricalcitol in patients on hemodialysis with secondary hyperparathyroidism","Olaizola, Inés, Caorsi, Hena, Fajardo, Laura, Ferreiro, Alejandro, Campistrus, Nieves, Dolinsky, Deyanira, Petraglia, Alicia, Ambrosoni, Pablo","Jornal Brasileiro de Nefrologia; 38(3); 302-312","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300302&lang=pt" 
"S0101-28002016000300351-scl","Hepcidin: an important iron metabolism regulator in chronic kidney disease","Antunes, Sandra Azevedo, Canziani, Maria Eugênia Fernandes","Jornal Brasileiro de Nefrologia; 38(3); 351-355","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300351&lang=pt" 
"S0101-28002016000300288-scl","Are PTH levels related to oxidative stress and inflammation in chronic kidney disease patients on hemodialysis?","Jaqueto, Marcel, Delfino, Vinicius Daher Alvares, Bortolasci, Chiara Cristina, Barbosa, Decio Sabbatini, Morimoto, Helena Kaminami, Frange, Raquel Ferreira Nassar, Ferreira, Larissa França Fontoura, Guimarães, Fernanda Burle dos Santos","Jornal Brasileiro de Nefrologia; 38(3); 288-295","Jornal Brasileiro de Nefrologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-28002016000300288&lang=pt" 
"S0250-71612016000300009-chl","Forma urbana y Huella Ecológica en el Área Metropolitana de Concepción (Chile)","Muñiz, Iván, Rojas, Carolina, Busuldu, Carles, García, Alejandro, Filipe, Mariana, Quintana, Marc","EURE (Santiago); 42(127); 209-230","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300009&lang=pt" 
"S0718-50492016000400009-chl","La disputa por el significado del marxismo: Héctor P. Agosti y las izquierdas peronistas","Gerlo, Martín","Izquierdas; (29); 233-250","Izquierdas","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492016000400009&lang=pt" 
"S0718-50492016000400010-chl","Subjetividad revolucionaria y capital: A propósito del &quot;libro&quot; o &quot;teoría&quot; del trabajo asalariado","Rivas Castro, Gabriel","Izquierdas; (29); 251-274","Izquierdas","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-50492016000400010&lang=pt" 
"S0250-71612016000300005-chl","Un análisis espacial del emprendimiento en Chile: Más no siempre es mejor","Atienza, Miguel, Lufín, Marcelo, Romaní, Gianni","EURE (Santiago); 42(127); 111-135","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300005&lang=pt" 
"S0250-71612016000300007-chl","Segregación residencial de ingresos en el Gran Santiago, 1992-2002: una estimación robusta","Agostini, Claudio A, Hojman, Daniel, Román, Alonso, Valenzuela, Luis","EURE (Santiago); 42(127); 159-184","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300007&lang=pt" 
"S0250-71612016000300003-chl","Desenvolvimento regional, hierarquia urbana e condição de migração individual no Brasil entre 1980 e 2010","Lima, Ana Carolina C, Simões, Rodrigo, Hermeto, Ana Maria","EURE (Santiago); 42(127); 29-54","EURE (Santiago)","Português","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300003&lang=pt" 
"S0250-71612016000300013-chl","La &quot;era urbana&quot; en debate","Brenner, Neil, Schmid, Christian","EURE (Santiago); 42(127); 307-339","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300013&lang=pt" 
"S0250-71612016000300012-chl","Ocio, placer y (auto)movilidad en la construcción simbólica de los &quot;alrededores de Santiago&quot;","Errázuriz, Tomás","EURE (Santiago); 42(127); 279-305","EURE (Santiago)","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300012&lang=pt" 
