"S0104-44782009000200014-scl","Avolatilidade eleitoral nos estados sistema partidário e democracia no Brasil","Bohn, Simone R., Paiva, Denise","Revista de Sociologia e Política; 17(33); 187-208","Revista de Sociologia e Política","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-44782009000200014&lang=pt" 
"S1678-58782009000200006-scl","Experimental aspects of soot presence in pulsating diffusion flame","Oliveira, Fernando Lima de, Barreta, Luis Gilberto, Lacava, Pedro Teixeira","Journal of the Brazilian Society of Mechanical Sciences and Engineering; 31(2); 137-141","Journal of the Brazilian Society of Mechanical Sciences and Engineering","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1678-58782009000200006&lang=pt" 
"S0100-55022009000200021-scl","Resenha de &quot;Pelas lentes do cinema: bioética e ética em pesquisa&quot;","Sandeville, Maria Laura","Revista Brasileira de Educação Médica; 33(2); 309-310","Revista Brasileira de Educação Médica","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-55022009000200021&lang=pt" 
"S0100-84042009000200017-scl","Estrutura populacional de Euterpe edulis Mart. no Sul da Bahia, Brasil","Silva, Maria das Graças C. Parada Costa, Martini, Adriana M. Z., Araújo, Quintino R. de","Brazilian Journal of Botany; 32(2); 393-403","Brazilian Journal of Botany","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042009000200017&lang=pt" 
"S0100-84042009000200006-scl","Cryptoglena, Monomorphina and Phacus (Euglenophyceae) of a reservoir in the State of Rio Grande do Sul, southern Brazil","Alves-da-Silva, Sandra Maria, Bicudo, Carlos E. de M.","Brazilian Journal of Botany; 32(2); 253-270","Brazilian Journal of Botany","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-84042009000200006&lang=pt" 
"S0101-98802009000200003-scl","Recidiva de lesões associadas ao HPV em pacientes HIV positivos após tratamento cirúrgico","Pincinato, André Luigi, Horta, Sérgio Henrique Couto, Ramacciotti Filho, Paulo Roberto, Formiga, Galdino José Sitonio","Revista Brasileira de Coloproctologia; 29(2); 169-173","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200003&lang=pt" 
"S0101-98802009000200006-scl","Síndrome de Fournier: análise dos fatores de mortalidade","Candelária, Paulo de Azeredo Passos, Klug, Wilmar Artur, Capelhuchnik, Peretz, Fang, Chia Bin","Revista Brasileira de Coloproctologia; 29(2); 197-202","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200006&lang=pt" 
"S0101-98802009000200005-scl","Diagnóstico do anismus através dos exames de fisiologia anal","Cesar, Maria Auxiliadora Prolungatti, Klug, Wilmar Artur, Ortiz, Jorge Alberto, Bin, Fang Chia, Kapelhuchnik, Peretz","Revista Brasileira de Coloproctologia; 29(2); 192-196","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200005&lang=pt" 
"S0101-98802009000200007-scl","Associação de lesões anorretais em portadoras de infecção genital por HPV e neoplasia cérvico-uterina","Amaral, Juliana Cotrim, Câmara, Maria Eugênia Barros de Souza, Morais, Paula Gabriela Melo, Barros, Luiza Daura Fragoso de, Lins Neto, Manoel Álvaro de Freitas","Revista Brasileira de Coloproctologia; 29(2); 203-208","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200007&lang=pt" 
"S0101-98802009000200014-scl","Doença de Hodgkin do sigmoide: relato de caso","Pincinato, André Luigi, Monteiro, Elisângela Plazas, Lopes, Juliana Magalhães, Carvalho, Rodrigo Britto de, Formiga, Galdino José Sitonio","Revista Brasileira de Coloproctologia; 29(2); 246-249","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200014&lang=pt" 
"S0101-98802009000200009-scl","Hepatectomia para o tratamento de metástases colorretais e não-colorretais: análise comparativa em 30 casos operados","Costa, Sergio Renato Pais, Horta, Sérgio Henrique, Henriques, Alexandre Cruz, Waisberg, Jaques, Speranzini, Manlio Basílio","Revista Brasileira de Coloproctologia; 29(2); 216-225","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200009&lang=pt" 
"S0101-98802009000200012-scl","Intussuscepção de intestino delgado em paciente adulto por Gist: relato de caso e revisão da literatura","Balsamo, Flávia, Pozzobon, Bárbara Heloisa Zanchetta, Wolf, Juliana Suarez, Horta, Sérgio Henrique Couto, Formiga, Galdino José Sitonio","Revista Brasileira de Coloproctologia; 29(2); 237-241","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200012&lang=pt" 
"S0101-98802009000200011-scl","Cordoma Sacrococcígeo gigante: relato de caso","Ghezzi, Tiago Leal, Pereira Filho, Gustavo, Cigerza, Giuliano Chemale, Corleta, Oly Campos","Revista Brasileira de Coloproctologia; 29(2); 233-236","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200011&lang=pt" 
"S0101-98802009000200013-scl","Divertículo solitário de peco perfurado: relato de caso e revisão da literatura","Alencar, Mário Henrique Leite de, Speranzini, Manlio Basílio, Lins, Tiago Salessi, Mendonça, Aloísio Laurindo de, Attab, Cyomara Sanches","Revista Brasileira de Coloproctologia; 29(2); 242-245","Revista Brasileira de Coloproctologia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-98802009000200013&lang=pt" 
"S0036-36342009000300001-mex","Consumo de bebidas saludables en México","Jacoby, Enrique","Salud Pública de México; 51(3); 177-177","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300001&lang=pt" 
"S0036-36342009000300002-mex","No a la automedicación","Hernández Martínez, Esther, Cárdenas Castillo, Maria Luisa, Laguna Legorreta, Rocío, Ochoa Chávez, Edith, Elguezabal Rodríguez, Lili, Vázquez Santana, Francisco Javier, Contreras Gómez, Leopoldo, Zenteno Covarrubias, Guillermo","Salud Pública de México; 51(3); 178-178","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300002&lang=pt" 
"S0036-36342009000300003-mex","Respuesta al grupo de investigación de la región sanitaria X, de la Secretaría de Salud de Jalisco","González de Cossío, María","Salud Pública de México; 51(3); 178-179","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300003&lang=pt" 
"S0036-36342009000300004-mex","El debate sobre la automedicación","Wirtz, Veronika J, Dreser, Anahí, Leyva, René","Salud Pública de México; 51(3); 179-180","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300004&lang=pt" 
"S0036-36342009000300005-mex","Enfermedad de Chagas en Jalisco, México","Alba G, Javier E. García de, Salcedo Rocha, Ana L.","Salud Pública de México; 51(3); 180-181","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300005&lang=pt" 
"S0036-36342009000300006-mex","Si no se es parte de la solución, se es parte del problema","La Valle, Ricardo","Salud Pública de México; 51(3); 181-182","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300006&lang=pt" 
"S0036-36342009000300007-mex","Respuesta en México al actual brote de influenza AH1N1","Franco-Paredes, Carlos, del Río, Carlos, Carrasco, Peter, Preciado, José Ignacio Santos","Salud Pública de México; 51(3); 183-186","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300007&lang=pt" 
"S0036-36342009000300018-mex","Las compensaciones de carbono: Los dolores de crecimiento de un mercado creciente","Schmidt, Charles W.","Salud Pública de México; 51(3); 262-270","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300018&lang=pt" 
"S0036-36342009000300019-mex","Los ftalatos en los fármacos de prescripción: algunos medicamentos incorporan dosis altas","Betts, Kellyn S.","Salud Pública de México; 51(3); 271-271","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300019&lang=pt" 
"S0036-36342009000300020-mex","Doble problema: la influenza intensifica los efectos del ozono","Washam, Cynthia","Salud Pública de México; 51(3); 272-273","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300020&lang=pt" 
"S0036-36342009000300021-mex","El bagaje de las proteínas: la toxicidad de las organotinas ligada a la interferencia con el proteasoma","Mead, M. Nathaniel","Salud Pública de México; 51(3); 273-273","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300021&lang=pt" 
"S1519-69842009000300001-scl","Editorial note","","Brazilian Journal of Biology; 69(2); -","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300001&lang=pt" 
"S1519-69842009000300002-scl","Periphytic algae of the Garças Lake, Upper Paraná River floodplain: comparing the years 1994 and 2004","Murakami, EA., Bicudo, DC., Rodrigues, L.","Brazilian Journal of Biology; 69(2); 459-468","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300002&lang=pt" 
"S1519-69842009000300003-scl","Effects of the flood regime on the body condition of fish of different trophic guilds in the Upper Paraná River floodplain, Brazil","Abujanra, F., Agostinho, AA., Hahn, NS.","Brazilian Journal of Biology; 69(2); 469-479","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300003&lang=pt" 
"S1519-69842009000300006-scl","Interannual variability of phytoplankton in the main rivers of the Upper Paraná River floodplain, Brazil: influence of upstream reservoirs","Rodrigues, LC., Train, S., Bovo-Scomparin, VM., Jati, S., Borsalli, CCJ., Marengoni, E.","Brazilian Journal of Biology; 69(2); 501-516","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300006&lang=pt" 
"S1519-69842009000300018-scl","Phytoplankton diversity in the Upper Paraná River floodplain during two years of drought (2000 and 2001)","Borges, PAF., Train, S.","Brazilian Journal of Biology; 69(2); 637-647","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300018&lang=pt" 
"S1519-69842009000300019-scl","Inter-annual variations in the abundance of young-of-the-year of migratory fishes in the Upper Paraná River floodplain: relations with hydrographic attributes","Suzuki, HI., Agostinho, AA., Bailly, D., Gimenes, MF., Júlio-Junior, HF., Gomes, LC.","Brazilian Journal of Biology; 69(2); 649-660","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300019&lang=pt" 
"S1519-69842009000300023-scl","Diversity of parasites of fish from the Upper Paraná River floodplain, Brazil","Takemoto, RM., Pavanelli, GC., Lizama, MAP., Lacerda, ACF., Yamada, FH., Moreira, LHA., Ceschini, TL., Bellay, S.","Brazilian Journal of Biology; 69(2); 691-705","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300023&lang=pt" 
"S1519-69842009000300025-scl","Limnology in the Upper Paraná River floodplain: large-scale spatial and temporal patterns, and the influence of reservoirs","Roberto, MC., Santana, NF., Thomaz, SM.","Brazilian Journal of Biology; 69(2); 717-725","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300025&lang=pt" 
"S1519-69842009000300026-scl","Species richness and abundance of bats in fragments of the stational semidecidual forest, Upper Paraná River, southern Brazil","Ortêncio-Filho, H., Reis, NR.","Brazilian Journal of Biology; 69(2); 727-734","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300026&lang=pt" 
"S1519-69842009000300028-scl","On the possible extinction of bird species in the Upper Paraná River floodplain, Brazil","Mendonça, LB., Lopes, EV., Anjos, L.","Brazilian Journal of Biology; 69(2); 747-755","Brazilian Journal of Biology","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842009000300028&lang=pt" 
"S0102-37722009000200001-scl","Novidade","Abreu-Rodrigues, Josele","Psicologia: Teoria e Pesquisa; 25(2); -","Psicologia: Teoria e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722009000200001&lang=pt" 
"S0102-37722009000200002-scl","Modelo geral da criatividade","Pinheiro, Igor Reszka","Psicologia: Teoria e Pesquisa; 25(2); 153-160","Psicologia: Teoria e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722009000200002&lang=pt" 
"S0102-37722009000200006-scl","Detecção de estímulos concêntricos mesópicos em crianças surdas e ouvintes","Santos, Natanael Antonio dos, Mendes, Liana Chaves, França, Valtenice de Cássia Rodrigues de Matos, Lacerda, Aline Mendes","Psicologia: Teoria e Pesquisa; 25(2); 189-194","Psicologia: Teoria e Pesquisa","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-37722009000200006&lang=pt" 
"S0102-695X2009000300001-scl","In vitro cytotoxic, antioxidant and antiviral effects of Pterocaulon alopecuroides and Bidens segetum extracts","Silveira, Cristiane Silva, Martins, Fernanda Otaviano, Costa, Clarice dos Santos, Romanos, Maria Teresa Villela, Kaplan, Maria Auxiliadora Coelho, Menezes, Fábio de Sousa","Revista Brasileira de Farmacognosia; 19(2a); 343-348","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300001&lang=pt" 
"S0102-695X2009000300003-scl","Cytotoxic activity of the sub-fraction 2125 from Vernonia scorpioides against Sarcoma 180 tumor cells in mice","Kreuger, Maria Regina O., Biavatti, Maique W., Pacheco, Eduardo S., A. Júnior, Reinaldo R., Blind, Luise Zozula, Pedrini, Rômulo D&#039;Avila","Revista Brasileira de Farmacognosia; 19(2a); 353-357","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300003&lang=pt" 
"S0102-695X2009000300005-scl","Chemical constituents from Swartzia apetala Raddi var. glabra and evaluation of their antifungal activity against Candida spp.","Araujo, Marcelo Francisco de, Vieira, Ivo José Curcino, Braz-Filho, Raimundo, Vieira-da-Motta, Olney, Mathias, Leda","Revista Brasileira de Farmacognosia; 19(2a); 366-369","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300005&lang=pt" 
"S0102-695X2009000300007-scl","Antibacterial and cytotoxic properties of some plant crude extracts used in Northeastern folk medicine","Ramos, Suzana C. S., Oliveira, José C. S. de, Câmara, Cláudio A. G. da, Castelar, Ivan, Carvalho, Ana F. F. U., Lima-Filho, José V.","Revista Brasileira de Farmacognosia; 19(2a); 376-381","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300007&lang=pt" 
"S0102-695X2009000300011-scl","Avaliação da atividade de Casearia sylvestris Swartz (Flacourtiaceae) sobre os níveis séricos de triglicerídeos em ratos","Werle, Almeci L. B, Zanetti, Gilberto D., Ceron, Carla S., Manfron, Melânia P.","Revista Brasileira de Farmacognosia; 19(2a); 400-402","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300011&lang=pt" 
"S0102-695X2009000300014-scl","Estudo da atividade mutagênica das plantas, Euphorbia milii Des Moulins e Ricinus communis L através do teste de Allium cepa","Silva, Sueli A. da, Ribeiro, Samuel G., Bender, Ana Elisa N., Timm, Fabiana C., Garcias, Gilberto de Lima, Martino-Roth, Maria da Graça","Revista Brasileira de Farmacognosia; 19(2a); 418-422","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300014&lang=pt" 
"S0102-695X2009000300019-scl","Avaliação do controle radioquímico do Ricinus communis L. e Tc-99m na marcação de hemácias","Mousinho, Kristiana C., Correia, Marília B. L., Barros, André Luiz S., Magnata, Simey de Souza L. P., Souza, Ivone A. de, Catanho, Maria Teresa J. A.","Revista Brasileira de Farmacognosia; 19(2a); 449-451","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300019&lang=pt" 
"S0102-695X2009000300020-scl","Avaliação in vitro da atividade fotoprotetora de extratos vegetais do cerrado de Mato Grosso","Violante, Ivana M. P., Souza, Ilza M., Venturini, Cláudio L., Ramalho, Albina F. S., Santos, Rogério A. N., Ferrari, Márcio","Revista Brasileira de Farmacognosia; 19(2a); 452-457","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300020&lang=pt" 
"S0102-695X2009000300022-scl","Espécies medicinais comercializadas como &quot;quebra-pedras&quot; em Porto Alegre, Rio Grande do Sul, Brasil","Aita, Adriana Morais, Matsuura, Hélio Nitta, Machado, Clarice Azevedo, Ritter, Mara Rejane","Revista Brasileira de Farmacognosia; 19(2a); 471-477","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300022&lang=pt" 
"S0102-695X2009000300024-scl","Antidiabetic effects of the medicinal plants","Dornas, Waleska C., Oliveira, Tânia T. de, Dores, Rosana G. R., Fabres, Mary Helen A., Nagem, Tanus J.","Revista Brasileira de Farmacognosia; 19(2a); 488-500","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300024&lang=pt" 
"S0102-695X2009000300009-scl","Avaliação in vivo do efeito hipocolesterolêmico e toxicológico preliminar do extrato bruto hidroalcoólico e decocção da Vitex megapotamica (Spreng) Moldenke (V. montevidensis Cham.)","Brandt, Anna Paula, Oliveira, Luís Flávio Souza de, Fernandes, Franciele Bortoluzi, Alba, Janaina","Revista Brasileira de Farmacognosia; 19(2a); 388-393","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000300009&lang=pt" 
"S0036-36342009000300017-mex","Mecanismos de acción de la anticoncepción hormonal de emergencia: efectos del levonorgestrel anteriores y posteriores a la fecundación","Durand, Marta, Larrea, Fernando, Schiavon, Raffaela","Salud Pública de México; 51(3); 255-261","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300017&lang=pt" 
"S0036-36342009000300013-mex","Acumulación de masa ósea medida por DEXA periférica en niños mexicanos sanos de entre 6 a 12 años de edad","Montijo-Barrios, Ericka, Ramírez-Mayans, Jaime, García-Campos, Margarita, Díaz, Rodrigo, Sólomon-Santibañez, Guillermo, Gutiérrez-Castrellón, Pedro","Salud Pública de México; 51(3); 227-230","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300013&lang=pt" 
"S0036-36342009000300009-mex","Exactitud del autorreporte de peso y talla en mujeres de 15 a 19 años del Estado de México","Unikel-Santoncini, Claudia, Ocampo-Ortega, René, Zambrano-Ruiz, Joaquín","Salud Pública de México; 51(3); 194-201","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300009&lang=pt" 
"S0036-36342009000300010-mex","Consumo de alimentos y asma en niños escolares de Cuernavaca","Gutiérrez-Delgado, Rosa Inés, Barraza-Villarreal, Albino, Escamilla-Núñez, María Consuelo, Solano-González, Maritsa, Moreno-Macías, Hortensia, Romieu, Isabelle","Salud Pública de México; 51(3); 202-211","Salud Pública de México","Espanhol","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300010&lang=pt" 
"S0036-36342009000300011-mex","Early hospital discharge and early puerperal complications","Ramírez-Villalobos, Dolores, Hernández-Garduño, Adolfo, Salinas, Aarón, González, Dolores, Walker, Dilys, Rojo-Herrera, Guadalupe, Hernández-Prado, Bernardo","Salud Pública de México; 51(3); 212-218","Salud Pública de México","Inglês","2009","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0036-36342009000300011&lang=pt" 
"S1132-12962009000200013-esp","Construcción de una escala para medir el perfil motivacional de las matronas hacia los programas de educación maternal","Fernández y Fernández-Arroyo, Matilde","Index de Enfermería; 18(2); 126-130","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200013&lang=pt" 
"S1132-12962009000200001-esp","Foucault y las enfermeras: pulsando el poder en lo cotidiano","Amezcua, Manuel","Index de Enfermería; 18(2); 77-79","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200001&lang=pt" 
"S1132-12962009000200010-esp","Reflexiones sobre la práctica enfermera: una aproximación teórica-vivencial desde la perspectiva de la interacción intercultural","Ibarra Mendoza, Teresa Ximena, Noreña Peña, Ana Lucía","Index de Enfermería; 18(2); 116-120","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200010&lang=pt" 
"S1132-12962009000200004-esp","El cuidado del niño: Representaciones y experiencias de la madre adolescente de bajos recursos","Turiani, Mariana, Pamplona Tonete, Vera Lucia, Komura Hoga, Luiza Akiko, Chávez Alvarez, Rocío Elizabeth","Index de Enfermería; 18(2); 90-94","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200004&lang=pt" 
"S1132-12962009000200009-esp","El cuidado de la incertidumbre en la vida cotidiana de las personas","Aimar, Ángela Noemí Magdalena","Index de Enfermería; 18(2); 111-115","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200009&lang=pt" 
"S1132-12962009000200014-esp","Un pulso a la fibromialgia","Carricondo Martínez, Mª Isabel","Index de Enfermería; 18(2); 131-135","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200014&lang=pt" 
"S1132-12962009000200003-esp","Demandas atencionales, capacidad de dirigir la atención y desempeño físico en ancianos","Salazar-González, Bertha Cecilia, Valdez-Esparza, Gricelda, Cruz-Quevedo, Juana Edith, Gallegos-Cabriales, Esther C.","Index de Enfermería; 18(2); 85-89","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200003&lang=pt" 
"S1132-12962009000200005-esp","La imagen de la enfermera a través de los medios de comunicación de masas: La prensa escrita","Heierle Valero, Cristina","Index de Enfermería; 18(2); 95-98","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200005&lang=pt" 
"S0104-65002009000200001-scl","Letter from the editor-in-chief","Oliveira, Maria Cristina Ferreira de","Journal of the Brazilian Computer Society; 15(2); 1-1","Journal of the Brazilian Computer Society","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65002009000200001&lang=pt" 
"S0104-65002009000200004-scl","A progressive vector map browser for the web","Ramos, José Augusto Sapienza, Esperança, Claudio, Clua, Esteban Walter Gonzales","Journal of the Brazilian Computer Society; 15(2); 35-48","Journal of the Brazilian Computer Society","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-65002009000200004&lang=pt" 
"S1132-12962009000200012-esp","Flexibilidad y reflexividad en el arte de investigación cualitativa","González Gil, Teresa","Index de Enfermería; 18(2); 121-125","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200012&lang=pt" 
"S1132-12962009000200002-esp","Transmisión vertical del VIH: Comprendiendo el sentimiento de los padres por la técnica proyectiva","Almeida, Janie Maria de, Souza Praça, Neide de","Index de Enfermería; 18(2); 80-84","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200002&lang=pt" 
"S0102-36162009000300001-scl","Editorial: produção científica","Camanho, Gilberto Luis","Revista Brasileira de Ortopedia; 44(3); -","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000300001&lang=pt" 
"S0102-36162009000300008-scl","Análise da reprodutibilidade das classificações das fraturas do platô tibial","Albuquerque, Rodrigo Pires e, Giordano, Vincenzo, Pallottino, Alexandre, Sassine, Tannous, Canedo, Rodrigo, Pina, Juliana, Amaral, Ney Pecegueiro do","Revista Brasileira de Ortopedia; 44(3); 225-229","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000300008&lang=pt" 
"S0102-36162009000300002-scl","Alterações ortopédicas na AIDS","Lima, Ana Lúcia Lei Munhoz, Godoy, Alexandre Leme, Oliveira, Priscila Rosalba Domingos, Gobbi, Ricardo Gomes, Silva, Camila de Almeida, Martino, Patricia Bernardelli, Gutierrez, Eliana Bataggia, Gianna, Maria Clara, Camanho, Gilberto Luis","Revista Brasileira de Ortopedia; 44(3); 186-190","Revista Brasileira de Ortopedia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-36162009000300002&lang=pt" 
"S1132-12962009000200015-esp","Un lavado en cama, mi despertar a los cuidados","Sánchez Martínez, Magdalena","Index de Enfermería; 18(2); 136-137","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200015&lang=pt" 
"S1132-12962009000200017-esp","El lenguaje del dolor","Romero Ayuso, Dulce María","Index de Enfermería; 18(2); 139-139","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200017&lang=pt" 
"S1132-12962009000200019-esp","","","Index de Enfermería; 18(2); 147-148","Index de Enfermería","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1132-12962009000200019&lang=pt" 
"S1135-57272009000300011-spa","Prevalencia de la enfermedad renal crónica determinada mediante la aplicación de ecuaciones predictivas en personas hipertensas atendidas en atención primaria","Gómez Navarro, Rafael","Revista Española de Salud Pública; 83(3); 463-469","Revista Española de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272009000300011&lang=pt" 
"S1135-57272009000300003-spa","Reflexión sobre la planificación de los recursos humanos y la autonomía de gestión en los hospitales de Chile","Méndez Valenzuela, Claudio A.","Revista Española de Salud Pública; 83(3); 371-378","Revista Española de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272009000300003&lang=pt" 
"S1135-57272009000300012-spa","Valores de referencia para la exposición a los riesgos psicosociales en la población asalariada en España","Gutiérrez-Bedmar, Mario, Gómez-Aracena, Jorge, Moncada i Lluís, Salvador, Navarro, Albert, Llorens Serrano, Clara, Font Corominas, Ariadna, Galtés Camps, Ariadna","Revista Española de Salud Pública; 83(3); 471-474","Revista Española de Salud Pública","Espanhol","2009","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1135-57272009000300012&lang=pt" 
