"S0325-00752005000100007-arg","Incidencia de extravasación del líquido de perfusión por el uso de catéteres percutáneos","Romaniello, Héctor O.","Archivos argentinos de pediatría; 103(1); 31-35","Archivos argentinos de pediatría","Espanhol","2005","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0325-00752005000100007&lang=pt" 
"S0210-48062005000200011-esp","Aspectos quirúrgicos en los terceros y cuartos retrasplantes renales","Gutiérrez Baños, J.L., Rodrigo Calabia, E., Rebollo Rodrigo, M.H., Portillo Martín, J.A., Roca Edreira, A., Correas Gómez, M.Á., Valle Schaan, J. Ignacio del, Aguilera Tubet, C., Ruiz Izquierdo, F., Ballestero Diego, R., Martín García, B.","Actas Urológicas Españolas; 29(2); 212-216","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200011&lang=pt" 
"S0210-48062005000200017-esp","Metástasis cerebral de carcinoma urotelial piélico en riñón en herradura","Aranda Lassa, J. M., Ambroj Navarro, C., Trívez Boned, M. A., Lozano Enguita, J., Blasco Beltrán, B.","Actas Urológicas Españolas; 29(2); 238-238","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200017&lang=pt" 
"S0210-48062005000200014-esp","Ureteritis quística en paciente candidata a trasplante renal","Argüelles Salido, E., Rodríguez Corchero, J., López García, MªA., Pérez Espejo, MªP., Campoy Martínez, P., Pena Outeiriño, J.Mª","Actas Urológicas Españolas; 29(2); 226-229","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200014&lang=pt" 
"S0210-48062005000200013-esp","Quiste hidatídico renal simulando hipernefroma","Abascal Junquera, J.M., Esquena Fernández, S., Martos Calvo, R., Ramírez Sevilla, C., Salvador Lacambra, C., Celma Doménech, A., Trilla Herrera, E., Torres, I. De, Morote Robles, J.","Actas Urológicas Españolas; 29(2); 223-225","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200013&lang=pt" 
"S0210-48062005000200008-esp","Papel de la nefrectomía en el adenocarcinoma renal metastático: experiencia del Servicio de Urología del Hospital Juan Canalejo","Blanco Díez, A., Fernández Rosado, E., Suárez Pascual, G., Rodríguez Gómez, I., Ruibal Moldes, M.L., Novás Castro, S., Gómez Veiga, F., Álvarez Castelo, L., Barbagelata López, A., Ponce Díaz-Reixa, J., González Martín, M.","Actas Urológicas Españolas; 29(2); 190-197","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200008&lang=pt" 
"S0210-48062005000200012-esp","Corrección del pene curvo en cirugía mayor ambulatoria","Navalón Verdejo, P., Zaragozá Fernández, C., Sánchez Ballester, F., Torre Abril, L. de la, Ordoño Domínguez, F., Escudero, J.J., Ramada Benlloch, F.","Actas Urológicas Españolas; 29(2); 217-222","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200012&lang=pt" 
"S0210-48062005000200009-esp","Análisis inmunohistoquimico y molecular de los genes de reparación en cáncer testicular","Velasco Palma, A., Riquelme Sánchez, E., Schulze Maroto, M., Villarroel del Pino, L., Leach, F.S.","Actas Urológicas Españolas; 29(2); 198-206","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200009&lang=pt" 
"S0210-48062005000200006-esp","Análisis de los factores de reabsorción de líquido de irrigación durante la RTU de próstata","Regojo Zapata, O., Elizalde Benito, A., Navarro Gil, J., Hijazo Conejos, I., Sánchez Zalabardo, J.M., Valdivia Uría, J.G.","Actas Urológicas Españolas; 29(2); 174-178","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200006&lang=pt" 
"S0210-48062005000200007-esp","Valoración de factores pronósticos de la supervivencia en una serie de 202 pacientes intervenidos por carcinoma de células renales","Ortiz Gorraiz, M., Vicente Prados, F.J., Rosales Leal, J.L., Honrubia Vílchez, B., Martínez Morcillo, A., Cózar Olmo, J.M., Espejo Maldonado, E., Tallada Buñuel, M.","Actas Urológicas Españolas; 29(2); 179-189","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200007&lang=pt" 
"S0210-48062005000200018-esp","Diagnóstico diferencial en defecto de repleción ureteral","Allué López, M., Serrano Frago, P., Pascual Regueiro, D., García de Jalón Martínez, A., Gil Martínez, P., Rioja Sanz, L.A.","Actas Urológicas Españolas; 29(2); 240-240","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200018&lang=pt" 
"S0210-48062005000200016-esp","Obstrucción ureteral secundaria a enfermedad de Rosai-Dorfman","Ferrero Doria, R., Huertas Valero, E., García Víctor, F., Gassó Matoses, M., Moreno Pérez, F., Calatrava Gadea, S., Díaz Calleja, E.","Actas Urológicas Españolas; 29(2); 234-237","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200016&lang=pt" 
"S0210-48062005000200001-esp","Urología antigua en Galicia","Fariña Pérez, L.A.","Actas Urológicas Españolas; 29(2); 121-130","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200001&lang=pt" 
"S0210-48062005000200002-esp","Evidencia Científica actual sobre la utilidad del Ultrasonido de Alta Intensidad (HIFU) en el tratamiento del Adenocarcinoma Prostático","Lledó García, E., Jara Rascón, J., Subirá Ríos, D., Herranz Amo, F., Martínez-Salamanca, J.I., Hernández Fernández, C.","Actas Urológicas Españolas; 29(2); 131-137","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200002&lang=pt" 
"S0210-48062005000200010-esp","Uretrolisis transvaginal tras cirugía correctora de la incontinencia urinaria de esfuerzo","Palma, P.C.R., Dambros, M., Riccetto, C.L.Z., Thiel, M., Rodrigues Netto Jr., N.","Actas Urológicas Españolas; 29(2); 207-211","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200010&lang=pt" 
"S0210-48062005000200005-esp","Influencia de la inflamación crónica prostática en muestras de biopsia sextante en los niveles séricos de PSA total y PSA libre","Gómez Pérez, L., Budía Alba, A., Benedicto Redón, A., Delgado Oliva, F.J., Palmero Martí, J.L., Jiménez Cruz, J.F.","Actas Urológicas Españolas; 29(2); 170-173","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200005&lang=pt" 
"S0210-48062005000200003-esp","Tratamiento del reflujo vesico-ureteral primario en la infancia: comparación de dos revisiones sistemáticas","Peña Zarzuelo, E. de la","Actas Urológicas Españolas; 29(2); 138-162","Actas Urológicas Españolas","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-48062005000200003&lang=pt" 
"S1130-14732005000100011-esp","Schwannoma trigeminal intracraneal con extensión a la fosa infratemporal, espacio parafaríngeo, órbita, seno maxilar y fosa nasal: A propósito de un caso","Santos-Franco, J.A., Barragán, A., Mercado-Pimentel, R., Ortiz-Velásquez, I., García-Pastor, C., Barquet-Platón, E.I., Pane-Pianesse, C., Gómez-Llata, S.","Neurocirugía; 16(1); 67-74","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100011&lang=pt" 
"S1130-14732005000100004-esp","Cirugía transnasal transesfenoidal endoscópica en afecciones de región selar","González-González, J.L., López-Arbolay, O., Morales-Sabina, O., Martí-Piñeiro, J.F., Vidal-Verdial, R.","Neurocirugía; 16(1); 27-33","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100004&lang=pt" 
"S1130-14732005000100013-esp","","Martínez-Lage, J. F.","Neurocirugía; 16(1); 86-87","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100013&lang=pt" 
"S1130-14732005000100002-esp","Lesión traumática del tronco cerebral diagnosticada por resonancia magnética: Reconsideración epidemiológica y pronóstica","Aguas, J., Begué, R., Díez, J.","Neurocirugía; 16(1); 14-20","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100002&lang=pt" 
"S1130-14732005000100010-esp","Paquimeningitis crónica hipertrófica del seno cavernoso simulando meningioma con oclusión completa de la arteria carótida","Arrese, T., González, P., Ramos, A., Ruiz, J., Lobato, R.D.","Neurocirugía; 16(1); 63-66","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100010&lang=pt" 
"S1130-14732005000100003-esp","Espasmo hemifacial como presentación clínica de meningiomas intracraneales: Presentación de 3 casos y revisión de la literatura","Gómez-Perals, L.F., Ortega-Martínez, M., Fernández-Portales, I., Cabezudo-Artero, J.M.","Neurocirugía; 16(1); 21-26","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100003&lang=pt" 
"S1130-14732005000100005-esp","Malformación de Chiari tipo I: evolución postoperatoria a dos años. Análisis de 10 casos","Alvarez-Betancourt, L., García-Rentaría, J. A., López-Ortega, S.J., Caldera-Duarte, A.","Neurocirugía; 16(1); 34-38","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100005&lang=pt" 
"S1130-14732005000100009-esp","Hemangioblastoma of the lateral ventricle: case report and review of the literature","Prieto, R., Roda, J.M.","Neurocirugía; 16(1); 58-62","Neurocirugía","Inglês","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100009&lang=pt" 
"S1130-14732005000100008-esp","Pott’s puffy tumor of the vertex years after trauma in a diabetic patient: case report","Evliyaoglu, Ç., Bademci, G., Yucel, E., Keskil, S.","Neurocirugía; 16(1); 54-57","Neurocirugía","Inglês","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100008&lang=pt" 
"S1130-14732005000100007-esp","Consumo de cocaína como desencadenante de hemorragia en un oligoastrociloma","Ortega-Martínez, M., Cabezudo-Artero, J.M., Fernández-Portales, L., Gómez- Perals, L.F., Porras-Estrada, L.F.","Neurocirugía; 16(1); 50-53","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100007&lang=pt" 
"S1130-14732005000100001-esp","Comparación de la eficacia del pentobarbital y el tiopental en el control de la hipertensión intracraneal refractaria: Resultados preliminares en una serie de 20 pacientes","Pérez-Bárcena, J., Barceló, B., Homar, J., Abadal, J.M., Molina, F.J., Peña, A. de la, Sahuquillo, J., Ibáñez, J.","Neurocirugía; 16(1); 5-13","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100001&lang=pt" 
"S1130-14732005000100012-esp","","Poza, M.","Neurocirugía; 16(1); 75-84","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100012&lang=pt" 
"S1130-14732005000100006-esp","Revisión de los ensayos clínicos sobre prevención del daño neurológico en el traumatismo craneoencefálico grave y análisis de su fracaso terapéutico","Boto, G.R., Gómez, P.A., Cruz, J. De la, Lobato, R.D.","Neurocirugía; 16(1); 39-49","Neurocirugía","Espanhol","2005","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732005000100006&lang=pt" 
"S1415-54192005000100008-scl","Características cefalométricas dos indivíduos Padrão I","Reis, Sílvia Augusta Braga, Capelozza Filho, Leopoldino, Cardoso, Maurício de Almeida, Scanavini, Marco Antônio","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 67-78","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100008&lang=pt" 
"S1415-54192005000100009-scl","Previsibilidade das medidas ANB e 1-NA da análise cefalométrica de Steiner","Martins-Ortiz, Maria Fernanda, Pinzan, Arnaldo, Pinzan, Célia, Martins, Décio Rodrigues","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 79-87","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100009&lang=pt" 
"S1415-54192005000100011-scl","Avaliação in vitro da influência do polimento superficial de resina acrílica para aparelhos ortodônticos na adesão e remoção de Streptococcus mutans","Suga, Selma Sano, Guedes-Pinto, Antonio Carlos, Simionato, Maria Regina L.","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 94-107","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100011&lang=pt" 
"S1415-54192005000100014-scl","A influência de medicamentos na movimentação ortodôntica: uma análise crítica da literatura","Ramos, Ligiane Vieira Tokano, Furquim, Laurindo Zanco, Consolaro, Alberto","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 122-130","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100014&lang=pt" 
"S1415-54192005000100002-scl","Transplante de células tronco mesenquimais pode auxiliar a regeneração periodontal","Faber, Jorge","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 11-11","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100002&lang=pt" 
"S1415-54192005000100001-scl","O movimentado centenário do ano de ouro da ciência","Ramos, Adilson Luiz","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 5-5","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100001&lang=pt" 
"S1415-54192005000100007-scl","Oclusão normal na dentadura mista: reconhecimento das características oclusais por alunos de graduação","Miguel, José Augusto Mendes, Brunharo, Ione Portela, Esperão, Priscila Tayah Garcia","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 59-66","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100007&lang=pt" 
"S1415-54192005000100006-scl","Apresentação de um caso clínico de Classe III de Angle, tratado com o aparelho extrabucal basculante inferior de ação reversa, proposto por Baptista","Gonçalves Filho, Sylvio, Chaves, Andrea, Benvenga, Miguel Neil","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 46-58","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100006&lang=pt" 
"S1415-54192005000100003-scl","Cléber Bidegain Pereira","Pereira, Cléber Bidegain","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 12-17","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100003&lang=pt" 
"S1415-54192005000100004-scl","Diagnóstico e tratamento das assimetrias dentofaciais","Carlini, João Luiz, Gomes, Kelston Ulbricht","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 18-29","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100004&lang=pt" 
"S1415-54192005000100005-scl","Aparelho Herbst: protocolos de tratamento precoce e tardio","Silva Filho, Omar Gabriel da, Aiello, Carlos Alberto, Fontes, Marcelo Veloso","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 30-45","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100005&lang=pt" 
"S1415-54192005000100010-scl","Análise da qualidade de adesão de diferentes bases de braquetes metálicos","Park, Danielle Morello, Romano, Fábio Lourenço, Santos-Pinto, Ary dos, Martins, Lídia Parsekian, Nouer, Darcy Flávio","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 88-93","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100010&lang=pt" 
"S1415-54192005000100013-scl","Distância interincisiva máxima em crianças na dentadura mista","Cattoni, Débora Martins, Fernandes, Fernanda Dreux Miranda","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 117-121","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100013&lang=pt" 
"S1415-54192005000100012-scl","Estudo da função muscular peribucal, do grau de inclinação vestíbulo-lingual e da discrepância de modelo dos incisivos inferiores permanentes em crianças respiradoras nasais e bucais com oclusão normal e má oclusão de Classe I","Vieira, Sabine W., Tanaka, Orlando M., Maruo, Hiroshi, Essenfelder, Luiz Renato C., Vieira, Sérgio","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 108-116","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100012&lang=pt" 
"S1415-54192005000100016-scl","Análise cefalométrica padrão Unesp Araraquara","Gandini Jr., Luiz G., Santos-Pinto, Ary dos, Raveli, Dirceu Barnabé, Sakima, Maurício Tatsuei, Martins, Lidia Parsekian, Sakima, Tatsuko, Gonçalves, João Roberto, Barreto, Cristiana Silveira","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 139-157","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100016&lang=pt" 
"S1415-54192005000100015-scl","Correlação entre os estágios de mineralização dentária na arcada inferior e a idade esquelética: revisão da literatura","Eto, Luiz Fernando, Mazzieiro, Enio Tonani","Revista Dental Press de Ortodontia e Ortopedia Facial; 10(1); 131-138","Revista Dental Press de Ortodontia e Ortopedia Facial","Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-54192005000100015&lang=pt" 
"S0016-38132005000100001-mex","Uso de una fórmula para prematuros adicionada con ácidos grasos poliinsaturados de cadena larga: aceptabilidad y tolerancia","Udaeta-Mora, Enrique, Toussaint-Martínez de Castro, Georgina","Gaceta médica de México; 141(1); 1-5","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100001&lang=pt" 
"S0016-38132005000100010-mex","En torno a la evolución de los hospitales","de Micheli, Alfredo","Gaceta médica de México; 141(1); 57-62","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100010&lang=pt" 
"S0016-38132005000100011-mex","Linfoma no Hodgkin de células B con extensión secundaria a glándula mamaria: Evaluación por imagen","Roldán-Valadez, Ernesto, García-Blanco, María del Carmen, Rojas-Marín, Carlos, Sánchez-Avila, Francisco, León-Rodrìguez, Eucario, Hernández-Ortiz, Jorge, Cardoso, Manuel","Gaceta médica de México; 141(1); 63-67","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100011&lang=pt" 
"S0016-38132005000100012-mex","Diagnóstico molecular en pacientes y portadoras de hemofilia A y B","Mantilla-Capacho, Johanna, Beltrán-Miranda, Claudia Patricia, Jaloma-Cruz, Ana Rebeca, Salamanca-Gómez, Fabio","Gaceta médica de México; 141(1); 69-71","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100012&lang=pt" 
"S0016-38132005000100013-mex","Pedro Ramos y Ramos (1909-2004)","Rodríguez-de Romo, Ana Cecilia","Gaceta médica de México; 141(1); 73-73","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100013&lang=pt" 
"S0016-38132005000100014-mex","Siglo XX. Cien años de miseria y esplendor","Urdaneta-Carruyo, Eliéxer","Gaceta médica de México; 141(1); 75-84","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100014&lang=pt" 
"S0016-38132005000100002-mex","Prevalencia de esteatohepatitis no alcohólica en adultos con síndrome metabólico en Oaxaca","Álvarez-Martínez, Héctor Eloy, Pérez-Campos, Eduardo, Leyva-Bohórquez, Paulina","Gaceta médica de México; 141(1); 7-12","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100002&lang=pt" 
"S0016-38132005000100003-mex","Toxicidad de venenos de serpientes de importancia médica en México","de Roodt, Adolfo R, Estévez-Ramírez, Judith, Paniagua-Solís, Jorge F, Litwin, Silvana, Carvajal-Saucedo, Alejandro, Dolab, Jorge A, Robles-Ortiz, Luis E, Alagón, Alejandro","Gaceta médica de México; 141(1); 13-21","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100003&lang=pt" 
"S0016-38132005000100004-mex","Liquen plano e infección por virus de hepatitis C: ¿Existe una asociación?","Montoya, Pilar Luis, Cortés-Franco, Roberto, Vega-Memije, María Elisa","Gaceta médica de México; 141(1); 23-25","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100004&lang=pt" 
"S0016-38132005000100005-mex","Láserterapia en cirugía ortognática","Kimura-Fujikami, Takao, Cabrera-Muñóz, Ma.Lourdes, Del Valle-Espinoza, Alejandro","Gaceta médica de México; 141(1); 27-33","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100005&lang=pt" 
"S0016-38132005000100006-mex","La vía de CD1 y la activación de células T NK hacia los antígenos glicolipídicos de Mycobacterium tuberculosis","Sada-Ovalle, Isabel, Torre-Bouscoulet, Luis, Jiménez-Martínez, María del Carmen, Martínez-Cairo, Salvador, Zenteno, Edgar, Lascurain, Ricardo","Gaceta médica de México; 141(1); 35-41","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100006&lang=pt" 
"S0016-38132005000100007-mex","Hombre de 66 años con tumoración submandibular, fiebre y tos productiva","Fonseca-Alva, José Angel, Tejeda-Huezo, Brigette Carmen, de la Llata-Romero, Manuel, Urrusti-Sanz, Juan, Aguirre-García, Jesús, Sánchez-Ramírez, Roberto","Gaceta médica de México; 141(1); 43-46","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100007&lang=pt" 
"S0016-38132005000100008-mex","Evolución clínica en dos pacientes con Síndrome de Wiskott-Aldrich","Baptista-González, Héctor, Alvarez-Amaya, Carlos","Gaceta médica de México; 141(1); 47-51","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100008&lang=pt" 
"S0016-38132005000100009-mex","Enfermedad de Kikuchi-Fujimoto en pediatría: Reporte de un caso y revisión de la literatura","Camacho-Badilla, Kattia, Cañas-Coto, Alejandro, Soriano-Fallas, Alejandra, Carranza-Portocarrero, Alfonso, Avila-Agüero, María L","Gaceta médica de México; 141(1); 53-56","Gaceta médica de México","Espanhol","2005","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0016-38132005000100009&lang=pt" 
"S0121-36282005000100010-col","Lopera, Maria Teresa: Justicia distribuiva ¿Legitimidad o consenso?","Saldarriaga Madrigal, Andrés Eduardo","Estudios de Filosofía; (31); 154-156","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100010&lang=pt" 
"S0121-36282005000100001-col","PRESENTACIÓN","Carrillo C, Lucy","Estudios de Filosofía; (31); 7-7","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100001&lang=pt" 
"S0121-36282005000100002-col","FILOSOFÍA POLÍTICA E INJUSTICIA RACIAL: DE LA TEORÍA NORMATIVA A LA TEORÍA CRÍTICA","McCarthy, Thomas, Valencia, María Luisa, León Montero, Andrea","Estudios de Filosofía; (31); 9-26","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100002&lang=pt" 
"S0121-36282005000100003-col","CRÍTICA PLURALISTA Y FILOSOFÍA DEL ARTE EN A.C. DANTO","Domínguez Hernández, Javier","Estudios de Filosofía; (31); 27-37","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100003&lang=pt" 
"S0121-36282005000100005-col","EL ARTE DIONISIACO: Anotaciones sobre el arte en algunos escritos póstumos de Nietzsche","Vásquez Tamayo, Carlos","Estudios de Filosofía; (31); 65-82","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100005&lang=pt" 
"S0121-36282005000100006-col","FALSOS PRESUPUESTOS DEL PROBLEMA DE LA IDENTIDAD PERSONAL: De la identidad personal a la identidad narrativa","Betancur, Marta Cecilia","Estudios de Filosofía; (31); 83-103","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100006&lang=pt" 
"S0121-36282005000100007-col","NEWTON Y EL DIOS DEL DOMINIO: Teología Voluntarista ilustrada en los conceptos Espacio Absoluto, Tiempo Absoluto y Gravitación Universal","Ochoa R, Felipe","Estudios de Filosofía; (31); 105-126","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100007&lang=pt" 
"S0121-36282005000100004-col","DE LA NOSTALGIA POR LO CLÁSICO AL FIN DE LO CLÁSICO COMO NOSTALGIA: WINCKELMANN Y BURCKHARDT","Acosta, María del Rosario","Estudios de Filosofía; (31); 39-63","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100004&lang=pt" 
"S0121-36282005000100008-col","PRAGMATISMO Y FLORECIMIENTO HUMANO: PUTNAM Y RORTY","Rosales Rodríguez, Amán","Estudios de Filosofía; (31); 127-148","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100008&lang=pt" 
"S0121-36282005000100009-col","Alfonso Monsalve Solórzano: Colombia: democracia y paz","Mira B, Paula Cristina, Muñoz F, Sergio B, Saldarriaga M, Andrés E","Estudios de Filosofía; (31); 149-153","Estudios de Filosofía","Espanhol","2005","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0121-36282005000100009&lang=pt" 
"S0365-05962005000100002-scl","O compromisso da SBD com a eliminação da hanseníase no Brasil: somos também responsáveis pelo fracasso dessa meta?","Del Rey, Maria Leide Wand, Talhari, Sinésio, Penna, Gerson, Gonçalves, Heitor de Sá","Anais Brasileiros de Dermatologia; 80(1); 7-8","Anais Brasileiros de Dermatologia","Inglês, Português","2005","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0365-05962005000100002&lang=pt" 
