"S0717-97072011000400016-chl","REACTION KINETICS OF METHANE COMBUSTION OVER La1-x Ca FeO3 PEROVSKITES","PECCHI, GINA, JILIBERTO, M. GRACIELA, DELGADO, EDUARDO J","Journal of the Chilean Chemical Society; 56(4); 895-900","Journal of the Chilean Chemical Society","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-97072011000400016&lang=pt" 
"S2237-93632011000400011-scl","Treatment of rectal leiomyoma by endoscopic resection","Silva, Rafael Denadai Pigozzi, Saad-Hossne, Rogério, Ferraz, Rafael Aliceda, Matsushita, Marcus de Medeiros, Falzoni, Roberto, Teixeira, Fábio Vieira","Journal of Coloproctology (Rio de Janeiro); 31(4); 382-386","Journal of Coloproctology (Rio de Janeiro)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632011000400011&lang=pt" 
"S2237-93632011000400009-scl","Chagasic megacolon and large bowel neoplasms: case series and literature review","Ribeiro, Maxwel Capsy Boga, Leal, Raquel Franco, Coy, Cláudio Saddy Rodrigues, oliveira, Priscilla de Sene Portel, Rossi, Débora Helena Gonçalves, Fagundes, João José, Ayrizono, Maria De Lourdes Setsuko","Journal of Coloproctology (Rio de Janeiro); 31(4); 372-377","Journal of Coloproctology (Rio de Janeiro)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632011000400009&lang=pt" 
"S2237-93632011000400016-scl","Intestinal spirochetosis","Nadal, Luis Roberto Manzione, Nadal, Sidney Roberto","Journal of Coloproctology (Rio de Janeiro); 31(4); 405-406","Journal of Coloproctology (Rio de Janeiro)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632011000400016&lang=pt" 
"S2237-93632011000400013-scl","Fungal Colitis by Paracoccidioides brasiliensis: a case report","Galeazzi, Carlos José, Estofolete, Cássia Fernanda, Moraes Filho, Antônio Carlos Soares de, Simoni, Anderson Lubito, Gonçalves-Filho, Francisco de Assis, Netinho, João Gomes","Journal of Coloproctology (Rio de Janeiro); 31(4); 393-396","Journal of Coloproctology (Rio de Janeiro)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632011000400013&lang=pt" 
"S2237-93632011000400014-scl","Complication related to colostomy orifice: intestinal evisceration","Salles, Valdemir José Alegre, Saba, Eduardo, Pissinin, Endrigo Rodrigues, Arguello, Eduardo Rubens Francisco, Machado Filho, Hugo Nunes","Journal of Coloproctology (Rio de Janeiro); 31(4); 397-400","Journal of Coloproctology (Rio de Janeiro)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632011000400014&lang=pt" 
"S2237-93632011000400015-scl","Superior mesenteric artery compression syndrome - case report","França Neto, Paulo Rocha, Paiva, Rodrigo de Almeida, Lacerda Filho, Antônio, Queiroz, Fábio Lopes de, Noronha, Teon","Journal of Coloproctology (Rio de Janeiro); 31(4); 401-404","Journal of Coloproctology (Rio de Janeiro)","Inglês","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632011000400015&lang=pt" 
"S0303-76572011000200002-scl","Identificação, prevenção e notificação de riscos biológicos no trabalho: ainda há muito que melhorar","Algranti, Eduardo, Kato, Mina","Revista Brasileira de Saúde Ocupacional; 36(124); 193-194","Revista Brasileira de Saúde Ocupacional","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0303-76572011000200002&lang=pt" 
"S0303-76572011000200014-scl","Trabalho e desgaste mental: o direito de ser dono de si mesmo","Maeno, Maria","Revista Brasileira de Saúde Ocupacional; 36(124); 297-299","Revista Brasileira de Saúde Ocupacional","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0303-76572011000200014&lang=pt" 
"S0303-76572011000200004-scl","Acidentes de trabalho fatais e a qualidade das informações de seus registros em Uberaba, em Minas Gerais e no Brasil, 1997 a 2006","Iwamoto, Helena Hemiko, Camargo, Fernanda Carolina de, Tavares, Laureni Conceição, Miranzi, Sybelle de Souza Castro","Revista Brasileira de Saúde Ocupacional; 36(124); 208-215","Revista Brasileira de Saúde Ocupacional","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0303-76572011000200004&lang=pt" 
"S0303-76572011000200015-scl","Revista Brasileira de Saúde Ocupacional, volume 36, número 123","","Revista Brasileira de Saúde Ocupacional; 36(124); 301-301","Revista Brasileira de Saúde Ocupacional","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0303-76572011000200015&lang=pt" 
"S0011-67932011000200001-arg","El polen de las especies argentinas de Tropaeolum (Tropaeolaceae)","Garralla, Silvina, Bulacio, Eva","Darwiniana, nueva serie; 49(2); 119-130","Darwiniana, nueva serie","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0011-67932011000200001&lang=pt" 
"S0011-67932011000200002-arg","","Donadio, Sabina","Darwiniana, nueva serie; 49(2); 131-138","Darwiniana, nueva serie","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0011-67932011000200002&lang=pt" 
"S0011-67932011000200004-arg","Dioscorea volckmannii (Dioscoreaceae): nuevo registro para la Argentina","Martínez Carretero, Eduardo","Darwiniana, nueva serie; 49(2); 248-251","Darwiniana, nueva serie","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0011-67932011000200004&lang=pt" 
"S0011-67932011000200005-arg","Mycena holoporphyra (Mycenaceae, Agaricomycetes), primer registro para la Argentina","Niveiro, Nicolás, Popoff, Orlando F., Albertó, Edgardo O.","Darwiniana, nueva serie; 49(2); 252-256","Darwiniana, nueva serie","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0011-67932011000200005&lang=pt" 
"S0011-67932011000200006-arg","Osvaldo Morrone: (1957-2011)","Zuloaga, Fernando O.","Darwiniana, nueva serie; 49(2); 257-262","Darwiniana, nueva serie","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0011-67932011000200006&lang=pt" 
"S0011-67932011000200003-arg","Catálogo de la familia Poaceae en Colombia","Giraldo-Cañas, Diego","Darwiniana, nueva serie; 49(2); 139-247","Darwiniana, nueva serie","Espanhol","2011","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0011-67932011000200003&lang=pt" 
"S1027-28522011000400001-cub","Plant cell wall degrading and remodeling proteins: current perspectives","Quiroz-Castañeda, Rosa E, Folch-Mallol, Jorge L","Biotecnología Aplicada; 28(4); 205-215","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400001&lang=pt" 
"S1027-28522011000400002-cub","Levansucrase activity but not fructan accumulation in transgenic lsdA-expressing sugarcane recovered by optimized microprojectile bombardment of embryogenic calli","Banguela, Alexander, Rodríguez, Raisa, Arrieta, Juan G, Menéndez, Carmen, Kairúz, Elizabeth, Trujillo, Luis E, Hernández, Lázaro","Biotecnología Aplicada; 28(4); 216-220","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400002&lang=pt" 
"S1027-28522011000400003-cub","Development, validation and application of a new ELISA for process control of the production of recombinant Hepatitis B surface antigen","Leyva, Alberto, Sánchez, Julio C, López, Lissette, Font, Milagros, González, Tatiana, Pérez, Bárbara, Hernández, Neyda, Martínez, Yamila, Pereira, Annette, Rodríguez, Ivonne","Biotecnología Aplicada; 28(4); 228-234","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400003&lang=pt" 
"S1027-28522011000400004-cub","Biochemical and virological response of patients with Hepatitis C virus-caused cirrhosis to treatment with interferon and ribavirin","Dorta, Zaily, Castellanos, Marlen, Nodarse, Hugo, Arús, Enrique, Pérez, Frank, González, Licet","Biotecnología Aplicada; 28(4); 240-244","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400004&lang=pt" 
"S1027-28522011000400005-cub","Oxidative damage alters memory consolidation in adult rats","Díaz-Hung, Mei-Li, González, María E, Fernández, Ivette, Horruitiner, Irenia, Piedra, Samuell","Biotecnología Aplicada; 28(4); 250-254","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400005&lang=pt" 
"S1027-28522011000400006-cub","Retroviral integration: A critical step in viral life cycle suitable for drug intervention","Fernández-Ortega, Celia, Ramírez-Suárez, Anna, Paneque-Guerrero, Taimi, Casillas-Casanova, Dionne","Biotecnología Aplicada; 28(4); 255-260","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400006&lang=pt" 
"S1027-28522011000400007-cub","High level resistance to phytopathogenic fungi and oomycetes conferred by the use of a novel anti-microbial peptide","Portieles, Roxana, Borrás, Orlando, Ayra, Camilo, González, Ernesto M, Castillo, Juan, Trujillo, Luis E, Chacón, Osmani, Rodríguez, Mayra, López, Yunior, Rodrígues, Raisa, Gallo, Araiz, Pujol, Merardo, Enríquez, Gil, Borroto, Carlos, Oliva, Osvaldo, Simón, Margarita","Biotecnología Aplicada; 28(4); 262-264","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400007&lang=pt" 
"S1027-28522011000400008-cub","Contributions to the diagnosis of pirazinamide resistance in Mycobacterium tuberculosis","Montoro, Ernesto, Lemus, Dihadenys, Mirabal, Niuris, Echemendía, Miguel, Madruga, Mariela, Milian, Yoslaine, Díaz, Raúl, Takiff, Howard, Martin, Anandi, Van der Stuyf, Patrick, Palomino, Juan C","Biotecnología Aplicada; 28(4); 265-267","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400008&lang=pt" 
"S1027-28522011000400009-cub","Yam (Dioscorea alata L.) microtuber formation in Temporary Immersion System as planting material","Cabrera, Manuel, Gómez, Rafael, Espinosa, Ernesto, López, Jorge, Medero, Víctor, Basail, Milagros, Santos, Arletys","Biotecnología Aplicada; 28(4); 268-271","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400009&lang=pt" 
"S1027-28522011000400010-cub","Yeast and its derivatives as ingredients in the food industry","Otero, Miguel A, Guerrero, Isabel, Wagner, Jorge R, Cabello, Agustín J, Sceni, Paula, García, Roxana, Soriano, Jorge, Tomasini, Araceli, Saura, Gustavo, Almazán, Oscar","Biotecnología Aplicada; 28(4); 272-275","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400010&lang=pt" 
"S1027-28522011000400011-cub","Impact of microbial and chemical pollution in Cuban freshwater ecosystems: strategies for environmental recovery","Carballo, María E, Heydrich, Mayra, Rojas, Nidia, Salgado, Irina, Romeu, Beatriz, Manzano, Ana M, Larrea, Jeny, Domínguez, Osmel, Martínez, Armando, Sánchez, María I, Cruz, Mario, Guerra, Gilda, Rojas, Marcia, Ramos, Miguel","Biotecnología Aplicada; 28(4); 276-279","Biotecnología Aplicada","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1027-28522011000400011&lang=pt" 
"S0034-75152011000400001-cub","Estado actual de los antagonistas de los receptores de angiotensina II","Cué Brugueras, Manuel","Revista Cubana de Farmacia; 45(4); 469-470","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400001&lang=pt" 
"S0034-75152011000400002-cub","Desarrollo de dorzolamida al 2 % solución oftálmica para el tratamiento de la presión intraocular","Gato del Monte, Armando, Gómez Carril, Martha, Morales Lacarrere, Iván, Romero Díaz, Jaqueline Aylema, Bellma Menéndez, Addis, Botet García, Martha","Revista Cubana de Farmacia; 45(4); 471-479","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400002&lang=pt" 
"S0034-75152011000400003-cub","Desarrollo y validación de un método por cromatografía en capa delgada para los estudios de estabilidad del naproxeno","Rodríguez Hernández, Yaslenis, Suárez Pérez, Yania, García Pulpeiro, Oscar, Rodríguez Borges, Tania","Revista Cubana de Farmacia; 45(4); 480-493","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400003&lang=pt" 
"S0034-75152011000400004-cub","Validación de métodos analíticos para los estudios de estabilidad del naproxeno en supositorios para uso infantil y adulto","Rodríguez Hernández, Yaslenis, Suárez Pérez, Yania, García Pulpeiro, Oscar, Rodríguez Borges, Tania, Alonso Romero, Hugo","Revista Cubana de Farmacia; 45(4); 494-504","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400004&lang=pt" 
"S0034-75152011000400005-cub","Estabilidad del producto farmacéutico Compvit-BÒ inyectable","González Gay, Olivia Teresa, Sordo Martínez, Liset, Canal Reyes, Luis Javier, Francis Turner, Liliana, Vázquez Bandera, Ernesto","Revista Cubana de Farmacia; 45(4); 505-514","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400005&lang=pt" 
"S0034-75152011000400006-cub","Estabilización de disoluciones acuosas de riboflavina por solapamiento espectral","Gallardo Cabrera, Cecilia","Revista Cubana de Farmacia; 45(4); 515-523","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400006&lang=pt" 
"S0034-75152011000400007-cub","Análisis del consumo de inhibidores de la enzima convertidora de angioténsina en el territorio oeste de La Habana, 2005-2009","Cabrera Cepero, José Ramón","Revista Cubana de Farmacia; 45(4); 524-535","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400007&lang=pt" 
"S0034-75152011000400008-cub","Efecto de Phyllanthus orbicularis sobre la viabilidad celular y el antígeno de superficie de la hepatitis B en células PLC/PRF/5","Roque Quintero, Annele, Salazar Gutiérrez, Iriam, MorierDíaz, Luis, del Barrio Alonso, Gloria","Revista Cubana de Farmacia; 45(4); 536-544","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400008&lang=pt" 
"S0034-75152011000400009-cub","Descontaminación del ingrediente farmacéutico activo de Rhizophora mangle L. mediante radiaciones ionizantes","Rodríguez Perdomo, Yanet, Soler, Dulce María, Correa Rivero, Héctor, Sánchez Perera, Luz María, Riverón Alemán, Yamilka","Revista Cubana de Farmacia; 45(4); 545-552","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400009&lang=pt" 
"S0034-75152011000400010-cub","Preformulación de tabletas de Tamarindus indica L.","Rodríguez Amado, Jesús Rafael, Lafourcade Prada, Ariadna, Escalona Arranz, Julio César, Iraizoz Colarte, Antonio","Revista Cubana de Farmacia; 45(4); 553-562","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400010&lang=pt" 
"S0034-75152011000400011-cub","Estabilidad acelerada de un gel de Rhizophora mangle L. (mangle rojo) para heridas y quemaduras","Soler Roger, Dulce María, Rodríguez Perdomo, Yanet, Pérez Bueno, Tania, Riverón Alemán, Yamilka, Gastón Morales Lacarrere, Iván","Revista Cubana de Farmacia; 45(4); 563-574","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400011&lang=pt" 
"S0034-75152011000400012-cub","Función de la estadística en el contexto de los ensayos clínicos","Robaina García, Maytee, Fors López, Martha María","Revista Cubana de Farmacia; 45(4); 575-585","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400012&lang=pt" 
"S0034-75152011000400013-cub","Caracterización fármaco-toxicológica de la planta medicinal Sambucus nigra subsp. canadensis (L). R. Bolli","Clapé Laffita, Oneyda, Alfonso Castillo, Alfredo","Revista Cubana de Farmacia; 45(4); 586-596","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400013&lang=pt" 
"S0034-75152011000400014-cub","Desensibilización con aspirina en un paciente con intolerancia a antiinflamatorios no esteroides","Álvarez Castelló, Mirta, Osoria Mengana, Lludenich, Ronquillo Díaz, Mercedes, Castro Almarales, Raúl Lázaro, Pérez Marrero, Doguerti, Rodríguez Canosa, José Severino, Irarragorri Toledo, Catalina","Revista Cubana de Farmacia; 45(4); 597-603","Revista Cubana de Farmacia","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400014&lang=pt" 
"S0034-75152011000400015-cub","Drug accountability in clinical trials","Pérez Ruiz, Leslie, Pascau Illas, Luciano Julián, Estévez Iglesias, Daymys, Gastón Moreno Bermúdez, Yoisbel","Revista Cubana de Farmacia; 45(4); 604-611","Revista Cubana de Farmacia","Inglês","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0034-75152011000400015&lang=pt" 
"S0864-21252011000400001-cub","Nivel de integración del Sistema Nacional de Salud Cubano","López Puig, Pedro, Alonso Carbonell, Liuba, Fernández Díaz, Ivonne Elena, Ramírez Albajés, César, Segredo Pérez, Alina María, Sánchez Barrera, Odalys","Revista Cubana de Medicina General Integral; 27(4); 421-434","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400001&lang=pt" 
"S0864-21252011000400002-cub","Manejo terapéutico de la infección respiratoria aguda posterior a una intervención educativa en Cuba, 2009","García Milián, Ana Julia, Alonso Carbonell, Liuba, Yera Alos, Isis, López Puig, Pedro","Revista Cubana de Medicina General Integral; 27(4); 435-445","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400002&lang=pt" 
"S0864-21252011000400003-cub","Comportamiento del embarazo en la adolescencia en el policlínico &quot;Aleida Fernández Chardiet&quot;","Mariño Membribes, Eida Rosa, Ávalos González, María Marlén, Baró Jiménez, Victoria Guadalupe","Revista Cubana de Medicina General Integral; 27(4); 446-454","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400003&lang=pt" 
"S0864-21252011000400004-cub","Necesidades de aprendizaje del especialista de Medicina General Integral, acerca de la conducta suicida","Pérez Martínez, Víctor Tadeo","Revista Cubana de Medicina General Integral; 27(4); 455-466","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400004&lang=pt" 
"S0864-21252011000400005-cub","Los servicios estomatológicos desde las opiniones de los adultos mayores","Collazo Ramos, Milagros I, Calero Ricardo, Jorge L, Sánchez Rodríguez, Mayra, Rodríguez Cabrera, Aida L","Revista Cubana de Medicina General Integral; 27(4); 467-476","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400005&lang=pt" 
"S0864-21252011000400006-cub","Maltrato infantil en hijos de madres adolescentes en el Hospital Docente Ginecoobstétrico de Guanabacoa (2005-2006)","Campo González, Ana, Alonso Uría, Rosa María, Amador Morán, Rafael, Díaz Aguilar, Rosa, Durán Valledor, María Isabel, Ballesté López, Irka","Revista Cubana de Medicina General Integral; 27(4); 477-485","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400006&lang=pt" 
"S0864-21252011000400007-cub","Situación de la violencia doméstica en la mujer, en la población del policlínico &quot;Julio Antonio Mella&quot;","Gil López, Odalys","Revista Cubana de Medicina General Integral; 27(4); 486-494","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400007&lang=pt" 
"S0864-21252011000400008-cub","Mortalidad infantil en el Hospital Docente Ginecoobstétrico de Guanabacoa (1998-2010)","Álvarez Ponce, Vivian Asunción, Alonso Uría, Rosa María, Muñiz Rizo, Milagros, Galbán Hernández, Osmany, Pardo Mederos, Julia Maritza","Revista Cubana de Medicina General Integral; 27(4); 495-503","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400008&lang=pt" 
"S0864-21252011000400009-cub","Adherencia terapéutica en pacientes con hipertensión arterial del Policlínico Universitario &quot;Manuel Fajardo&quot; en el Municipio Cruces, Cienfuegos, 2009","Corugedo Rodríguez, María del Carmen, Martín Alfonso, Libertad, Bayarre Vea, Héctor","Revista Cubana de Medicina General Integral; 27(4); 504-512","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400009&lang=pt" 
"S0864-21252011000400010-cub","Algunos aspectos clínico-epidemiológicos y manejo de la otitis media aguda en menores de 5 años","Álvarez Carmenate, Marlene, Baños Torres, Daysi, Docando Díaz, Niurka, Dotres Martínez, Carlos, González Pérez, Belquis, Álvarez Águila, Andrés","Revista Cubana de Medicina General Integral; 27(4); 513-517","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400010&lang=pt" 
"S0864-21252011000400011-cub","Sobre la necesidad de una aproximación clínico humanista, en la enseñanza médica actual","Rivero Reyes, Eduardo","Revista Cubana de Medicina General Integral; 27(4); 518-527","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400011&lang=pt" 
"S0864-21252011000400012-cub","Aproximación de la universidad, a la situación de salud de la población y a los servicios de salud en Cuba","Alemañy Pérez, Eduardo Joaquín, Segredo Pérez, Alina María, Presno Labrador, María Clarivel, de la Torre Castro, Gladys María","Revista Cubana de Medicina General Integral; 27(4); 528-542","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400012&lang=pt" 
"S0864-21252011000400013-cub","Climaterio y menopausia","Capote Bueno, María Isabel, Segredo Pérez, Alina María, Gómez Zayas, Omar","Revista Cubana de Medicina General Integral; 27(4); 543-557","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400013&lang=pt" 
"S0864-21252011000400014-cub","Aspectos de importancia clínica del dengue en la comunidad de San Mateo, Anzoátegui, Venezuela (2005-2008)","Hoyos Rivera, Antulio, Pérez Rodríguez, Antonio, Hernández Meléndrez, Edelsys","Revista Cubana de Medicina General Integral; 27(4); 558-565","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400014&lang=pt" 
"S0864-21252011000400015-cub","Tricobezoar","Millán Escalona, Eddy, Abascal Ballester, Juan, Ríos Gutiérrez, Noelvis","Revista Cubana de Medicina General Integral; 27(4); 566-571","Revista Cubana de Medicina General Integral","Espanhol","2011","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-21252011000400015&lang=pt" 
"S0716-09172011000300001-chl","Nonlinear Bessel potentials and generalizations of the Kato Class","Castillo, René Erlin","Proyecciones (Antofagasta); 30(3); 285-294","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300001&lang=pt" 
"S0716-09172011000300002-chl","A Note on Büchi&#039;s Problem for p-adic numbers","Castillo, Marianela","Proyecciones (Antofagasta); 30(3); 295-302","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300002&lang=pt" 
"S0716-09172011000300003-chl","On certain isotopic maps of central loops","Olusola Adeniran, John, Tunde Oyebo, Yacub, Mohammed, Daabo","Proyecciones (Antofagasta); 30(3); 303-318","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300003&lang=pt" 
"S0716-09172011000300004-chl","Accretive operators and Banach Alaoglu theorem in Linear 2-normed spaces","Harikrishnan, P. K, Guillén, Bernardo La Fuerza, Ravindran, K. T","Proyecciones (Antofagasta); 30(3); 319-327","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300004&lang=pt" 
"S0716-09172011000300005-chl","Evolution of Weyl&#039;s Gauge Invariant Geometry under Ricci Flow","Bahuguna, Sandeep K, Petwal, Kailash C","Proyecciones (Antofagasta); 30(3); 329-350","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300005&lang=pt" 
"S0716-09172011000300006-chl","Investigating the Use of Stratified Percentile Ranked Set Sampling Method for Estimating the Population Mean","Al-Omari, Amer Ibrahim, Kamarulzaman, Ibrahim, Syam, Mahmoud Ibrahim","Proyecciones (Antofagasta); 30(3); 351-368","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300006&lang=pt" 
"S0716-09172011000300007-chl","Schauder basis in a locally K - convex space and perfect sequence spaces","Ameziane Hassani, R, El Amrani, A, Babahmed, M","Proyecciones (Antofagasta); 30(3); 369-399","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300007&lang=pt" 
"S0716-09172011000300008-chl","An extension of the skew-generalized normal distribution and its derivation","Venegas, Osvaldo, Sanhueza, Antonio I, Gómez, Héctor W","Proyecciones (Antofagasta); 30(3); 401-413","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300008&lang=pt" 
"S0716-09172011000300009-chl","A proposed reparametrization of gamma distribution for the analysis of data of rainfall-runoff driven pollution","Lagos Álvarez, B, Ferreira, G, Valenzuela Hube, M","Proyecciones (Antofagasta); 30(3); 415-439","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300009&lang=pt" 
"S0716-09172011000300010-chl","A Quantum Mechanical Proof of the Fourier Inversion Formula","Castro, Nelson N. de O, Rojas, Jacqueline, Mendoza, Ramon","Proyecciones (Antofagasta); 30(3); 441-457","Proyecciones (Antofagasta)","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0716-09172011000300010&lang=pt" 
"S0718-34372011000300001-chl","LA REVISTA CHILENA DE DERECHO Y EL INCENTIVO A LA INVESTIGACIÓN JURÍDICA","Vivanco Martínez, Ángela","Revista chilena de derecho; 38(3); 419-420","Revista chilena de derecho","Espanhol","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300001&lang=pt" 
"S0718-34372011000300002-chl","THE EUROPEAN OMBUDSMAN IN THE FRAMEWORK OF THE EUROPEAN UNION","Moure Pino, Ana María","Revista chilena de derecho; 38(3); 421-455","Revista chilena de derecho","Inglês","2011","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-34372011000300002&lang=pt" 
