"S1851-31232013000300003-arg","Aimé Césaire ensayista: una lectura de toussaint louverture","Aiello, Francisco","Revista Pilquen; 16(2); -","Revista Pilquen","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S1851-31232013000300003&lang=pt" 
"S0718-22012013000200002-chl","LA EMINENCIA DEL DETALLE “DISCIPLINARIO” EN EL PURÉN INDÓMITO, MARTÍN RIVAS Y EL MATADERO","Rodríguez Fernández, Mario, Rodríguez, José Manuel","Alpha (Osorno); (37); 9-26","Alpha (Osorno)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012013000200002&lang=pt" 
"S0718-22012013000200004-chl","PUEBLOS DE MAR DE RECASENS: ENTRE ETNOGRAFÍA Y LITERATURA","Carrasco M, Iván","Alpha (Osorno); (37); 45-58","Alpha (Osorno)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012013000200004&lang=pt" 
"S0718-22012013000200019-chl","INTERACTIVIDAD LINGÜÍSTICA CASTELLANO/MAPUDUNGUN DE UNA COMUNIDAD RURAL BILINGÜE","Olate Vinet, Aldo, Alonqueo Boudon, Paula, Caniguan Caniguan, Jaqueline","Alpha (Osorno); (37); 265-284","Alpha (Osorno)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012013000200019&lang=pt" 
"S0718-22012013000200005-chl","VOCES MÍTICAS GESTADAS EN LA SOMBRA DE LAS MINAS DEL CARBÓN: UN ENFOQUE SEMIÓTICO","Bahamonde Cantín, Juan","Alpha (Osorno); (37); 59-78","Alpha (Osorno)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012013000200005&lang=pt" 
"S0718-22012013000200013-chl","PSICOANÁLISIS Y FENOMENOLOGÍA SOBRE LA CONSTITUCIÓN DE EXPERIENCIA DEL CUERPO","García-Huidobro A, Vicente","Alpha (Osorno); (37); 183-197","Alpha (Osorno)","Espanhol","2013","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-22012013000200013&lang=pt" 
"S1984-46702013000600005-scl","Effect of the insecticide Lambda-cyhalothrin on rice spider populations in southern Brazil","Rodrigues, Everton N. L., Mendonça Jr, Milton de S., Fritz, Leila L., Heinrichs, Elvis A., Fiuza, Lídia","Zoologia (Curitiba); 30(6); 615-622","Zoologia (Curitiba)","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1984-46702013000600005&lang=pt" 
"S2176-94512013000600018-scl","Pain, masticatory performance and swallowing threshold in orthodontic patients","Trein, Marcos Porto, Mundstock, Karina Santos, Maciel, Leonardo, Rachor, Jaqueline, Gameiro, Gustavo Hauber","Dental Press Journal of Orthodontics; 18(6); 117-123","Dental Press Journal of Orthodontics","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2176-94512013000600018&lang=pt" 
"S1983-30832013000400004-scl","Estabilidade dinâmica da caminhada de indivíduos hemiparéticos: a influência da velocidade","Oliveira, Henrique Bianchi, Rosa, Rodrigo Gomes da, Gomeñuka, Natalia Andrea, Peyré-Tartaruga, Leonardo Alexandre","Revista da Educação Física / UEM; 24(4); 559-565","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400004&lang=pt" 
"S1981-81222013000300013-scl","The impacts of shifting cultivation on tropical forest soil: a review","Ribeiro Filho, Alexandre Antunes, Adams, Cristina, Murrieta, Rui Sergio Sereni","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 693-727","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300013&lang=pt" 
"S1981-81222013000300012-scl","Levantamento regional na arqueologia amazônica: o uso de sistema de informação geográfica e sensoriamento remoto","Fonseca Júnior, João Aires Ataíde da","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 675-690","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300012&lang=pt" 
"S1981-81222013000300015-scl","Contributions of the old urban homegardens for food production and consumption in Rio Claro, Southeastern Brazil","Eichemberg, Mayra Teruya, Amorozo, Maria Christina de Mello","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 745-755","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300015&lang=pt" 
"S1981-81222013000300016-scl","Recuperação de macrovestígios em sítios arqueológicos na Amazônia: nova proposta metodológica para estudos arqueobotânicos","Silva, Francini Medeiros da, Shock, Myrtle, Neves, Eduardo Góes, Lima, Helena Pinto, Scheel-Ybert, Rita","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 759-769","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300016&lang=pt" 
"S1981-81222013000300002-scl","Metodologia da pesquisa arqueológica: uma introdução","Gomes, Denise Maria Cavalcante","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 513-516","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300002&lang=pt" 
"S1981-81222013000300008-scl","Aplicação das tecnologias de modelagem 3D conjugada às técnicas tradicionais para o registro das gravuras rupestres do rio Madeira, Rondônia, Brasil","Kipnis, Renato, Santos, Hélder Bruno Cipriano dos, Tizuka, Michelle Mayumi, Almeida, Miguel Jorge Gomes Tavares de, Corga, Mónica Patrícia de Almeida e Silva","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 605-619","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300008&lang=pt" 
"S1981-81222013000300007-scl","Documentação digital da arte rupestre: apresentação e avaliação do método em dois sítios de Monte Alegre, Amazônia, Brasil","Pereira, Edithe, Rubio, Trinidad Martinez i, Barbosa, Carlos Augusto Palheta","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 585-603","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300007&lang=pt" 
"S1981-81222013000300011-scl","Metodologia de delimitação no sítio arqueológico Cipoal do Araticum na região do rio Trombetas, Pará, Brasil","Guapindaia, Vera Lucia Calandrini, Fonseca Júnior, João Aires de Ataíde da","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 657-673","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300011&lang=pt" 
"S1981-81222013000300014-scl","Tecnologias em transformação: inovação e (re)produção dos objetos entre os Asurini do Xingu","Silva, Fabíola Andréa","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 729-744","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300014&lang=pt" 
"S1981-81222013000300017-scl","Emil-Heinrich Snethlage (1897-1939): nota biográfica, expedições e legado de uma carreira interrompida","Mere, Gleice","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 773-804","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300017&lang=pt" 
"S1981-81222013000300003-scl","Arqueologia estratégica: abordagens para o estudo da totalidade e construção de sítios monticulares","Oliveira, Maria Dulce Barcellos Gaspar de, Klokler, Daniela, Bianchini, Gina Faraco","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 517-533","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300003&lang=pt" 
"S1981-81222013000300005-scl","&#039;Ossos no chão&#039;: para uma abordagem dos remanescentes humanos em campo","Souza, Sheila Mendonça de, Rodrigues-Carvalho, Claudia","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 551-566","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300005&lang=pt" 
"S1981-81222013000300006-scl","Novos aportes teórico-metodológicos para o diagnóstico de osteoartrose em séries esqueléticas e sua importância para a arqueologia brasileira: I - Registro dos processos tafonômicos e dos marcadores ósseos","Lessa, Andrea","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 567-583","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300006&lang=pt" 
"S1983-30832013000400005-scl","As sociedades de damas atiradoras: pelos caminhos da prática do tiro ao alvo em Santa Cruz do Sul, Rio Grande do Sul","Assmann, Alice Beatriz, Mazo, Janice Zarpellon","Revista da Educação Física / UEM; 24(4); 567-580","Revista da Educação Física / UEM","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1983-30832013000400005&lang=pt" 
"S1981-81222013000300018-scl","Um olhar atrás da escrita: o pensamento de Benedito Nunes sobre a Amazônia Maria Stella Faciola Pessôa Guimarães","Guimarães, Maria Stella Faciola Pessôa","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 807-807","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300018&lang=pt" 
"S1981-81222013000300001-scl","","Sanjad, Nelson","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); -","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300001&lang=pt" 
"S1981-81222013000300009-scl","Análise de peroleiras e cachimbos cerâmicos provenientes de escavações arqueológicas","Calza, Cristiane Ferreira, Oliveira, Maria Dulce Barcellos Gaspar de, Carvalho, Danielle Dias de, Coelho, Filipe André do Nascimento, Freitas, Renato Pereira, Lopes, Ricardo Tadeu","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 621-638","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300009&lang=pt" 
"S1981-81222013000300004-scl","Metodología para el estudio del procesamiento de plantas en sociedades cazadoras-recolectoras: un estudio de caso","Ochoa, Guillermo Acosta, Martínez, Patricia Pérez, González, Iran Irais Rivera","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 535-550","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300004&lang=pt" 
"S1981-81222013000300010-scl","Contextos domésticos no sítio arqueológico do Porto, Santarém, Brasil, identificados com o auxílio da geofísica por meio do método GPR","Gomes, Denise Maria Cavalcante, Luiz, José Gouvêa","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 8(3); 639-656","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222013000300010&lang=pt" 
"S1981-77462013000300002-scl","Propostas inovadoras na formação do profissional para o Sistema Único de Saúde","Hora, Dinair Leal da, Erthal, Regina Maria de Carvalho, Souza, Claudia Teresa Vieira de, Hora, Eloísa Leal da","Trabalho, Educação e Saúde; 11(3); 471-486","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300002&lang=pt" 
"S1981-77462013000300003-scl","Terceirização do trabalho docente à luz da responsabilidade social da educação superior","Calderón, Adolfo Ignacio","Trabalho, Educação e Saúde; 11(3); 487-501","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300003&lang=pt" 
"S1981-77462013000300004-scl","Inovações do século passado: origens dos referenciais pedagógicos na formação profissional em saúde","Conterno, Solange de Fátima Reis, Lopes, Roseli Esquerdo","Trabalho, Educação e Saúde; 11(3); 503-523","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300004&lang=pt" 
"S1981-77462013000300005-scl","Atenção primária à saúde e o perfil social do trabalhador comunitário em perspectiva histórica","Fonseca, Angélica Ferreira, Morosini, Márcia Valéria Guimarães Cardoso, Mendonça, Maria Helena Magalhães","Trabalho, Educação e Saúde; 11(3); 525-552","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300005&lang=pt" 
"S1981-77462013000300007-scl","Contribuições do movimento de mulheres camponesas para a formação em saúde","Pulga, Vanderléia Laodete","Trabalho, Educação e Saúde; 11(3); 573-590","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300007&lang=pt" 
"S1981-77462013000300008-scl","Participação, cidadania e políticas públicas: a construção da saúde em espaços de organização popular","Vieira, Danúbia Rocha, Machado, Mick Lennon, Cervi, Rosane Beatriz Bragagnolo, Verdi, Marta Inez Machado","Trabalho, Educação e Saúde; 11(3); 591-609","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300008&lang=pt" 
"S1981-77462013000300009-scl","Programa educacional para unidades de terapia intensiva neonatais e pediátricas brasileiras","Bussotti, Edna Aparecida, Leão, Eliseth Ribeiro, Cristensen, Kellen, Ramos Filho, Luiz Maria, Belem, Teresa Maria Uras, Santos, Katia Jarandilha dos","Trabalho, Educação e Saúde; 11(3); 611-631","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300009&lang=pt" 
"S1981-77462013000300011-scl","Percepções e práticas de cuidadoras comunitárias no cuidado de crianças menores de três anos","Montrone, Aida Victoria Garcia, Rani, Rayla, Takaesu, Renata Kazumi, Arantes, Cássia Irene Spinelli, Fabbro, Márcia Regina Cangiani","Trabalho, Educação e Saúde; 11(3); 659-678","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300011&lang=pt" 
"S1981-77462013000300012-scl","Programa de Educação para o Trabalho e Vigilância em Saúde","Linhares, Maria Socorro Carneiro, Freitas, Cibelly Aliny Siqueira Lima, Teixeira, Ana Karine Macedo, Dias, Raimundo Vieira, Flor, Sandra Maria Carneiro, Soares, João Sérgio Araújo, Cavalcante, Francisco Roger Aguiar","Trabalho, Educação e Saúde; 11(3); 679-692","Trabalho, Educação e Saúde","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-77462013000300012&lang=pt" 
"S0103-18132013000200002-scl","A noção de verdade e a pesquisa em linguística aplicada: Bakhtin como um possível interlocutor","Oliveira, Maria Bernadete Fernandes de","Trabalhos em Linguística Aplicada; 52(2); 203-216","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200002&lang=pt" 
"S0103-18132013000200003-scl","Aspectos linguístico-discursivos na revisão textual-interativa","Moterani, Natalia Gonçalves, Menegassi, Renilson José","Trabalhos em Linguística Aplicada; 52(2); 217-237","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200003&lang=pt" 
"S0103-18132013000200004-scl","&quot;Aqui somos protegidos pelas nossas quatro paredes. Aqui nós falamos alemão&quot;: histórias de letramentos interculturais no Vale do Itajaí, SC","Fritzen, Maristela Pereira, Ewald, Luana","Trabalhos em Linguística Aplicada; 52(2); 239-258","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200004&lang=pt" 
"S0103-18132013000200006-scl","Por uma &#039;nova pragmática emancipatória&#039;","Ferreira, Dina Maria Martins, Alencar, Claudiana Nogueira de","Trabalhos em Linguística Aplicada; 52(2); 271-285","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200006&lang=pt" 
"S0103-18132013000200007-scl","A pesquisa em política linguística: histórico, desenvolvimento e pressupostos epistemológicos","Silva, Elias Ribeiro da","Trabalhos em Linguística Aplicada; 52(2); 289-320","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200007&lang=pt" 
"S0103-18132013000200008-scl","El campo de las ciencias y la educación superior entre el monopolio del inglés y el plurilingüismo: elementos para una política del lenguaje en América Latina","Hamel, Rainer Enrique","Trabalhos em Linguística Aplicada; 52(2); 321-384","Trabalhos em Linguística Aplicada","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200008&lang=pt" 
"S0103-18132013000200011-scl","Utopias linguísticas","Pratt, Mary Louise, Nascimento, André M. do, Pinto, Joana Plaza","Trabalhos em Linguística Aplicada; 52(2); 437-459","Trabalhos em Linguística Aplicada","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-18132013000200011&lang=pt" 
"S1809-43412013000200010-scl","Between dictatorships and revolutions: narratives of Argentine and Brazilian exiles","Azevedo, Desirée, Sanjurjo, Liliana","Vibrant: Virtual Brazilian Anthropology; 10(2); 305-338","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200010&lang=pt" 
"S1809-43412013000200011-scl","Confounding borders and walls: documents, letters and the governance of relationships in São Paulo and Barcelona prisons","Padovani, Natália Corazza","Vibrant: Virtual Brazilian Anthropology; 10(2); 340-376","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200011&lang=pt" 
"S1809-43412013000200012-scl","Cinderella deceived: analyzing a Brazilian myth regarding trafficking in persons","Silva, Ana Paula da, Blanchette, Thaddeus Gregory, Bento, Andressa Raylane","Vibrant: Virtual Brazilian Anthropology; 10(2); 377-419","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200012&lang=pt" 
"S1809-43412013000200008-scl","Para pensar las redes transnacionales: itinerarios e historias migratorias de los capoeiristas brasileños en Madrid","Guizardi, Menara Lube","Vibrant: Virtual Brazilian Anthropology; 10(2); 229-271","Vibrant: Virtual Brazilian Anthropology","Espanhol","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200008&lang=pt" 
"S1809-43412013000200003-scl","Eduardo Mondlane and the social sciences","Sansone, Livio","Vibrant: Virtual Brazilian Anthropology; 10(2); 73-111","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200003&lang=pt" 
"S1809-43412013000200002-scl","&quot;All against pedophilia&quot;: ethnographic notes about a contemporary moral crusade","Lowenkron, Laura","Vibrant: Virtual Brazilian Anthropology; 10(2); 39-72","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200002&lang=pt" 
"S1809-43412013000200001-scl","In and around life: biopolitics in the tropics","Pereira, Pedro Paulo Gomes","Vibrant: Virtual Brazilian Anthropology; 10(2); 13-37","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200001&lang=pt" 
"S1809-43412013000200007-scl","The experience of guestworkers at a United States tourist resort","Dias, Guilherme Mansur","Vibrant: Virtual Brazilian Anthropology; 10(2); 198-228","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200007&lang=pt" 
"S1809-43412013000200005-scl","The diverse understandings of foreign migration to the South of Brazil (1818-1950)","Seyferth, Giralda","Vibrant: Virtual Brazilian Anthropology; 10(2); 118-162","Vibrant: Virtual Brazilian Anthropology","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1809-43412013000200005&lang=pt" 
"S0104-07072013000400040-scl","Aprendizagem em saúde mental por meio da produção videográfica: relato de experiência","Machado, Daniela Martins, Göttems, Leila Bernarda Donato, Pires, Maria Raquel Gomes Maia","Texto &amp; Contexto - Enfermagem; 22(4); 1205-1213","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400040&lang=pt" 
"S0104-07072013000400041-scl","(Re)significando os espaços assistenciais em saúde mental: relato de experiência","Soares, Amanda Nathale, Silveira, Belisa Vieira da, Santos, Fernanda Batista Oliveira, Alves, Patrícia Natália Medeiros, Lana, Francisco Carlos Félix","Texto &amp; Contexto - Enfermagem; 22(4); 1214-1222","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400041&lang=pt" 
"S0104-07072013000400019-scl","Medicação pactuada como recurso terapêutico no processo de trabalho de um CAPS: contribuições para a enfermagem","Kantorski, Luciane Prado, Guedes, Ariane da Cruz, Feijó, Aline Machado, Hisse, Cláudia das Neves","Texto &amp; Contexto - Enfermagem; 22(4); 1022-1029","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400019&lang=pt" 
"S0104-07072013000400013-scl","Indicativos para o dimensionamento de pessoal de enfermagem em emergência","Schmoeller, Roseli, Gelbcke, Francine Lima","Texto &amp; Contexto - Enfermagem; 22(4); 971-979","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400013&lang=pt" 
"S0104-07072013000400012-scl","Os desempenhos da enfermeira na saúde da família: construindo competência para o cuidado","Kawata, Lauren Suemi, Mishima, Silvana Martins, Chirelli, Mara Quaglio, Pereira, Maria José Bistafa, Matumoto, Silvia, Fortuna, Cinira Magali","Texto &amp; Contexto - Enfermagem; 22(4); 961-970","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400012&lang=pt" 
"S0104-07072013000400011-scl","Dialogando com adolescentes de grupos religiosos sobre HIV: desafios para a enfermagem","Ferreira, Adriana Gomes Nogueira, Vieira, Neiva Francenely da Cunha, Trasferetti, José Antonio, Galvão, Marli Teresinha Gimeniz, Gubert, Fabiane do Amaral, Pinheiro, Patrícia Neyva da Costa","Texto &amp; Contexto - Enfermagem; 22(4); 952-960","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400011&lang=pt" 
"S0104-07072013000400010-scl","Representações sociais de mulheres em idade reprodutiva sobre lesões precursoras do câncer cervicouterino","Carvalho, Maria Cristina de Melo Pessanha, Queiroz, Ana Beatriz Azevedo, Ferreira, Márcia de Assunção","Texto &amp; Contexto - Enfermagem; 22(4); 943-951","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400010&lang=pt" 
"S0104-07072013000400017-scl","Perfil dos pacientes com câncer de tireóide submetidos à radioiodoterapia","Cordeiro, Elke Annegret Kretzschmar, Martini, Jussara Gue","Texto &amp; Contexto - Enfermagem; 22(4); 1007-1014","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400017&lang=pt" 
"S0104-07072013000400016-scl","Práticas em serviço de saúde mental: interface com a satisfação profissional","Macedo, Jaqueline Queiroz de, Lima, Helder Pádua, Alves, Maria Dalva Santos, Luis, Margarita Antonia Villar, Braga, Violante Augusta Batista","Texto &amp; Contexto - Enfermagem; 22(4); 999-1006","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400016&lang=pt" 
"S0104-07072013000400015-scl","O risco oculto no segmento de estética e beleza: uma avaliação do conhecimento dos profissionais e das práticas de biossegurança nos salões de beleza","Garbaccio, Juliana Ladeira, Oliveira, Adriana Cristina de","Texto &amp; Contexto - Enfermagem; 22(4); 989-998","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400015&lang=pt" 
"S0104-07072013000400014-scl","Mortalidade feminina e anos de vida perdidos por homicídio/agressão em capital brasileira após promulgação da Lei Maria da Penha","Amaral, Nádia de Araújo, Amaral, Cledir de Araújo, Amaral, Thatiana Lameira Maciel","Texto &amp; Contexto - Enfermagem; 22(4); 980-988","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400014&lang=pt" 
"S0104-07072013000400009-scl","Enfermeiras desafiando a violência no âmbito de atuação da Estratégia de Saúde da Família","Polaro, Sandra Helena Isse, Gonçalves, Lucia Hisako Takase, Alvarez, Angela Maria","Texto &amp; Contexto - Enfermagem; 22(4); 935-942","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400009&lang=pt" 
"S0104-07072013000400004-scl","Adolescent quality of life and health behaviors: a comparative study between adolescents from the south of Portugal and Spain","Lima-Serrano, Marta, Lemos, Ida, Nunes, Cristina","Texto &amp; Contexto - Enfermagem; 22(4); 893-900","Texto &amp; Contexto - Enfermagem","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400004&lang=pt" 
"S0104-07072013000400005-scl","Higienização das mãos e a segurança do paciente: perspectiva de docentes e universitários","Belela-Anacleto, Aline Santa Cruz, Sousa, Bruna Elisa Catin, Yoshikawa, Jamile Mika, Avelar, Ariane Ferreira Machado, Pedreira, Mavilde da Luz Gonçalves","Texto &amp; Contexto - Enfermagem; 22(4); 901-908","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400005&lang=pt" 
"S0104-07072013000400006-scl","Conhecimento sobre a Lei 11.108/2005 e a experiência dos acompanhantes junto à mulher no centro obstétrico","Frutuoso, Letícia Demarche, Brüggemann, Odaléa Maria","Texto &amp; Contexto - Enfermagem; 22(4); 909-917","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400006&lang=pt" 
"S0104-07072013000400007-scl","A tecnologia de grupo operativo aplicada num programa de controle do tabagismo","Lucchese, Roselma, Vargas, Lorena Silva, Teodoro, Wender Rodrigues, Santana, Lorrana Katrhyn Borges, Santana, Fabiana Ribeiro","Texto &amp; Contexto - Enfermagem; 22(4); 918-926","Texto &amp; Contexto - Enfermagem","Inglês, Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-07072013000400007&lang=pt" 
