"S1517-86922011000200012-scl","A influência da fadiga neuromuscular e da acidose metabólica sobre a corrida de 400 metros","Pelicer, Flávio Roberto, Higino, Wonder Passoni, Horita, Ricardo Yoshio, Meira, Franco Carlos, Alves, Alexandre Policher","Revista Brasileira de Medicina do Esporte; 17(2); 127-131","Revista Brasileira de Medicina do Esporte","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-86922011000200012&lang=pt" 
"S0124-00642011000200007-col","Aborto inducido en Cartagena, Colombia: Estimación mediante la &quot;Metodología de Complicaciones de Aborto Inducido&quot;","Monterrosa-Castro, álvaro, Paternina-Caicedo, Angel J, Alcalá-Cerra, Gabriel","Revista de Salud Pública; 13(2); 253-261","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200007&lang=pt" 
"S0124-00642011000200011-col","Análisis bibliométrico de las publicaciones sobre enfermedades infecciosas en Colombia, 2000-2009","Ríos, Rodrigo, Mattar, Salim, González, Marco","Revista de Salud Pública; 13(2); 298-307","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200011&lang=pt" 
"S0124-00642011000200012-col","Reportação de um erro na sintaxe do instrumento WHOQOL-HIV: proposta de uma sintaxe corrigida","Pedroso, Bruno, Pilatti, Luiz A, Gutierrez, Gustavo L, Bilynkievycz dos Santos, Celso, Picinin, Claudia T","Revista de Salud Pública; 13(2); 308-313","Revista de Salud Pública","Português","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200012&lang=pt" 
"S0124-00642011000200014-col","Equidad en el desarrollo de guías de práctica clínica1","Acosta, Naydú, Pollard, Jennifer, Mosquera, Paola, Reveiz, Ludovic","Revista de Salud Pública; 13(2); 327-338","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200014&lang=pt" 
"S0124-00642011000200002-col","Factores de riesgo cardiovascular en escolares entre 7 y 14 años en Cartagena, Colombia, 2009","","Revista de Salud Pública; 13(2); 196-206","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200002&lang=pt" 
"S0124-00642011000200006-col","Representações de mulheres em idade fértil e profissionais de saúde sobre utilização de cuidados de saúde reprodutiva1","Craveiro, Isabel, Ferrinho, Paulo","Revista de Salud Pública; 13(2); 239-252","Revista de Salud Pública","Português","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200006&lang=pt" 
"S0124-00642011000200008-col","Actividades de prevención del pie diabético en pacientes de consulta externa de primer nivel","Pinilla, Análida E, Sánchez, Ana L, Mejía, Arturo, Barrera, María del Pilar","Revista de Salud Pública; 13(2); 262-273","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200008&lang=pt" 
"S0124-00642011000200015-col","Incorporating equity into developing and implementing for evidence-based clinical practice guidelines","Eslava-Schmalbach, Javier, Sandoval-Vargas, Gisella, Mosquera, Paola","Revista de Salud Pública; 13(2); 339-351","Revista de Salud Pública","Inglês","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200015&lang=pt" 
"S0124-00642011000200003-col","Morbilidad atendida y conductas de riesgo de la niñez y adolescencia en situación de calle de Medellín, 2008","Muñoz-Echeverri, Iván F, Noreña-Herrera, Camilo, Londoño, Beatriz E, Rojas-Arbeláez, Carlos A","Revista de Salud Pública; 13(2); 207-218","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200003&lang=pt" 
"S0124-00642011000200001-col","Mujeres compañeras de migrantes: imagen social y búsqueda de servicios de salud sexual y reproductiva","Ochoa-Marín, Sandra C, Cristancho-Marulanda, Sergio, González-López, José Rafael","Revista de Salud Pública; 13(2); 183-195","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200001&lang=pt" 
"S0124-00642011000200004-col","Aptidão física relacionada a saúde em adolescentes brasileiros residentes em áreas de médio/baixo índice de desenvolvimento humano","Petroski, Edio Luiz, Fernandes da Silva, Adelson, Bispo Rodrigues, Adriana, Pelegrini, Andreia","Revista de Salud Pública; 13(2); 219-228","Revista de Salud Pública","Português","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200004&lang=pt" 
"S0124-00642011000200013-col","Primera evidencia de circulación de Chlamydophila psittaci en Colombia: posible riesgo de salud pública","Monsalve, Santiago, Miranda, Jorge, Mattar, Salim","Revista de Salud Pública; 13(2); 314-326","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200013&lang=pt" 
"S0124-00642011000200009-col","Imagen profesional de farmacias comunitarias: causas y estrategias de mejora aplicando técnicas de investigación cualitativa","Armando, Pedro D, Vega, Elena M, Uema, Sonia A","Revista de Salud Pública; 13(2); 274-287","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200009&lang=pt" 
"S0124-00642011000200010-col","Seroprevalencia de IgG contra Rubeola en mujeres entre 10-49 años, en Cartagena, Colombia","Mora-García, Gustavo J, Ramos-Clason, Enrique, Mazenett, Enrique, Gómez-Camargo, Doris","Revista de Salud Pública; 13(2); 288-297","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200010&lang=pt" 
"S0124-00642011000200005-col","La calidad de certificación de la mortalidad en Colombia, 2002-2006","Cendales, Ricardo, Pardo, Constanza","Revista de Salud Pública; 13(2); 229-238","Revista de Salud Pública","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642011000200005&lang=pt" 
"S0100-15742011000100018-scl","Travail et Rapports Sociaux de Sexe: Rencontres autour de Danièle Kergoat","Lombardi, Maria Rosa","Cadernos de Pesquisa; 41(142); 319-321","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100018&lang=pt" 
"S0100-15742011000100001-scl","","","Cadernos de Pesquisa; 41(142); 8-10","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100001&lang=pt" 
"S0100-15742011000100006-scl","Em busca da qualidade educacional na pré-escola: uma experiência mexicana","Myers, Robert","Cadernos de Pesquisa; 41(142); 100-115","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100006&lang=pt" 
"S0100-15742011000100010-scl","Do Instituto de Educação à Faculdade de Filosofia da Universidade de São Paulo","Bontempi Jr, Bruno","Cadernos de Pesquisa; 41(142); 188-207","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100010&lang=pt" 
"S0100-15742011000100019-scl","Educação Comparada: Rotas de Além-Mar","Furlanetto, Ecleide Cunico","Cadernos de Pesquisa; 41(142); 322-325","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100019&lang=pt" 
"S0100-15742011000100017-scl","Arte Como Experiência","Reis, Magali, Bagolin, Luiz Armando","Cadernos de Pesquisa; 41(142); 314-319","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100017&lang=pt" 
"S0100-15742011000100016-scl","Poranduba: roda de histórias indígenas","Luz, Narcimária Correia do Patrocínio","Cadernos de Pesquisa; 41(142); 312-314","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100016&lang=pt" 
"S0100-15742011000100020-scl","Jovens na Transição Escola-Trabalho: Tensões e Intenções","Zibas, Dagmar M. L.","Cadernos de Pesquisa; 41(142); 325-327","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100020&lang=pt" 
"S0100-15742011000100003-scl","A qualidade da educação infantil: um estudo em seis capitais Brasileiras","Campos, Maria Malta, Esposito, Yara lúcia, Bhering, Eliana, Gimenes, Nelson, Abuchaim, Beatriz","Cadernos de Pesquisa; 41(142); 20-54","Cadernos de Pesquisa","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100003&lang=pt" 
"S0100-15742011000100004-scl","Qualidade na educação infantil: revisão de um estudo Brasileiro e recomendações","Kagan, Sharon Lynn","Cadernos de Pesquisa; 41(142); 56-67","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100004&lang=pt" 
"S0100-15742011000100005-scl","O poder da pré-escola: evidências de um estudo longitudinal na Inglaterra","Taggart, Brenda, Sylva, Kathy, Melhuish, Edward, Sammons, Pam, Siraj-Blatchford, Iram","Cadernos de Pesquisa; 41(142); 68-99","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100005&lang=pt" 
"S0100-15742011000100007-scl","Financiamento da educação infantil em seis capitais Brasileiras","Bassi, Marcos Edgar","Cadernos de Pesquisa; 41(142); 116-141","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100007&lang=pt" 
"S0100-15742011000100008-scl","Qual o futuro da relação entre educação infantil e ensino obrigatório?","Moss, Peter","Cadernos de Pesquisa; 41(142); 142-159","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100008&lang=pt" 
"S0100-15742011000100009-scl","Novas solteiras: ecos do feminismo na mídia Brasileira","Gonçalves, Eliane","Cadernos de Pesquisa; 41(142); 162-187","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100009&lang=pt" 
"S0100-15742011000100011-scl","Reuniões de pais na educação infantil: modos de gestão","Garcia, Heloisa Helena Genovese de Oliveira, Macedo, Lino de","Cadernos de Pesquisa; 41(142); 208-227","Cadernos de Pesquisa","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100011&lang=pt" 
"S0100-15742011000100013-scl","Quase-mercado oculto: disputa por escolas &quot;comuns&quot; no Rio de Janeiro","Costa, Marcio da, Koslinski, Mariane Campelo","Cadernos de Pesquisa; 41(142); 246-266","Cadernos de Pesquisa","Inglês, Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100013&lang=pt" 
"S0100-15742011000100014-scl","A linguagem oral como elemento integrante da brincadeira","Costa, Dânia Monteiro Vieira, Gontijo, Cláudia Maria Mendes","Cadernos de Pesquisa; 41(142); 268-289","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100014&lang=pt" 
"S0100-15742011000100015-scl","Dificuldades dos sistemas &quot;fechados&quot; e dilemas da formação na pós-graduação","Paiva, Vanilda","Cadernos de Pesquisa; 41(142); 292-311","Cadernos de Pesquisa","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-15742011000100015&lang=pt" 
"S1413-82712011000100004-scl","Construção dos itens da escala de autoeficácia para escolha profissional","Ambiel, Rodolfo Augusto Matteo, Noronha, Ana Paula Porto","Psico-USF; 16(1); 23-32","Psico-USF","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-82712011000100004&lang=pt" 
"S0120-24482011000200001-col","Apocalípticos e Integrados","Matijasevic, Eugenio","Acta Medica Colombiana; 36(2); 55-62","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200001&lang=pt" 
"S0120-24482011000200002-col","Histoplasmosis diseminada progresiva en una cohorte de pacientes coinfectados con el VIH","M. Tobón, Ángela, Medina, Alejandra, Orozco, Luisa, Restrepo, Carlos, Molina, Diego, de Bedout, Catalina, Restrepo, Ángela","Acta Medica Colombiana; 36(2); 63-67","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200002&lang=pt" 
"S0120-24482011000200003-col","Seguridad y eficacia de la utilización de levosimendán sin dosis de carga en una unidad de falla cardiaca especializada","Senior, Juan Manuel, Saldarriaga, Clara Inés, Aristizábal, Julián Miguel, Rendón, Jairo Alonso","Acta Medica Colombiana; 36(2); 68-72","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200003&lang=pt" 
"S0120-24482011000200004-col","Relación entre insulinemia e hígado graso en pacientes con índice de masa corporal normal, sin antecedentes de consumo de alcohol crónico ni diabetes mellitus","Sánchez, William, Santana, Quindo, Buelvas, José, Camargo, Rafael","Acta Medica Colombiana; 36(2); 73-77","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200004&lang=pt" 
"S0120-24482011000200005-col","Autoinmunidad y autoinflamación","Cañas, Carlos Alberto","Acta Medica Colombiana; 36(2); 78-84","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200005&lang=pt" 
"S0120-24482011000200006-col","Criptococosis diseminada en anciano con VIH","Escobar, Ana María, Díaz, Ricardo, Posada, Alfredo","Acta Medica Colombiana; 36(2); 85-89","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200006&lang=pt" 
"S0120-24482011000200007-col","Hiperleucocitosis asociada a leucostasis pulmonar y cerebral en leucemia mieloide aguda","Moreno, Lizet Paola, Londoño, Darío","Acta Medica Colombiana; 36(2); 90-92","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200007&lang=pt" 
"S0120-24482011000200008-col","Arteritis de Takayasu","Miranda, Harold, Blanco, Jorge Luis, Moreno, Fabián","Acta Medica Colombiana; 36(2); 93-97","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200008&lang=pt" 
"S0120-24482011000200009-col","Comités de ética en investigación con seres humanos: relevancia actual en Colombia Experiencia de la Fundación Santa Fe de Bogotá","Prieto, Paula","Acta Medica Colombiana; 36(2); 98-104","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200009&lang=pt" 
"S0120-24482011000200011-col","Absceso hepático drenado a cavidad pleural","Carrillo, Jorge Alberto, Pardo, Juan Mauricio","Acta Medica Colombiana; 36(2); 108-108","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200011&lang=pt" 
"S0120-24482011000200010-col","El sistema cerrado en la prevención de las infecciones del torrente sanguíneo","Álvarez, Carlos, Beer, Idal, Cifuentes, Luis Fernando","Acta Medica Colombiana; 36(2); 105-107","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200010&lang=pt" 
"S0120-24482011000200012-col","Lapsus Medicus: &quot;Gram and Kilogram&quot;","Pinzón, Alfredo","Acta Medica Colombiana; 36(2); 109-109","Acta Medica Colombiana","Espanhol","2011","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-24482011000200012&lang=pt" 
"S0103-49792011000100016-scl","","Zimmermann, Clóvis Roberto","Caderno CRH; 24(61); 221-223","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100016&lang=pt" 
"S0103-49792011000100001-scl","Corpos: ações, lugares e coisas - introdução","Gonzalez, Elena Calvo, Souza, Iara Maria de Almeida, Alves, Paulo César","Caderno CRH; 24(61); 9-14","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100001&lang=pt" 
"S0103-49792011000100002-scl","Estudar a religião a partir do corpo: algumas questões teórico-metodológicas","Rabelo, Miriam C. M.","Caderno CRH; 24(61); 15-28","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100002&lang=pt" 
"S0103-49792011000100015-scl","Trabalho imaterial: Marx e o debate contemporâneo","Silva, Jair Batista da","Caderno CRH; 24(61); 217-219","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100015&lang=pt" 
"S0103-49792011000100011-scl","Ação coletiva e cooperação intermunicipal em duas metrópoles","Lacerda, Alan Daniel Freire de","Caderno CRH; 24(61); 153-166","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100011&lang=pt" 
"S0103-49792011000100009-scl","Amor e dinheiro: uma relação possível?","Russo, Glaucia","Caderno CRH; 24(61); 121-134","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100009&lang=pt" 
"S0103-49792011000100014-scl","Elinor Ostrom, a premiação da visão unificada das ciências humanas","Baiardi, Amilcar","Caderno CRH; 24(61); 203-216","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100014&lang=pt" 
"S0103-49792011000100017-scl","Você tem que se decidir: a árvore ou o PIB?","Sharma, Devinder","Caderno CRH; 24(61); 225-231","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100017&lang=pt" 
"S0103-49792011000100003-scl","Ecologia, corpo e espiritualidade: uma etnografia das experiências de caminhada ecológica em um grupo de ecoturistas","Steil, Carlos Alberto, Toniol, Rodrigo","Caderno CRH; 24(61); 29-49","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100003&lang=pt" 
"S0103-49792011000100004-scl","A vítima como figura contemporânea","Sarti, Cynthia","Caderno CRH; 24(61); 51-61","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100004&lang=pt" 
"S0103-49792011000100005-scl","Sacrifício rei, estado ruandês e genocídio","Taylor, Christopher C.","Caderno CRH; 24(61); 63-79","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100005&lang=pt" 
"S0103-49792011000100006-scl","Construindo corpos nas consultas médicas: uma etnografia sobre hipertensão arterial em Salvador, Bahia","Calvo-González, Elena","Caderno CRH; 24(61); 81-96","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100006&lang=pt" 
"S0103-49792011000100007-scl","Notas sobre representação do corpo e cultura médica no Portugal moderno","Bellini, Lígia","Caderno CRH; 24(61); 97-108","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100007&lang=pt" 
"S0103-49792011000100010-scl","La reproducción de la desigualdad intergeneracional y nuevas formas de exclusión social producto del diseño político del sistema educacional chileno","Díaz, Sebastián Donoso","Caderno CRH; 24(61); 135-152","Caderno CRH","Espanhol","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100010&lang=pt" 
"S0103-49792011000100013-scl","A substancialidade dos procedimentos oligárquicos no Brasil entre 1995 e 1998: as análises de Faoro","Rezende, Maria José de","Caderno CRH; 24(61); 183-201","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100013&lang=pt" 
"S0185-33252011000200001-mex","Tendencias del uso de drogas en la Ciudad de México: Encuesta de Estudiantes del 2009","Villatoro Velázquez, Jorge A., Gaytán Flores, Filiberto, Moreno López, Midiam, Gutiérrez López, María de Lourdes, Oliva Robles, Natania, Bretón Cirett, Michelle, López Brambila, Miguel Angel, Bustos Gamiño, Marycarmen, Medina-Mora Icaza, Ma. Elena, Blanco Ordoñez, Carlos","Salud mental; 34(2); 81-94","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200001&lang=pt" 
"S0185-33252011000200010-mex","Alteraciones del ciclo circadiano en las enfermedades psiquiátricas: papel sincronizador de la melatonina en el ciclo sueño-vigilia y la polaridad neuronal","Jiménez-Rubio, Graciela, Solís-Chagoyán, Héctor, Domínguez-Alonso, Aline, Benítez-King, Gloria","Salud mental; 34(2); 167-173","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200010&lang=pt" 
"S0185-33252011000200011-mex","Dificultad diagnóstica y terapéutica en un trastorno psicótico de inicio tardío. Reporte de un caso","Barriguete Hernández, Jacqueline","Salud mental; 34(2); 175-179","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200011&lang=pt" 
"S0185-33252011000200012-mex","Autoevaluación","Heinze, Gerhard","Salud mental; 34(2); 181-182","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200012&lang=pt" 
"S0185-33252011000200002-mex","Costo-efectividad de intervenciones para esquizofrenia en México","Cabello Rangel, Héctor, Díaz Castro, Lina, Arredondo, Armando","Salud mental; 34(2); 95-102","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200002&lang=pt" 
"S0185-33252011000200003-mex","Características demográficas y clínicas asociadas a la dependencia a benzodiacepinas en pacientes psiquiátricos","Fresán, Ana, Minaya, Omar, Cortés-López, Jorge Luis, Ugalde, Oscar","Salud mental; 34(2); 103-109","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200003&lang=pt" 
"S0185-33252011000200004-mex","Funcionamiento familiar, creencias e inteligencia emocional en pacientes con trastorno obsesivo-compulsivo y sus familiares","López Jiménez, María Teresa, Barrera Villalpando, María Isabel, Cortés Sotres, José F., Guines, Metzi, Jaime L, Martha","Salud mental; 34(2); 111-120","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200004&lang=pt" 
"S0185-33252011000200005-mex","Estudio comparativo de las características clínicas, demográficas y el funcionamiento familiar en niños y adolescentes con trastorno obsesivo-compulsivo leve a moderado vs. grave","Ballesteros Montero, Ana Teresa, Ulloa Flores, Rosa Elena","Salud mental; 34(2); 121-128","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200005&lang=pt" 
"S0185-33252011000200006-mex","Estrés y recursos de enfrentamiento del cuidador en el contexto hospitalario","Costa, Jaquilene Barreto da, Mombelli, Monica Augusta, Decesaro, Maria das Neves, Pagliarini Waidman, Maria Angélica, Marcon, Sonia Silva","Salud mental; 34(2); 129-138","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200006&lang=pt" 
"S0185-33252011000200007-mex","Estudio preliminar de la expresión del mensaje genético del transportador de serotonina en células mononucleares de sangre periférica en pacientes con dependencia al alcohol con y sin depresión mayor comórbida","Becerril-Villanueva, Enrique, Moreno-Aguilar, Julia, Mendieta-Cabrera, Danelia, González-Cruz, Denia, Natera-Rey, Guillermina, Pavón-Romero, Lenin, Hernández-Gutiérrez, María Eugenia","Salud mental; 34(2); 139-147","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200007&lang=pt" 
"S0185-33252011000200008-mex","Conocimientos, creencias y actitudes en padres mexicanos acerca del trastorno por déficit de atención con hiperactividad (TDAH)","Palacios-Cruz, Lino, Peña, Francisco de la, Valderrama, Andrés, Patiño, Rodrigo, Calle Portugal, Silvia Pamela, Ulloa, Rosa Elena","Salud mental; 34(2); 149-155","Salud mental","Espanhol","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200008&lang=pt" 
"S0185-33252011000200009-mex","The complex interplay of genetics, epigenetics, and environment in the predisposition to alcohol dependence","Díaz-Anzaldúa, Adriana, Díaz-Martínez, Alejandro, Díaz-Martínez, Leonila Rosa","Salud mental; 34(2); 157-166","Salud mental","Inglês","2011","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252011000200009&lang=pt" 
"S0103-49792011000100008-scl","Aqui eu sou cego, lá eu sou vidente: modos de ordenar eficiência e deficiência visual","Moraes, Marcia, Arendt, Ronald João Jacques","Caderno CRH; 24(61); 109-120","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100008&lang=pt" 
"S0103-49792011000100012-scl","Mutirão autogestionário e o contexto da experiência democrática revisitado","Miagusko, Edson","Caderno CRH; 24(61); 167-181","Caderno CRH","Português","2011","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-49792011000100012&lang=pt" 
"S0124-00642011000200007-spa","Aborto inducido en Cartagena, Colombia: estimación mediante la &quot;Metodología de Complicaciones de Aborto Inducido&quot;","Monterrosa-Castro, Álvaro, Paternina-Caicedo, Angel J, Alcalá-Cerra, Gabriel","Revista de Salud Pública; 13(2); 253-261","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000200007&lang=pt" 
"S0124-00642011000200012-spa","Reportação de um erro na sintaxe do instrumento WHOQOL-HIV: proposta de uma sintaxe corrigida","Pedroso, Bruno, Pilatti, Luiz A, Gutierrez, Gustavo L, Santos, Celso Bilynkievycz dos, Picinin, Claudia T","Revista de Salud Pública; 13(2); 308-313","Revista de Salud Pública","Português","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000200012&lang=pt" 
"S0124-00642011000200015-spa","Incorporating equity into developing and implementing for evidence-based clinical practice guidelines","Eslava-Schmalbach, Javier, Sandoval-Vargas, Gisella, Mosquera, Paola","Revista de Salud Pública; 13(2); 339-351","Revista de Salud Pública","Inglês","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000200015&lang=pt" 
"S0124-00642011000200014-spa","Equidad en el desarrollo de guías de práctica clínica","Acosta, Naydú, Pollard, Jennifer, Mosquera, Paola, Reveiz, Ludovic","Revista de Salud Pública; 13(2); 327-338","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000200014&lang=pt" 
"S0124-00642011000200013-spa","Primera evidencia de circulación de Chlamydophila psittaci en Colombia: posible riesgo de salud pública","Monsalve, Santiago, Miranda, Jorge, Mattar, Salim","Revista de Salud Pública; 13(2); 314-326","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000200013&lang=pt" 
"S0124-00642011000200011-spa","Análisis bibliométrico de las publicaciones sobre enfermedades infecciosas en Colombia, 2000-2009","Ríos, Rodrigo, Mattar, Salim, González, Marco","Revista de Salud Pública; 13(2); 298-307","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000200011&lang=pt" 
"S0124-00642011000200010-spa","Seroprevalencia de IgG contra Rubeola en mujeres entre 10-49 años, en Cartagena, Colombia","Mora-García, Gustavo J, Ramos-Clason, Enrique, Mazenett, Enrique, Gómez-Camargo, Doris","Revista de Salud Pública; 13(2); 288-297","Revista de Salud Pública","Espanhol","2011","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0124-00642011000200010&lang=pt" 
