"S0864-03942009000300003-cub","Diversidad y cuantía de la flora en un pastizal disturbado y pastoreado de forma racional","Machado, R, Milera, Milagros","Pastos y Forrajes; 32(3); 1-1","Pastos y Forrajes","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0864-03942009000300003&lang=pt" 
"S1413-73722009000300016-scl","Uso de drogas entre trabalhadores precoces na atividade de malabares","Cirino, Daniele Cristine da Silva, Alberto, Maria de Fátima Pereira","Psicologia em Estudo; 14(3); 547-555","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000300016&lang=pt" 
"S1413-73722009000300017-scl","Espiritualidade, religião e trabalho no contexto organizacional","Silva, Rogério Rodrigues da, Siqueira, Deis","Psicologia em Estudo; 14(3); 557-564","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000300017&lang=pt" 
"S1413-73722009000300018-scl","Por que meditar? A experiência subjetiva da prática de meditação","Menezes, Carolina Baptista, Dell&#039;Aglio, Débora Dalbosco","Psicologia em Estudo; 14(3); 565-573","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000300018&lang=pt" 
"S1413-73722009000300019-scl","Condutas autolesivas entre detentas da Colônia Penal Feminina do Recife","Caldas, Marcus Túlio, Arcoverde, Renata Lopes, Santos, Thácio Ferreira dos, Lima, Mariana Spinelli, Macedo, Louise E. de Magalhães L, Lima, Marcílio Cavalcanti","Psicologia em Estudo; 14(3); 575-582","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000300019&lang=pt" 
"S1413-73722009000300021-scl","O impacto da mudança no critério de acerto na distribuição dos escores do subteste de leitura do teste de desempenho escolar","Lúcio, Patrícia Silva, Pinheiro, Ângela M. V, Nascimento, Elizabeth do","Psicologia em Estudo; 14(3); 593-601","Psicologia em Estudo","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-73722009000300021&lang=pt" 
"S1575-18132009000400001-esp","El General Medical Council revisa un documento clave: Tomorrow&#039;s Doctors","Gual, Arcadi","Educación Médica; 12(3); 125-128","Educación Médica","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1575-18132009000400001&lang=pt" 
"S0124-00642009000500013-col","¿Es sano perder peso?","Jiménez-Cruz, Arturo, Bacardí-Gascón, Montserrat","Revista de Salud Pública; 11(5); 794-810","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500013&lang=pt" 
"S0124-00642009000500001-col","Algunas lecciones de la Influenza A (H1 N1)","Agudelo C, Carlos A","Revista de Salud Pública; 11(5); 687-688","Revista de Salud Pública","Inglês, Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500001&lang=pt" 
"S0124-00642009000500002-col","Costo efectividad de la vacunación contra influenza en menores de 2 años y mayores de 65 años en Colombia","Porras-Ramírez, Alexandra, Alvis-Guzmán, Nelson, Rico-Mendoza, Alejandro, Alvis-Estrada, Luís, Castañeda-Orjuela, Carlos A, Velandia-González, Martha P, de la Hoz-Restrepo, Fernando","Revista de Salud Pública; 11(5); 689-699","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500002&lang=pt" 
"S0124-00642009000500009-col","Medición de la Eficiencia del Método Datum para seleccionar Tecnologías Biomédicas","Cruz, Antonio M, Presiga-Lucena, Ana M, Rodriguez-Cortes, Isabel C","Revista de Salud Pública; 11(5); 766-773","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500009&lang=pt" 
"S0124-00642009000500010-col","Evaluación de la salud pública en algunos zoológicos de Colombia: Fase I: Diseño y validación de instrumentos","Agudelo-Suárez, Angela N, Villamil-Jiménez, Luis C","Revista de Salud Pública; 11(5); 774-783","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500010&lang=pt" 
"S0124-00642009000500012-col","Aproximación a valores de referencia de estudios electrofisiológicos para el diagnóstico de Síndrome de Túnel del Carpo","Ortiz-Corredor, Fernando, López-Monsalve, Ángela","Revista de Salud Pública; 11(5); 794-801","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500012&lang=pt" 
"S0124-00642009000500014-col","Plan de saneamiento para una distribuidora de alimentos que atiende a niños y adultos mayores","Serna-Cock, Liliana, Correa-Gómez, Maria D.C., Ayala-Aponte, Alfredo A","Revista de Salud Pública; 11(5); 811-818","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500014&lang=pt" 
"S0124-00642009000500015-col","Concordancia en la estimación del consumo máximo de oxígeno entre una prueba de esfuerzo y el Polar s810®","Cortés-Reyes, Edgar, Echeverry-Raad, Jairo, Mancera-Soto, Erica M, Ramos Caballero, Diana M","Revista de Salud Pública; 11(5); 819-827","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500015&lang=pt" 
"S0124-00642009000500016-col","Desarrollo tecnológico para el mejoramiento de la comunicación a distancia entre personas con discapacidad","Hernández-Suarez, Cesar A, Jiménez-Hernández, Luis A","Revista de Salud Pública; 11(5); 828-835","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500016&lang=pt" 
"S0124-00642009000500017-col","Calidad de vida: interpretación de la sintaxis del SPSS para el análisis de datos del WHOQOL-100","Bilynkievycz dos Santos, Celso, Pedroso, Bruno, Scandelari, Luciano, Pilatti, Luiz A","Revista de Salud Pública; 11(5); 836-841","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500017&lang=pt" 
"S0258-59362009000300001-cub","Selección de progenitores resistentes a la Piriculariosis para LOS programas de cruzamientos en arroz","Pérez, Noraida, Castro, R. I, González, María C, Cárdenas, Regla M","Cultivos Tropicales; 30(3); 47-49","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300001&lang=pt" 
"S0258-59362009000300002-cub","Comparación entre LAS características de crecimiento de LAS variedades de arroz CON diferente origen","Cristo, Elizabeth, Díaz, Sandra H, Shiraishi, M, Dhanapala, M. P","Cultivos Tropicales; 30(3); 23-27","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300002&lang=pt" 
"S0258-59362009000300003-cub","Crecimiento y rendimiento de dos variedades de arroz de ciclo corto en época poco lluviosa","Maqueira, L. A, Miranda, A, Torres, W","Cultivos Tropicales; 30(3); 28-31","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300003&lang=pt" 
"S0258-59362009000300004-cub","Aplicación de bioproductos a la producción ecológica de tomate","Ruiz, Josefa, Tejeda, Tamara, Terry, Elein, Díaz, María M","Cultivos Tropicales; 30(3); 60-64","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300004&lang=pt" 
"S0258-59362009000300005-cub","Bella lorena, primer híbrido de Spathoglottis (Orchidaceae) producido en Cuba","Suárez, L, Hernández, María M, Kessel, Argelys","Cultivos Tropicales; 30(3); 50-50","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300005&lang=pt" 
"S0258-59362009000300006-cub","Evaluación del efecto de bioestimulantes sobre la brotación de Murraya paniculata L. antes y después de la poda","Baños, Heyker L, Alemán, J, Martínez, María de los Á, Ravelo, Jennifer, Surís, Moraima, Miranda, Ileana, Rodríguez, H","Cultivos Tropicales; 30(3); 36-39","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300006&lang=pt" 
"S0258-59362009000300007-cub","Modificaciones a las propiedades físicas del suelo por la acción de diferentes prácticas productivas para cultivar arroz (Oryza sativa L.)","Díaz, G. S, Ruiz, M, Cabrera, J. A","Cultivos Tropicales; 30(3); 40-46","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300007&lang=pt" 
"S0258-59362009000300008-cub","Biodegradabilidad de mezclas de caliza fosfatada con abonos orgánicos en un suelo ácido","Calero, B, Rodríguez, Mirelys, Morales, Amalia, Martínez, F, Morejón, L","Cultivos Tropicales; 30(3); 05-09","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300008&lang=pt" 
"S0258-59362009000300009-cub","INCREMENTOS EN LOS RENDIMIENTOS DEL CULTIVO DE BONIATO POR LA UTILIZACIÓN COMBINADA DEL FITOESTIMULANTE FITOMAS-E Y EL BIOFERTILIZANTE ECOMIC® EN CONDICIONES DE PRODUCCIÓN","Fundora, L. R, Cabrera, J. A, González, J, Ruiz, L. A","Cultivos Tropicales; 30(3); 14-17","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300009&lang=pt" 
"S0258-59362009000300010-cub","Análisis de progenies híbridas cubanas de papa como alternativa para LA diseminación del cultivo A PARTIR DE SEMILLA BOTÁNICA","Salomón, J. L, Estévez, Ana, Arzuaga, J, Castillo, J. G, Ortiz, Ursula","Cultivos Tropicales; 30(3); 51-55","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300010&lang=pt" 
"S0258-59362009000300011-cub","Empleo del Pectimorf en la micropropagación de Spathiphyllum sp","Hernández, María M, Suárez, L, Valcárcel, Miruldis","Cultivos Tropicales; 30(3); 56-58","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300011&lang=pt" 
"S0258-59362009000300012-cub","Efecto de la incorporación del abono verde Azolla sp. en la reducción de LOS DAÑOS causadOs por fitonematodos en cultivos de organopónicos","Castro, R, Gil, M, Castro, R. I, Rodríguez, Maribel, Álvarez, Gloria E, Novo, R","Cultivos Tropicales; 30(3); 10-13","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300012&lang=pt" 
"S0258-59362009000300013-cub","Influencia de inoculantes y factores edáficos en el rendimiento de la soya","Nápoles, María C, Cabrera, J. C, Varela, M, González-Anta, G, Nogueras, F, Cricco, J, Guevara, E, Meira, S","Cultivos Tropicales; 30(3); 18-22","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300013&lang=pt" 
"S0258-59362009000300014-cub","Influencia de la temperatura en la duración de las fases fenológicas del trigo harinero (Triticum aestivum ssp. aestivum) y triticale (X Triticum secale Wittmack) y su relación con el rendimiento","Soto, F, Hernández, Naivy, Plana, R","Cultivos Tropicales; 30(3); 32-36","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300014&lang=pt" 
"S0258-59362009000300015-cub","Gines: primer mutante de arroz obtenido a partir de LA irradiación con protones","González, María C, Pérez, Noraida, Cristo, Elizabeth","Cultivos Tropicales; 30(3); 59-59","Cultivos Tropicales","Espanhol","2009","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S0258-59362009000300015&lang=pt" 
"S1516-44462009000300024-scl","Comportamento anti-social e impulsividade no transtorno de personalidade anti-social","Rocha, Felipe Filardi da, Lage, Naira Vassalo, Sousa, Karla Cristhina Alves de","Revista Brasileira de Psiquiatria; 31(3); 291-292","Revista Brasileira de Psiquiatria","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300024&lang=pt" 
"S1516-44462009000300023-scl","Is the Fagerström Test for Nicotine Dependence a good instrument to assess tobacco use in patients with schizophrenia?","Menezes-Gaya, Carolina, Zuardi, Antonio Waldo, Loureiro, Sonia Regina, Crippa, José Alexandre S.","Revista Brasileira de Psiquiatria; 31(3); 289-290","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300023&lang=pt" 
"S1516-44462009000300022-scl","Thyroid traps that every psychiatrist should be aware of","Baldaçara, Leonardo, Souza, Débora Naomi de, Canton, Roberto, Ratto, Lilian","Revista Brasileira de Psiquiatria; 31(3); 288-289","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300022&lang=pt" 
"S1516-44462009000300020-scl","Mania induced by quetiapine in patients with schizoaffective disorder, depressive type: a case report","Nicolato, Rodrigo, Ferreira, Rodrigo de Almeida, Fonseca, Eduardo Villar, Fonseca, Sarah Gonçalves, Amaral, Tammy da Silva","Revista Brasileira de Psiquiatria; 31(3); 286-287","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300020&lang=pt" 
"S1516-44462009000300019-scl","Reply to the comment on &quot;Factor structure of the Rutter Teacher Questionnaire in Portuguese children&quot;","Pereira, Ana Telma, Maia, Berta Rodrigues, Marques, Mariana, Bos, Sandra Carvalho, Soares, Maria João, Macedo, António, Azevedo, Maria Helena Pinto de, Gomes, Ana","Revista Brasileira de Psiquiatria; 31(3); 284-285","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300019&lang=pt" 
"S1516-44462009000300018-scl","Comment on &quot;Factor structure of the Rutter Teacher Questionnaire in Portuguese children&quot;","Silveira Júnior, Érico de Moura, Hauck, Simone","Revista Brasileira de Psiquiatria; 31(3); 283-284","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300018&lang=pt" 
"S1516-44462009000300016-scl","Violent sleepwalking in a general hospital ward: a case report","Viana, Bernardo de Mattos, Bawden, Felipe Cunha, Valladares Neto, Dirceu de Campos, Caramelli, Paulo","Revista Brasileira de Psiquiatria; 31(3); 281-282","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300016&lang=pt" 
"S1516-44462009000300010-scl","Effect of acute administration of ketamine and imipramine on creatine kinase activity in the brain of rats","Assis, Lara C., Rezin, Gislaine T., Comim, Clarissa M., Valvassori, Samira S., Jeremias, Isabela C., Zugno, Alexandra I., Quevedo, João, Streck, Emilio L.","Revista Brasileira de Psiquiatria; 31(3); 247-252","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300010&lang=pt" 
"S1516-44462009000300007-scl","Working memory assessment in schizophrenia and its correlation with executive functions ability","Berberian, Arthur A., Trevisan, Bruna T., Moriyama, Tais S., Montiel, José M., Oliveira, José Ari C., Seabra, Alessandra G.","Revista Brasileira de Psiquiatria; 31(3); 219-226","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300007&lang=pt" 
"S1516-44462009000300006-scl","Cardiac response and anxiety levels in psychopathic murderers","Serafim, Antonio de Pádua, Barros, Daniel Martins de, Valim, André, Gorenstein, Clarice","Revista Brasileira de Psiquiatria; 31(3); 214-218","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300006&lang=pt" 
"S1516-44462009000300005-scl","Recreational use of benzydamine as a hallucinogen among street youth in Brazil","Opaleye, Emérita Sátiro, Noto, Ana Regina, Sanchez, Zila van der Meer, Moura, Yone Gonçalves de, Galduróz, José Carlos Fernandes, Carlini, Elisaldo Araújo","Revista Brasileira de Psiquiatria; 31(3); 208-213","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300005&lang=pt" 
"S1516-44462009000300003-scl","Translational research in psychiatry: new developments in Brazil","Post, Robert M., Young, Trevor","Revista Brasileira de Psiquiatria; 31(3); 200-201","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300003&lang=pt" 
"S1516-44462009000300001-scl","RBP aumenta seu fator de impacto","Lafer, Beny, Fleck, Marcelo P., Kieling, Christian, Polanczyk, Guilherme V., Tavares, Hermano, Fontenelle, Leonardo F., Bressan, Rodrigo A.","Revista Brasileira de Psiquiatria; 31(3); 196-196","Revista Brasileira de Psiquiatria","Inglês, Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300001&lang=pt" 
"S1516-44462009000300002-scl","Brazil launches an innovative program to develop the National Institutes for Science and Technology (INCTs): the INCT for Translational Medicine","Kapczinski, Flávio, Hallak, Jaime Eduardo, Nardi, Antonio Egidio, Roesler, Rafael, Quevedo, João, Schröder, Nadja, Crippa, José Alexandre S.","Revista Brasileira de Psiquiatria; 31(3); 197-199","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300002&lang=pt" 
"S1516-44462009000300004-scl","Importance of retardation and fatigue/interest domains for the diagnosis of major depressive episode after stroke: a four months prospective study","Terroni, Luisa de Marillac Niro, Fráguas, Renério, Lucia, Mara de, Tinone, Gisela, Mattos, Patricia, Iosifescu, Dan V., Scaf, Milberto","Revista Brasileira de Psiquiatria; 31(3); 202-207","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300004&lang=pt" 
"S1516-44462009000300011-scl","Reliability of the Brazilian version of HCR-20 Assessing Risk for Violence","Telles, Lisieux Elaine de Borba, Day, Vivian Peres, Folino, Jorge Oscar, Taborda, José Geraldo Vernet","Revista Brasileira de Psiquiatria; 31(3); 253-256","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300011&lang=pt" 
"S1516-44462009000300014-scl","Haloperidol mais prometazina para pacientes agitados - uma revisão sistemática","Huf, Gisele, Coutinho, Evandro Silva Freire, Adams, Clive Elliot","Revista Brasileira de Psiquiatria; 31(3); 265-270","Revista Brasileira de Psiquiatria","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300014&lang=pt" 
"S1516-44462009000300009-scl","The prevalence of psychopathology in offspring of bipolar women from a Brazilian tertiary center","Petresco, Sandra, Gutt, Elisa Kijner, Krelling, Renata, Lotufo Neto, Francisco, Rohde, Luis Augusto Paim, Moreno, Ricardo Alberto","Revista Brasileira de Psiquiatria; 31(3); 240-246","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300009&lang=pt" 
"S1516-44462009000300013-scl","Complaints of insomnia in hospitalized alcoholics","Escobar-Córdoba, Franklin, Ávila-Cadavid, Juan David, Cote-Menendez, Miguel","Revista Brasileira de Psiquiatria; 31(3); 261-264","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300013&lang=pt" 
"S1516-44462009000300012-scl","Choking phobia: full remission following behavior therapy","Scemes, Silvia, Wielenska, Regina Christina, Savoia, Mariângela Gentil, Bernik, Marcio","Revista Brasileira de Psiquiatria; 31(3); 257-260","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300012&lang=pt" 
"S1516-44462009000300017-scl","Body dysmorphic and/or obsessive-compulsive disorder: where do the diagnostic boundaries lie?","Assunção, Melissa C., Torresan, Ricardo C., Torres, Albina R.","Revista Brasileira de Psiquiatria; 31(3); 282-283","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300017&lang=pt" 
"S1516-44462009000300021-scl","Obsessive-compulsive disorder and 5-HTTLPR","Rocha, Felipe Filardi da, Marco, Luiz Armando de, Romano-Silva, Marco Aurélio, Corrêa, Humberto","Revista Brasileira de Psiquiatria; 31(3); 287-288","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300021&lang=pt" 
"S1516-44462009000300026-scl","Transtorno bipolar - teoria e clínica","Demetrio, Frederico Navas","Revista Brasileira de Psiquiatria; 31(3); 294-294","Revista Brasileira de Psiquiatria","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300026&lang=pt" 
"S1516-44462009000300025-scl","Better mental health care","Gregório, Guilherme","Revista Brasileira de Psiquiatria; 31(3); 293-293","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300025&lang=pt" 
"S1516-44462009000300015-scl","Suicidal ideation and suicide attempts in bipolar disorder type I: an update for the clinician","Abreu, Lena Nabuco de, Lafer, Beny, Baca-Garcia, Enrique, Oquendo, Maria A.","Revista Brasileira de Psiquiatria; 31(3); 271-280","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300015&lang=pt" 
"S0124-00642009000500003-col","Factores asociados con el uso inconsistente de condón en hombres que tienen sexo con hombres de Ciudad Juárez","Mendoza-Pérez, Juan C, Ortiz-Hernández, Luis","Revista de Salud Pública; 11(5); 700-712","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500003&lang=pt" 
"S0124-00642009000500011-col","Validación de un cuestionario de satisfacción de pacientes con el servicio de indicación en farmacias comunitarias","Armando, Pedro D, Vega, Elena M, Martínez-Pérez, Sebastián R, Martí-Pallarés, Mercè, Solá, Nancy H, Faus-Dáder, María J","Revista de Salud Pública; 11(5); 784-793","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500011&lang=pt" 
"S0124-00642009000500005-col","The prevalence of physical inactivity amongst Brazilian university students: its association with sociodemographic variables","Bianchini de Quadros, Teresa M., Petroski, Edio L., Santos-Silva, Diego A., Pinheiro-Gordia, Alex","Revista de Salud Pública; 11(5); 724-733","Revista de Salud Pública","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500005&lang=pt" 
"S0124-00642009000500007-col","Actitudes del personal en la vigilancia de eventos adversos intrahospitalarios en Colombia","Gaitán-Duarte, Hernando, Gómez Sánchez, Pió I, Eslava-Schmalbach, Javier","Revista de Salud Pública; 11(5); 745-753","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500007&lang=pt" 
"S1516-44462009000300008-scl","Drug consumption among medical students in São Paulo, Brazil: influences of gender and academic year","Oliveira, Lucio Garcia de, Barroso, Lucia Pereira, Wagner, Gabriela Arantes, Ponce, Julio de Carvalho, Malbergier, André, Stempliuk, Vladimir de Andrade, Andrade, Arthur Guerra de","Revista Brasileira de Psiquiatria; 31(3); 227-239","Revista Brasileira de Psiquiatria","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-44462009000300008&lang=pt" 
"S0124-00642009000500006-col","Dispensing antibiotics to outpatients in a Colombian population","Machado-Alba, Jorge E., González-Santos, Diana M.","Revista de Salud Pública; 11(5); 734-744","Revista de Salud Pública","Inglês","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500006&lang=pt" 
"S0124-00642009000500008-col","Sentimientos, sentidos y significados en pacientes de hospitales públicos en el noreste de Brasil","Meneses-Gomes de Amorim, Annatália, Kay-Nations, Marilyn, Socorro-Costa, Maria","Revista de Salud Pública; 11(5); 754-765","Revista de Salud Pública","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500008&lang=pt" 
"S0124-00642009000500004-col","Práticas de lazer, nível de atividade física e aptidão física de moças e rapazes Brasileiros","Sales-Nobre, Francisco Salviano, Jornada-Krebs, Ruy, Valentini, Nadia C.","Revista de Salud Pública; 11(5); 713-723","Revista de Salud Pública","Português","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0124-00642009000500004&lang=pt" 
"S0102-695X2009000500003-scl","Assessment of the effect of Bacopa monnieri (L.) Wettst. extract on the labeling of blood elements with technetium-99m and on the morphology of red blood cells","De, Kakali, Chandra, Susmita, Misra, Mridula","Revista Brasileira de Farmacognosia; 19(3); 664-671","Revista Brasileira de Farmacognosia","Inglês","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500003&lang=pt" 
"S0102-695X2009000500019-scl","Anatomia foliar de Eugenia florida DC. (Myrtaceae)","Donato, Ana Maria, Morretes, Berta Lange de","Revista Brasileira de Farmacognosia; 19(3); 759-770","Revista Brasileira de Farmacognosia","Português","2009","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-695X2009000500019&lang=pt" 
"S1134-80462009000600007-esp","Prevalencia de dolor en pacientes geriátricos institucionalizados","Álaba, J., Arriola, E.","Revista de la Sociedad Española del Dolor; 16(6); 344-351","Revista de la Sociedad Española del Dolor","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462009000600007&lang=pt" 
"S1134-80462009000600003-esp","Comparación de la eficacia en el alivio de dolor neuropático crónico agudizado con oxicodona más lidocaína intravenosas frente a tramadol más lidocaína intravenosas","Juárez Pichardo, J.S., Kassian Rank, A.A., Hernández Pérez, A.L., Ramírez Tapia, Y.","Revista de la Sociedad Española del Dolor; 16(6); 307-313","Revista de la Sociedad Española del Dolor","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462009000600003&lang=pt" 
"S1134-80462009000600001-esp","Dolor y déficits neurológicos tras procedimientos anestésicos espinales","López López, J.A.","Revista de la Sociedad Española del Dolor; 16(6); 305-305","Revista de la Sociedad Española del Dolor","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462009000600001&lang=pt" 
"S1134-80462009000600002-esp","Acreditación de la RESED","","Revista de la Sociedad Española del Dolor; 16(6); 306-306","Revista de la Sociedad Española del Dolor","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462009000600002&lang=pt" 
"S1134-80462009000600008-esp","Revisión del tratamiento con corticoides en el dolor de espalda según la medicina basada en la evidencia","Neira, F., Ortega, J.L.","Revista de la Sociedad Española del Dolor; 16(6); 352-369","Revista de la Sociedad Española del Dolor","Espanhol","2009","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1134-80462009000600008&lang=pt" 
"S0034-74502009000300014-col","Hallazgos neuropsiquiátricos en una mujer quince años después de una intoxicación por mercurio elemental","Avella-García, Claudia Bibiana, Vides SanJuan, Manuel Rafael","Revista Colombiana de Psiquiatría; 38(3); 587-596","Revista Colombiana de Psiquiatría","Espanhol","2009","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74502009000300014&lang=pt" 
