"S1517-45222010000300010-scl","Flexibilidade e crise do emprego industrial - sindicatos, regiões e novas ações empresariais","Ramalho, José Ricardo","Sociologias; 12(25); 252-284","Sociologias","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1517-45222010000300010&lang=pt" 
"S0080-62342010000400012-scl","Diagnóstico precoce do câncer de mama e colo uterino em mulheres do município de Guarapuava, PR, Brasil","Bim, Cíntia Raquel, Pelloso, Sandra Marisa, Carvalho, Maria Dalva de Barros, Previdelli, Isolde Terezinha Santos","Revista da Escola de Enfermagem da USP; 44(4); 940-946","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400012&lang=pt" 
"S0080-62342010000400013-scl","Validação do reprocessamento de cateteres cardíacos angiográficos: uma avaliação da funcionalidade e da integridade","Lucas, Thabata Coaglio, Barbosa, Marcos Pinotti, Oliveira, Adriana Cristina de","Revista da Escola de Enfermagem da USP; 44(4); 947-955","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400013&lang=pt" 
"S0080-62342010000400014-scl","Caracterização das equipes da Saúde da Família e de seu processo de trabalho","Marqui, Alessandra Bernadete Trovó de, Jahn, Alice do Carmo, Resta, Darielli Gindri, Colomé, Isabel Cristina dos Santos, Rosa, Neidiane da, Zanon, Tami","Revista da Escola de Enfermagem da USP; 44(4); 956-961","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400014&lang=pt" 
"S0080-62342010000400015-scl","Características sócio-demográficas do atendimento ao idoso após alta hospitalar na Estratégia da Saúde de Família","Marin, Maria José Sanches, Bazaglia, Fernanda Crizol, Massarico, Aline Ribeiro, Silva, Camila Batista Andrade, Campos, Rita Tiagor, Santos, Simone de Carvalho","Revista da Escola de Enfermagem da USP; 44(4); 962-968","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400015&lang=pt" 
"S0080-62342010000400016-scl","O uso de álcool e tabaco por adolescentes do município de Embu, São Paulo, Brasil","Moreno, Rafael Souza, Ventura, Renato Nabas, Brêtas, José Roberto da Silva","Revista da Escola de Enfermagem da USP; 44(4); 969-977","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400016&lang=pt" 
"S0080-62342010000400017-scl","Work and health conditions of sugar cane workers in Brazil","Rocha, Fernanda Ludmilla Rossi, Marziale, Maria Helena Palucci, Hong, Oi-Saeng","Revista da Escola de Enfermagem da USP; 44(4); 978-983","Revista da Escola de Enfermagem da USP","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400017&lang=pt" 
"S0080-62342010000400018-scl","Implementação do sistema de gestão de materiais informatizado do Hospital Universitário da Universidade de São Paulo","Paschoal, Maria Lúcia Habib, Castilho, Valéria","Revista da Escola de Enfermagem da USP; 44(4); 984-988","Revista da Escola de Enfermagem da USP","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0080-62342010000400018&lang=pt" 
"S0103-50532010001200004-scl","Magnetic amphiphilic composites based on carbon nanotubes and nanofibers grown on an inorganic matrix: effect on water-oil interfaces","Oliveira, Aline A. S., Teixeira, Ivo F., Ribeiro, Leandro P., Tristão, Juliana C., Dias, Anderson, Lago, Rochel M.","Journal of the Brazilian Chemical Society; 21(12); 2184-2188","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200004&lang=pt" 
"S0103-50532010001200007-scl","Other chemical constituents isolated from Solanum crinitum Lam. (Solanaceae)","Cornelius, Marli T. F., Carvalho, Mário G. de, Silva, Tania M. S. da, Alves, Cassia C. F., Siston, Ana P. N., Alves, Kelly Z., Sant&#039;Anna, Carlos M. R., Neto, Mario B., Eberlin, Marcos N., Braz-Filho, Raimundo","Journal of the Brazilian Chemical Society; 21(12); 2211-2219","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200007&lang=pt" 
"S0103-50532010001200009-scl","In vitro evaluation of triazenes: DNA cleavage, antibacterial activity and cytotoxicity against acute myeloid leukemia cells","Domingues, Vanessa O., Hörner, Rosmari, Reetz, Luiz G. B., Kuhn, Fábio, Coser, Virgínia M., Rodrigues, Jacqueline N., Bauchspiess, Rita, Pereira, Waldir V., Paraginski, Gustavo L., Locatelli, Aline, Fank, Juliana de O., Giglio, Vinícius F., Hörner, Manfredo","Journal of the Brazilian Chemical Society; 21(12); 2226-2237","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200009&lang=pt" 
"S0103-50532010001200013-scl","A method for dextruxin analysis by HPLC-PDA-ELSD-MS","Morais, Raquel P., Lira, Simone P., Seleghim, Mirna H. R., Berlinck, Roberto G. S.","Journal of the Brazilian Chemical Society; 21(12); 2262-2271","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200013&lang=pt" 
"S0103-50532010001200015-scl","Evaluation of digestion procedures for simultaneous determination of Ca, P, Mg, K and Na in biodiesel by inductively coupled plasma optical emission spectrometry","Korn, Maria Graças A., Santos, Daniele Cristina M. B., Guida, Mauro Agildo B., Barbosa, Isa S., Passos, Marieta L. C., Saraiva, Maria Lúcia M. F. S., Lima, José Luis F. C.","Journal of the Brazilian Chemical Society; 21(12); 2278-2284","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200015&lang=pt" 
"S0103-50532010001200017-scl","Significant anti-inflammatory properties of a copper(II) fenoprofenate complex compared with its parent drug: Physical and chemical characterization of the complex","Agotegaray, Mariela A., Boeris, Mónica A., Quinzani, Oscar V.","Journal of the Brazilian Chemical Society; 21(12); 2294-2301","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200017&lang=pt" 
"S0103-50532010001200018-scl","Electron paramagnetic resonance characterization of a humic acid-type polymer model","Barriquello, Marcilene F., Saab, Sergio da Costa, Consolin Filho, Nelson, Martin-Neto, Ladislau","Journal of the Brazilian Chemical Society; 21(12); 2302-2307","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200018&lang=pt" 
"S0103-50532010001200019-scl","Geochemical markers as a tool to assess sedimentary organic matter sources of the Laguna Estuarine System, south Brazil: aliphatic and polycyclic aromatic hydrocarbons","Tarozo, Rafael, Frena, Morgana, Madureira, Luiz Augusto S.","Journal of the Brazilian Chemical Society; 21(12); 2308-2318","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200019&lang=pt" 
"S0103-50532010001200021-scl","Diastereoselective synthesis of β-piperonyl-γ-butyrolactones from morita-baylis-hillman adducts. highly efficient synthesis of (±)-yatein, (±)-podorhizol and (±)-epi-podorhizol","Trazzi, Giordano, André, Marcelo Fabiano, Coelho, Fernando","Journal of the Brazilian Chemical Society; 21(12); 2327-2339","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200021&lang=pt" 
"S0103-50532010001200023-scl","Degradation of herbicide diuron in water employing the Fe0/H2O2 system","Cabrera, Liziara C., Caldas, Sergiane S., Rodrigues, Sandra, Bianchini, Adalto, Duarte, Fábio A., Primel, Ednei G.","Journal of the Brazilian Chemical Society; 21(12); 2347-2352","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200023&lang=pt" 
"S0103-50532010001200024-scl","Selective cloud point extraction and preconcentration of trace amounts of cadmium prior to flame atomic absorption spectrometric determination","Dadfarnia, Shayesteh, Shabani, Ali Mohammad Haji, Kamranzadeh, Ellahe","Journal of the Brazilian Chemical Society; 21(12); 2353-2358","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200024&lang=pt" 
"S0103-50532010001200025-scl","Lippia sidoides essential oil encapsulation by angico gum/chitosan nanoparticles","Paula, Haroldo C. B., Sombra, Fernanda M., Abreu, Flávia O. M. S, Paul, Regina C. M. de","Journal of the Brazilian Chemical Society; 21(12); 2359-2366","Journal of the Brazilian Chemical Society","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-50532010001200025&lang=pt" 
"S1676-56482010000200001-scl","Editorial","Diniz, Eduardo","RAE eletrônica; 9(2); -","RAE eletrônica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-56482010000200001&lang=pt" 
"S1676-56482010000200012-scl","Lições da Índia: um caminho replicável?","Xavier, Wlamir Gonçalves","RAE eletrônica; 9(2); -","RAE eletrônica","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1676-56482010000200012&lang=pt" 
"S0100-83582010000400002-scl","Levantamento fitossociológico de plantas daninhas na cultura do girassol","Adegas, F.S, Oliveira, M.F, Vieira, O.V, Prete, C.E.C, Gazziero, D.L.P, Voll, E","Planta Daninha; 28(4); 705-716","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400002&lang=pt" 
"S0100-83582010000400003-scl","Ocorrência de plantas daninhas no cultivo de beterraba com cobertura morta e adubação orgânica","Sediyama, M.A.N, Santos, M.R, Vidigal, S.M, Santos, I.C, Salgado, L.T","Planta Daninha; 28(4); 717-725","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400003&lang=pt" 
"S0100-83582010000400005-scl","Avaliação do potencial alelopático de substâncias isoladas em sementes de araticum (Annona crassiflora)","Inoue, M.H, Santana, D.C, Vilhena, K.S.S, Souza Filho, A.P.S, Guilhon, G.M.S.P, Possamai, A.C.S, Silva, L.E, Dallacort, R","Planta Daninha; 28(4); 735-741","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400005&lang=pt" 
"S0100-83582010000400006-scl","Atividade alelopática de extratos brutos de três espécies de Copaifera (Leguminosae-Caesalpinioideae)","Souza Filho, A.P.S, Gurgel, E.S.C, Queiroz, M.S.M, Santos, J.U.M","Planta Daninha; 28(4); 743-751","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400006&lang=pt" 
"S0100-83582010000400008-scl","Dinâmica de plantas daninhas em consórcio de sorgo e três forrageiras em um sistema de integração lavoura-pecuária-floresta","Mota, V.A, Tuffi Santos, L.D, Santos Junior, A, Machado, V.D, Sampaio, R.A, Oliveira, F.L.R","Planta Daninha; 28(4); 759-768","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400008&lang=pt" 
"S0100-83582010000400010-scl","Eficiência de uso da água em genótipos de cana-de-açúcar submetidos à aplicação de herbicidas","Galon, L, Concenço, G, Ferreira, E.A, Aspiazú, I, Silva, A.F, Ferreira, F.A, Silva, A.A, Tironi, S.P, Freitas, M.A.M, Soares, E.R","Planta Daninha; 28(4); 777-784","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400010&lang=pt" 
"S0100-83582010000400011-scl","Tolerância do sorgo granífero ao 2,4-D aplicado em pós-emergência","Dan, H.A, Dan, L.G.M, Barroso, A.L.L, Oliveira Jr, R.S, Guerra, N, Feldkircher, C","Planta Daninha; 28(4); 785-792","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400011&lang=pt" 
"S0100-83582010000400012-scl","Seletividade do herbicida tembotrione à cultura do milheto","Dan, H.A, Barroso, A.L.L, Dan, L.G.M, Oliveira Jr, R.S, Procópio, S.O, Freitas, A.C.R, Correa, F.M","Planta Daninha; 28(4); 793-799","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400012&lang=pt" 
"S0100-83582010000400014-scl","Avaliação de herbicidas para dois cultivares de mandioca","Biffe, D.F, Constantin, J, Oliveira Jr, R.S, Rios, F.A, Franchini, L.H.M, Gemelli, A, Arantes, J.G.Z, Raimondi, M.A, Blainski, E","Planta Daninha; 28(4); 807-816","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400014&lang=pt" 
"S0100-83582010000400015-scl","Persistência do herbicida imazaquin associado ao glyphosate ou paraquat em plantio direto","Vidal, R.A, Nunes, A.L","Planta Daninha; 28(4); 817-823","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400015&lang=pt" 
"S0100-83582010000400016-scl","Potencial de lixiviação de herbicidas utilizados na cultura do algodão em colunas de solo","Inoue, M.H, Santana, D.C, Oliveira Jr, R.S, Clemente, R.A, Dallacort, R, Possamai, A.C.S, Santana, C.T.C, Pereira, K.M","Planta Daninha; 28(4); 825-833","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400016&lang=pt" 
"S0100-83582010000400018-scl","Efeito de herbicidas aplicados em solo de várzea sobre a cultura do girassol","Erasmo, E.A.L, Costa, N.V, Peruzzo, A.S, Barberato Junior, J.E","Planta Daninha; 28(4); 843-852","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400018&lang=pt" 
"S0100-83582010000400019-scl","Eficácia de herbicidas aplicados nas épocas seca e úmida para o controle de Euphorbia heterophylla na cultura da cana-de-açúcar","Correia, N.M, Kronka Jr, B","Planta Daninha; 28(4); 853-863","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400019&lang=pt" 
"S0100-83582010000400020-scl","Selectivity of glyphosate in tank mixtures for RR soybean in sequential applications with mixtures only in the first or second application","Alonso, D.G, Constantin, J, Oliveira Jr, R.S, Biffe, D.F, Raimondi, M.A, Gemelli, A, Blainski, E, Carneiro, J.C","Planta Daninha; 28(4); 865-875","Planta Daninha","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400020&lang=pt" 
"S0100-83582010000400021-scl","Teores de nutrientes em cultivares de café arábica submetidos à deriva de glyphosate","França, A.C, Freitas, M.A.M, D&#039;Antonino, L, Fialho, C.M.T, Silva, A.A, Reis, M.R, Ronchi, C.P","Planta Daninha; 28(4); 877-885","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400021&lang=pt" 
"S0100-83582010000400022-scl","Relação entre densidade de plantas e genótipos de soja roundup readyTM","Souza, C.A, Gava, F, Casa, R.T, Bolzan, J.M, Kuhnem Junior, P.R","Planta Daninha; 28(4); 887-896","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400022&lang=pt" 
"S0103-507X2010000400014-scl","Insuficiência múltipla de órgãos relacionada a acidente ofídico: relato de caso","Lima, Luiz Claudio Andrades, Bombarda, Fábio, Cortellazze, Rosemeire, Trentin, Gisele Carvalho, Smolentzov, Sergio","Revista Brasileira de Terapia Intensiva; 22(4); 399-402","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400014&lang=pt" 
"S0103-507X2010000400003-scl","Nível plasmático de homocisteína: marcador de gravidade em pacientes sépticos?","Coelho Neto, Antonio, Azevedo, Rodrigo Palácio, Santos, Maria Bethania Peruzzo, Galdieri, Luciano de Camargo, D&#039;Almeida, Vânia, Amaral, Jose Luiz Gomes do, Freitas, Flávio Geraldo Resende, Machado, Flavia Ribeiro","Revista Brasileira de Terapia Intensiva; 22(4); 327-332","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400003&lang=pt" 
"S0103-507X2010000400004-scl","Apresentação clínica e evolução de pacientes com infecção por Influenza A (H1N1) que necessitaram de terapia intensiva durante a pandemia de 2009","Nassar Junior, Antonio Paulo, Mocelin, Amílcar Oshiro, Nunes, André Luiz Baptiston, Brauer, Leonardo","Revista Brasileira de Terapia Intensiva; 22(4); 333-338","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400004&lang=pt" 
"S0103-507X2010000400005-scl","Análise de um modelo de risco pré-operatório específico para cirurgia valvar e a relação com o tempo de internação em unidade de terapia intensiva","Pena, Felipe Montes, Soares, Jamil da Silva, Peixoto, Ronald Souza, Pires Júnior, Herbet Rosa, Paiva, Beatriz Tose Costa, Moraes, Frederico Vieira Dias, Engel, Patricia Chicharo, Gomes, Nayara Campos, Pena, Genevania de Souza Areas","Revista Brasileira de Terapia Intensiva; 22(4); 339-345","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400005&lang=pt" 
"S0103-507X2010000400006-scl","Nutrição enteral: diferenças entre volume, calorias e proteínas prescritos e administrados em adultos","Assis, Michelli Cristina Silva de, Silva, Stella Marys Rigatti, Leães, Dória Migotto, Novello, Claudine Lazzari, Silveira, Carla Rosane de Moraes, Mello, Elza Daniel de, Beghetto, Mariur Gomes","Revista Brasileira de Terapia Intensiva; 22(4); 346-350","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400006&lang=pt" 
"S0103-507X2010000400007-scl","Valores glicêmicos oferecidos pelo glicosímetro portátil, utilizando sangue de diferentes vias de coleta: estudo de validade","Argollo, Ana Paula Bello, Faustino, Tássia Nery, Faustino, Thiallan Nery, Pedreira, Larissa Chaves","Revista Brasileira de Terapia Intensiva; 22(4); 351-357","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400007&lang=pt" 
"S0103-507X2010000400009-scl","Ventilação mecânica não invasiva no pós-operatório imediato de cirurgia cardíaca","Mazullo Filho, João Batista Raposo, Bonfim, Vânia Jandira Gomes, Aquim, Esperidião Elias","Revista Brasileira de Terapia Intensiva; 22(4); 363-368","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400009&lang=pt" 
"S0103-507X2010000400013-scl","Intoxicação por carambola em paciente com insuficiência renal crônica: relato de caso","Moreira, Fábio Gonzaga, Iervolino, Rodrigo Lerário, Dall&#039;Orto, Silvia Zanon, Beneventi, Antonio Claudomiro Aparecido, Oliveira Filho, José Licinio de, Góis, Aécio Flávio Teixeira de","Revista Brasileira de Terapia Intensiva; 22(4); 395-398","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400013&lang=pt" 
"S0103-507X2010000400015-scl","Proteômica na sepse: estudo piloto","Paiva, Rita Azevedo de, David, Cid Marcos, Domont, Gilberto Barbosa","Revista Brasileira de Terapia Intensiva; 22(4); 403-412","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400015&lang=pt" 
"S0103-507X2010000400010-scl","Ruídos na unidade de terapia intensiva: quantificação e percepção dos profissionais de saúde","Sampaio Neto, Rui de Alencar, Mesquita, Fabrício Olinda de Souza, Paiva Junior, Marçal Durval Siqueira, Ramos, Francimar Ferrari, Andrade, Flávio Maciel Dias de, Correia Junior, Marco Aurélio de Valois","Revista Brasileira de Terapia Intensiva; 22(4); 369-374","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400010&lang=pt" 
"S0103-507X2010000400011-scl","Lesão pulmonar e ventilação mecânica em cirurgia cardíaca: revisão","Rodrigues, Cristiane Delgado Alves, Oliveira, Rosmari Aparecida Rosa Almeida de, Soares, Silvia Maria de Toledo Piza, Figueiredo, Luciana Castilho de, Araújo, Sebastião, Dragosavac, Desanka","Revista Brasileira de Terapia Intensiva; 22(4); 375-383","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400011&lang=pt" 
"S0103-507X2010000400012-scl","Uso de corticosteroide na síndrome do desconforto respiratório agudo em pacientes pediátricos","Barbosa, Maria Clara de Magalhães, Barbosa, Arnaldo Prata, Rocco, Patricia Rieken Macêdo","Revista Brasileira de Terapia Intensiva; 22(4); 384-394","Revista Brasileira de Terapia Intensiva","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-507X2010000400012&lang=pt" 
"S1413-77042010000200002-scl","A herança musical da escravidão","Martin, Denis-Constant","Tempo; 15(29); 15-41","Tempo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042010000200002&lang=pt" 
"S1413-77042010000200003-scl","Aquele que &quot;salva&quot; a mãe e o filho","Araujo, Ana Lucia","Tempo; 15(29); 43-66","Tempo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042010000200003&lang=pt" 
"S1413-77042010000200004-scl","A memória do tempo de cativeiro no Maranhão","Assunção, Matthias Röhrig","Tempo; 15(29); 67-110","Tempo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042010000200004&lang=pt" 
"S1413-77042010000200005-scl","O Navio Negreiro: refiguração identitária e escravidão no Brasil","Saillant, Francine","Tempo; 15(29); 111-137","Tempo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042010000200005&lang=pt" 
"S1413-77042010000200007-scl","A construção de um mito: Antônio de Albuquerque e o levante emboaba","Romeiro, Adriana","Tempo; 15(29); 167-188","Tempo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042010000200007&lang=pt" 
"S1413-77042010000200008-scl","A formação da força de trabalho marítima no Brasil: cultura e cotidiano, tradição e resistência (1808-1850)","Barreiro, José Carlos","Tempo; 15(29); 189-209","Tempo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042010000200008&lang=pt" 
"S1413-77042010000200009-scl","Cultura escrita, oralidade e gênero em conventos portugueses (séculos XVII e XVIII)","Bellini, Lígia","Tempo; 15(29); 211-233","Tempo","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-77042010000200009&lang=pt" 
"S0103-20702010000200002-scl","Pactos comunitários e proteção em San Salvador","Martel, Roxana, Vianna, Fernando de Luiz Brito","Tempo Social; 22(2); 17-38","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200002&lang=pt" 
"S0103-20702010000200003-scl","Ilegalismos e jogos de poder em São Paulo","Telles, Vera da Silva, Hirata, Daniel Veloso","Tempo Social; 22(2); 39-59","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200003&lang=pt" 
"S0103-20702010000200004-scl","Uma sociologia do business na capital mexicana","Parra, Johana, Nasser, Ana Cristina","Tempo Social; 22(2); 61-78","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200004&lang=pt" 
"S0103-20702010000200005-scl","Trabalho, privação, delito e experiência portenha","Kessler, Gabriel, Macedo, Renata Guedes Mourão","Tempo Social; 22(2); 79-99","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200005&lang=pt" 
"S0103-20702010000200006-scl","Informalidades e legitimidades das periferias Bolivianas (Cochabamba)","Cielo, Cristina, Pinheiro, Dimitri","Tempo Social; 22(2); 101-121","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200006&lang=pt" 
"S0103-20702010000200007-scl","Faces da ilegalidade em Bogotá","Fidalgo, Andrés Salcedo, Suárez, Carlos José, Vallejo, Elkin, Brasil Jr, Antonio","Tempo Social; 22(2); 123-142","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200007&lang=pt" 
"S0103-20702010000200009-scl","Estratégias de inovação para o desenvolvimento","Arbix, Glauco","Tempo Social; 22(2); 167-185","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200009&lang=pt" 
"S0103-20702010000200010-scl","O modernismo entra em campo: o caso Wisnik","Monteiro, Pedro Meira","Tempo Social; 22(2); 187-216","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200010&lang=pt" 
"S0103-20702010000200012-scl","O objecto dúctil: a emergência de uma sociologia histórica da edição","Medeiros, Nuno","Tempo Social; 22(2); 241-261","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200012&lang=pt" 
"S0100-83582010000400023-scl","Distribución volumétrica, simetría del chorro y diámetro de gotas de las boquillas TF-VS2","Román, R.A.A, Ferreira, M.C, Carvalho, G.F.G, Baggio, M.V","Planta Daninha; 28(4); 897-905","Planta Daninha","Espanhol","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400023&lang=pt" 
"S0100-83582010000400009-scl","Resposta de diferentes populações de Digitaria insularis ao herbicida glyphosate","Correia, N.M, Leite, G.J, Garcia, L.D","Planta Daninha; 28(4); 769-776","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400009&lang=pt" 
"S0100-83582010000400013-scl","Seletividade de herbicidas pré-emergentes ao pinhão-manso (Jatropha curcas)","Rocha, P.R.R, Silva, A.F, Faria, A.T, Galon, L, Ferreira, E.A, Felipe, R.S, Silva, A.A, Dias, L.A.S","Planta Daninha; 28(4); 801-806","Planta Daninha","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-83582010000400013&lang=pt" 
"S0103-20702010000200008-scl","A fábrica da insegurança entre lenda urbana e gestão (Caracas)","Rebotier, Julien, Vianna, Fernando de Luiz Brito","Tempo Social; 22(2); 143-163","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200008&lang=pt" 
"S0103-20702010000200011-scl","Folia de Reis não é folia de rádio","Carvalho, Mônica de","Tempo Social; 22(2); 217-239","Tempo Social","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-20702010000200011&lang=pt" 
"S0102-67202010000400008-scl","Incisão periauricular para operações da glândula parótida","Petroianu, Andy","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo); 23(4); 247-249","ABCD. Arquivos Brasileiros de Cirurgia Digestiva (São Paulo)","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-67202010000400008&lang=pt" 
"S1981-81222010000300001-scl","Carta do editor","Sanjad, Nelson","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas; 5(3); -","Boletim do Museu Paraense Emílio Goeldi. Ciências Humanas","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1981-81222010000300001&lang=pt" 
