"S1688-12492015000400005-ury","Endocarditis infecciosa por Haemophilus parainfluenzae","Ambrosoni, María, Zunino, Carlos, Pandolfo, Soledad, Peluffo4, Gabriel, Giachetto, Gustavo","Archivos de Pediatría del Uruguay; 86(4); 294-299","Archivos de Pediatría del Uruguay","Espanhol","2015","http://www.scielo.edu.uy/scielo.php?script=sci_arttext&pid=S1688-12492015000400005&lang=pt" 
"S1806-37132015000600509-scl","Variation in lung function is associated with worse clinical outcomes in cystic fibrosis","Heinzmann-Filho, João Paulo, Pinto, Leonardo Araujo, Marostica, Paulo José Cauduro, Donadio, Márcio Vinícius Fagundes","Jornal Brasileiro de Pneumologia; 41(6); 509-515","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000600509&lang=pt" 
"S1806-37132015000600489-scl","Influence of emphysema distribution on pulmonary function parameters in COPD patients","Bastos, Helder Novais e, Neves, Inês, Redondo, Margarida, Cunha, Rui, Pereira, José Miguel, Magalhães, Adriana, Fernandes, Gabriela","Jornal Brasileiro de Pneumologia; 41(6); 489-495","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000600489&lang=pt" 
"S1415-790X2015000600732-spa","...a linha do tempo...","Jorge, Maria Helena Prado de Mello","Revista Brasileira de Epidemiologia; 18(4); 732-734","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600732&lang=pt" 
"S1415-790X2015000400999-scl","Início da vida sexual entre adolescentes (10 a 14 anos) e comportamentos em saúde","","Revista Brasileira de Epidemiologia; 18(4); 999-999","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400999&lang=pt" 
"S1415-790X2015000600999-spa","Início da vida sexual entre adolescentes (10 a 14 anos) e comportamentos em saúde","","Revista Brasileira de Epidemiologia; 18(4); 999-999","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600999&lang=pt" 
"S2236-46332015000300854-scl","Conexões atlânticas nos anos de 1820: o paralelismo de ambientes intelectuais","Santos, Cristiane Alves Camacho dos","Almanack; (11); 854-859","Almanack","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-46332015000300854&lang=pt" 
"S1415-790X2015000400995-scl","Respuesta a los comentarios: sus implicaciones y desafíos en la frontera de la epidemiología","Breilh, Jaime","Revista Brasileira de Epidemiologia; 18(4); 995-997","Revista Brasileira de Epidemiologia","Inglês, Espanhol","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400995&lang=pt" 
"S1415-790X2015000400988-scl","Capitalismo, ciberespaço e sociedade: evitando o extremismo","Oliveira, Marcos Barbosa de","Revista Brasileira de Epidemiologia; 18(4); 988-989","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400988&lang=pt" 
"S1415-790X2015000600995-spa","Respuesta a los comentarios: sus implicaciones y desafíos en la frontera de la epidemiología","Breilh, Jaime","Revista Brasileira de Epidemiologia; 18(4); 995-997","Revista Brasileira de Epidemiologia","Inglês, Espanhol","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600995&lang=pt" 
"S1415-790X2015000400971-scl","A Epidemiologia Crítica do século XXI e o ciberespaço","Carvalheiro, José da Rocha","Revista Brasileira de Epidemiologia; 18(4); 971-971","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400971&lang=pt" 
"S2236-46332015000300860-scl","Família escrava e alforrias nas fazendas de café da elite de Juiz de Fora","Moreno, Breno","Almanack; (11); 860-864","Almanack","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-46332015000300860&lang=pt" 
"S1415-790X2015000400727-scl","Tributo a Mervyn Susser e Ruy Laurenti","Almeida, Marcia Furquim de, Goldbaum, Moisés","Revista Brasileira de Epidemiologia; 18(4); 727-727","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400727&lang=pt" 
"S1415-790X2015000600988-spa","Capitalismo, ciberespaço e sociedade: evitando o extremismo","Oliveira, Marcos Barbosa de","Revista Brasileira de Epidemiologia; 18(4); 988-989","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600988&lang=pt" 
"S1415-790X2015000600971-spa","A Epidemiologia Crítica do século XXI e o ciberespaço","Carvalheiro, José da Rocha","Revista Brasileira de Epidemiologia; 18(4); 971-971","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600971&lang=pt" 
"S1806-37132015000600565-scl","Confidence intervals: a useful statistical tool to estimate effect sizes in the real world","Patino, Cecilia Maria, Ferreira, Juliana Carvalho","Jornal Brasileiro de Pneumologia; 41(6); 565-566","Jornal Brasileiro de Pneumologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132015000600565&lang=pt" 
"S2236-46332015000300865-scl","Teoria, metodologia e historiografia da História dos Conceitos: uma avaliação necessária","Pimenta, João Paulo","Almanack; (11); 865-867","Almanack","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-46332015000300865&lang=pt" 
"S1415-790X2015000400998-scl","Trabalho precoce, marcador de vulnerabilidades para saúde em escolares brasileiros: Pesquisa Nacional de Saúde do Escolar (PeNSE 2012)","","Revista Brasileira de Epidemiologia; 18(4); 998-998","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400998&lang=pt" 
"S2236-46332015000300868-scl","Um mundo de mercadorias na Belle Époque de Santos","Monteleone, Joana","Almanack; (11); 868-870","Almanack","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2236-46332015000300868&lang=pt" 
"S1415-790X2015000600727-spa","Tributo a Mervyn Susser e Ruy Laurenti","Almeida, Marcia Furquim de, Goldbaum, Moisés","Revista Brasileira de Epidemiologia; 18(4); 727-727","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600727&lang=pt" 
"S1415-790X2015000600725-spa","A Revista Brasileira de Epidemiologia no alvorecer do 19 o ano de existência","Almeida, Marcia Furquim de, Goldbaum, Moisés","Revista Brasileira de Epidemiologia; 18(4); 725-726","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600725&lang=pt" 
"S0034-74342015000400001-col","La Revista Colombiana de Obstetricia y Ginecología en el siglo XXI","Gaitán-Duarte, Hernando","Revista Colombiana de Obstetricia y Ginecología; 66(4); 225-226","Revista Colombiana de Obstetricia y Ginecología","Inglês, Espanhol","2015","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0034-74342015000400001&lang=pt" 
"S1415-790X2015000600998-spa","Trabalho precoce, marcador de vulnerabilidades para saúde em escolares brasileiros: Pesquisa Nacional de Saúde do Escolar (PeNSE 2012)","","Revista Brasileira de Epidemiologia; 18(4); 998-998","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000600998&lang=pt" 
"S2182-51732015000600001-prt","Do papel, ao email, à submissão eletrónica: o amanhã.","Tomé, André","Revista Portuguesa de Medicina Geral e Familiar; 31(6); 367-368","Revista Portuguesa de Medicina Geral e Familiar","Português","2015","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2182-51732015000600001&lang=pt" 
"S1415-790X2015000400732-scl","...a linha do tempo...","Jorge, Maria Helena Prado de Mello","Revista Brasileira de Epidemiologia; 18(4); 732-734","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400732&lang=pt" 
"S1415-790X2015000400725-scl","A Revista Brasileira de Epidemiologia no alvorecer do 19 o ano de existência","Almeida, Marcia Furquim de, Goldbaum, Moisés","Revista Brasileira de Epidemiologia; 18(4); 725-726","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000400725&lang=pt" 
"S1415-790X2015000600204-scl","Prevalência de diagnóstico médico de asma em adultos brasileiros: Pesquisa Nacional de Saúde, 2013","Menezes, Ana Maria Baptista, Wehrmeister, Fernando César, Horta, Bernardo, Szwarcwald, Celia Landmann, Vieira, Maria Lucia, Malta, Deborah Carvalho","Revista Brasileira de Epidemiologia; 18(); 204-213","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600204&lang=pt" 
"S1415-790X2015000600181-scl","Prevalência de autorrelato de diagnóstico médico de doença renal crônica no Brasil: Pesquisa Nacional de Saúde, 2013","Moura, Lenildo de, Andrade, Silvânia Suely Caribé de Araújo, Malta, Deborah Carvalho, Pereira, Cimar Azeredo, Passos, José Eduardo Fogolin","Revista Brasileira de Epidemiologia; 18(); 181-191","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600181&lang=pt" 
"S1415-790X2015000700204-spa","Prevalência de diagnóstico médico de asma em adultos brasileiros: Pesquisa Nacional de Saúde, 2013","Menezes, Ana Maria Baptista, Wehrmeister, Fernando César, Horta, Bernardo, Szwarcwald, Celia Landmann, Vieira, Maria Lucia, Malta, Deborah Carvalho","Revista Brasileira de Epidemiologia; 18(); 204-213","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700204&lang=pt" 
"S2316-82422015000200083-scl","A &quot;grande política&quot;","Conill-Sancho, Jesús","Cadernos Nietzsche; 36(2); 83-116","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200083&lang=pt" 
"S1415-790X2015000700132-spa","Recomendações e práticas dos comportamentos saudáveis entre indivíduos com diagnóstico de hipertensão arterial e diabetes no Brasil: Pesquisa Nacional de Saúde (PNS), 2013","Szwarcwald, Celia Landmann, Souza Júnior, Paulo Roberto Borges de, Damacena, Giseli Nogueira, Almeida, Wanessa da Silva de, Malta, Deborah Carvalho, Stopa, Sheila Rizzato, Vieira, Maria Lúcia França Pontes, Pereira, Cimar Azeredo","Revista Brasileira de Epidemiologia; 18(); 132-145","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700132&lang=pt" 
"S1415-790X2015000600045-scl","Tendência de fumantes na população Brasileira segundo a Pesquisa Nacional de Amostra de Domicílios 2008 e a Pesquisa Nacional de Saúde 2013","Malta, Deborah Carvalho, Vieira, Maria Lucia, Szwarcwald, Celia Landman, Caixeta, Roberta, Brito, Sonia Maria Feitosa, Reis, Ademar Arthur Chioro dos","Revista Brasileira de Epidemiologia; 18(); 45-56","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600045&lang=pt" 
"S1415-790X2015000600170-scl","Prevalência do autorrelato de depressão no Brasil: resultados da Pesquisa Nacional de Saúde, 2013","Stopa, Sheila Rizzato, Malta, Deborah Carvalho, Oliveira, Max Moura de, Lopes, Claudia de Souza, Menezes, Paulo Rossi, Kinoshita, Roberto Tykanori","Revista Brasileira de Epidemiologia; 18(); 170-180","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600170&lang=pt" 
"S1415-790X2015000600003-scl","A vigilância e o monitoramento das principais doenças crônicas não transmissíveis no Brasil - Pesquisa Nacional de Saúde, 2013","Malta, Deborah Carvalho, Stopa, Sheila Rizzato, Szwarcwald, Celia Landmann, Gomes, Nayara Lopes, Silva Júnior, Jarbas Barbosa, Reis, Ademar Arthur Chioro dos","Revista Brasileira de Epidemiologia; 18(); 3-16","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600003&lang=pt" 
"S1415-790X2015000600132-scl","Recomendações e práticas dos comportamentos saudáveis entre indivíduos com diagnóstico de hipertensão arterial e diabetes no Brasil: Pesquisa Nacional de Saúde (PNS), 2013","Szwarcwald, Celia Landmann, Souza Júnior, Paulo Roberto Borges de, Damacena, Giseli Nogueira, Almeida, Wanessa da Silva de, Malta, Deborah Carvalho, Stopa, Sheila Rizzato, Vieira, Maria Lúcia França Pontes, Pereira, Cimar Azeredo","Revista Brasileira de Epidemiologia; 18(); 132-145","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600132&lang=pt" 
"S1415-790X2015000700146-spa","Estimativa de pessoas com diagnóstico de câncer no Brasil: dados da Pesquisa Nacional de Saúde, 2013","Oliveira, Max Moura de, Malta, Deborah Carvalho, Guauche, Heide, Moura, Lenildo de, Silva, Gulnar Azevedo e","Revista Brasileira de Epidemiologia; 18(); 146-157","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700146&lang=pt" 
"S1415-790X2015000600123-scl","Prevalência de angina do peito pelo questionário de Rose na população brasileira: análise da Pesquisa Nacional de Saúde, 2013","Lotufo, Paulo Andrade, Malta, Deborah Carvalho, Szwarcwald, Celia Landmann, Stopa, Sheila Rizzato, Vieira, Maria Lucia, Bensenor, Isabela Martins","Revista Brasileira de Epidemiologia; 18(); 123-131","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600123&lang=pt" 
"S1415-790X2015000600214-scl","Consumo de bebidas alcoólicas e direção de veículos nas capitais brasileiras e no Distrito Federal, segundo dois inquéritos nacionais de saúde","Malta, Deborah Carvalho, Bernal, Regina Tomie Ivata, Mascarenhas, Márcio Dênis Medeiros, Silva, Marta Maria Alves da, Szwarcwald, Celia Landman, Morais Neto, Otaliba Libânio de","Revista Brasileira de Epidemiologia; 18(); 214-223","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600214&lang=pt" 
"S1415-790X2015000600146-scl","Estimativa de pessoas com diagnóstico de câncer no Brasil: dados da Pesquisa Nacional de Saúde, 2013","Oliveira, Max Moura de, Malta, Deborah Carvalho, Guauche, Heide, Moura, Lenildo de, Silva, Gulnar Azevedo e","Revista Brasileira de Epidemiologia; 18(); 146-157","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600146&lang=pt" 
"S1415-790X2015000600097-scl","Prevalência de saúde cardiovascular ideal na população brasileira - Pesquisa Nacional de Saúde (2013)","Velasquez-Melendez, Gustavo, Felisbino-Mendes, Mariana Santos, Matozinhos, Fernanda Penido, Claro, Rafael, Gomes, Crizian Saar, Malta, Deborah Carvalho","Revista Brasileira de Epidemiologia; 18(); 97-108","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600097&lang=pt" 
"S1415-790X2015000700057-spa","Frequência do uso de narguilé em adultos e sua distribuição conforme características sociodemográficas, moradia urbana ou rural e unidades federativas: Pesquisa Nacional de Saúde (PNS), 2013","Menezes, Ana Maria Baptista, Wehrmeister, Fernando César, Horta, Bernardo Lessa, Szwarcwald, Celia Landmann, Vieira, Maria Lucia, Malta, Deborah Carvalho","Revista Brasileira de Epidemiologia; 18(); 57-67","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700057&lang=pt" 
"S1415-790X2015000600068-scl","Estilos de vida nas capitais brasileiras segundo a Pesquisa Nacional de Saúde e o Sistema de Vigilância de Fatores de Risco e Proteção para Doenças Crônicas Não Transmissíveis por Inquérito Telefônico (Vigitel), 2013","Malta, Deborah Carvalho, Iser, Betine Pinto Moehlecke, Santos, Maria Aline Siqueira, Andrade, Silvânia Suely de Araújo, Stopa, Sheila Rizzato, Bernal, Regina Tomie Ivata, Claro, Rafael Moreira","Revista Brasileira de Epidemiologia; 18(); 68-82","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600068&lang=pt" 
"S1415-790X2015000600192-scl","Fontes de obtenção de medicamentos para tratamento de hipertensão arterial no Brasil: análise da Pesquisa Nacional de Saúde, 2013","Mengue, Sotero Serrate, Tavares, Noemia Urruth Leão, Costa, Karen Sarmento, Malta, Deborah Carvalho, Silva Júnior, Jarbas Barbosa da","Revista Brasileira de Epidemiologia; 18(); 192-203","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600192&lang=pt" 
"S1415-790X2015000700017-spa","Cuidados em saúde entre portadores de diabetes mellitus autorreferido no Brasil, Pesquisa Nacional de Saúde, 2013","Malta, Deborah Carvalho, Iser, Betine Pinto Moehlecke, Chueiri, Patricia Sampaio, Stopa, Sheila Rizzato, Szwarcwald, Celia Landmann, Schmidt, Maria Inês, Duncan, Bruce Bartholow","Revista Brasileira de Epidemiologia; 18(); 17-32","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700017&lang=pt" 
"S1415-790X2015000700158-spa","Diferenças regionais e fatores associados à prática de atividade física no lazer no Brasil: resultados da Pesquisa Nacional de Saúde-2013","Mielke, Grégore Iven, Malta, Deborah Carvalho, Sá, Gisele Balbino Araújo Rodrigues de, Reis, Rodrigo Siqueira, Hallal, Pedro Curi","Revista Brasileira de Epidemiologia; 18(); 158-169","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700158&lang=pt" 
"S1415-790X2015000700224-spa","Estudo de validação das equações de Tanaka e de Kawasaki para estimar a excreção diária de sódio através da coleta da urina casual","Mill, José Geraldo, Rodrigues, Sérgio Lamêgo, Baldo, Marcelo Perim, Malta, Deborah Carvalho, Szwarcwald, Celia Landmann","Revista Brasileira de Epidemiologia; 18(); 224-237","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700224&lang=pt" 
"S1415-790X2015000600109-scl","Cuidado em saúde em adultos com hipertensão arterial autorreferida no Brasil segundo dados da Pesquisa Nacional de Saúde, 2013","Malta, Deborah Carvalho, Stopa, Sheila Rizzato, Andrade, Silvânia Suely Caribé de Araújo, Szwarcwald, Celia Landmann, Silva Júnior, Jarbas Barbosa, Reis, Ademar Arthur Chioro dos","Revista Brasileira de Epidemiologia; 18(); 109-122","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600109&lang=pt" 
"S1415-790X2015000700033-spa","Determinantes da autoavaliação de saúde no Brasil e a influência dos comportamentos saudáveis: resultados da Pesquisa Nacional de Saúde, 2013","Szwarcwald, Celia Landmann, Damacena, Giseli Nogueira, Souza Júnior, Paulo Roberto Borges de, Almeida, Wanessa da Silva de, Lima, Lilandra Torquato Medrado de, Malta, Deborah Carvalho, Stopa, Sheila Rizzato, Vieira, Maria Lúcia França Pontes, Pereira, Cimar Azeredo","Revista Brasileira de Epidemiologia; 18(); 33-44","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700033&lang=pt" 
"S0185-16592015000300013-mex","Entre la imagen y la palabra: representaciones infantiles del tejido de palma entre los mixtecos contemporáneos de Santiago Cacaloxtepec","Martínez González, Mercedes","Cuicuilco; 22(64); 245-267","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300013&lang=pt" 
"S0104-66322015000400837-scl","OXIDATION OF PHENOL IN AQUEOUS SOLUTION WITH COPPER OXIDE CATALYSTS SUPPORTED ON γ-Al2O3, PILLARED CLAY AND TiO2: COMPARISON OF THE PERFORMANCE AND COSTS ASSOCIATED WITH EACH CATALYST","Pires, C. A., Santos, A. C. C. dos, Jordão, E.","Brazilian Journal of Chemical Engineering; 32(4); 837-848","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400837&lang=pt" 
"S0104-66322015000400821-scl","ON-LINE MONITORING OF BIOMASS CONCENTRATION BASED ON A CAPACITANCE SENSOR: ASSESSING THE METHODOLOGY FOR DIFFERENT BACTERIA AND YEAST HIGH CELL DENSITY FED-BATCH CULTURES","Horta, A. C. L., Silva, A. J. da, Sargo, C. R., Cavalcanti-Montaño, I. D., Galeano-Suarez, I. D., Velez, A. M., Santos, M. P., Gonçalves, V. M., Giordano, R. C., Zangirolami, T. C.","Brazilian Journal of Chemical Engineering; 32(4); 821-829","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400821&lang=pt" 
"S0104-66322015000400865-scl","LIQUID FLOW IN IMPELLER SWEPT REGIONS OF BAFFLED AND UNBAFFLED VESSELS WITH A TURBINE-TYPE AGITATOR","Yoshida, M., Ebina,, H., Shirosaki, H., Ishioka, K., Oiso, K.","Brazilian Journal of Chemical Engineering; 32(4); 865-873","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400865&lang=pt" 
"S0104-66322015000400903-scl","PREDICTION OF STABILITY AND THERMAL CONDUCTIVITY OF SnO2NANOFLUID VIA STATISTICAL METHOD AND AN ARTIFICIAL NEURAL NETWORK","Kazemi-Beydokhti, A., Azizi Namaghi, H., Haj Asgarkhani, M. A., Zeinali Heris, S.","Brazilian Journal of Chemical Engineering; 32(4); 903-917","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400903&lang=pt" 
"S0104-66322015000400929-scl","CHROMATOGRAPHIC SEPARATION OF VERAPAMIL RACEMATE USING A VARICOL CONTINUOUS MULTICOLUMN PROCESS","Perna, R. F., Cremasco, M. A., Santana, C. C.","Brazilian Journal of Chemical Engineering; 32(4); 929-939","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400929&lang=pt" 
"S0104-66322015000400875-scl","SELECTIVE CATALYTIC REDUCTION (SCR) OF NO BY AMMONIA OVER V2O5/TiO2 CATALYST IN A CATALYTIC FILTER MEDIUM AND HONEYCOMB REACTOR: A KINETIC MODELING STUDY","Nahavandi, M.","Brazilian Journal of Chemical Engineering; 32(4); 875-893","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400875&lang=pt" 
"S0104-66322015000400805-scl","CONTINUOUS AND SEMICONTINUOUS REACTION SYSTEMS FOR HIGH-SOLIDS ENZYMATIC HYDROLYSIS OF LIGNOCELLULOSICS","Quiroga, A. González, Silvera, A. Bula, Padilla, R. Vasquez, Costa, A. C. da, Maciel Filho, R.","Brazilian Journal of Chemical Engineering; 32(4); 805-819","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400805&lang=pt" 
"S0104-66322015000400967-scl","PHASE EQUILIBRIA FOR BINARY SYSTEMS CONTAINING IONIC LIQUID WITH WATER OR HYDROCARBONS","Santos, Dheiver, Góes, M., Franceschi, E., Santos, A., Dariva, C., Fortuny, M., Mattedi, S.","Brazilian Journal of Chemical Engineering; 32(4); 967-974","Brazilian Journal of Chemical Engineering","Inglês","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0104-66322015000400967&lang=pt" 
"S0185-16592015000300009-mex","Frontera norte","Cruz Pérez, Rodrigo A.","Cuicuilco; 22(64); 178-184","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300009&lang=pt" 
"S0185-16592015000300001-mex","Comentario editorial","Escalante Gonzalbo, María de la Paloma","Cuicuilco; 22(64); 7-8","Cuicuilco","Espanhol","2015","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16592015000300001&lang=pt" 
"S2316-82422015000200157-scl","Assim falava Zaratustra","Santos, Lúcio Pinheiro dos","Cadernos Nietzsche; 36(2); 157-164","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200157&lang=pt" 
"S1415-790X2015000600001-scl","Pesquisa Nacional de Saúde e a Saúde Pública Brasileira","Malta, Deborah Carvalho, Szwarcwald, Celia Landmann","Revista Brasileira de Epidemiologia; 18(); 1-2","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2015000600001&lang=pt" 
"S2316-82422015000200119-scl","O super-homem","Almarza, Enrique Paul","Cadernos Nietzsche; 36(2); 119-122","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200119&lang=pt" 
"S2316-82422015000200149-scl","O super-homem de Nietzsche","Muniz, Heitor","Cadernos Nietzsche; 36(2); 149-156","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200149&lang=pt" 
"S2316-82422015000200143-scl","Nietzsche e a caricatura nazista do super-homem","Jurandir, Dalcídio","Cadernos Nietzsche; 36(2); 143-148","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200143&lang=pt" 
"S1415-790X2015000700001-spa","Pesquisa Nacional de Saúde e a Saúde Pública Brasileira","Malta, Deborah Carvalho, Szwarcwald, Celia Landmann","Revista Brasileira de Epidemiologia; 18(); 1-2","Revista Brasileira de Epidemiologia","Inglês, Português","2015","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1415-790X2015000700001&lang=pt" 
"S2316-82422015000200117-scl","Dossiê &quot;Recepção: Nietzsche no Brasil: núcleo histórico&quot;, parte III","Dias, Geraldo","Cadernos Nietzsche; 36(2); 117-118","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200117&lang=pt" 
"S2316-82422015000200123-scl","O Super-Homem (O fundamento evolucionista do ü bermensch de Frederic Nietzsche)","Diniz, Almachio","Cadernos Nietzsche; 36(2); 123-142","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200123&lang=pt" 
"S2316-82422015000200253-scl","Resenha","Ribeiro, Nuno","Cadernos Nietzsche; 36(2); 253-260","Cadernos Nietzsche","Português","2015","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2316-82422015000200253&lang=pt" 
