"S0213-12852014000500005-esp","Antidiabéticos orales y odontología","González Montero, C., Manso Platero, F.J., López Alba, A.J.","Avances en Odontoestomatología; 30(5); 271-281","Avances en Odontoestomatología","Espanhol","2014","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0213-12852014000500005&lang=pt" 
"S0037-86822014000500573-scl","Impact of insecticide resistance on the field control of Aedes aegypti in the State of São Paulo","Macoris, Maria de Lourdes da Graça, Andrighetti, Maria Teresa Macoris, Wanderley, Dalva Marli Valério, Ribolla, Paulo Eduardo Martins","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 573-578","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500573&lang=pt" 
"S0037-86822014000500559-scl","Hepatitis virus and hepatocellular carcinoma in Brazil: a report from the State of Espírito Santo","Gonçalves, Patrícia Lofêgo, Zago-Gomes, Maria da Penha, Gonçalves, Carlos Sandoval, Pereira, Fausto Edmundo Lima","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 559-563","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500559&lang=pt" 
"S0037-86822014000500607-scl","Awareness of visceral leishmaniasis and its relationship to canine infection in riverside endemic areas in Northeastern Brazil","Costa, Kalidia Felipe de Lima, Amóra, Sthenia Santos Albano, Couto, Camila Fernandes de Amorim, Souza, Celeste da Silva Freitas de, Silva, Luanna Fernandes, d&#039;Escoffier, Luiz Ney, Sousa, Maressa Laíse Reginaldo de, Kazimoto, Thais Aparecida","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 607-612","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500607&lang=pt" 
"S0037-86822014000500547-scl","Analysis of the prevalence of dyslipidemia in individuals with HIV and its association with antiretroviral therapy","Limas, Talita Gabriela de, Pinto, Gustavo de Araujo, Marcato, Liz Miriane, Coelho, Daniel Reszel","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 547-551","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500547&lang=pt" 
"S0037-86822014000500543-scl","Management of post-transplant Epstein-Barr virus-related lymphoproliferative disease in solid organ and hematopoietic stem cell recipients","Marques, Heloisa Helena de Sousa, Shikanai-Yasuda, Maria Aparecida, Azevedo, Luiz Sérgio Fonseca de, Caiaffa-Filho, Hélio Helh, Pierrotti, Lígia Camera, Aquino, Maria Zilda de, Lopes, Marta Heloisa, Maluf, Natalya Zaidan, Campos, Silvia Vidal, Costa, Silvia Figueiredo","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 543-546","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500543&lang=pt" 
"S0037-86822014000500541-scl","Saint Louis encephalitis virus and other arboviruses in the differential diagnosis for dengue","Figueiredo, Luiz Tadeu Moraes","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 541-542","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500541&lang=pt" 
"S0037-86822014000500663-scl","An unusual case of heart failure due to Plasmodium vivax infection with a favorable outcome","Dev, Nishanth, Gadpayle, Adesh Kumar, Sankar, Jhuma, Choudhary, Mona","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 663-665","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500663&lang=pt" 
"S0037-86822014000500666-scl","First case of Helicobacter pyloriinfection resistant to seven antibiotics in Iran","Abadi, Amin Talebi Bezmin, Mobarez, Ashraf Mohabbati","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 666-667","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500666&lang=pt" 
"S0037-86822014000500668-scl","The challenge to diagnose a clinical case of inflammatory linear verrucous epidermal nevus: Is there any ILVEN associated with human papillomavirus infection?","Godefroy, Phillipe, Reis, Helena Lucia Barroso dos, de Carvalho Ferreira, Dennis","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 668-668","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500668&lang=pt" 
"S0037-86822014000500669-scl","The role of benznidazole with cyanocobalamin and ascorbic acid in treating the chronic phase of Chagas disease","Ghobadifar, Mohamed Amin, Kalani, Navid, Gitiforouz, Marzieh, Mosallanejad, Zahra","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 669-669","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500669&lang=pt" 
"S0037-86822014000500673-scl","Erratum","","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 673-673","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500673&lang=pt" 
"S0037-86822014000500670-scl","Authors&#039; reply: Vitamins in the treatment of chronic Chagas disease: adjuvant antiparasitary or antioxidant therapy?","Andrade, Mônica Coelho, Oliveira, Maria de Fátima, Nagao-Dias, Aparecida Tiemi, Coêlho, Ivo Castelo Branco, Cândido, Darlan da Silva, Freitas, Erlane Chaves, Coelho, Helena Lutéscia Luna, Bezerra, Fernando Schemelzer Moraes","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 670-671","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500670&lang=pt" 
"S0037-86822014000500657-scl","Comparative study of cultivation of feces in vermiculite or charcoal to obtain larvae of Strongyloides venezuelensis","Ribeiro, Steveen Rios, Maia, Caroline Ohnesorge, Pereira, Fausto Edmundo Lima, Moreira, Narcisa Imaculada Brant","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 657-658","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500657&lang=pt" 
"S0037-86822014000500653-scl","High similarity of Trypanosoma cruzikDNA genetic profiles detected by LSSP-PCR within family groups in an endemic area of Chagas disease in Brazil","Alkmim-Oliveira, Sandra Maria, Kappel, Henrique Borges, Andrade, Cristiane Pontes, Prata, Aluízio, Ramirez, Luis Eduardo, Correia, Dalmo, Lages-Silva, Eliane","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 653-656","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500653&lang=pt" 
"S0037-86822014000500649-scl","Synergistic interactions in mixed-species biofilms of pathogenic bacteria from the respiratory tract","Varposhti, Maryam, Entezari, Fatemeh, Feizabadi, Mohammad Mehdi","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 649-652","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500649&lang=pt" 
"S0037-86822014000500642-scl","The exotic palm Roystonea oleracea(Jacq.) O.F. Cook as a rural biotype for Rhodnius neglectus Lent, 1954, in Caçu, State of Goiás","Vianna, Elisa Neves, Andrade, Andrey José de, Dias, Fernando Braga Stehling, Diotaiuti, Liléia","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 642-645","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500642&lang=pt" 
"S0037-86822014000500659-scl","Africanized honeybees in urban areas: a public health concern","Zaluski, Rodrigo, Kadri, Samir Moura, Souza, Edison Antonio de, Silva, Valdinei Moraes Campanucci da, Silva, Juliane Reis Campanucci da, Rodrigues-Orsi, Patricia, Orsi, Ricardo de Oliveira","Revista da Sociedade Brasileira de Medicina Tropical; 47(5); 659-662","Revista da Sociedade Brasileira de Medicina Tropical","Inglês","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0037-86822014000500659&lang=pt" 
"S1727-897X2014000500011-cub","Rabdomiosarcoma orbitario. Presentación de un caso","Ferrer Cruz, David, Díaz Alfonso, Leonor, Peralta Díaz, Ana","MediSur; 12(5); 751-756","MediSur","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2014000500011&lang=pt" 
"S1727-897X2014000500005-cub","Caracterización clínica y epidemiológica de fallecidos con diagnóstico necrópsico de endocarditis infecciosa 1986-2008","Serra Valdés, Miguel, López Espinosa, Ezequiel, Ferras Martínez, Alfredo, Fabra Aguirre, Gloria","MediSur; 12(5); 700-708","MediSur","Espanhol","2014","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1727-897X2014000500005&lang=pt" 
"S0718-69242014000300006-chl","Políticas hacia el liderazgo directivo escolar en Chile: Una mirada comparada con otros sistemas escolares de América Latina","Weinstein, José, Hernández Vejar, Macarena","Psicoperspectivas; 13(3); 52-68","Psicoperspectivas","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-69242014000300006&lang=pt" 
"S0718-69242014000300008-chl","Opiniones de profesionales de la salud sobre el embarazo en la adolescencia","Silva, María Martina, Leiva, Loreto","Psicoperspectivas; 13(3); 82-92","Psicoperspectivas","Espanhol","2014","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-69242014000300008&lang=pt" 
"S0100-69912014000500366-scl","Genetic polymorphisms in the Cytochrome P450 family and squamous cell carcinoma of the oral cavity, pharynx and larynx","Bandeira, Celso Muller, Almeida, Adriana Ávila de, Gonçalves, Antonio José","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 366-372","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500366&lang=pt" 
"S0100-69912014000500311-scl","Study of carotid disease in patients with peripheral artery disease","Bez, Leonardo Ghizoni, Navarro, Túlio Pinho","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 311-318","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500311&lang=pt" 
"S0100-69912014000500305-scl","Atenolol prevents the formation of expansive hematoma after rhytidoplasty","Moreira, Amanda Castilho, Moreira, Marcio, Gurgel, Sanderland José Tavares, Moreira, Yasmin Castilho, Martins, Eguimar Roberto, Hartmann, Raphael Chalbaud Biscaia, Fagundes, Djalma José","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 305-310","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500305&lang=pt" 
"S0100-69912014000500336-scl","Correlation between the Alvarado Scale and the macroscopic aspect of the appendix in patients with appendicitis","Sousa-Rodrigues, Célio Fernando de, Rocha, Amauri Clemente da, Rodrigues, Amanda Karine Barros, Barbosa, Fabiano Timbó, Ramos, Fernando Wagner da Silva, Valões, Sérgio Henrique Chagas","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 336-339","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500336&lang=pt" 
"S0100-69912014000500331-scl","Choledochal cyst in childhood: review of 30 cases","Forny, Danielle Nunes, Ferrante, Saulo Marcos Rebello, Silveira, Vinícius Gomes da, Siviero, Ivonete, Chagas, Vera Lucia Antunes, Méio, Ivens Baker","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 331-335","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500331&lang=pt" 
"S0100-69912014000500357-scl","Supply and usage of hemodynamic services in the state of Rio de Janeiro, Brazil","Andreazzi, Maria de Fatima Siliansky de, Andreazzi, Marco Antonio Ratzsch de, Sancho, Leyla, Freitas, Heitor Alarico Gonçalves de","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 357-365","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500357&lang=pt" 
"S0100-69912014000500345-scl","Scintigraphic study of the splenic circulation in rats","Rodrigues, Fábio Gontijo, Petroianu, Andy, Diniz, Simone Odília Fernandes, Cardoso, Valbert Nascimento, Parreira, Eduardo Vilhena de","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 345-350","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500345&lang=pt" 
"S0100-69912014000500374-scl","The principle of autonomy in Brazil: one needs to discuss it ...","Ugarte, Odile Nogueira, Acioly, Marcus André","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 374-377","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500374&lang=pt" 
"S0100-69912014000500381-scl","Splenic vein graft for the reconstruction of the mesenteric-portal trunk after gastroduodenopancreatectomy","Amico, Enio Campos, Alves, José Roberto, João, Samir Assi","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 381-383","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500381&lang=pt" 
"S0100-69912014000500303-scl","Mais ou menos médicos!","Schanaider, Alberto","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 303-304","Revista do Colégio Brasileiro de Cirurgiões","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500303&lang=pt" 
"S0100-69912014000500325-scl","Evaluation of quality of life before and after videothoracoscopic simpathectomy for primary hyperhidrosis","Baroncello, João Batista, Baroncello, Layla Regina Zambenedetti, Schneider, Emílio Gabriel Ferro, Martins, Guilherme Garcia","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 325-330","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500325&lang=pt" 
"S0100-69912014000500320-scl","Evolution in the profile of thyroid cancer cases treated in an oncology reference service: what changed in the last 20 years","Lira, Renan Bezerra, Carvalho, Genival Barbosa de, Gonçalves Filho, João, Kowalski, Luiz Paulo","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 320-324","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500320&lang=pt" 
"S0100-69912014000500351-scl","The effects of supraphysiological supplementation of b-carotene in spontaneously hypertensive rats (SHR and SHR-sp)","Fiorelli, Stênio Karlos Alvim, Vianna, Lúcia Marques, Oliveira, Carlos Alberto Basílio de, Fiorelli, Rossano Kepler Alvim, Barros, Bernardo Cunha Senra, Almeida, Camila Rodrigues de","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 351-355","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500351&lang=pt" 
"S0100-69912014000500341-scl","Comparative study between patients with acute appendicitis treated in primary care units and in emergency hospitals","Bon, Thiago de Paula, Frascari, Patrícia, Moura, Marcos de Assis, Martins, Marcus Vinicius Dantas de Campos","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 341-344","Revista do Colégio Brasileiro de Cirurgiões","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500341&lang=pt" 
"S0100-69912014000500378-scl","A cirurgia experimental e sua relação com a universidade: relato de experiência","Yamaki, Vitor Nagai, Teixeira, Renan Kleber Costa, Feijo, Daniel Haber, Silva, José Antonio Cordero da, Botelho, Nara Macedo, Henriques, Marcus Vinicius","Revista do Colégio Brasileiro de Cirurgiões; 41(5); 378-380","Revista do Colégio Brasileiro de Cirurgiões","Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-69912014000500378&lang=pt" 
"S1806-37132014000500504-scl","Barriers associated with reduced physical activity in COPD patients","Amorim, Priscila Batista, Stelmach, Rafael, Carvalho, Celso Ricardo Fernandes, Fernandes, Frederico Leon Arrabal, Carvalho-Pinto, Regina Maria, Cukier, Alberto","Jornal Brasileiro de Pneumologia; 40(5); 504-512","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500504&lang=pt" 
"S1806-37132014000500458-scl","Brazilian recommendations of mechanical ventilation 2013. Part 2","","Jornal Brasileiro de Pneumologia; 40(5); 458-486","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500458&lang=pt" 
"S1806-37132014000500528-scl","Air stacking: effects on pulmonary function in patients with spinal muscular atrophy and in patients with congenital muscular dystrophy,","Marques, Tanyse Bahia Carvalho, Neves, Juliana de Carvalho, Portes, Leslie Andrews, Salge, João Marcos, Zanoteli, Edmar, Reed, Umbertina Conti","Jornal Brasileiro de Pneumologia; 40(5); 528-534","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500528&lang=pt" 
"S1806-37132014000500535-scl","Thoracic textilomas: CT findings","Machado, Dianne Melo, Zanetti, Gláucia, Araujo Neto, Cesar Augusto, Nobre, Luiz Felipe, Meirelles, Gustavo de Souza Portes, Pereira e Silva, Jorge Luiz, Guimarães, Marcos Duarte, Escuissato, Dante Luiz, Souza Jr, Arthur Soares, Hochhegger, Bruno, Marchiori, Edson","Jornal Brasileiro de Pneumologia; 40(5); 535-542","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500535&lang=pt" 
"S1806-37132014000500543-scl","Spatial analysis of deaths from pulmonary tuberculosis in the city of São Luís, Brazil","Santos-Neto, Marcelino, Yamamura, Mellina, Garcia, Maria Concebida da Cunha, Popolin, Marcela Paschoal, Silveira, Tatiane Ramos dos Santos, Arcêncio, Ricardo Alexandre","Jornal Brasileiro de Pneumologia; 40(5); 543-551","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500543&lang=pt" 
"S1806-37132014000500552-scl","Effects of prednisone on eosinophilic bronchitis in asthma: a systematic review and meta-analysis,","Sakae, Thiago Mamôru, Maurici, Rosemeri, Trevisol, Daisson José, Pizzichini, Marcia Margaret Menezes, Pizzichini, Emílio","Jornal Brasileiro de Pneumologia; 40(5); 552-563","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500552&lang=pt" 
"S1806-37132014000500495-scl","Utility of the combination of serum highly-sensitive C-reactive protein level at discharge and a risk index in predicting readmission for acute exacerbation of COPD,","Chang, Chun, Zhu, Hong, Shen, Ning, Han, Xiang, Chen, Yahong, He, Bei","Jornal Brasileiro de Pneumologia; 40(5); 495-503","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500495&lang=pt" 
"S1806-37132014000500564-scl","The electronic cigarette: the new cigarette of the 21st century?","Knorst, Marli Maria, Benedetto, Igor Gorski, Hoffmeister, Mariana Costa, Gazzana, Marcelo Basso","Jornal Brasileiro de Pneumologia; 40(5); 564-572","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500564&lang=pt" 
"S1806-37132014000500487-scl","Level of asthma control and its relationship with medication use in asthma patients in Brazil","Marchioro, Josiane, Gazzotti, Mariana Rodrigues, Nascimento, Oliver Augusto, Montealegre, Federico, Fish, James, Jardim, José Roberto","Jornal Brasileiro de Pneumologia; 40(5); 487-494","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500487&lang=pt" 
"S1657-95342014000400001-col","An agreement to build better scientific journals in Colombia: The San Francisco Declaration on research assessment","Palacios Gómez, Mauricio, Franco, Angela María","Colombia Médica; 45(4); 146-147","Colombia Médica","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400001&lang=pt" 
"S1657-95342014000400009-col","Fragile X Syndrome","Saldarriaga, Wilmar, Tassone, Flora, González-Teshima, Laura Yuriko, Forero-Forero, Jose Vicente, Ayala-Zapata, Sebastián, Hagerman, Randi","Colombia Médica; 45(4); 190-198","Colombia Médica","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400009&lang=pt" 
"S1657-95342014000400008-col","Laryngeal Histoplasmosis: report first case in Colombia","Moriones Robayo, Carlos Alberto, Guerra Ortiz, Claudia Patricia","Colombia Médica; 45(4); 186-189","Colombia Médica","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400008&lang=pt" 
"S1657-95342014000400003-col","Global differential expression of genes located in the Down Syndrome Critical Region in normal human brain","Montoya, Julio Cesar, Fajardo, Dianora, Peña, Angela, Sánchez, Adalberto, Domínguez, Martha C, Satizábal, José María, García-Vallejo, Felipe","Colombia Médica; 45(4); 154-161","Colombia Médica","Inglês","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400003&lang=pt" 
"S1657-95342014000400002-col","NAT2 gene polymorphisms in three indigenous groups in the Colombian Caribbean Coast region","Arias, I, Lecompte, N, Visbal, L, Curiel, I, Hernández, E, Garavito, P, Silvera-Redondo, C","Colombia Médica; 45(4); 148-153","Colombia Médica","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400002&lang=pt" 
"S1657-95342014000400007-col","Elders Health Empowerment Scale. Spanish adaptation and psychometric analysis","Serrani Azcurra, Daniel Jorge Luis","Colombia Médica; 45(4); 179-185","Colombia Médica","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400007&lang=pt" 
"S1657-95342014000400006-col","Intra- and interobserver agreement on the Oestern and Tscherne classification of soft tissue injury in periarticular lower-limb closed fractures","Valderrama-Molina, Carlos Oliver, Estrada-Castrillón, Mauricio, Hincapie, Jorge Andrés, Lugo-Agudelo, Luz Helena","Colombia Médica; 45(4); 173-178","Colombia Médica","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400006&lang=pt" 
"S1657-95342014000400005-col","The impact of foot arch height on quality of life in 6-12 year olds","López López, Daniel, Bouza Prego, Mª de los Ángeles, Requeijo Constenla, Ana, Saleta Canosa, Jesús Luis, Casasnovas, Adolfo Bautista, Tajes, Francisco Alonso","Colombia Médica; 45(4); 168-172","Colombia Médica","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400005&lang=pt" 
"S1657-95342014000400004-col","Characterization of treatment failure in HIV positive patients in the Colombian Caribbean region","De La Hoz, Juan Manuel, Bolaño, Laura, Cárdenas, Oriana, González, Robertulio, Sabbag, José, Palacio, Lucy, Alonso, Luz Marina, San-Juan-Vergara, Homero, Cervantes-A, Guillermo","Colombia Médica; 45(4); 162-167","Colombia Médica","Inglês, Espanhol","2014","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S1657-95342014000400004&lang=pt" 
"S1806-37132014000500453-scl","In memoriam - Affonso Berardinelli Tarantino","Salluh, Jorge Ibrain de Figueira","Jornal Brasileiro de Pneumologia; 40(5); 453-454","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500453&lang=pt" 
"S1806-37132014000500455-scl","Adding value to mechanical ventilation","Schettino, Guilherme","Jornal Brasileiro de Pneumologia; 40(5); 455-457","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500455&lang=pt" 
"S1806-37132014000500513-scl","Assessment of inhaler techniques employed by patients with respiratory diseases in southern Brazil: a population-based study","Oliveira, Paula Duarte de, Menezes, Ana Maria Baptista, Bertoldi, Andréa Dâmaso, Wehrmeister, Fernando César, Macedo, Silvia Elaine Cardozo","Jornal Brasileiro de Pneumologia; 40(5); 513-520","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500513&lang=pt" 
"S1806-37132014000500521-scl","Effects of Pilates mat exercises on muscle strength and on pulmonary function in patients with cystic fibrosis","Franco, Caroline Buarque, Ribeiro, Antonio Fernando, Morcillo, André Moreno, Zambon, Mariana Porto, Almeida, Marina Buarque, Rozov, Tatiana","Jornal Brasileiro de Pneumologia; 40(5); 521-527","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500521&lang=pt" 
"S1806-37132014000500582-scl","Battery ingestion: an unusual cause of mediastinitis","Rodrigues, Rosana Souza, Figueiredo, Fátima Aparecida Ferreira, Amorim, César Augusto, Zanetti, Gláucia, Marchiori, Edson","Jornal Brasileiro de Pneumologia; 40(5); 582-583","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500582&lang=pt" 
"S1806-37132014000500579-scl","Digital drainage system: how far can we go?","Costa Jr, Altair da Silva, Leão, Luiz Eduardo Villaça, Succi, Jose Ernesto, Rymkiewicz, Erika, Folador, Juliana, Kazantzis, Thamara","Jornal Brasileiro de Pneumologia; 40(5); 579-581","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500579&lang=pt" 
"S1806-37132014000500574-scl","Chiari malformation and central sleep apnea syndrome: efficacy of treatment with adaptive servo-ventilation","Vale, Jorge Marques do, Silva, Eloísa, Pereira, Isabel Gil, Marques, Catarina, Sanchez-Serrano, Amparo, Torres, António Simões","Jornal Brasileiro de Pneumologia; 40(5); 574-578","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500574&lang=pt" 
"S1806-37132014000500584-scl","Comments on the introduction of the paper &quot;Overview of the biochemical and genetic processes in malignant mesothelioma&quot;","Eduardo, Algranti","Jornal Brasileiro de Pneumologia; 40(5); 584-585","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500584&lang=pt" 
"S1806-37132014000500586-scl","Authors&#039; reply","Assis, Leonardo de, Isoldi, Mauro César","Jornal Brasileiro de Pneumologia; 40(5); 586-587","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500586&lang=pt" 
"S1806-37132014000500588-scl","ERRATUM","","Jornal Brasileiro de Pneumologia; 40(5); 588-588","Jornal Brasileiro de Pneumologia","Inglês, Português","2014","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132014000500588&lang=pt" 
