"S0717-92272016000200009-chl","Estado actual de los trastornos somatomorfos y conversivos en niños y adolescentes","Arancibia M, Marcelo, Sepúlveda A, Elisa, Martínez-Aguayo, Juan Carlos, Behar A, Rosa","Revista chilena de neuro-psiquiatría; 54(2); 151-161","Revista chilena de neuro-psiquiatría","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-92272016000200009&lang=pt" 
"S0100-736X2016001300071-scl","Culture, characterization and differentiation of neural precursors from the central nervous system of guinea pigs (Cavia porcellus Linnaeus, 1758)","Fonseca, Erika Toledo da, Galindo, Layla Testa, Porcionatto, Marimélia A., Miglino, Maria Angélica","Pesquisa Veterinária Brasileira; 36(); 71-78","Pesquisa Veterinária Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300071&lang=pt" 
"S0100-736X2016001300095-scl","Perfil eletroforético do colostro de ovelhas suplementadas com propileno glicol e cobalto associado à vitamina B12 no final da gestação","Campos, Anne Grace S.S., Santos, Rogério A. dos, Afonso, José Augusto B., Soares, Pierre C., Fagliari, José J., Silva, Paulo C., Mendonça, Carla L. de","Pesquisa Veterinária Brasileira; 36(); 95-100","Pesquisa Veterinária Brasileira","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300095&lang=pt" 
"S0028-37462016000200155-mex","Malformación congénita de la vía aérea pulmonar de tipo II: presentación de un caso clínico y revisión de la literatura","Guzmán-Valderrábano, Carlos, Torres-Ontiveros, Alma Gabriela, Hernández-Saldaña, Raúl, Soto-Ramos, Mario, Hinojos-Gallardo, Luis Carlos, Hernández-Vargas, Omar","Neumología y cirugía de tórax; 75(2); 155-160","Neumología y cirugía de tórax","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0028-37462016000200155&lang=pt" 
"S0028-37462016000200191-mex","Pulmonary aspergilloma","Santos, Vitorino Modesto dos","Neumología y cirugía de tórax; 75(2); 191-191","Neumología y cirugía de tórax","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0028-37462016000200191&lang=pt" 
"S0028-37462016000200192-mex","Reply","Zotes-Valdivia,, Víctor Hugo, Mier, José M.","Neumología y cirugía de tórax; 75(2); 192-192","Neumología y cirugía de tórax","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0028-37462016000200192&lang=pt" 
"S0100-736X2016001300106-scl","Effects of chronic mild stress on parameters of bone assessment in adult male and female rats","Valente, Fabrício L., Ferreira, Anna Paula B.R., Costa, Leonardo D. da, Louzada, Mário J.Q., Patarroyo, Joaquin H., Vargas, Marlene I.","Pesquisa Veterinária Brasileira; 36(); 106-112","Pesquisa Veterinária Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300106&lang=pt" 
"S0100-736X2016001300079-scl","Potential for in vitro mesoderm differentiation of Wharton&#039;s jelly cells from ovine umbilical cord isolated in different culture media","Dias, Ronaldo P., Teixeira, Maria F.S., Costa, Edmara C., Farias, Anderson C., Azevedo, Dalva A.A., Aguiar, Tereza D.F., Pinheiro, Mariana A.","Pesquisa Veterinária Brasileira; 36(); 79-88","Pesquisa Veterinária Brasileira","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2016001300079&lang=pt" 
"S1413-86702016000300013-scl","Abnormal anal cytology risk in women with known genital squamous intraepithelial lesion","do Socorro Nobre, Maria, Jacyntho, Claudia Marcia, Eleutério Jr, José, Giraldo, Paulo César, Gonçalves, Ana Katherine","Brazilian Journal of Infectious Diseases; 20(3); 294-297","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300013&lang=pt" 
"S1413-86702016000300012-scl","Evaluation of resistance acquisition during tuberculosis treatment using whole genome sequencing","Silva Feliciano, Cinara, Rodrigues Plaça, Jessica, Peronni, Kamila, Araújo Silva Jr, Wilson, Roberto Bollela, Valdes","Brazilian Journal of Infectious Diseases; 20(3); 290-293","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300012&lang=pt" 
"S1413-86702016000300014-scl","Cytotoxic factor secreted by Escherichia coli associated with sepsis facilitates transcytosis through human umbilical vein endothelial cell monolayers","Tibo, Luiz Henrique Soares, Bertol, Jéssica Wildgrube, Bernedo-Navarro, Robert Alvin, Yano, Tomomasa","Brazilian Journal of Infectious Diseases; 20(3); 298-302","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300014&lang=pt" 
"S1413-86702016000300009-scl","Outpatient parenteral antimicrobial therapy for orthopedic infections – a successful public healthcare experience in Brazil","Oliveira, Priscila Rosalba, Felix, Cassia da Silva, Carvalho, Vladimir Cordeiro de, Giovani, Arlete Mazzini, Reis, Rosangela Suarti dos, Beraldo, Marisa, Albuquerque, Edmir Peralta, Ferreira Junior, Walter Cintra, Silva, Jorge dos Santos, Lima, Ana Lucia Lei","Brazilian Journal of Infectious Diseases; 20(3); 272-275","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300009&lang=pt" 
"S1413-86702016000300008-scl","The effectiveness of a bundle in the prevention of ventilator-associated pneumonia","Ferreira, Cléria Rodrigues, de Souza, Denis Fabiano, Cunha, Thulio Marques, Tavares, Marcelo, Reis, Samir Seme Arab, Pedroso, Reginaldo Santos, Röder, Denise Von Dolinger de Brito","Brazilian Journal of Infectious Diseases; 20(3); 267-271","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300008&lang=pt" 
"S1413-86702016000300005-scl","A randomized, comparative study of dual therapy (doxycycline–rifampin) versus triple therapy (doxycycline–rifampin–levofloxacin) for treating acute/subacute brucellosis","Hasanain, Ahmad, Mahdy, Reem, Mohamed, Asmaa, Ali, Mostafa","Brazilian Journal of Infectious Diseases; 20(3); 250-254","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300005&lang=pt" 
"S1413-86702016000300015-scl","Aspergillus niger – a possible new etiopathogenic agent in Tinea capitis? Presentation of two cases","Chokoeva, Anastasiya Atanasova, Zisova, Liliya, Chorleva, Kristina, Tchernev, Georgi","Brazilian Journal of Infectious Diseases; 20(3); 303-307","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300015&lang=pt" 
"S1413-86702016000300006-scl","A cost-effectiveness analysis of two different antimicrobial stewardship programs","Okumura, Lucas Miyake, Riveros, Bruno Salgado, Gomes-da-Silva, Monica Maria, Veroneze, Izelandia","Brazilian Journal of Infectious Diseases; 20(3); 255-261","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300006&lang=pt" 
"S1413-86702016000300007-scl","Hepatitis E virus seroprevalence among schistosomiasis patients in Northeastern Brazil","Passos-Castilho, Ana Maria, de Sena, Anne, Domingues, Ana Lucia Coutinho, Lopes-Neto, Edmundo Pessoa, Medeiros, Tibério Batista, Granato, Celso Francisco Hernandez, Ferraz, Maria Lúcia","Brazilian Journal of Infectious Diseases; 20(3); 262-266","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300007&lang=pt" 
"S1413-86702016000300003-scl","Utility of multiplex real-time PCR in the diagnosis of extrapulmonary tuberculosis","Raveendran, Reena, Wattal, Chand","Brazilian Journal of Infectious Diseases; 20(3); 235-241","Brazilian Journal of Infectious Diseases","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702016000300003&lang=pt" 
"S1645-37942016000100004-prt","Resistência urbana e ativismo social na Praia: O caso da Korrenti di Ativiztas","Stefani, Silvia","Cadernos de Estudos Africanos; (31); 69-94","Cadernos de Estudos Africanos","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-37942016000100004&lang=pt" 
"S1645-37942016000100006-prt","Estado e sociedade civil em Cabo Verde e Guiné-Bissau: Djuntamon para novas relações","Teixeira, Ricardino Jacinto Dumas","Cadernos de Estudos Africanos; (31); 95-114","Cadernos de Estudos Africanos","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-37942016000100006&lang=pt" 
"S0188-77422016000100183-mex","Elementos de la vulnerabilidad ante huracanes. Impacto del huracán Isidoro en Chabihau, Yobain, Yucatán","Guzmán Noh, Gertrudis, Rodríguez Esteves, Juan Manuel","Política y cultura; (45); 183-210","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100183&lang=pt" 
"S0871-018X2016000200004-prt","Eficiência de tratamentos químicos e térmico na quebra de dormência de três espécies de Brachiaria","Torres, Francisco Eduardo, Anderson, João Paulo, Teodoro, Paulo Eduardo, Ribeiro, Larissa Pereira, Corrêa, Caio Guedes, Silva, Flávia Alves da","Revista de Ciências Agrárias; 39(2); 210-215","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200004&lang=pt" 
"S0871-018X2016000200002-prt","Inventariação das Atitudes, Ambiente e Agricultura na Região Autónoma dos Açores","Silva, Emiliana","Revista de Ciências Agrárias; 39(2); 194-201","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200002&lang=pt" 
"S0871-018X2016000200010-prt","Avaliação do sensor óptico de vegetação OptRx® na monitorização da variabilidade espacial e temporal de pastagens","Serrano, João M., Barreto, Sérgio, Shahidian, Shakib, Silva, José Marques da","Revista de Ciências Agrárias; 39(2); 261-280","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200010&lang=pt" 
"S0871-018X2016000200008-prt","Silage production and bromatological constitution effects of corn hybrids in different environments","Carvalho, Ivan Ricardo, Souza, Velci Queiróz de, Follmann, Diego Nicolau, Nardino, Maicon, Pelegrin, Alan Junior de, Ferrari, Mauricio, Konflanz, Valmor Antonio, Lazzari, Rafael, Uczay, Juliano","Revista de Ciências Agrárias; 39(2); 242-250","Revista de Ciências Agrárias","Inglês","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200008&lang=pt" 
"S0871-018X2016000200006-prt","Diversity of new root nodule bacteria from Erythrina velutina Willd: a native legume from the dry forest Caatinga (Northeastern Brazil)","Menezes, Kelly Alexsandra Souza, Nunes, Gersika Fakirra de Oliveira, Sampaio, Aline Araujo, Silva, Aleksandro Ferreira da, Souza, Layane Silva Barbosa de, Gava, Carlos Alberto Tuão, Martins, Lindete Míria Vieira, Fernandes-Júnior, Paulo Ivan","Revista de Ciências Agrárias; 39(2); 222-236","Revista de Ciências Agrárias","Inglês","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200006&lang=pt" 
"S0871-018X2016000200012-prt","Impacto da produtividade leiteira e qualidade morfológica das vacas leiteiras na rentabilidade económica das explorações","Almeida, Bruno, Silva, Emiliana, Silva, Francisco, Costa, Alexandra Marta","Revista de Ciências Agrárias; 39(2); 291-299","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200012&lang=pt" 
"S0871-018X2016000200007-prt","Extrato da alga Ascophyllum nodosum (L.): Le Jolis na produção de porta-enxertos de Anonna glabra L.","Arrais, Ítalo G., Almeida, João P. N. de, Dantas, Lydio L. de G. R., Silva, Francisco S. O., Silva, Cydianne C. da, Mendonça, Vander","Revista de Ciências Agrárias; 39(2); 234-247","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200007&lang=pt" 
"S0871-018X2016000200014-prt","Efeito da dose e da época de aplicação do glifosato na produção e na qualidade da soja RR","Pinto, Carolina C., Oliveira, Carina O., Américo, Gabriela H. P., Vazquez, Gisele H., Lazarini, Edson","Revista de Ciências Agrárias; 39(2); 310-317","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200014&lang=pt" 
"S0188-77422016000100079-mex","Arte después de la inundación. Dos casos de procesamiento de la dislocación después de la catástrofe","Capasso, Verónica Cecilia, Muñoz, María Antonia","Política y cultura; (45); 79-98","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100079&lang=pt" 
"S0188-77422016000100031-mex","Cultura política y el suceso trágico de la guardería ABC en Hermosillo, Sonora","Flores Cuamea, Martha Alejandra, Núñez Noriega, Guillermo","Política y cultura; (45); 31-50","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100031&lang=pt" 
"S0871-018X2016000200003-prt","Tratamento de sementes de arroz com silício e qualidade fisiológica das sementes","Oliveira, Sandro de, Brunes, André P., Lemes, Elisa S., Tavares, Lizandro C., Meneghello, Geri E., Leitzke, Igor D., Mendonça, André O.","Revista de Ciências Agrárias; 39(2); 209-209","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200003&lang=pt" 
"S0871-018X2016000200009-prt","Tecnologia GNSS de baixo custo na monitorização de ovinos em pastoreio","Sales-Baptista, Elvira, Ferraz-de-Oliveira, Maria Isabel, Santos, Margarida Brandão dos, Castro, José António Lopes de, Pereira, Alfredo, Silva, José R. Marques da, Serrano, João","Revista de Ciências Agrárias; 39(2); 251-260","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200009&lang=pt" 
"S0188-77422016000100243-mex","Construcción de nuevo pay para leer la pobreza","de la Vega Estrada, Sergio","Política y cultura; (45); 243-270","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100243&lang=pt" 
"S0871-018X2016000200011-prt","Fenologia e acumulação de nutrientes por cebola de dia curto em semeadura direta","Moraes, Carolina C. de, Araujo, Humberto S. de, Factor, Thiago L., Purquerio, Luis Felipe V.","Revista de Ciências Agrárias; 39(2); 281-290","Revista de Ciências Agrárias","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S0871-018X2016000200011&lang=pt" 
"S0188-77422016000100273-mex","Los campos asesinos de la desigualdad","Nieto, Nubia","Política y cultura; (45); 273-277","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100273&lang=pt" 
"S0188-77422016000100005-mex","Presentación","","Política y cultura; (45); 5-7","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100005&lang=pt" 
"S0188-77422016000100240-mex","Presencia arbórea","Pino Hidalgo, Ricardo A.","Política y cultura; (45); 240-241","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100240&lang=pt" 
"S0188-77422016000100211-mex","Vulnerabilidad y patrimonio biocultural en Tacotalpa, Tabasco","Álvarez Gordillo, Guadalupe del Carmen, Vera Cortés, Gabriela, Ramos Muñoz, Dora Elia","Política y cultura; (45); 211-239","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100211&lang=pt" 
"S0188-77422016000100125-mex","Vulnerabilidad en Tlatelolco a tres décadas de los sismos de 1985","López Levi, Liliana, Toscana Aparicio, Alejandra","Política y cultura; (45); 125-152","Política y cultura","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0188-77422016000100125&lang=pt" 
"S1645-37942016000100003-prt","Hip-hop em Angola: O rap de intervenção social","Lázaro, Gilson, Silva, Osvaldo","Cadernos de Estudos Africanos; (31); 41-67","Cadernos de Estudos Africanos","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-37942016000100003&lang=pt" 
"S1645-37942016000100005-prt","Ativismo LGBT num campo político hostil: Uma leitura dos movimentos ativistas no Uganda","Garrido, Rui","Cadernos de Estudos Africanos; (31); 95-114","Cadernos de Estudos Africanos","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-37942016000100005&lang=pt" 
"S1645-37942016000100001-prt","Movimentos sociais, Estado e Sociedade Civil em África: Considerações introdutórias","Bussotti, Luca, Mutzenberg, Remo","Cadernos de Estudos Africanos; (31); 7-14","Cadernos de Estudos Africanos","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-37942016000100001&lang=pt" 
"S1645-37942016000100002-prt","Les “Guerriers” Taghridjant du Delta du Fleuve Sénégal: Identité et politiques de conservation dans le Parc National du Diawling (Mauritanie)","Effantin-Touyer, Rachel, Freire, Francisco","Cadernos de Estudos Africanos; (31); 17-40","Cadernos de Estudos Africanos","Francês","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S1645-37942016000100002&lang=pt" 
"S1665-64232016000300167-mex","Feasibility of manufacturing combustion chambers for aeronautical use in Mexico","Romero-Jabalquinto, Alonso, Velasco-Téllez, Abraham, Zambrano-Robledo, Patricia, Bermúdez-Reyes, Bárbara","Journal of applied research and technology; 14(3); 167-172","Journal of applied research and technology","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232016000300167&lang=pt" 
"S1665-64232016000300206-mex","Prediction of solar radiation for solar systems by using ANN models with different back propagation algorithms","Premalatha, Neelamegam, Valan Arasu, Amirtham","Journal of applied research and technology; 14(3); 206-214","Journal of applied research and technology","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232016000300206&lang=pt" 
"S1665-64232016000300195-mex","A study on the use of plant seed oils, triethanolamine and xylene as flow improvers of Nigerian waxy crude oil","Akinyemi, Olusegun Peter, Udonne, Joseph Denis, Efeovbokhan, Vincent Enontiemonria, Ayoola, Ayodeji Ayodele","Journal of applied research and technology; 14(3); 195-205","Journal of applied research and technology","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232016000300195&lang=pt" 
"S0185-33252016000300141-mex","Conductas alimentarias de riesgo y correlatos psicosociales en estudiantes universitarios de primer ingreso con sobrepeso y obesidad","Unikel Santoncini, Claudia, Díaz de León Vázquez, Concepción, Rivera Márquez, José Alberto","Salud mental; 39(3); 141-148","Salud mental","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300141&lang=pt" 
"S0185-33252016000300117-mex","Intra-racial disparities: The effect of poverty and obesity on the psychosocial profile of Mexican-American children","Leiner, Marie, Peinado, Jesús, Villanos, María Theresa, Uribe, Ricardo, Pathak, Indu","Salud mental; 39(3); 117-122","Salud mental","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300117&lang=pt" 
"S0185-33252016000300107-mex","Food addiction: a critical reflexion","Basurte, Ignacio, Szerman, Néstor","Salud mental; 39(3); 107-108","Salud mental","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300107&lang=pt" 
"S0185-33252016000300149-mex","Síntomas somáticos en preadolescentes de 10 a 12 años con sobrepeso u obesidad","Sanz, Isabel, Orgilés, Mireia, Espada, José P.","Salud mental; 39(3); 149-155","Salud mental","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300149&lang=pt" 
"S0185-33252016000300131-mex","Factores psicológicos y/o psiquiátricos presentes en pacientes desertores de protocolo de preparación para cirugía bariátrica","Hernández Altamirano, Sheila Viridiana, Esquivias-Zavala, Héctor, Maldonado Rubí, Martha Catalina, Ruiz-Velasco Acosta, Silvia, Reséndiz Barragán, Aída Monserrat","Salud mental; 39(3); 131-139","Salud mental","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300131&lang=pt" 
"S0185-33252016000300157-mex","Variables nutricias asociadas con la ansiedad y la autopercepción corporal en niñas y niños mexicanos de acuerdo con la presencia de sobrepeso/obesidad","Escalante-Izeta, Ericka Ileana, Haua-Navarro, Karime, Moreno-Landa, Luz Irene, Pérez-Lizaur, Ana Bertha","Salud mental; 39(3); 157-163","Salud mental","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300157&lang=pt" 
"S0185-33252016000300109-mex","Psychiatric symptoms, substance use, and other medical conditions in patients with obesity who seek treatment for weight loss","Marín-Navarrete, Rodrigo, Quintero, Javier, Correas-Lauffer, Javier, Cortés-Ramírez, Julio, Villalobos-Gallegos, Luis","Salud mental; 39(3); 109-116","Salud mental","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300109&lang=pt" 
"S0185-33252016000300123-mex","Psicopatología en el paciente con obesidad","Quintero, Javier, Félix Alcántara, Miriam P., Banzo-Arguis, Cristina, Martínez de Velasco Soriano, Raquel, Barbudo, Eduardo, Silveria, Belen, Pérez-Templado Ladrón de Guevara, Josefa","Salud mental; 39(3); 123-130","Salud mental","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300123&lang=pt" 
"S0185-33252016000300165-mex","La salud mental en el paciente con obesidad en protocolo para cirugía bariátrica","Esquivias-Zavala, Héctor, Reséndiz-Barragán, Aída Monserrat, García, Fernando, Elías-López, Daniel","Salud mental; 39(3); 165-173","Salud mental","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300165&lang=pt" 
"S0185-33252016000300175-mex","Does salt addiction exist?","Soto-Escageda, José Alberto, Estañol-Vidal, Bruno, Vidal-Victoria, Carlos Alejandro, Michel-Chávez, Anaclara, Sierra-Beltran, Manuel Antonio, Bourges-Rodríguez, Héctor","Salud mental; 39(3); 175-181","Salud mental","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-33252016000300175&lang=pt" 
"S2182-51732016000300006-prt","Pentoxifilina no tratamento da úlcera venosa: uma revisão baseada na evidência","Neves, Ângela Pinto, Miranda, Ana, Martins, Helena, Barradas, Raquel","Revista Portuguesa de Medicina Geral e Familiar; 32(3); 198-204","Revista Portuguesa de Medicina Geral e Familiar","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2182-51732016000300006&lang=pt" 
"S2182-51732016000300004-prt","Estudo PreSBurn: prevalência de síndroma de burnout nos profissionais dos cuidados de saúde primários","Mata, Célia, Machado, Susana, Moutinho, Ana, Alexandra, Denise","Revista Portuguesa de Medicina Geral e Familiar; 32(3); 179-186","Revista Portuguesa de Medicina Geral e Familiar","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2182-51732016000300004&lang=pt" 
"S2182-51732016000300008-prt","Um caso de fagofobia: quando o medo nos consome","Loureiro, Estela Rita, Ferreira, António Cruz, Carvalho, Joana, Xará, Maria João, Pimentel, Iva","Revista Portuguesa de Medicina Geral e Familiar; 32(3); 212-216","Revista Portuguesa de Medicina Geral e Familiar","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2182-51732016000300008&lang=pt" 
"S2182-51732016000300007-prt","O papel do médico de família como advogado do doente: caso clínico de endocardite","Brochado, Ana Rita","Revista Portuguesa de Medicina Geral e Familiar; 32(3); 206-210","Revista Portuguesa de Medicina Geral e Familiar","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2182-51732016000300007&lang=pt" 
"S2182-51732016000300011-prt","Exercício físico no doente crónico: qual o papel do médico de família?","Colmonero, Sílvia","Revista Portuguesa de Medicina Geral e Familiar; 32(3); 227-229","Revista Portuguesa de Medicina Geral e Familiar","Português","2016","http://www.scielo.mec.pt/scielo.php?script=sci_arttext&pid=S2182-51732016000300011&lang=pt" 
"S0185-27602016000200061-mex","Más allá de la bibliografía: desarticulación, innovación y experiencia estudiantil en la educación de posgrado","Keck, Charles S., Saldívar, Antonio","Revista de la educación superior; 45(178); 61-78","Revista de la educación superior","Espanhol","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-27602016000200061&lang=pt" 
"S1665-64232016000300173-mex","H2 control of a one-quarter semi-active ground vehicle suspension","Félix-Herrán, L.C., Mehdi, D., Ramírez-Mendoza, R.A., Rodríguez-Ortiz, J. de J., Soto, R.","Journal of applied research and technology; 14(3); 173-183","Journal of applied research and technology","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1665-64232016000300173&lang=pt" 
"S0004-06492016000200004-ven","Carga acida potencial renal de la dieta en niños con enfermedad renal crónica","Moreno, Greysi, Marcano, Gilmary, Lugo, Gustavo, López, Michelle","Archivos Venezolanos de Puericultura y Pediatría; 79(2); 62-68","Archivos Venezolanos de Puericultura y Pediatría","Espanhol","2016","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06492016000200004&lang=pt" 
"S0004-06492016000200005-ven","Pubertad precoz central y parálisis cerebral infantil: A propósito de un caso y revisión de la literatura","González Rozo, Natali, Briceño, Yajaira, Lacruz -Rengel, María Angelina","Archivos Venezolanos de Puericultura y Pediatría; 79(2); 69-73","Archivos Venezolanos de Puericultura y Pediatría","Espanhol","2016","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06492016000200005&lang=pt" 
"S0004-06492016000200006-ven","Malaria congénita: A propósito de un caso","Echenique A, Yuraima, Gonzalez G, Gladymer J, Oberto G, Karla M, Fajardo H, Roberto J","Archivos Venezolanos de Puericultura y Pediatría; 79(2); 74-76","Archivos Venezolanos de Puericultura y Pediatría","Espanhol","2016","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06492016000200006&lang=pt" 
"S0004-06492016000200007-ven","Factores de riesgo para infección por Virus Sincicial Respiratorio en Venezuela: Reunión de expertos. Octubre 2013","Rodríguez Cariño, Hermelinda, Castro, María José, Fernández, Silvia, Brito, Eunice, Pérez, Mirla, Urdaneta de Valbuena, Elsa, García, Florángel, Pérez Ventura, Isabel, Resplandor, Evelyn, Parada, Julimar, Pérez Gallego, Carmen Isabel, Ardila, Rosendo, Rujano, Belkis","Archivos Venezolanos de Puericultura y Pediatría; 79(2); 77-84","Archivos Venezolanos de Puericultura y Pediatría","Espanhol","2016","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06492016000200007&lang=pt" 
"S0004-06492016000200002-ven","Discurso de la Dra. Mercedes López de Blanco: Epónima del LXII Congreso Venezolano de Puericultura y Pediatría","López de Blanco, Mercedes","Archivos Venezolanos de Puericultura y Pediatría; 79(2); 52-53","Archivos Venezolanos de Puericultura y Pediatría","Espanhol","2016","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06492016000200002&lang=pt" 
"S0004-06492016000200001-ven","Discurso LXII Congreso Venezolano de Puericultura y Pediatría","Urbina-Medina, Huniades","Archivos Venezolanos de Puericultura y Pediatría; 79(2); 49-51","Archivos Venezolanos de Puericultura y Pediatría","Espanhol","2016","http://www.scielo.org.ve/scielo.php?script=sci_arttext&pid=S0004-06492016000200001&lang=pt" 
