"S1885-642X2013000100005-esp","Prevalence and control of hypertension in a Niger Delta semi urban community, Nigeria","Suleiman, Ismail A., Amogu, Ebubechukwu O., Ganiyu, Kehinde A.","Pharmacy Practice (Granada); 11(1); 24-29","Pharmacy Practice (Granada)","Inglês","2013","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1885-642X2013000100005&lang=pt" 
"S1561-31942013000100006-cub","Clínica y epidemiología de las infecciones respiratorias agudas en pacientes de 0-14 años","Oliva González, Yamilka, Piloto Morejón, Manuel, Iglesias Gómez, Paulina","Revista de Ciencias Médicas de Pinar del Río; 17(1); 49-62","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942013000100006&lang=pt" 
"S1561-31942013000100007-cub","Estrategia de evaluación genética en el Síndrome West","Licourt Otero, Deysi, Travieso Téllez, Anitery","Revista de Ciencias Médicas de Pinar del Río; 17(1); 63-72","Revista de Ciencias Médicas de Pinar del Río","Espanhol","2013","http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1561-31942013000100007&lang=pt" 
"S1413-86702013000100026-scl","Hantavirus infection in HIV positive individuals in Rio de Janeiro, Brazil: a seroprevalence study","Lamas, Cristiane da Cruz, Oliveira, Renata de, Silva, Raphael Gomes da, Vicente, Luciana Helena Bassan, Almeida, Endiá Barros de, Lemos, Elba Regina Sampaio de, Bóia, Márcio Neves","Brazilian Journal of Infectious Diseases; 17(1); 120-121","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100026&lang=pt" 
"S1413-86702013000100025-scl","Nasal carriage of methicillin-resistant Staphylococcus aureus among students at a Louisiana medical university","Bellows, Charles, Smith, Alison, Wheeler, Jean, Morici, Lisa","Brazilian Journal of Infectious Diseases; 17(1); 118-119","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100025&lang=pt" 
"S1413-86702013000100002-scl","Accurate diagnosis and treatment of Vibrio vulnificus infection: a retrospective study of 12 cases","Matsuoka, Yoshinori, Nakayama, Yukishi, Yamada, Tomoko, Nakagawachi, Akira, Matsumoto, Kouichi, Nakamura, Kimihide, Sugiyama, Kyousuke, Tanigawa, Yoshinori, Kakiuchi, Yoshinobu, Sakaguchi, Yoshiro","Brazilian Journal of Infectious Diseases; 17(1); 07-12","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100002&lang=pt" 
"S1413-86702013000100005-scl","Comparison of clinical and laboratory characteristics between children and adults with dengue","Souza, Luiz José de, Pessanha, Laís Bastos, Mansur, Laura Carvalho, Souza, Luiza Assed de, Ribeiro, Mariana Barbosa Tâmega, Silveira, Monique do Vale da, Souto Filho, João Tadeu Damian","Brazilian Journal of Infectious Diseases; 17(1); 27-31","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100005&lang=pt" 
"S1413-86702013000100018-scl","Posaconazole as rescue therapy in African histoplasmosis","Gonçalves, Daniel, Ferraz, Catarina, Vaz, Luisa","Brazilian Journal of Infectious Diseases; 17(1); 102-105","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100018&lang=pt" 
"S1413-86702013000100017-scl","Molecular and clinical evaluation of the acute human parvovirus B19 infection: comparison of two cases in children with sickle cell disease and discussion of the literature","Slavov, Svetoslav Nanev, Kashima, Simone, Silva-Pinto, Ana Cristina, Amarilla, Alberto Anastacio, Aquino, Victor Hugo, Covas, Dimas Tadeu","Brazilian Journal of Infectious Diseases; 17(1); 97-101","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100017&lang=pt" 
"S1413-86702013000100015-scl","New therapy of pleural empyema by deoxyribonuclease","Kacprzak, Grzegorz, Majewski, Andrzej, Kolodziej, Jerzy, Rzechonek, Adam, Gürlich, Robert, Bobek, Vladimir","Brazilian Journal of Infectious Diseases; 17(1); 90-93","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100015&lang=pt" 
"S1413-86702013000100010-scl","Sentinel surveillance of influenza and other respiratory viruses, Brazil, 2000-2010","Freitas, Felipe Teixeira de Mello","Brazilian Journal of Infectious Diseases; 17(1); 62-68","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100010&lang=pt" 
"S1413-86702013000100013-scl","Response to the complete hepatitis B vaccine regimen in infants under 12 months of age: a case series","Miralha, Alexandre Lopes, Malheiro, Adriana, Miranda, Angélica Espinosa, Rutherford, George Williams, Alecrim, Maria das Graças Costa","Brazilian Journal of Infectious Diseases; 17(1); 82-85","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100013&lang=pt" 
"S1413-86702013000100024-scl","Olecranon bursitis caused by group C streptococcus in a patient with tophaceous gout","Morsch, Claudine Predebon, Batistella, Fabio, Staub, Henrique Luiz","Brazilian Journal of Infectious Diseases; 17(1); 116-117","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100024&lang=pt" 
"S1413-86702013000100014-scl","Genetic similarity of Burkholderia cenocepacia from cystic fibrosis patients","Pretto, Luana, de-Paris, Fernanda, Machado, Alice Beatriz Mombach Pinheiro, Martins, Andreza Francisco, Barth, Afonso Luís","Brazilian Journal of Infectious Diseases; 17(1); 86-89","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100014&lang=pt" 
"S1413-86702013000100016-scl","Spontaneous pneumomediastinum due to paralytic rabies","Wang, Wuping, Ni, Yunfeng, Gao, Kongxiang, Lu, Qiang, Li, Xiaofei","Brazilian Journal of Infectious Diseases; 17(1); 94-96","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100016&lang=pt" 
"S1413-86702013000100019-scl","Pott abscess mimicking aortic aneurysm in chest X-ray","Akkoyunlu, Yasemin, Aslan, Turan, Akkoyunlu, Muhammed Emin","Brazilian Journal of Infectious Diseases; 17(1); 106-107","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100019&lang=pt" 
"S1413-86702013000100023-scl","A prevalence study of Chlamydia infections in Turkish population","Köse, Şükran, Ersan, Gürsel, Sender, Süheya Serin, Devrim, Ilker, Inal, Mehmet Murat","Brazilian Journal of Infectious Diseases; 17(1); 114-115","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100023&lang=pt" 
"S1413-86702013000100022-scl","Comment on &quot;Viral acute gastroenteritis: clinical and epidemiological features of co-infected patients&quot;","Luchs, Adriana","Brazilian Journal of Infectious Diseases; 17(1); 112-113","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100022&lang=pt" 
"S1413-86702013000100021-scl","Tuberculosis associated with transient hemolytic anemia responsive to tuberculosis chemotherapy: a case report","Safe, Izabella Picinin, O&#039;brien, Connor, Ferreira, Fernando Rogério Lara, Souza, Márcia Lidiane Vasconcelos Dias de, Ramasawmy, Rajendranath","Brazilian Journal of Infectious Diseases; 17(1); 110-111","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100021&lang=pt" 
"S1413-86702013000100027-scl","Corrigendum in &quot;Virus C genotype predisposes to primary hypothyroidism during interferon-α treatment for chronic hepatitis C&quot;","","Brazilian Journal of Infectious Diseases; 17(1); 122-122","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100027&lang=pt" 
"S1413-86702013000100001-scl","Body composition and lipodystrophy in prepubertal HIV-infected children","Palchetti, Cecilia Zanin, Patin, Rose Vega, Gouvêa, Aída de Fátima Thomé Barbosa, Szejnfeld, Vera Lúcia, Succi, Regina Célia de Menezes, Oliveira, Fernanda Luisa Ceragioli","Brazilian Journal of Infectious Diseases; 17(1); 01-06","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100001&lang=pt" 
"S1413-86702013000100003-scl","Changes in Staphylococcus aureus susceptibility across Latin America between 2004 and 2010","Garza-González, Elvira, Dowzicky, Michael Joseph","Brazilian Journal of Infectious Diseases; 17(1); 13-19","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100003&lang=pt" 
"S1413-86702013000100006-scl","Prevalence and characters of Entamoeba histolytica infection in Saudi infants and children admitted with diarrhea at 2 main hospitals at south Jeddah: a re-emerging serious infection with unusual presentation","Hegazi, Moustafa Abdelaal, Patel, Tabarek Ahmed, El-Deek, Basem Salama","Brazilian Journal of Infectious Diseases; 17(1); 32-40","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100006&lang=pt" 
"S1413-86702013000100007-scl","High rate of virologic suppression with darunavir/ritonavir plus optimized background therapy among highly antiretroviral-experienced HIV-infected patients: results of a prospective cohort study in São Paulo, Brazil","Vidal, José Ernesto, Song, Alice Tung Wan, Matos, Maria Laura, Bartmann, Daniel, Anjos, Guilherme dos, Miranda, Érique José Peixoto de, Freitas, Ângela Carvalho, Dalben, Mirian de Freitas, Santana, Claudinei, Segurado, Aluísio Cotrim, Barreto, Cláudia Cortese, Hernández, Adrián Vladimir","Brazilian Journal of Infectious Diseases; 17(1); 41-47","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100007&lang=pt" 
"S1413-86702013000100008-scl","Inappropriate surgical chemoprophylaxis and surgical site infection rate at a tertiary care teaching hospital","Rana, Devang Ashwinkumar, Malhotra, Supriya Deepak, Patel, Varsha Jitendra","Brazilian Journal of Infectious Diseases; 17(1); 48-53","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100008&lang=pt" 
"S1413-86702013000100009-scl","Zoonotic potential of multidrug-resistant extraintestinal pathogenic Escherichia coli obtained from healthy poultry carcasses in Salvador, Brazil","Lima-Filho, José Vitor, Martins, Liliane Vilela, Nascimento, Danielle Cristina de Oliveira, Ventura, Roberta Ferreira, Batista, Jacqueline Ellen Camelo, Silva, Ayrles Fernanda Brandão, Ralph, Maria Taciana, Vaz, Renata Valença, Rabello, Carlos Boa-Viagem, Silva, Isabella de Matos Mendes da, Evêncio-Neto, Joaquim","Brazilian Journal of Infectious Diseases; 17(1); 54-61","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100009&lang=pt" 
"S1413-86702013000100011-scl","Microbial contamination of single-and multiple-dose vials after opening in a pulmonary teaching hospital","Baniasadi, Shadi, Dorudinia, Atosa, Mobarhan, Mandana, Gamishan, Masoumeh Karimi, Fahimi, Fanak","Brazilian Journal of Infectious Diseases; 17(1); 69-73","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100011&lang=pt" 
"S1413-86702013000100012-scl","Challenges in the development of drugs for the treatment of tuberculosis","Shehzad, Adeeb, Rehman, Gauhar, Ul-Islam, Mazhar, Khattak, Waleed Ahmad, Lee, Young Sup","Brazilian Journal of Infectious Diseases; 17(1); 74-81","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100012&lang=pt" 
"S1413-86702013000100004-scl","Propionibacterium acnes-killed attenuates the inflammatory response and protects mice from sepsis by modulating inflammatory factors","Silva, José Bruno Nunes Ferreira da, Oliveira, Samara Kelly Mendonça de, Campos, Ingrid Araújo, Carvalho-Júnior, Carlson Helder Reis de, Coutinho, Thiago da Cunha, Silva, Teresinha Gonçalves","Brazilian Journal of Infectious Diseases; 17(1); 20-26","Brazilian Journal of Infectious Diseases","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1413-86702013000100004&lang=pt" 
"S0004-27302013000100007-scl","Avaliação do surgimento de comorbidades em pacientes com doença de Graves tratados com iodo radioativo em acompanhamento por mais de 10 anos","Azevedo, Fernanda Vieira Ramalho de, Blotta, Francisco Gomes da Silva, Goirgetta, Juliana Malheiros, Noé, Rosângela, Vaisman, Mário","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 51-56","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100007&lang=pt" 
"S0042-96862013000200006-spa","Opioid treatment in Ukraine risks losing momentum","","Bulletin of the World Health Organization; 91(2); 87-88","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200006&lang=pt" 
"S0042-96862013000200008-spa","Drug control and public health: getting beyond stalemate","","Bulletin of the World Health Organization; 91(2); 91-92","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200008&lang=pt" 
"S0042-96862013000200007-spa","New treatment gives hope to East Africa&#039;s drug users","","Bulletin of the World Health Organization; 91(2); 89-90","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200007&lang=pt" 
"S0042-96862013000200018-spa","Delivery models of opioid agonist maintenance treatment in South Asia: a good beginning","Rao, Ravindra, Agrawal, Alok, Kishore, Kunal, Ambekar, Atul","Bulletin of the World Health Organization; 91(2); 150-153","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200018&lang=pt" 
"S0042-96862013000200017-spa","Mitigating the risk of HIV infection with opioid substitution treatment","Gowing, Linda R, Hickman, Matthew, Degenhardt, Louisa","Bulletin of the World Health Organization; 91(2); 148-149","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200017&lang=pt" 
"S0042-96862013000200014-spa","Arguments in favour of compulsory treatment of opioid dependence","Wu, Zunyou","Bulletin of the World Health Organization; 91(2); 142-145","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200014&lang=pt" 
"S0025-76802013000100001-arg","Respuesta ventilatoria al ejercicio post-entrenamiento de miembros superiores en la enfermedad pulmonar obstructiva crónica","Sívori, Martín, Rhodius, Edgardo","Medicina (Buenos Aires); 73(1); 1-8","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100001&lang=pt" 
"S0025-76802013000100002-arg","Inmunofenotipos aberrantes en leucemias agudas en una población hospitalaria de Buenos Aires","Novoa, Viviana, Núñez, Neri A., Carballo, Orlando G., Lessa, Carmen F.","Medicina (Buenos Aires); 73(1); 9-16","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100002&lang=pt" 
"S0025-76802013000100003-arg","Cateterismo cardíaco por acceso radial percutáneo en pacientes con disección humeral previa","Magariños, Eduardo, Solioz, Germán, Cermesoni, Gabriel, Koretzky, Martín, Carnevalini, Mariana, González, Daniel","Medicina (Buenos Aires); 73(1); 17-20","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100003&lang=pt" 
"S0025-76802013000100004-arg","Anticuerpo anticitrulina y manifestaciones extra articulares en artritis reumatoidea","Haye Salinas, María Jezabel, Retamozo, Soledad, Vetorazzi, Lorena, Peano, Natalia, Díaz Cuiza, Patricia Ericka, Castaños Menescardi, María Sol, Miretti, Evangelina María, Encinas, Laura Mariela, Álvarez, Ana Cecilia, Saurit, Verónica, Alvarellos, Alejandro, Caeiro, Francisco","Medicina (Buenos Aires); 73(1); 21-25","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100004&lang=pt" 
"S0025-76802013000100005-arg","Prevalencia de dislipemia y riesgo cardiovascular elevado en pacientes con artritis reumatoide","Haye Salinas, María Jezabel, Bertoli, Ana M., Lema, Luis, Saucedo, Carla, Rosa, Javier, Quintana, Rosana, Bellomio, Verónica, Agüero, Santiago, Spindler, Walter, Tamborenea, María N., Schimid, Marcela, Ceccato, Federico, Sala, José P., Paira, Sergio, Spindler, Alberto, Soriano, Enrique R., Pons Estel, Bernardo A., Caeiro, Francisco, Alvarellos, Alejandro, Saurit, Verónica","Medicina (Buenos Aires); 73(1); 26-30","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100005&lang=pt" 
"S0025-76802013000100006-arg","Home infusion program for Fabry disease: experience with agalsidase alfa in Argentina","Kisinovsky, Isaac, Cáceres, Guillermo, Coronel, Cristina, Reisin, Ricardo","Medicina (Buenos Aires); 73(1); 31-34","Medicina (Buenos Aires)","Inglês","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100006&lang=pt" 
"S0025-76802013000100007-arg","Relevancia de la farmacovigilancia hospitalaria en la práctica médica actual","Ponte, Marcelo L., Ragusa, Martín, Armenteros, Christian, Wachs, Adolfo","Medicina (Buenos Aires); 73(1); 35-38","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100007&lang=pt" 
"S0025-76802013000100008-arg","Osteomalacia inducida por tumor: hemangiopericitoma rinosinusal","Serafini, Enriqueta M., Pisarevsky, Ana A., Plumet Garrido, Javier, Zamora, Rafael J., Petrucci, Enrique A.","Medicina (Buenos Aires); 73(1); 39-42","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100008&lang=pt" 
"S0025-76802013000100009-arg","Osteomalacia por tumor secretor de FGF-23","Sánchez, Ariel, Castiglioni, Alejandro, Cóccaro, Nicolás, Silva, Roberto, Bobrovsky, Eduardo, Moysés, Rosa M.A., Graciolli, Fabiana","Medicina (Buenos Aires); 73(1); 43-46","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100009&lang=pt" 
"S0025-76802013000100010-arg","Detección de un caso de síndrome de Williams-Beuren por MLPA","Laurito, Sergio, Branham, Teresita, Herrero, Gustavo, Marsa, Silvana, Garro, Fernanda, Roqué, María","Medicina (Buenos Aires); 73(1); 47-50","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100010&lang=pt" 
"S0025-76802013000100011-arg","Disnea y petequias luego de una fractura bilateral de tibia","López, Emiliano, Turjanski, Alexis, Chiesa, Diego, Rolleri Chaher, Maria Florencia, di Fonzo, Horacio","Medicina (Buenos Aires); 73(1); 51-51","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100011&lang=pt" 
"S0025-76802013000100012-arg","Takotsubo inducido por apendicitis aguda","Contreras, Alejandro E., Parisi, Gustavo R., Bongiorni, Gustavo","Medicina (Buenos Aires); 73(1); 52-52","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100012&lang=pt" 
"S0025-76802013000100013-arg","Caveat lector","","Medicina (Buenos Aires); 73(1); 53-54","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100013&lang=pt" 
"S0025-76802013000100014-arg","Guías 2012 para el diagnóstico, la prevención y el tratamiento de la osteoporosis","Schurman, León, Bagur, Alicia, Claus-Hermberg, Haraldo, Messina, Osvaldo D., Negri, Armando L., Sánchez, Ariel, González, Claudio, Diehl, María, Rey, Paula, Gamba, Julieta, Chiarpenello, Javier, Moggia, María Susana, Mastaglia, Silvina","Medicina (Buenos Aires); 73(1); 55-74","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100014&lang=pt" 
"S0025-76802013000100015-arg","Primera Red Sudamericana de Biomedicina: Investigación, educación y biotecnología aplicadas a la salud","Perone, Marcelo J., Velázquez, Graciela, Rojas de Arias, Antonieta, Chamorro, Gustavo, Coluchi, Norma, Pirmez, Claude, Savino, Wilson, Barbeito, Luis, Arzt, Eduardo","Medicina (Buenos Aires); 73(1); 75-77","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100015&lang=pt" 
"S0025-76802013000100016-arg","Tumores inductores de osteomalacia","Barcat, Juan Antonio","Medicina (Buenos Aires); 73(1); 78-80","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100016&lang=pt" 
"S0025-76802013000100017-arg","El misterio de J. C. P. Williams","Kotsias, Basilio A.","Medicina (Buenos Aires); 73(1); 81-82","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100017&lang=pt" 
"S0025-76802013000100018-arg","El síndrome de Williams-Beuren","Azurmendi, Pablo","Medicina (Buenos Aires); 73(1); 83-84","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100018&lang=pt" 
"S0025-76802013000100019-arg","El genoma de los centenarios","Dosne Pasqualini, Christiane","Medicina (Buenos Aires); 73(1); 85-87","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100019&lang=pt" 
"S0025-76802013000100020-arg","¿Tracto de salida derecho o izquierdo? Aplicación de un algoritmo validado","Femenía, Francisco, Baranchuk, Adrian","Medicina (Buenos Aires); 73(1); 88-89","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100020&lang=pt" 
"S0025-76802013000100021-arg","Respuesta de los autores","Saad, Ariel K., Miglio, Valentín, Romano, Eduardo A.A., Vázquez Blanco, Manuel","Medicina (Buenos Aires); 73(1); 89-90","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100021&lang=pt" 
"S0025-76802013000100022-arg","Legislación de las terapias con células madre","Vidal, Luciano","Medicina (Buenos Aires); 73(1); 90-91","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100022&lang=pt" 
"S0025-76802013000100023-arg","A favor de una buena legislación sobre terapias con células madre","Semeniuk, Guillermo","Medicina (Buenos Aires); 73(1); 91-91","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100023&lang=pt" 
"S0025-76802013000100024-arg","El PSA huérfano","Barreiro, Diego, Roveto, Silvana, Lafos, Norberto","Medicina (Buenos Aires); 73(1); 91-92","Medicina (Buenos Aires)","Espanhol","2013","http://www.scielo.org.ar/scielo.php?script=sci_arttext&pid=S0025-76802013000100024&lang=pt" 
"S0004-27302013000100003-scl","Cigarette smoke exposure severely reduces peripheral insulin sensitivity without changing GLUT4 expression in oxidative muscle of Wistar rats","Ebersbach-Silva, Patricia, Alves, Thamara, Fonseca, Agatha Tomoko Sakata, Oliveira, Marcia Aparecida do Nascimento, Machado, Ubiratan Fabres, Seraphim, Patricia Monteiro","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 19-26","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100003&lang=pt" 
"S0004-27302013000100004-scl","Bioimpedância elétrica e gordura visceral: uma comparação com a tomografia computadorizada em adultos e idosos","Eickemberg, Michaela, Oliveira, Carolina Cunha de, Roriz, Anna Karla Carneiro, Fontes, Gardênia Abreu Vieira, Mello, Adriana Lima, Sampaio, Lílian Ramos","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 27-32","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100004&lang=pt" 
"S0004-27302013000100005-scl","Prevalência de dislipidemia em adultos de meia-idade com polimorfismo do gene NOS3 e baixa aptidão cardiorrespiratória","Malagrino, Pamella A., Sponton, Carlos H. G., Esposti, Rodrigo D., Franco-Penteado, Carla F., Fernandes, Romulo A., Bezerra, Marcos André C., Albuquerque, Dulcinéia M., Rodovalho, Cynara M., Bacci, Maurício, Zanesco, Angelina","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 33-43","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Português","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100005&lang=pt" 
"S0004-27302013000100006-scl","Associations among physical activity, comorbidities, depressive symptoms and health-related quality of life in type 2 diabetes","Daniele, Thiago Medeiros da Costa, Bruin, Veralice Meireles Sales de, Oliveira, Débora Siqueira Nobre de, Pompeu, Clara Mota Randal, Forti, Adriana Costa e","Arquivos Brasileiros de Endocrinologia &amp; Metabologia; 57(1); 44-50","Arquivos Brasileiros de Endocrinologia &amp; Metabologia","Inglês","2013","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0004-27302013000100006&lang=pt" 
"S0042-96862013000200001-spa","","","Bulletin of the World Health Organization; 91(2); 81-81","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200001&lang=pt" 
"S0042-96862013000200002-spa","Scaling up opioid dependence treatment in low- and middle-income settings","Wu, Zunyou, Clark, Nicolas","Bulletin of the World Health Organization; 91(2); 82-82a","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200002&lang=pt" 
"S0042-96862013000200011-spa","Implementing methadone maintenance treatment in prisons in Malaysia","Wickersham, Jeffrey A, Marcus, Ruthanne, Kamarulzaman, Adeeba, Zahari, Muhammad Muhsin, Altice, Frederick L","Bulletin of the World Health Organization; 91(2); 124-129","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200011&lang=pt" 
"S0042-96862013000200016-spa","Voluntary treatment, not detention, in the management of opioid dependence","Clark, Nicolas, Busse, Anja, Gerra, Gilberto","Bulletin of the World Health Organization; 91(2); 146-147","Bulletin of the World Health Organization","Inglês","2013","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0042-96862013000200016&lang=pt" 
