"S1519-69842010000100026-scl","Angiogenic activity of Synadenium umbellatum Pax latex","Melo-Reis, PR., Andrade, LS., Silva, CB., Araújo, LMM., Pereira, MS., Mrue, F., Chen-Chen, L.","Brazilian Journal of Biology; 70(1); 189-194","Brazilian Journal of Biology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842010000100026&lang=pt" 
"S0102-311X2010000200004-spa","Fatores de risco para mortalidade fetal em uma maternidade do Sistema Único de Saúde, Rio de Janeiro, Brasil: estudo caso-controle","Fonseca, Sandra Costa, Coutinho, Evandro Silva Freire","Cadernos de Saúde Pública; 26(2); 240-252","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200004&lang=pt" 
"S0102-311X2010000200008-spa","Desafios à coordenação dos cuidados em saúde: estratégias de integração entre níveis assistenciais em grandes centros urbanos","Almeida, Patty Fidelis de, Giovanella, Lígia, Mendonça, Maria Helena Magalhães de, Escorel, Sarah","Cadernos de Saúde Pública; 26(2); 286-298","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200008&lang=pt" 
"S0102-311X2010000200009-spa","Consideraciones sobre el programa de detección de diabetes mellitus en población mexicana: el caso del Distrito Federal","Alvear-Galindo, Maria Guadalupe, Laurell, Asa Cristina","Cadernos de Saúde Pública; 26(2); 299-310","Cadernos de Saúde Pública","Espanhol","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200009&lang=pt" 
"S0102-311X2010000200010-spa","As estatísticas de nascimento e os fatores maternos e da criança nas microrregiões do Nordeste brasileiro: uma investigação usando análise fatorial","Paes, Neir Antunes, Santos, Carlos Sérgio Araújo dos","Cadernos de Saúde Pública; 26(2); 311-322","Cadernos de Saúde Pública","Português","2010","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S0102-311X2010000200010&lang=pt" 
"S0102-311X2010000200004-scl","Fatores de risco para mortalidade fetal em uma maternidade do Sistema Único de Saúde, Rio de Janeiro, Brasil: estudo caso-controle","Fonseca, Sandra Costa, Coutinho, Evandro Silva Freire","Cadernos de Saúde Pública; 26(2); 240-252","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200004&lang=pt" 
"S0100-736X2010000200001-scl","Facoemulsificação em cães, com e sem implante de lente intra-ocular em piggyback: estudo clínico da inflamação pós-operatória","Rodrigues, Geórgia N., Clark, Rosana Maria O., Ranzani, José Joaquim T., Brandão, Cláudia Valéria S., Cremonini, Daniela N., Rodrigues, Antonio Carlos L., Perri, Silvia Helena V.","Pesquisa Veterinária Brasileira; 30(2); 103-107","Pesquisa Veterinária Brasileira","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-736X2010000200001&lang=pt" 
"S1130-14732010000100007-esp","Neuralgia del trigémino provocada por un tumor del ángulo ponto-cerebeloso contralateral: Caso clínico","Chamadoira, C., Cerejo, A., Duarte, F., Vaz, R.","Neurocirugía; 21(1); 50-52","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000100007&lang=pt" 
"S0210-56912010000100005-esp","Telemedicina: mejora de la calidad en la atención de los pacientes críticos desde la fase prehospitalaria hasta el servicio de medicina intensiva","Murias, G., Sales, B., García-Esquirol, O., Blanch, L.","Medicina Intensiva; 34(1); 46-55","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000100005&lang=pt" 
"S0210-56912010000100008-esp","Utilidad de la plasmaféresis en cuidados intensivos","Salazar Ramírez, C., Daga Ruiz, D., Cota Delgado, F., Fernández Aguirre, C., Fernández Añon, J.M., García Fernández, J.M.","Medicina Intensiva; 34(1); 74-78","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000100008&lang=pt" 
"S1130-14732010000100008-esp","Análisis de las sentencias judiciales contra neurocirujanos resueltas en segunda instancia en España entre 1995 y 2007","Santiago-Sáez, A., Perea-Pérez, B., Labajo-González, E., Albarrán-Juan, M.E., Barcia, J. A.","Neurocirugía; 21(1); 53-60","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000100008&lang=pt" 
"S1130-14732010000100006-esp","Unexpected angiographic and visual findings after clipping of a carotid-ophthalmic aneurysm","Mascarenhas, L., Ribeiro, M., Guimaraes, S., Rocha, J., Alegria, C.","Neurocirugía; 21(1); 46-49","Neurocirugía","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000100006&lang=pt" 
"S0210-56912010000100002-esp","Método para la evaluación de la confusión en la unidad de cuidados intensivos para el diagnóstico de delírium: adaptación cultural y validación de la versión en idioma español","Tobar, E., Romero, C., Galleguillos, T., Fuentes, P., Cornejo, R., Lira, M.T., Barrera, L. de la, Sánchez, J.E., Bozán, F., Bugedo, G., Morandi, A., Wesley Ely, E.","Medicina Intensiva; 34(1); 04-13","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000100002&lang=pt" 
"S0210-56912010000100001-esp","Diagnóstico del delirio en el enfermo crítico","Palencia Herrejón, E.","Medicina Intensiva; 34(1); 01-03","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000100001&lang=pt" 
"S0210-56912010000100006-esp","Administración de estatinas durante la fase aguda del síndrome coronario agudo","Ruiz-Bailén, M.","Medicina Intensiva; 34(1); 56-63","Medicina Intensiva","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0210-56912010000100006&lang=pt" 
"S1130-14732010000100005-esp","Tumor maligno de la vaina del nervio periférico (MPNST) glandular de la órbita: primera descripción de la literatura de localización orbitaria en un paciente con neurofibromatosis tipo 1","Romero-Rojas, A.E., Díaz-Pérez, J.A., Lozano-Castillo, A.","Neurocirugía; 21(1); 37-45","Neurocirugía","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S1130-14732010000100005&lang=pt" 
"S0102-311X2010000200011-scl","Redes de conversação e coordenação de ações de saúde: estudo em um serviço móvel regional de atenção às urgências","Lima, Juliano de Carvalho, Rivera, Francisco Javier Uribe","Cadernos de Saúde Pública; 26(2); 323-336","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200011&lang=pt" 
"S0102-311X2010000200023-scl","The ecosystem approach: complexity, uncertainty, and managing for sustainability","Lawinsky, Maria Luiza de Jesus","Cadernos de Saúde Pública; 26(2); 422-423","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200023&lang=pt" 
"S0102-311X2010000200022-scl","A gripe espanhola na Bahia: saúde, política e medicina em tempos de epidemia","Bertolli Filho, Claudio","Cadernos de Saúde Pública; 26(2); 420-422","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200022&lang=pt" 
"S0102-311X2010000200021-scl","O corpo incerto: corporeidade, tecnologias médicas e cultura contemporânea","Lüdorf, Sílvia Maria Agatti, Vilaça, Murilo Mariano","Cadernos de Saúde Pública; 26(2); 419-420","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200021&lang=pt" 
"S0102-311X2010000200001-scl","Planejamento da Pesquisa Nacional de Saúde (PNS)","Szwarcwald, Célia Landmann, Viacava, Francisco","Cadernos de Saúde Pública; 26(2); 216-217","Cadernos de Saúde Pública","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200001&lang=pt" 
"S0102-311X2010000200006-scl","Violence against women: prevalence and associated factors in patients attending a public healthcare service in the Northeast of Brazil","Silva, Maria Arleide da, Falbo Neto, Gilliatt Hanois, Figueiroa, José Natal, Cabral Filho, José Eulálio","Cadernos de Saúde Pública; 26(2); 264-272","Cadernos de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200006&lang=pt" 
"S0102-311X2010000200014-scl","Hospitalizações por condições sensíveis à atenção primária nos municípios em gestão plena do sistema no Estado do Rio Grande do Sul, Brasil","Dias-da-Costa, Juvenal Soares, Büttenbender, Dóris Clarita, Hoefel, Ana Lucia, Souza, Leonardo Lemos de","Cadernos de Saúde Pública; 26(2); 358-364","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200014&lang=pt" 
"S0102-311X2010000200018-scl","Arsenic exposure assessment of children living in a lead mining area in Southeastern Brazil","Sakuma, Alice Momoyo, Capitani, Eduardo Mello De, Figueiredo, Bernardino Ribeiro, Maio, Franca Durante de, Paoliello, Monica Maria Bastos, Cunha, Fernanda Gonçalves da, Duran, Maria Cristina","Cadernos de Saúde Pública; 26(2); 391-398","Cadernos de Saúde Pública","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200018&lang=pt" 
"S0102-311X2010000200020-scl","Efeito da duração da amamentação exclusiva e mista sobre os níveis de hemoglobina nos primeiros seis meses de vida: um estudo de seguimento","Oliveira, Andréa Silva de, Silva, Rita de Cássia Ribeiro, Fiaccone, Rosemary Leovigildo, Pinto, Elizabete de Jessus, Assis, Ana Marlúcia Oliveira","Cadernos de Saúde Pública; 26(2); 409-417","Cadernos de Saúde Pública","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0102-311X2010000200020&lang=pt" 
"S1677-55382010000100035-scl","Radical nephrectomy with ivc thrombectomy (level-III) conducted on veno-veno bypass","Hakky, Tariq S., Wiegand, Lucas R., Mangar, Devannand, Alsina, Angel, Spiess, Philippe E.","International braz j urol; 36(1); 120-121","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100035&lang=pt" 
"S1677-55382010000100034-scl","Straightening ventral curvature while preserving the urethral plate in proximal hypospadias repair","Snow, Brent W.","International braz j urol; 36(1); 118-119","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100034&lang=pt" 
"S1677-55382010000100032-scl","An International Urogynecological Association (IUGA)/International Continence Society (ICS) joint report on the terminology for female pelvic floor dysfunction","Petrou, Steven P.","International braz j urol; 36(1); 116-116","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100032&lang=pt" 
"S1677-55382010000100030-scl","Long-term rates of undetectable PSA with initial observation and delayed salvage radiotherapy after radical prostatectomy","Bohle, Andreas","International braz j urol; 36(1); 113-114","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100030&lang=pt" 
"S1677-55382010000100029-scl","Outcome of patients who refuse cystectomy after receiving neoadjuvant chemotherapy for muscle-invasive bladder cancer","Bohle, Andreas","International braz j urol; 36(1); 112-113","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100029&lang=pt" 
"S1677-55382010000100027-scl","Multivariate analysis of risk factors for long-term urethroplasty outcome","Elliott, Sean P.","International braz j urol; 36(1); 110-111","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100027&lang=pt" 
"S1677-55382010000100022-scl","Straddle injuries to the bulbar urethra: management and outcome in 53 patients","Brandes, Steven B.","International braz j urol; 36(1); 104-105","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100022&lang=pt" 
"S1677-55382010000100020-scl","Straddle injuries to the bulbar urethra: management and outcomes in 78 patients","","International braz j urol; 36(1); 103-103","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100020&lang=pt" 
"S1677-55382010000100019-scl","Bladder tumor staging: comparison of contrast-enhanced and gray-scale ultrasound","Prando, Adilson","International braz j urol; 36(1); 101-102","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100019&lang=pt" 
"S1677-55382010000100018-scl","Clinical stage T1c prostate cancer: evaluation with endorectal MR imaging and MR spectroscopic imaging","Prando, Adilson","International braz j urol; 36(1); 100-101","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100018&lang=pt" 
"S1677-55382010000100017-scl","Cost analysis of robotic versus open radical cystectomy for bladder cancer","Kim, Fernando J.","International braz j urol; 36(1); 99-100","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100017&lang=pt" 
"S1677-55382010000100016-scl","7-year oncological outcomes after laparoscopic and open partial nephrectomy","Kim, Fernando J.","International braz j urol; 36(1); 98-99","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100016&lang=pt" 
"S1677-55382010000100015-scl","Residual fragments after percutaneous nephrolithotomy: cost comparison of immediate second look flexible nephroscopy versus expectant management","Monga, Manoj","International braz j urol; 36(1); 97-98","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100015&lang=pt" 
"S1677-55382010000100014-scl","Renal functional effects of multiple-tract percutaneous access","Monga, Manoj","International braz j urol; 36(1); 96-96","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100014&lang=pt" 
"S1677-55382010000100001-scl","Cigarette smoking impairs sperm bioenergetics","Sampaio, Francisco J. B.","International braz j urol; 36(1); 01-02","International braz j urol","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1677-55382010000100001&lang=pt" 
"S0120-62302010000100009-col","Producción de biodiesel de aceite crudo de palma mediante catálisis heterogénea","Cardeño, Fernando, Ríos, Luis, Franco, Alexander","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 81-86","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100009&lang=pt" 
"S0120-62302010000100008-col","Desempeño dinámico y energético de un autobús operando con gas natural vehicular","Agudelo, John, Moreno, Ricardo, Pérez, Juan Fernando","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 72-80","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100008&lang=pt" 
"S0120-62302010000100003-col","CFD Numerical simulations of Francis turbines","Laín, Santiago, García, Manuel, Quintero, Brian, Orrego, Santiago","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 24-33","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100003&lang=pt" 
"S0120-62302010000100002-col","Análisis del cortocircuito entre espiras de un motor de inducción tipo jaula de ardilla mediante la aplicación del método de elementos finitos (mef)","Díaz, Darío, Díaz, Rodrigo, Amaya, Martha Cecilia, Palacios, Jairo","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 16-23","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100002&lang=pt" 
"S0120-62302010000100001-col","Modelamiento del motor de inducción para estudios de cortocircuitos entre espiras del estator","Cadavid, Diego Raúl, Villada, Fernando, Velilla, Esteban","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 7-15","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100001&lang=pt" 
"S0120-62302010000100007-col","Evaluation of nitrogen oxide emissions and smoke opacity in a HSDI diesel engine fuelled with palm oil biodiesel","Agudelo, John, Benjumea, Pedro, Villegas, Adriana Patricia","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 62-71","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100007&lang=pt" 
"S0120-62302010000100006-col","Use of the information gathered during I/M programs to estimate emissions from gasoline vehicles","Huertas, José Ignacio, Mendoza, Efrén, Córdoba, Jorge","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 52-61","Revista Facultad de Ingeniería Universidad de Antioquia","Inglês","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100006&lang=pt" 
"S0120-62302010000100005-col","Análisis multiobjetivo a un sistema energético","Bastidas, Marlon, Jaramillo, Patricia, Chejne, Farid, Galván, Blas","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 44-51","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100005&lang=pt" 
"S0120-62302010000100004-col","Análisis de un sistema de almacenamiento de energía térmica usando cloruro de magnesio hexahidratado","Macía, Andrés Felipe, Parra, Jhon Camilo, Chejne, Farid","Revista Facultad de Ingeniería Universidad de Antioquia; (51); 34-43","Revista Facultad de Ingeniería Universidad de Antioquia","Espanhol","2010","http://www.scielo.org.co/scielo.php?script=sci_arttext&pid=S0120-62302010000100004&lang=pt" 
"S0212-16112010000100001-esp","Aceite de oliva, sistema inmune e infección","Puertollano, M.ª A., Puertollano, E., Álvarez de Cienfuegos, G., Pablo, M. A. de","Nutrición Hospitalaria; 25(1); 1-8","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100001&lang=pt" 
"S0212-16112010000100022-esp","Francis D. Moore, cirujano maestro y líder","Santana Porben, Sergio","Nutrición Hospitalaria; 25(1); 127-128","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100022&lang=pt" 
"S0212-16112010000100021-esp","Subjective aspecs of the nutritional status and length of chemotherapy treatment in patients with neoplasias","Marques de Oliveira, M.ª R., Pagotto Fogaça, K. C., Escobar Gimenes Perencin, M., Leandro Merhi, V. A.","Nutrición Hospitalaria; 25(1); 126-126","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100021&lang=pt" 
"S0212-16112010000100019-esp","Obesity and overall satisfaction with pork meat and derived pork-based products","Resano, H., Verbeke, W., Dutra de Barcellos, M., Grunert, K. G., Pérez-Cueto, F. J. A.","Nutrición Hospitalaria; 25(1); 123-124","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100019&lang=pt" 
"S0212-16112010000100020-esp","Pronóstico de los pacientes críticos que precisan Nutrición Enteral al alta de la UCI","Santana Cabrera, L., Ugalde Jáuregui, L., Sánchez-Palacios, M., Lorenzo Torrent, R.","Nutrición Hospitalaria; 25(1); 125-125","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100020&lang=pt" 
"S0212-16112010000100018-esp","Complicaciones maternas y neonatales en una mujer gestante con derivación biliopancreática","Ocón, J., Sallán, L.","Nutrición Hospitalaria; 25(1); 120-122","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100018&lang=pt" 
"S1516-89132010000100015-scl","Cladia aggregata (lichen) from Brazilian northeast: chemical characterization and antimicrobial activity","Martins, Mônica Cristina Barroso, Lima, Marcio James Gonçalves de, Silva, Flávia Pereira, Azevedo-Ximenes, Eulália, Silva, Nicácio Henrique da, Pereira, Eugênia Cristina","Brazilian Archives of Biology and Technology; 53(1); 115-122","Brazilian Archives of Biology and Technology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1516-89132010000100015&lang=pt" 
"S0212-16112010000100016-esp","Consumo de macronutrientes y estilo de vida en pacientes con trasplante renal que acudieron a un evento deportivo nacional","Vázquez Pulgar, E., Ibarra-Ramírez, F., Figueroa-Núñez, B., Gómez Alonso, C., Rodríguez-Orozco, A. R.","Nutrición Hospitalaria; 25(1); 107-112","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100016&lang=pt" 
"S0212-16112010000100012-esp","Leptina sérica, su relación con peso y distribución de grasa corporal en mujeres posmenopáusicas","Barrios, Y., Díaz, N., Meertens, L., Naddaf, G., Solano, L., Fernández, M.ª, Flores, A., González, M.ª","Nutrición Hospitalaria; 25(1); 80-84","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100012&lang=pt" 
"S1806-37132010000100018-scl","Capítulo 7 - Zigomicose","Severo, Cecília Bittencourt, Guazzelli, Luciana Silva, Severo, Luiz Carlos","Jornal Brasileiro de Pneumologia; 36(1); 134-141","Jornal Brasileiro de Pneumologia","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1806-37132010000100018&lang=pt" 
"S0212-16112010000100006-esp","Effect of etoricoxib, a cyclooxygenase-2 selective inhibitor on aberrant crypt formation and apoptosis in 1,2 dimethyl hydrazine induced colon carcinogenesis in rat model","Sharma, P., Kaur, J., Sanyal, S. N.","Nutrición Hospitalaria; 25(1); 39-48","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100006&lang=pt" 
"S0074-02762010000100011-scl","Comparison of HPV genotyping by type-specific PCR and sequencing","Carvalho, Nara de Oliveira, del Castillo, Dora Méndez, Perone, Carlos, Januário, José Nélio, Melo, Victor Hugo de, Brasileiro Filho, Geraldo","Memórias do Instituto Oswaldo Cruz; 105(1); 73-78","Memórias do Instituto Oswaldo Cruz","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0074-02762010000100011&lang=pt" 
"S0212-16112010000100007-esp","Parenteral nutrition supplemented with glutamine in patients undergoing bone marrow transplantation","Alonso Pérez, L., Fernández Vázquez, A., Valero Zanuy, M.ª A., Gomis Muñoz, P., León Sanz, M., Herreros de Tejada, A.","Nutrición Hospitalaria; 25(1); 49-52","Nutrición Hospitalaria","Inglês","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100007&lang=pt" 
"S0212-16112010000100011-esp","Evaluación del efecto de la ingesta de una alta carga de ácidos grasos saturados sobre los niveles séricos de la proteína C reactiva, alfa1-antitripsina, fibrinógeno y alfa1-glicoproteína ácida en mujeres obesas","Ramírez Alvarado, M.ª M., Sánchez Roitz, C., Pérez Díaz, A., Millán Brito, E.","Nutrición Hospitalaria; 25(1); 72-79","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100011&lang=pt" 
"S0212-16112010000100008-esp","Ensayo clínico aleatorizado con una galleta enriquecida en inulina en el patrón de riesgo cardiovascular de pacientes obesos","Luis, D. A. de, Fuente, B. de la, Izaola, O., Conde, R., Gutiérrez, S., Morillo, M., Teba Torres, C.","Nutrición Hospitalaria; 25(1); 53-59","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100008&lang=pt" 
"S0212-16112010000100010-esp","Efecto del bypass gástrico en el síndrome metabólico y en el riesgo cardiovascular","Ocón, J., García, B., Benito, P., Gimeno, S., García, R., López, P.","Nutrición Hospitalaria; 25(1); 67-71","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100010&lang=pt" 
"S0212-16112010000100014-esp","Estado nutricional preoperatorio y riesgo quirúrgico: Identificación de marcadores bioquímicos promisorios","Zago, L., Dupraz, H., Torino, F., Río, M. E.","Nutrición Hospitalaria; 25(1); 91-98","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100014&lang=pt" 
"S0212-16112010000100004-esp","Protocolización de la Nutrición Artificial por vía Parenteral: Bases metodológicas y organizativas para el diseño y revisión del proceso","Schoenenberger Arnaiz, J. A., Rodríguez Pozo, A.","Nutrición Hospitalaria; 25(1); 26-33","Nutrición Hospitalaria","Espanhol","2010","http://scielo.isciii.es/scielo.php?script=sci_arttext&pid=S0212-16112010000100004&lang=pt" 
"S1519-69842010010200002-scl","To migrate or not to migrate, a question for prey facing a predator","Arcifa, Marlene Sofia","Brazilian Journal of Biology; 70(1); -","Brazilian Journal of Biology","Inglês","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842010010200002&lang=pt" 
"S1519-69842010010200001-scl","A borda e o interior de um fragmento florestal abrigam espécies diferentes de moscas","Ferraz, Adriana Cristina Pedroso","Brazilian Journal of Biology; 70(1); -","Brazilian Journal of Biology","Inglês, Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1519-69842010010200001&lang=pt" 
"S0034-71672010000100026-scl","Coriocarcinoma: um estudo de caso","Silva, Pollyana Alves, Silva, Sueli Riul da","Revista Brasileira de Enfermagem; 63(1); 148-157","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000100026&lang=pt" 
"S0034-71672010000100025-scl","Comitês de ética em pesquisa: desafios na submissão e avaliação de projetos científicos","Furukawa, Patrícia de Oliveira, Cunha, Isabel Cristina Kowal Olm","Revista Brasileira de Enfermagem; 63(1); 145-147","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000100025&lang=pt" 
"S0034-71672010000100024-scl","Tecnologia e humanização em ambientes intensivos","Marques, Isaac Rosa, Souza, Agnaldo Rodrigues de","Revista Brasileira de Enfermagem; 63(1); 141-144","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000100024&lang=pt" 
"S0034-71672010000100022-scl","Cuidado centrado na família e sua aplicação na enfermagem pediátrica","Pinto, Júlia Peres, Ribeiro, Circéa Amália, Pettengill, Myriam Mandetta, Balieiro, Maria Magda Ferreira Gomes","Revista Brasileira de Enfermagem; 63(1); 132-135","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000100022&lang=pt" 
"S0034-71672010000100004-scl","Concepção dos enfermeiros sobre o conteúdo do website sala de recuperação pós-anestésica","Lins, Thaís Honório, Veríssimo, Regina Célia Sales Santos, Marin, Heimar de Fatima","Revista Brasileira de Enfermagem; 63(1); 22-25","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000100004&lang=pt" 
"S0034-71672010000100003-scl","Qualidade de vida de pessoas colostomizadas com e sem uso de métodos de controle intestinal","Cesaretti, Isabel Umbelina Ribeiro, Santos, Vera Lúcia Conceição Gouveia, Vianna, Lucila Amaral Carneiro","Revista Brasileira de Enfermagem; 63(1); 16-21","Revista Brasileira de Enfermagem","Português","2010","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0034-71672010000100003&lang=pt" 
