"S2237-93632016000200091-scl","Therapeutic itinerary of colorectal cancer patients treated in the state of Rio Grande do Sul","Foletto, Eliara Fernanda, Jackisch, Sabine Elisa, Dotto, Marcelo Luis, Severo, Cátia, Pappen, Emelin, de Moura Valim, Andreia Rosane, Renner, Jane Dagmar Pollo, Possuelo, Lia Gonçalves","Journal of Coloproctology (Rio de Janeiro); 36(2); 91-96","Journal of Coloproctology (Rio de Janeiro)","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S2237-93632016000200091&lang=pt" 
"S1415-790X2016000200362-scl","Fatores de risco peridomiciliares e conhecimento sobre leishmaniose visceral da população de Formiga, Minas Gerais","Menezes, Júlia Alves, Luz, Tatiana Chama Borges, Sousa, Fabrizio Furtado de, Verne, Rafael Negreiros, Lima, Fernanda Pinheiro, Margonari, Carina","Revista Brasileira de Epidemiologia; 19(2); 362-374","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200362&lang=pt" 
"S1415-790X2016000200433-scl","O efeito da vulnerabilidade social sobre indicadores antropométricos de obesidade: resultados de estudo epidemiológico de base populacional","Freitas, Isabel Cristina Martins de, Moraes, Suzana Alves de","Revista Brasileira de Epidemiologia; 19(2); 433-450","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200433&lang=pt" 
"S1415-790X2016000200229-scl","Caracterização dos padrões de variação dos cuidados de saúde a partir dos gastos com internações por infarto agudo do miocárdio no Sistema Único de Saúde","Huguenin, Felipe Machado, Pinheiro, Rejane Sobrino, Almeida, Renan Moritz Varnier Rodrigues, Infantosi, Antonio Fernando Catelli","Revista Brasileira de Epidemiologia; 19(2); 229-242","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200229&lang=pt" 
"S1415-790X2016000200464-scl","Programa para registro de recordatório alimentar de 24 horas: aplicação no Estudo de Riscos Cardiovasculares em Adolescentes","Barufaldi, Laura Augusta, Abreu, Gabriela de Azevedo, Veiga, Gloria Valeria da, Sichieri, Rosely, Kuschnir, Maria Cristina Caetano, Cunha, Diana Barbosa, Pereira, Rosângela Alves, Bloch, Katia Vergetti","Revista Brasileira de Epidemiologia; 19(2); 464-468","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200464&lang=pt" 
"S0103-73312016000200525-scl","A satisfação do beneficiário da saúde suplementar sob a perspectiva da qualidade e integralidade","Daros, Raphaella Fagundes, Gomes, Rafael da Silveira, Silva, Fabio Hebert da, Lopes, Tatiana Coelho","Physis: Revista de Saúde Coletiva; 26(2); 525-547","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200525&lang=pt" 
"S0103-73312016000200455-scl","Apoio Matricial como articulador das relações interprofissionais entre serviços especializados e atenção primária à saúde","Castro, Cristiane Pereira de, Campos, Gastão Wagner de Sousa","Physis: Revista de Saúde Coletiva; 26(2); 455-481","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200455&lang=pt" 
"S0103-73312016000200549-scl","Una lectura socio-antropológica sobre las sobredosis y los cortes en la piel","Candil, Ana Laura","Physis: Revista de Saúde Coletiva; 26(2); 549-568","Physis: Revista de Saúde Coletiva","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200549&lang=pt" 
"S0103-73312016000200393-scl","Agressão sexual entre jovens universitários: questão de saúde pública?","Winzer, Lylla","Physis: Revista de Saúde Coletiva; 26(2); 393-398","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200393&lang=pt" 
"S0103-73312016000200669-scl","Da apreensão de informações aos itinerários terapêuticos de homens diante de suspeita ou com diagnóstico de infecções sexualmente transmissíveis. A internet em pauta","Silva, Neide Emi Kurokawa e, Freitas, Heitor Alarico Gonçalves de, Sancho, Leyla Gomes","Physis: Revista de Saúde Coletiva; 26(2); 669-689","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200669&lang=pt" 
"S1415-790X2016000200256-scl","Fatores associados a infecção por HIV numa amostra respondent-driven sampling de homens que fazem sexo com homens, Salvador","Brignol, Sandra, Kerr, Ligia, Amorim, Leila Denise, Dourado, Inês","Revista Brasileira de Epidemiologia; 19(2); 256-271","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200256&lang=pt" 
"S1415-790X2016000200243-scl","Violência física pelo parceiro íntimo e uso inadequado do pré-natal entre mulheres do Nordeste do Brasil","Carneiro, Jackelyne Faierstein, Valongueiro, Sandra, Ludermir, Ana Bernarda, Araújo, Thália Velho Barreto de","Revista Brasileira de Epidemiologia; 19(2); 243-255","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200243&lang=pt" 
"S0717-75182016000200008-chl","Comportamiento de la vitamina C en un producto a base de lactosuero y pulpa de mango variedad Magdalena River (Mangífera Indica /.) durante el secado por aspersión","Mendoza-Corvis, Fernando A, Arteaga M, Margarita, Pérez S, Omar","Revista chilena de nutrición; 43(2); 159-166","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200008&lang=pt" 
"S0717-75182016000200005-chl","Estado nutricional y composición corporal en escolares de La Serena, Chile","Alarcón A, María Hortencia, Lancellotti G, Domingo Antonio, Pedreros L, Andrés Rolando, Bugueño A, Claudia Alejandra, Munizaga R, Rubén Alejandro","Revista chilena de nutrición; 43(2); 138-145","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200005&lang=pt" 
"S0103-73312016000200399-scl","A abstração do risco e a concretude dos sujeitos: uma reflexão sobre os comportamentos de risco no contexto da adolescência","Chimeli, Isabela Vilela, Nogueira, Maria José, Pimenta, Denise Nacif, Schall, Virgínia Torres","Physis: Revista de Saúde Coletiva; 26(2); 399-415","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200399&lang=pt" 
"S0103-73312016000200591-scl","Política de atenção à fissura labiopalatina: a emergência do Centrinho de Salvador, Bahia","Chaves, Sônia Cristina Lima, Silva, Laedson Carlos Moreira da, Almeida, Ana Maria Freire de Lima","Physis: Revista de Saúde Coletiva; 26(2); 591-610","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200591&lang=pt" 
"S0103-73312016000200483-scl","A competência para Educação Permanente em Saúde: percepções de coordenadores de graduações da saúde","Lima, Luciana Portes de Souza, Ribeiro, Mara Regina Rosa","Physis: Revista de Saúde Coletiva; 26(2); 483-501","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200483&lang=pt" 
"S0103-73312016000200569-scl","El derecho a una muerte digna en Argentina: la judicialización de la toma de decisiones médicas en el final de la vida","Alonso, Juan Pedro","Physis: Revista de Saúde Coletiva; 26(2); 569-589","Physis: Revista de Saúde Coletiva","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200569&lang=pt" 
"S1415-790X2016000200469-scl","ERRATA","","Revista Brasileira de Epidemiologia; 19(2); 469-470","Revista Brasileira de Epidemiologia","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200469&lang=pt" 
"S1415-790X2016000200339-scl","Comparison between self-reported sleep duration and actigraphy among adolescents: gender differences","Guedes, Luciane Gaspar, Abreu, Gabriela de Azevedo, Rodrigues, Daniel Frossard, Teixeira, Liliane Reis, Luiz, Ronir Raggio, Bloch, Katia Vergetti","Revista Brasileira de Epidemiologia; 19(2); 339-347","Revista Brasileira de Epidemiologia","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200339&lang=pt" 
"S0103-73312016000200713-scl","Radiografia das políticas e do sistema de saúde no Brasil","Martin, Cibeli Navarro Roldan, Senhoras, Elói Martins","Physis: Revista de Saúde Coletiva; 26(2); 713-716","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200713&lang=pt" 
"S0103-73312016000200387-scl","Difícil conjuntura","Camargo Jr, Kenneth R. de","Physis: Revista de Saúde Coletiva; 26(2); 387-388","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200387&lang=pt" 
"S0717-75182016000200014-chl","Comorbilidad entre trastorno por atracón y obesidad","Escandón-Nagel, Neli","Revista chilena de nutrición; 43(2); 206-208","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200014&lang=pt" 
"S0103-73312016000200389-scl","O IMS e os desafios de hoje","Silva, Gulnar Azevedo e, Lima, Rossano Cabral","Physis: Revista de Saúde Coletiva; 26(2); 389-392","Physis: Revista de Saúde Coletiva","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200389&lang=pt" 
"S0103-73312016000200717-scl","Saúde coletiva: um campo plural 717 de saberes e práticas","Silva, Alan Camargo","Physis: Revista de Saúde Coletiva; 26(2); 717-722","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200717&lang=pt" 
"S0717-75182016000200009-chl","Sacha Inchi (plukenetia volubilis Hnneo): ¿una experiencia ancestral desaprovechada? Evidencias clínicas asociadas a su consumo","Alayón, Alicia Norma, Echeverri J, Isabella","Revista chilena de nutrición; 43(2); 167-171","Revista chilena de nutrición","Espanhol","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0717-75182016000200009&lang=pt" 
"S1415-790X2016000200390-scl","Avaliação da assistência oftalmológica na perspectiva dos usuários","Martins, Andréa Maria Eleutério de Barros Lima, Muniz, Ariadna Borges, Silveira, Marise Fagundes, Carreiro, Danilo Lima, Souza, João Gabriel Silva, Ferreira, Efigênia Ferreira e","Revista Brasileira de Epidemiologia; 19(2); 390-402","Revista Brasileira de Epidemiologia","Inglês, Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S1415-790X2016000200390&lang=pt" 
"S1729-48272016000100004-per","Impacto de un programa recreativo en la resiliencia de estudiantes de 7° grado de un colegio primario","Romero Barquero, Cecilia Enith, Saavedra Guajardo, Eugenio","Liberabit; 22(1); 43-56","Liberabit","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100004&lang=pt" 
"S1729-48272016000100007-per","Estructura latente del KIDDO-KINDL en una muestra peruana","Navarro Loli, Jhonatan S, Merino Soto, César","Liberabit; 22(1); 75-89","Liberabit","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100007&lang=pt" 
"S1729-48272016000100003-per","Concepciones sobre la crianza: El pensamiento de madres y padres de familia","Infante Blanco, Alejandra, Martínez Licona, José Francisco","Liberabit; 22(1); 31-41","Liberabit","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100003&lang=pt" 
"S1729-48272016000100002-per","Discriminación de cantidad: Efecto de la razón numérica sobre velocidad y precisión","Formoso, Jesica, Barreyro, Juan Pablo, Jacubovich, Silvia, Leiman, Marina, Injoque-Ricle, Irene","Liberabit; 22(1); 21-29","Liberabit","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100002&lang=pt" 
"S1729-48272016000100009-per","Validación estructural del Wong-Law Emotional Intelligence Scale (WLEIS): Estudio preliminar en adultos","Merino Soto, César, Lunahuaná-Rosales, Manuel, Pradhan, Rabindra Kumar","Liberabit; 22(1); 103-110","Liberabit","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100009&lang=pt" 
"S1729-48272016000100006-per","Saliencia dela mortalidad y su influencia en motivos identitarios individuales y colectivos: un estudio experimental","Campos, Sebastián, Espinosa, Agustín","Liberabit; 22(1); 67-76","Liberabit","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100006&lang=pt" 
"S1729-48272016000100010-per","Diagnosis and treatment of ADHD: Criteria used by different professional categories","Aragão, Laura, Leôncio, Daniele, Alencar, João, Andrade de Sousa, Priscila, Falcão, Jorge, Hazin, Izabel","Liberabit; 22(1); 111-120","Liberabit","Inglês","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100010&lang=pt" 
"S1729-48272016000100005-per","Actitudes y significados acerca de la jubilación: Un estudio comparativo de acuerdo al género en adultos mayores","Hermida, Paula Daniela, Tartaglini, María Florencia, Stefani, Dorina","Liberabit; 22(1); 57-66","Liberabit","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100005&lang=pt" 
"S1729-48272016000100001-per","Prevalencia de riesgos psicosociales en personal de la administración de justicia de la Comunidad Valenciana (España)","Gil-Monte, Pedro R, López-Vílchez, Jorge, Llorca-Rubio, José Luis, Sánchez Piernas, Juana","Liberabit; 22(1); 7-19","Liberabit","Espanhol","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100001&lang=pt" 
"S1729-48272016000100008-per","Representações e metarrepresentações sociais de imigrantes brasileiros na Europa","Rangel Batista, Roberta, Bonomo, Mariana","Liberabit; 22(1); 91-102","Liberabit","Português","2016","http://www.scielo.org.pe/scielo.php?script=sci_arttext&pid=S1729-48272016000100008&lang=pt" 
"S0103-73312016000200503-scl","Saúde bucal em usuários da atenção primária: análise qualitativa da autopercepção relacionada ao uso e necessidade de prótese dentária","Corrêa, Helena Weschenfelder, Bitencourt, Fernando Valentim, Nogueira, Alex Vettori, Toassi, Ramona Fernanda Ceriotti","Physis: Revista de Saúde Coletiva; 26(2); 503-524","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200503&lang=pt" 
"S0103-73312016000200611-scl","Apontamentos críticos para o desenvolvimento da vigilância civil da saúde","Sevalho, Gil","Physis: Revista de Saúde Coletiva; 26(2); 611-632","Physis: Revista de Saúde Coletiva","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0103-73312016000200611&lang=pt" 
"S0100-60452016000200005-scl","Argumentos Máximamente Específicos en Argumentación Rebatible","Alessio, Cláudio Andrés","Manuscrito; 39(2); 5-58","Manuscrito","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452016000200005&lang=pt" 
"S0100-60452016000200133-scl","Book review: ALMOG, J. Referential Mechanics: Direct Reference and the Foundations of Semantics (Oxford University Press, 2014)","Martone, Filipe","Manuscrito; 39(2); 133-140","Manuscrito","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452016000200133&lang=pt" 
"S0100-60452016000200059-scl","A Ideografia do Tractatus Logico-Philosophicus e Funções Recursivas Primitivas","Lopes, Felipe Oliveira Araújo","Manuscrito; 39(2); 59-88","Manuscrito","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452016000200059&lang=pt" 
"S0100-60452016000200089-scl","Una critítica al criterio de correción para distinguir entre tipos de procesos subyacentes en una teoria híbrida de mindreading","Coccia, Fernanda Velázquez","Manuscrito; 39(2); 89-118","Manuscrito","Espanhol","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452016000200089&lang=pt" 
"S0101-66282016000200205-scl","Editorial","Yazbek, Maria Carmelita, Raichelis, Raquel, Marsiglia, Regina Giffoni","Serviço Social &amp; Sociedade; (126); 205-214","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200205&lang=pt" 
"S0718-95162016000200019-chl","Phosphorus acquisition of wheat, pea and narrow-leafed lupin under different P supplies","Sandaña, P, Pinochet, D","Journal of soil science and plant nutrition; 16(2); 537-549","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200019&lang=pt" 
"S0718-95162016000200015-chl","Temperature sensitivity of carbon decomposition in soil aggregates along a climatic gradient","Muñoz, C, Cruz, B, Rojo, F, Campos, J, Casanova, M, Doetterl, S, Boeckx, P, Zagal, E","Journal of soil science and plant nutrition; 16(2); 461-476","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200015&lang=pt" 
"S0718-95162016000200013-chl","Impact of different tree species on soil phosphorus immediately following grassland afforestation","Chirino-Valle, I, Davis, M. R, Condron, L.M","Journal of soil science and plant nutrition; 16(2); 477-489","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200013&lang=pt" 
"S0718-95162016000200018-chl","Isolation of efficient phosphate solubilizing bacteria capable of enhancing tomato plant growth","Sharon, J. A, Hathwaik, L.T, Glenn, G.M, Imam, S. H, Lee, C.C","Journal of soil science and plant nutrition; 16(2); 525-536","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200018&lang=pt" 
"S0718-95162016000200004-chl","Impacts of soil-soluble anions on wild and cultivated herbaceous species: implications for soil phytoremediation","Gutiérrez-Ginés, M. J, Hernández, A. J, Pastor, J","Journal of soil science and plant nutrition; 16(2); 423-437","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200004&lang=pt" 
"S0718-95162016000200003-chl","Can biochar increase the bioavailability of phosphorus?","Shen, Q, Hedley, M, Camps Arbestain, M, Kirschbaum, M.U.F","Journal of soil science and plant nutrition; 16(2); 268-286","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200003&lang=pt" 
"S0101-66282016000200262-scl","Os idosos do nosso tempo e a impossibilidade da sabedoria no capitalismo atual","Paula, Marcos Ferreira de","Serviço Social &amp; Sociedade; (126); 262-280","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200262&lang=pt" 
"S0101-66282016000200318-scl","Fundo público e políticas sociais no capitalismo: considerações teóricas","Souza Filho, Rodrigo de","Serviço Social &amp; Sociedade; (126); 318-339","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200318&lang=pt" 
"S0101-66282016000200340-scl","O endividamento da classe trabalhadora no Brasil e o capitalismo manipulatório","Ribeiro, Rodrigo Fernandes, Lara, Ricardo","Serviço Social &amp; Sociedade; (126); 340-359","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200340&lang=pt" 
"S0101-66282016000200379-scl","As tecnologias de comunicação na memória dos idosos","Silva, Michel Carvalho da","Serviço Social &amp; Sociedade; (126); 379-389","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200379&lang=pt" 
"S0101-66282016000200235-scl","Cartografia da oferta pública e privada de serviços dirigidos à população idosa em Portugal","Daniel, Fernanda, Monteiro, Rosa, Ferreira, Jorge","Serviço Social &amp; Sociedade; (126); 235-261","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200235&lang=pt" 
"S0101-66282016000200360-scl","Edmund Burke e a gênese conservadorismo","Souza, Jamerson Murillo Anunciação de","Serviço Social &amp; Sociedade; (126); 360-377","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200360&lang=pt" 
"S0101-66282016000200215-scl","Envelhecimento e proteção social: aproximações entre Brasil, América Latina e Portugal","Silva, Maria do Rosário de Fátima e","Serviço Social &amp; Sociedade; (126); 215-234","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200215&lang=pt" 
"S0718-95162016000200008-chl","Surface application of limestone and calcium-magnesium silicate in a tropical no-tillage system","Castro, G.S.A., Crusciol, C.A.C., da Costa, C.H.M., Ferrari Neto, J, Mancuso, M.A.C.","Journal of soil science and plant nutrition; 16(2); 362-379","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200008&lang=pt" 
"S0718-95162016000200011-chl","Effect of residue mixtures on response of cumulative respiration to salinity","Hasbullah, H, Marschner, P","Journal of soil science and plant nutrition; 16(2); 323-336","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200011&lang=pt" 
"S0718-95162016000200006-chl","Effect of Carbon source on dissimilatory nitrate reduction to ammonium in Costal Wetland sediments","Liu, X, Han, J.-G, Ma, Z.-W, Wang, Q, Li, L.-H","Journal of soil science and plant nutrition; 16(2); 337-349","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200006&lang=pt" 
"S0718-95162016000200010-chl","Potential of mycorrhizal inocula to improve growth, nutrition and enzymatic activities in Retama sphaerocarpa compared with chemical fertilization under drought conditions","Armada, E, López-Castillo, O, Roldán, A, Azcón, R","Journal of soil science and plant nutrition; 16(2); 380-399","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200010&lang=pt" 
"S0718-95162016000200020-chl","Effects of zinc fertilizer rate and application method on photosynthetic characteristics and grain yield of summer maize","Liu, H, Gan, W, Rengel, Z, Zhao, P","Journal of soil science and plant nutrition; 16(2); 550-562","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200020&lang=pt" 
"S0101-66282016000200281-scl","Trabalho, cuidado e sociabilidade: contribuições marxianas para o debate contemporâneo","Passos, Rachel Gouveia","Serviço Social &amp; Sociedade; (126); 281-301","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200281&lang=pt" 
"S0718-95162016000200012-chl","Soil nitrogen contribution to grasslands and its implication for nitrogen use efficiency","Lobos Ortega, I, Alfaro, M, Martinez-Lagos, J","Journal of soil science and plant nutrition; 16(2); 310-322","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200012&lang=pt" 
"S0718-95162016000200001-chl","Influence of clay concentration, residue C/N and particle size on microbial activity and nutrient availability in clay-amended sandy soil","Pal, S, Marschner, P","Journal of soil science and plant nutrition; 16(2); 350-361","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200001&lang=pt" 
"S0718-95162016000200002-chl","Fertilizer effects on phosphorus fractions and organic matter in Andisols","Velásquez, G, Calabi-Floody, M, Poblete-Grant, P, Rumpel, C, Demanet, R, Condron, L, Mora, M.L","Journal of soil science and plant nutrition; 16(2); 294-309","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200002&lang=pt" 
"S0100-60452016000200119-scl","Nussbaum on the cognitive nature of emotions","Millán, Gustavo Ortiz","Manuscrito; 39(2); 119-131","Manuscrito","Inglês","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0100-60452016000200119&lang=pt" 
"S0718-95162016000200009-chl","Multi-rotation impacts of increased organic matter removal in planted forests","Smaill, S.J, Garrett, L.G","Journal of soil science and plant nutrition; 16(2); 287-293","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200009&lang=pt" 
"S0101-66282016000200391-scl","Anita Aline de Albuquerque Costa, a Anita da UFPE: energia e disposição que romperam os marcos do tempo","Vieira, Ana Cristina, Mota, Ana Elizabete","Serviço Social &amp; Sociedade; (126); 391-393","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200391&lang=pt" 
"S0101-66282016000200302-scl","Estado-providência: chega de odes e críticas neoliberais","Oliveira, Robson de, Sampaio, Simone Sobral","Serviço Social &amp; Sociedade; (126); 302-317","Serviço Social &amp; Sociedade","Português","2016","http://www.scielo.br/scielo.php?script=sci_arttext&pid=S0101-66282016000200302&lang=pt" 
"S0718-95162016000200005-chl","Selection of maturity indices for compost derived from grape pomace","Martínez, M, Ortega, R, Janssens, M, Angulo, J, Fincheira, P","Journal of soil science and plant nutrition; 16(2); 262-267","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200005&lang=pt" 
"S0718-95162016000200016-chl","Assessment of phosphorus status influenced by Al and Fe compounds in volcanic grassland soils","Redel, Y, Cartes, P, Demanet, R, Velásquez, G, Poblete-Grant, P, Bol, R, Mora, M. L","Journal of soil science and plant nutrition; 16(2); 490-506","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200016&lang=pt" 
"S0718-95162016000200007-chl","Phosphorus response and optimum pH ranges of twelve pasture legumes grown in an acid upland New Zealand soil under glasshouse conditions","Moir, J, Jordan, P, Moot, D, Lucas, R","Journal of soil science and plant nutrition; 16(2); 438-460","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200007&lang=pt" 
"S0718-95162016000200017-chl","Phosphate solubilization by fungi with nematicidal potential","Lima-Rivera, D. L, Lopez-Lima, D, Desgarennes, D, Velázquez-Rodríguez, A. S, Carrion, G","Journal of soil science and plant nutrition; 16(2); 507-524","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200017&lang=pt" 
"S0718-95162016000200014-chl","Arbuscular mycorrhizal fungi biodiversity: prospecting in Southern-Central zone of Chile. A review","Castillo, C. G, Borie, F, Oehl, F, Sieverding, E","Journal of soil science and plant nutrition; 16(2); 400-422","Journal of soil science and plant nutrition","Inglês","2016","http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S0718-95162016000200014&lang=pt" 
"S1851-82652016000200189-spa","La representación de servicios de salud en la televisión mexicana: potenciales consecuencias en las subjetividades en salud","Rojas Rajs, Soledad","Salud Colectiva; 12(2); 189-201","Salud Colectiva","Espanhol","2016","http://www.scielosp.org/scielo.php?script=sci_arttext&pid=S1851-82652016000200189&lang=pt" 
"S0185-16672016000200043-mex","Dual approach for modelling demand saturation levels in the automobile market. The Gompertz curve: Macro versus micro data","Felis Rota, Marta, Moral Carcedo, Julián, Pérez García, Julián","Investigación económica; 75(296); 43-72","Investigación económica","Inglês","2016","http://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0185-16672016000200043&lang=pt" 
